MKod,SendServerName,SendCatalog,Title,SendKod,SendTitle,kgid,insUN,insDT,insApp,updUN,updDT,updApp
2265,KorgunDb,Antrepo20,167 Gri Eros - Siyah Eros,,,2159,,,,,,
2266,KorgunDb,Antrepo20,164 Oliv Creyzi,,,2160,,,,,,
2267,KorgunDb,Antrepo20,655 Kahve Creyzi - Beyaz Biye,,,2161,,,,,,
2268,KorgunDb,Antrepo20,861 Imparator Süet,,,2162,,,,,,
2269,KorgunDb,Antrepo20,056 Fındık Vesta,,,2163,,,,,,
2270,KorgunDb,Antrepo20,337 Kahve Süet - Kahve Nata,,,2164,,,,,,
2271,KorgunDb,Antrepo20,300 KAHVE EROS Kahve,,,2165,,,,,,
2272,KorgunDb,Antrepo20,283 Hardal Süet,,,2166,,,,,,
2273,KorgunDb,Antrepo20,334 Kahve Eksitme,,,2167,,,,,,
2274,KorgunDb,Antrepo20,634 Siyah Volkan,,,2168,,,,,,
2275,KorgunDb,Antrepo20,Laci Santo - Bordo Santo,,,2169,,,,,,
2276,KorgunDb,Antrepo20,Kahve Santo - Taba Sınısta,,,2170,,,,,,
2277,KorgunDb,Antrepo20,Ceviz Santo - Kahve Santo,,,2171,,,,,,
2278,KorgunDb,Antrepo20,Siyah Açma - Siyah Süet,,,2172,,,,,,
2279,KorgunDb,Antrepo20,Kahve Paris,,,2173,,,,,,
2280,KorgunDb,Antrepo20,Kahve Nubuk - Kahve Keten,,,2174,,,,,,
2281,KorgunDb,Antrepo20,Gri Nubuk - Siyah Keten,,,2175,,,,,,
2282,KorgunDb,Antrepo20,Fındık Bufalo,,,2176,,,,,,
2283,KorgunDb,Antrepo20,Gri Analin,,,2177,,,,,,
2284,KorgunDb,Antrepo20,Kahve Açma - Kahve Deri,,,2178,,,,,,
2285,KorgunDb,Antrepo20,Beyaz Nata - Beyaz Rugan,,,2179,,,,,,
2286,KorgunDb,Antrepo20,Laci Zımba - Laci Rugan,,,2180,,,,,,
2287,KorgunDb,Antrepo20,Fındık Napa - Siyah Napa - Sarı Süet,,,2181,,,,,,
2288,KorgunDb,Antrepo20,Kırmızı Süet - Laci Süet,,,2182,,,,,,
2289,KorgunDb,Antrepo20,Kahve Zigana,,,2183,,,,,,
2290,KorgunDb,Antrepo20,Laci Flap - Fındık Flap,,,2184,,,,,,
2291,KorgunDb,Antrepo20,330 Kahve Antilop,,,2185,,,,,,
2292,KorgunDb,Antrepo20,592 Taba Soft,,,2186,,,,,,
2293,KorgunDb,Antrepo20,900 Gri Oxide,,,2187,,,,,,
2294,KorgunDb,Antrepo20,Taba Zımbalı Napa - Taba Napa,,,2188,,,,,,
2295,KorgunDb,Antrepo20,Kahve Zımbalı Napa - Kahve Napa,,,2189,,,,,,
2296,KorgunDb,Antrepo20,Laci Kalın Zımbalı - Laci Napa,,,2190,,,,,,
2297,KorgunDb,Antrepo20,Bej Arize - Bej Wint,,,2191,,,,,,
2298,KorgunDb,Antrepo20,Lazi Kalın Zımbalı - Laci Napa,,,2192,,,,,,
2299,KorgunDb,Antrepo20,Beyaz Dikişli,,,2193,,,,,,
2300,KorgunDb,Antrepo20,Kum Süet - Laci - Mavi - Fındık- Taba,,,2194,,,,,,
2301,KorgunDb,Antrepo20,Beyaz Nata - Kum Süet,,,2195,,,,,,
2302,KorgunDb,Antrepo20,Siyah Flap - Kum Antik,,,2196,,,,,,
2303,KorgunDb,Antrepo20,Laci Süet - Beyaz Napa - Laci Napa- Laci Rugan,,,2197,,,,,,
2304,KorgunDb,Antrepo20,Kum Yıkama Süet,,,2198,,,,,,
2305,KorgunDb,Antrepo20,Siyah Yıkama Süet,,,2199,,,,,,
2306,KorgunDb,Antrepo20,271 Hardal Napa - Hardal Antilop,,,2200,,,,,,
2307,KorgunDb,Antrepo20,871 Laci Napa - Laci Antilop,,,2201,,,,,,
2308,KorgunDb,Antrepo20,Laci Napa - Laci Antiloj,,,2202,,,,,,
2309,KorgunDb,Antrepo20,873 Petek Bez - Kahve Verna - Vizon Süet - Gri Ktn,,,2203,,,,,,
2310,KorgunDb,Antrepo20,Siyah Damla Rugan,,,2204,,,,,,
2311,KorgunDb,Antrepo20,Siyah Nata - Siyah Rugan Şeritler,,,2205,,,,,,
2312,KorgunDb,Antrepo20,Lazi Sımbalı Napa - Laci Nokta Rugan,,,2206,,,,,,
2313,KorgunDb,Antrepo20,289 Beyaz Kırma Floter,,,2207,,,,,,
2314,KorgunDb,Antrepo20,Beyaz Napa - Laci Süet - Laci Rugan,,,2208,,,,,,
2315,KorgunDb,Antrepo20,858 Kahve Antilop - Sarı Antilop,,,2209,,,,,,
2316,KorgunDb,Antrepo20,589 Laci Soft,,,2210,,,,,,
2317,KorgunDb,Antrepo20,Taba Oxide,,,2211,,,,,,
2318,KorgunDb,Antrepo20,Beyaz Nata - Siyah Gümüş Rugan,,,2212,,,,,,
2319,KorgunDb,Antrepo20,Bej Napa - Bej Zımbalı Napa,,,2213,,,,,,
2320,KorgunDb,Antrepo20,Kahve Napa - Kahve Zımbalı Napa - Kahve Rugan,,,2214,,,,,,
2321,KorgunDb,Antrepo20,Siyah Analin - Kahve Napa - Siyah Rugan,,,2215,,,,,,
2322,KorgunDb,Antrepo20,886 Laci Kırma Floter,,,2216,,,,,,
2323,KorgunDb,Antrepo20,Siyah Napa - Siyah Süet,,,2217,,,,,,
2324,KorgunDb,Antrepo20,Gri Oxide,,,2218,,,,,,
2325,KorgunDb,Antrepo20,842 Laci Oxide,,,2219,,,,,,
2326,KorgunDb,Antrepo20,629 Siyah Nata - Siyah Zımbalı - Siyah Süet,,,2220,,,,,,
2327,KorgunDb,Antrepo20,Siyah Deri - Beyaz Taba Astar,,,2221,,,,,,
2328,KorgunDb,Antrepo20,Laci Nata - Laci Süet - Beyaz Maldi,,,2222,,,,,,
2329,KorgunDb,Antrepo20,Laci Nata - Vizon Süet - Bordo Nata,,,2223,,,,,,
2330,KorgunDb,Antrepo20,751 Siyah Napa - Beaz Zımbalı Napa,,,2224,,,,,,
2331,KorgunDb,Antrepo20,Beyaz Napa - Beyaz Zımbalı - Laci Napa,,,2225,,,,,,
2332,KorgunDb,Antrepo20,Laci Napa - Laci Zımbalı - Beyaz Napa,,,2226,,,,,,
2333,KorgunDb,Antrepo20,Bej Baskılı Deri,,,2227,,,,,,
2334,KorgunDb,Antrepo20,Impertex Nubuk - Kahve Flap,,,2228,,,,,,
2335,KorgunDb,Antrepo20,Kahve Flap - Siyah Nubuk,,,2229,,,,,,
2336,KorgunDb,Antrepo20,Laci Impertex - Kahve Kroko,,,2230,,,,,,
2337,KorgunDb,Antrepo20,686 KAhve Flap -Kırmızı Nubuk,,,2231,,,,,,
2338,KorgunDb,Antrepo20,804 Kahve Nubuk - Turuncu Nubuk,,,2232,,,,,,
2339,KorgunDb,Antrepo20,233 Kum Süet,,,2233,,,,,,
2340,KorgunDb,Antrepo20,Siyah Nata - Siyah Rugan - Siyah Süet,,,2234,,,,,,
2341,KorgunDb,Antrepo20,Beyaz Nata - Beyaz Rugan - Gümüş Şerit,,,2235,,,,,,
2342,KorgunDb,Antrepo20,896 Taba Bull,,,2236,,,,,,
2343,KorgunDb,Antrepo20,078 Taba Oxide,,,2237,,,,,,
2344,KorgunDb,Antrepo20,Siyah Nata - Siyah Zımbalı - Siyah Süet,,,2238,,,,,,
2345,KorgunDb,Antrepo20,110 Bej Napa,,,2239,,,,,,
2346,KorgunDb,Antrepo20,869 Vizon Soft,,,2240,,,,,,
2347,KorgunDb,Antrepo20,198 Mavi Fin -Mavi Süet - Mavi Şerit,,,2241,,,,,,
2348,KorgunDb,Antrepo20,463 Siyah Oxide,,,2242,,,,,,
2349,KorgunDb,Antrepo20,764 Füme Nata - Füme Süet,,,2243,,,,,,
2350,KorgunDb,Antrepo20,931 Beyaz Kırık - Kum Süet - Beyaz Şerit,,,2244,,,,,,
2351,KorgunDb,Antrepo20,433 Siyah Elginos - Siyah Antlop,,,2245,,,,,,
2352,KorgunDb,Antrepo20,Beyaz Np - Açık Gri Süet - Laci Np - Beyaz Saya,,,2246,,,,,,
2353,KorgunDb,Antrepo20,877 Bej Nata - Hardal Nata - Bej Süet,,,2247,,,,,,
2354,KorgunDb,Antrepo20,430 Siyah Antilop,,,2248,,,,,,
2355,KorgunDb,Antrepo20,128 Bej Oxide,,,2249,,,,,,
2356,KorgunDb,Antrepo20,Beyaz Nata - Kum Süet - Yeşil Rugan,,,2250,,,,,,
2357,KorgunDb,Antrepo20,Bej Zımbalı - Bej Nata Süet,,,2251,,,,,,
2358,KorgunDb,Antrepo20,Beyaz Napa - Beyaz Napa - Beyaz Süet,,,2252,,,,,,
2359,KorgunDb,Antrepo20,663 Kahve Flap - Laci Napa,,,2253,,,,,,
2360,KorgunDb,Antrepo20,780 Beyaz Nata - Laci Nata,,,2254,,,,,,
2361,KorgunDb,Antrepo20,805 Beyaz - Flap - Mavi Nubuk,,,2255,,,,,,
2362,KorgunDb,Antrepo20,Hardal Floter,,,2256,,,,,,
2363,KorgunDb,Antrepo20,Taba Napa,,,2257,,,,,,
2364,KorgunDb,Antrepo20,Siyah İnğe Baskılı - Siyah Rugan,,,2258,,,,,,
2365,KorgunDb,Antrepo20,Taba Analin,,,2259,,,,,,
2366,KorgunDb,Antrepo20,Siyah Devekuşu,,,2260,,,,,,
2367,KorgunDb,Antrepo20,Siyah Ceylan,,,2261,,,,,,
2368,KorgunDb,Antrepo20,588 Kahve Soft,,,2262,,,,,,
2369,KorgunDb,Antrepo20,987 Kahve Kaşmir,,,2263,,,,,,
2370,KorgunDb,Antrepo20,125 Kızıl Antik,,,2264,,,,,,
2371,KorgunDb,Antrepo20,401 Siyah Kuzu - Siyah Rugan,,,2265,,,,,,
2372,KorgunDb,Antrepo20,423 Siyah Damarlı Rugan,,,2266,,,,,,
2373,KorgunDb,Antrepo20,688 Kahve Flap - Siyah Nubuk,,,2267,,,,,,
2374,KorgunDb,Antrepo20,587 Siyah Soft,,,2268,,,,,,
2375,KorgunDb,Antrepo20,743 Siyah Bufalo,,,2269,,,,,,
2376,KorgunDb,Antrepo20,258 Fındık Nata,,,2270,,,,,,
2377,KorgunDb,Antrepo20,867 Gri Oxide,,,2271,,,,,,
2378,KorgunDb,Antrepo20,003 Siyah Nubuk,,,2272,,,,,,
2379,KorgunDb,Antrepo20,187 Bordo Süet,,,2273,,,,,,
2380,KorgunDb,Antrepo20,470 Siyah Taç,,,2274,,,,,,
2381,KorgunDb,Antrepo20,911 Laci Alkollü Napa,,,2275,,,,,,
2382,KorgunDb,Antrepo20,270 Hardal Antik - Ceviz Naturel,,,2276,,,,,,
2383,KorgunDb,Antrepo20,287 Hardal Napa,,,2277,,,,,,
2384,KorgunDb,Antrepo20,622 Siyah Analin - Laci Oxide - Siyah Rugan,,,2278,,,,,,
2385,KorgunDb,Antrepo20,614 Siyah Nata - Siyah Impertex,,,2279,,,,,,
2386,KorgunDb,Antrepo20,067 Taba Finisaj - Bej Finisaj - Fındık Süet,,,2280,,,,,,
2387,KorgunDb,Antrepo20,063 Tarçın Nubuk,,,2281,,,,,,
2388,KorgunDb,Antrepo20,Gri Kroko - Gri Napa,,,2282,,,,,,
2389,KorgunDb,Antrepo20,496 Siyah Rugan - Siyah Yarma Süet,,,2283,,,,,,
2390,KorgunDb,Antrepo20,375 Kahve Deri - Kahve Rugan,,,2284,,,,,,
2391,KorgunDb,Antrepo20,Bordo Spiro,,,2285,,,,,,
2392,KorgunDb,Antrepo20,Kırmızı Süet,,,2286,,,,,,
2393,KorgunDb,Antrepo20,Kahve Süet - Kahve Nata,,,2287,,,,,,
2394,KorgunDb,Antrepo20,Kum Bufalo Florance,,,2288,,,,,,
2395,KorgunDb,Antrepo20,594 KAhve Oxide - Siyah Antik,,,2289,,,,,,
2396,KorgunDb,Antrepo20,595 Laci Oxide - Siyah Antik,,,2290,,,,,,
2397,KorgunDb,Antrepo20,596 Gri Oxide - Siyah Antik,,,2291,,,,,,
2398,KorgunDb,Antrepo20,624 Gri Bez - Gri - Siyah - Laci - Turuncu,,,2292,,,,,,
2399,KorgunDb,Antrepo20,046 Bordo Kips - Siyah Bufalo,,,2293,,,,,,
2400,KorgunDb,Antrepo20,590 Bej Soft Napa,,,2294,,,,,,
2401,KorgunDb,Antrepo20,591 Beyaz Soft,,,2295,,,,,,
2402,KorgunDb,Antrepo20,732 Vizon Antilop,,,2296,,,,,,
2403,KorgunDb,Antrepo20,124 Bej Kalın Zımbalı - Bej Napa,,,2297,,,,,,
2404,KorgunDb,Antrepo20,530 Taba Zımbaı Napa,,,2298,,,,,,
2405,KorgunDb,Antrepo20,C83,,,2299,,,,,,
2406,KorgunDb,Antrepo20,604 Vizon Soft,,,2300,,,,,,
2407,KorgunDb,Antrepo20,117 Bej Ketan - Bej Zımbalı Nata,,,2301,,,,,,
2408,KorgunDb,Antrepo20,158 Gri Bez - Beyaz Napa,,,2302,,,,,,
2409,KorgunDb,Antrepo20,533 Borod Triko,,,2303,,,,,,
2410,KorgunDb,Antrepo20,541 Turkuaz Bez - Mavi Turkuaz Deri,,,2304,,,,,,
2411,KorgunDb,Antrepo20,Kırmızı Deri - Siyah Deri,,,2305,,,,,,
2412,KorgunDb,Antrepo20,864 Mavi Antik - Mavi Bez - MAvi Süet,,,2306,,,,,,
2413,KorgunDb,Antrepo20,806 Kahve Deri - Kahve Süet,,,2307,,,,,,
2414,KorgunDb,Antrepo20,708 Turuncu,,,2308,,,,,,
2415,KorgunDb,Antrepo20,786 Laci Nata - Çok Renkli,,,2309,,,,,,
2416,KorgunDb,Antrepo20,582 Civit Mavisi Deri,,,2310,,,,,,
2417,KorgunDb,Antrepo20,207 Laci Verona - Taba Dil,,,2311,,,,,,
2418,KorgunDb,Antrepo20,838 Laci Flap - Yeşil Nubuk - Beyaz Rugan,,,2312,,,,,,
2419,KorgunDb,Antrepo20,552 Yeşil Bez - Kirli Beyaz Deri - Beyaz Rugan,,,2313,,,,,,
2420,KorgunDb,Antrepo20,553 Gri Bez - Kirli Beyaz Deri - Beyaz Rugan,,,2314,,,,,,
2421,KorgunDb,Antrepo20,558 Bordo Bez - Kirli Beyaz Deri - Beyaz Rugan,,,2315,,,,,,
2422,KorgunDb,Antrepo20,580 Laci Antilop,,,2316,,,,,,
2423,KorgunDb,Antrepo20,245 Kahve Nubuk - Kahve Flap,,,2317,,,,,,
2424,KorgunDb,Antrepo20,803 Kahve Nubuk - Bordo Nubuk,,,2318,,,,,,
2425,KorgunDb,Antrepo20,856 Siyah Soft - Bordo Antilop,,,2319,,,,,,
2426,KorgunDb,Antrepo20,811 Beyaz Soft - Gri Bez - Beyaz Süet,,,2320,,,,,,
2427,KorgunDb,Antrepo20,682 Kahve Zımbalı Napa - Kahve Napa,,,2321,,,,,,
2428,KorgunDb,Antrepo20,194 Mavi Eros,,,2322,,,,,,
2429,KorgunDb,Antrepo20,562 Siyah Soft - Siyah Antilop,,,2323,,,,,,
2430,KorgunDb,Antrepo20,759 Laci - Gri - Deniz Mavisi - Siyah,,,2324,,,,,,
2431,KorgunDb,Antrepo20,760 Laci Çuval Baskılı Napa,,,2325,,,,,,
2432,KorgunDb,Antrepo20,884 Laci Kalın Zımbalı - Laci Napa,,,2326,,,,,,
2433,KorgunDb,Antrepo20,895 Bej Kalın Zımbalı - Bej Napa,,,2327,,,,,,
2434,KorgunDb,Antrepo20,887 Laci Süet - Hardal Kips,,,2328,,,,,,
2435,KorgunDb,Antrepo20,Taba Paris,,,2329,,,,,,
2436,KorgunDb,Antrepo20,Marrone Deri,,,2330,,,,,,
2437,KorgunDb,Antrepo20,Siyah Su Yılanı,,,2331,,,,,,
2438,KorgunDb,Antrepo20,Bej Deri - Laci Süet,,,2332,,,,,,
2439,KorgunDb,Antrepo20,Bej Deri - Kum Süet,,,2333,,,,,,
2440,KorgunDb,Antrepo20,Kum Nubuk - Laci Deri,,,2334,,,,,,
2441,KorgunDb,Antrepo20,Kum Nubuk - Siyah Deri,,,2335,,,,,,
2442,KorgunDb,Antrepo20,232 Kum Nubuk,,,2336,,,,,,
2443,KorgunDb,Antrepo20,026 Kahve Baskılı Nubuk,,,2337,,,,,,
2444,KorgunDb,Antrepo20,154 Oliv Baskılı Nubuk,,,2338,,,,,,
2445,KorgunDb,Antrepo20,502 Laci Baskılı Nubuk,,,2339,,,,,,
2446,KorgunDb,Antrepo20,684 Laci Bufalo,,,2340,,,,,,
2447,KorgunDb,Antrepo20,129 Bej Nubuk - Kahve Flap,,,2341,,,,,,
2448,KorgunDb,Antrepo20,599 Siyah Süet - Siyah Yılan - Siyah Justin,,,2342,,,,,,
2449,KorgunDb,Antrepo20,638 Siyah Dustin - Siyah Yılan,,,2343,,,,,,
2450,KorgunDb,Antrepo20,670 Laci Dustin - Laci Yılan,,,2344,,,,,,
2451,KorgunDb,Antrepo20,441 Siyah Laci,,,2345,,,,,,
2452,KorgunDb,Antrepo20,040-048,,,2346,,,,,,
2453,KorgunDb,Antrepo20,799 Tekir Siyah Napa,,,2347,,,,,,
2454,KorgunDb,Antrepo20,414 Beyaz Soft - Siyah Soft,,,2348,,,,,,
2455,KorgunDb,Antrepo20,342 Kahve Bufalo - Kahve Kırma,,,2349,,,,,,
2456,KorgunDb,Antrepo20,311 Kahve Wint (Kroko),,,2350,,,,,,
2457,KorgunDb,Antrepo20,411 Siyah Wint (Kroko),,,2351,,,,,,
2458,KorgunDb,Antrepo20,925 Taba Kroko,,,2352,,,,,,
2459,KorgunDb,Antrepo20,191 Mavi Zımbalı - Mavi Finisaj - Mavi Süet,,,2353,,,,,,
2460,KorgunDb,Antrepo20,359 Kahve Deri - Taba Deri,,,2354,,,,,,
2461,KorgunDb,Antrepo20,246 Kahve Kips - Kahve Napa,,,2355,,,,,,
2462,KorgunDb,Antrepo20,474 Siyah Nata - Siyah Rugan - Kahve Nata,,,2356,,,,,,
2463,KorgunDb,Antrepo20,791 Beyaz Kırma - Laci Bez - Gümüş Rugan,,,2357,,,,,,
2464,KorgunDb,Antrepo20,784 Laci Vesba,,,2358,,,,,,
2465,KorgunDb,Antrepo20,828 Kahve Napa,,,2359,,,,,,
2466,KorgunDb,Antrepo20,724 Siyah Kaşmir,,,2360,,,,,,
2467,KorgunDb,Antrepo20,705 Laci Rugan,,,2361,,,,,,
2468,KorgunDb,Antrepo20,303 Kırmızı Deri,,,2362,,,,,,
2469,KorgunDb,Antrepo20,563 Turkuaz Deri,,,2363,,,,,,
2470,KorgunDb,Antrepo20,701 Kahve Deri,,,2364,,,,,,
2471,KorgunDb,Antrepo20,151 Oliv Sabunlu Deri,,,2365,,,,,,
2472,KorgunDb,Antrepo20,823 Bordo Verona - Vizon Süet,,,2366,,,,,,
2473,KorgunDb,Antrepo20,824 Laci Verona - Kum Süet,,,2367,,,,,,
2474,KorgunDb,Antrepo20,767 Laci Picasso,,,2368,,,,,,
2475,KorgunDb,Antrepo20,Kırmızı - Gri,,,2369,,,,,,
2476,KorgunDb,Antrepo20,495 Siyah Rodos - Siyah Süet,,,2370,,,,,,
2477,KorgunDb,Antrepo20,193 Mavi Finisaj - Füme Finisaj,,,2371,,,,,,
2478,KorgunDb,Antrepo20,798 Blunetta Süet,,,2372,,,,,,
2479,KorgunDb,Antrepo20,436 Siyah Antilop - Siyah Rugan,,,2373,,,,,,
2480,KorgunDb,Antrepo20,485 Kızıl Kahve Kips,,,2374,,,,,,
2481,KorgunDb,Antrepo20,145 Füme Fnisaj - Kırık Beyaz Deri,,,2375,,,,,,
2482,KorgunDb,Antrepo20,417 Siyah Rodos,,,2376,,,,,,
2483,KorgunDb,Antrepo20,013 Siyah Triko,,,2377,,,,,,
2484,KorgunDb,Antrepo20,725 Kahve Kaşmir,,,2378,,,,,,
2485,KorgunDb,Antrepo20,Kahve Parma,,,2379,,,,,,
2486,KorgunDb,Antrepo20,Taba Mondo,,,2380,,,,,,
2487,KorgunDb,Antrepo20,Siyah Mondo - Kahve Mondo,,,2381,,,,,,
2488,KorgunDb,Antrepo20,689 Kahve Kamuflaj,,,2382,,,,,,
2489,KorgunDb,Antrepo20,Siyah Anaconda,,,2383,,,,,,
2490,KorgunDb,Antrepo20,Siyah Kasur Bufalo,,,2384,,,,,,
2491,KorgunDb,Antrepo20,Viski Süet,,,2385,,,,,,
2492,KorgunDb,Antrepo20,Siyah Granto - Siyah Açma,,,2386,,,,,,
2493,KorgunDb,Antrepo20,Havana Bufalo,,,2387,,,,,,
2494,KorgunDb,Antrepo20,Siyah New Siyah,,,2388,,,,,,
2495,KorgunDb,Antrepo20,Siyah Kroko - Siyah Antik,,,2389,,,,,,
2496,KorgunDb,Antrepo20,Siyah Rugan - Siyah Yarma Süet,,,2390,,,,,,
2497,KorgunDb,Antrepo20,Siyah Lima,,,2391,,,,,,
2498,KorgunDb,Antrepo20,912 Kahve Napa,,,2392,,,,,,
2499,KorgunDb,Antrepo20,Siyah Lame - Siyah Napa,,,2393,,,,,,
2500,KorgunDb,Antrepo20,369 Bordo Rodos,,,2394,,,,,,
2501,KorgunDb,Antrepo20,Vizon Süet,,,2395,,,,,,
2502,KorgunDb,Antrepo20,218 Vizon Nubuk,,,2396,,,,,,
2503,KorgunDb,Antrepo20,Fındık Flap,,,2397,,,,,,
2504,KorgunDb,Antrepo20,717 Laci - Beyaz Verona - Bordo Süet,,,2398,,,,,,
2505,KorgunDb,Antrepo20,758 Laci Flap - Beyaz Verona - Bordo Flap,,,2399,,,,,,
2506,KorgunDb,Antrepo20,773 Kahve Süet - Vizon Süet - İmparator Süet,,,2400,,,,,,
2507,KorgunDb,Antrepo20,797 Blunette - Mavi Süet - Beyaz Verona,,,2401,,,,,,
2508,KorgunDb,Antrepo20,783 Yeşil Vesba - Yeşil Napa,,,2402,,,,,,
2509,KorgunDb,Antrepo20,831 Beyaz Deri - Bordo Rodos - Laci Rodos,,,2403,,,,,,
2510,KorgunDb,Antrepo20,038 Vizon Süet - Beyaz İmperteks - Beyaz Verona,,,2404,,,,,,
2511,KorgunDb,Antrepo20,969 Yeşil Nubuk Bej Nubuk - Bordo Nubuk,,,2405,,,,,,
2512,KorgunDb,Antrepo20,970 Hawai Laci Nbk - Killi Beyaz Nbk - Bordo Nbk,,,2406,,,,,,
2513,KorgunDb,Antrepo20,973 Siyah - Füme,,,2407,,,,,,
2514,KorgunDb,Antrepo20,974 Laci Nubuk - Yeşil Nubuk - Vizon Nubuk,,,2408,,,,,,
2515,KorgunDb,Antrepo20,309 Laci Vrn - Blntto Süet - Turuncu Süet - Byz Lc,,,2409,,,,,,
2516,KorgunDb,Antrepo20,374 Kahve Deri - Kahve Zımba Deri,,,2410,,,,,,
2517,KorgunDb,Antrepo20,339 Kahve Buffalo,,,2411,,,,,,
2518,KorgunDb,Antrepo20,685 Taba Buffalo,,,2412,,,,,,
2519,KorgunDb,Antrepo20,306 Kahve Süet - Kahve İmpertex,,,2413,,,,,,
2520,KorgunDb,Antrepo20,872 Petek Bez - Laci Verona - Laci Süet,,,2414,,,,,,
2521,KorgunDb,Antrepo20,904 Petek Bez - Siyah Verona - Smg Süet - Gri Rf,,,2415,,,,,,
2522,KorgunDb,Antrepo20,916 Gri Bez - Verona - Kum Süet - Gri Reflektör,,,2416,,,,,,
2523,KorgunDb,Antrepo20,917 Bez - Kahve Verona - Kahve Süet - Gri Rf,,,2417,,,,,,
2524,KorgunDb,Antrepo20,822 Beyaz Verona - Kum Süet,,,2418,,,,,,
2525,KorgunDb,Antrepo20,825 Laci Süet - Laci Deri - K. Yeşil Napa,,,2419,,,,,,
2526,KorgunDb,Antrepo20,140 Beyaz Verona - Laci Flap,,,2420,,,,,,
2527,KorgunDb,Antrepo20,450 Siyah Deri - Kamuflaj - Gold,,,2421,,,,,,
2528,KorgunDb,Antrepo20,666 Beyaz Verona - Bordo Flap Beyaz,,,2422,,,,,,
2529,KorgunDb,Antrepo20,667 Kahve Flap - Vizon Süet,,,2423,,,,,,
2530,KorgunDb,Antrepo20,213 Patato Süet - Kahve Nata - Hardal Süet,,,2424,,,,,,
2531,KorgunDb,Antrepo20,918 Beyaz Verona - Koyu Mavi Nubuk - Beyaz,,,2425,,,,,,
2532,KorgunDb,Antrepo20,261 Yeşil Nubuk,,,2426,,,,,,
2533,KorgunDb,Antrepo20,285 Beyaz Flap,,,2427,,,,,,
2534,KorgunDb,Antrepo20,322 Çivit Rodos,,,2428,,,,,,
2535,KorgunDb,Antrepo20,847 Laci Kalın Zımbalı - Laci Napa,,,2429,,,,,,
2536,KorgunDb,Antrepo20,119 Vesba Navy,,,2430,,,,,,
2537,KorgunDb,Antrepo20,055 Fıdık Arize,,,2431,,,,,,
2538,KorgunDb,Antrepo20,071 Kırmızı Napa - Beyaz Napa,,,2432,,,,,,
2539,KorgunDb,Antrepo20,268 Fındık Desenli Açma Deri,,,2433,,,,,,
2540,KorgunDb,Antrepo20,310 Kahve Toro Yılan,,,2434,,,,,,
2541,KorgunDb,Antrepo20,332 Kahve Açma,,,2435,,,,,,
2542,KorgunDb,Antrepo20,378 Bordo Napa - Bordo Süet,,,2436,,,,,,
2543,KorgunDb,Antrepo20,478 Laci Süet - Turuncu Deri,,,2437,,,,,,
2544,KorgunDb,Antrepo20,637 Siyah Volkan Rugan,,,2438,,,,,,
2545,KorgunDb,Antrepo20,755 Yüksan Kot Mavi,,,2439,,,,,,
2546,KorgunDb,Antrepo20,089 Laci Flap - Fındık Flap,,,2440,,,,,,
2547,KorgunDb,Antrepo20,103 Laci Bordo - Beyaz Flap,,,2441,,,,,,
2548,KorgunDb,Antrepo20,264 Oliv Triko,,,2442,,,,,,
2549,KorgunDb,Antrepo20,503 Laci Flp - Mavi Flp Ayna - Brd Flp - Byz Flp,,,2443,,,,,,
2550,KorgunDb,Antrepo20,983 Laci Napa - Kıl Mavi Nubuk,,,2444,,,,,,
2551,KorgunDb,Antrepo20,785 Laci Flap - Mavi Nubuk,,,2445,,,,,,
2552,KorgunDb,Antrepo20,108 Siyah İmperteks - Çivit Mavi Süet,,,2446,,,,,,
2553,KorgunDb,Antrepo20,008 Mavi Napa,,,2447,,,,,,
2554,KorgunDb,Antrepo20,299 Beyaz Napa - Gümüş,,,2448,,,,,,
2555,KorgunDb,Antrepo20,941 Kırmızı Floter,,,2449,,,,,,
2556,KorgunDb,Antrepo20,393 Kahve Orfoz - Taba Orfoz,,,2450,,,,,,
2557,KorgunDb,Antrepo20,469 A. Gri Finisajlı - Sİyah Süet,,,2451,,,,,,
2558,KorgunDb,Antrepo20,615 Fındık Sanetta - Taba Sanetta,,,2452,,,,,,
2559,KorgunDb,Antrepo20,649 Siyah Sand - Modaş Siyah,,,2453,,,,,,
2560,KorgunDb,Antrepo20,905 Laci Açma Laci Kırma,,,2454,,,,,,
2561,KorgunDb,Antrepo20,202 Mavi Süet - Beyaz Napa,,,2455,,,,,,
2562,KorgunDb,Antrepo20,768 Laci Verona - Kırmızı Verona,,,2456,,,,,,
2563,KorgunDb,Antrepo20,086 Laci Soft - Laci Süet,,,2457,,,,,,
2564,KorgunDb,Antrepo20,Siyah Burç - Gri Rugan,,,2458,,,,,,
2565,KorgunDb,Antrepo20,593 Bordo Soft,,,2459,,,,,,
2566,KorgunDb,Antrepo20,389 Kahve Rodos - Kahve Napa,,,2460,,,,,,
2567,KorgunDb,Antrepo20,144 Gri Volkan,,,2461,,,,,,
2568,KorgunDb,Antrepo20,291 Beyaz Napa,,,2462,,,,,,
2569,KorgunDb,Antrepo20,Vizon Yarma Süet,,,2463,,,,,,
2570,KorgunDb,Antrepo20,573 Çivit Mavisi - Kırmızı Napa,,,2464,,,,,,
2571,KorgunDb,Antrepo20,944 Rodos - Bordo Rodos - Beyaz Deri - Siyah Rodos,,,2465,,,,,,
