SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT,kgid,mkgid,insApp,updApp
HD0777042303,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.850000,Samet,2025-05-28 17:43:43.763000,46725,23115,KGShop,KGShop
HD0777042303,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.473000,Samet,2025-05-28 17:44:17.893000,47438,23115,KGShop,KGShop
HD0777052203,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.853000,Samet,2025-05-28 17:43:43.820000,46726,23116,KGShop,KGShop
HD0777052203,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.540000,Samet,2025-05-28 17:44:17.950000,47462,23116,KGShop,KGShop
HD0777053303,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.857000,Samet,2025-05-28 17:43:43.830000,46727,23117,KGShop,KGShop
HD0777053303,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.580000,Samet,2025-05-28 17:44:17.960000,47466,23117,KGShop,KGShop
HD0777054903,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.860000,Samet,2025-05-28 17:43:43.833000,46728,23118,KGShop,KGShop
HD0777054903,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.580000,Samet,2025-05-28 17:44:17.963000,47467,23118,KGShop,KGShop
HD0777055403,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.860000,Samet,2025-05-28 17:43:43.843000,46729,23119,KGShop,KGShop
HD0777055403,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.593000,Samet,2025-05-28 17:44:17.973000,47471,23119,KGShop,KGShop
HD0777055603,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.863000,Samet,2025-05-28 17:43:43.847000,46730,23120,KGShop,KGShop
HD0777055603,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.597000,Samet,2025-05-28 17:44:17.977000,47472,23120,KGShop,KGShop
HD0777056303,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.867000,Samet,2025-05-28 17:43:43.867000,46731,23121,KGShop,KGShop
HD0777056303,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.620000,Samet,2025-05-28 17:44:17.997000,47480,23121,KGShop,KGShop
HD0777056603,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.870000,Samet,2025-05-28 17:43:43.870000,46732,23122,KGShop,KGShop
HD0777056603,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.623000,Samet,2025-05-28 17:44:18,47482,23122,KGShop,KGShop
HD0777056903,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.870000,Samet,2025-05-28 17:43:43.873000,46733,23123,KGShop,KGShop
HD0777056903,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.627000,Samet,2025-05-28 17:44:18.003000,47483,23123,KGShop,KGShop
HD0777063003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.873000,Samet,2025-05-28 17:43:43.897000,46734,23124,KGShop,KGShop
HD0777063003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.653000,Samet,2025-05-28 17:44:18.027000,47493,23124,KGShop,KGShop
HD0777063703,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.877000,Samet,2025-05-28 17:43:43.897000,46735,23125,KGShop,KGShop
HD0777063703,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.657000,Samet,2025-05-28 17:44:18.030000,47494,23125,KGShop,KGShop
HD0777064103,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.880000,Samet,2025-05-28 17:43:43.900000,46736,23126,KGShop,KGShop
HD0777064103,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.660000,Samet,2025-05-28 17:44:18.030000,47495,23126,KGShop,KGShop
HD0777064302,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.880000,Samet,2025-05-28 17:43:43.903000,46737,23127,KGShop,KGShop
HD0777064302,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.660000,Samet,2025-05-28 17:44:18.033000,47496,23127,KGShop,KGShop
HD0777066103,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.887000,Samet,2025-05-28 17:43:43.910000,46738,23128,KGShop,KGShop
HD0777066103,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.670000,Samet,2025-05-28 17:44:18.040000,47499,23128,KGShop,KGShop
HD0777162643,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.890000,Samet,2025-05-28 17:43:43.393000,46739,23129,KGShop,KGShop
HD0777162643,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.087000,Samet,2025-05-28 17:44:17.507000,47304,23129,KGShop,KGShop
HD0777163203,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.893000,Samet,2025-05-28 17:43:43.397000,46740,23130,KGShop,KGShop
HD0777163203,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.087000,Samet,2025-05-28 17:44:17.510000,47305,23130,KGShop,KGShop
HD0777166103,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.897000,Samet,2025-05-28 17:43:43.407000,46741,23131,KGShop,KGShop
HD0777166103,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.100000,Samet,2025-05-28 17:44:17.520000,47309,23131,KGShop,KGShop
HD0777256003,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.900000,Samet,2025-05-28 17:43:43.577000,46742,23132,KGShop,KGShop
HD0777256003,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.270000,Samet,2025-05-28 17:44:17.700000,47368,23132,KGShop,KGShop
HD1777005903,0,0,51,3418.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:32:27.640000,Samet,2025-05-28 17:43:43.887000,47084,23133,KGShop,KGShop
HD1777005903,0,0,52,3418.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.643000,Samet,2025-05-28 17:44:18.017000,47489,23133,KGShop,KGShop
HD1777009801,0,0,51,3418.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:32:27.640000,Samet,2025-05-28 17:43:44.010000,47085,23134,KGShop,KGShop
HD1777009801,0,0,52,3418.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.770000,Samet,2025-05-28 17:44:18.143000,47533,23134,KGShop,KGShop
HD1777009803,0,0,51,3418.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:32:27.640000,Samet,2025-05-28 17:43:44.013000,47086,23135,KGShop,KGShop
HD1777009803,0,0,52,3418.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.770000,Samet,2025-05-28 17:44:18.147000,47534,23135,KGShop,KGShop
HD1777055203,0,0,51,3418.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:32:27.640000,Samet,2025-05-28 17:43:43.837000,47087,23136,KGShop,KGShop
HD1777055203,0,0,52,3418.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.583000,Samet,2025-05-28 17:44:17.967000,47468,23136,KGShop,KGShop
HD1777055303,0,0,51,3418.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:32:27.640000,Samet,2025-05-28 17:43:43.840000,47088,23137,KGShop,KGShop
HD1777055303,0,0,52,3418.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.590000,Samet,2025-05-28 17:44:17.970000,47470,23137,KGShop,KGShop
HD1777055703,0,0,51,3418.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:32:27.640000,Samet,2025-05-28 17:43:43.847000,47089,23138,KGShop,KGShop
HD1777055703,0,0,52,3418.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.597000,Samet,2025-05-28 17:44:17.980000,47473,23138,KGShop,KGShop
HD1777056403,0,0,51,3418.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:32:27.640000,Samet,2025-05-28 17:43:43.870000,47090,23139,KGShop,KGShop
HD1777056403,0,0,52,3418.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.620000,Samet,2025-05-28 17:44:18,47481,23139,KGShop,KGShop
HD1777060003,0,0,51,3418.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:32:27.640000,Samet,2025-05-28 17:43:43.890000,47091,23140,KGShop,KGShop
HD1777060003,0,0,52,3418.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.647000,Samet,2025-05-28 17:44:18.020000,47490,23140,KGShop,KGShop
HD1777064803,0,0,51,3418.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:32:27.640000,Samet,2025-05-28 17:43:43.907000,47092,23141,KGShop,KGShop
HD1777064803,0,0,52,3418.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.663000,Samet,2025-05-28 17:44:18.037000,47497,23141,KGShop,KGShop
HD1777155303,0,0,51,3418.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:32:27.640000,Samet,2025-05-28 17:43:43.390000,47093,23142,KGShop,KGShop
HD1777155303,0,0,52,3418.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.083000,Samet,2025-05-28 17:44:17.503000,47303,23142,KGShop,KGShop
K01026300018,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.903000,Samet,2025-05-28 17:43:43.643000,46743,23143,KGShop,KGShop
K01026300018,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.337000,Samet,2025-05-28 17:44:17.770000,47391,23143,KGShop,KGShop
K01026300209,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.907000,Samet,2025-05-28 17:43:43.650000,46744,23144,KGShop,KGShop
K01026300209,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.343000,Samet,2025-05-28 17:44:17.777000,47393,23144,KGShop,KGShop
K01027030709,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.910000,Samet,2025-05-28 17:43:43.103000,46745,23145,KGShop,KGShop
K01027030709,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.767000,Samet,2025-05-28 17:44:17.203000,47199,23145,KGShop,KGShop
K01027032922,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.910000,Samet,2025-05-28 17:43:43.113000,46746,23146,KGShop,KGShop
K01027032922,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.780000,Samet,2025-05-28 17:44:17.210000,47202,23146,KGShop,KGShop
K01087207203,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.913000,Samet,2025-05-28 17:43:43.500000,46747,23147,KGShop,KGShop
K01087207203,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.190000,Samet,2025-05-28 17:44:17.630000,47341,23147,KGShop,KGShop
K01087734103,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.920000,Samet,2025-05-28 17:43:43.940000,46748,23148,KGShop,KGShop
K01087734103,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.700000,Samet,2025-05-28 17:44:18.070000,47509,23148,KGShop,KGShop
K01093500282,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.923000,Samet,2025-05-28 17:43:43.810000,46749,23149,KGShop,KGShop
K01093500282,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.523000,Samet,2025-05-28 17:44:17.937000,47456,23149,KGShop,KGShop
K01097024022,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.927000,Samet,2025-05-28 17:43:43.090000,46750,23150,KGShop,KGShop
K01097024022,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.747000,Samet,2025-05-28 17:44:17.187000,47193,23150,KGShop,KGShop
K01125010018,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.930000,Samet,2025-05-28 17:43:42.977000,46751,23151,KGShop,KGShop
K01125010018,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.590000,Samet,2025-05-28 17:44:17.070000,47148,23151,KGShop,KGShop
K01137030307,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.930000,Samet,2025-05-28 17:43:43.097000,46752,23152,KGShop,KGShop
K01137030307,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.757000,Samet,2025-05-28 17:44:17.193000,47196,23152,KGShop,KGShop
K01142314485,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.933000,Samet,2025-05-28 17:43:43.680000,46753,23153,KGShop,KGShop
K01142314485,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.380000,Samet,2025-05-28 17:44:17.810000,47406,23153,KGShop,KGShop
K01175127404,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.937000,Samet,2025-05-28 17:43:43.347000,46754,23154,KGShop,KGShop
K01175127404,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.030000,Samet,2025-05-28 17:44:17.457000,47285,23154,KGShop,KGShop
K01179001385,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.940000,Samet,2025-05-28 17:43:42.920000,46755,23155,KGShop,KGShop
K01179001385,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.537000,Samet,2025-05-28 17:44:17.010000,47130,23155,KGShop,KGShop
K01179085808,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.943000,Samet,2025-05-28 17:43:43.243000,46756,23156,KGShop,KGShop
K01179085808,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.933000,Samet,2025-05-28 17:44:17.347000,47251,23156,KGShop,KGShop
K01179086509,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.950000,Samet,2025-05-28 17:43:43.247000,46757,23157,KGShop,KGShop
K01179086509,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.937000,Samet,2025-05-28 17:44:17.350000,47252,23157,KGShop,KGShop
K01188050509,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.950000,Samet,2025-05-28 17:43:43.163000,46758,23158,KGShop,KGShop
K01188050509,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.850000,Samet,2025-05-28 17:44:17.263000,47223,23158,KGShop,KGShop
K01188322122,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.953000,Samet,2025-05-28 17:43:43.697000,46759,23159,KGShop,KGShop
K01188322122,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.400000,Samet,2025-05-28 17:44:17.827000,47412,23159,KGShop,KGShop
K01212040517,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.957000,Samet,2025-05-28 17:43:43.130000,46760,23160,KGShop,KGShop
K01212040517,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.803000,Samet,2025-05-28 17:44:17.227000,47209,23160,KGShop,KGShop
K01213106282,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.960000,Samet,2025-05-28 17:43:43.287000,46761,23161,KGShop,KGShop
K01213106282,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.973000,Samet,2025-05-28 17:44:17.390000,47264,23161,KGShop,KGShop
K01213130138,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.963000,Samet,2025-05-28 17:43:43.350000,46762,23162,KGShop,KGShop
K01213130138,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.037000,Samet,2025-05-28 17:44:17.463000,47287,23162,KGShop,KGShop
K01228202009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.967000,Samet,2025-05-28 17:43:43.480000,46763,23163,KGShop,KGShop
K01228202009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.170000,Samet,2025-05-28 17:44:17.600000,47334,23163,KGShop,KGShop
K01228400485,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.970000,Samet,2025-05-28 17:43:43.730000,46764,23164,KGShop,KGShop
K01228400485,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.437000,Samet,2025-05-28 17:44:17.860000,47426,23164,KGShop,KGShop
K01231304309,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.970000,Samet,2025-05-28 17:43:43.667000,46765,23165,KGShop,KGShop
K01231304309,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.363000,Samet,2025-05-28 17:44:17.793000,47400,23165,KGShop,KGShop
K01231341238,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.973000,Samet,2025-05-28 17:43:43.710000,46766,23166,KGShop,KGShop
K01231341238,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.413000,Samet,2025-05-28 17:44:17.840000,47417,23166,KGShop,KGShop
K01231341338,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.977000,Samet,2025-05-28 17:43:43.710000,46767,23167,KGShop,KGShop
K01231341338,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.417000,Samet,2025-05-28 17:44:17.840000,47418,23167,KGShop,KGShop
K01231360609,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.980000,Samet,2025-05-28 17:43:43.713000,46768,23168,KGShop,KGShop
K01231360609,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.420000,Samet,2025-05-28 17:44:17.843000,47419,23168,KGShop,KGShop
K01231363204,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.983000,Samet,2025-05-28 17:43:43.717000,46769,23169,KGShop,KGShop
K01231363204,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.420000,Samet,2025-05-28 17:44:17.847000,47420,23169,KGShop,KGShop
K01231363901,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.987000,Samet,2025-05-28 17:43:43.720000,46770,23170,KGShop,KGShop
K01231363901,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.423000,Samet,2025-05-28 17:44:17.850000,47421,23170,KGShop,KGShop
K01231363907,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.987000,Samet,2025-05-28 17:43:43.720000,46771,23171,KGShop,KGShop
K01231363907,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.427000,Samet,2025-05-28 17:44:17.850000,47422,23171,KGShop,KGShop
K01231441204,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.990000,Samet,2025-05-28 17:43:43.783000,46772,23172,KGShop,KGShop
K01231441204,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.497000,Samet,2025-05-28 17:44:17.913000,47446,23172,KGShop,KGShop
K01231443208,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:21.993000,Samet,2025-05-28 17:43:43.787000,46773,23173,KGShop,KGShop
K01231443208,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.500000,Samet,2025-05-28 17:44:17.913000,47447,23173,KGShop,KGShop
K01231443209,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22,Samet,2025-05-28 17:43:43.790000,46774,23174,KGShop,KGShop
K01231443209,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.503000,Samet,2025-05-28 17:44:17.917000,47448,23174,KGShop,KGShop
K01231481609,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.003000,Samet,2025-05-28 17:43:43.807000,46775,23175,KGShop,KGShop
K01231481609,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.523000,Samet,2025-05-28 17:44:17.933000,47455,23175,KGShop,KGShop
K01234073587,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.007000,Samet,2025-05-28 17:43:43.227000,46776,23176,KGShop,KGShop
K01234073587,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.910000,Samet,2025-05-28 17:44:17.327000,47243,23176,KGShop,KGShop
K01246152409,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.010000,Samet,2025-05-28 17:43:43.387000,46777,23192,KGShop,KGShop
K01246152409,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.077000,Samet,2025-05-28 17:44:17.500000,47301,23192,KGShop,KGShop
K01257050009,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.010000,Samet,2025-05-28 17:43:43.160000,46778,23193,KGShop,KGShop
K01257050009,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.843000,Samet,2025-05-28 17:44:17.260000,47221,23193,KGShop,KGShop
K01257050102,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.013000,Samet,2025-05-28 17:43:43.163000,46779,23194,KGShop,KGShop
K01257050102,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.847000,Samet,2025-05-28 17:44:17.260000,47222,23194,KGShop,KGShop
K01257067008,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.017000,Samet,2025-05-28 17:43:43.197000,46780,23195,KGShop,KGShop
K01257067008,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.890000,Samet,2025-05-28 17:44:17.297000,47236,23195,KGShop,KGShop
K01257067508,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.020000,Samet,2025-05-28 17:43:43.200000,46781,23196,KGShop,KGShop
K01257067508,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.897000,Samet,2025-05-28 17:44:17.300000,47238,23196,KGShop,KGShop
K01257067509,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.023000,Samet,2025-05-28 17:43:43.200000,46782,23197,KGShop,KGShop
K01257067509,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.893000,Samet,2025-05-28 17:44:17.300000,47237,23197,KGShop,KGShop
K01309000318,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.027000,Samet,2025-05-28 17:43:42.907000,46783,23198,KGShop,KGShop
K01309000318,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.523000,Samet,2025-05-28 17:44:16.997000,47125,23198,KGShop,KGShop
K01320302516,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.030000,Samet,2025-05-28 17:43:43.660000,46784,23199,KGShop,KGShop
K01320302516,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:22.357000,Samet,2025-05-28 17:44:17.787000,47397,23199,KGShop,KGShop
K01327013582,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.033000,Samet,2025-05-28 17:43:43.030000,46785,23200,KGShop,KGShop
K01327013582,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.657000,Samet,2025-05-28 17:44:17.123000,47169,23200,KGShop,KGShop
K01327014182,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.037000,Samet,2025-05-28 17:43:43.033000,46786,23201,KGShop,KGShop
K01327014182,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.660000,Samet,2025-05-28 17:44:17.127000,47170,23201,KGShop,KGShop
K01327018482,0,0,51,2473.0000000000,TL,2025-05-16 00:00:00,,harun,2025-05-16 23:14:22.040000,Samet,2025-05-28 17:43:43.043000,46787,23202,KGShop,KGShop
K01327018482,0,0,52,2473.0000000000,TL,2025-05-28 00:00:00,*,Samet,2025-05-28 17:43:21.677000,Samet,2025-05-28 17:44:17.140000,47175,23202,KGShop,KGShop
