ModelKod,Proses,Parcainx,BedKod1,BedKod2,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
116543,25,1,160,160,12044,8183,,,,,,
116543,25,1,161,161,12045,8183,,,,,,
116543,25,1,162,162,12046,8183,,,,,,
116543,25,1,168,168,12047,8183,,,,,,
116543,25,1,206,206,12048,8183,,,,,,
116543,25,1,207,207,12049,8183,,,,,,
116543,25,1,249,249,12050,8183,,,,,,
116543,25,1,314,314,12051,8183,,,,,,
116543,25,2,155,155,12052,8184,,,,,,
116543,25,2,156,156,12053,8184,,,,,,
116543,25,2,157,157,12054,8184,,,,,,
116543,25,2,158,158,12055,8184,,,,,,
116543,25,2,159,159,12056,8184,,,,,,
116543,25,2,160,160,12057,8184,,,,,,
116543,25,2,161,161,12058,8184,,,,,,
116543,25,2,162,162,12059,8184,,,,,,
116543,25,2,168,168,12060,8184,,,,,,
116543,25,2,206,206,12061,8184,,,,,,
116543,25,2,207,207,12062,8184,,,,,,
116543,25,2,249,249,12063,8184,,,,,,
116543,25,2,314,314,12064,8184,,,,,,
116543,25,3,155,155,12065,8185,,,,,,
116543,25,3,156,156,12066,8185,,,,,,
116543,25,3,157,157,12067,8185,,,,,,
116543,25,3,158,158,12068,8185,,,,,,
116543,25,3,159,159,12069,8185,,,,,,
116543,25,3,160,160,12070,8185,,,,,,
116543,25,3,161,161,12071,8185,,,,,,
116543,25,3,162,162,12072,8185,,,,,,
116543,25,3,168,168,12073,8185,,,,,,
116543,25,3,206,206,12074,8185,,,,,,
116543,25,3,207,207,12075,8185,,,,,,
116543,25,3,249,249,12076,8185,,,,,,
116543,25,3,314,314,12077,8185,,,,,,
116546,25,1,155,156,12078,8205,,,,,,
116546,25,1,156,156,12079,8205,,,,,,
116546,25,1,157,157,12080,8205,,,,,,
116546,25,1,158,158,12081,8205,,,,,,
116546,25,1,159,159,12082,8205,,,,,,
116546,25,1,160,160,12083,8205,,,,,,
116546,25,1,161,161,12084,8205,,,,,,
116546,25,1,162,161,12085,8205,,,,,,
116546,25,1,168,168,12086,8205,,,,,,
116546,25,1,206,168,12087,8205,,,,,,
116546,25,1,207,207,12088,8205,,,,,,
116546,25,3,155,155,12089,8206,,,,,,
116546,25,3,156,156,12090,8206,,,,,,
116546,25,3,157,157,12091,8206,,,,,,
116546,25,3,158,158,12092,8206,,,,,,
116546,25,3,159,159,12093,8206,,,,,,
116546,25,3,160,160,12094,8206,,,,,,
116546,25,3,161,161,12095,8206,,,,,,
116546,25,3,162,162,12096,8206,,,,,,
116546,25,3,168,168,12097,8206,,,,,,
116546,25,3,206,206,12098,8206,,,,,,
116546,25,3,207,207,12099,8206,,,,,,
116546,25,4,155,155,12100,8207,,,,,,
116546,25,4,156,156,12101,8207,,,,,,
116546,25,4,157,157,12102,8207,,,,,,
116546,25,4,158,158,12103,8207,,,,,,
116546,25,4,159,159,12104,8207,,,,,,
116546,25,4,160,160,12105,8207,,,,,,
116546,25,4,161,161,12106,8207,,,,,,
116546,25,4,162,162,12107,8207,,,,,,
116546,25,4,168,168,12108,8207,,,,,,
116546,25,4,206,206,12109,8207,,,,,,
116546,25,4,207,207,12110,8207,,,,,,
116589,25,1,155,155,12111,8227,,,,,,
116589,25,1,156,156,12112,8227,,,,,,
116589,25,1,157,157,12113,8227,,,,,,
116589,25,1,158,158,12114,8227,,,,,,
116589,25,1,159,159,12115,8227,,,,,,
116589,25,1,160,160,12116,8227,,,,,,
116589,25,1,161,161,12117,8227,,,,,,
116589,25,1,162,162,12118,8227,,,,,,
116589,25,1,168,168,12119,8227,,,,,,
116589,25,1,206,206,12120,8227,,,,,,
116589,25,1,207,207,12121,8227,,,,,,
116589,25,2,155,155,12122,8228,,,,,,
116589,25,2,156,156,12123,8228,,,,,,
116589,25,2,157,157,12124,8228,,,,,,
116589,25,2,158,158,12125,8228,,,,,,
116589,25,2,159,159,12126,8228,,,,,,
116589,25,2,160,160,12127,8228,,,,,,
116589,25,2,161,161,12128,8228,,,,,,
116589,25,2,162,162,12129,8228,,,,,,
116589,25,2,168,168,12130,8228,,,,,,
116589,25,2,206,206,12131,8228,,,,,,
116589,25,2,207,207,12132,8228,,,,,,
116589,25,3,155,155,12133,8229,,,,,,
116589,25,3,156,156,12134,8229,,,,,,
116589,25,3,157,157,12135,8229,,,,,,
116589,25,3,158,158,12136,8229,,,,,,
116589,25,3,159,159,12137,8229,,,,,,
116589,25,3,160,160,12138,8229,,,,,,
116589,25,3,161,161,12139,8229,,,,,,
116589,25,3,162,162,12140,8229,,,,,,
116589,25,3,168,168,12141,8229,,,,,,
116589,25,3,206,206,12142,8229,,,,,,
116589,25,3,207,207,12143,8229,,,,,,
116592,25,2,155,156,12144,8249,,,,,,
116592,25,2,156,156,12145,8249,,,,,,
116592,25,2,157,157,12146,8249,,,,,,
116592,25,2,158,158,12147,8249,,,,,,
116592,25,2,159,159,12148,8249,,,,,,
116592,25,2,160,160,12149,8249,,,,,,
116592,25,2,161,161,12150,8249,,,,,,
116592,25,2,162,161,12151,8249,,,,,,
116592,25,2,168,168,12152,8249,,,,,,
116592,25,2,206,168,12153,8249,,,,,,
116592,25,2,207,207,12154,8249,,,,,,
116592,25,2,249,249,12155,8249,,,,,,
116592,25,2,314,314,12156,8249,,,,,,
116592,25,3,155,155,12157,8250,,,,,,
116592,25,3,156,156,12158,8250,,,,,,
116592,25,3,157,157,12159,8250,,,,,,
116592,25,3,158,158,12160,8250,,,,,,
116592,25,3,159,159,12161,8250,,,,,,
116592,25,3,160,160,12162,8250,,,,,,
116592,25,3,161,161,12163,8250,,,,,,
116592,25,3,162,162,12164,8250,,,,,,
116592,25,3,168,168,12165,8250,,,,,,
116592,25,3,206,206,12166,8250,,,,,,
116592,25,3,207,207,12167,8250,,,,,,
116592,25,3,249,249,12168,8250,,,,,,
116592,25,3,314,314,12169,8250,,,,,,
116592-BML,25,2,155,156,12170,8271,,,,,,
116592-BML,25,2,156,156,12171,8271,,,,,,
116592-BML,25,2,157,157,12172,8271,,,,,,
116592-BML,25,2,158,158,12173,8271,,,,,,
116592-BML,25,2,159,159,12174,8271,,,,,,
116592-BML,25,2,160,160,12175,8271,,,,,,
116592-BML,25,2,161,161,12176,8271,,,,,,
116592-BML,25,2,162,161,12177,8271,,,,,,
116592-BML,25,2,168,168,12178,8271,,,,,,
116592-BML,25,2,206,168,12179,8271,,,,,,
116592-BML,25,2,207,207,12180,8271,,,,,,
116592-BML,25,2,249,249,12181,8271,,,,,,
116592-BML,25,3,155,155,12182,8272,,,,,,
116592-BML,25,3,156,156,12183,8272,,,,,,
116592-BML,25,3,157,157,12184,8272,,,,,,
116592-BML,25,3,158,158,12185,8272,,,,,,
116592-BML,25,3,159,159,12186,8272,,,,,,
116592-BML,25,3,160,160,12187,8272,,,,,,
116592-BML,25,3,161,161,12188,8272,,,,,,
116592-BML,25,3,162,162,12189,8272,,,,,,
116592-BML,25,3,168,168,12190,8272,,,,,,
116592-BML,25,3,206,206,12191,8272,,,,,,
116592-BML,25,3,207,207,12192,8272,,,,,,
116592-BML,25,3,249,249,12193,8272,,,,,,
116593,25,1,155,155,12194,8295,,,,,,
116593,25,1,156,156,12195,8295,,,,,,
116593,25,1,157,157,12196,8295,,,,,,
116593,25,1,158,158,12197,8295,,,,,,
116593,25,1,159,159,12198,8295,,,,,,
116593,25,1,160,160,12199,8295,,,,,,
116593,25,1,161,161,12200,8295,,,,,,
116593,25,1,162,162,12201,8295,,,,,,
116593,25,1,168,168,12202,8295,,,,,,
116593,25,1,206,206,12203,8295,,,,,,
116593,25,1,207,207,12204,8295,,,,,,
116593,25,1,249,249,12205,8295,,,,,,
116593,25,2,155,155,12206,8296,,,,,,
116593,25,2,156,156,12207,8296,,,,,,
116593,25,2,157,157,12208,8296,,,,,,
116593,25,2,158,158,12209,8296,,,,,,
116593,25,2,159,159,12210,8296,,,,,,
116593,25,2,160,160,12211,8296,,,,,,
116593,25,2,161,161,12212,8296,,,,,,
116593,25,2,162,162,12213,8296,,,,,,
116593,25,2,168,168,12214,8296,,,,,,
116593,25,2,206,206,12215,8296,,,,,,
116593,25,2,207,207,12216,8296,,,,,,
116593,25,2,249,249,12217,8296,,,,,,
116593,25,3,155,155,12218,8297,,,,,,
116593,25,3,156,156,12219,8297,,,,,,
116593,25,3,157,157,12220,8297,,,,,,
116593,25,3,158,158,12221,8297,,,,,,
116593,25,3,159,159,12222,8297,,,,,,
116593,25,3,160,160,12223,8297,,,,,,
116593,25,3,161,161,12224,8297,,,,,,
116593,25,3,162,162,12225,8297,,,,,,
116593,25,3,168,168,12226,8297,,,,,,
116593,25,3,206,206,12227,8297,,,,,,
116593,25,3,207,207,12228,8297,,,,,,
116593,25,3,249,249,12229,8297,,,,,,
116593 BML ,25,1,155,155,12230,8317,,,,,,
116593 BML ,25,1,156,156,12231,8317,,,,,,
116593 BML ,25,1,157,157,12232,8317,,,,,,
116593 BML ,25,1,158,158,12233,8317,,,,,,
116593 BML ,25,1,159,159,12234,8317,,,,,,
116593 BML ,25,1,160,160,12235,8317,,,,,,
116593 BML ,25,1,161,161,12236,8317,,,,,,
116593 BML ,25,1,162,162,12237,8317,,,,,,
116593 BML ,25,1,168,168,12238,8317,,,,,,
116593 BML ,25,1,206,206,12239,8317,,,,,,
116593 BML ,25,1,207,207,12240,8317,,,,,,
116593 BML ,25,1,249,249,12241,8317,,,,,,
116593 BML ,25,2,155,155,12242,8318,,,,,,
116593 BML ,25,2,156,156,12243,8318,,,,,,
116593 BML ,25,2,157,157,12244,8318,,,,,,
116593 BML ,25,2,158,158,12245,8318,,,,,,
116593 BML ,25,2,159,159,12246,8318,,,,,,
116593 BML ,25,2,160,160,12247,8318,,,,,,
116593 BML ,25,2,161,161,12248,8318,,,,,,
116593 BML ,25,2,162,162,12249,8318,,,,,,
116593 BML ,25,2,168,168,12250,8318,,,,,,
116593 BML ,25,2,206,206,12251,8318,,,,,,
116593 BML ,25,2,207,207,12252,8318,,,,,,
116593 BML ,25,2,249,249,12253,8318,,,,,,
116593 BML ,25,3,155,155,12254,8319,,,,,,
116593 BML ,25,3,156,156,12255,8319,,,,,,
116593 BML ,25,3,157,157,12256,8319,,,,,,
116593 BML ,25,3,158,158,12257,8319,,,,,,
116593 BML ,25,3,159,159,12258,8319,,,,,,
116593 BML ,25,3,160,160,12259,8319,,,,,,
116593 BML ,25,3,161,161,12260,8319,,,,,,
116593 BML ,25,3,162,162,12261,8319,,,,,,
116593 BML ,25,3,168,168,12262,8319,,,,,,
116593 BML ,25,3,206,206,12263,8319,,,,,,
116593 BML ,25,3,207,207,12264,8319,,,,,,
116593 BML ,25,3,249,249,12265,8319,,,,,,
116595,25,1,155,155,12266,8340,,,,,,
116595,25,1,156,156,12267,8340,,,,,,
116595,25,1,157,157,12268,8340,,,,,,
116595,25,1,158,158,12269,8340,,,,,,
116595,25,1,159,159,12270,8340,,,,,,
116595,25,1,160,160,12271,8340,,,,,,
116595,25,1,161,161,12272,8340,,,,,,
116595,25,1,162,162,12273,8340,,,,,,
116595,25,1,168,168,12274,8340,,,,,,
116595,25,1,206,206,12275,8340,,,,,,
116595,25,1,207,207,12276,8340,,,,,,
116595,25,2,155,155,12277,8341,,,,,,
116595,25,2,156,156,12278,8341,,,,,,
116595,25,2,157,157,12279,8341,,,,,,
116595,25,2,158,158,12280,8341,,,,,,
116595,25,2,159,159,12281,8341,,,,,,
116595,25,2,160,160,12282,8341,,,,,,
116595,25,2,161,161,12283,8341,,,,,,
116595,25,2,162,162,12284,8341,,,,,,
116595,25,2,168,168,12285,8341,,,,,,
116595,25,2,206,206,12286,8341,,,,,,
116595,25,2,207,207,12287,8341,,,,,,
116595,25,5,155,155,12288,8342,,,,,,
116595,25,5,156,156,12289,8342,,,,,,
116595,25,5,157,157,12290,8342,,,,,,
116595,25,5,158,158,12291,8342,,,,,,
116595,25,5,159,159,12292,8342,,,,,,
116595,25,5,160,160,12293,8342,,,,,,
116595,25,5,161,161,12294,8342,,,,,,
116595,25,5,162,162,12295,8342,,,,,,
116595,25,5,168,168,12296,8342,,,,,,
116595,25,5,206,206,12297,8342,,,,,,
116595,25,5,207,207,12298,8342,,,,,,
116639,25,1,147,147,12299,8364,,,,,,
116639,25,1,148,148,12300,8364,,,,,,
116639,25,1,149,149,12301,8364,,,,,,
116639,25,1,150,150,12302,8364,,,,,,
116639,25,1,151,151,12303,8364,,,,,,
116639,25,1,152,152,12304,8364,,,,,,
116639,25,1,153,153,12305,8364,,,,,,
116639,25,1,196,196,12306,8364,,,,,,
116639,25,2,147,200,12307,8365,,,,,,
116639,25,2,148,200,12308,8365,,,,,,
116639,25,2,149,200,12309,8365,,,,,,
116639,25,2,150,200,12310,8365,,,,,,
116639,25,2,151,200,12311,8365,,,,,,
116639,25,2,152,200,12312,8365,,,,,,
116639,25,2,153,200,12313,8365,,,,,,
116639,25,2,196,200,12314,8365,,,,,,
116639,25,3,147,155,12315,8366,,,,,,
116639,25,3,148,155,12316,8366,,,,,,
116639,25,3,149,155,12317,8366,,,,,,
116639,25,3,150,155,12318,8366,,,,,,
116639,25,3,151,155,12319,8366,,,,,,
116639,25,3,152,155,12320,8366,,,,,,
116639,25,3,153,155,12321,8366,,,,,,
116639,25,3,196,155,12322,8366,,,,,,
116733,25,1,155,155,12323,8387,,,,,,
116733,25,1,156,156,12324,8387,,,,,,
116733,25,1,157,157,12325,8387,,,,,,
116733,25,1,158,158,12326,8387,,,,,,
116733,25,1,159,159,12327,8387,,,,,,
116733,25,1,160,160,12328,8387,,,,,,
116733,25,1,161,161,12329,8387,,,,,,
116733,25,1,162,162,12330,8387,,,,,,
116733,25,1,168,168,12331,8387,,,,,,
116733,25,1,206,206,12332,8387,,,,,,
116733,25,1,207,207,12333,8387,,,,,,
116733,25,2,155,155,12334,8388,,,,,,
116733,25,2,156,156,12335,8388,,,,,,
116733,25,2,157,157,12336,8388,,,,,,
116733,25,2,158,158,12337,8388,,,,,,
116733,25,2,159,159,12338,8388,,,,,,
116733,25,2,160,160,12339,8388,,,,,,
116733,25,2,161,161,12340,8388,,,,,,
116733,25,2,162,162,12341,8388,,,,,,
116733,25,2,168,168,12342,8388,,,,,,
116733,25,2,206,206,12343,8388,,,,,,
116733,25,2,207,207,12344,8388,,,,,,
116733,25,3,155,155,12345,8389,,,,,,
116733,25,3,156,156,12346,8389,,,,,,
116733,25,3,157,157,12347,8389,,,,,,
116733,25,3,158,158,12348,8389,,,,,,
116733,25,3,159,159,12349,8389,,,,,,
116733,25,3,160,160,12350,8389,,,,,,
116733,25,3,161,161,12351,8389,,,,,,
116733,25,3,162,162,12352,8389,,,,,,
116733,25,3,168,168,12353,8389,,,,,,
116733,25,3,206,206,12354,8389,,,,,,
116733,25,3,207,207,12355,8389,,,,,,
116760,25,1,155,155,12356,8406,,,,,,
116760,25,1,156,156,12357,8406,,,,,,
116760,25,1,157,157,12358,8406,,,,,,
116760,25,1,158,158,12359,8406,,,,,,
116760,25,1,159,159,12360,8406,,,,,,
116760,25,1,160,160,12361,8406,,,,,,
116760,25,1,161,161,12362,8406,,,,,,
116760,25,1,162,162,12363,8406,,,,,,
116760,25,1,168,168,12364,8406,,,,,,
116760,25,1,206,206,12365,8406,,,,,,
116760,25,1,207,207,12366,8406,,,,,,
116760,25,2,155,155,12367,8407,,,,,,
116760,25,2,156,156,12368,8407,,,,,,
116760,25,2,157,157,12369,8407,,,,,,
116760,25,2,158,158,12370,8407,,,,,,
116760,25,2,159,159,12371,8407,,,,,,
116760,25,2,160,160,12372,8407,,,,,,
116760,25,2,161,161,12373,8407,,,,,,
116760,25,2,162,162,12374,8407,,,,,,
116760,25,2,168,168,12375,8407,,,,,,
116760,25,2,206,206,12376,8407,,,,,,
116760,25,2,207,207,12377,8407,,,,,,
116760,25,3,155,155,12378,8408,,,,,,
116760,25,3,156,156,12379,8408,,,,,,
116760,25,3,157,157,12380,8408,,,,,,
116760,25,3,158,158,12381,8408,,,,,,
116760,25,3,159,159,12382,8408,,,,,,
116760,25,3,160,160,12383,8408,,,,,,
116760,25,3,161,161,12384,8408,,,,,,
116760,25,3,162,162,12385,8408,,,,,,
116760,25,3,168,168,12386,8408,,,,,,
116760,25,3,206,206,12387,8408,,,,,,
116760,25,3,207,207,12388,8408,,,,,,
116761,25,2,155,155,12389,8427,,,,,,
116761,25,2,156,157,12390,8427,,,,,,
116761,25,2,157,157,12391,8427,,,,,,
116761,25,2,158,158,12392,8427,,,,,,
116761,25,2,159,159,12393,8427,,,,,,
116761,25,2,160,160,12394,8427,,,,,,
116761,25,2,161,161,12395,8427,,,,,,
116761,25,2,162,162,12396,8427,,,,,,
116761,25,2,168,168,12397,8427,,,,,,
116761,25,2,206,206,12398,8427,,,,,,
116761,25,2,207,207,12399,8427,,,,,,
116761,25,3,155,155,12400,8428,,,,,,
116761,25,3,156,156,12401,8428,,,,,,
116761,25,3,157,157,12402,8428,,,,,,
116761,25,3,158,158,12403,8428,,,,,,
116761,25,3,159,159,12404,8428,,,,,,
116761,25,3,160,160,12405,8428,,,,,,
116761,25,3,161,161,12406,8428,,,,,,
116761,25,3,162,162,12407,8428,,,,,,
116761,25,3,168,168,12408,8428,,,,,,
116761,25,3,206,206,12409,8428,,,,,,
116761,25,3,207,207,12410,8428,,,,,,
116761,25,8,155,155,12411,8429,,,,,,
116761,25,8,156,156,12412,8429,,,,,,
116761,25,8,157,157,12413,8429,,,,,,
116761,25,8,158,158,12414,8429,,,,,,
116761,25,8,159,159,12415,8429,,,,,,
116761,25,8,160,160,12416,8429,,,,,,
116761,25,8,161,161,12417,8429,,,,,,
116761,25,8,162,162,12418,8429,,,,,,
116761,25,8,168,168,12419,8429,,,,,,
116761,25,8,206,206,12420,8429,,,,,,
116761,25,8,207,207,12421,8429,,,,,,
116764,25,1,155,155,12422,8451,,,,,,
116764,25,1,156,157,12423,8451,,,,,,
116764,25,1,157,157,12424,8451,,,,,,
116764,25,1,158,158,12425,8451,,,,,,
116764,25,1,159,159,12426,8451,,,,,,
116764,25,1,160,160,12427,8451,,,,,,
116764,25,1,161,161,12428,8451,,,,,,
116764,25,1,162,162,12429,8451,,,,,,
116764,25,1,168,168,12430,8451,,,,,,
116764,25,1,206,206,12431,8451,,,,,,
116764,25,1,207,207,12432,8451,,,,,,
116764,25,1,249,249,12433,8451,,,,,,
116764,25,1,314,314,12434,8451,,,,,,
116764,25,2,155,155,12435,8452,,,,,,
116764,25,2,156,156,12436,8452,,,,,,
116764,25,2,157,157,12437,8452,,,,,,
116764,25,2,158,158,12438,8452,,,,,,
116764,25,2,159,159,12439,8452,,,,,,
116764,25,2,160,160,12440,8452,,,,,,
116764,25,2,161,161,12441,8452,,,,,,
116764,25,2,162,162,12442,8452,,,,,,
116764,25,2,168,168,12443,8452,,,,,,
116764,25,2,206,206,12444,8452,,,,,,
116764,25,2,207,207,12445,8452,,,,,,
116764,25,2,249,249,12446,8452,,,,,,
116764,25,2,314,314,12447,8452,,,,,,
116764,25,3,155,155,12448,8453,,,,,,
116764,25,3,156,156,12449,8453,,,,,,
116764,25,3,157,157,12450,8453,,,,,,
116764,25,3,158,158,12451,8453,,,,,,
116764,25,3,159,159,12452,8453,,,,,,
116764,25,3,160,160,12453,8453,,,,,,
116764,25,3,161,161,12454,8453,,,,,,
116764,25,3,162,162,12455,8453,,,,,,
116764,25,3,168,168,12456,8453,,,,,,
116764,25,3,206,206,12457,8453,,,,,,
116764,25,3,207,207,12458,8453,,,,,,
116764,25,3,249,249,12459,8453,,,,,,
116764,25,3,314,314,12460,8453,,,,,,
116765,25,1,155,155,12461,8473,,,,,,
116765,25,1,156,156,12462,8473,,,,,,
116765,25,1,157,157,12463,8473,,,,,,
116765,25,1,158,158,12464,8473,,,,,,
116765,25,1,159,159,12465,8473,,,,,,
116765,25,1,160,160,12466,8473,,,,,,
116765,25,1,161,161,12467,8473,,,,,,
116765,25,1,162,162,12468,8473,,,,,,
116765,25,1,168,168,12469,8473,,,,,,
116765,25,1,206,206,12470,8473,,,,,,
116765,25,1,207,207,12471,8473,,,,,,
116765,25,2,155,155,12472,8474,,,,,,
116765,25,2,156,156,12473,8474,,,,,,
116765,25,2,157,157,12474,8474,,,,,,
116765,25,2,158,158,12475,8474,,,,,,
116765,25,2,159,159,12476,8474,,,,,,
116765,25,2,160,160,12477,8474,,,,,,
116765,25,2,161,161,12478,8474,,,,,,
116765,25,2,162,162,12479,8474,,,,,,
116765,25,2,168,168,12480,8474,,,,,,
116765,25,2,206,206,12481,8474,,,,,,
116765,25,2,207,207,12482,8474,,,,,,
116765,25,3,155,155,12483,8475,,,,,,
116765,25,3,156,156,12484,8475,,,,,,
116765,25,3,157,157,12485,8475,,,,,,
116765,25,3,158,158,12486,8475,,,,,,
116765,25,3,159,159,12487,8475,,,,,,
116765,25,3,160,160,12488,8475,,,,,,
116765,25,3,161,161,12489,8475,,,,,,
116765,25,3,162,162,12490,8475,,,,,,
116765,25,3,168,168,12491,8475,,,,,,
116765,25,3,206,206,12492,8475,,,,,,
116765,25,3,207,207,12493,8475,,,,,,
116768,25,1,155,155,12494,8495,,,,,,
116768,25,1,156,156,12495,8495,,,,,,
116768,25,1,157,157,12496,8495,,,,,,
116768,25,1,158,158,12497,8495,,,,,,
116768,25,1,159,159,12498,8495,,,,,,
116768,25,1,160,160,12499,8495,,,,,,
116768,25,1,161,161,12500,8495,,,,,,
116768,25,1,162,162,12501,8495,,,,,,
116768,25,1,168,168,12502,8495,,,,,,
116768,25,1,206,206,12503,8495,,,,,,
116768,25,1,207,207,12504,8495,,,,,,
116768,25,2,155,155,12505,8496,,,,,,
116768,25,2,156,156,12506,8496,,,,,,
116768,25,2,157,157,12507,8496,,,,,,
116768,25,2,158,158,12508,8496,,,,,,
116768,25,2,159,159,12509,8496,,,,,,
116768,25,2,160,160,12510,8496,,,,,,
116768,25,2,161,161,12511,8496,,,,,,
116768,25,2,162,162,12512,8496,,,,,,
116768,25,2,168,168,12513,8496,,,,,,
116768,25,2,206,206,12514,8496,,,,,,
116768,25,2,207,207,12515,8496,,,,,,
116768,25,5,155,155,12516,8497,,,,,,
116768,25,5,156,156,12517,8497,,,,,,
116768,25,5,157,157,12518,8497,,,,,,
116768,25,5,158,158,12519,8497,,,,,,
116768,25,5,159,159,12520,8497,,,,,,
116768,25,5,160,160,12521,8497,,,,,,
116768,25,5,161,161,12522,8497,,,,,,
116768,25,5,162,162,12523,8497,,,,,,
116768,25,5,168,168,12524,8497,,,,,,
116768,25,5,206,206,12525,8497,,,,,,
116768,25,5,207,207,12526,8497,,,,,,
116769,25,1,155,155,12527,8516,,,,,,
116769,25,1,156,156,12528,8516,,,,,,
116769,25,1,157,157,12529,8516,,,,,,
116769,25,1,158,158,12530,8516,,,,,,
116769,25,1,159,159,12531,8516,,,,,,
116769,25,1,160,160,12532,8516,,,,,,
116769,25,1,161,161,12533,8516,,,,,,
116769,25,1,162,162,12534,8516,,,,,,
116769,25,1,168,168,12535,8516,,,,,,
116769,25,1,206,206,12536,8516,,,,,,
116769,25,1,207,207,12537,8516,,,,,,
116769,25,1,249,249,12538,8516,,,,,,
116769,25,1,314,314,12539,8516,,,,,,
116769,25,2,155,155,12540,8517,,,,,,
116769,25,2,156,156,12541,8517,,,,,,
116769,25,2,157,157,12542,8517,,,,,,
116769,25,2,158,158,12543,8517,,,,,,
116769,25,2,159,159,12544,8517,,,,,,
116769,25,2,160,160,12545,8517,,,,,,
116769,25,2,161,161,12546,8517,,,,,,
116769,25,2,162,162,12547,8517,,,,,,
116769,25,2,168,168,12548,8517,,,,,,
116769,25,2,206,206,12549,8517,,,,,,
116769,25,2,207,207,12550,8517,,,,,,
116769,25,2,249,249,12551,8517,,,,,,
116769,25,2,314,314,12552,8517,,,,,,
116769,25,3,155,155,12553,8518,,,,,,
116769,25,3,156,156,12554,8518,,,,,,
116769,25,3,157,157,12555,8518,,,,,,
116769,25,3,158,158,12556,8518,,,,,,
116769,25,3,159,159,12557,8518,,,,,,
116769,25,3,160,160,12558,8518,,,,,,
116769,25,3,161,161,12559,8518,,,,,,
116769,25,3,162,162,12560,8518,,,,,,
116769,25,3,168,168,12561,8518,,,,,,
116769,25,3,206,206,12562,8518,,,,,,
116769,25,3,207,207,12563,8518,,,,,,
116769,25,3,249,249,12564,8518,,,,,,
116769,25,3,314,314,12565,8518,,,,,,
116770,25,1,155,155,12566,8541,,,,,,
116770,25,1,156,156,12567,8541,,,,,,
116770,25,1,157,157,12568,8541,,,,,,
116770,25,1,158,158,12569,8541,,,,,,
116770,25,1,159,159,12570,8541,,,,,,
116770,25,1,160,160,12571,8541,,,,,,
116770,25,1,161,161,12572,8541,,,,,,
116770,25,1,162,162,12573,8541,,,,,,
116770,25,1,168,168,12574,8541,,,,,,
116770,25,1,206,206,12575,8541,,,,,,
116770,25,1,207,207,12576,8541,,,,,,
116770,25,1,249,249,12577,8541,,,,,,
116770,25,2,155,155,12578,8542,,,,,,
116770,25,2,156,156,12579,8542,,,,,,
116770,25,2,157,157,12580,8542,,,,,,
116770,25,2,158,158,12581,8542,,,,,,
116770,25,2,159,159,12582,8542,,,,,,
116770,25,2,160,160,12583,8542,,,,,,
116770,25,2,161,161,12584,8542,,,,,,
116770,25,2,162,162,12585,8542,,,,,,
116770,25,2,168,168,12586,8542,,,,,,
116770,25,2,206,206,12587,8542,,,,,,
116770,25,2,207,207,12588,8542,,,,,,
116770,25,2,249,249,12589,8542,,,,,,
116770,25,3,155,155,12590,8543,,,,,,
116770,25,3,156,156,12591,8543,,,,,,
116770,25,3,157,157,12592,8543,,,,,,
116770,25,3,158,158,12593,8543,,,,,,
116770,25,3,159,159,12594,8543,,,,,,
116770,25,3,160,160,12595,8543,,,,,,
116770,25,3,161,161,12596,8543,,,,,,
116770,25,3,162,162,12597,8543,,,,,,
116770,25,3,168,168,12598,8543,,,,,,
116770,25,3,206,206,12599,8543,,,,,,
116770,25,3,207,207,12600,8543,,,,,,
116770,25,3,249,249,12601,8543,,,,,,
116771,25,1,155,155,12602,8563,,,,,,
116771,25,1,156,156,12603,8563,,,,,,
116771,25,1,157,157,12604,8563,,,,,,
116771,25,1,158,158,12605,8563,,,,,,
116771,25,1,159,159,12606,8563,,,,,,
116771,25,1,160,160,12607,8563,,,,,,
116771,25,1,161,161,12608,8563,,,,,,
116771,25,1,162,162,12609,8563,,,,,,
116771,25,1,168,168,12610,8563,,,,,,
116771,25,1,206,206,12611,8563,,,,,,
116771,25,1,207,207,12612,8563,,,,,,
116771,25,2,155,155,12613,8564,,,,,,
116771,25,2,156,156,12614,8564,,,,,,
116771,25,2,157,157,12615,8564,,,,,,
116771,25,2,158,158,12616,8564,,,,,,
116771,25,2,159,159,12617,8564,,,,,,
116771,25,2,160,160,12618,8564,,,,,,
116771,25,2,161,161,12619,8564,,,,,,
116771,25,2,162,162,12620,8564,,,,,,
116771,25,2,168,168,12621,8564,,,,,,
116771,25,2,206,206,12622,8564,,,,,,
116771,25,2,207,207,12623,8564,,,,,,
116771,25,3,155,155,12624,8565,,,,,,
116771,25,3,156,156,12625,8565,,,,,,
116771,25,3,157,157,12626,8565,,,,,,
116771,25,3,158,158,12627,8565,,,,,,
