Ulke,Sehir,kgid,insUN,insDT,insApp,updUN,updDT,updApp
Senegal,Kolda,3950,,,,,,
Senegal,Linguere,3951,,,,,,
Senegal,Matam,3952,,,,,,
Senegal,Neye,3953,,,,,,
Senegal,Podor,3954,,,,,,
Senegal,Richard Toll,3955,,,,,,
Senegal,Saint-Louis,3956,,,,,,
Senegal,Sakarya,3957,,,,,,
Senegal,Tambacounda,3958,,,,,,
Senegal,Thies,3959,,,,,,
Senegal,Ziguinchor,3960,,,,,,
Serbia,,3961,,,,,,
Serbia,Belgrade,3962,,,,,,
Serbia,Cacak,3963,,,,,,
Serbia,Jagodina,3964,,,,,,
Serbia,Kragujevac,3965,,,,,,
Serbia,Kraljevo,3966,,,,,,
Serbia,Krusevac,3967,,,,,,
Serbia,Leskovac,3968,,,,,,
Serbia,Loznica,3969,,,,,,
Serbia,Nis,3970,,,,,,
Serbia,Novi Pazar,3971,,,,,,
Serbia,Novi Sad,3972,,,,,,
Serbia,Pancevo,3973,,,,,,
Serbia,Pozarevac,3974,,,,,,
Serbia,Pristina,3975,,,,,,
Serbia,Sabac,3976,,,,,,
Serbia,Smederevo,3977,,,,,,
Serbia,Sombor,3978,,,,,,
Serbia,Sremska Mitrovica,3979,,,,,,
Serbia,Subotica,3980,,,,,,
Serbia,Uzice,3981,,,,,,
Serbia,Valjevo,3982,,,,,,
Serbia,Vranje,3983,,,,,,
Serbia,Zajecar,3984,,,,,,
Serbia,Zrenjanin,3985,,,,,,
Seychelles Republic,Anse Lazio,3986,,,,,,
Seychelles Republic,Anse Royale,3987,,,,,,
Seychelles Republic,Cerf Island,3988,,,,,,
Seychelles Republic,Cousin Island,3989,,,,,,
Seychelles Republic,Cousine Island,3990,,,,,,
Seychelles Republic,Curieuse Island,3991,,,,,,
Seychelles Republic,La Digue,3992,,,,,,
Seychelles Republic,La Felicite,3993,,,,,,
Seychelles Republic,Marianne,3994,,,,,,
Seychelles Republic,Mehe Island,3995,,,,,,
Seychelles Republic,Praslin Island,3996,,,,,,
Seychelles Republic,Saint Anne,3997,,,,,,
Seychelles Republic,Silhoutte,3998,,,,,,
Seychelles Republic,Takamaka,3999,,,,,,
Seychelles Republic,Victoria,4000,,,,,,
Sierra Leone,,4001,,,,,,
Sierra Leone,Bonthe,4002,,,,,,
Sierra Leone,Freetown,4003,,,,,,
Sierra Leone,Kabala,4004,,,,,,
Sierra Leone,Kallahun,4005,,,,,,
Sierra Leone,Kambia,4006,,,,,,
Sierra Leone,Kenema,4007,,,,,,
Sierra Leone,Lungi,4008,,,,,,
Sierra Leone,Lunsar,4009,,,,,,
Sierra Leone,Makeni,4010,,,,,,
Sierra Leone,Momaligi,4011,,,,,,
Sierra Leone,Pepel,4012,,,,,,
Sierra Leone,Sefadu,4013,,,,,,
Sierra Leone,Shenge,4014,,,,,,
Sierra Leone,Sulima,4015,,,,,,
Singapur,,4016,,,,,,
Singapur,Bedok North,4017,,,,,,
Singapur,Bedok South,4018,,,,,,
Singapur,Bukit Timah Village,4019,,,,,,
Singapur,Changi,4020,,,,,,
Singapur,Choa Chu Kang,4021,,,,,,
Singapur,Jurong,4022,,,,,,
Singapur,Lim Chu Chang,4023,,,,,,
Singapur,New Soon,4024,,,,,,
Singapur,Pulau Ubin,4025,,,,,,
Singapur,Punggot,4026,,,,,,
Singapur,Queenstown,4027,,,,,,
Singapur,Sembawang,4028,,,,,,
Singapur,Sentosa,4029,,,,,,
Singapur,Singapore,4030,,,,,,
Singapur,Tuas,4031,,,,,,
Singapur,Woodlands,4032,,,,,,
Singapur,Yan Kit,4033,,,,,,
Slovakya,,4034,,,,,,
Slovakya,Banska,4035,,,,,,
Slovakya,Bardejov,4036,,,,,,
Slovakya,Bratislava,4037,,,,,,
Slovakya,Brezno Bystrica,4038,,,,,,
Slovakya,Handlova,4039,,,,,,
Slovakya,Kosice,4040,,,,,,
Slovakya,Lucenec,4041,,,,,,
Slovakya,Malacky,4042,,,,,,
Slovakya,Michalovce,4043,,,,,,
Slovakya,Nitra,4044,,,,,,
Slovakya,Nove Zamky,4045,,,,,,
Slovakya,Poprad,4046,,,,,,
Slovakya,Presov,4047,,,,,,
Slovakya,Prievidza,4048,,,,,,
Slovakya,Trencin,4049,,,,,,
Slovakya,Trnava,4050,,,,,,
Slovakya,Zilina,4051,,,,,,
Slovakya,Zvolen,4052,,,,,,
Slovenya,Ajdovscina,4053,,,,,,
Slovenya,Celje,4054,,,,,,
Slovenya,Domzale,4055,,,,,,
Slovenya,Izola,4056,,,,,,
Slovenya,Jesenice,4057,,,,,,
Slovenya,Kamnik,4058,,,,,,
Slovenya,Kobarid,4059,,,,,,
Slovenya,Koper,4060,,,,,,
Slovenya,Kranj,4061,,,,,,
Slovenya,Krsko,4062,,,,,,
Slovenya,Ljubljana,4063,,,,,,
Slovenya,Maribor,4064,,,,,,
Slovenya,Murska Sobota,4065,,,,,,
Slovenya,Nova Gorica,4066,,,,,,
Slovenya,Novo Mesto,4067,,,,,,
Slovenya,Ormoz,4068,,,,,,
Slovenya,Piran,4069,,,,,,
Slovenya,Postojna,4070,,,,,,
Slovenya,Ptuj,4071,,,,,,
Slovenya,Ravne na Korokem,4072,,,,,,
Slovenya,Sentjur pri Celju,4073,,,,,,
Slovenya,Sezana,4074,,,,,,
Slovenya,Skofja Loka,4075,,,,,,
Slovenya,Slovenska Bistrica,4076,,,,,,
Slovenya,Slovenske Konjice,4077,,,,,,
Slovenya,Tolmin,4078,,,,,,
Slovenya,Trbovlje,4079,,,,,,
Slovenya,Velenje,4080,,,,,,
Slovenya,Vipava,4081,,,,,,
Slovenya,Zagorje ob Savi,4082,,,,,,
Slovenya,Zalec,4083,,,,,,
Solomon Islands,Bellona & Rennel,4084,,,,,,
Solomon Islands,Choiseul,4085,,,,,,
Solomon Islands,Guadalcanal,4086,,,,,,
Solomon Islands,Honiara,4087,,,,,,
Solomon Islands,Isabel,4088,,,,,,
Solomon Islands,Makira Province,4089,,,,,,
Solomon Islands,Malaita,4090,,,,,,
Solomon Islands,Ontong Java Atoll,4091,,,,,,
Solomon Islands,Temotu Province,4092,,,,,,
Solomon Islands,Western Province,4093,,,,,,
Somali,,4094,,,,,,
Somali,Baardheere,4095,,,,,,
Somali,Baraawe,4096,,,,,,
Somali,Berbera,4097,,,,,,
Somali,Boosaaso,4098,,,,,,
Somali,Buulobarde,4099,,,,,,
Somali,Eyl,4100,,,,,,
Somali,Hargeysa,4101,,,,,,
Somali,Hobyo,4102,,,,,,
Somali,Kismaayo,4103,,,,,,
Somali,Marka,4104,,,,,,
Somali,Mogadishu,4105,,,,,,
Somali,Xaafuun,4106,,,,,,
South Georgia and the South Sandwich Islands,,4107,,,,,,
South Georgia and the South Sandwich Islands,İstanbul,4108,,,,,,
Sri Lanka,Colombo,4109,,,,,,
Sri Lanka,Dehiwala-Mount Lavinia,4110,,,,,,
Sri Lanka,Galle,4111,,,,,,
Sri Lanka,Jaffna,4112,,,,,,
Sri Lanka,Kandy,4113,,,,,,
Sri Lanka,Kotte,4114,,,,,,
Sri Lanka,Kurunegala,4115,,,,,,
Sri Lanka,Matara,4116,,,,,,
Sri Lanka,Moratuwa,4117,,,,,,
Sri Lanka,Trincomalee,4118,,,,,,
St. Helena,Alarm Forest,4119,,,,,,
St. Helena,Blue Hill,4120,,,,,,
St. Helena,Half Tree Hollow,4121,,,,,,
St. Helena,Jamestown,4122,,,,,,
St. Helena,Levelwood,4123,,,,,,
St. Helena,Longwood,4124,,,,,,
St. Helena,Saint Pauls,4125,,,,,,
St. Helena,Sandy Bay,4126,,,,,,
St. Kitts and Nevis,Basseterre,4127,,,,,,
St. Kitts and Nevis,Bath,4128,,,,,,
St. Kitts and Nevis,Brimstone Hill,4129,,,,,,
St. Kitts and Nevis,Butlers,4130,,,,,,
St. Kitts and Nevis,Charlestown,4131,,,,,,
St. Kitts and Nevis,Nisbet Beach,4132,,,,,,
St. Kitts and Nevis,Old Road Town,4133,,,,,,
St. Kitts and Nevis,Oualie Beach,4134,,,,,,
St. Kitts and Nevis,Pinneys Beach,4135,,,,,,
St. Kitts and Nevis,Rawlins,4136,,,,,,
St. Kitts and Nevis,Sandy Point Town,4137,,,,,,
St. Kitts and Nevis,St.Pauls,4138,,,,,,
St. Lucia,Anse La Raye,4139,,,,,,
St. Lucia,Canaries,4140,,,,,,
St. Lucia,Castries,4141,,,,,,
St. Lucia,Choiseul,4142,,,,,,
St. Lucia,Dauphin,4143,,,,,,
St. Lucia,Dennery,4144,,,,,,
St. Lucia,Grand Anse,4145,,,,,,
St. Lucia,Gros Islet,4146,,,,,,
St. Lucia,Laborie,4147,,,,,,
St. Lucia,Marigot,4148,,,,,,
St. Lucia,Micoud,4149,,,,,,
St. Lucia,Mon Repos,4150,,,,,,
St. Lucia,Praslin,4151,,,,,,
St. Lucia,Roseau,4152,,,,,,
St. Lucia,San Soucis,4153,,,,,,
St. Lucia,Soufriere,4154,,,,,,
St. Lucia,Vieux Fort,4155,,,,,,
St. Pierre& Miquelon,Langlade,4156,,,,,,
St. Pierre& Miquelon,Miquelon,4157,,,,,,
St. Pierre& Miquelon,Saint-Pierre,4158,,,,,,
St. Vincent& Grenadines,Charlotte,4159,,,,,,
St. Vincent& Grenadines,Grenadines,4160,,,,,,
St. Vincent& Grenadines,Saint Andrew,4161,,,,,,
St. Vincent& Grenadines,Saint David,4162,,,,,,
St. Vincent& Grenadines,Saint George,4163,,,,,,
St. Vincent& Grenadines,Saint Patrick,4164,,,,,,
Sudan,,4165,,,,,,
Sudan,Abekr,4166,,,,,,
Sudan,Al Fashir,4167,,,,,,
Sudan,Al Qadarif,4168,,,,,,
Sudan,Al Ubayyid,4169,,,,,,
Sudan,Atbara,4170,,,,,,
Sudan,Babanusa,4171,,,,,,
Sudan,Bentiu,4172,,,,,,
Sudan,Bor,4173,,,,,,
Sudan,Delgo,4174,,,,,,
Sudan,Dongola,4175,,,,,,
Sudan,Ed Damazin,4176,,,,,,
Sudan,Ed Dueim,4177,,,,,,
Sudan,Geneina,4178,,,,,,
Sudan,Hala ib,4179,,,,,,
Sudan,İstanbul,4180,,,,,,
Sudan,Juba,4181,,,,,,
Sudan,Kasala,4182,,,,,,
Sudan,Khartoum,4183,,,,,,
Sudan,Khartoum North,4184,,,,,,
Sudan,Konya,4185,,,,,,
Sudan,Kusti,4186,,,,,,
Sudan,Malakal,4187,,,,,,
Sudan,Malualkon,4188,,,,,,
Sudan,New Halfa,4189,,,,,,
Sudan,Nimule,4190,,,,,,
Sudan,Nyala,4191,,,,,,
Sudan,Omdurman,4192,,,,,,
Sudan,Port Sudan,4193,,,,,,
Sudan,Rabak,4194,,,,,,
Sudan,Rumbek,4195,,,,,,
Sudan,Sennar,4196,,,,,,
Sudan,Shandi,4197,,,,,,
Sudan,Suakin,4198,,,,,,
Sudan,Tabat,4199,,,,,,
Sudan,Tonj,4200,,,,,,
Sudan,Wad Madani,4201,,,,,,
Sudan,Wadi Halfa,4202,,,,,,
Sudan,Waw,4203,,,,,,
Suriname,,4204,,,,,,
Suriname,Abenaston,4205,,,,,,
Suriname,Albina,4206,,,,,,
Suriname,Allianc,4207,,,,,,
Suriname,Anapaike,4208,,,,,,
Suriname,Apetina,4209,,,,,,
Suriname,Apoera,4210,,,,,,
Suriname,Aurora,4211,,,,,,
Suriname,Bakhuis,4212,,,,,,
Suriname,Batavia,4213,,,,,,
Suriname,Benzdorp,4214,,,,,,
Suriname,Bitagron,4215,,,,,,
Suriname,Boskamp,4216,,,,,,
Suriname,Boto-Pasi,4217,,,,,,
Suriname,Brokopondo,4218,,,,,,
Suriname,Broskamp,4219,,,,,,
Suriname,Brownsweg,4220,,,,,,
Suriname,Corneliskondre,4221,,,,,,
Suriname,Cottica,4222,,,,,,
Suriname,Djoemoe,4223,,,,,,
Suriname,Duwatra,4224,,,,,,
Suriname,Friendship,4225,,,,,,
Suriname,Goddo,4226,,,,,,
Suriname,Groningen,4227,,,,,,
Suriname,Jenny,4228,,,,,,
Suriname,Kajana,4229,,,,,,
Suriname,Kajapati,4230,,,,,,
Suriname,Kamp 52,4231,,,,,,
Suriname,Kwakeogron,4232,,,,,,
Suriname,Kwamalasamutu,4233,,,,,,
Suriname,Lebidoti,4234,,,,,,
Suriname,Lelydorp,4235,,,,,,
Suriname,Moengo,4236,,,,,,
Suriname,Nieuw Amsterdam,4237,,,,,,
Suriname,Nieuw Jacobkondre,4238,,,,,,
Suriname,Nieuw Nickerie,4239,,,,,,
Suriname,Onverwacht,4240,,,,,,
Suriname,Paramaribo,4241,,,,,,
Suriname,Paranam,4242,,,,,,
Suriname,Pelelu Tepu,4243,,,,,,
Suriname,Pokigron,4244,,,,,,
Suriname,Pontoetoe,4245,,,,,,
Suriname,Sabana,4246,,,,,,
Suriname,Totness,4247,,,,,,
Suriname,Wageningen,4248,,,,,,
Suriname,Wanhatti,4249,,,,,,
Suriname,Washoda,4250,,,,,,
Suriname,Zanderij,4251,,,,,,
Suudi Arabistan,,3932,,,,dbo,2024-04-24 11:45:40.353000,Microsoft SQL Server Management Studio - Query
Suudi Arabistan,Buraydah,3933,,,,dbo,2024-04-24 11:45:40.353000,Microsoft SQL Server Management Studio - Query
Suudi Arabistan,Dammam,3934,,,,dbo,2024-04-24 11:45:40.353000,Microsoft SQL Server Management Studio - Query
Suudi Arabistan,Jeddah,3935,,,,dbo,2024-04-24 11:45:40.353000,Microsoft SQL Server Management Studio - Query
Suudi Arabistan,Khamis Mushait,3936,,,,dbo,2024-04-24 11:45:40.353000,Microsoft SQL Server Management Studio - Query
Suudi Arabistan,Mecca,3937,,,,dbo,2024-04-24 11:45:40.353000,Microsoft SQL Server Management Studio - Query
Suudi Arabistan,Medina,3938,,,,dbo,2024-04-24 11:45:40.353000,Microsoft SQL Server Management Studio - Query
Suudi Arabistan,Qatif,3939,,,,dbo,2024-04-24 11:45:40.353000,Microsoft SQL Server Management Studio - Query
Suudi Arabistan,Riyadh,3940,,,,dbo,2024-04-24 11:45:40.353000,Microsoft SQL Server Management Studio - Query
Suudi Arabistan,Tabuk,3941,,,,dbo,2024-04-24 11:45:40.353000,Microsoft SQL Server Management Studio - Query
Suudi Arabistan,Taif,3942,,,,dbo,2024-04-24 11:45:40.353000,Microsoft SQL Server Management Studio - Query
Swaziland,,4252,,,,,,
Swaziland,Hlatikulu,4253,,,,,,
Swaziland,Lavumisa,4254,,,,,,
Swaziland,Lobamba,4255,,,,,,
Swaziland,Manzini,4256,,,,,,
Swaziland,Mbabane,4257,,,,,,
Swaziland,Mhlume,4258,,,,,,
Swaziland,Piggs Peak,4259,,,,,,
Swaziland,Siteki,4260,,,,,,
Switzerland,,4261,,,,,,
Switzerland,Baden-Brugg,4262,,,,,,
Switzerland,Basel,4263,,,,,,
Switzerland,Berne,4264,,,,,,
Switzerland,Biel/Bienne,4265,,,,,,
Switzerland,Geneva,4266,,,,,,
Switzerland,Lausanne,4267,,,,,,
Switzerland,Lucerne,4268,,,,,,
Switzerland,Lugano,4269,,,,,,
Switzerland,Olten-Zofingen,4270,,,,,,
Switzerland,St. Gallen,4271,,,,,,
Switzerland,Winterthur,4272,,,,,,
Switzerland,Zürich,4273,,,,,,
Syria,,4274,,,,,,
Syria,Aleppo,4275,,,,,,
Syria,Al-Hasakah,4276,,,,,,
Syria,Ar-Raqqah,4277,,,,,,
Syria,As-Suwayda,4278,,,,,,
Syria,Damascus,4279,,,,,,
Syria,Daraa,4280,,,,,,
Syria,Deir ez,4281,,,,,,
Syria,Hama,4282,,,,,,
Syria,Homs,4283,,,,,,
Syria,Idlib,4284,,,,,,
Syria,Latakia,4285,,,,,,
Syria,Tartus,4286,,,,,,
Syria,Zor,4287,,,,,,
Şili,Arica,4288,,,,,,
Şili,Concepcion,4289,,,,,,
Şili,Coquimbo,4290,,,,,,
Şili,El Bosque,4291,,,,,,
Şili,Iquique,4292,,,,,,
Şili,La Florida,4293,,,,,,
Şili,La Pintana,4294,,,,,,
Şili,La Serena,4295,,,,,,
Şili,Las Condes,4296,,,,,,
Şili,Maipu,4297,,,,,,
Şili,nunoa,4298,,,,,,
Şili,Penalolen,4299,,,,,,
Şili,Pudahuel,4300,,,,,,
Şili,Puente Alto,4301,,,,,,
Şili,Rancagua,4302,,,,,,
Şili,San Bernardo,4303,,,,,,
Şili,Santiago,4304,,,,,,
Şili,Talca,4305,,,,,,
Şili,Talcahuano,4306,,,,,,
Şili,Temuco,4307,,,,,,
Şili,Valparaiso,4308,,,,,,
Şili,Vina del Mar,4309,,,,,,
Taiwan,,4310,,,,,,
Taiwan,Changhua,4311,,,,,,
Taiwan,Chiai,4312,,,,,,
Taiwan,Chilung,4313,,,,,,
Taiwan,Hengch un,4314,,,,,,
Taiwan,Hsinchu,4315,,,,,,
Taiwan,Huailen,4316,,,,,,
Taiwan,Kaohsiung,4317,,,,,,
Taiwan,Makung,4318,,,,,,
Taiwan,Suao,4319,,,,,,
Taiwan,T aichung,4320,,,,,,
Taiwan,T ainan,4321,,,,,,
Taiwan,T aitung,4322,,,,,,
Taiwan,Taipei,4323,,,,,,
Taiwan,Tungkang,4324,,,,,,
Taiwan,Yuli,4325,,,,,,
Tajikistan,,4326,,,,,,
Tajikistan,Dushanbe,4327,,,,,,
Tajikistan,İstanbul,4328,,,,,,
Tajikistan,Kalininobod,4329,,,,,,
Tajikistan,Kanibadam,4330,,,,,,
Tajikistan,Khorugh,4331,,,,,,
Tajikistan,Khujand,4332,,,,,,
Tajikistan,Kofarniqon,4333,,,,,,
Tajikistan,Kulob,4334,,,,,,
Tajikistan,Norak,4335,,,,,,
Tajikistan,Qayroqqum,4336,,,,,,
Tajikistan,Uroteppa,4337,,,,,,
Tanzania,,4338,,,,,,
Tanzania,Arusha,4339,,,,,,
Tanzania,Dar es Salaam,4340,,,,,,
Tanzania,Dodoma,4341,,,,,,
Tanzania,Iringa,4342,,,,,,
Tanzania,Kagera,4343,,,,,,
Tanzania,Kigoma,4344,,,,,,
Tanzania,Kilimanjaro,4345,,,,,,
Tanzania,Lindi,4346,,,,,,
Tanzania,Manyara,4347,,,,,,
Tanzania,Mara,4348,,,,,,
Tanzania,Mbeya,4349,,,,,,
Tanzania,Morogoro,4350,,,,,,
Tanzania,Mtwara,4351,,,,,,
Tanzania,Mwanza,4352,,,,,,
Tanzania,Pemba North,4353,,,,,,
Tanzania,Pemba South,4354,,,,,,
Tanzania,Pwani,4355,,,,,,
Tanzania,Rukwa,4356,,,,,,
Tanzania,Ruvuma,4357,,,,,,
Tanzania,Shinyanga,4358,,,,,,
Tanzania,Singida ,4359,,,,,,
Tanzania,Tabora,4360,,,,,,
Tanzania,Tanga,4361,,,,,,
Tanzania,Zanzibar North,4362,,,,,,
Tanzania,Zanzibar South,4363,,,,,,
Tanzania,Zanzibar West,4364,,,,,,
Thailand,Ayutthaya,4365,,,,,,
Thailand,Bangkok,4366,,,,,,
Thailand,Cha Am,4367,,,,,,
Thailand,Chiang Mai,4368,,,,,,
Thailand,Chiang Rai,4369,,,,,,
Thailand,Hua Hin,4370,,,,,,
Thailand,Kanchanaburi,4371,,,,,,
Thailand,Khao Yai,4372,,,,,,
Thailand,Khaolak,4373,,,,,,
Thailand,Koh Chang,4374,,,,,,
Thailand,Koh Lanta,4375,,,,,,
Thailand,Koh Samet,4376,,,,,,
Thailand,Koh Samui,4377,,,,,,
Thailand,Koh Tao/Ko Phangan,4378,,,,,,
Thailand,Korat,4379,,,,,,
Thailand,Krabi,4380,,,,,,
Thailand,Mae Hon Son,4381,,,,,,
Thailand,Pattaya,4382,,,,,,
Thailand,Phi Phi Island,4383,,,,,,
Thailand,Phuket Island,4384,,,,,,
Thailand,Similan Island,4385,,,,,,
Thailand,Sukothai,4386,,,,,,
Thailand,Surin,4387,,,,,,
Thailand,Tarutao,4388,,,,,,
Thailand,Trang,4389,,,,,,
Thailand,Yasothon,4390,,,,,,
Timor Leste,Aileu,4391,,,,,,
Timor Leste,Alnaro,4392,,,,,,
Timor Leste,Batugade,4393,,,,,,
Timor Leste,Baucau,4394,,,,,,
Timor Leste,Bobonaro,4395,,,,,,
Timor Leste,Com,4396,,,,,,
Timor Leste,Dili,4397,,,,,,
Timor Leste,Ermera,4398,,,,,,
Timor Leste,Fatuberliu,4399,,,,,,
Timor Leste,Fohorem,4400,,,,,,
Timor Leste,Fuiloro,4401,,,,,,
Timor Leste,Gleno,4402,,,,,,
Timor Leste,Laclubar,4403,,,,,,
Timor Leste,Lacluta,4404,,,,,,
Timor Leste,Lautem,4405,,,,,,
Timor Leste,Liquica,4406,,,,,,
Timor Leste,Lori,4407,,,,,,
Timor Leste,Los Palos,4408,,,,,,
Timor Leste,Maliana,4409,,,,,,
Timor Leste,Manatuto,4410,,,,,,
Timor Leste,Maubisse,4411,,,,,,
Timor Leste,Ossu,4412,,,,,,
Timor Leste,Pulau Jaco,4413,,,,,,
Timor Leste,Same,4414,,,,,,
Timor Leste,Suai,4415,,,,,,
Timor Leste,Tutuala,4416,,,,,,
Timor Leste,Venilale,4417,,,,,,
Timor Leste,Viqueque,4418,,,,,,
Togolese Republic,,4419,,,,,,
Togolese Republic,Aneho,4420,,,,,,
Togolese Republic,Atakpame,4421,,,,,,
Togolese Republic,Bassar,4422,,,,,,
Togolese Republic,Dapaong,4423,,,,,,
Togolese Republic,Kara,4424,,,,,,
Togolese Republic,Kpalime,4425,,,,,,
Togolese Republic,Kpeme,4426,,,,,,
Togolese Republic,Lome,4427,,,,,,
Togolese Republic,Mango,4428,,,,,,
Togolese Republic,Notse,4429,,,,,,
Togolese Republic,Sokode,4430,,,,,,
Togolese Republic,Soutouboua,4431,,,,,,
Togolese Republic,Tsevie,4432,,,,,,
Tokelau,Atafu,4433,,,,,,
Tokelau,Fakaofo,4434,,,,,,
Tokelau,Nukunonu,4435,,,,,,
Tonga,,4436,,,,,,
Tonga,İstanbul,4437,,,,,,
Trinidad &amp; Tobago,,4438,,,,,,
Trinidad &amp; Tobago,Arima,4439,,,,,,
Trinidad &amp; Tobago,Arouca,4440,,,,,,
Trinidad &amp; Tobago,Basse Terre,4441,,,,,,
Trinidad &amp; Tobago,Brighton,4442,,,,,,
Trinidad &amp; Tobago,Canaan,4443,,,,,,
Trinidad &amp; Tobago,Chaguanas,4444,,,,,,
Trinidad &amp; Tobago,Charlotteville,4445,,,,,,
Trinidad &amp; Tobago,Debe,4446,,,,,,
Trinidad &amp; Tobago,Fullarton,4447,,,,,,
Trinidad &amp; Tobago,Guaico,4448,,,,,,
Trinidad &amp; Tobago,Guayaguayare,4449,,,,,,
Trinidad &amp; Tobago,La Brea,4450,,,,,,
Trinidad &amp; Tobago,Maraval,4451,,,,,,
Trinidad &amp; Tobago,Moruga,4452,,,,,,
Trinidad &amp; Tobago,Penal,4453,,,,,,
Trinidad &amp; Tobago,Pierreville,4454,,,,,,
Trinidad &amp; Tobago,Plymouth,4455,,,,,,
Trinidad &amp; Tobago,Point Fortin,4456,,,,,,
Trinidad &amp; Tobago,Port-of-Spain,4457,,,,,,
Trinidad &amp; Tobago,Princes Town,4458,,,,,,
Trinidad &amp; Tobago,Rio Claro,4459,,,,,,
Trinidad &amp; Tobago,Roxborough,4460,,,,,,
Trinidad &amp; Tobago,Saint Joseph,4461,,,,,,
Trinidad &amp; Tobago,San Fernando,4462,,,,,,
Trinidad &amp; Tobago,San Francique,4463,,,,,,
Trinidad &amp; Tobago,San Juan,4464,,,,,,
Trinidad &amp; Tobago,Sangre Grande,4465,,,,,,
Trinidad &amp; Tobago,Scarborough,4466,,,,,,
Trinidad &amp; Tobago,Siparia,4467,,,,,,
Trinidad &amp; Tobago,Tabaquite,4468,,,,,,
Trinidad &amp; Tobago,Tableland,4469,,,,,,
Trinidad &amp; Tobago,Toco,4470,,,,,,
Trinidad &amp; Tobago,tunapuna,4471,,,,,,
Tunisia,,4472,,,,,,
Tunisia,Akouda,4473,,,,,,
Tunisia,Aryana,4474,,,,,,
Tunisia,Bace,4475,,,,,,
Tunisia,Bekalta,4476,,,,,,
Tunisia,Bembla,4477,,,,,,
Tunisia,Ben Arus,4478,,,,,,
Tunisia,Beni Hassen,4479,,,,,,
Tunisia,Beni Khaled,4480,,,,,,
Tunisia,Bennane,4481,,,,,,
Tunisia,Bizerte,4482,,,,,,
Tunisia,Bouhjar,4483,,,,,,
Tunisia,Boumerdes,4484,,,,,,
Tunisia,Bousalem,4485,,,,,,
Tunisia,Bursa,4486,,,,,,
Tunisia,Cendube,4487,,,,,,
Tunisia,Cerbe,4488,,,,,,
Tunisia,Chebba,4489,,,,,,
Tunisia,Chorbane,4490,,,,,,
Tunisia,Douz,4491,,,,,,
Tunisia,El Cem,4492,,,,,,
Tunisia,El Kâf,4493,,,,,,
Tunisia,Enfidha,4494,,,,,,
Tunisia,Gabes,4495,,,,,,
Tunisia,Hammam Sousse,4496,,,,,,
Tunisia,Hammamet,4497,,,,,,
Tunisia,Hammam-Lif,4498,,,,,,
Tunisia,Hebira,4499,,,,,,
Tunisia,Hergla,4500,,,,,,
Tunisia,İstanbul,4501,,,,,,
Tunisia,Jemmal,4502,,,,,,
Tunisia,Kabili,4503,,,,,,
Tunisia,Kafsa,4504,,,,,,
Tunisia,Kalaâ Kebira,4505,,,,,,
Tunisia,Kalaâ Seghira,4506,,,,,,
Tunisia,Kassarin,4507,,,,,,
Tunisia,Kayravan,4508,,,,,,
Tunisia,Kelibia,4509,,,,,,
Tunisia,Khniss,4510,,,,,,
Tunisia,Kondar,4511,,,,,,
Tunisia,Ksar Helal,4512,,,,,,
Tunisia,Ksibet El Mediouni,4513,,,,,,
Tunisia,Ksour Essaf,4514,,,,,,
Tunisia,La Goulette,4515,,,,,,
Tunisia,Lamta,4516,,,,,,
Tunisia,Mahdia,4517,,,,,,
Tunisia,Makthar,4518,,,,,,
Tunisia,Malloulech,4519,,,,,,
Tunisia,Manuba,4520,,,,,,
Tunisia,Matmata,4521,,,,,,
Tunisia,Medenin,4522,,,,,,
Tunisia,Menzel Bourguiba,4523,,,,,,
Tunisia,Menzel Bouzelfa,4524,,,,,,
Tunisia,Mokhnine,4525,,,,,,
Tunisia,Monastır,4526,,,,,,
Tunisia,Msaken,4527,,,,,,
Tunisia,Nabil,4528,,,,,,
Tunisia,Nafta,4529,,,,,,
Tunisia,Ouardanine,4530,,,,,,
Tunisia,Ouled Chamekh,4531,,,,,,
Tunisia,Rades,4532,,,,,,
Tunisia,Rejich,4533,,,,,,
Tunisia,Remada,4534,,,,,,
Tunisia,Safakes,4535,,,,,,
Tunisia,Sahline,4536,,,,,,
Tunisia,Salakta,4537,,,,,,
Tunisia,Sayada,4538,,,,,,
Tunisia,Sbeitla,4539,,,,,,
Tunisia,Sedjenane,4540,,,,,,
Tunisia,Sidi Alouane,4541,,,,,,
Tunisia,Sidi Bu Ali,4542,,,,,,
Tunisia,Sidi Bu Said,4543,,,,,,
Tunisia,Sidi Bu Zeyd,4544,,,,,,
Tunisia,Sidi El Hani,4545,,,,,,
Tunisia,Sidi Nsir,4546,,,,,,
Tunisia,Silyana,4547,,,,,,
Tunisia,Soliman,4548,,,,,,
Tunisia,Souassi,4549,,,,,,
Tunisia,Sounine,4550,,,,,,
Tunisia,Sus,4551,,,,,,
Tunisia,Tabarka,4552,,,,,,
Tunisia,Takrouna,4553,,,,,,
Tunisia,Tastour,4554,,,,,,
Tunisia,Tatavin,4555,,,,,,
Tunisia,Teboulba,4556,,,,,,
Tunisia,Tunus,4557,,,,,,
Tunisia,Tuzer,4558,,,,,,
Tunisia,Zaguvan,4559,,,,,,
Tunisia,Zarzis,4560,,,,,,
Tunisia,Zeramdine,4561,,,,,,
Turkmenistan,,4562,,,,,,
Turkmenistan,Aşkabat,4563,,,,,,
