Tarih,DOV_KOD,DOV_BazKOD,carpan,kgid,insUN,insDT,insApp,updUN,updDT,updApp
2022-07-25,RB,US,0.017469,9421,,,,,,
2022-07-25,TL,EU,0.055429,9422,,,,,,
2022-07-25,TL,IF,0.054364,9423,,,,,,
2022-07-25,TL,RB,3.226327,9424,,,,,,
2022-07-25,TL,US,0.056361,9425,,,,,,
2022-07-25,US,EU,0.983466,9426,,,,,,
2022-07-25,US,IF,0.964582,9427,,,,,,
2022-07-25,US,RB,57.244394,9428,,,,,,
2022-07-25,US,TL,17.742900,9429,,,,,,
2022-07-26,EU,IF,0.982788,9430,,,,,,
2022-07-26,EU,RB,58.735095,9431,,,,,,
2022-07-26,EU,TL,18.225500,9432,,,,,,
2022-07-26,EU,US,1.022004,9433,,,,,,
2022-07-26,IF,EU,1.017514,9434,,,,,,
2022-07-26,IF,RB,59.763777,9435,,,,,,
2022-07-26,IF,TL,18.544700,9436,,,,,,
2022-07-26,IF,US,1.039903,9437,,,,,,
2022-07-26,RB,EU,0.017026,9438,,,,,,
2022-07-26,RB,IF,0.016733,9439,,,,,,
2022-07-26,RB,TL,0.310300,9440,,,,,,
2022-07-26,RB,US,0.017400,9441,,,,,,
2022-07-26,TL,EU,0.054868,9442,,,,,,
2022-07-26,TL,IF,0.053924,9443,,,,,,
2022-07-26,TL,RB,3.222688,9444,,,,,,
2022-07-26,TL,US,0.056076,9445,,,,,,
2022-07-26,US,EU,0.978470,9446,,,,,,
2022-07-26,US,IF,0.961628,9447,,,,,,
2022-07-26,US,RB,57.470512,9448,,,,,,
2022-07-26,US,TL,17.833100,9449,,,,,,
2022-07-27,EU,IF,0.980316,9450,,,,,,
2022-07-27,EU,RB,59.138250,9451,,,,,,
2022-07-27,EU,TL,18.192700,9452,,,,,,
2022-07-27,EU,US,1.018309,9453,,,,,,
2022-07-27,IF,EU,1.020079,9454,,,,,,
2022-07-27,IF,RB,60.325716,9455,,,,,,
2022-07-27,IF,TL,18.558000,9456,,,,,,
2022-07-27,IF,US,1.038756,9457,,,,,,
2022-07-27,RB,EU,0.016910,9458,,,,,,
2022-07-27,RB,IF,0.016577,9459,,,,,,
2022-07-27,RB,TL,0.307630,9460,,,,,,
2022-07-27,RB,US,0.017219,9461,,,,,,
2022-07-27,TL,EU,0.054967,9462,,,,,,
2022-07-27,TL,IF,0.053885,9463,,,,,,
2022-07-27,TL,RB,3.250658,9464,,,,,,
2022-07-27,TL,US,0.055973,9465,,,,,,
2022-07-27,US,EU,0.982020,9466,,,,,,
2022-07-27,US,IF,0.962690,9467,,,,,,
2022-07-27,US,RB,58.074960,9468,,,,,,
2022-07-27,US,TL,17.865600,9469,,,,,,
2022-07-28,EU,IF,0.973718,9470,,,,,,
2022-07-28,EU,RB,60.764521,9471,,,,,,
2022-07-28,EU,TL,18.161300,9472,,,,,,
2022-07-28,EU,US,1.014467,9473,,,,,,
2022-07-28,IF,EU,1.026991,9474,,,,,,
2022-07-28,IF,RB,62.404644,9475,,,,,,
2022-07-28,IF,TL,18.651500,9476,,,,,,
2022-07-28,IF,US,1.041849,9477,,,,,,
2022-07-28,RB,EU,0.016457,9478,,,,,,
2022-07-28,RB,IF,0.016024,9479,,,,,,
2022-07-28,RB,TL,0.298880,9480,,,,,,
2022-07-28,RB,US,0.016695,9481,,,,,,
2022-07-28,TL,EU,0.055062,9482,,,,,,
2022-07-28,TL,IF,0.053615,9483,,,,,,
2022-07-28,TL,RB,3.345824,9484,,,,,,
2022-07-28,TL,US,0.055859,9485,,,,,,
2022-07-28,US,EU,0.985739,9486,,,,,,
2022-07-28,US,IF,0.959832,9487,,,,,,
2022-07-28,US,RB,59.897952,9488,,,,,,
2022-07-28,US,TL,17.902300,9489,,,,,,
2022-07-29,EU,IF,0.974326,9490,,,,,,
2022-07-29,EU,RB,60.978984,9491,,,,,,
2022-07-29,EU,TL,18.250400,9492,,,,,,
2022-07-29,EU,US,1.017489,9493,,,,,,
2022-07-29,IF,EU,1.026350,9494,,,,,,
2022-07-29,IF,RB,62.585786,9495,,,,,,
2022-07-29,IF,TL,18.731300,9496,,,,,,
2022-07-29,IF,US,1.044300,9497,,,,,,
2022-07-29,RB,EU,0.016399,9498,,,,,,
2022-07-29,RB,IF,0.015978,9499,,,,,,
2022-07-29,RB,TL,0.299290,9500,,,,,,
2022-07-29,RB,US,0.016686,9501,,,,,,
2022-07-29,TL,EU,0.054793,9502,,,,,,
2022-07-29,TL,IF,0.053387,9503,,,,,,
2022-07-29,TL,RB,3.341241,9504,,,,,,
2022-07-29,TL,US,0.055752,9505,,,,,,
2022-07-29,US,EU,0.982811,9506,,,,,,
2022-07-29,US,IF,0.957579,9507,,,,,,
2022-07-29,US,RB,59.930836,9508,,,,,,
2022-07-29,US,TL,17.936700,9509,,,,,,
2022-07-30,EU,IF,0.971678,9510,,,,,,
2022-07-30,EU,RB,62.489603,9511,,,,,,
2022-07-30,EU,TL,18.330700,9512,,,,,,
2022-07-30,EU,US,1.016760,9513,,,,,,
2022-07-30,IF,EU,1.029148,9514,,,,,,
2022-07-30,IF,RB,64.311038,9515,,,,,,
2022-07-30,IF,TL,18.865000,9516,,,,,,
2022-07-30,IF,US,1.052376,9517,,,,,,
2022-07-30,RB,EU,0.016003,9518,,,,,,
2022-07-30,RB,IF,0.015549,9519,,,,,,
2022-07-30,RB,TL,0.293340,9520,,,,,,
2022-07-30,RB,US,0.016364,9521,,,,,,
2022-07-30,TL,EU,0.054945,9522,,,,,,
2022-07-30,TL,IF,0.053008,9523,,,,,,
2022-07-30,TL,RB,3.409013,9524,,,,,,
2022-07-30,TL,US,0.055866,9525,,,,,,
2022-07-30,US,EU,0.983516,9526,,,,,,
2022-07-30,US,IF,0.950231,9527,,,,,,
2022-07-30,US,RB,61.110316,9528,,,,,,
2022-07-30,US,TL,17.926100,9529,,,,,,
2022-07-31,EU,IF,0.971678,9530,,,,,,
2022-07-31,EU,RB,62.489603,9531,,,,,,
2022-07-31,EU,TL,18.330700,9532,,,,,,
2022-07-31,EU,US,1.016760,9533,,,,,,
2022-07-31,IF,EU,1.029148,9534,,,,,,
2022-07-31,IF,RB,64.311038,9535,,,,,,
2022-07-31,IF,TL,18.865000,9536,,,,,,
2022-07-31,IF,US,1.052376,9537,,,,,,
2022-07-31,RB,EU,0.016003,9538,,,,,,
2022-07-31,RB,IF,0.015549,9539,,,,,,
2022-07-31,RB,TL,0.293340,9540,,,,,,
2022-07-31,RB,US,0.016364,9541,,,,,,
2022-07-31,TL,EU,0.054945,9542,,,,,,
2022-07-31,TL,IF,0.053008,9543,,,,,,
2022-07-31,TL,RB,3.409013,9544,,,,,,
2022-07-31,TL,US,0.055866,9545,,,,,,
2022-07-31,US,EU,0.983516,9546,,,,,,
2022-07-31,US,IF,0.950231,9547,,,,,,
2022-07-31,US,RB,61.110316,9548,,,,,,
2022-07-31,US,TL,17.926100,9549,,,,,,
2022-08-01,EU,IF,0.971678,9550,,,,,,
2022-08-01,EU,RB,62.489603,9551,,,,,,
2022-08-01,EU,TL,18.330700,9552,,,,,,
2022-08-01,EU,US,1.022570,9553,,,,,,
2022-08-01,IF,EU,1.029148,9554,,,,,,
2022-08-01,IF,RB,64.311038,9555,,,,,,
2022-08-01,IF,TL,18.865000,9556,,,,,,
2022-08-01,IF,US,1.052376,9557,,,,,,
2022-08-01,RB,EU,0.016003,9558,,,,,,
2022-08-01,RB,IF,0.015549,9559,,,,,,
2022-08-01,RB,TL,0.293340,9560,,,,,,
2022-08-01,RB,US,0.016364,9561,,,,,,
2022-08-01,TL,EU,0.054553,9562,,,,,,
2022-08-01,TL,IF,0.053008,9563,,,,,,
2022-08-01,TL,RB,3.409013,9564,,,,,,
2022-08-01,TL,US,0.055785,9565,,,,,,
2022-08-01,US,EU,0.977928,9566,,,,,,
2022-08-01,US,IF,0.950231,9567,,,,,,
2022-08-01,US,RB,61.110316,9568,,,,,,
2022-08-01,US,TL,17.926100,9569,,,,,,
2022-08-02,EU,IF,0.970901,9570,,,,,,
2022-08-02,EU,RB,63.313029,9571,,,,,,
2022-08-02,EU,TL,18.397500,9572,,,,,,
2022-08-02,EU,US,1.024491,9573,,,,,,
2022-08-02,IF,EU,1.029971,9574,,,,,,
2022-08-02,IF,RB,65.210613,9575,,,,,,
2022-08-02,IF,TL,18.948900,9576,,,,,,
2022-08-02,IF,US,1.055196,9577,,,,,,
2022-08-02,RB,EU,0.015795,9578,,,,,,
2022-08-02,RB,IF,0.015335,9579,,,,,,
2022-08-02,RB,TL,0.290580,9580,,,,,,
2022-08-02,RB,US,0.016181,9581,,,,,,
2022-08-02,TL,EU,0.054355,9582,,,,,,
2022-08-02,TL,IF,0.052774,9583,,,,,,
2022-08-02,TL,RB,3.441393,9584,,,,,,
2022-08-02,TL,US,0.055686,9585,,,,,,
2022-08-02,US,EU,0.976095,9586,,,,,,
2022-08-02,US,IF,0.947691,9587,,,,,,
2022-08-02,US,RB,61.799504,9588,,,,,,
2022-08-02,US,TL,17.957700,9589,,,,,,
2022-08-03,EU,IF,0.971983,9590,,,,,,
2022-08-03,EU,RB,61.271540,9591,,,,,,
2022-08-03,EU,TL,18.383300,9592,,,,,,
2022-08-03,EU,US,1.023284,9593,,,,,,
2022-08-03,IF,EU,1.028825,9594,,,,,,
2022-08-03,IF,RB,63.037696,9595,,,,,,
2022-08-03,IF,TL,18.913200,9596,,,,,,
2022-08-03,IF,US,1.052780,9597,,,,,,
2022-08-03,RB,EU,0.016321,9598,,,,,,
2022-08-03,RB,IF,0.015864,9599,,,,,,
2022-08-03,RB,TL,0.300030,9600,,,,,,
2022-08-03,RB,US,0.016701,9601,,,,,,
2022-08-03,TL,EU,0.054397,9602,,,,,,
2022-08-03,TL,IF,0.052873,9603,,,,,,
2022-08-03,TL,RB,3.333000,9604,,,,,,
2022-08-03,TL,US,0.055664,9605,,,,,,
2022-08-03,US,EU,0.977246,9606,,,,,,
2022-08-03,US,IF,0.949866,9607,,,,,,
2022-08-03,US,RB,59.877346,9608,,,,,,
2022-08-03,US,TL,17.965000,9609,,,,,,
2022-08-04,EU,IF,0.973860,9610,,,,,,
2022-08-04,EU,RB,61.300938,9611,,,,,,
2022-08-04,EU,TL,18.292200,9612,,,,,,
2022-08-04,EU,US,1.018038,9613,,,,,,
2022-08-04,IF,EU,1.026842,9614,,,,,,
2022-08-04,IF,RB,62.946381,9615,,,,,,
2022-08-04,IF,TL,18.783200,9616,,,,,,
2022-08-04,IF,US,1.045364,9617,,,,,,
2022-08-04,RB,EU,0.016313,9618,,,,,,
2022-08-04,RB,IF,0.015887,9619,,,,,,
2022-08-04,RB,TL,0.298400,9620,,,,,,
2022-08-04,RB,US,0.016607,9621,,,,,,
2022-08-04,TL,EU,0.054668,9622,,,,,,
2022-08-04,TL,IF,0.053239,9623,,,,,,
2022-08-04,TL,RB,3.351206,9624,,,,,,
2022-08-04,TL,US,0.055654,9625,,,,,,
2022-08-04,US,EU,0.982282,9626,,,,,,
2022-08-04,US,IF,0.956605,9627,,,,,,
2022-08-04,US,RB,60.214812,9628,,,,,,
2022-08-04,US,TL,17.968100,9629,,,,,,
2022-08-05,EU,IF,0.975774,9630,,,,,,
2022-08-05,EU,RB,60.994199,9631,,,,,,
2022-08-05,EU,TL,18.294600,9632,,,,,,
2022-08-05,EU,US,1.018216,9633,,,,,,
2022-08-05,IF,EU,1.024827,9634,,,,,,
2022-08-05,IF,RB,62.508502,9635,,,,,,
2022-08-05,IF,TL,18.748800,9636,,,,,,
2022-08-05,IF,US,1.043496,9637,,,,,,
2022-08-05,RB,EU,0.016395,9638,,,,,,
2022-08-05,RB,IF,0.015998,9639,,,,,,
2022-08-05,RB,TL,0.299940,9640,,,,,,
2022-08-05,RB,US,0.016694,9641,,,,,,
2022-08-05,TL,EU,0.054661,9642,,,,,,
2022-08-05,TL,IF,0.053337,9643,,,,,,
2022-08-05,TL,RB,3.334000,9644,,,,,,
2022-08-05,TL,US,0.055657,9645,,,,,,
2022-08-05,US,EU,0.982109,9646,,,,,,
2022-08-05,US,IF,0.958317,9647,,,,,,
2022-08-05,US,RB,59.902981,9648,,,,,,
2022-08-05,US,TL,17.967300,9649,,,,,,
2022-08-06,EU,IF,0.975564,9650,,,,,,
2022-08-06,EU,RB,61.437308,9651,,,,,,
2022-08-06,EU,TL,18.384500,9652,,,,,,
2022-08-06,EU,US,1.017280,9653,,,,,,
2022-08-06,IF,EU,1.025048,9654,,,,,,
2022-08-06,IF,RB,62.976206,9655,,,,,,
2022-08-06,IF,TL,18.845000,9656,,,,,,
2022-08-06,IF,US,1.048780,9657,,,,,,
2022-08-06,RB,EU,0.016277,9658,,,,,,
2022-08-06,RB,IF,0.015879,9659,,,,,,
2022-08-06,RB,TL,0.299240,9660,,,,,,
2022-08-06,RB,US,0.016654,9661,,,,,,
2022-08-06,TL,EU,0.054795,9662,,,,,,
2022-08-06,TL,IF,0.053064,9663,,,,,,
2022-08-06,TL,RB,3.341799,9664,,,,,,
2022-08-06,TL,US,0.055741,9665,,,,,,
2022-08-06,US,EU,0.983014,9666,,,,,,
2022-08-06,US,IF,0.953489,9667,,,,,,
2022-08-06,US,RB,60.047119,9668,,,,,,
2022-08-06,US,TL,17.968500,9669,,,,,,
2022-08-07,EU,IF,0.975564,9670,,,,,,
2022-08-07,EU,RB,61.437308,9671,,,,,,
2022-08-07,EU,TL,18.384500,9672,,,,,,
2022-08-07,EU,US,1.017280,9673,,,,,,
2022-08-07,IF,EU,1.025048,9674,,,,,,
2022-08-07,IF,RB,62.976206,9675,,,,,,
2022-08-07,IF,TL,18.845000,9676,,,,,,
2022-08-07,IF,US,1.048780,9677,,,,,,
2022-08-07,RB,EU,0.016277,9678,,,,,,
2022-08-07,RB,IF,0.015879,9679,,,,,,
2022-08-07,RB,TL,0.299240,9680,,,,,,
2022-08-07,RB,US,0.016654,9681,,,,,,
2022-08-07,TL,EU,0.054795,9682,,,,,,
2022-08-07,TL,IF,0.053064,9683,,,,,,
2022-08-07,TL,RB,3.341799,9684,,,,,,
2022-08-07,TL,US,0.055741,9685,,,,,,
2022-08-07,US,EU,0.983014,9686,,,,,,
2022-08-07,US,IF,0.953489,9687,,,,,,
2022-08-07,US,RB,60.047119,9688,,,,,,
2022-08-07,US,TL,17.968500,9689,,,,,,
2022-08-08,EU,IF,0.975564,9690,,,,,,
2022-08-08,EU,RB,61.437308,9691,,,,,,
2022-08-08,EU,TL,18.384500,9692,,,,,,
2022-08-08,EU,US,1.023152,9693,,,,,,
2022-08-08,IF,EU,1.025048,9694,,,,,,
2022-08-08,IF,RB,62.976206,9695,,,,,,
2022-08-08,IF,TL,18.845000,9696,,,,,,
2022-08-08,IF,US,1.048780,9697,,,,,,
2022-08-08,RB,EU,0.016277,9698,,,,,,
2022-08-08,RB,IF,0.015879,9699,,,,,,
2022-08-08,RB,TL,0.299240,9700,,,,,,
2022-08-08,RB,US,0.016654,9701,,,,,,
2022-08-08,TL,EU,0.054394,9702,,,,,,
2022-08-08,TL,IF,0.053064,9703,,,,,,
2022-08-08,TL,RB,3.341799,9704,,,,,,
2022-08-08,TL,US,0.055653,9705,,,,,,
2022-08-08,US,EU,0.977372,9706,,,,,,
2022-08-08,US,IF,0.953489,9707,,,,,,
2022-08-08,US,RB,60.047119,9708,,,,,,
2022-08-08,US,TL,17.968500,9709,,,,,,
2022-08-09,EU,IF,0.974429,9710,,,,,,
2022-08-09,EU,RB,61.102438,9711,,,,,,
2022-08-09,EU,TL,18.317900,9712,,,,,,
2022-08-09,EU,US,1.019269,9713,,,,,,
2022-08-09,IF,EU,1.026242,9714,,,,,,
2022-08-09,IF,RB,62.705894,9715,,,,,,
2022-08-09,IF,TL,18.798600,9716,,,,,,
2022-08-09,IF,US,1.046017,9717,,,,,,
2022-08-09,RB,EU,0.016366,9718,,,,,,
2022-08-09,RB,IF,0.015947,9719,,,,,,
2022-08-09,RB,TL,0.299790,9720,,,,,,
2022-08-09,RB,US,0.016681,9721,,,,,,
2022-08-09,TL,EU,0.054591,9722,,,,,,
2022-08-09,TL,IF,0.053195,9723,,,,,,
2022-08-09,TL,RB,3.335668,9724,,,,,,
2022-08-09,TL,US,0.055643,9725,,,,,,
2022-08-09,US,EU,0.981095,9726,,,,,,
2022-08-09,US,IF,0.956007,9727,,,,,,
2022-08-09,US,RB,59.947296,9728,,,,,,
2022-08-09,US,TL,17.971600,9729,,,,,,
2022-08-10,EU,IF,0.972389,9730,,,,,,
2022-08-10,EU,RB,61.405931,9731,,,,,,
2022-08-10,EU,TL,18.365900,9732,,,,,,
2022-08-10,EU,US,1.022361,9733,,,,,,
2022-08-10,IF,EU,1.028395,9734,,,,,,
2022-08-10,IF,RB,63.149554,9735,,,,,,
2022-08-10,IF,TL,18.887400,9736,,,,,,
2022-08-10,IF,US,1.051391,9737,,,,,,
2022-08-10,RB,EU,0.016285,9738,,,,,,
2022-08-10,RB,IF,0.015835,9739,,,,,,
2022-08-10,RB,TL,0.299090,9740,,,,,,
2022-08-10,RB,US,0.016649,9741,,,,,,
2022-08-10,TL,EU,0.054449,9742,,,,,,
2022-08-10,TL,IF,0.052945,9743,,,,,,
2022-08-10,TL,RB,3.343475,9744,,,,,,
2022-08-10,TL,US,0.055666,9745,,,,,,
2022-08-10,US,EU,0.978128,9746,,,,,,
2022-08-10,US,IF,0.951121,9747,,,,,,
2022-08-10,US,RB,60.062857,9748,,,,,,
2022-08-10,US,TL,17.964200,9749,,,,,,
2022-08-11,EU,IF,0.969973,9750,,,,,,
2022-08-11,EU,RB,61.540677,9751,,,,,,
2022-08-11,EU,TL,18.374200,9752,,,,,,
2022-08-11,EU,US,1.022886,9753,,,,,,
2022-08-11,IF,EU,1.030956,9754,,,,,,
2022-08-11,IF,RB,63.445758,9755,,,,,,
2022-08-11,IF,TL,18.943000,9756,,,,,,
2022-08-11,IF,US,1.054551,9757,,,,,,
2022-08-11,RB,EU,0.016249,9758,,,,,,
2022-08-11,RB,IF,0.015761,9759,,,,,,
2022-08-11,RB,TL,0.298570,9760,,,,,,
2022-08-11,RB,US,0.016621,9761,,,,,,
2022-08-11,TL,EU,0.054424,9762,,,,,,
2022-08-11,TL,IF,0.052790,9763,,,,,,
2022-08-11,TL,RB,3.349298,9764,,,,,,
2022-08-11,TL,US,0.055670,9765,,,,,,
2022-08-11,US,EU,0.977626,9766,,,,,,
2022-08-11,US,IF,0.948271,9767,,,,,,
2022-08-11,US,RB,60.163781,9768,,,,,,
2022-08-11,US,TL,17.963100,9769,,,,,,
2022-08-12,EU,IF,0.969266,9770,,,,,,
2022-08-12,EU,RB,62.214065,9771,,,,,,
2022-08-12,EU,TL,18.559700,9772,,,,,,
2022-08-12,EU,US,1.032937,9773,,,,,,
2022-08-12,IF,EU,1.031708,9774,,,,,,
2022-08-12,IF,RB,64.186779,9775,,,,,,
2022-08-12,IF,TL,19.148200,9776,,,,,,
2022-08-12,IF,US,1.065689,9777,,,,,,
2022-08-12,RB,EU,0.016074,9778,,,,,,
2022-08-12,RB,IF,0.015580,9779,,,,,,
2022-08-12,RB,TL,0.298320,9780,,,,,,
2022-08-12,RB,US,0.016603,9781,,,,,,
2022-08-12,TL,EU,0.053880,9782,,,,,,
2022-08-12,TL,IF,0.052224,9783,,,,,,
2022-08-12,TL,RB,3.352105,9784,,,,,,
2022-08-12,TL,US,0.055655,9785,,,,,,
2022-08-12,US,EU,0.968114,9786,,,,,,
2022-08-12,US,IF,0.938360,9787,,,,,,
2022-08-12,US,RB,60.230290,9788,,,,,,
2022-08-12,US,TL,17.967900,9789,,,,,,
2022-08-13,EU,IF,0.967809,9790,,,,,,
2022-08-13,EU,RB,62.323576,9791,,,,,,
2022-08-13,EU,TL,18.502000,9792,,,,,,
2022-08-13,EU,US,1.023996,9793,,,,,,
2022-08-13,IF,EU,1.033261,9794,,,,,,
2022-08-13,IF,RB,64.396537,9795,,,,,,
2022-08-13,IF,TL,19.117400,9796,,,,,,
2022-08-13,IF,US,1.063916,9797,,,,,,
2022-08-13,RB,EU,0.016045,9798,,,,,,
2022-08-13,RB,IF,0.015529,9799,,,,,,
2022-08-13,RB,TL,0.296870,9800,,,,,,
2022-08-13,RB,US,0.016521,9801,,,,,,
2022-08-13,TL,EU,0.054496,9802,,,,,,
2022-08-13,TL,IF,0.052308,9803,,,,,,
2022-08-13,TL,RB,3.368478,9804,,,,,,
2022-08-13,TL,US,0.055804,9805,,,,,,
2022-08-13,US,EU,0.976567,9806,,,,,,
2022-08-13,US,IF,0.939924,9807,,,,,,
2022-08-13,US,RB,60.527840,9808,,,,,,
2022-08-13,US,TL,17.968900,9809,,,,,,
2022-08-14,EU,IF,0.967809,9810,,,,,,
2022-08-14,EU,RB,62.323576,9811,,,,,,
2022-08-14,EU,TL,18.502000,9812,,,,,,
2022-08-14,EU,US,1.023996,9813,,,,,,
2022-08-14,IF,EU,1.033261,9814,,,,,,
2022-08-14,IF,RB,64.396537,9815,,,,,,
2022-08-14,IF,TL,19.117400,9816,,,,,,
2022-08-14,IF,US,1.063916,9817,,,,,,
2022-08-14,RB,EU,0.016045,9818,,,,,,
2022-08-14,RB,IF,0.015529,9819,,,,,,
2022-08-14,RB,TL,0.296870,9820,,,,,,
2022-08-14,RB,US,0.016521,9821,,,,,,
2022-08-14,TL,EU,0.054496,9822,,,,,,
2022-08-14,TL,IF,0.052308,9823,,,,,,
2022-08-14,TL,RB,3.368478,9824,,,,,,
2022-08-14,TL,US,0.055804,9825,,,,,,
2022-08-14,US,EU,0.976567,9826,,,,,,
2022-08-14,US,IF,0.939924,9827,,,,,,
2022-08-14,US,RB,60.527840,9828,,,,,,
2022-08-14,US,TL,17.968900,9829,,,,,,
2022-08-15,EU,IF,0.967809,9830,,,,,,
2022-08-15,EU,RB,62.323576,9831,,,,,,
2022-08-15,EU,TL,18.502000,9832,,,,,,
2022-08-15,EU,US,1.029668,9833,,,,,,
2022-08-15,IF,EU,1.033261,9834,,,,,,
2022-08-15,IF,RB,64.396537,9835,,,,,,
2022-08-15,IF,TL,19.117400,9836,,,,,,
2022-08-15,IF,US,1.063916,9837,,,,,,
2022-08-15,RB,EU,0.016045,9838,,,,,,
2022-08-15,RB,IF,0.015529,9839,,,,,,
2022-08-15,RB,TL,0.296870,9840,,,,,,
2022-08-15,RB,US,0.016521,9841,,,,,,
2022-08-15,TL,EU,0.054048,9842,,,,,,
2022-08-15,TL,IF,0.052308,9843,,,,,,
2022-08-15,TL,RB,3.368478,9844,,,,,,
2022-08-15,TL,US,0.055652,9845,,,,,,
2022-08-15,US,EU,0.971187,9846,,,,,,
2022-08-15,US,IF,0.939924,9847,,,,,,
2022-08-15,US,RB,60.527840,9848,,,,,,
2022-08-15,US,TL,17.968900,9849,,,,,,
2022-08-16,EU,IF,0.962505,9850,,,,,,
2022-08-16,EU,RB,62.241210,9851,,,,,,
2022-08-16,EU,TL,18.356800,9852,,,,,,
2022-08-16,EU,US,1.021332,9853,,,,,,
2022-08-16,IF,EU,1.038956,9854,,,,,,
2022-08-16,IF,RB,64.665853,9855,,,,,,
2022-08-16,IF,TL,19.071900,9856,,,,,,
2022-08-16,IF,US,1.061118,9857,,,,,,
2022-08-16,RB,EU,0.016067,9858,,,,,,
2022-08-16,RB,IF,0.015464,9859,,,,,,
2022-08-16,RB,TL,0.294930,9860,,,,,,
2022-08-16,RB,US,0.016409,9861,,,,,,
2022-08-16,TL,EU,0.054476,9862,,,,,,
2022-08-16,TL,IF,0.052433,9863,,,,,,
2022-08-16,TL,RB,3.390635,9864,,,,,,
2022-08-16,TL,US,0.055638,9865,,,,,,
2022-08-16,US,EU,0.979114,9866,,,,,,
2022-08-16,US,IF,0.942402,9867,,,,,,
2022-08-16,US,RB,60.941240,9868,,,,,,
2022-08-16,US,TL,17.973400,9869,,,,,,
2022-08-17,EU,IF,0.960026,9870,,,,,,
2022-08-17,EU,RB,61.894333,9871,,,,,,
2022-08-17,EU,TL,18.228500,9872,,,,,,
2022-08-17,EU,US,1.014137,9873,,,,,,
2022-08-17,IF,EU,1.041638,9874,,,,,,
2022-08-17,IF,RB,64.471495,9875,,,,,,
2022-08-17,IF,TL,18.987500,9876,,,,,,
2022-08-17,IF,US,1.056363,9877,,,,,,
2022-08-17,RB,EU,0.016157,9878,,,,,,
2022-08-17,RB,IF,0.015511,9879,,,,,,
2022-08-17,RB,TL,0.294510,9880,,,,,,
2022-08-17,RB,US,0.016385,9881,,,,,,
2022-08-17,TL,EU,0.054859,9882,,,,,,
2022-08-17,TL,IF,0.052666,9883,,,,,,
2022-08-17,TL,RB,3.395470,9884,,,,,,
2022-08-17,TL,US,0.055635,9885,,,,,,
2022-08-17,US,EU,0.986060,9886,,,,,,
2022-08-17,US,IF,0.946644,9887,,,,,,
2022-08-17,US,RB,61.031544,9888,,,,,,
2022-08-17,US,TL,17.974400,9889,,,,,,
2022-08-18,EU,IF,0.965350,9890,,,,,,
2022-08-18,EU,RB,61.469352,9891,,,,,,
2022-08-18,EU,TL,18.281600,9892,,,,,,
2022-08-18,EU,US,1.017142,9893,,,,,,
2022-08-18,IF,EU,1.035894,9894,,,,,,
2022-08-18,IF,RB,63.675734,9895,,,,,,
2022-08-18,IF,TL,18.937800,9896,,,,,,
2022-08-18,IF,US,1.053651,9897,,,,,,
2022-08-18,RB,EU,0.016268,9898,,,,,,
2022-08-18,RB,IF,0.015705,9899,,,,,,
2022-08-18,RB,TL,0.297410,9900,,,,,,
2022-08-18,RB,US,0.016547,9901,,,,,,
2022-08-18,TL,EU,0.054700,9902,,,,,,
2022-08-18,TL,IF,0.052804,9903,,,,,,
2022-08-18,TL,RB,3.362362,9904,,,,,,
2022-08-18,TL,US,0.055637,9905,,,,,,
2022-08-18,US,EU,0.983147,9906,,,,,,
2022-08-18,US,IF,0.949081,9907,,,,,,
2022-08-18,US,RB,60.433408,9908,,,,,,
2022-08-18,US,TL,17.973500,9909,,,,,,
2022-08-19,EU,IF,0.966979,9910,,,,,,
2022-08-19,EU,RB,60.833610,9911,,,,,,
2022-08-19,EU,TL,18.302400,9912,,,,,,
2022-08-19,EU,US,1.016738,9913,,,,,,
2022-08-19,IF,EU,1.034149,9914,,,,,,
2022-08-19,IF,RB,62.910988,9915,,,,,,
2022-08-19,IF,TL,18.927400,9916,,,,,,
2022-08-19,IF,US,1.051458,9917,,,,,,
2022-08-19,RB,EU,0.016438,9918,,,,,,
2022-08-19,RB,IF,0.015895,9919,,,,,,
2022-08-19,RB,TL,0.300860,9920,,,,,,
2022-08-19,RB,US,0.016713,9921,,,,,,
2022-08-19,TL,EU,0.054638,9922,,,,,,
2022-08-19,TL,IF,0.052833,9923,,,,,,
2022-08-19,TL,RB,3.323805,9924,,,,,,
2022-08-19,TL,US,0.055552,9925,,,,,,
2022-08-19,US,EU,0.983538,9926,,,,,,
2022-08-19,US,IF,0.951060,9927,,,,,,
2022-08-19,US,RB,59.832148,9928,,,,,,
2022-08-19,US,TL,18.001100,9929,,,,,,
2022-08-20,EU,IF,0.961725,9930,,,,,,
2022-08-20,EU,RB,59.376037,9931,,,,,,
2022-08-20,EU,TL,18.242100,9932,,,,,,
2022-08-20,EU,US,1.002770,9933,,,,,,
2022-08-20,IF,EU,1.039798,9934,,,,,,
2022-08-20,IF,RB,61.739088,9935,,,,,,
2022-08-20,IF,TL,18.968100,9936,,,,,,
2022-08-20,IF,US,1.047423,9937,,,,,,
2022-08-20,RB,EU,0.016842,9938,,,,,,
2022-08-20,RB,IF,0.016197,9939,,,,,,
2022-08-20,RB,TL,0.307230,9940,,,,,,
2022-08-20,RB,US,0.016965,9941,,,,,,
2022-08-20,TL,EU,0.055249,9942,,,,,,
2022-08-20,TL,IF,0.052720,9943,,,,,,
2022-08-20,TL,RB,3.254890,9944,,,,,,
