inx,CompName,CompType,Deger
85,E_RiskGrup_1,TcxTextEdit,
85,E_RiskGrup_2,TcxTextEdit,
85,rg_YurticDis,TcxRadioGroup,0
85,e_Iban,TcxTextEdit,
85,E_Banka,TcxTextEdit,
85,E_Sube,TcxTextEdit,
85,E_Hesap,TcxTextEdit,
85,xcb_CariMuhkod,TcxCheckBox,
85,E_MinBorc,TcxTextEdit,
85,E_MaxBorc,TcxTextEdit,
85,E_MinAlacak,TcxTextEdit,
85,E_MaxAlacak,TcxTextEdit,
85,E_MinBorcB,TcxTextEdit,
85,E_MaxBorcB,TcxTextEdit,
85,E_MinAlacakB,TcxTextEdit,
85,E_MaxAlacakB,TcxTextEdit,
85,E_MinBakiye,TcxTextEdit,50
85,E_MaxBakiye,TcxTextEdit,
85,clb_FisTip,TCheckListBox,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15"
85,CB_Rap,TcxComboBox,0
85,cb_eXportType,TcxComboBox,1
85,CB_ParaCRapDov,TcxComboBox,2
85,cb_RapTitle,TcxCheckBox,*
85,cbSumCek,TcxCheckBox,
85,cbSumCekDurum,TcxCheckBox,*
85,cb_DokTar,TcxCheckBox,
85,xcb_RiskBilgi,TcxCheckBox,
85,rg_RiskBilgi,TcxRadioGroup,0
85,xcb_Script,TcxCheckBox,*
85,CBX_Script,TcxComboBox,0
86,rg_KurCevrim,TcxRadioGroup,0
86,CoBParaC,TcxComboBox,3
86,xcb_ParaC2,TcxCheckBox,
86,CoBParaC2,TcxComboBox,2
86,E_CKod1,TcxTextEdit,A-0001
86,dtp_Tar_1T,TDateTimePicker,0
86,dtp_Tar_2T,TDateTimePicker,0
86,E_CKod2,TcxTextEdit,GML-001
86,E_Kasa_1,TcxTextEdit,
86,E_Kasa_2,TcxTextEdit,
86,dtp_KasaTar_1T,TDateTimePicker,0
86,dtp_KasaTar_2T,TDateTimePicker,0
86,clb_FisTipR,TCheckListBox,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17"
86,dtp_KurCevrim,TDateTimePicker,0
86,rg_AB_Dr,TcxRadioGroup,0
86,E_NormalCari,TcxCheckBox,*
86,E_FasonCari,TcxCheckBox,*
86,E_LokasyonCari,TcxCheckBox,*
86,xcb_AlBorVisible,TcxCheckBox,*
86,xcb_Hareket,TcxCheckBox,
86,xcb_Hareket2,TcxCheckBox,
86,xcb_GunlukRapor,TcxCheckBox,
86,xcb_DevirGoster,TcxCheckBox,
86,xcb_PazSipKal,TcxCheckBox,
86,xcb_SatSipKal,TcxCheckBox,
86,xcb_NotHareket,TcxCheckBox,
86,CoBLocation,TcxComboBox,1
86,cbl_xLocation,TCheckListBox,"AS011,AT001,GM002"
86,cb_iptal,TcxCheckBox,
86,rg_iptal,TcxRadioGroup,0
86,rg_CariPasif,TcxRadioGroup,0
86,rg_KaraListe,TcxRadioGroup,2
86,cb_CekTahsil,TcxCheckBox,
86,cb_SenetTahsil,TcxCheckBox,
86,rg_eFatura,TcxRadioGroup,2
86,cb_ProjeGruplu,TcxCheckBox,
86,e_iOzKod1_1,TcxTextEdit,
86,e_iOzKod1_2,TcxTextEdit,
86,e_iOzKod2_2,TcxTextEdit,
86,e_iOzKod2_1,TcxTextEdit,
86,e_iOzKod3_1,TcxTextEdit,
86,e_iOzKod3_2,TcxTextEdit,
86,e_iOzKod4_2,TcxTextEdit,
86,e_iOzKod4_1,TcxTextEdit,
86,e_iOzKod5_1,TcxTextEdit,
86,e_iOzKod5_2,TcxTextEdit,
86,E_OzKod1_1,TcxTextEdit,
86,E_OzKod1_2,TcxTextEdit,
86,E_OzKod2_1,TcxTextEdit,
86,E_OzKod2_2,TcxTextEdit,
86,E_OzKod3_1,TcxTextEdit,
86,E_OzKod3_2,TcxTextEdit,
86,E_OzKod4_1,TcxTextEdit,
86,E_OzKod4_2,TcxTextEdit,
86,E_OzKod5_1,TcxTextEdit,
86,E_OzKod5_2,TcxTextEdit,
86,E_CSehir,TcxTextEdit,
86,E_CUlke,TcxTextEdit,
86,E_Lokasyon1,TcxTextEdit,
86,E_Lokasyon2,TcxTextEdit,
86,e_OdemeSekil,TcxTextEdit,
86,E_OzKod6_1,TcxTextEdit,
86,E_OzKod7_1,TcxTextEdit,
86,E_OzKod8_1,TcxTextEdit,
86,E_OzKod9_1,TcxTextEdit,
86,E_OzKod10_1,TcxTextEdit,
86,E_OzKod6_2,TcxTextEdit,
86,E_OzKod7_2,TcxTextEdit,
86,E_OzKod8_2,TcxTextEdit,
86,E_OzKod9_2,TcxTextEdit,
86,E_OzKod10_2,TcxTextEdit,
86,e_Proje_M_1,TcxTextEdit,
86,e_Proje_M_2,TcxTextEdit,
86,e_Proje_D_1,TcxTextEdit,
86,e_Proje_D_2,TcxTextEdit,
86,E_RiskLimit_1,TcxTextEdit,
86,E_RiskLimit_2,TcxTextEdit,
86,E_Riski_1,TcxTextEdit,
86,E_Riski_2,TcxTextEdit,
86,E_KrediLimit_1,TcxTextEdit,
86,E_KrediLimit_2,TcxTextEdit,
86,E_Kredisi_1,TcxTextEdit,
86,E_Kredisi_2,TcxTextEdit,
86,E_RiskGrup_1,TcxTextEdit,
86,E_RiskGrup_2,TcxTextEdit,
86,rg_YurticDis,TcxRadioGroup,0
86,e_Iban,TcxTextEdit,
86,E_Banka,TcxTextEdit,
86,E_Sube,TcxTextEdit,
86,E_Hesap,TcxTextEdit,
86,xcb_CariMuhkod,TcxCheckBox,
86,E_MinBorc,TcxTextEdit,
86,E_MaxBorc,TcxTextEdit,
86,E_MinAlacak,TcxTextEdit,
86,E_MaxAlacak,TcxTextEdit,
86,E_MinBorcB,TcxTextEdit,
86,E_MaxBorcB,TcxTextEdit,
86,E_MinAlacakB,TcxTextEdit,
86,E_MaxAlacakB,TcxTextEdit,
86,E_MinBakiye,TcxTextEdit,
86,E_MaxBakiye,TcxTextEdit,
86,clb_FisTip,TCheckListBox,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15"
86,CB_Rap,TcxComboBox,0
86,cb_eXportType,TcxComboBox,1
86,CB_ParaCRapDov,TcxComboBox,2
86,cb_RapTitle,TcxCheckBox,*
86,cbSumCek,TcxCheckBox,
86,cbSumCekDurum,TcxCheckBox,*
86,cb_DokTar,TcxCheckBox,
86,xcb_RiskBilgi,TcxCheckBox,
86,rg_RiskBilgi,TcxRadioGroup,0
86,xcb_Script,TcxCheckBox,*
86,CBX_Script,TcxComboBox,0
89,cb_RapTitle,TcxCheckBox,*
89,cbSumCek,TcxCheckBox,
89,cbSumCekDurum,TcxCheckBox,*
89,cb_DokTar,TcxCheckBox,
89,xcb_RiskBilgi,TcxCheckBox,
89,rg_RiskBilgi,TcxRadioGroup,0
89,xcb_Script,TcxCheckBox,*
89,CBX_Script,TcxComboBox,1
90,CB_SipTip,TcxComboBox,0
90,CLB_Location,TCheckListBox,2
90,clb_SumFieldList,TCheckListBox,0
90,CB_ParaC,TcxComboBox,3
90,cbCevir,TcxCheckBox,*
90,cb_ParaC2,TcxComboBox,2
90,E_CKod1,TcxTextEdit,A-1679
90,E_CKod2,TcxTextEdit,A-1699
90,dtp_SipTime_1,TDateTimePicker,0
90,dtp_SipTime_2,TDateTimePicker,0
90,dtp_SendTime_1,TDateTimePicker,0
90,dtp_SendTime_2,TDateTimePicker,0
90,cbStokMevcuduOlanlar,TcxCheckBox,
90,CBKapa,TcxCheckBox,
90,xrg_sipKapa,TcxRadioGroup,0
90,cbBagSipVisible,TcxCheckBox,
90,cbPazKalanToplam,TcxCheckBox,
90,E_SKod1,TcxTextEdit,
90,E_SKod2,TcxTextEdit,
90,cbGrupKod,TcxCheckBox,
90,cbStokTip,TcxCheckBox,
90,cbBEDGrp,TcxCheckBox,
90,cbRKod,TcxCheckBox,
90,cbCinsKod,TcxCheckBox,
90,cbReyon,TcxCheckBox,
90,e_rkod,TcxTextEdit,
90,cbUreticiKodu,TcxCheckBox,
90,cbUMarka,TcxCheckBox,
90,CB_StokSekli,TcxComboBox,0
90,E_GrupKod,TcxTextEdit,
90,E_StokTip,TcxTextEdit,
90,E_UreticiKodu,TcxTextEdit,
90,E_Renk,TcxTextEdit,
90,E_CinsKod,TcxTextEdit,
90,E_Reyon,TcxTextEdit,
90,E_UMarka,TcxTextEdit,
90,E_BEDGrp,TcxTextEdit,
90,cbOzKod1,TcxCheckBox,
90,cbOzKod2,TcxCheckBox,
90,cbOzKod3,TcxCheckBox,
90,cbOzKod4,TcxCheckBox,
90,cbOzKod5,TcxCheckBox,
90,cbOzKod6,TcxCheckBox,
90,cbOzKod7,TcxCheckBox,
90,cbOzKod8,TcxCheckBox,
90,cbOzKod9,TcxCheckBox,
90,cbOzKod10,TcxCheckBox,
90,E_OzKod1,TcxTextEdit,
90,E_OzKod2,TcxTextEdit,
90,E_OzKod3,TcxTextEdit,
90,E_OzKod4,TcxTextEdit,
90,E_OzKod5,TcxTextEdit,
90,E_OzKod6,TcxTextEdit,
90,E_OzKod7,TcxTextEdit,
90,E_OzKod8,TcxTextEdit,
90,E_OzKod9,TcxTextEdit,
90,E_OzKod10,TcxTextEdit,
90,cbOzKod11,TcxCheckBox,
90,cbOzKod12,TcxCheckBox,
90,cbOzKod13,TcxCheckBox,
90,cbOzKod14,TcxCheckBox,
90,cbOzKod15,TcxCheckBox,
90,cbOzKod16,TcxCheckBox,
90,cbOzKod17,TcxCheckBox,
90,cbOzKod18,TcxCheckBox,
90,cbOzKod19,TcxCheckBox,
90,cbOzKod20,TcxCheckBox,
90,E_OzKod11,TcxTextEdit,
90,E_OzKod12,TcxTextEdit,
90,E_OzKod13,TcxTextEdit,
90,E_OzKod14,TcxTextEdit,
90,E_OzKod15,TcxTextEdit,
90,E_OzKod16,TcxTextEdit,
90,E_OzKod17,TcxTextEdit,
90,E_OzKod18,TcxTextEdit,
90,E_OzKod19,TcxTextEdit,
90,E_OzKod20,TcxTextEdit,
90,E_Lot1,TcxTextEdit,
90,E_Lot2,TcxTextEdit,
90,xcb_renkiptalWrite,TcxCheckBox,
90,RG_STAktif,TcxRadioGroup,0
90,E_BSKod,TcxTextEdit,
90,rg_miktar,TcxRadioGroup,0
90,rg_Model,TcxRadioGroup,2
90,RG_OzKodBag,TcxRadioGroup,0
90,xcb_OzKodShow,TcxCheckBox,
90,xcb_Fiyat_Tip,TcxCheckBox,
90,CoBFiyat_Tip,TcxComboBox,1
90,xcb_FiyatTipCevir,TcxCheckBox,
90,xcb_SatFiyat_Tip,TcxCheckBox,
90,CoBSatFiyat_Tip,TcxComboBox,1
90,xcb_SatFiyatTipCevir,TcxCheckBox,
90,CB_ParaC3,TcxComboBox,-1
90,CB_ParaC4,TcxComboBox,2
90,CB_ParaC5,TcxComboBox,2
90,xcb_BaglisizSip,TcxCheckBox,
90,rg_SipCreated,TcxRadioGroup,0
90,cbx_Mevcut,TcxCheckBox,
90,E_SipAlan_1,TcxTextEdit,
90,E_SipAlan_2,TcxTextEdit,
90,E_Yet1_1,TcxTextEdit,
90,E_Yet1_2,TcxTextEdit,
90,E_Yet2_1,TcxTextEdit,
90,E_Yet2_2,TcxTextEdit,
90,E_Satici1,TcxTextEdit,
90,E_Satici2,TcxTextEdit,
90,cbSipOzDur_1,TcxCheckBox,
90,E_SipOzDur_1,TcxTextEdit,
90,cbSipOzDur_2,TcxCheckBox,
90,cbx_Asorti_Dag,TcxCheckBox,
90,cbx_AsoricMik,TcxCheckBox,
90,cbx_SipMik,TcxCheckBox,
90,e_AsortiBas,TcxTextEdit,
90,e_AsortiBit,TcxTextEdit,
90,xcb_NoAsorti,TcxCheckBox,
90,rg_ConvertBirim,TcxRadioGroup,0
90,rg_NetKalan,TcxRadioGroup,0
90,rg_TutarHesTip,TcxRadioGroup,0
90,CB_MDPLocation,TcxComboBox,3
90,cbx_ResimGoster,TcxCheckBox,
90,xcb_StokKalan,TcxCheckBox,
90,xcb_BagliSiparisler,TcxCheckBox,
90,E_sOzKod1,TcxTextEdit,
90,E_sOzKod2,TcxTextEdit,
90,E_sOzKod3,TcxTextEdit,
90,E_sOzKod4,TcxTextEdit,
90,E_sOzKod5,TcxTextEdit,
90,E_sSevkSekil,TcxTextEdit,
90,E_SevkNum,TcxTextEdit,
90,E_sCloseTitle,TcxTextEdit,
90,rg_SipUrKonum,TcxRadioGroup,0
90,xcb_ShowPicture,TcxCheckBox,
90,E_SipOzDur_2,TcxTextEdit,
90,xcb_BagSipCari,TcxCheckBox,
90,es_SipNo_1,TcxTextEdit,
90,es_SipNo_2,TcxTextEdit,
90,es_SipNo_3,TcxTextEdit,
90,es_BelgeNo,TcxTextEdit,
90,E_OdSekil,TcxTextEdit,
90,e_AdresAdi,TcxTextEdit,
90,e_AdresAdi2,TcxTextEdit,
90,cb_OnayKademe,TcxComboBox,-1
90,rg_SipBagOp,TcxRadioGroup,2
90,E_sOzKod6,TcxTextEdit,
90,E_sOzKod7,TcxTextEdit,
90,E_sOzKod8,TcxTextEdit,
90,E_sOzKod9,TcxTextEdit,
90,E_sOzKod10,TcxTextEdit,
90,rg_LockCheck,TcxRadioGroup,0
90,rgUretimSekil,TcxRadioGroup,0
90,rg_SipPrintOp,TcxRadioGroup,0
90,E_cSehir,TcxTextEdit,
90,E_cUlke,TcxTextEdit,
90,ce_RiskLimit_1,TcxTextEdit,
90,ce_RiskLimit_2,TcxTextEdit,
90,ce_Riski_1,TcxTextEdit,
90,ce_Riski_2,TcxTextEdit,
90,ce_KrediLimit_1,TcxTextEdit,
90,ce_KrediLimit_2,TcxTextEdit,
90,ce_Kredisi_1,TcxTextEdit,
90,ce_Kredisi_2,TcxTextEdit,
90,E_AlFiyTip,TcxTextEdit,
90,E_SatFiyTip,TcxTextEdit,
90,E_cilce,TcxTextEdit,
90,E_cOzKod1_1,TcxTextEdit,
90,E_cOzKod2_1,TcxTextEdit,
90,E_cOzKod3_1,TcxTextEdit,
90,E_cOzKod4_1,TcxTextEdit,
90,E_cOzKod5_1,TcxTextEdit,
90,E_cOzKod1_2,TcxTextEdit,
90,E_cOzKod2_2,TcxTextEdit,
90,E_cOzKod3_2,TcxTextEdit,
90,E_cOzKod4_2,TcxTextEdit,
90,E_cOzKod5_2,TcxTextEdit,
90,E_cOzKod6_1,TcxTextEdit,
90,E_cOzKod6_2,TcxTextEdit,
90,E_cOzKod7_1,TcxTextEdit,
90,E_cOzKod7_2,TcxTextEdit,
90,E_cOzKod8_1,TcxTextEdit,
90,E_cOzKod8_2,TcxTextEdit,
90,E_cOzKod9_1,TcxTextEdit,
90,E_cOzKod9_2,TcxTextEdit,
90,E_cOzKod10_1,TcxTextEdit,
90,E_cOzKod10_2,TcxTextEdit,
90,rg_YurticDis,TcxRadioGroup,0
90,rg_CariPasif,TcxRadioGroup,0
90,rg_CariKaraliste,TcxRadioGroup,0
90,xcb_cAlFiyat_Tip,TcxCheckBox,
90,xcb_cSatFiyat_Tip,TcxCheckBox,
90,cxTextEdit1,TcxTextEdit,
90,clb_SevkDurum,TCheckListBox,"0,1,2,3"
90,es_SevkNo_1,TcxTextEdit,
90,es_SevkNo_2,TcxTextEdit,
90,es_SevkBelgeNo,TcxTextEdit,
90,es_Gonderilecek1,TcxTextEdit,
90,es_Gonderilecek2,TcxTextEdit,
90,xcb_SevkEmirliOnly,TcxCheckBox,
90,xcb_UrBekleyen,TcxCheckBox,
90,rgx_ProsesDetType,TcxRadioGroup,0
90,RGX_RapKriter,TcxRadioGroup,0
90,xcbx_RnkMev,TcxCheckBox,
90,xcbx_BedMev,TcxCheckBox,
90,E_CKod,TcxTextEdit,
90,DateTimePicker1,TDateTimePicker,0
90,DateTimePicker2,TDateTimePicker,0
90,cbx_Klp_KodList,TcxComboBox,-1
90,cb_KlpLocation,TcxComboBox,3
90,xcb_Script,TcxCheckBox,
90,CBX_Script,TcxComboBox,-1
127,E_GrupKod,TcxTextEdit,
127,E_Renk,TcxTextEdit,
127,E_CinsKod,TcxTextEdit,
127,E_Reyon,TcxTextEdit,
127,E_UMarka,TcxTextEdit,
127,E_BEDGrp,TcxTextEdit,
127,cbOzKod1,TcxCheckBox,
127,cbOzKod2,TcxCheckBox,
127,cbOzKod3,TcxCheckBox,
127,cbOzKod4,TcxCheckBox,
127,cbOzKod5,TcxCheckBox,
127,cbOzKod6,TcxCheckBox,
127,cbOzKod7,TcxCheckBox,
127,cbOzKod8,TcxCheckBox,
127,cbOzKod9,TcxCheckBox,
127,cbOzKod10,TcxCheckBox,
127,E_OzKod1,TcxTextEdit,
127,E_OzKod2,TcxTextEdit,
127,E_OzKod3,TcxTextEdit,
127,E_OzKod4,TcxTextEdit,
127,E_OzKod5,TcxTextEdit,
127,E_OzKod6,TcxTextEdit,
127,E_OzKod7,TcxTextEdit,
127,E_OzKod8,TcxTextEdit,
127,E_OzKod9,TcxTextEdit,
127,E_OzKod10,TcxTextEdit,
127,cbOzKod11,TcxCheckBox,
127,cbOzKod12,TcxCheckBox,
127,cbOzKod13,TcxCheckBox,
127,cbOzKod14,TcxCheckBox,
127,cbOzKod15,TcxCheckBox,
127,cbOzKod16,TcxCheckBox,
127,cbOzKod17,TcxCheckBox,
127,cbOzKod18,TcxCheckBox,
127,cbOzKod19,TcxCheckBox,
127,cbOzKod20,TcxCheckBox,
127,E_OzKod11,TcxTextEdit,
127,E_OzKod12,TcxTextEdit,
127,E_OzKod13,TcxTextEdit,
127,E_OzKod14,TcxTextEdit,
127,E_OzKod15,TcxTextEdit,
127,E_OzKod16,TcxTextEdit,
127,E_OzKod17,TcxTextEdit,
127,E_OzKod18,TcxTextEdit,
127,E_OzKod19,TcxTextEdit,
127,E_OzKod20,TcxTextEdit,
127,E_Lot1,TcxTextEdit,
127,E_Lot2,TcxTextEdit,
92,CB_SipTip,TcxComboBox,0
92,CLB_Location,TCheckListBox,0
92,clb_SumFieldList,TCheckListBox,"0,7,8,9,11,14"
92,CB_ParaC,TcxComboBox,3
92,cbCevir,TcxCheckBox,*
92,cb_ParaC2,TcxComboBox,2
92,E_CKod1,TcxTextEdit,S-013
92,E_CKod2,TcxTextEdit,S-013
92,dtp_SipTime_1,TDateTimePicker,0
92,dtp_SipTime_2,TDateTimePicker,0
92,dtp_SendTime_1,TDateTimePicker,0
92,dtp_SendTime_2,TDateTimePicker,0
92,cbStokMevcuduOlanlar,TcxCheckBox,
92,CBKapa,TcxCheckBox,*
92,xrg_sipKapa,TcxRadioGroup,0
92,cbBagSipVisible,TcxCheckBox,
92,cbPazKalanToplam,TcxCheckBox,
92,E_SKod1,TcxTextEdit,
92,E_SKod2,TcxTextEdit,
92,cbGrupKod,TcxCheckBox,
92,cbStokTip,TcxCheckBox,
92,cbBEDGrp,TcxCheckBox,
92,cbRKod,TcxCheckBox,
92,cbCinsKod,TcxCheckBox,
92,cbReyon,TcxCheckBox,
92,e_rkod,TcxTextEdit,
92,cbUreticiKodu,TcxCheckBox,
92,cbUMarka,TcxCheckBox,
92,CB_StokSekli,TcxComboBox,0
92,E_GrupKod,TcxTextEdit,
92,E_StokTip,TcxTextEdit,
92,E_UreticiKodu,TcxTextEdit,
92,E_Renk,TcxTextEdit,
92,E_CinsKod,TcxTextEdit,
92,E_Reyon,TcxTextEdit,
92,E_UMarka,TcxTextEdit,
92,E_BEDGrp,TcxTextEdit,
92,cbOzKod1,TcxCheckBox,
92,cbOzKod2,TcxCheckBox,
92,cbOzKod3,TcxCheckBox,
92,cbOzKod4,TcxCheckBox,
92,cbOzKod5,TcxCheckBox,
92,cbOzKod6,TcxCheckBox,
92,cbOzKod7,TcxCheckBox,
92,cbOzKod8,TcxCheckBox,
92,cbOzKod9,TcxCheckBox,
92,cbOzKod10,TcxCheckBox,
92,E_OzKod1,TcxTextEdit,
92,E_OzKod2,TcxTextEdit,
92,E_OzKod3,TcxTextEdit,
92,E_OzKod4,TcxTextEdit,
92,E_OzKod5,TcxTextEdit,
92,E_OzKod6,TcxTextEdit,
92,E_OzKod7,TcxTextEdit,
92,E_OzKod8,TcxTextEdit,
92,E_OzKod9,TcxTextEdit,
92,E_OzKod10,TcxTextEdit,
92,cbOzKod11,TcxCheckBox,
92,cbOzKod12,TcxCheckBox,
92,cbOzKod13,TcxCheckBox,
92,cbOzKod14,TcxCheckBox,
92,cbOzKod15,TcxCheckBox,
92,cbOzKod16,TcxCheckBox,
92,cbOzKod17,TcxCheckBox,
92,cbOzKod18,TcxCheckBox,
92,cbOzKod19,TcxCheckBox,
92,cbOzKod20,TcxCheckBox,
92,E_OzKod11,TcxTextEdit,
92,E_OzKod12,TcxTextEdit,
92,E_OzKod13,TcxTextEdit,
92,E_OzKod14,TcxTextEdit,
92,E_OzKod15,TcxTextEdit,
92,E_OzKod16,TcxTextEdit,
92,E_OzKod17,TcxTextEdit,
92,E_OzKod18,TcxTextEdit,
92,E_OzKod19,TcxTextEdit,
92,E_OzKod20,TcxTextEdit,
92,E_Lot1,TcxTextEdit,
92,E_Lot2,TcxTextEdit,
92,xcb_renkiptalWrite,TcxCheckBox,
92,RG_STAktif,TcxRadioGroup,0
92,E_BSKod,TcxTextEdit,
92,rg_miktar,TcxRadioGroup,0
92,rg_Model,TcxRadioGroup,2
92,RG_OzKodBag,TcxRadioGroup,0
92,xcb_OzKodShow,TcxCheckBox,
92,xcb_Fiyat_Tip,TcxCheckBox,
92,CoBFiyat_Tip,TcxComboBox,1
92,xcb_FiyatTipCevir,TcxCheckBox,
92,xcb_SatFiyat_Tip,TcxCheckBox,
92,CoBSatFiyat_Tip,TcxComboBox,1
92,xcb_SatFiyatTipCevir,TcxCheckBox,
92,CB_ParaC3,TcxComboBox,-1
92,CB_ParaC4,TcxComboBox,2
92,CB_ParaC5,TcxComboBox,2
92,xcb_BaglisizSip,TcxCheckBox,
92,rg_SipCreated,TcxRadioGroup,0
92,cbx_Mevcut,TcxCheckBox,
92,E_SipAlan_1,TcxTextEdit,
92,E_SipAlan_2,TcxTextEdit,
92,E_Yet1_1,TcxTextEdit,
92,E_Yet1_2,TcxTextEdit,
92,E_Yet2_1,TcxTextEdit,
92,E_Yet2_2,TcxTextEdit,
92,E_Satici1,TcxTextEdit,
92,E_Satici2,TcxTextEdit,
92,cbSipOzDur_1,TcxCheckBox,
92,E_SipOzDur_1,TcxTextEdit,
92,cbSipOzDur_2,TcxCheckBox,
92,cbx_Asorti_Dag,TcxCheckBox,
92,cbx_AsoricMik,TcxCheckBox,
92,cbx_SipMik,TcxCheckBox,
92,e_AsortiBas,TcxTextEdit,
92,e_AsortiBit,TcxTextEdit,
92,xcb_NoAsorti,TcxCheckBox,
92,rg_ConvertBirim,TcxRadioGroup,0
92,rg_NetKalan,TcxRadioGroup,0
92,rg_TutarHesTip,TcxRadioGroup,0
92,CB_MDPLocation,TcxComboBox,2
92,cbx_ResimGoster,TcxCheckBox,
92,xcb_StokKalan,TcxCheckBox,
92,xcb_BagliSiparisler,TcxCheckBox,
127,xcb_renkiptalWrite,TcxCheckBox,
127,RG_STAktif,TcxRadioGroup,0
127,E_BSKod,TcxTextEdit,
127,rg_miktar,TcxRadioGroup,0
92,E_sOzKod1,TcxTextEdit,
92,E_sOzKod2,TcxTextEdit,
92,E_sOzKod3,TcxTextEdit,
92,E_sOzKod4,TcxTextEdit,
92,E_sOzKod5,TcxTextEdit,
92,E_sSevkSekil,TcxTextEdit,
92,E_SevkNum,TcxTextEdit,
92,E_sCloseTitle,TcxTextEdit,
92,rg_SipUrKonum,TcxRadioGroup,0
92,xcb_ShowPicture,TcxCheckBox,
92,E_SipOzDur_2,TcxTextEdit,
92,xcb_BagSipCari,TcxCheckBox,
92,es_SipNo_1,TcxTextEdit,
92,es_SipNo_2,TcxTextEdit,
92,es_SipNo_3,TcxTextEdit,
92,es_BelgeNo,TcxTextEdit,
92,E_OdSekil,TcxTextEdit,
92,e_AdresAdi,TcxTextEdit,
92,e_AdresAdi2,TcxTextEdit,
92,cb_OnayKademe,TcxComboBox,-1
92,rg_SipBagOp,TcxRadioGroup,2
92,E_sOzKod6,TcxTextEdit,
92,E_sOzKod7,TcxTextEdit,
92,E_sOzKod8,TcxTextEdit,
92,E_sOzKod9,TcxTextEdit,
92,E_sOzKod10,TcxTextEdit,
92,rg_LockCheck,TcxRadioGroup,0
92,rgUretimSekil,TcxRadioGroup,0
92,rg_SipPrintOp,TcxRadioGroup,0
92,E_cSehir,TcxTextEdit,
92,E_cUlke,TcxTextEdit,
92,ce_RiskLimit_1,TcxTextEdit,
92,ce_RiskLimit_2,TcxTextEdit,
92,ce_Riski_1,TcxTextEdit,
92,ce_Riski_2,TcxTextEdit,
92,ce_KrediLimit_1,TcxTextEdit,
92,ce_KrediLimit_2,TcxTextEdit,
92,ce_Kredisi_1,TcxTextEdit,
92,ce_Kredisi_2,TcxTextEdit,
92,E_AlFiyTip,TcxTextEdit,
92,E_SatFiyTip,TcxTextEdit,
92,E_cilce,TcxTextEdit,
92,E_cOzKod1_1,TcxTextEdit,
92,E_cOzKod2_1,TcxTextEdit,
92,E_cOzKod3_1,TcxTextEdit,
92,E_cOzKod4_1,TcxTextEdit,
92,E_cOzKod5_1,TcxTextEdit,
92,E_cOzKod1_2,TcxTextEdit,
92,E_cOzKod2_2,TcxTextEdit,
92,E_cOzKod3_2,TcxTextEdit,
92,E_cOzKod4_2,TcxTextEdit,
92,E_cOzKod5_2,TcxTextEdit,
92,E_cOzKod6_1,TcxTextEdit,
92,E_cOzKod6_2,TcxTextEdit,
92,E_cOzKod7_1,TcxTextEdit,
92,E_cOzKod7_2,TcxTextEdit,
92,E_cOzKod8_1,TcxTextEdit,
92,E_cOzKod8_2,TcxTextEdit,
92,E_cOzKod9_1,TcxTextEdit,
92,E_cOzKod9_2,TcxTextEdit,
92,E_cOzKod10_1,TcxTextEdit,
92,E_cOzKod10_2,TcxTextEdit,
92,rg_YurticDis,TcxRadioGroup,0
92,rg_CariPasif,TcxRadioGroup,0
92,rg_CariKaraliste,TcxRadioGroup,0
92,xcb_cAlFiyat_Tip,TcxCheckBox,
92,xcb_cSatFiyat_Tip,TcxCheckBox,
92,cxTextEdit1,TcxTextEdit,
92,clb_SevkDurum,TCheckListBox,"0,1,2,3"
92,es_SevkNo_1,TcxTextEdit,
92,es_SevkNo_2,TcxTextEdit,
92,es_SevkBelgeNo,TcxTextEdit,
92,es_Gonderilecek1,TcxTextEdit,
92,es_Gonderilecek2,TcxTextEdit,
92,xcb_SevkEmirliOnly,TcxCheckBox,
92,xcb_UrBekleyen,TcxCheckBox,
92,rgx_ProsesDetType,TcxRadioGroup,0
92,RGX_RapKriter,TcxRadioGroup,0
92,xcbx_RnkMev,TcxCheckBox,
92,xcbx_BedMev,TcxCheckBox,
92,E_CKod,TcxTextEdit,
92,DateTimePicker1,TDateTimePicker,0
92,DateTimePicker2,TDateTimePicker,0
92,cbx_Klp_KodList,TcxComboBox,-1
92,cb_KlpLocation,TcxComboBox,2
92,xcb_Script,TcxCheckBox,
92,CBX_Script,TcxComboBox,4
93,rg_KurCevrim,TcxRadioGroup,0
93,CoBParaC,TcxComboBox,3
93,xcb_ParaC2,TcxCheckBox,
93,CoBParaC2,TcxComboBox,2
93,E_CKod1,TcxTextEdit,M-001
93,dtp_Tar_2,TDateTimePicker,0
93,dtp_Tar_1T,TDateTimePicker,0
93,dtp_Tar_2T,TDateTimePicker,0
93,E_CKod2,TcxTextEdit,S-261
93,E_Kasa_1,TcxTextEdit,
93,E_Kasa_2,TcxTextEdit,
93,dtp_KasaTar_2,TDateTimePicker,0
93,dtp_KasaTar_1T,TDateTimePicker,0
93,dtp_KasaTar_2T,TDateTimePicker,0
93,clb_FisTipR,TCheckListBox,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17"
93,dtp_KurCevrim,TDateTimePicker,0
93,rg_AB_Dr,TcxRadioGroup,0
