SipNo,SipHarinx,Konum,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,Durum,TerminTarihi,LotNo,OTVOran,SipharinxB,locked,SipPicture,Proje_D_Id,OzKod1,OzKod2,OzKod3,BagTeklifHarinx
7292,17842,F,013 ZC-7699,,6.0,CIFT,US,37.0,0.00,0.0,0.00,*,,017768,,17768,,,,,,,
7293,17843,F,043 317,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017765,,17765,,,,,,,
7294,17844,F,081 7015,,8.0,CIFT,US,27.0,0.00,0.0,0.00,*,,017766,,17766,,,,,,,
7295,17845,F,101 1808,,6.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017767,,17767,,,,,,,
7295,17846,F,101 1810,,6.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017770,,17770,,,,,,,
7296,17847,F,052 7883,,6.0,CIFT,US,37.0,0.00,0.0,0.00,*,,017772,,17772,,,,,,,
7297,17848,F,057 500,,8.0,CIFT,US,22.0,0.00,0.0,0.00,*,,017771,,17771,,,,,,,
7298,17849,F,001 6800,,9.0,CIFT,US,55.0,0.00,0.0,0.00,*,,017482,,17482,,,,,,,
7299,17851,F,003 2766,,7.0,CIFT,US,28.0,0.00,0.0,0.00,*,,017501,,17501,,,,,,,
7299,17852,F,003 2730,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017571,,17571,,,,,,,
7299,17853,F,003 2730,,9.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017572,,17572,,,,,,,
7300,17854,F,005 6240,,14.0,CIFT,US,35.0,0.00,0.0,0.00,*,,017496,,17496,,,,,,,
7302,17856,F,015 71502,,10.0,CIFT,US,33.0,0.00,0.0,0.00,*,,017475,,17475,,,,,,,
7303,17857,F,020 1553,,12.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017481,,17481,,,,,,,
7303,17858,F,020 1527,,8.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017441,,17441,,,,,,,
7303,17859,F,020 1570,,6.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017442,,17442,,,,,,,
7303,17860,F,020 1570,,10.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017443,,17443,,,,,,,
7303,17861,F,020 1570,,10.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017444,,17444,,,,,,,
7303,17862,F,020 1570,,8.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017445,,17445,,,,,,,
7303,17863,F,020 1570,,7.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017446,,17446,,,,,,,
7303,17864,F,020 1542,,12.0,CIFT,US,36.0,0.00,0.0,0.00,*,,017499,,17499,,,,,,,
7303,17865,F,020 1542,,8.0,CIFT,US,36.0,0.00,0.0,0.00,*,,017479,,17479,,,,,,,
7304,17866,F,023 8123,,22.0,CIFT,US,38.0,0.00,0.0,0.00,*,,017477,,17477,,,,,,,
7305,17867,F,027 7945-F,,10.0,CIFT,US,46.0,0.00,0.0,0.00,*,,017476,,17476,,,,,,,
7306,17868,F,028 0600,,11.0,CIFT,US,21.0,0.00,0.0,0.00,*,,017495,,17495,,,,,,,
7307,17869,F,030 1741,,8.0,CIFT,US,40.0,0.00,0.0,0.00,*,,017497,,17497,,,,,,,
7307,17870,F,030 1741,,8.0,CIFT,US,40.0,0.00,0.0,0.00,*,,017498,,17498,,,,,,,
7307,17871,F,030 1746,,13.0,CIFT,US,28.0,0.00,0.0,0.00,*,,017531,,17531,,,,,,,
7307,17872,F,030 1765-63,,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,017473,,17473,,,,,,,
7307,17873,F,030 1615,,8.0,CIFT,US,27.0,0.00,0.0,0.00,*,,017594,,17594,,,,,,,
7307,17874,F,030 1778-72,,8.0,CIFT,US,25.0,0.00,0.0,0.00,*,,017596,,17596,,,,,,,
7307,17875,F,030 1778-72,,13.0,CIFT,US,25.0,0.00,0.0,0.00,*,,017597,,17597,,,,,,,
7308,17876,F,033 2430,,11.0,CIFT,US,13.0,0.00,0.0,0.00,*,,017506,,17506,,,,,,,
7308,17877,F,033 2430,,9.0,CIFT,US,13.0,0.00,0.0,0.00,*,,017507,,17507,,,,,,,
7308,17878,F,033 2430,,10.0,CIFT,US,13.0,0.00,0.0,0.00,*,,017508,,17508,,,,,,,
7309,17879,F,039 7472,,12.0,CIFT,US,36.0,0.00,0.0,0.00,*,,017493,,17493,,,,,,,
7309,17880,F,039 7472,,12.0,CIFT,US,36.0,0.00,0.0,0.00,*,,017494,,17494,,,,,,,
7310,17881,F,047-1805,,13.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017616,,17616,,,,,,,
7310,17882,F,047-1805,,13.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017617,,17617,,,,,,,
7310,17883,F,047 1810,,10.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017686,,17686,,,,,,,
7310,17884,F,047 1810,,13.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017687,,17687,,,,,,,
7311,17885,F,049 605,,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,017523,,17523,,,,,,,
7311,17886,F,049 605,,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,017524,,17524,,,,,,,
7312,17887,F,052 7883,,14.0,CIFT,US,37.0,0.00,0.0,0.00,*,,017570,,17570,,,,,,,
7313,17888,F,057 1850,,10.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017564,,17564,,,,,,,
7313,17889,F,057 1850,,9.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017565,,17565,,,,,,,
7314,17890,F,059 0274,,12.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017603,,17603,,,,,,,
7314,17891,F,059 0274,,12.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017604,,17604,,,,,,,
7314,17892,F,059 0274,,12.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017605,,17605,,,,,,,
7314,17893,F,059 0274,,12.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017606,,17606,,,,,,,
7314,17894,F,059 0274,,12.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017607,,17607,,,,,,,
7314,17895,F,059 0274,,11.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017608,,17608,,,,,,,
7314,17896,F,059 0274,,14.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017609,,17609,,,,,,,
7314,17897,F,059 0274,,12.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017610,,17610,,,,,,,
7314,17898,F,059 0274,,11.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017611,,17611,,,,,,,
7315,17899,F,063 6032,,12.0,CIFT,US,35.0,0.00,0.0,0.00,*,,017612,,17612,,,,,,,
7315,17900,F,063 6032,,10.0,CIFT,US,35.0,0.00,0.0,0.00,*,,017613,,17613,,,,,,,
7315,17901,F,063 6032,,12.0,CIFT,US,35.0,0.00,0.0,0.00,*,,017614,,17614,,,,,,,
7315,17902,F,063 6032,,11.0,CIFT,US,35.0,0.00,0.0,0.00,*,,017615,,17615,,,,,,,
7315,17903,F,063 8010,,14.0,CIFT,US,25.0,0.00,0.0,0.00,*,,017500,,17500,,,,,,,
7315,17904,F,063 6029,,10.0,CIFT,US,26.0,0.00,0.0,0.00,*,,017465,,17465,,,,,,,
7315,17905,F,063 6029,,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,017466,,17466,,,,,,,
7315,17906,F,063 6027,,10.0,CIFT,US,25.0,0.00,0.0,0.00,*,,017467,,17467,,,,,,,
7315,17907,F,063 6027,,10.0,CIFT,US,25.0,0.00,0.0,0.00,*,,017468,,17468,,,,,,,
7316,17908,F,066 2781,,8.0,CIFT,US,45.0,0.00,0.0,0.00,*,,017563,,17563,,,,,,,
7317,17909,F,077 18 ,,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,017573,,17573,,,,,,,
7318,17910,F,078 14-66,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017447,,17447,,,,,,,
7318,17911,F,078 14-66,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017448,,17448,,,,,,,
7318,17912,F,078 14-66,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017449,,17449,,,,,,,
7318,17913,F,078 14-66,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017450,,17450,,,,,,,
7318,17914,F,078 14-66,,9.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017451,,17451,,,,,,,
7319,17915,F,080 682,,10.0,CIFT,US,30.0,0.00,0.0,0.00,*,,017469,,17469,,,,,,,
7319,17916,F,080 682,,10.0,CIFT,US,30.0,0.00,0.0,0.00,*,,017470,,17470,,,,,,,
7319,17917,F,080 682,,10.0,CIFT,US,30.0,0.00,0.0,0.00,*,,017471,,17471,,,,,,,
7319,17918,F,080 682,,10.0,CIFT,US,30.0,0.00,0.0,0.00,*,,017472,,17472,,,,,,,
7320,17919,F,085 25024-2,,9.0,CIFT,US,20.0,0.00,0.0,0.00,*,,017567,,17567,,,,,,,
7320,17920,F,085  5023-1,,10.0,CIFT,US,23.0,0.00,0.0,0.00,*,,017502,,17502,,,,,,,
7320,17921,F,085  5023-1,,10.0,CIFT,US,23.0,0.00,0.0,0.00,*,,017503,,17503,,,,,,,
7320,17922,F,085  5023-1,,10.0,CIFT,US,23.0,0.00,0.0,0.00,*,,017504,,17504,,,,,,,
7320,17923,F,085  5023-1,,8.0,CIFT,US,23.0,0.00,0.0,0.00,*,,017505,,17505,,,,,,,
7321,17924,F,087 20,,12.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017682,,17682,,,,,,,
7322,17925,F,092 1671,TABAN NATURAL,8.0,CIFT,US,43.0,0.00,0.0,0.00,*,,017438,,17438,,,,,,,
7322,17926,F,092 1671,,8.0,CIFT,US,43.0,0.00,0.0,0.00,*,,017439,,17439,,,,,,,
7322,17927,F,092 1671,,8.0,CIFT,US,43.0,0.00,0.0,0.00,*,,017440,,17440,,,,,,,
7323,17928,F,096 139,,10.0,CIFT,US,19.0,0.00,0.0,0.00,*,,017568,,17568,,,,,,,
7323,17929,F,096 139,,6.0,CIFT,US,19.0,0.00,0.0,0.00,*,,017569,,17569,,,,,,,
7324,17930,F,100 367,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017595,,17595,,,,,,,
7325,17931,F,103 219,,8.0,CIFT,US,37.0,0.00,0.0,0.00,*,,017474,,17474,,,,,,,
7325,17932,F,103 995,,8.0,CIFT,US,37.0,0.00,0.0,0.00,*,,017457,,17457,,,,,,,
7325,17933,F,103 995,,10.0,CIFT,US,37.0,0.00,0.0,0.00,*,,017458,,17458,,,,,,,
7325,17934,F,103 995,,12.0,CIFT,US,37.0,0.00,0.0,0.00,*,,017459,,17459,,,,,,,
7325,17935,F,103 995,,10.0,CIFT,US,37.0,0.00,0.0,0.00,*,,017462,,17462,,,,,,,
7325,17936,F,103 995,,10.0,CIFT,US,37.0,0.00,0.0,0.00,*,,017463,,17463,,,,,,,
7325,17937,F,103 995,,5.0,CIFT,US,37.0,0.00,0.0,0.00,*,,017464,,17464,,,,,,,
7325,17938,F,103 214,,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,017478,,17478,,,,,,,
7326,17939,F,104 0364,,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,017598,,17598,,,,,,,
7326,17940,F,104 0364,,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,017599,,17599,,,,,,,
7326,17941,F,104 0364,,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,017602,,17602,,,,,,,
7327,17942,F,107 454,,8.0,CIFT,US,22.0,0.00,0.0,0.00,*,,017533,,17533,,,,,,,
7327,17943,F,107 454,,7.0,CIFT,US,22.0,0.00,0.0,0.00,*,,017534,,17534,,,,,,,
7328,17944,F,108 201,,8.0,CIFT,US,21.0,0.00,0.0,0.00,*,,017537,,17537,,,,,,,
7328,17945,F,108 1106,,8.0,CIFT,US,20.0,0.00,0.0,0.00,*,,017452,,17452,,,,,,,
7328,17946,F,108 1106,,8.0,CIFT,US,20.0,0.00,0.0,0.00,*,,017453,,17453,,,,,,,
7328,17947,F,108 1106,,10.0,CIFT,US,20.0,0.00,0.0,0.00,*,,017454,,17454,,,,,,,
7328,17948,F,108 1106 ZN,,4.0,CIFT,US,20.0,0.00,0.0,0.00,*,,017456,,17456,,,,,,,
7329,17949,F,118 702,,8.0,CIFT,US,21.0,0.00,0.0,0.00,*,,017538,,17538,,,,,,,
7329,17950,F,118 702,,10.0,CIFT,US,21.0,0.00,0.0,0.00,*,,017535,,17535,,,,,,,
7329,17951,F,118 702,,14.0,CIFT,US,21.0,0.00,0.0,0.00,*,,017536,,17536,,,,,,,
7329,17952,F,118 706,,12.0,CIFT,US,23.0,0.00,0.0,0.00,*,,017509,,17509,,,,,,,
7329,17953,F,118 706,,12.0,CIFT,US,23.0,0.00,0.0,0.00,*,,017510,,17510,,,,,,,
7329,17954,F,118 706,,10.0,CIFT,US,23.0,0.00,0.0,0.00,*,,017511,,17511,,,,,,,
7330,17955,F,119 014,,8.0,CIFT,US,19.0,0.00,0.0,0.00,*,,017512,,17512,,,,,,,
7330,17956,F,119 014,,14.0,CIFT,US,19.0,0.00,0.0,0.00,*,,017513,,17513,,,,,,,
7330,17957,F,119 014,,14.0,CIFT,US,19.0,0.00,0.0,0.00,*,,017514,,17514,,,,,,,
7330,17958,F,119 014,,12.0,CIFT,US,19.0,0.00,0.0,0.00,*,,017515,,17515,,,,,,,
7330,17959,F,119 014,,13.0,CIFT,US,19.0,0.00,0.0,0.00,*,,017516,,17516,,,,,,,
7330,17960,F,119 009,,14.0,CIFT,US,22.0,0.00,0.0,0.00,*,,017600,,17600,,,,,,,
7330,17961,F,119 009,,14.0,CIFT,US,22.0,0.00,0.0,0.00,*,,017601,,17601,,,,,,,
7331,17962,F,125 1040,,11.0,CIFT,US,17.0,0.00,0.0,0.00,*,,017593,,17593,,,,,,,
7332,17963,F,047 1812,,16.0,CIFT,US,23.0,0.00,0.0,0.00,*,,017754,,17754,,,,,,,
7332,17964,F,047 1810,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017755,,17755,,,,,,,
7333,17965,F,079 1015,,24.0,CIFT,US,27.0,0.00,0.0,0.00,*,,017753,,17753,,,,,,,
7334,17966,F,046 104,,14.0,CIFT,US,52.0,0.00,0.0,0.00,*,,017699,,17699,,,,,,,
7334,17967,F,046 103,,8.0,CIFT,US,52.0,0.00,0.0,0.00,*,,017700,,17700,,,,,,,
7335,17968,F,001 6816,,8.0,CIFT,US,44.0,0.00,0.0,0.00,*,,017366,,17366,,,,,,,
7335,17969,F,001 6816,,8.0,CIFT,US,44.0,0.00,0.0,0.00,*,,017367,,17367,,,,,,,
7335,17970,F,001 6868,,16.0,CIFT,US,45.0,0.00,0.0,0.00,*,,017368,,17368,,,,,,,
7335,17971,F,001 6868,,8.0,CIFT,US,45.0,0.00,0.0,0.00,*,,017369,,17369,,,,,,,
7335,17972,F,001 6775,,16.0,CIFT,US,53.0,0.00,0.0,0.00,*,,017370,,17370,,,,,,,
7335,17973,F,001 6778,TABAN BEYAZA VİZON,8.0,CIFT,US,56.0,0.00,0.0,0.00,*,,017371,,17371,,,,,,,
7335,17974,F,001 6778,TABAN BEYAZA SİYAH,8.0,CIFT,US,56.0,0.00,0.0,0.00,*,,017372,,17372,,,,,,,
7335,17975,F,001 6829,,16.0,CIFT,US,56.0,0.00,0.0,0.00,*,,017376,,17376,,,,,,,
7336,17976,F,003 2119,,32.0,CIFT,US,26.0,0.00,0.0,0.00,*,,017379,,17379,,,,,,,
7337,17977,F,005 6160,,16.0,CIFT,US,29.0,0.00,0.0,0.00,*,,017380,,17380,,,,,,,
7337,17978,F,005 6254-2,,16.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017381,,17381,,,,,,,
7337,17979,F,005 6233,,16.0,CIFT,US,25.0,0.00,0.0,0.00,*,,017378,,17378,,,,,,,
7338,17980,F,013 8228,,16.0,CIFT,US,39.0,0.00,0.0,0.00,*,,017387,,17387,,,,,,,
7339,17981,F,020 1524,TABAN BİSKÜVİ- BEJ,16.0,CIFT,US,28.0,0.00,0.0,0.00,*,,017391,,17391,,,,,,,
7339,17982,F,020 1524,TABAN SİYAH-BEYAZ,8.0,CIFT,US,28.0,0.00,0.0,0.00,*,,017392,,17392,,,,,,,
7339,17983,F,020 1539,,16.0,CIFT,US,26.0,0.00,0.0,0.00,*,,017393,,17393,,,,,,,
7340,17984,F,030 1712,,8.0,CIFT,US,37.0,0.00,0.0,0.00,*,,017394,,17394,,,,,,,
7340,17985,F,030 1729-1,ZIMBASIZ,16.0,CIFT,US,36.0,0.00,0.0,0.00,*,,017397,,17397,,,,,,,
7340,17986,F,030 1710,,16.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017398,,17398,,,,,,,
7340,17987,F,030 1723-1,İÇ ASTAR NUDE,8.0,CIFT,US,42.0,0.00,0.0,0.00,*,,017383,,17383,,,,,,,
7340,17988,F,030 1723-1,,8.0,CIFT,US,42.0,0.00,0.0,0.00,*,,017384,,17384,,,,,,,
7340,17989,F,030 1713,İÇ ASTAR NUDE,8.0,CIFT,US,38.0,0.00,0.0,0.00,*,,017385,,17385,,,,,,,
7340,17990,F,030 1713,,8.0,CIFT,US,38.0,0.00,0.0,0.00,*,,017386,,17386,,,,,,,
7341,17991,F,041 1307,,8.0,CIFT,US,34.0,0.00,0.0,0.00,*,,017395,,17395,,,,,,,
7342,17992,F,045 2971,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017388,,17388,,,,,,,
7342,17993,F,045 2988,,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,017389,,17389,,,,,,,
7342,17994,F,045 2988,SİYAH TABAN,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,017390,,17390,,,,,,,
7343,17995,F,046 105,AYNA PARCASI SİYAH FLOTER OLACAK,8.0,CIFT,US,50.0,0.00,0.0,0.00,*,,017382,,17382,,,,,,,
7343,17996,F,046 105,,8.0,CIFT,US,50.0,0.00,0.0,0.00,*,,017373,,17373,,,,,,,
7343,17997,F,046 106,,8.0,CIFT,US,46.0,0.00,0.0,0.00,*,,017374,,17374,,,,,,,
7343,17998,F,046 103,,8.0,CIFT,US,46.0,0.00,0.0,0.00,*,,017375,,17375,,,,,,,
7344,18000,F,067 1191,,24.0,CIFT,US,31.0,0.00,0.0,0.00,*,,017377,,17377,,,,,,,
7345,18001,F,105 500-1,,16.0,CIFT,US,31.0,0.00,0.0,0.00,*,,017399,,17399,,,,,,,
7346,18002,F,014 4855,,8.0,CIFT,US,28.0,0.00,0.0,0.00,*,,017566,,17566,,,,,,,
7347,18003,F,059 0333,,6.0,CIFT,US,39.0,0.00,0.0,0.00,*,,018003,,,,,,,,,
7347,18004,F,059 0333,,6.0,CIFT,US,39.0,0.00,0.0,0.00,*,,018004,,,,,,,,,
7347,18005,F,056 624,TABAN TPU OLACAK,8.0,CIFT,US,41.0,0.00,0.0,0.00,*,,018005,,,,,,,,,
7347,18006,F,056 624,TABAN TPU OLACAK,8.0,CIFT,US,41.0,0.00,0.0,0.00,*,,018006,,,,,,,,,
7347,18007,F,126 8936,,8.0,CIFT,US,40.0,0.00,0.0,0.00,*,,018007,,,,,,,,,
7347,18008,F,047 1811,,8.0,CIFT,US,29.0,0.00,0.0,0.00,*,,018008,,,,,,,,,
7347,18012,F,052 6456,,6.0,CIFT,US,48.0,0.00,0.0,0.00,*,,018012,,,,,,,,,
7347,18013,F,056 615,TPU TABAN OLACAK,8.0,CIFT,US,41.0,0.00,0.0,0.00,*,,018013,,,,,,,,,
7347,18014,F,061 R131,TPU TABAN OLACAK-İÇ ASTAR VE MOSTURA NUDE RENGİ OLACAK,6.0,CIFT,US,50.0,0.00,0.0,0.00,*,,018014,,,,,,,,,
7348,18016,F,030 1883,,32.0,CIFT,US,28.0,0.00,0.0,0.00,*,,018016,,,,,,,,,
7349,18017,F,003 2119,,16.0,CIFT,US,29.0,0.00,0.0,0.00,*,,018017,,,,,,,,,
7350,18018,F,076 71,,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,018018,,,,,,,,,
7350,18019,F,063 7006,,8.0,CIFT,US,27.0,0.00,0.0,0.00,*,,018019,,,,,,,,,
7351,18020,F,063 7006,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,018019,,18019,,,,,,,
7352,18021,F,076 71,,8.0,CIFT,US,27.0,0.00,0.0,0.00,*,,018018,,18018,,,,,,,
7353,18022,F,030 1883,,32.0,CIFT,US,28.0,0.00,0.0,0.00,*,,018016,,18016,,,,,,,
7354,18023,F,001 6825,,8.0,CIFT,US,51.0,0.00,0.0,0.00,*,,017782,,17782,,,,,,,
7355,18024,F,098 8470,,6.0,CIFT,US,38.0,0.00,0.0,0.00,*,,018015,,18015,,,,,,,
7356,18025,F,001 6868,,8.0,CIFT,US,45.0,0.00,0.0,0.00,*,,017756,,17756,,,,,,,
7357,18026,F,003 2759,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,017757,,17757,,,,,,,
7358,18027,F,081 7099,AKSESUARSIZ OLACAK.,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,017290,,17290,,,,,,,
7359,18028,F,064 5544,,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,017111,,17111,,,,,,,
7360,18029,F,124 24177,,16.0,CIFT,US,24.0,0.00,0.0,0.00,*,,018029,,,,,,,,,
7360,18030,F,124 24195,,20.0,CIFT,US,28.0,0.00,0.0,0.00,*,,018030,,,,,,,,,
7362,18032,F,052 7788,,7.0,CIFT,US,44.0,0.00,0.0,0.00,*,,018032,,,,,,,,,
7362,18033,F,052 7588,,7.0,CIFT,US,46.0,0.00,0.0,0.00,*,,018033,,,,,,,,,
7362,18034,F,052 7883,,8.0,CIFT,US,42.0,0.00,0.0,0.00,*,,018034,,,,,,,,,
7362,18035,F,052 7577,,7.0,CIFT,US,45.0,0.00,0.0,0.00,*,,018035,,,,,,,,,
7362,18037,F,042 248,,7.0,CIFT,US,29.0,0.00,0.0,0.00,*,,018037,,,,,,,,,
7362,18038,F,052 7786,,6.0,CIFT,US,44.0,0.00,0.0,0.00,*,,018038,,,,,,,,,
7363,18043,F,059 0333,,8.0,CIFT,US,39.0,0.00,0.0,0.00,*,,018043,,,,,,,,,
7366,18046,F,047 1811,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,018008,,18008,,,,,,,
7367,18047,F,052 6456,,6.0,CIFT,US,43.0,0.00,0.0,0.00,*,,018012,,18012,,,,,,,
7368,18048,F,056 615,TPU TABAN OLACAK,8.0,CIFT,US,37.0,0.00,0.0,0.00,*,,018013,,18013,,,,,,,
7368,18049,F,056 624,TABAN TPU OLACAK,8.0,CIFT,US,37.0,0.00,0.0,0.00,*,,018005,,18005,,,,,,,
7368,18050,F,056 624,TABAN TPU OLACAK,8.0,CIFT,US,37.0,0.00,0.0,0.00,*,,018006,,18006,,,,,,,
7369,18051,F,059 0333,,6.0,CIFT,US,33.0,0.00,0.0,0.00,*,,018003,,18003,,,,,,,
7369,18052,F,059 0333,,6.0,CIFT,US,33.0,0.00,0.0,0.00,*,,018004,,18004,,,,,,,
7370,18053,F,061 R131,TPU TABAN OLACAK-İÇ ASTAR VE MOSTURA NUDE RENGİ OLACAK,6.0,CIFT,US,46.0,0.00,0.0,0.00,*,,018014,,18014,,,,,,,
7371,18054,F,126 8936,,8.0,CIFT,US,35.0,0.00,0.0,0.00,*,,018007,,18007,,,,,,,
7372,18055,F,052 7883,,6.0,CIFT,US,42.0,0.00,0.0,0.00,*,,018055,,,,,,,,,
7372,18056,F,097 300,,8.0,CIFT,US,31.0,0.00,0.0,0.00,*,,018056,,,,,,,,,
7372,18057,F,097 300,,8.0,CIFT,US,31.0,0.00,0.0,0.00,*,,018057,,,,,,,,,
7373,18058,F,052 7788,,6.0,CIFT,US,44.0,0.00,0.0,0.00,*,,018058,,,,,,,,,
7373,18059,F,097 300,,6.0,CIFT,US,31.0,0.00,0.0,0.00,*,,018059,,,,,,,,,
7373,18060,F,097 300,,7.0,CIFT,US,31.0,0.00,0.0,0.00,*,,018060,,,,,,,,,
7374,18061,F,101 1743,,6.0,CIFT,US,52.0,0.00,0.0,0.00,*,,018061,,,,,,,,,
7374,18062,F,066 2453,,6.0,CIFT,US,48.0,0.00,0.0,0.00,*,,018062,,,,,,,,,
7374,18063,F,052 7616,,6.0,CIFT,US,48.0,0.00,0.0,0.00,*,,018063,,,,,,,,,
7374,18064,F,043 323,,8.0,CIFT,US,30.0,0.00,0.0,0.00,*,,018064,,,,,,,,,
7374,18065,F,057 500,,8.0,CIFT,US,26.0,0.00,0.0,0.00,*,,018065,,,,,,,,,
7374,18066,F,097 300,KAHVE KROKO RUGAN F052 R-451 Lütfen İstenilen Deri rengini bize sorunuz.,6.0,CIFT,US,33.0,0.00,0.0,0.00,*,,018066,,,,,,,,,
7375,18067,F,061 R110,,16.0,CIFT,US,49.0,0.00,0.0,0.00,*,,018067,,,,,,,,,
7375,18068,F,106 86268-1,,8.0,CIFT,US,41.0,0.00,0.0,0.00,*,,018068,,,,,,,,,
7375,18069,F,106 86268-1,ZIMBASIZ OLACAK.,10.0,CIFT,US,41.0,0.00,0.0,0.00,*,,018069,,,,,,,,,
7375,18134,F,004 SC039,LASTİKLİ OLACAK. (SC053 kalitedeki olacak.),26.0,CIFT,US,45.0,0.00,0.0,0.00,*,,018134,,,,,,,,,
7375,18135,F,057 4355,,10.0,CIFT,US,23.0,0.00,0.0,0.00,*,,018135,,,,,,,,,
7376,18070,F,003 2119,,16.0,CIFT,US,29.0,0.00,0.0,0.00,*,,018017,,18017,,,,,,,
7377,18071,F,052 7883,,6.0,CIFT,US,37.0,0.00,0.0,0.00,*,,018055,,18055,,,,,,,
7378,18072,F,097 300,,8.0,CIFT,US,27.0,0.00,0.0,0.00,*,,018056,,18056,,,,,,,
7378,18073,F,097 300,,8.0,CIFT,US,27.0,0.00,0.0,0.00,*,,018057,,18057,,,,,,,
7379,18074,F,052 7788,,6.0,CIFT,US,39.0,0.00,0.0,0.00,*,,018058,,18058,,,,,,,
7380,18075,F,097 300,,6.0,CIFT,US,27.0,0.00,0.0,0.00,*,,018059,,18059,,,,,,,
7380,18076,F,097 300,,7.0,CIFT,US,27.0,0.00,0.0,0.00,*,,018060,,18060,,,,,,,
7381,18077,F,043 323,,8.0,CIFT,US,24.0,0.00,0.0,0.00,*,,018064,,18064,,,,,,,
7382,18078,F,052 7616,,6.0,CIFT,US,43.0,0.00,0.0,0.00,*,,018063,,18063,,,,,,,
7383,18079,F,057 500,,8.0,CIFT,US,22.0,0.00,0.0,0.00,*,,018065,,18065,,,,,,,
7384,18080,F,066 2453,,6.0,CIFT,US,41.0,0.00,0.0,0.00,*,,018062,,18062,,,,,,,
7385,18081,F,097 300,KAHVE KROKO RUGAN F052 R-451 Lütfen İstenilen Deri rengini bize sorunuz.,6.0,CIFT,US,27.0,0.00,0.0,0.00,*,,018066,,18066,,,,,,,
7386,18082,F,101 1743,,6.0,CIFT,US,43.0,0.00,0.0,0.00,*,,018061,,18061,,,,,,,
7387,18083,F,042 248,,7.0,CIFT,US,25.0,0.00,0.0,0.00,*,,018037,,18037,,,,,,,
7388,18084,F,052 7786,,6.0,CIFT,US,39.0,0.00,0.0,0.00,*,,018038,,18038,,,,,,,
7388,18085,F,052 7788,,7.0,CIFT,US,39.0,0.00,0.0,0.00,*,,018032,,18032,,,,,,,
7388,18086,F,052 7588,,7.0,CIFT,US,41.0,0.00,0.0,0.00,*,,018033,,18033,,,,,,,
