SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT
052 7811,0,0,S02,45.0,US,2024-11-27 11:39:10.250000,*,,,,
052 7819,0,0,S02,45.0,US,2024-11-27 00:00:00,*,,,ONUR,2024-11-27 11:33:11.247000
052 7820,0,0,S02,45.0,US,2025-01-17 09:41:37.323000,*,,,,
052 7821,0,0,S02,45.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 12:45:04.067000
052 7822,0,0,S02,48.0,US,2024-11-27 00:00:00,*,,,ONUR,2024-11-27 10:39:40.363000
052 7825,0,0,S02,48.0,US,2025-01-17 00:00:00,*,,,Suat,2025-01-17 09:36:05.317000
052 7826,0,0,S02,48.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 11:57:58.067000
052 7833,0,0,S02,42.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 12:03:59.007000
052 7834,0,0,S02,42.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 12:10:17.400000
052 7835,0,0,S02,42.0,US,2024-12-05 12:11:32.567000,*,,,,
052 7836,0,0,S02,49.0,US,2024-12-05 11:44:13.937000,*,,,,
052 7837,0,0,S02,49.0,US,2024-12-05 11:50:02.363000,*,,,,
052 7838,0,0,S02,49.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 12:17:48.397000
052 7840,0,0,S02,49.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 11:28:28.833000
052 7841,0,0,S02,46.0,US,2024-12-05 00:00:00,*,,,İra,2024-12-05 12:27:43.270000
052 7842,0,0,S02,49.0,US,2024-12-05 11:37:59.040000,*,,,,
052 7843,0,0,S02,49.0,US,2024-12-05 11:32:22.613000,*,,,,
052 7847,0,0,S02,49.0,US,2024-12-05 12:25:11.677000,*,,,,
052 7854,0,0,S02,49.0,US,2024-12-09 15:51:34.810000,*,,,,
052 7855,0,0,S02,45.0,US,2025-01-17 00:00:00,*,,,Suat,2025-01-17 09:35:15.610000
052 7857,0,0,S02,46.0,US,2025-01-17 00:00:00,*,,,Suat,2025-01-17 09:34:43.837000
052 7858,0,0,S02,45.0,US,2025-01-17 00:00:00,*,,,Suat,2025-01-17 09:36:36.020000
052 7861,0,0,S02,44.0,US,2025-01-17 00:00:00,*,,,Suat,2025-01-17 09:32:50.510000
052 7862,0,0,S02,44.0,US,2025-01-17 09:32:55.147000,*,,,,
052 7863,0,0,S02,45.0,US,2025-01-17 00:00:00,*,,,Suat,2025-01-17 09:34:04.130000
052 7864,0,0,S02,48.0,US,2025-02-03 00:00:00,*,,,Suat,2025-02-03 11:02:57.833000
052 7867,0,0,S02,45.0,US,2025-01-17 00:00:00,*,,,Suat,2025-01-17 09:40:31.760000
052 7868,0,0,S02,45.0,US,2025-01-17 09:40:36.467000,*,,,,
052 7870,0,0,S02,45.0,US,2025-01-17 09:44:04.177000,*,,,,
052 7871,0,0,S02,50.0,US,2025-01-10 00:00:00,*,,,,
052 7872,0,0,S02,50.0,US,2025-01-10 00:00:00,*,,,,
052 7873,0,0,S02,50.0,US,2025-01-10 00:00:00,*,,,,
052 7874,0,0,S02,52.0,US,2025-01-10 00:00:00,*,,,,
052 7875,0,0,S02,49.0,US,2025-01-10 00:00:00,*,,,,
052 7876,0,0,S02,49.0,US,2025-01-10 00:00:00,*,,,,
052 7877,0,0,S02,50.0,US,2025-01-10 00:00:00,*,,,,
052 7878,0,0,S02,52.0,US,2025-01-10 00:00:00,*,,,,
052 7879,0,0,S02,52.0,US,2025-01-10 00:00:00,*,,,,
052 7880,0,0,S02,50.0,US,2025-01-11 00:00:00,*,,,,
052 7881,0,0,S02,50.0,US,2025-01-10 00:00:00,*,,,,
052 7883,0,0,S02,44.0,US,2025-01-17 00:00:00,*,,,Suat,2025-01-17 09:52:59.253000
052 7884,0,0,S02,49.0,US,2025-01-17 00:00:00,*,,,Suat,2025-01-17 09:37:18.893000
052 7885,0,0,S02,53.0,US,2025-01-17 00:00:00,*,,,Suat,2025-01-17 09:29:36.737000
052 7886,0,0,S02,49.0,US,2025-01-17 00:00:00,*,,,Suat,2025-01-17 09:29:09.580000
052 7887,0,0,S02,46.0,US,2025-01-17 00:00:00,*,,,Suat,2025-01-17 09:31:21.167000
052 7888,0,0,S02,46.0,US,2025-01-17 09:31:41.720000,*,,,,
052 7889,0,0,S02,46.0,US,2025-02-01 14:13:40.227000,*,,,,
052 7891,0,0,S02,43.0,US,2025-02-03 00:00:00,*,,,Suat,2025-02-03 11:05:05.110000
052 7893,0,0,S02,48.0,US,2025-02-07 00:00:00,*,,,Suat,2025-02-07 13:53:08.460000
052 7896,0,0,S02,44.0,US,2025-02-03 00:00:00,*,,,,
052 7897,0,0,S02,44.0,US,2025-02-03 00:00:00,*,,,Suat,2025-02-03 10:59:17.137000
052 7898,0,0,S02,51.0,US,2025-02-03 00:00:00,*,,,Suat,2025-02-03 11:06:10.037000
052 7899,0,0,S02,50.0,US,2025-02-03 00:00:00,*,,,Suat,2025-02-03 11:04:09.637000
052 7900,0,0,S02,49.0,US,2025-02-01 14:25:56.463000,*,,,,
052 7901,0,0,S02,50.0,US,2025-02-03 00:00:00,*,,,Suat,2025-02-03 11:05:34.467000
052 7902,0,0,S02,41.0,US,2025-02-07 00:00:00,*,,,Suat,2025-02-07 13:54:51.163000
052 7903,0,0,S02,41.0,US,2025-02-07 13:50:23.773000,*,,,,
052 7904,0,0,S02,41.0,US,2025-02-07 13:43:21.800000,*,,,,
052 7905,0,0,S02,47.0,US,2025-02-11 15:59:28.510000,*,,,Suat,2025-02-11 16:00:38.257000
052 7906,0,0,S02,47.0,US,2025-02-11 16:00:47.780000,*,,,,
052 7912,0,0,S02,45.0,US,2025-03-08 00:00:00,*,,,Suat,2025-03-08 11:42:59.270000
052 8001,0,0,S02,49.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:02:53.313000
052 8001,0,0,S04,49.0,US,2025-05-31 11:02:14.797000,,,,,
052 8001,0,0,S05,,US,2025-05-31 11:02:14.797000,,,,,
052 8001,0,0,S07,45.0,US,2025-05-31 11:02:14.797000,,,,,
052 8002,0,0,S02,49.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:17:45.567000
052 8002,0,0,S04,49.0,US,2025-05-31 09:04:55.597000,,,,,
052 8002,0,0,S05,,US,2025-05-31 09:04:55.597000,,,,,
052 8002,0,0,S07,45.0,US,2025-05-31 09:04:55.597000,,,,Suat,2025-05-31 11:17:45.567000
052 8003,0,0,S02,49.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:21:17.790000
052 8003,0,0,S04,49.0,US,2025-05-31 09:10:25.190000,,,,,
052 8003,0,0,S05,,US,2025-05-31 09:10:25.190000,,,,,
052 8003,0,0,S07,45.0,US,2025-05-31 09:10:25.190000,,,,Suat,2025-05-31 11:21:17.790000
052 8004,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:29:54.553000
052 8004,0,0,S04,49.0,US,2025-05-31 08:36:09.467000,,,,,
052 8004,0,0,S05,,US,2025-05-31 08:36:09.467000,,,,,
052 8004,0,0,S07,45.0,US,2025-05-31 08:36:09.467000,,,,Suat,2025-05-31 11:29:54.550000
052 8005,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:38:02.870000
052 8005,0,0,S04,49.0,US,2025-05-31 08:39:10.867000,,,,,
052 8005,0,0,S05,,US,2025-05-31 08:39:10.867000,,,,,
052 8005,0,0,S07,45.0,US,2025-05-31 08:39:10.867000,,,,Suat,2025-05-31 11:38:02.870000
052 8006,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:38:54.260000
052 8006,0,0,S04,49.0,US,2025-05-31 08:38:50.023000,,,,,
052 8006,0,0,S05,,US,2025-05-31 08:38:50.023000,,,,,
052 8006,0,0,S07,45.0,US,2025-05-31 08:38:50.023000,,,,Suat,2025-05-31 10:39:26.607000
052 8008,0,0,S02,52.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 10:40:05.353000
052 8008,0,0,S04,49.0,US,2025-05-31 10:39:30.880000,,,,,
052 8008,0,0,S05,,US,2025-05-31 10:39:30.880000,,,,,
052 8008,0,0,S07,45.0,US,2025-05-31 10:39:30.880000,,,,,
052 8014,0,0,S02,52.0,US,2025-05-31 10:36:36.617000,*,,,,
052 8014,0,0,S04,49.0,US,2025-05-31 10:36:36.617000,,,,,
052 8014,0,0,S05,,US,2025-05-31 10:36:36.617000,,,,,
052 8014,0,0,S07,45.0,US,2025-05-31 10:36:36.617000,,,,,
052 8015,0,0,S02,52.0,US,2025-05-31 10:28:49.207000,*,,,,
052 8015,0,0,S04,49.0,US,2025-05-31 10:28:49.207000,,,,,
052 8015,0,0,S05,,US,2025-05-31 10:28:49.207000,,,,,
052 8015,0,0,S07,45.0,US,2025-05-31 10:28:49.207000,,,,,
052 8016,0,0,S02,52.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 10:26:01.357000
052 8016,0,0,S04,49.0,US,2025-05-31 10:25:31.107000,,,,,
052 8016,0,0,S05,,US,2025-05-31 10:25:31.107000,,,,,
052 8016,0,0,S07,45.0,US,2025-05-31 10:25:31.107000,,,,Suat,2025-05-31 10:26:01.357000
052 8025,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:49:35.567000
052 8025,0,0,S04,49.0,US,2025-05-31 08:37:45.140000,,,,,
052 8025,0,0,S05,,US,2025-05-31 08:37:45.140000,,,,,
052 8025,0,0,S07,45.0,US,2025-05-31 08:37:45.140000,,,,Suat,2025-05-31 11:49:35.567000
052 8026,0,0,S02,58.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:32:37.357000
052 8026,0,0,S04,49.0,US,2025-05-31 08:38:22.203000,,,,,
052 8026,0,0,S05,,US,2025-05-31 08:38:22.203000,,,,,
052 8026,0,0,S07,45.0,US,2025-05-31 08:38:22.203000,,,,Suat,2025-05-31 11:32:37.357000
052 8027,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:05:05.990000
052 8027,0,0,S04,49.0,US,2025-05-31 11:04:08.623000,,,,,
052 8027,0,0,S05,,US,2025-05-31 11:04:08.623000,,,,,
052 8027,0,0,S07,45.0,US,2025-05-31 11:04:08.623000,,,,Suat,2025-05-31 11:05:05.990000
052 8030,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 09:44:27.553000
052 8030,0,0,S04,49.0,US,2025-05-31 08:40:43.580000,,,,,
052 8030,0,0,S05,,US,2025-05-31 08:40:43.580000,,,,,
052 8030,0,0,S07,45.0,US,2025-05-31 08:40:43.580000,,,,Suat,2025-05-31 09:44:27.553000
052 8031,0,0,S02,51.0,US,2025-05-31 10:23:54.537000,*,,,,
052 8031,0,0,S04,49.0,US,2025-05-31 10:23:54.537000,,,,,
052 8031,0,0,S05,,US,2025-05-31 10:23:54.537000,,,,,
052 8031,0,0,S07,45.0,US,2025-05-31 10:23:54.537000,,,,,
052 8033,0,0,S02,,US,2025-05-31 08:41:04.617000,,,,,
052 8033,0,0,S04,49.0,US,2025-05-31 08:41:04.617000,,,,,
052 8033,0,0,S05,,US,2025-05-31 08:41:04.617000,,,,,
052 8033,0,0,S07,45.0,US,2025-05-31 08:41:04.617000,*,,,,
052 8034,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 12:06:07.483000
052 8034,0,0,S04,49.0,US,2025-05-31 08:39:38.337000,,,,,
052 8034,0,0,S05,,US,2025-05-31 08:39:38.337000,,,,,
052 8034,0,0,S07,45.0,US,2025-05-31 08:39:38.337000,,,,Suat,2025-05-31 10:33:58.890000
052 8035,0,0,S02,50.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 10:45:09.170000
052 8035,0,0,S04,49.0,US,2025-05-31 10:44:20.117000,,,,,
052 8035,0,0,S05,,US,2025-05-31 10:44:20.117000,,,,,
052 8035,0,0,S07,45.0,US,2025-05-31 10:44:20.117000,,,,,
052 8036,0,0,S02,50.0,US,2025-05-31 10:46:00.960000,*,,,,
052 8036,0,0,S04,49.0,US,2025-05-31 10:46:00.960000,,,,,
052 8036,0,0,S05,,US,2025-05-31 10:46:00.960000,,,,,
052 8036,0,0,S07,45.0,US,2025-05-31 10:46:00.960000,,,,,
052 8037,0,0,S02,50.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 10:34:38.290000
052 8037,0,0,S04,49.0,US,2025-05-31 10:34:04.153000,,,,,
052 8037,0,0,S05,,US,2025-05-31 10:34:04.153000,,,,,
052 8037,0,0,S07,45.0,US,2025-05-31 10:34:04.153000,,,,,
052 8039,0,0,S02,52.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:41:02.377000
052 8039,0,0,S04,49.0,US,2025-05-31 09:00:19.693000,,,,,
052 8039,0,0,S05,,US,2025-05-31 09:00:19.693000,,,,,
052 8039,0,0,S07,45.0,US,2025-05-31 09:00:19.693000,,,,Suat,2025-05-31 11:41:02.377000
052 8042,0,0,S02,52.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 10:31:19.860000
052 8042,0,0,S04,49.0,US,2025-05-31 10:30:04.017000,,,,,
052 8042,0,0,S05,,US,2025-05-31 10:30:04.017000,,,,,
052 8042,0,0,S07,45.0,US,2025-05-31 10:30:04.017000,,,,Suat,2025-05-31 10:31:19.860000
052 8044,0,0,S02,49.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 10:49:12.307000
052 8044,0,0,S04,49.0,US,2025-05-31 10:48:42.470000,,,,,
052 8044,0,0,S05,,US,2025-05-31 10:48:42.470000,,,,,
052 8044,0,0,S07,45.0,US,2025-05-31 10:48:42.470000,,,,,
052 8045,0,0,S02,56.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 10:47:20.960000
052 8045,0,0,S04,49.0,US,2025-05-31 10:46:57.633000,,,,,
052 8045,0,0,S05,,US,2025-05-31 10:46:57.633000,,,,,
052 8045,0,0,S07,45.0,US,2025-05-31 10:46:57.633000,,,,,
052 8046,0,0,S02,,US,2025-05-31 09:01:58.217000,,,,,
052 8046,0,0,S04,49.0,US,2025-05-31 09:01:58.217000,,,,,
052 8046,0,0,S05,,US,2025-05-31 09:01:58.217000,,,,,
052 8046,0,0,S07,45.0,US,2025-05-31 09:01:58.217000,*,,,,
052 8050,0,0,S02,49.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 10:54:44.407000
052 8050,0,0,S04,49.0,US,2025-05-31 10:54:03.423000,,,,,
052 8050,0,0,S05,,US,2025-05-31 10:54:03.423000,,,,,
052 8050,0,0,S07,45.0,US,2025-05-31 10:54:03.423000,,,,,
052 8055,0,0,S02,51.0,US,2025-05-31 11:07:14.440000,*,,,,
052 8055,0,0,S04,49.0,US,2025-05-31 11:07:14.440000,,,,,
052 8055,0,0,S05,,US,2025-05-31 11:07:14.440000,,,,,
052 8055,0,0,S07,45.0,US,2025-05-31 11:07:14.440000,,,,,
052 8058,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:55:49.013000
052 8058,0,0,S04,49.0,US,2025-05-31 09:00:52.953000,,,,,
052 8058,0,0,S05,,US,2025-05-31 09:00:52.953000,,,,,
052 8058,0,0,S07,45.0,US,2025-05-31 09:00:52.953000,,,,Suat,2025-05-31 11:55:49.013000
052 8059,0,0,S02,50.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:57:22.520000
052 8059,0,0,S04,49.0,US,2025-05-31 09:01:37.157000,,,,,
052 8059,0,0,S05,,US,2025-05-31 09:01:37.157000,,,,,
052 8059,0,0,S07,45.0,US,2025-05-31 09:01:37.157000,,,,Suat,2025-05-31 11:57:22.520000
052 8060,0,0,S02,49.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 10:41:29.257000
052 8060,0,0,S04,49.0,US,2025-05-31 10:40:37.160000,,,,,
052 8060,0,0,S05,,US,2025-05-31 10:40:37.160000,,,,,
052 8060,0,0,S07,45.0,US,2025-05-31 10:40:37.160000,,,,,
052 8074,0,0,S02,53.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:48:02.783000
052 8074,0,0,S04,49.0,US,2025-05-31 08:59:06.457000,,,,,
052 8074,0,0,S05,,US,2025-05-31 08:59:06.457000,,,,,
052 8074,0,0,S07,45.0,US,2025-05-31 08:59:06.457000,,,,Suat,2025-05-31 11:48:02.783000
052 8075,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:50:31.537000
052 8075,0,0,S04,49.0,US,2025-05-31 08:58:43.090000,,,,,
052 8075,0,0,S05,,US,2025-05-31 08:58:43.090000,,,,,
052 8075,0,0,S07,45.0,US,2025-05-31 08:58:43.090000,,,,Suat,2025-05-31 11:50:31.537000
052 8077,0,0,S02,49.0,US,2025-05-31 10:42:05.413000,*,,,,
052 8077,0,0,S04,49.0,US,2025-05-31 10:42:05.413000,,,,,
052 8077,0,0,S05,,US,2025-05-31 10:42:05.413000,,,,,
052 8077,0,0,S07,45.0,US,2025-05-31 10:42:05.413000,,,,,
052 8080,0,0,S02,49.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:15:44.557000
052 8080,0,0,S04,49.0,US,2025-05-31 09:02:42.340000,,,,,
052 8080,0,0,S05,,US,2025-05-31 09:02:42.340000,,,,,
052 8080,0,0,S07,45.0,US,2025-05-31 09:02:42.340000,,,,Suat,2025-05-31 11:15:44.553000
052 8081,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:13:50.267000
052 8081,0,0,S04,49.0,US,2025-05-31 09:04:04.157000,,,,,
052 8081,0,0,S05,,US,2025-05-31 09:04:04.157000,,,,,
052 8081,0,0,S07,45.0,US,2025-05-31 09:04:04.157000,,,,Suat,2025-05-31 11:13:50.267000
052 8083,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 09:45:08.013000
052 8083,0,0,S04,49.0,US,2025-05-31 08:42:11.073000,,,,,
052 8083,0,0,S05,,US,2025-05-31 08:42:11.073000,,,,,
052 8083,0,0,S07,45.0,US,2025-05-31 08:42:11.073000,,,,Suat,2025-05-31 09:45:08.013000
052 8084,0,0,S02,50.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 10:58:10.573000
052 8084,0,0,S04,49.0,US,2025-05-31 10:57:41.730000,,,,,
052 8084,0,0,S05,,US,2025-05-31 10:57:41.730000,,,,,
052 8084,0,0,S07,45.0,US,2025-05-31 10:57:41.730000,,,,,
052 8088,0,0,S02,50.0,US,2025-05-31 00:00:00,,,,Suat,2025-05-31 10:33:09.093000
052 8088,0,0,S04,49.0,US,2025-05-31 09:02:21.063000,,,,,
052 8088,0,0,S05,,US,2025-05-31 09:02:21.063000,,,,,
052 8088,0,0,S07,45.0,US,2025-05-31 09:02:21.063000,*,,,,
052 8091,0,0,S02,50.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:53:06.600000
052 8091,0,0,S04,49.0,US,2025-05-31 08:59:55.027000,,,,,
052 8091,0,0,S05,,US,2025-05-31 08:59:55.027000,,,,,
052 8091,0,0,S07,45.0,US,2025-05-31 08:59:55.027000,,,,Suat,2025-05-31 11:53:06.600000
052 8092,0,0,S02,52.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 10:28:01.077000
052 8092,0,0,S04,49.0,US,2025-05-31 10:27:31.200000,,,,,
052 8092,0,0,S05,,US,2025-05-31 10:27:31.200000,,,,,
052 8092,0,0,S07,45.0,US,2025-05-31 10:27:31.200000,,,,Suat,2025-05-31 10:28:01.077000
052 8093,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:06:53.970000
052 8093,0,0,S04,49.0,US,2025-05-31 11:06:16.227000,,,,,
052 8093,0,0,S05,,US,2025-05-31 11:06:16.227000,,,,,
052 8093,0,0,S07,45.0,US,2025-05-31 11:06:16.227000,,,,,
052 8095,0,0,S02,50.0,US,2025-05-31 10:59:59.627000,*,,,,
052 8095,0,0,S04,49.0,US,2025-05-31 10:59:59.627000,,,,,
052 8095,0,0,S05,,US,2025-05-31 10:59:59.627000,,,,,
052 8095,0,0,S07,45.0,US,2025-05-31 10:59:59.627000,,,,,
052 8097,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:55:00.583000
052 8097,0,0,S04,49.0,US,2025-05-31 09:01:17.307000,,,,,
052 8097,0,0,S05,,US,2025-05-31 09:01:17.307000,,,,,
052 8097,0,0,S07,45.0,US,2025-05-31 09:01:17.307000,,,,Suat,2025-05-31 11:55:00.583000
052 8099,0,0,S02,53.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:45:30.947000
052 8099,0,0,S04,49.0,US,2025-05-31 09:12:13.057000,,,,,
052 8099,0,0,S05,,US,2025-05-31 09:12:13.057000,,,,,
052 8099,0,0,S07,45.0,US,2025-05-31 09:12:13.057000,,,,Suat,2025-05-31 11:45:30.947000
052 8100,0,0,S02,53.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:51:56.780000
052 8100,0,0,S04,49.0,US,2025-05-31 09:12:48.657000,,,,,
052 8100,0,0,S05,,US,2025-05-31 09:12:48.657000,,,,,
052 8100,0,0,S07,45.0,US,2025-05-31 09:12:48.657000,,,,Suat,2025-05-31 11:51:56.777000
052 8101,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:23:24.323000
052 8101,0,0,S04,49.0,US,2025-05-31 09:11:01.567000,,,,,
052 8101,0,0,S05,,US,2025-05-31 09:11:01.567000,,,,,
052 8101,0,0,S07,45.0,US,2025-05-31 09:11:01.567000,,,,Suat,2025-05-31 11:23:24.323000
052 8102,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:35:28.823000
052 8102,0,0,S04,49.0,US,2025-05-31 09:11:51.327000,,,,,
052 8102,0,0,S05,,US,2025-05-31 09:11:51.327000,,,,,
052 8102,0,0,S07,45.0,US,2025-05-31 09:11:51.327000,,,,Suat,2025-05-31 11:35:28.820000
052 8109,0,0,S02,52.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:18:52.477000
052 8109,0,0,S04,49.0,US,2025-05-31 09:04:31.487000,,,,,
052 8109,0,0,S05,,US,2025-05-31 09:04:31.487000,,,,,
052 8109,0,0,S07,45.0,US,2025-05-31 09:04:31.487000,,,,Suat,2025-05-31 11:18:52.477000
052 8112,0,0,S02,52.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:59:44.530000
052 8112,0,0,S04,49.0,US,2025-05-31 09:03:01.517000,,,,,
052 8112,0,0,S05,,US,2025-05-31 09:03:01.517000,,,,,
052 8112,0,0,S07,45.0,US,2025-05-31 09:03:01.517000,,,,Suat,2025-05-31 11:59:44.530000
052 8113,0,0,S02,50.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:47:14.027000
052 8113,0,0,S04,49.0,US,2025-05-31 08:59:32.830000,,,,,
052 8113,0,0,S05,,US,2025-05-31 08:59:32.830000,,,,,
052 8113,0,0,S07,45.0,US,2025-05-31 08:59:32.830000,,,,Suat,2025-05-31 11:47:14.027000
052 8114,0,0,S02,51.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 10:35:42.133000
052 8114,0,0,S04,49.0,US,2025-05-31 09:03:21.280000,,,,,
052 8114,0,0,S05,,US,2025-05-31 09:03:21.280000,,,,,
052 8114,0,0,S07,45.0,US,2025-05-31 09:03:21.280000,,,,Suat,2025-05-31 10:35:42.133000
052 8116,0,0,S02,52.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 10:36:17.327000
052 8116,0,0,S04,49.0,US,2025-05-31 10:35:47.167000,,,,,
052 8116,0,0,S05,,US,2025-05-31 10:35:47.167000,,,,,
052 8116,0,0,S07,45.0,US,2025-05-31 10:35:47.167000,,,,,
052 8120,0,0,S02,52.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:36:20.453000
052 8120,0,0,S04,49.0,US,2025-05-31 11:35:57.177000,,,,,
052 8120,0,0,S05,,US,2025-05-31 11:35:57.177000,,,,,
052 8120,0,0,S07,45.0,US,2025-05-31 11:35:57.177000,,,,,
052 8121,0,0,S02,52.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 11:10:42.570000
052 8121,0,0,S04,49.0,US,2025-05-31 11:09:36.650000,,,,,
052 8121,0,0,S05,,US,2025-05-31 11:09:36.650000,,,,,
052 8121,0,0,S07,45.0,US,2025-05-31 11:09:36.650000,,,,,
052 8123,0,0,S02,,US,2025-05-31 08:41:49.210000,,,,,
052 8123,0,0,S04,49.0,US,2025-05-31 08:41:49.210000,,,,,
052 8123,0,0,S05,,US,2025-05-31 08:41:49.210000,,,,,
052 8123,0,0,S07,45.0,US,2025-05-31 08:41:49.210000,*,,,,
052 8125,0,0,S02,50.0,US,2025-05-31 00:00:00,,,,Suat,2025-05-31 12:10:19.200000
052 8125,0,0,S04,49.0,US,2025-05-31 08:40:16.587000,,,,,
052 8125,0,0,S05,,US,2025-05-31 08:40:16.587000,,,,,
052 8125,0,0,S07,45.0,US,2025-05-31 08:40:16.587000,*,,,,
052 8129,0,0,S02,52.0,US,2025-05-31 00:00:00,*,,,Suat,2025-05-31 10:53:36.557000
052 8129,0,0,S04,49.0,US,2025-05-31 10:49:23.630000,,,,,
052 8129,0,0,S05,,US,2025-05-31 10:49:23.630000,,,,,
052 8129,0,0,S07,45.0,US,2025-05-31 10:49:23.630000,,,,,
052 8130,0,0,S02,52.0,US,2025-05-31 11:11:05.210000,*,,,,
052 8130,0,0,S04,49.0,US,2025-05-31 11:11:05.210000,,,,,
052 8130,0,0,S05,,US,2025-05-31 11:11:05.210000,,,,,
052 8130,0,0,S07,45.0,US,2025-05-31 11:11:05.210000,,,,,
053 01,0,0,S02,43.0,US,2024-11-15 00:00:00,*,,,,
053 010,0,0,S02,36.0,US,2024-11-15 00:00:00,*,,,ONUR,2024-11-15 15:28:58.537000
053 011,0,0,S02,43.0,US,2024-12-03 00:00:00,*,,,ONUR,2024-12-03 09:59:37.683000
053 012,0,0,S02,44.0,US,2024-12-03 00:00:00,*,,,ONUR,2024-12-03 09:57:07.993000
053 013,0,0,S02,41.0,US,2024-12-03 00:00:00,*,,,,
053 014,0,0,S02,45.0,US,2024-12-03 00:00:00,*,,,ONUR,2024-12-03 09:55:46.200000
053 015,0,0,S02,38.0,US,2024-12-03 00:00:00,*,,,ONUR,2024-12-03 09:51:12.643000
053 016,0,0,S02,43.0,US,2024-12-03 00:00:00,*,,,ONUR,2024-12-03 09:53:37.033000
053 02,0,0,S02,43.0,US,2024-11-15 15:03:02.963000,*,,,,
053 03,0,0,S02,42.0,US,2024-11-15 00:00:00,*,,,ONUR,2024-11-15 15:05:59.733000
053 04,0,0,S02,42.0,US,2024-11-15 15:07:02.657000,*,,,,
053 05,0,0,S02,42.0,US,2024-11-15 15:08:50.960000,*,,,,
053 06,0,0,S02,41.0,US,2024-11-15 00:00:00,*,,,ONUR,2024-11-15 15:11:51.767000
053 07,0,0,S02,45.0,US,2024-11-15 00:00:00,*,,,ONUR,2024-11-15 15:23:12.287000
053 08,0,0,S02,38.0,US,2024-11-15 00:00:00,*,,,ONUR,2024-11-15 15:25:28.577000
053 09,0,0,S02,38.0,US,2024-11-15 15:26:44.023000,*,,,,
054 01,0,0,S02,32.0,US,2025-04-08 00:00:00,*,,,,
054 02,0,0,S02,31.0,US,2025-04-08 00:00:00,*,,,,
