Bolum,FisTur,FisTip,HareketNo,EvrakNo,EvrakNo2,DeleteUN,DeleteDT,EvrakNo3,FisTar
Si,N,S,49481,cemile,,ÖMER,2024-11-02 18:15:46.867000,,2024-07-06 12:25:55
Si,N,S,49482,NADİA,,ÖMER,2024-11-02 18:18:07.890000,,2024-07-06 12:59:36
Si,N,S,49483,N3941 NADYA ,,ÖMER,2024-11-02 18:18:13.207000,,2024-07-06 13:41:29
CF,K,NO,706089,,,laleli,2024-07-06 18:08:59.100000,,2024-07-06 18:06:47
Si,N,S,49484,,,ÖMER,2024-11-02 18:18:21.977000,,2024-07-06 18:45:39
Si,N,S,49485,,,ÖMER,2024-11-02 18:18:27.153000,,2024-07-06 20:07:57
CF,C,AD,706135,PAYU,,BERRIN,2024-07-08 12:37:38.753000,,2024-07-07 12:36:22
HBB,0,,113401,113401,,RAYMOOL,2024-07-07 17:59:19.883000,,2024-07-07 17:12:04
S_BF,,0,113401,RAYMOL HATALM12,,RAYMOOL,2024-07-07 17:59:19.877000,,2024-07-07 17:12:04
HBB,0,,113405,113405,,NADIR,2024-07-07 18:01:56.367000,,2024-07-07 17:57:25
S_BF,,0,113405,ZENNE VF5578,,NADIR,2024-07-07 18:01:56.357000,,2024-07-07 17:57:25
CF,K,NO,706112,,,AKKALAMALL,2024-07-07 20:05:21.783000,,2024-07-07 19:27:51
SK,,,0,819 SM A720,,BARIŞ,2024-07-08 11:30:39.573000,,2024-07-08 00:00:00
Si,N,S,49486,n3748 JEMİLE,,ÖMER,2024-11-02 18:18:33.180000,,2024-07-08 08:38:24
F,f,fal,934878,"C2C AKTAR GELECEK,",,DOGANCAN,2024-07-08 09:40:51.610000,,2024-07-08 09:12:46
CF,C,AD,706131,,,BARIŞ,2024-07-08 12:30:39.817000,,2024-07-08 11:43:58
CF,C,BD,706163,MÜGE,,BERRIN,2024-09-02 12:15:39.490000,,2024-07-08 12:28:45
HBB,0,,113447,113447,,RAYMOOL,2024-07-08 13:57:41.467000,,2024-07-08 13:41:36
S_BF,,0,113447,RAYMOL HATALM12,,RAYMOOL,2024-07-08 13:57:41.450000,,2024-07-08 13:41:36
HBB,0,,113449,113449,,RAYMOOL,2024-07-08 13:59:19.043000,,2024-07-08 13:57:41
S_BF,,0,113449,RAYMOL HATALM12,,RAYMOOL,2024-07-08 13:59:19.037000,,2024-07-08 13:57:41
HBB,0,,113450,113450,,RAYMOOL,2024-07-08 14:01:11.620000,,2024-07-08 13:59:19
S_BF,,0,113450,RAYMOL HATALM12,,RAYMOOL,2024-07-08 14:01:11.613000,,2024-07-08 13:59:19
Si,N,S,49487,,,ÖMER,2024-11-02 18:18:39.143000,,2024-07-08 13:59:48
Si,N,S,49488,,,ÖMER,2024-11-02 18:18:45.233000,,2024-07-08 14:00:44
HBB,0,,113451,113451,,RAYMOOL,2024-07-08 14:03:35.947000,,2024-07-08 14:01:11
S_BF,,0,113451,RAYMOL HATALM12,,RAYMOOL,2024-07-08 14:03:35.880000,,2024-07-08 14:01:11
HBB,0,,113453,113453,,RAYMOOL,2024-07-08 14:06:51.297000,,2024-07-08 14:03:35
S_BF,,0,113453,RAYMOL HATALM12,,RAYMOOL,2024-07-08 14:06:51.287000,,2024-07-08 14:03:35
HBB,0,,113454,113454,,RAYMOOL,2024-07-08 14:09:35.283000,,2024-07-08 14:06:51
S_BF,,0,113454,RAYMOL HATALM12,,RAYMOOL,2024-07-08 14:09:35.260000,,2024-07-08 14:06:51
HBB,0,,113455,113455,,RAYMOOL,2024-07-08 14:12:57.087000,,2024-07-08 14:09:35
S_BF,,0,113455,RAYMOL HATALM12,,RAYMOOL,2024-07-08 14:12:57.070000,,2024-07-08 14:09:35
HBB,0,,113457,113457,,RAYMOOL,2024-07-08 14:14:13.780000,,2024-07-08 14:12:57
S_BF,,0,113457,RAYMOL HATALM12,,RAYMOOL,2024-07-08 14:14:13.777000,,2024-07-08 14:12:57
HBB,0,,113458,113458,,RAYMOOL,2024-07-08 16:24:57.497000,,2024-07-08 14:14:13
S_BF,,0,113458,RAYMOL HATALM12,,RAYMOOL,2024-07-08 16:24:57.440000,,2024-07-08 14:14:13
HBB,0,,113473,113473,,RAYMOOL,2024-07-08 16:41:20.993000,,2024-07-08 16:32:14
S_BF,,0,113473,RAYMOL HATALM13,,RAYMOOL,2024-07-08 16:41:20.987000,,2024-07-08 16:32:14
HBB,0,,113475,113475,,RAYMOOL,2024-07-08 16:43:10.817000,,2024-07-08 16:41:21
S_BF,,0,113475,RAYMOL HATALM13,,RAYMOOL,2024-07-08 16:43:10.800000,,2024-07-08 16:41:21
HBB,0,,113476,113476,,RAYMOOL,2024-07-08 16:46:32.960000,,2024-07-08 16:43:10
S_BF,,0,113476,RAYMOL HATALM13,,RAYMOOL,2024-07-08 16:46:32.950000,,2024-07-08 16:43:10
HBB,0,,113478,113478,,RAYMOOL,2024-07-08 16:51:53.483000,,2024-07-08 16:46:32
S_BF,,0,113478,RAYMOL HATALM13,,RAYMOOL,2024-07-08 16:51:53.477000,,2024-07-08 16:46:32
HBB,0,,113479,113479,,RAYMOOL,2024-07-08 16:53:17.497000,,2024-07-08 16:51:53
S_BF,,0,113479,RAYMOL HATALM13,,RAYMOOL,2024-07-08 16:53:17.490000,,2024-07-08 16:51:53
HBB,0,,113480,113480,,RAYMOOL,2024-07-08 16:55:01.030000,,2024-07-08 16:53:17
S_BF,,0,113480,RAYMOL HATALM13,,RAYMOOL,2024-07-08 16:55:01.023000,,2024-07-08 16:53:17
HBB,0,,113481,113481,,RAYMOOL,2024-07-08 16:56:01.443000,,2024-07-08 16:55:01
S_BF,,0,113481,RAYMOL HATALM13,,RAYMOOL,2024-07-08 16:56:01.427000,,2024-07-08 16:55:01
HBB,0,,113482,113482,,RAYMOOL,2024-07-08 16:56:36.097000,,2024-07-08 16:56:01
S_BF,,0,113482,RAYMOL HATALM13,,RAYMOOL,2024-07-08 16:56:36.070000,,2024-07-08 16:56:01
HBB,0,,113483,113483,,RAYMOOL,2024-07-08 16:58:22.237000,,2024-07-08 16:56:36
S_BF,,0,113483,RAYMOL HATALM13,,RAYMOOL,2024-07-08 16:58:22.223000,,2024-07-08 16:56:36
HBB,0,,113484,113484,,RAYMOOL,2024-07-08 17:00:06.910000,,2024-07-08 16:58:22
S_BF,,0,113484,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:00:06.713000,,2024-07-08 16:58:22
HBB,0,,113485,113485,,RAYMOOL,2024-07-08 17:02:33.867000,,2024-07-08 17:00:07
S_BF,,0,113485,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:02:33.860000,,2024-07-08 17:00:07
HBB,0,,113486,113486,,RAYMOOL,2024-07-08 17:04:39.093000,,2024-07-08 17:02:33
S_BF,,0,113486,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:04:39.047000,,2024-07-08 17:02:33
HBB,0,,113487,113487,,RAYMOOL,2024-07-08 17:07:10.277000,,2024-07-08 17:04:39
S_BF,,0,113487,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:07:10.260000,,2024-07-08 17:04:39
HBB,0,,113488,113488,,RAYMOOL,2024-07-08 17:12:24.083000,,2024-07-08 17:07:10
S_BF,,0,113488,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:12:24.060000,,2024-07-08 17:07:10
HBB,0,,113489,113489,,RAYMOOL,2024-07-08 17:15:06.447000,,2024-07-08 17:13:01
S_BF,,0,113489,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:15:06.440000,,2024-07-08 17:13:01
HBB,0,,113490,113490,,RAYMOOL,2024-07-08 17:17:22.277000,,2024-07-08 17:15:06
S_BF,,0,113490,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:17:22.270000,,2024-07-08 17:15:06
HBB,0,,113491,113491,,RAYMOOL,2024-07-08 17:19:02.203000,,2024-07-08 17:17:22
S_BF,,0,113491,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:19:02.197000,,2024-07-08 17:17:22
HBB,0,,113492,113492,,RAYMOOL,2024-07-08 17:20:51.013000,,2024-07-08 17:19:02
S_BF,,0,113492,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:20:51.007000,,2024-07-08 17:19:02
HBB,0,,113493,113493,,RAYMOOL,2024-07-08 17:24:07.740000,,2024-07-08 17:20:51
S_BF,,0,113493,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:24:07.707000,,2024-07-08 17:20:51
HBB,0,,113494,113494,,RAYMOOL,2024-07-08 17:25:20.050000,,2024-07-08 17:24:07
S_BF,,0,113494,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:25:20.043000,,2024-07-08 17:24:07
HBB,0,,113495,113495,,RAYMOOL,2024-07-08 17:25:58.310000,,2024-07-08 17:25:20
S_BF,,0,113495,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:25:58.283000,,2024-07-08 17:25:20
HBB,0,,113496,113496,,RAYMOOL,2024-07-08 17:26:45.937000,,2024-07-08 17:25:58
S_BF,,0,113496,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:26:45.870000,,2024-07-08 17:25:58
HBB,0,,113497,113497,,RAYMOOL,2024-07-08 17:27:56.373000,,2024-07-08 17:26:45
S_BF,,0,113497,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:27:56.370000,,2024-07-08 17:26:45
HBB,0,,113499,113499,,RAYMOOL,2024-07-08 17:32:52.450000,,2024-07-08 17:27:56
S_BF,,0,113499,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:32:52.437000,,2024-07-08 17:27:56
HBB,0,,113500,113500,,RAYMOOL,2024-07-08 17:33:41.907000,,2024-07-08 17:32:52
S_BF,,0,113500,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:33:41.900000,,2024-07-08 17:32:52
HBB,0,,113501,113501,,RAYMOOL,2024-07-08 17:36:42.740000,,2024-07-08 17:33:41
S_BF,,0,113501,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:36:42.723000,,2024-07-08 17:33:41
HBB,0,,113503,113503,,RAYMOOL,2024-07-08 17:38:00.600000,,2024-07-08 17:36:42
S_BF,,0,113503,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:38:00.590000,,2024-07-08 17:36:42
HBB,0,,113504,113504,,RAYMOOL,2024-07-08 17:40:27.777000,,2024-07-08 17:38:00
S_BF,,0,113504,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:40:27.770000,,2024-07-08 17:38:00
HBB,0,,113505,113505,,RAYMOOL,2024-07-08 17:43:32.443000,,2024-07-08 17:40:27
S_BF,,0,113505,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:43:32.437000,,2024-07-08 17:40:27
HBB,0,,113507,113507,,RAYMOOL,2024-07-08 17:46:53.093000,,2024-07-08 17:43:32
S_BF,,0,113507,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:46:53.077000,,2024-07-08 17:43:32
HBB,0,,113508,113508,,RAYMOOL,2024-07-08 17:49:21.830000,,2024-07-08 17:46:53
S_BF,,0,113508,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:49:21.823000,,2024-07-08 17:46:53
HBB,0,,113510,113510,,RAYMOOL,2024-07-08 17:53:39.567000,,2024-07-08 17:49:21
S_BF,,0,113510,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:53:39.523000,,2024-07-08 17:49:21
HBB,0,,113512,113512,,RAYMOOL,2024-07-08 17:56:11.327000,,2024-07-08 17:53:39
S_BF,,0,113512,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:56:11.293000,,2024-07-08 17:53:39
HBB,0,,113513,113513,,RAYMOOL,2024-07-08 17:57:06.807000,,2024-07-08 17:56:11
S_BF,,0,113513,RAYMOL HATALM13,,RAYMOOL,2024-07-08 17:57:06.790000,,2024-07-08 17:56:11
HBB,0,,113514,113514,,RAYMOOL,2024-07-08 18:00:48.320000,,2024-07-08 17:57:06
S_BF,,0,113514,RAYMOL HATALM13,,RAYMOOL,2024-07-08 18:00:48.293000,,2024-07-08 17:57:06
HBB,0,,113515,113515,,RAYMOOL,2024-07-08 18:52:09.370000,,2024-07-08 18:00:48
S_BF,,0,113515,RAYMOL HATALM13,,RAYMOOL,2024-07-08 18:52:09.357000,,2024-07-08 18:00:48
BF,2,0,25071,TOPTAN652,,BERRIN,2024-07-10 14:20:21.357000,,2024-07-09 00:00:00
BF,2,0,25072,TOPTAN653,,BERRIN,2024-07-10 14:21:58.530000,,2024-07-09 00:00:00
BF,2,1,25077,D980,,BERRIN,2024-07-10 14:29:39.717000,,2024-07-09 00:00:00
CK,,,0,NTIKTOK,,SERKAN,2024-07-09 12:36:26.297000,,2024-07-09 00:00:00
F,i,fal,935188,3,,DOGANCAN,2024-07-09 09:01:43.620000,,2024-07-09 09:00:37
F,f,fal,935206,C2C AKTAR GELECEK,,DOGANCAN,2024-07-09 10:36:41.483000,,2024-07-09 10:26:04
HBB,0,,113537,113537,,NADIR,2024-07-09 11:17:17.310000,,2024-07-09 10:27:13
S_BF,,0,113537,ZENNE VF5629,,NADIR,2024-07-09 11:17:17.290000,,2024-07-09 10:27:13
HBB,0,,113545,113545,,NADIR,2024-07-09 12:22:17.217000,,2024-07-09 11:15:56
S_BF,,0,113545,ZENNE VF5631,,NADIR,2024-07-09 12:22:17.203000,,2024-07-09 11:15:56
F,i,dsa,935218,,,NADIR,2024-07-09 11:29:06.917000,,2024-07-09 11:18:55
HBB,0,,113547,113547,,NADIR,2024-07-09 12:27:30.767000,,2024-07-09 12:20:56
S_BF,,0,113547,ZENNE VF5632,,NADIR,2024-07-09 12:27:30.743000,,2024-07-09 12:20:56
HBB,0,,113570,113570,,AHMETBARS,2024-07-09 16:44:33.303000,,2024-07-09 13:59:10
S_BF,,0,113570,,,AHMETBARS,2024-07-09 16:44:33.290000,,2024-07-09 13:59:10
F,i,dsa,935318,,,AHMETBARS,2024-07-09 14:38:46.710000,,2024-07-09 14:37:46.423000
Si,N,S,49494,NADİA,,ÖMER,2024-11-02 18:19:31.667000,,2024-07-09 17:36:55
SK,,,0,722 KM A105-241,,DOGANCAN,2024-07-10 18:13:29.870000,,2024-07-10 00:00:00
SK,,,0,722 M A105-241,,DOGANCAN,2024-07-10 17:38:47.060000,,2024-07-10 00:00:00
SK,,,0,722 SM A105-241,,DOGANCAN,2024-07-10 18:13:35.393000,,2024-07-10 00:00:00
SK,,,0,856 KM A3270,,DOGANCAN,2024-07-10 16:46:38.997000,,2024-07-10 00:00:00
SK,,,0,856 M A3270,,DOGANCAN,2024-07-10 16:46:47.480000,,2024-07-10 00:00:00
Si,N,S,49499,N3748 JEMİLE ,,ÖMER,2024-11-02 18:19:37.030000,,2024-07-10 08:29:00
F,i,dsa,935533,,,DOGANCAN,2024-07-10 09:18:19.167000,,2024-07-10 08:36:36
Si,N,S,49500,n3874 ,,ÖMER,2024-11-02 18:19:49.990000,,2024-07-10 10:42:39
F,i,fal,935562,6,,DOGANCAN,2024-07-10 10:53:01.787000,,2024-07-10 10:52:09
HBB,0,,113614,113614,,NADIR,2024-07-10 16:37:12.247000,,2024-07-10 12:42:50
S_BF,,0,113614,ZENNE VF5657,,NADIR,2024-07-10 16:37:12.233000,,2024-07-10 12:42:50
Si,N,S,49501,N3392 - EKATERİNA ,,ÖMER,2024-11-02 18:19:54.933000,,2024-07-10 13:14:58
F,i,dsa,935635,,,AHMETBARS,2024-07-10 13:49:58.697000,,2024-07-10 13:49:31.300000
HBB,0,,113611,113611,,RAYMOOL,2024-07-10 14:12:41.067000,,2024-07-10 14:09:03
S_BF,,0,113611,RAYMOL HATALM13,,RAYMOOL,2024-07-10 14:12:41,,2024-07-10 14:09:03
HBB,0,,113612,113612,,RAYMOOL,2024-07-10 18:00:32.517000,,2024-07-10 14:12:41
S_BF,,0,113612,RAYMOL HATALM13,,RAYMOOL,2024-07-10 18:00:32.500000,,2024-07-10 14:12:41
Si,N,S,49502,n3748 jemıle - 2 ,,ÖMER,2024-11-02 18:20:00.303000,,2024-07-10 16:02:35
Si,N,S,49503,N1666 - BÜLENT ,,ÖMER,2024-11-02 18:20:05.237000,,2024-07-10 16:26:31
HBB,0,,113623,113623,,NADIR,2024-07-10 18:10:50.833000,,2024-07-10 16:35:51
S_BF,,0,113623,ZENNE VF5664,,NADIR,2024-07-10 18:10:50.823000,,2024-07-10 16:35:51
SF,,1,23714,SSIFIRLAME,,ESENEY,2024-07-10 17:28:06.727000,,2024-07-10 17:26:15
SF,,1,23715,SSIFIRLAME,,ESENEY,2024-07-10 17:38:53.910000,,2024-07-10 17:37:03
SF,,1,23716,SSIFIRLAME,,ESENEY,2024-07-10 17:58:37.590000,,2024-07-10 17:46:26
HBB,0,,113624,113624,,RAYMOOL,2024-07-10 22:09:54.243000,,2024-07-10 18:01:11
S_BF,,0,113624,RAYMOL HATALM13,,RAYMOOL,2024-07-10 22:09:54.207000,,2024-07-10 18:01:11
HBB,0,,113625,113625,,NADIR,2024-07-11 09:00:23.660000,,2024-07-10 18:09:29
S_BF,,0,113625,ZENNE VF5665,,NADIR,2024-07-11 09:00:23.650000,,2024-07-10 18:09:29
Si,N,S,49508,CEMAL,,ÖMER,2024-11-02 18:20:10.177000,,2024-07-10 18:26:18
Si,N,S,49509,CEMAL,,ÖMER,2024-11-02 18:20:14.927000,,2024-07-10 18:26:54
CF,K,NO,706223,,,AKKALAMALL,2024-07-10 20:01:28.230000,,2024-07-10 19:16:00
CF,K,KT,706214,TOPTAN,,BERRIN,2024-07-10 19:21:11.457000,,2024-07-10 19:18:13
HBB,0,,113635,113635,,RAYMOOL,2024-07-10 22:33:02.627000,,2024-07-10 22:20:32
S_BF,,0,113635,RAYMOL HATALM13,,RAYMOOL,2024-07-10 22:33:02.587000,,2024-07-10 22:20:32
HBB,0,,113654,113654,,ONLINEOPERATOR,2024-07-11 11:49:24.263000,,2024-07-11 11:48:24
S_BF,,0,113654,ZENNE VF5690,,ONLINEOPERATOR,2024-07-11 11:49:24.227000,,2024-07-11 11:48:24
HBB,0,,113659,113659,,RAYMOOL,2024-07-11 13:37:50.340000,,2024-07-11 13:27:40
S_BF,,0,113659,RAYMOL HATALM13,,RAYMOOL,2024-07-11 13:37:50.323000,,2024-07-11 13:27:40
HBB,0,,113663,113663,,RAYMOOL,2024-07-11 13:54:53.080000,,2024-07-11 13:37:50
S_BF,,0,113663,RAYMOL HATALM13,,RAYMOOL,2024-07-11 13:54:53.047000,,2024-07-11 13:37:50
HBB,0,,113666,113666,,RAYMOOL,2024-07-11 15:57:27.927000,,2024-07-11 13:54:53
S_BF,,0,113666,RAYMOL HATALM13,,RAYMOOL,2024-07-11 15:57:27.910000,,2024-07-11 13:54:53
Si,N,S,49512,N1603 - JEMILE ,,ÖMER,2024-11-02 18:20:20.803000,,2024-07-11 15:21:53
Si,N,S,49513,N4068 - ROZA ,,ÖMER,2024-11-02 18:20:26.403000,,2024-07-11 17:47:01
CF,C,AD,706244,FIRMA,,BARIŞ,2024-07-22 16:39:06.117000,,2024-07-11 18:00:52
CF,K,NO,706249,,,AKKALAMALL,2024-07-11 19:44:04.420000,,2024-07-11 19:41:35
CF,K,NO,706250,,,AKKALAMALL,2024-07-11 20:00:03.057000,,2024-07-11 19:44:04
HBB,0,,113702,113702,,NADIR,2024-07-12 11:02:13.797000,,2024-07-12 09:37:53
S_BF,,0,113702,ZENNE VF5719,,NADIR,2024-07-12 11:02:13.757000,,2024-07-12 09:37:53
Si,N,S,49515,N3748 - JEMILE,,ÖMER,2024-11-02 18:20:31.480000,,2024-07-12 10:01:45
Si,N,S,49514,CEMİLE,,ÖMER,2024-11-02 18:20:36.930000,,2024-07-12 10:02:11
PSF,0,,1593864,,,SEMRA,2024-07-13 15:10:56.120000,,2024-07-12 11:19:52
Si,N,S,49516,N4071 - FEREMEZ,,ÖMER,2024-11-02 18:20:42.283000,,2024-07-12 12:17:30
Si,N,S,49517,cemile,,ÖMER,2024-11-02 18:20:47.937000,,2024-07-12 12:58:52
F,i,dsa,936357,,,DOGANCAN,2024-07-12 14:39:40.510000,,2024-07-12 14:38:43.937000
PSF,1,,1594438,,melisa,EDA,2024-07-13 15:33:26.593000,,2024-07-12 15:31:14
Si,N,S,49518,N4010 - JEMİLE,,ÖMER,2024-11-02 18:20:52.997000,,2024-07-12 19:18:57
F,f,fal,936541,YOK,,DOGANCAN,2024-07-13 10:34:29.960000,,2024-07-12 19:38:58
HBB,0,,113728,113728,,RAYMOOL,2024-07-12 21:09:55.307000,,2024-07-12 20:33:28
S_BF,,0,113728,RAYMOL HATALM13,,RAYMOOL,2024-07-12 21:09:55.297000,,2024-07-12 20:33:28
HBB,0,,113730,113730,,RAYMOOL,2024-07-12 21:16:43.703000,,2024-07-12 21:09:55
S_BF,,0,113730,RAYMOL HATALM13,,RAYMOOL,2024-07-12 21:16:43.697000,,2024-07-12 21:09:55
HBB,0,,113746,113746,,ONLINEOPERATOR,2024-07-13 11:23:50.880000,,2024-07-13 09:24:10
S_BF,,0,113746,ZENNE VF5754,,ONLINEOPERATOR,2024-07-13 11:23:50.873000,,2024-07-13 09:24:10
Si,N,S,49519,N3748 - JEMİLE,,ÖMER,2024-11-02 18:21:00.677000,,2024-07-13 10:19:33
Si,N,S,49520,N4068 - ROZA,,ÖMER,2024-11-02 18:21:05.713000,,2024-07-13 10:34:17
Si,N,S,49522,n3970 nadejda,,ÖMER,2024-11-02 18:21:12.230000,,2024-07-13 12:07:33
HBB,0,,113763,113763,,ONLINEOPERATOR,2024-07-13 13:06:16.213000,,2024-07-13 12:20:36
S_BF,,0,113763,ZENNE VF5764,,ONLINEOPERATOR,2024-07-13 13:06:16.187000,,2024-07-13 12:20:36
F,i,dsa,936659,,,DOGANCAN,2024-07-13 12:29:27.480000,,2024-07-13 12:26:58.040000
Si,N,S,49523,n4072 - bülent ,,ÖMER,2024-11-02 18:21:17.740000,,2024-07-13 12:45:59
Si,N,S,49524,,,ÖMER,2024-11-02 18:21:22.680000,,2024-07-13 13:45:32
F,i,dsa,936705,,,ZBURNU,2024-07-13 14:37:22.740000,,2024-07-13 14:36:57
F,i,dal,936739,dhasdhat9,,ONLINEOPERATOR,2024-07-13 15:04:57.580000,,2024-07-13 14:53:27
F,i,dsa,936738,dhasdhat9,,ONLINEOPERATOR,2024-07-13 15:05:08.930000,,2024-07-13 14:53:27
Si,N,S,49526,CEMİLE,,ÖMER,2024-11-02 18:21:28.003000,,2024-07-13 15:39:13
Si,N,S,49527,N3743 - JEMİLE,,ÖMER,2024-11-02 18:21:33.070000,,2024-07-13 15:51:29
CF,K,NO,706314,FIRMA,,BERRIN,2024-07-13 17:25:42.487000,,2024-07-13 17:16:01
HBB,0,,113789,113789,,RAYMOOL,2024-07-13 19:40:51.947000,,2024-07-13 19:27:52
S_BF,,0,113789,RAYMOL HATALM13,,RAYMOOL,2024-07-13 19:40:51.937000,,2024-07-13 19:27:52
CF,K,NO,706328,,,AKKALAMALL,2024-07-13 19:37:25.810000,,2024-07-13 19:33:50
HBB,0,,113832,113832,,RAYMOOL,2024-07-14 20:05:13.487000,,2024-07-14 19:57:55
S_BF,,0,113832,RAYMOL HATALM13,,RAYMOOL,2024-07-14 20:05:13.480000,,2024-07-14 19:57:55
Si,N,S,49534,n3748 - jemıle,,ÖMER,2024-11-02 18:21:39.297000,,2024-07-15 09:18:04
Si,N,S,49535,,,ÖMER,2024-11-02 18:21:45.140000,,2024-07-15 09:21:30
Si,N,S,49536,N4073 - AYKERIM ,,ÖMER,2024-11-02 18:21:50.407000,,2024-07-15 12:02:30
Si,N,S,49540,N3941 - NADEJDA ,,ÖMER,2024-11-02 18:21:55.357000,,2024-07-15 16:48:37
HBB,0,,113876,113876,,RAYMOOL,2024-07-15 17:08:36.043000,,2024-07-15 17:07:15
S_BF,,0,113876,RAYMOL HATALM13,,RAYMOOL,2024-07-15 17:08:36.023000,,2024-07-15 17:07:15
HBB,0,,113877,113877,,RAYMOOL,2024-07-15 17:24:51.230000,,2024-07-15 17:08:36
S_BF,,0,113877,RAYMOL HATALM13,,RAYMOOL,2024-07-15 17:24:51.197000,,2024-07-15 17:08:36
HBB,0,,113880,113880,,RAYMOOL,2024-07-15 17:43:49.940000,,2024-07-15 17:24:51
S_BF,,0,113880,RAYMOL HATALM13,,RAYMOOL,2024-07-15 17:43:49.923000,,2024-07-15 17:24:51
HBB,0,,113881,113881,,RAYMOOL,2024-07-15 17:48:01.993000,,2024-07-15 17:43:49
S_BF,,0,113881,RAYMOL HATALM13,,RAYMOOL,2024-07-15 17:48:01.947000,,2024-07-15 17:43:49
HBB,0,,113882,113882,,RAYMOOL,2024-07-15 17:52:35.170000,,2024-07-15 17:48:02
S_BF,,0,113882,RAYMOL HATALM13,,RAYMOOL,2024-07-15 17:52:35.160000,,2024-07-15 17:48:02
HBB,0,,113885,113885,,RAYMOOL,2024-07-15 18:02:37.530000,,2024-07-15 17:52:35
S_BF,,0,113885,RAYMOL HATALM13,,RAYMOOL,2024-07-15 18:02:37.523000,,2024-07-15 17:52:35
Si,N,S,49541,n4075 - ADİLE,,ÖMER,2024-11-02 18:22:01.063000,,2024-07-15 18:45:24
CF,K,GG,706379,,,BERRIN,2024-07-15 19:18:04.027000,,2024-07-15 19:17:37
SK,,,0,124 SZ ST2402,,DOGANCAN,2024-07-16 17:05:20.887000,,2024-07-16 00:00:00
SK,,,0,142 Z ST104,,DOGANCAN,2024-07-16 11:03:23.033000,,2024-07-16 00:00:00
SK,,,0,142 Z ST105,,DOGANCAN,2024-07-16 11:02:06.493000,,2024-07-16 00:00:00
SK,,,0,142 Z STA-15,,DOGANCAN,2024-07-16 11:00:45.297000,,2024-07-16 00:00:00
F,i,dsa,937374,,,NADIR,2024-07-16 09:40:06.923000,,2024-07-16 09:35:40
Si,N,S,49542,CEMİLE,,ÖMER,2024-11-02 18:22:07.413000,,2024-07-16 10:01:55
Si,N,S,49543,n1610 - roza ,,ÖMER,2024-11-02 18:22:13.057000,,2024-07-16 11:24:47
Si,N,S,49544,N3413 - ROZA ,,ÖMER,2024-11-02 18:22:20.197000,,2024-07-16 11:25:34
Si,N,S,49545,CEMAL,,ÖMER,2024-11-02 18:22:34.630000,,2024-07-16 12:16:06
Si,N,S,49548,n4077 - ali akgün,,ÖMER,2024-11-02 18:22:39.900000,,2024-07-16 14:44:51
Si,N,S,49549,n1856 - kate,,ÖMER,2024-11-02 18:22:45.540000,,2024-07-16 14:53:51
Si,N,S,49550,N4076 - KATE ,,ÖMER,2024-11-02 18:22:50.910000,,2024-07-16 18:43:19
CF,K,GO,706411,,,AKKALAMALL,2024-07-16 19:23:27.207000,,2024-07-16 19:22:09
PSF,2,,1595664,,FUNDA BİLGİSİNE,BERRIN,2024-07-17 17:04:46.693000,,2024-07-16 19:23:50
BF,10,0,25197,,,BERRIN,2024-07-17 17:54:07.187000,,2024-07-17 00:00:00
SK,,,0,124 KZ A2311,,DOGANCAN,2024-07-24 18:24:07.033000,,2024-07-17 00:00:00
SK,,,0,741 M ST321-1,,DOGANCAN,2024-07-17 15:16:18.003000,,2024-07-17 00:00:00
SK,,,0,846 Z ST001,,DOGANCAN,2024-07-17 15:24:52.190000,,2024-07-17 00:00:00
SK,,,0,846 Z ST012,,DOGANCAN,2024-07-17 15:33:20.210000,,2024-07-17 00:00:00
F,f,fal,937744,C2C AKTAR GELECEK,,DOGANCAN,2024-07-17 08:59:12.927000,,2024-07-17 08:42:23
Si,N,S,49551,CEMİLE,,ÖMER,2024-11-02 18:22:56.457000,,2024-07-17 09:55:35
Si,N,S,49555,cemal,,ÖMER,2024-11-02 18:23:01.417000,,2024-07-17 11:51:30
CF,C,BD,706442,TOPTANKK,,BERRIN,2024-07-18 12:53:07.220000,,2024-07-17 12:14:10
