inx,SatNo,Odinx,Puan,ParaCinsi,Taksit,GBT,SKT,MKod,Active,PERKOD,Tarih,SendCode,STATUS
3589,1058225,1121943,1.28,US, ,2021-05-03 17:41:22,2099-01-01 00:00:00,KS0030000001187,*,E01,2021-05-03 17:41:52.650000,35fe7beb-e3a3-45f4-8f26-e8ef155c51b8,0
3590,1058232,1121950,2.48,US, ,2021-05-03 17:53:37,2099-01-01 00:00:00,KS0030000001188,*,E01,2021-05-03 17:53:59.593000,ad032a1c-7e32-4ea1-a76b-8ce79acf464f,0
3591,1058235,1121953,1.2,US, ,2021-05-03 17:59:33,2099-01-01 00:00:00,KS0030000001189,*,E01,2021-05-03 17:59:49.013000,3607afc4-469e-4773-bac8-545dc282430d,0
3592,1058238,1121956,1.76,US, ,2021-05-03 18:05:16,2099-01-01 00:00:00,KS0040000000496,*,FAMILYMOOL,2021-05-03 18:05:35.900000,df7ba559-6605-4d61-9332-622de3e24d67,0
3593,1058250,1121970,0.96,US, ,2021-05-03 20:14:06,2099-01-01 00:00:00,KS0030000001190,*,E01,2021-05-03 20:14:22.043000,0d2eb714-fcfa-4387-95d9-2df396055cfc,0
3594,1058253,1121974,2.144,US, ,2021-05-03 20:24:45,2099-01-01 00:00:00,KS0030000001190,*,E01,2021-05-03 20:24:58.067000,83f25691-4504-4207-874c-345407d60f97,0
3595,1058254,1121975,2.68,US, ,2021-05-03 20:30:13,2099-01-01 00:00:00,KS0030000001191,*,E01,2021-05-03 20:30:33.453000,fcf0bee4-e75a-440a-bdfc-295df8b6930d,0
3596,1058256,1121977,0.68,US, ,2021-05-03 20:34:28,2099-01-01 00:00:00,KS0040000000497,*,FAMILYMOOL,2021-05-03 20:34:45.310000,4e9d287b-bdf2-4647-8054-0297b1575c4b,0
3597,1058257,1121978,0.96,US, ,2021-05-03 20:35:21,2099-01-01 00:00:00,KS0030000001192,*,E01,2021-05-03 20:35:34.543000,dd3e7c48-6da2-4f18-8835-f8e2b28a31c3,0
3598,1058258,1121979,0.76,US, ,2021-05-03 20:39:32,2099-01-01 00:00:00,KS0040000000498,*,FAMILYMOOL,2021-05-03 20:39:47.550000,813aadea-d2de-4a3e-b141-4a3751d2b1e3,0
3599,1058261,1121982,0.44,US, ,2021-05-03 20:52:59,2099-01-01 00:00:00,KS0030000001194,*,E01,2021-05-03 20:53:07.910000,a4a8dbd4-b55f-4660-bd36-b0c1d411e2b9,0
3600,1058262,1121983,3.2,US, ,2021-05-03 20:56:03,2099-01-01 00:00:00,KS0040000000499,*,FAMILYMOOL,2021-05-03 20:56:16.937000,b8ef79e1-2bec-4361-b860-dc1924a2b9ff,0
3601,1058267,1121988,9.84,US, ,2021-05-03 21:14:45,2099-01-01 00:00:00,KS0030000001201,*,E01,2021-05-03 21:15:11.107000,9dd15c91-ad52-4701-a2a9-d9ac04943c72,0
3602,1058268,1121989,0.12,US, ,2021-05-03 21:17:11,2099-01-01 00:00:00,KS0030000001202,*,E01,2021-05-03 21:17:25.920000,55a3d326-d72f-453b-9092-2bb0307b10b2,0
3603,1058269,1121990,1.28,US, ,2021-05-03 21:21:39,2099-01-01 00:00:00,KS0040000000500,*,FAMILYMOOL,2021-05-03 21:21:53.413000,720eaa2a-f64b-4825-b392-b013db23219f,0
3604,1058272,1121993,0.48,US, ,2021-05-03 21:54:39,2099-01-01 00:00:00,KS0030000001203,*,E01,2021-05-03 21:54:52.283000,3276dc4d-aa0d-4e14-96dc-533a3dfac490,0
3605,1058273,1121994,0.28,US, ,2021-05-03 21:55:00,2099-01-01 00:00:00,KS0030000000027,*,RAYMOOL,2021-05-03 21:55:21.893000,562a41a1-39fe-4d8f-90b4-d38211e6466b,0
3606,1058274,1121995,2.16,US, ,2021-05-03 21:59:34,2099-01-01 00:00:00,KS0030000001204,*,E01,2021-05-03 22:00:28.230000,c31a5828-e72f-4bfd-be04-5740f2b10e9e,0
3607,1058276,1121997,0.48,US, ,2021-05-03 22:02:27,2099-01-01 00:00:00,KS0040000000501,*,FAMILYMOOL,2021-05-03 22:02:38.570000,9778a79a-1fab-4bc7-8d58-fef4019df107,0
3608,1058278,1121999,1.08,US, ,2021-05-03 22:03:23,2099-01-01 00:00:00,KS0030000001205,*,E01,2021-05-03 22:03:36.660000,0ad0465a-d2f8-4742-9f0b-a8188be178b3,0
3609,1058281,1122002,0.96,US, ,2021-05-03 22:07:11,2099-01-01 00:00:00,KS0030000001206,*,E01,2021-05-03 22:07:29.250000,93584f1f-e99b-44c9-9a71-62ee0820a1a1,0
3610,1058283,1122004,1.72,US, ,2021-05-03 22:08:37,2099-01-01 00:00:00,KS0030000000024,*,RAYMOOL,2021-05-03 22:09:14.497000,c64a4844-439d-4526-b4a9-a27e48a49024,0
3611,1058285,1122006,2.0,US, ,2021-05-03 22:10:33,2099-01-01 00:00:00,KS0040000000502,*,FAMILYMOOL,2021-05-03 22:10:52.330000,163ac3f0-3c23-4024-9df9-1c30265ee3dc,0
3612,1058286,1122007,1.4,US, ,2021-05-03 22:14:16,2099-01-01 00:00:00,KS0040000000503,*,FAMILYMOOL,2021-05-03 22:14:31.697000,e53b7848-9469-4a35-8825-67f58b998a00,0
3613,1058288,1122009,1.2,US, ,2021-05-03 22:19:27,2099-01-01 00:00:00,KS0030000001207,*,E01,2021-05-03 22:20:23.337000,3fd7f68c-69a7-4e19-a9f1-a6bc954249e2,0
3614,1058294,1122016,0.12,US, ,2021-05-03 22:46:14,2099-01-01 00:00:00,KS0030000001210,*,E01,2021-05-03 22:46:24.793000,a7812c97-7679-474a-a125-dedeaa804ea7,0
3615,1058299,1122021,3.24,US, ,2021-05-03 22:51:46,2099-01-01 00:00:00,KS0030000001209,*,E01,2021-05-03 22:52:08.347000,fa92b3b5-e55b-47db-af7d-6a613338e994,0
3616,1058301,1122023,1.68,US, ,2021-05-03 22:56:37,2099-01-01 00:00:00,KS0030000001212,*,E01,2021-05-03 22:56:50.123000,f0c169af-20b4-4825-85a2-0ee9f64d82e3,0
3617,1058303,1122025,1.28,US, ,2021-05-03 23:06:27,2099-01-01 00:00:00,KS0030000001213,*,E01,2021-05-03 23:07:55.897000,68698615-a3af-43b9-9de3-02221248ce5d,0
3618,1058305,1122027,2.4,US, ,2021-05-03 23:09:44,2099-01-01 00:00:00,KS0030000001214,*,E01,2021-05-03 23:11:04.313000,4c821a2a-c233-4dc9-b020-929b2ae8d8f1,0
3619,1058306,1122028,0.96,US, ,2021-05-03 23:11:34,2099-01-01 00:00:00,KS0040000000504,*,FAMILYMOOL,2021-05-03 23:11:49.093000,19551809-79e8-46bd-a88a-4642497e111a,0
3620,1058314,1122036,2.64,US, ,2021-05-03 23:22:35,2099-01-01 00:00:00,KS0030000001017,*,FAMILYMOOL,2021-05-03 23:22:50.830000,4a5c92c8-77b6-4b4f-9636-65ea8ea0c11e,0
3621,1058316,1122038,2.44,US, ,2021-05-03 23:28:59,2099-01-01 00:00:00,KS0030000001218,*,E01,2021-05-03 23:29:10.063000,20bdb604-6c80-4f37-9b62-499dc3ef89d7,0
3622,1058318,1122040,2.04,US, ,2021-05-03 23:31:44,2099-01-01 00:00:00,KS0030000001219,*,E01,2021-05-03 23:31:58.090000,9bbb238f-f3f6-40b2-9ace-01fae73835c9,0
3623,1058319,1122041,0.44,US, ,2021-05-03 23:33:27,2099-01-01 00:00:00,KS0030000001220,*,E01,2021-05-03 23:33:39.320000,1dbb21ba-92a8-4cf6-a60c-01f72753c523,0
3624,1058329,1122051,0.76,US, ,2021-05-03 23:55:21,2099-01-01 00:00:00,KS0040000000505,*,FAMILYMOOL,2021-05-03 23:55:37.093000,bfdad396-0641-4f31-82f8-ccac318e9199,0
3625,1058332,1122054,0.896,US, ,2021-05-03 23:59:05,2099-01-01 00:00:00,KS0030000001221,*,E01,2021-05-03 23:59:31.440000,fbda5a5f-88f8-42f1-8c57-828813cf8106,0
3626,1058336,1122058,1.24,US, ,2021-05-04 00:09:57,2099-01-01 00:00:00,KS0040000000506,*,FAMILYMOOL,2021-05-04 00:10:19.150000,1acda4fd-97b6-4106-a498-3dd10b0590c6,0
3627,1058338,1122060,0.76,US, ,2021-05-04 00:13:28,2099-01-01 00:00:00,KS0050000000101,*,RAYMOOL,2021-05-04 00:13:49.680000,9b31a5e8-a57a-4312-ac57-1e19bd67b85c,0
3628,1058341,1122063,1.28,US, ,2021-05-04 00:20:25,2099-01-01 00:00:00,KS0030000001222,*,E01,2021-05-04 00:20:35.700000,7efb630c-8553-44e5-a05c-b700bc3d645d,0
3629,1058342,1122064,0.52,US, ,2021-05-04 00:23:33,2099-01-01 00:00:00,KS0040000000507,*,FAMILYMOOL,2021-05-04 00:23:46.113000,f9b89e36-edcc-476a-a024-eb0947253548,0
3630,1058343,1122065,0.608,US, ,2021-05-04 00:23:57,2099-01-01 00:00:00,KS0030000000970,*,E01,2021-05-04 00:24:05.907000,32aacf08-ab5b-46a2-97d8-5fff2bd88060,0
3631,1058346,1122068,1.216,US, ,2021-05-04 00:32:21,2099-01-01 00:00:00,KS0030000000970,*,E01,2021-05-04 00:32:30.957000,ca3d25eb-c40e-42b2-9579-13637a80de0e,0
3632,1058349,1122071,1.96,US, ,2021-05-04 00:36:18,2099-01-01 00:00:00,KS0030000001223,*,E01,2021-05-04 00:37:09.220000,38eb19a3-ff09-45cd-a3ed-37b64f6ac981,0
3633,1058351,1122073,1.28,US, ,2021-05-04 00:58:26,2099-01-01 00:00:00,KS0030000000970,*,E01,2021-05-04 00:58:34.770000,2058abdf-52c9-438c-8c1a-e51baf661c2a,0
3634,1058359,1122081,0.76,US, ,2021-05-04 12:46:25,2099-01-01 00:00:00,KS0040000000508,*,FAMILYMOOL,2021-05-04 12:46:49.493000,fdb072fc-07d2-467e-a5b8-675536292ea9,0
3635,1058375,1122097,2.16,US, ,2021-05-04 13:59:35,2099-01-01 00:00:00,KS0040000000509,*,FAMILYMOOL,2021-05-04 13:59:58.673000,9a977feb-eae7-4d4e-a711-ca3ae7f9a8d5,0
3636,1058384,1122106,1.08,US, ,2021-05-04 14:23:30,2099-01-01 00:00:00,KS0030000001224,*,E01,2021-05-04 14:24:03.197000,ce5ff869-a580-4267-ab95-2f5a9fde9520,0
3637,1058392,1122114,1.28,US, ,2021-05-04 14:46:51,2099-01-01 00:00:00,KS0030000001225,*,E01,2021-05-04 14:47:09.900000,c28998ff-879a-4bc5-96e2-6e7d0323856b,0
3638,1058393,1122115,1.6,US, ,2021-05-04 14:51:11,2099-01-01 00:00:00,KS0030000001227,*,E01,2021-05-04 14:51:29.030000,f8f2d1f0-11ba-4980-8684-0055efd72223,0
3639,1058394,1122116,0.76,US, ,2021-05-04 14:51:53,2099-01-01 00:00:00,KS0030000001226,*,E01,2021-05-04 14:52:26.590000,f9047d75-5f97-4812-abb5-80301c01d44b,0
3640,1058398,1122120,0.76,US, ,2021-05-04 15:07:16,2099-01-01 00:00:00,KS0030000000560,*,RAYMOOL,2021-05-04 15:07:46.420000,a8a08f1d-e9ea-4347-a70e-1e1b2acbb920,0
3641,1058403,1122125,1.6,US, ,2021-05-04 15:29:49,2099-01-01 00:00:00,KS0040000000510,*,FAMILYMOOL,2021-05-04 15:30:34.380000,ebf9839f-48d4-4fdc-9c35-f8b5eb69a926,0
3642,1058420,1122143,0.48,US, ,2021-05-04 15:50:06,2099-01-01 00:00:00,KS0030000000032,*,FAMILYMOOL,2021-05-04 15:50:19.943000,a8c6422b-c1aa-4cb6-ac8b-7a32f49e8c18,0
3643,1058428,1122151,1.08,US, ,2021-05-04 16:01:49,2099-01-01 00:00:00,KS0040000000511,*,FAMILYMOOL,2021-05-04 16:02:08.463000,c4ad5943-fae1-4d65-a53d-b3b14ca03eaa,0
3644,1058442,1122166,0.96,US, ,2021-05-04 16:37:47,2099-01-01 00:00:00,KS0040000000512,*,FAMILYMOOL,2021-05-04 16:37:59.763000,0e6e9f60-a940-42e7-b2ab-754645d9c9e2,0
3645,1058444,1122168,2.4,US, ,2021-05-04 16:39:29,2099-01-01 00:00:00,KS0030000001228,*,E01,2021-05-04 16:39:44.477000,5b31bf62-fe6d-4d13-9524-f6aa73f4a8d6,0
3646,1058446,1122170,1.2,US, ,2021-05-04 16:44:45,2099-01-01 00:00:00,KS0030000001229,*,E01,2021-05-04 16:45:23.057000,572a47eb-a5fd-4031-8a35-970e6dd0a633,0
3647,1058450,1122174,1.6,US, ,2021-05-04 17:01:06,2099-01-01 00:00:00,KS0030000001230,*,E01,2021-05-04 17:01:19.300000,dbe4c93b-c8fe-4d39-8728-7026c466b89d,0
3648,1058452,1122177,0.64,US, ,2021-05-04 17:13:06,2099-01-01 00:00:00,KS0040000000513,*,FAMILYMOOL,2021-05-04 17:13:25.783000,fa5b8a86-8075-4bbc-b275-2e18a62f642c,0
3649,1058454,1122179,2.16,US, ,2021-05-04 17:30:46,2099-01-01 00:00:00,KS0040000000514,*,FAMILYMOOL,2021-05-04 17:31:02.427000,f6060a4f-b7a3-49de-a6a9-4efad48b01b1,0
3650,1058455,1122180,0.56,US, ,2021-05-04 17:33:36,2099-01-01 00:00:00,KS0050000000102,*,RAYMOOL,2021-05-04 17:34:18.683000,ae378bb5-a8db-4812-be7d-88c891f55ca5,0
3651,1058458,1122183,2.4,US, ,2021-05-04 17:39:20,2099-01-01 00:00:00,KS0030000001231,*,E01,2021-05-04 17:39:38.023000,96bf1c62-322f-4ad9-93a1-1333c1d09095,0
3652,1058460,1122185,2.4,US, ,2021-05-04 17:48:01,2099-01-01 00:00:00,KS0030000001236,*,E01,2021-05-04 17:48:21.620000,f8db20d4-c435-4e72-9f4b-5268280f12a8,0
3653,1058462,1122187,4.48,US, ,2021-05-04 18:00:50,2099-01-01 00:00:00,KS0030000000395,*,E01,2021-05-04 18:01:06.677000,8fec35e5-5078-4278-bc83-39f4bdac7f2c,0
3654,1058467,1122192,2.16,US, ,2021-05-04 18:13:14,2099-01-01 00:00:00,KS0030000001243,*,E01,2021-05-04 18:13:29.130000,d51f07bb-39cd-4d9f-8bc1-a8f2f12fccd8,0
3655,1058490,1122218,0.88,US, ,2021-05-04 20:16:12,2099-01-01 00:00:00,KS0030000001245,*,E01,2021-05-04 20:16:34.717000,59068db7-1ef4-4745-af3b-7cdb0eea8de6,0
3656,1058491,1122219,1.76,US, ,2021-05-04 20:18:27,2099-01-01 00:00:00,KS0030000001246,*,E01,2021-05-04 20:18:47.457000,122a42bb-ffa9-4df0-ad95-ecfdd9d3102f,0
3657,1058492,1122220,1.88,US, ,2021-05-04 20:50:09,2099-01-01 00:00:00,KS0040000000515,*,FAMILYMOOL,2021-05-04 20:50:22.680000,86eb880c-e937-46fe-861b-c50cbadf7061,0
3658,1058495,1122223,0.88,US, ,2021-05-04 21:02:35,2099-01-01 00:00:00,KS0040000000516,*,FAMILYMOOL,2021-05-04 21:02:50.200000,f2f4737f-26c7-4372-88fd-61a549bce174,0
3659,1058498,1122226,2.48,US, ,2021-05-04 21:09:56,2099-01-01 00:00:00,KS0030000001247,*,E01,2021-05-04 21:10:20.783000,d58bd7d2-4399-46e1-8cb9-e39e30df4a2d,0
3660,1058500,1122228,0.96,US, ,2021-05-04 21:13:50,2099-01-01 00:00:00,KS0030000001248,*,E01,2021-05-04 21:14:04.810000,7ceeefa1-d448-45a8-aee3-34c46830c947,0
3661,1058501,1122229,2.36,US, ,2021-05-04 21:16:03,2099-01-01 00:00:00,KS0030000001219,*,E01,2021-05-04 21:16:53.837000,82994587-1bfc-4309-8858-ab9d11da6887,0
3662,1058502,1122230,2.84,US, ,2021-05-04 21:18:05,2099-01-01 00:00:00,KS0030000000234,*,E01,2021-05-04 21:18:18.553000,c3ed6359-c6c9-4a6c-aa95-088392aa4277,0
3663,1058503,1122231,0.864,US, ,2021-05-04 21:20:08,2099-01-01 00:00:00,KS0050000000103,*,RAYMOOL,2021-05-04 21:20:42.707000,fa850a0c-9257-4ef2-90d9-fbce87de2371,0
3664,1058504,1122232,3.68,US, ,2021-05-04 21:22:28,2099-01-01 00:00:00,KS0030000001249,*,E01,2021-05-04 21:22:41.670000,eed0054b-ff58-4b3b-94ab-97f972ba7369,0
3665,1058506,1122234,1.08,US, ,2021-05-04 21:24:48,2099-01-01 00:00:00,KS0030000001251,*,E01,2021-05-04 21:25:03.043000,14316b75-d4f1-4cb0-b389-012f1ccf09fb,0
3666,1058508,1122236,0.76,US, ,2021-05-04 21:29:12,2099-01-01 00:00:00,KS0030000001252,*,E01,2021-05-04 21:29:33.647000,c40fe3e7-d8fd-40f8-a0f4-240b7a8c8fa1,0
3667,1058511,1122239,4.36,US, ,2021-05-04 21:33:00,2099-01-01 00:00:00,KS0030000001253,*,E01,2021-05-04 21:33:15.923000,395addd7-b7d4-4317-8df6-75e76c0091e7,0
3668,1058513,1122241,1.6,US, ,2021-05-04 21:42:25,2099-01-01 00:00:00,KS0040000000517,*,FAMILYMOOL,2021-05-04 21:42:42.247000,07b49a92-62a5-4059-8e47-eab28e28fe74,0
3669,1058514,1122242,1.4,US, ,2021-05-04 21:42:21,2099-01-01 00:00:00,KS0030000001254,*,E01,2021-05-04 21:42:43.340000,0940d91a-bedb-4090-a510-fa993114f3ac,0
3670,1058516,1122244,1.36,US, ,2021-05-04 21:50:07,2099-01-01 00:00:00,KS0040000000519,*,FAMILYMOOL,2021-05-04 21:50:20.407000,9495a297-220f-4366-ab30-dbec4ade90a4,0
3671,1058517,1122245,1.96,US, ,2021-05-04 21:50:47,2099-01-01 00:00:00,KS0040000000518,*,FAMILYMOOL,2021-05-04 21:51:28.077000,ad9a2127-3b11-434b-ba08-3ba9a48d3bcc,0
3672,1058520,1122249,1.6,US, ,2021-05-04 22:04:12,2099-01-01 00:00:00,KS0030000001255,*,E01,2021-05-04 22:04:26.463000,7ac6e3b3-e9cf-44ec-af64-4dc576d45fc1,0
3673,1058523,1122252,2.72,US, ,2021-05-04 22:13:18,2099-01-01 00:00:00,KS0040000000520,*,FAMILYMOOL,2021-05-04 22:13:31.513000,a5a510d3-5762-4e1c-b2a5-9b6cf5a21c2f,0
3674,1058524,1122253,0.64,US, ,2021-05-04 22:14:21,2099-01-01 00:00:00,KS0030000001256,*,E01,2021-05-04 22:15:05.290000,5b58ed61-7127-4ae7-bf5d-21e6f2b37729,0
3675,1058528,1122257,1.08,US, ,2021-05-04 22:21:22,2099-01-01 00:00:00,KS0030000001257,*,E01,2021-05-04 22:21:37.067000,ca18a271-6e28-49c9-801d-ad45e6d84ff9,0
3676,1058531,1122260,0.52,US, ,2021-05-04 22:24:44,2099-01-01 00:00:00,KS0030000000128,*,E01,2021-05-04 22:25:55.813000,4226591c-2583-4558-9f43-057838c5467c,0
3677,1058532,1122262,0.44,US, ,2021-05-04 22:27:21,2099-01-01 00:00:00,KS0030000001258,*,E01,2021-05-04 22:27:37.160000,5094b896-80bf-4b1e-b1f4-d7b67d907610,0
3678,1058533,1122263,0.2,US, ,2021-05-04 22:27:53,2099-01-01 00:00:00,KS0030000001257,*,E01,2021-05-04 22:28:09.473000,e7034e65-495b-43cf-9d63-33436d1bb631,0
3679,1058535,1122265,1.6,US, ,2021-05-04 22:29:55,2099-01-01 00:00:00,KS0030000001259,*,E01,2021-05-04 22:30:14.203000,87655715-0243-4683-a506-38de8ca4606a,0
3680,1058539,1122269,0.36,US, ,2021-05-04 22:38:20,2099-01-01 00:00:00,KS0030000001260,*,E01,2021-05-04 22:38:36.503000,fa2357ae-45a6-49cb-a54d-9045bf078247,0
3681,1058540,1122270,1.84,US, ,2021-05-04 22:38:42,2099-01-01 00:00:00,KS0040000000521,*,FAMILYMOOL,2021-05-04 22:38:54.707000,ece767f0-4eff-4403-a6a2-c1b0c7ccb0a5,0
3682,1058542,1122272,0.2,US, ,2021-05-04 22:41:12,2099-01-01 00:00:00,KS0030000001260,*,E01,2021-05-04 22:41:29.233000,965d9c98-3600-4234-ba67-85d64bb73e44,0
3683,1058545,1122275,2.72,US, ,2021-05-04 22:43:21,2099-01-01 00:00:00,KS0040000000522,*,FAMILYMOOL,2021-05-04 22:43:36.010000,15e77530-6acb-46e3-8bce-02349c4e90f3,0
3684,1058550,1122280,1.6,US, ,2021-05-04 22:57:21,2099-01-01 00:00:00,KS0030000001262,*,E01,2021-05-04 22:57:44.947000,388310a7-de79-4d09-8106-743fc490cc6f,0
3685,1058551,1122281,3.6,US, ,2021-05-04 22:56:09,2099-01-01 00:00:00,KS0030000001261,*,E01,2021-05-04 22:57:54.493000,f2408923-84ee-499a-b750-0de00e431656,0
3686,1058553,1122283,2.16,US, ,2021-05-04 23:05:56,2099-01-01 00:00:00,KS0030000001263,*,E01,2021-05-04 23:06:11.673000,ee83aecd-6126-4ec9-bcea-1d796a96b4e4,0
3687,1058555,1122285,6.16,US, ,2021-05-04 23:08:37,2099-01-01 00:00:00,KS0030000001264,*,E01,2021-05-04 23:08:48.770000,a6a7a88d-e7c5-42be-a540-de3ab6a225ee,0
3688,1058557,1122287,1.2,US, ,2021-05-04 23:10:15,2099-01-01 00:00:00,KS0030000001265,*,E01,2021-05-04 23:10:37.550000,a02ee85b-e584-4aff-8d8a-00031affa8fa,0
3689,1058558,1122288,0.96,US, ,2021-05-04 23:18:31,2099-01-01 00:00:00,KS0030000001266,*,E01,2021-05-04 23:18:59.223000,689c1761-2653-4860-a666-ef197584ef67,0
3690,1058560,1122290,0.64,US, ,2021-05-04 23:25:48,2099-01-01 00:00:00,KS0030000001267,*,E01,2021-05-04 23:26:20.620000,7f83bcd1-2885-4d53-bc69-8cb6efb18a52,0
3691,1058561,1122291,0.52,US, ,2021-05-04 23:29:34,2099-01-01 00:00:00,KS0030000001268,*,E01,2021-05-04 23:29:45.863000,9ad1f506-37ed-4d15-bf32-fa353196e599,0
3692,1058563,1122293,0.96,US, ,2021-05-04 23:37:32,2099-01-01 00:00:00,KS0030000001268,*,E01,2021-05-04 23:37:41.777000,b937bfcc-9ac3-48be-9e78-0ec5670a7abf,0
3693,1058564,1122294,2.04,US, ,2021-05-04 23:39:16,2099-01-01 00:00:00,KS0030000001269,*,E01,2021-05-04 23:39:28.510000,3aabd217-0edc-4ac3-b4f1-1e46700892c1,0
3694,1058568,1122298,1.08,US, ,2021-05-04 23:51:09,2099-01-01 00:00:00,KS0030000001271,*,E01,2021-05-04 23:51:20.507000,f05749c4-69af-414a-98d9-2d6c1f7ead50,0
3695,1058573,1122303,0.68,US, ,2021-05-04 23:53:26,2099-01-01 00:00:00,KS0040000000523,*,FAMILYMOOL,2021-05-04 23:53:37.317000,865bb556-3cf2-4d84-85d8-01d8dccd0e32,0
3696,1058578,1122308,1.024,US, ,2021-05-05 00:03:35,2099-01-01 00:00:00,KS0030000001274,*,E01,2021-05-05 00:03:45.010000,3d2ee550-27cf-48ae-9dd0-25c1b79374b2,0
3697,1058582,1122313,2.28,US, ,2021-05-05 00:06:53,2099-01-01 00:00:00,KS0040000000524,*,FAMILYMOOL,2021-05-05 00:07:09.147000,f0ba98af-e4b3-4ce5-908c-01d3dda32937,0
3698,1058583,1122314,0.736,US, ,2021-05-05 00:09:16,2099-01-01 00:00:00,KS0030000001275,*,E01,2021-05-05 00:09:22.957000,e88b6da5-2786-4a23-8cd2-92df56cb6faa,0
3699,1058584,1122315,0.64,US, ,2021-05-05 00:09:55,2099-01-01 00:00:00,KS0040000000524,*,FAMILYMOOL,2021-05-05 00:10:13.490000,521d9263-c209-414b-898e-3a87c0cafee9,0
3700,1058585,1122316,1.216,US, ,2021-05-05 00:12:50,2099-01-01 00:00:00,KS0030000001276,*,E01,2021-05-05 00:13:00.297000,7d00bc48-21dc-4722-ae18-6d70021eb44a,0
3701,1058587,1122318,4.68,US, ,2021-05-05 00:26:27,2099-01-01 00:00:00,KS0030000001277,*,E01,2021-05-05 00:26:47.880000,e3f51b4a-c985-4273-bcb8-473d7ba4a4b6,0
3702,1058590,1122321,2.52,US, ,2021-05-05 00:51:32,2099-01-01 00:00:00,KS0040000000525,*,FAMILYMOOL,2021-05-05 00:52:05.470000,27ac053b-aa30-445e-855e-ed2866af2cff,0
3703,1058592,1122323,1.08,US, ,2021-05-05 01:21:27,2099-01-01 00:00:00,KS0030000001279,*,E01,2021-05-05 01:21:46.330000,82f5937c-b215-435b-a8e9-43152e4e6926,0
3704,1058597,1122329,1.76,US, ,2021-05-05 12:14:50,2099-01-01 00:00:00,KS0040000000526,*,FAMILYMOOL,2021-05-05 12:15:14.890000,d8b7fbcb-aa01-4afa-8021-428944cef8af,0
3705,1058601,1122333,0.52,US, ,2021-05-05 12:24:58,2099-01-01 00:00:00,KS0030000000032,*,FAMILYMOOL,2021-05-05 12:25:20.623000,dc3bcb66-50f3-4807-a42a-876627c8b390,0
3706,1058625,1122357,0.88,US, ,2021-05-05 12:58:13,2099-01-01 00:00:00,KS0040000000527,*,FAMILYMOOL,2021-05-05 12:58:38.447000,28d2a050-28d4-44e4-a5f6-c0cbfdfbb295,0
3707,1058631,1122363,1.08,US, ,2021-05-05 13:55:52,2099-01-01 00:00:00,KS0040000000528,*,FAMILYMOOL,2021-05-05 13:56:14.403000,3178abd9-59c3-4ea3-9674-a02ca3926171,0
3708,1058635,1122367,1.52,US, ,2021-05-05 14:23:23,2099-01-01 00:00:00,KS0040000000529,*,FAMILYMOOL,2021-05-05 14:23:43.743000,56d747f4-1f41-4d53-8ddd-bc84ba481570,0
3709,1058640,1122372,0.4,US, ,2021-05-05 14:32:57,2099-01-01 00:00:00,KS0040000000530,*,FAMILYMOOL,2021-05-05 14:33:12.987000,06fc6671-ab9b-4140-8002-598896ead5a6,0
3710,1058643,1122375,4.32,US, ,2021-05-05 14:39:39,2099-01-01 00:00:00,KS0030000001281,*,E01,2021-05-05 14:39:54.167000,f277d68a-18f1-4c20-9890-c2b98d176705,0
3711,1058649,1122381,6.76,US, ,2021-05-05 14:51:33,2099-01-01 00:00:00,KS0040000000531,*,FAMILYMOOL,2021-05-05 14:51:53.163000,4e1ea259-4de7-46a2-be8f-41b6a2f46307,0
3712,1058663,1122395,1.88,US, ,2021-05-05 15:16:27,2099-01-01 00:00:00,KS0040000000532,*,FAMILYMOOL,2021-05-05 15:17:12.167000,44e79ef8-4b62-46d3-876a-44d32e0b02a0,0
3713,1058665,1122397,0.52,US, ,2021-05-05 15:17:48,2099-01-01 00:00:00,KS0040000000494,*,FAMILYMOOL,2021-05-05 15:18:05.807000,d827f428-1e28-45d0-80c9-5fe38aa8d891,0
3714,1058678,1122410,1.28,US, ,2021-05-05 15:56:58,2099-01-01 00:00:00,KS0040000000533,*,FAMILYMOOL,2021-05-05 15:57:16.530000,6472a6dd-92dd-4bb0-9384-263625a7d6f1,0
3715,1058680,1122412,1.76,US, ,2021-05-05 16:08:29,2099-01-01 00:00:00,KS0030000001282,*,E01,2021-05-05 16:08:47.340000,4c537db2-1bb6-4013-a59d-4b587a61cdc8,0
3716,1058682,1122414,1.76,US, ,2021-05-05 16:10:53,2099-01-01 00:00:00,KS0040000000534,*,FAMILYMOOL,2021-05-05 16:11:42.180000,d61cfb32-9077-44e1-9fa0-82b40238a8a9,0
3717,1058685,1122417,0.8,US, ,2021-05-05 16:18:15,2099-01-01 00:00:00,KS0040000000535,*,FAMILYMOOL,2021-05-05 16:18:36.073000,9d9191db-20e8-4706-ba7b-a27c89ae26d3,0
3718,1058688,1122420,0.52,US, ,2021-05-05 16:44:49,2099-01-01 00:00:00,KS0040000000536,*,FAMILYMOOL,2021-05-05 16:45:05.280000,5348d59b-0b07-439b-ad22-2633177acb1a,0
3719,1058692,1122424,2.16,US, ,2021-05-05 16:58:49,2099-01-01 00:00:00,KS0040000000537,*,FAMILYMOOL,2021-05-05 16:59:08.027000,e7301541-dfe6-4c97-90a3-2f516eba05db,0
