SipNo,SipHarinx,Konum,SKOD,Tanim,Miktar,Birim,ParaCinsi,Fiyat,iskonto,iskontoTut,KDVORAN,Durum,TerminTarihi,LotNo,OTVOran,SipharinxB,locked,SipPicture,Proje_D_Id,OzKod1,OzKod2,OzKod3,BagTeklifHarinx,kgid,insUN,insDT,insApp,updUN,updDT,updApp
1596,18926,SF,LNRCNKZZ1402,,1.0000000000,Çift,EU,17.5090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18926,,,,,,
1596,18927,SF,LNRCNKM255,,1.0000000000,Çift,EU,10.4727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,18927,,,,,,
1596,18928,SF,LNRCNDPF140,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,18928,,,,,,
1596,18929,SF,RCNWLG072,,1.0000000000,Çift,EU,11.2090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18929,,,,,,
1596,18930,SF,LNRCNKKSP01,,1.0000000000,Çift,EU,17.5090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18930,,,,,,
1596,18931,SF,RCNJLX20,,1.0000000000,Çift,EU,11.7000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18931,,,,,,
1596,18932,SF,LNRCNPR035,,1.0000000000,Çift,EU,6.6909090910,,0E-10,10.0000000000,*,,,,,,,,,,,,18932,,,,,,
1596,18933,SF,LNRCNT2935,,1.0000000000,Çift,EU,16.7272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,18933,,,,,,
1596,18934,SF,LNRCNDPF152,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,18934,,,,,,
1596,18935,SF,LNRCNALM123,,1.0000000000,Çift,EU,13.3363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,18935,,,,,,
1596,18936,SF,LNRCNKLME901,,1.0000000000,Çift,EU,22.3636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,18936,,,,,,
1596,18937,SF,RCNWLG072,,1.0000000000,Çift,EU,11.2090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18937,,,,,,
1596,18938,SF,LNRCNKPSJ333,,2.0000000000,Çift,EU,14.6454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,18938,,,,,,
1596,18939,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18939,,,,,,
1596,18940,SF,LNRCNKCS815Y,,4.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18940,,,,,,
1596,18941,SF,LNRCNKM360,,2.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18941,,,,,,
1596,18942,SF,LNRCNACT94,,1.0000000000,Çift,EU,10.3090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18942,,,,,,
1596,18943,SF,LNRCNACT94,,1.0000000000,Çift,EU,10.3090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18943,,,,,,
1596,18944,SF,LNRCNKM339,,1.0000000000,Çift,EU,11.2090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18944,,,,,,
1596,18945,SF,LNRCNDPF151,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,18945,,,,,,
1596,18946,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18946,,,,,,
1596,18947,SF,LNRCNKM360,,2.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18947,,,,,,
1596,18948,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18948,,,,,,
1596,18949,SF,RCNJLX20,,1.0000000000,Çift,EU,11.7000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18949,,,,,,
1596,18950,SF,LNRCNKERT1455,,1.0000000000,Çift,EU,19.3909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,18950,,,,,,
1596,18951,SF,LNRCNKCS815Y,,2.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18951,,,,,,
1596,18952,SF,LNRCNDPF152,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,18952,,,,,,
1596,18953,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,18953,,,,,,
1596,18954,SF,LNRCNDPF152,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,18954,,,,,,
1596,18955,SF,LNRCNKD901,,1.0000000000,Çift,EU,7.1181818180,,0E-10,10.0000000000,*,,,,,,,,,,,,18955,,,,,,
1596,18956,SF,LNRCNKD801,,1.0000000000,Çift,EU,7.1181818180,,0E-10,10.0000000000,*,,,,,,,,,,,,18956,,,,,,
1596,18957,SF,LNRCNKM299,,2.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18957,,,,,,
1596,18958,SF,LNRCNKSTR745,,1.0000000000,Çift,EU,19.8000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18958,,,,,,
1596,18959,SF,LNRCNAVS802,,1.0000000000,Çift,EU,18.1636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,18959,,,,,,
1596,18960,SF,LNRCNACT10,,2.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,18960,,,,,,
1596,18961,SF,LNRCNKD801,,1.0000000000,Çift,EU,7.1181818180,,0E-10,10.0000000000,*,,,,,,,,,,,,18961,,,,,,
1596,18962,SF,RCNJLX20,,1.0000000000,Çift,EU,11.7000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18962,,,,,,
1596,18963,SF,LNRCNKM360,,7.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18963,,,,,,
1596,18964,SF,LNRCNKM360,,2.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18964,,,,,,
1596,18965,SF,LNRCNKM255,,1.0000000000,Çift,EU,10.4727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,18965,,,,,,
1596,18966,SF,RCNGLSSANTO,,1.0000000000,Çift,EU,7.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18966,,,,,,
1596,18967,SF,LNRCN350,,1.0000000000,Çift,EU,7.3909090910,,0E-10,10.0000000000,*,,,,,,,,,,,,18967,,,,,,
1596,18968,SF,LNRCNACT10,,2.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,18968,,,,,,
1596,18969,SF,LNRCNKERT1470,,1.0000000000,Çift,EU,20.3727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,18969,,,,,,
1596,18970,SF,LNRCNKVT8511,,1.0000000000,Çift,EU,20.0454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,18970,,,,,,
1596,18971,SF,LNRCNKLME901,,1.0000000000,Çift,EU,22.3636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,18971,,,,,,
1596,18972,SF,LNRCNKM299,,2.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18972,,,,,,
1596,18973,SF,LNRCNKM299,,2.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18973,,,,,,
1596,18974,SF,LNRCNKM255,,2.0000000000,Çift,EU,10.4727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,18974,,,,,,
1596,18975,SF,LNRCNKM360,,3.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18975,,,,,,
1596,18976,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18976,,,,,,
1596,18977,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18977,,,,,,
1596,18978,SF,LNRCNKM360,,5.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18978,,,,,,
1596,18979,SF,LNRCNKM360,,6.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18979,,,,,,
1596,18980,SF,LNRCNKSTR502,,1.0000000000,Çift,EU,17.5090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18980,,,,,,
1596,18981,SF,LNRCNKM255,,1.0000000000,Çift,EU,10.4727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,18981,,,,,,
1596,18982,SF,LNRCNXSPX6,,1.0000000000,Çift,EU,14.3272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,18982,,,,,,
1596,18983,SF,LNRCNKLME875,,2.0000000000,Çift,EU,16.9363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,18983,,,,,,
1596,18984,SF,LNRCNXSPX5,,1.0000000000,Çift,EU,13.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,18984,,,,,,
1596,18985,SF,LNRCNKCS815Y,,2.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18985,,,,,,
1596,18986,SF,LNRCNACT10,,2.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,18986,,,,,,
1596,18987,SF,LNRCNKM360,,3.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,18987,,,,,,
1596,18988,SF,LNRCNKM299,,2.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18988,,,,,,
1596,18989,SF,LNRCNKM299,,2.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18989,,,,,,
1597,18990,SF,LNRCNKRM051,,1.0000000000,Çift,EU,5.9727272730,,0E-10,10.0000000000,*,,,,,,,,,,,,18990,,,,,,
1597,18991,SF,LNRCNALM133,,1.0000000000,Çift,EU,11.2090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18991,,,,,,
1597,18992,SF,LNRCNKM255,,1.0000000000,Çift,EU,10.4727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,18992,,,,,,
1597,18993,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,18993,,,,,,
1597,18994,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18994,,,,,,
1597,18995,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,18995,,,,,,
1597,18996,SF,LNRCNKLCZ270,,1.0000000000,Çift,EU,26.8363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,18996,,,,,,
1597,18997,SF,LNRCNKZZ1402,,2.0000000000,Çift,EU,17.5090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18997,,,,,,
1597,18998,SF,LNRCNKPRF3000,,1.0000000000,Çift,EU,18.4090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,18998,,,,,,
1597,18999,SF,LNRCNKD901,,1.0000000000,Çift,EU,7.1181818180,,0E-10,10.0000000000,*,,,,,,,,,,,,18999,,,,,,
1597,19000,SF,LNRCNKCS816S,,1.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19000,,,,,,
1597,19001,SF,LNRCNKCS892Y,,1.0000000000,Çift,EU,18.6545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19001,,,,,,
1597,19002,SF,LNRCNDPF159,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,19002,,,,,,
1597,19003,SF,LNRCNDPF156,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,19003,,,,,,
1597,19004,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19004,,,,,,
1597,19005,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19005,,,,,,
1597,19006,SF,LNRCNAVS802,,1.0000000000,Çift,EU,18.1636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19006,,,,,,
1597,19007,SF,LNRCNKCS9000,,1.0000000000,Çift,EU,9.9818181820,,0E-10,10.0000000000,*,,,,,,,,,,,,19007,,,,,,
1597,19008,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19008,,,,,,
1597,19009,SF,LNRCN383,,1.0000000000,Çift,EU,15.5636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19009,,,,,,
1597,19010,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19010,,,,,,
1597,19011,SF,RCN655,,1.0000000000,Çift,EU,15.3454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19011,,,,,,
1597,19012,SF,LNRCNKLCZ920,,1.0000000000,Çift,EU,16.6090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19012,,,,,,
1597,19013,SF,LNRCNXSPX6,,1.0000000000,Çift,EU,14.3272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19013,,,,,,
1597,19014,SF,LNRCNKPRF5000,,1.0000000000,Çift,EU,16.7727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19014,,,,,,
1597,19015,SF,LNRCNKHC100,,1.0000000000,Çift,EU,8.9181818180,,0E-10,10.0000000000,*,,,,,,,,,,,,19015,,,,,,
1597,19016,SF,LNRCNKM255,,2.0000000000,Çift,EU,10.4727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19016,,,,,,
1597,19017,SF,LNRCNKM380,,1.0000000000,Çift,EU,8.8727272730,,0E-10,10.0000000000,*,,,,,,,,,,,,19017,,,,,,
1597,19018,SF,LNRCNKPRF3000,,1.0000000000,Çift,EU,18.4090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19018,,,,,,
1597,19019,SF,ZKRCN856,,1.0000000000,Çift,EU,12.6545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19019,,,,,,
1597,19020,SF,LNRCNKTDY101,,1.0000000000,Çift,EU,14.8090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19020,,,,,,
1597,19021,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19021,,,,,,
1597,19022,SF,LNRCNKM360,,2.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19022,,,,,,
1597,19023,SF,RCNXSP020,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,19023,,,,,,
1597,19024,SF,LNRCNXSPX6,,1.0000000000,Çift,EU,14.3272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19024,,,,,,
1597,19025,SF,RCNJLX20,,1.0000000000,Çift,EU,11.7000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19025,,,,,,
1597,19026,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19026,,,,,,
1597,19027,SF,LNRCNKM360,,2.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19027,,,,,,
1597,19028,SF,LNRCN383,,1.0000000000,Çift,EU,15.5636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19028,,,,,,
1597,19029,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19029,,,,,,
1597,19030,SF,LNRCNKLME721,,1.0000000000,Çift,EU,15.6272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19030,,,,,,
1597,19031,SF,LNRCNT1963,,1.0000000000,Çift,EU,14.9818181800,,0E-10,10.0000000000,*,,,,,,,,,,,,19031,,,,,,
1597,19032,SF,LNRCNKLME875,,2.0000000000,Çift,EU,16.9363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,19032,,,,,,
1597,19033,SF,LNRCNKLME875,,1.0000000000,Çift,EU,16.9363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,19033,,,,,,
1597,19034,SF,LNRCNKCS815Y,,6.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19034,,,,,,
1597,19035,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19035,,,,,,
1597,19036,SF,RCN716,,1.0000000000,Çift,EU,14.5454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19036,,,,,,
1597,19037,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19037,,,,,,
1597,19038,SF,LNRCNKM360,,2.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19038,,,,,,
1597,19039,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19039,,,,,,
1597,19040,SF,LNRCNXSPX5,,2.0000000000,Çift,EU,13.4545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19040,,,,,,
1597,19041,SF,LNRCNDPF158,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,19041,,,,,,
1597,19042,SF,LNRCNDPF140,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,19042,,,,,,
1597,19043,SF,LNRCNKM360,,5.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19043,,,,,,
1597,19044,SF,LNRCNKM360,,3.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19044,,,,,,
1597,19045,SF,LNRCNKD801,,1.0000000000,Çift,EU,7.1181818180,,0E-10,10.0000000000,*,,,,,,,,,,,,19045,,,,,,
1597,19046,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19046,,,,,,
1597,19047,SF,LNRCNKM255,,1.0000000000,Çift,EU,10.4727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19047,,,,,,
1597,19048,SF,RCNJLX20,,1.0000000000,Çift,EU,11.7000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19048,,,,,,
1597,19049,SF,LNRCNKERT1470,,1.0000000000,Çift,EU,20.3727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19049,,,,,,
1597,19050,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19050,,,,,,
1597,19051,SF,LNRCNKCS815Y,,2.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19051,,,,,,
1597,19052,SF,LNRCNKLCZ1990,,1.0000000000,Çift,EU,18.3636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19052,,,,,,
1597,19053,SF,LNRCNKB480,,1.0000000000,Çift,EU,16.2000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19053,,,,,,
1597,19054,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19054,,,,,,
1597,19055,SF,LNRCNKM360,,2.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19055,,,,,,
1597,19056,SF,LNRCNKCS815Y,,4.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19056,,,,,,
1597,19057,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19057,,,,,,
1597,19058,SF,LNRCNKFM519,,1.0000000000,Çift,EU,8.7545454550,,0E-10,10.0000000000,*,,,,,,,,,,,,19058,,,,,,
1597,19059,SF,LNRCNKWLC802,,1.0000000000,Çift,EU,15.6272727300,,0E-10,10.0000000000,*,,,,,,,,,,,,19059,,,,,,
1597,19060,SF,LNRCNKPSJ333,,1.0000000000,Çift,EU,14.6454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19060,,,,,,
1597,19061,SF,LNRCNALM123,,1.0000000000,Çift,EU,13.3363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,19061,,,,,,
1597,19062,SF,LNRCNKKSP01,,1.0000000000,Çift,EU,17.5090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19062,,,,,,
1597,19063,SF,LNRCNKLME901,,1.0000000000,Çift,EU,22.3636363600,,0E-10,10.0000000000,*,,,,,,,,,,,,19063,,,,,,
1597,19064,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19064,,,,,,
1597,19065,SF,LNRCNKKSP01,,1.0000000000,Çift,EU,17.5090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19065,,,,,,
1597,19066,SF,LNRCNKVT8511,,2.0000000000,Çift,EU,20.0454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19066,,,,,,
1597,19067,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19067,,,,,,
1597,19068,SF,LNRCNKM360,,7.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19068,,,,,,
1597,19069,SF,LNRCNACT56,,1.0000000000,Çift,EU,12.1090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19069,,,,,,
1597,19070,SF,LNRCNKM360,,6.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19070,,,,,,
1597,19071,SF,LNRCNKCS815Y,,2.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19071,,,,,,
1597,19072,SF,LNRCNKETL506,,1.0000000000,Çift,EU,13.3000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19072,,,,,,
1597,19073,SF,RCNWLG072,,1.0000000000,Çift,EU,11.2090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19073,,,,,,
1597,19074,SF,RCNWLG072,,1.0000000000,Çift,EU,11.2090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19074,,,,,,
1597,19075,SF,LNRCNKM255,,1.0000000000,Çift,EU,10.4727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19075,,,,,,
1597,19076,SF,LNRCNKM360,,3.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19076,,,,,,
1597,19077,SF,LNRCNDPF156,,1.0000000000,Çift,EU,12.1909090900,,0E-10,10.0000000000,*,,,,,,,,,,,,19077,,,,,,
1597,19078,SF,LNRCNACT10,,2.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19078,,,,,,
1597,19079,SF,LNRCNKM299,,3.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19079,,,,,,
1597,19080,SF,LNRCNKM360,,4.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19080,,,,,,
1597,19081,SF,LNRCNKM255,,3.0000000000,Çift,EU,10.4727272700,,0E-10,10.0000000000,*,,,,,,,,,,,,19081,,,,,,
1597,19082,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19082,,,,,,
1597,19083,SF,LNRCNKM360,,9.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19083,,,,,,
1597,19084,SF,LNRCNKM360,,8.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19084,,,,,,
1597,19085,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19085,,,,,,
1597,19086,SF,LNRCNACT10,,4.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19086,,,,,,
1598,19087,SF,LNRCNKLME875,,1.0000000000,Çift,EU,16.9363636400,,0E-10,10.0000000000,*,,,,,,,,,,,,19087,,,,,,
1598,19088,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19088,,,,,,
1598,19089,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19089,,,,,,
1598,19090,SF,LNRCNT1310,,1.0000000000,Çift,EU,11.8181818200,,0E-10,10.0000000000,*,,,,,,,,,,,,19090,,,,,,
1598,19091,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19091,,,,,,
1598,19092,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19092,,,,,,
1598,19093,SF,LNRCNKM360,,2.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19093,,,,,,
1598,19094,SF,LNRCNKCD109,,1.0000000000,Çift,EU,8.1818181820,,0E-10,10.0000000000,*,,,,,,,,,,,,19094,,,,,,
1598,19095,SF,LNRCNKZZ1404,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19095,,,,,,
1598,19096,SF,LNRCNKCD109,,1.0000000000,Çift,EU,8.1818181820,,0E-10,10.0000000000,*,,,,,,,,,,,,19096,,,,,,
1598,19097,SF,LNRCNKM3500,,1.0000000000,Çift,EU,10.5545454500,,0E-10,10.0000000000,*,,,,,,,,,,,,19097,,,,,,
1598,19098,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19098,,,,,,
1598,19099,SF,LNRCNKM360,,3.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19099,,,,,,
1598,19100,SF,LNRCNKCS815Y,,1.0000000000,Çift,EU,18.9000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19100,,,,,,
1598,19101,SF,LNRCNKVT8511,,1.0000000000,Çift,EU,20.0454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19101,,,,,,
1598,19102,SF,LNRCNKM360,,1.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19102,,,,,,
1598,19103,SF,LNRCNTWG285,,1.0000000000,Çift,EU,13.3000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19103,,,,,,
1598,19104,SF,LNRCNKM299,,1.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19104,,,,,,
1598,19105,SF,LNRCNKM360,,2.0000000000,Çift,EU,13.5000000000,,0E-10,10.0000000000,*,,,,,,,,,,,,19105,,,,,,
1598,19106,SF,LNRCNKM299,,2.0000000000,Çift,EU,13.0090909100,,0E-10,10.0000000000,*,,,,,,,,,,,,19106,,,,,,
1598,19107,SF,LNRCNACT10,,1.0000000000,Çift,EU,11.9454545500,,0E-10,10.0000000000,*,,,,,,,,,,,,19107,,,,,,
