SipNo,SipTip,SipTur,SipTar,BelgeNo,CariKod,UrGirTar,SevkTar,TeslimTar,iptalTar,iskontoOr,iskontoTut,iParacinsi,AvansVeren,AvansAlan,SipAlan,Yet1,Yet2,TesYerSevk,Notlar,Location,Durum,OdSekil,OzKod1,OzKod2,SevkSekil,SevkNum,ACode,OnayKademe,Onay1,OnayTar1,Onay2,OnayTar2,Onay3,OnayTar3,Onay4,OnayTar4,Onay5,OnayTar5,KDVCheck,FiyTaksit,insUN,insDT,updUN,updDT,AdresAdi,DahiliNo,locked,OzKod3,OzKod4,OzKod5,Satici,CloseTitle,CreaterApp,AdresAdi2,NettenSatis,OzKod6,OzKod7,OzKod8,OzKod9,OzKod10,LastUpdate,LastCalculate,NeedCalculate,kgid,insApp,updApp
1372,S,N,2024-08-03 11:00:49,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,665789,1292306,,,0,0,,2024-08-03 00:00:00,,2024-08-03 00:00:00,,2024-08-03 00:00:00,,2024-08-03 00:00:00,,2024-08-03 00:00:00,,0,Zeki,2024-08-03 11:01:10.260000,Lindon,2024-08-03 12:28:54.370000,<Default>,,,,,,,,,,,,,,,,2024-08-03 11:01:29.883000,2024-08-03 11:01:29.950000,0,1372,KGShop,KG-Sevkiyat
1373,S,N,2024-08-03 11:03:01,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,666023,1292266,,,0,0,,2024-08-03 00:00:00,,2024-08-03 00:00:00,,2024-08-03 00:00:00,,2024-08-03 00:00:00,,2024-08-03 00:00:00,,0,Zeki,2024-08-03 11:03:11.350000,Lindon,2024-08-03 12:28:41.733000,<Default>,,,,,,,,,,,,,,,,2024-08-03 11:03:27.113000,2024-08-03 11:03:27.177000,0,1373,KGShop,KG-Sevkiyat
1374,A,N,2024-08-03 17:40:39,,RCN00044,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-08-03 00:00:00,,2024-08-03 00:00:00,,2024-08-03 00:00:00,,2024-08-03 00:00:00,,2024-08-03 00:00:00,,,Rumeysa,2024-08-03 17:43:44.857000,MUAZ,2024-08-28 14:07:38.347000,<Default>,,,,,,,,,,,,,,,,2024-08-03 17:45:19.290000,2024-08-03 17:45:19.377000,0,1374,KGShop,KGShop
1376,S,N,2024-08-05 09:33:58,,P 0023,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,0,Mürüvvet,2024-08-05 09:36:36.140000,Mürüvvet,2024-08-05 09:36:56.337000,<Default>,,,,,,,,,,,,,,,,2024-08-05 09:36:36.337000,2024-08-05 09:36:37,0,1376,KGShop,KGShop
1377,S,N,2024-08-05 15:29:53,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,666023,1292741,,,0,0,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,0,Zeki,2024-08-05 15:30:05.873000,Lindon,2024-08-05 16:28:41.697000,<Default>,,,,,,,,,,,,,,,,2024-08-05 15:30:20.843000,2024-08-05 15:30:20.913000,0,1377,KGShop,KG-Sevkiyat
1378,S,N,2024-08-05 15:30:40,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,666023,1293526,,,0,0,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,0,Zeki,2024-08-05 15:32:13.127000,Lindon,2024-08-05 16:28:19.270000,<Default>,,,,,,,,,,,,,,,,2024-08-05 15:32:13.143000,2024-08-05 15:32:13.257000,0,1378,KGShop,KG-Sevkiyat
1379,A,N,2024-08-05 15:32:30,,RCN00005,,,,,0E-10,0E-10,,,,muaz,,,,,LN015,,,,,,,0,0,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,,MUAZ,2024-08-05 15:33:58.630000,MUAZ,2024-08-05 15:33:58.973000,<Default>,,,,,,,,,,,,,,,,2024-08-05 15:33:58.693000,2024-08-05 15:33:58.917000,0,1379,KGShop,KGShop
1380,S,N,2024-08-05 15:33:24,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,666216,1293523,,,0,0,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,0,Zeki,2024-08-05 15:34:49.070000,MUAZ,2024-08-05 17:03:46.720000,<Default>,,,,,,,,,,,,,,,,2024-08-05 17:03:46.627000,2024-08-05 17:03:46.683000,0,1380,KGShop,KGShop
1384,A,N,2024-08-05 18:42:02,,RCN00042,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,2024-08-05 00:00:00,,,Rumeysa,2024-08-05 18:43:00.907000,MUAZ,2024-08-28 14:07:45.777000,<Default>,,,,,,,,,,,,,,,,2024-08-05 18:48:46.330000,2024-08-05 18:48:46.407000,0,1384,KGShop,KGShop
1385,S,N,2024-08-06 10:47:22,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,666216,1294030,,,0,0,,2024-08-06 00:00:00,,2024-08-06 00:00:00,,2024-08-06 00:00:00,,2024-08-06 00:00:00,,2024-08-06 00:00:00,,0,Zeki,2024-08-06 10:48:11.660000,Lindon,2024-08-06 15:40:19.450000,<Default>,,,,,,,,,,,,,,,,2024-08-06 10:48:11.937000,2024-08-06 10:48:12.243000,0,1385,KGShop,KG-Sevkiyat
1386,S,N,2024-08-07 08:15:30,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,666441,1294568,,,0,0,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,0,Zeki,2024-08-07 08:16:10.410000,Lindon,2024-08-07 17:01:14.513000,<Default>,,,,,,,,,,,,,,,,2024-08-07 08:16:10.580000,2024-08-07 08:16:10.893000,0,1386,KGShop,KG-Sevkiyat
1387,A,N,2024-08-07 10:01:19,,RCN00014,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,,Rumeysa,2024-08-07 10:03:13.780000,MUAZ,2024-08-22 14:07:37.920000,<Default>,,,,,,,,,,,,,,,,2024-08-07 10:16:17.910000,2024-08-07 10:16:18.140000,0,1387,KGShop,KGShop
1388,A,N,2024-08-07 10:18:13,,RCN00013,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,,Rumeysa,2024-08-07 10:19:44.123000,MUAZ,2024-08-28 14:07:55.517000,<Default>,,,,,,,,,,,,,,,,2024-08-07 10:21:34.040000,2024-08-07 10:21:34.317000,0,1388,KGShop,KGShop
1390,A,N,2024-08-07 11:13:24,,RCN00013,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,2024-08-07 00:00:00,,,Rumeysa,2024-08-07 11:14:14.537000,MUAZ,2024-08-28 14:07:20.363000,<Default>,,,,,,,,,,,,,,,,2024-08-07 11:46:50.163000,2024-08-07 11:46:50.360000,0,1390,KGShop,KGShop
1391,A,N,2024-08-08 10:16:40,,RCN00014,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN014,,,,,,,0,0,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,,Rumeysa,2024-08-08 10:45:30.030000,MUAZ,2024-08-22 14:07:50.117000,<Default>,,,,,,,,,,,,,,,,2024-08-08 10:51:25.067000,2024-08-08 10:51:25.363000,0,1391,KGShop,KGShop
1392,S,N,2024-08-08 11:17:55,,P 0021,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,0,Mürüvvet,2024-08-08 11:18:34.163000,Mürüvvet,2024-08-08 11:18:52.230000,<Default>,,,,,,,,,,,,,,,,2024-08-08 11:18:34.197000,2024-08-08 11:18:34.327000,0,1392,KGShop,KGShop
1393,S,N,2024-08-08 11:20:06,,P 0003,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,0,Mürüvvet,2024-08-08 11:20:45.163000,Mürüvvet,2024-08-08 11:20:54.400000,<Default>,,,,,,,,,,,,,,,,2024-08-08 11:20:45.173000,2024-08-08 11:20:45.257000,0,1393,KGShop,KGShop
1394,S,N,2024-08-08 12:20:01,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,666441,1295595,,,0,0,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,2024-08-08 00:00:00,,0,Zeki,2024-08-08 12:20:21.763000,Lindon,2024-08-08 14:58:45.903000,<Default>,,,,,,,,,,,,,,,,2024-08-08 12:20:55.330000,2024-08-08 12:20:55.397000,0,1394,KGShop,KG-Sevkiyat
1395,A,N,2024-08-09 10:17:01,,RCN00005,,,,,0E-10,0E-10,,,,Rumeysa,,,,,LN015,,,,,,,0,0,,2024-08-09 00:00:00,,2024-08-09 00:00:00,,2024-08-09 00:00:00,,2024-08-09 00:00:00,,2024-08-09 00:00:00,,,Rumeysa,2024-08-09 10:23:12.057000,MUAZ,2024-08-28 14:08:09.183000,<Default>,,,,,,,,,,,,,,,,2024-08-09 10:23:12.233000,2024-08-09 10:23:12.680000,0,1395,KGShop,KGShop
1396,S,N,2024-08-09 10:43:03,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,666441,1296113,,,0,0,,2024-08-09 00:00:00,,2024-08-09 00:00:00,,2024-08-09 00:00:00,,2024-08-09 00:00:00,,2024-08-09 00:00:00,,0,Zeki,2024-08-09 10:43:47.783000,Lindon,2024-08-09 15:54:09.897000,<Default>,,,,,,,,,,,,,,,,2024-08-09 10:49:42.077000,2024-08-09 10:49:42.133000,0,1396,KGShop,KG-Sevkiyat
1397,S,N,2024-08-09 10:49:51,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,,,,,0,0,,2024-08-09 00:00:00,,2024-08-09 00:00:00,,2024-08-09 00:00:00,,2024-08-09 00:00:00,,2024-08-09 00:00:00,,0,Zeki,2024-08-09 10:50:19.157000,Lindon,2024-08-09 15:53:47.527000,<Default>,,,,,,,,,,,,,,,,2024-08-09 10:50:19.167000,2024-08-09 10:50:19.253000,0,1397,KGShop,KG-Sevkiyat
1398,S,N,2024-08-10 09:49:00,,P 0007,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-08-10 00:00:00,,2024-08-10 00:00:00,,2024-08-10 00:00:00,,2024-08-10 00:00:00,,2024-08-10 00:00:00,,0,Mürüvvet,2024-08-10 10:11:00.033000,Mürüvvet,2024-08-10 10:11:10.720000,<Default>,,,,,,,,,,,,,,,,2024-08-10 10:11:00.180000,2024-08-10 10:11:00.560000,0,1398,KGShop,KGShop
1399,S,N,2024-08-10 14:04:10,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,666678,1296626,,,0,0,,2024-08-10 00:00:00,,2024-08-10 00:00:00,,2024-08-10 00:00:00,,2024-08-10 00:00:00,,2024-08-10 00:00:00,,0,Zeki,2024-08-10 14:04:33.853000,Lindon,2024-08-10 14:17:43.513000,<Default>,,,,,,,,,,,,,,,,2024-08-10 14:04:33.967000,2024-08-10 14:04:34.227000,0,1399,KGShop,KG-Sevkiyat
1402,S,N,2024-08-10 16:19:20,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,666678,1297071,,,0,0,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,0,Zeki,2024-08-12 17:27:05.590000,Lindon,2024-08-12 18:16:29.093000,<Default>,,,,,,,,,,,,,,,,2024-08-12 17:27:18.660000,2024-08-12 17:27:18.733000,0,1402,KGShop,KG-Sevkiyat
1403,S,N,2024-08-12 17:28:59,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,666906,1297107,,,0,0,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,0,Zeki,2024-08-12 17:29:40.507000,Lindon,2024-08-12 18:16:13.510000,<Default>,,,,,,,,,,,,,,,,2024-08-12 17:29:40.533000,2024-08-12 17:29:40.643000,0,1403,KGShop,KG-Sevkiyat
1404,S,N,2024-08-12 17:37:07,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,666906,1297928,,,0,0,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,0,Zeki,2024-08-12 17:37:24.217000,Lindon,2024-08-12 18:15:48.993000,<Default>,,,,,,,,,,,,,,,,2024-08-12 17:37:24.257000,2024-08-12 17:37:24.393000,0,1404,KGShop,KG-Sevkiyat
1405,S,N,2024-08-12 18:30:27,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,666441,1295595,,,0,0,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,2024-08-12 00:00:00,,0,Zeki,2024-08-12 18:32:06.797000,Zeki,2024-08-12 18:33:37.490000,<Default>,,,,,,,,,<Default>,,,,,,,2024-08-12 18:32:06.820000,2024-08-12 18:32:06.930000,0,1405,KGShop,KGShop
1407,S,N,2024-08-13 10:50:29,,P 0024,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,0,Mürüvvet,2024-08-13 10:51:50.480000,Mürüvvet,2024-08-13 10:52:10.390000,<Default>,,,,,,,,,,,,,,,,2024-08-13 10:51:50.527000,2024-08-13 10:51:50.760000,0,1407,KGShop,KGShop
1408,S,N,2024-08-13 10:53:16,,P 0023,,,,,0E-10,0E-10,,,,Mürüvvet,,,,Melih,LN001,*,,,,,,0,0,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,0,Mürüvvet,2024-08-13 10:53:54.020000,Mürüvvet,2024-08-13 10:54:03.327000,<Default>,,,,,,,,,,,,,,,,2024-08-13 10:53:54.030000,2024-08-13 10:53:54.117000,0,1408,KGShop,KGShop
1409,S,N,2024-08-13 13:08:02,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,666906,1298442,,,0,0,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,0,Zeki,2024-08-13 13:08:11.260000,Lindon,2024-08-13 16:24:50.287000,<Default>,,,,,,,,,,,,,,,,2024-08-13 13:08:27.333000,2024-08-13 13:08:27.393000,0,1409,KGShop,KG-Sevkiyat
1410,S,N,2024-08-13 13:09:41,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,,,,,0,0,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,2024-08-13 00:00:00,,0,Zeki,2024-08-13 13:10:21.950000,Lindon,2024-08-13 16:24:00.033000,<Default>,,,,,,,,,,,,,,,,2024-08-13 13:10:21.957000,2024-08-13 13:10:22.033000,0,1410,KGShop,KG-Sevkiyat
1413,S,N,2024-08-14 14:51:16,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,,,,,0,0,,2024-08-14 00:00:00,,2024-08-14 00:00:00,,2024-08-14 00:00:00,,2024-08-14 00:00:00,,2024-08-14 00:00:00,,0,Zeki,2024-08-14 14:51:53.430000,Lindon,2024-08-14 16:09:22.443000,<Default>,,,,,,,,,,,,,,,,2024-08-14 14:51:53.453000,2024-08-14 14:51:53.590000,0,1413,KGShop,KG-Sevkiyat
1414,S,N,2024-08-15 13:40:00,,P 0023,,,,,0E-10,0E-10,,,,Mürüvvet,,,,Aras Elif,LN001,*,,,,,,0,0,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,0,Mürüvvet,2024-08-15 13:41:56.920000,Mürüvvet,2024-08-15 13:42:09.047000,<Default>,,,,,,,,,,,,,,,,2024-08-15 13:41:56.960000,2024-08-15 13:41:57.287000,0,1414,KGShop,KGShop
1415,S,N,2024-08-15 13:42:42,,P 0023,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,0,Mürüvvet,2024-08-15 13:43:27.060000,Mürüvvet,2024-08-15 13:43:50.800000,<Default>,,,,,,,,,,,,,,,,2024-08-15 13:43:27.070000,2024-08-15 13:43:27.173000,0,1415,KGShop,KGShop
1417,S,N,2024-08-15 14:47:22,,P 0023,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,0,Mürüvvet,2024-08-15 14:48:32.950000,Mürüvvet,2024-08-15 14:49:46.277000,<Default>,,,,,,,,,,,,,,,,2024-08-15 14:48:32.970000,2024-08-15 14:48:33.083000,0,1417,KGShop,KGShop
1418,S,N,2024-08-15 14:52:37,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,667129,1299549,,,0,0,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,0,Zeki,2024-08-15 14:52:56.480000,Lindon,2024-08-15 16:18:19.593000,<Default>,,,,,,,,,,,,,,,,2024-08-15 14:52:56.503000,2024-08-15 14:52:56.653000,0,1418,KGShop,KG-Sevkiyat
1419,S,N,2024-08-15 15:03:42,,P 0023,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,2024-08-15 00:00:00,,0,Mürüvvet,2024-08-15 15:04:07.990000,Mürüvvet,2024-08-15 15:04:15.423000,<Default>,,,,,,,,,,,,,,,,2024-08-15 15:04:08,2024-08-15 15:04:08.063000,0,1419,KGShop,KGShop
1421,S,N,2024-08-16 12:15:14,,ORIGIN,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-08-16 00:00:00,,2024-08-16 00:00:00,,2024-08-16 00:00:00,,2024-08-16 00:00:00,,2024-08-16 00:00:00,,0,Mürüvvet,2024-08-16 12:17:36.723000,Mürüvvet,2024-08-16 12:17:59.540000,<Default>,,,,,,,,,,,,,,,,2024-08-16 12:17:36.847000,2024-08-16 12:17:37.263000,0,1421,KGShop,KGShop
1422,S,N,2024-08-16 14:09:15,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,667352,1300179,,,0,0,,2024-08-16 00:00:00,,2024-08-16 00:00:00,,2024-08-16 00:00:00,,2024-08-16 00:00:00,,2024-08-16 00:00:00,,0,Zeki,2024-08-16 14:09:36.083000,Lindon,2024-08-16 15:58:28.283000,<Default>,,,,,,,,,,,,,,,,2024-08-16 14:09:36.167000,2024-08-16 14:09:36.390000,0,1422,KGShop,KG-Sevkiyat
1423,S,N,2024-08-16 14:39:50,,P 0002,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-08-16 00:00:00,,2024-08-16 00:00:00,,2024-08-16 00:00:00,,2024-08-16 00:00:00,,2024-08-16 00:00:00,,0,Mürüvvet,2024-08-16 14:40:29.340000,Mürüvvet,2024-08-16 14:40:37.107000,<Default>,,,,,,,,,,,,,,,,2024-08-16 14:40:29.360000,2024-08-16 14:40:29.467000,0,1423,KGShop,KGShop
1424,S,N,2024-08-17 08:22:48,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,667352,1300562,,,0,0,,2024-08-17 00:00:00,,2024-08-17 00:00:00,,2024-08-17 00:00:00,,2024-08-17 00:00:00,,2024-08-17 00:00:00,,0,Zeki,2024-08-17 08:24:35.957000,Lindon,2024-08-17 13:26:41.180000,<Default>,,,,,,,,,,,,,,,,2024-08-17 08:24:36.117000,2024-08-17 08:24:36.363000,0,1424,KGShop,KG-Sevkiyat
1425,S,N,2024-08-17 08:27:19,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,667531,1300554,,,0,0,,2024-08-17 00:00:00,,2024-08-17 00:00:00,,2024-08-17 00:00:00,,2024-08-17 00:00:00,,2024-08-17 00:00:00,,0,Zeki,2024-08-17 08:34:37.983000,Lindon,2024-08-17 13:26:17.070000,<Default>,,,,,,,,,,,,,,,,2024-08-17 08:34:38.003000,2024-08-17 08:34:38.117000,0,1425,KGShop,KG-Sevkiyat
1427,S,N,2024-08-19 10:21:10,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,667531,1300980,,,0,0,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,0,Zeki,2024-08-19 10:22:02.103000,Lindon,2024-08-19 15:36:32.737000,<Default>,,,,,,,,,,,,,,,,2024-08-19 14:25:06.367000,2024-08-19 14:25:06.547000,0,1427,KGShop,KG-Sevkiyat
1429,S,N,2024-08-19 10:25:00,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,667531,1301527,,,0,0,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,0,Zeki,2024-08-19 10:25:27.580000,Lindon,2024-08-19 15:39:18.040000,<Default>,,,,,,,,,,,,,,,,2024-08-19 10:25:27.603000,2024-08-19 10:25:27.750000,0,1429,KGShop,KG-Sevkiyat
1430,S,N,2024-08-19 10:27:25,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,,,,,0,0,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,0,Zeki,2024-08-19 10:27:38.250000,Lindon,2024-08-19 15:36:50.110000,<Default>,,,,,,,,,,,,,,,,2024-08-19 10:27:38.263000,2024-08-19 10:27:38.350000,0,1430,KGShop,KG-Sevkiyat
1431,S,N,2024-08-19 12:47:42,,P 0021,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,0,Mürüvvet,2024-08-19 12:48:13.510000,Mürüvvet,2024-08-19 12:48:28.220000,<Default>,,,,,,,,,,,,,,,,2024-08-19 12:48:13.523000,2024-08-19 12:48:13.640000,0,1431,KGShop,KGShop
1436,S,N,2024-08-19 17:51:11,,P 0002,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,2024-08-19 00:00:00,,0,Mürüvvet,2024-08-19 17:51:35.067000,Mürüvvet,2024-08-19 17:51:43.283000,<Default>,,,,,,,,,,,,,,,,2024-08-19 17:51:35.080000,2024-08-19 17:51:35.163000,0,1436,KGShop,KGShop
1437,S,N,2024-08-20 14:44:23,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,667685,1302090,,,0,0,,2024-08-20 00:00:00,,2024-08-20 00:00:00,,2024-08-20 00:00:00,,2024-08-20 00:00:00,,2024-08-20 00:00:00,,0,Zeki,2024-08-20 14:45:12.077000,Lindon,2024-08-20 16:13:59.793000,<Default>,,,,,,,,,,,,,,,,2024-08-20 14:45:12.167000,2024-08-20 14:45:12.370000,0,1437,KGShop,KG-Sevkiyat
1439,S,N,2024-08-21 08:16:18,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,667685,1302401,,,0,0,,2024-08-21 00:00:00,,2024-08-21 00:00:00,,2024-08-21 00:00:00,,2024-08-21 00:00:00,,2024-08-21 00:00:00,,0,Zeki,2024-08-21 08:16:39.820000,Lindon,2024-08-21 17:38:00.323000,<Default>,,,,,,,,,,,,,,,,2024-08-21 08:16:39.920000,2024-08-21 08:16:40.117000,0,1439,KGShop,KG-Sevkiyat
1440,S,N,2024-08-21 13:17:00,,ORIGIN,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-08-21 00:00:00,,2024-08-21 00:00:00,,2024-08-21 00:00:00,,2024-08-21 00:00:00,,2024-08-21 00:00:00,,0,Mürüvvet,2024-08-21 13:21:50.367000,Mürüvvet,2024-08-21 13:22:02.913000,<Default>,,,,,,,,,,,,,,,,2024-08-21 13:21:50.447000,2024-08-21 13:21:50.687000,0,1440,KGShop,KGShop
1442,S,N,2024-08-21 15:37:11,,ORIGIN,,,,,0E-10,0E-10,,,,Mürüvvet,,,,,LN001,*,,,,,,0,0,,2024-08-21 00:00:00,,2024-08-21 00:00:00,,2024-08-21 00:00:00,,2024-08-21 00:00:00,,2024-08-21 00:00:00,,0,Mürüvvet,2024-08-21 15:38:18.690000,Mürüvvet,2024-08-21 15:38:25.647000,<Default>,,,,,,,,,,,,,,,,2024-08-21 15:38:18.710000,2024-08-21 15:38:18.790000,0,1442,KGShop,KGShop
1443,S,N,2024-08-21 19:20:45,,K 0002,,,,,0E-10,0E-10,,,,muaz,,,,,LN001,*,,,,,,0,0,,2024-08-23 00:00:00,,2024-08-23 00:00:00,,2024-08-23 00:00:00,,2024-08-23 00:00:00,,2024-08-23 00:00:00,,0,MUAZ,2024-08-21 19:21:17.990000,Zeki,2024-08-23 16:17:50.123000,<Default>,,,,,,,,,,,,,,,,2024-08-23 16:17:43.800000,2024-08-23 16:17:43.913000,0,1443,KGShop,KGShop
1444,S,N,2024-08-22 11:17:03,,DSM,,,,,0E-10,0E-10,,,,zeki,,,,,LN001,*,,667868,1303216,,,0,0,,2024-08-22 00:00:00,,2024-08-22 00:00:00,,2024-08-22 00:00:00,,2024-08-22 00:00:00,,2024-08-22 00:00:00,,0,Zeki,2024-08-22 11:17:14.977000,Lindon,2024-08-22 12:42:51.987000,<Default>,,,,,,,,,,,,,,,,2024-08-22 11:20:31.313000,2024-08-22 11:20:31.380000,0,1444,KGShop,KG-Sevkiyat
