AreaCode,CityCode,AreaDescriptionTr,AreaDescriptionEN,LinkedArea,kgid,insUN,insDT,insApp,updUN,updDT,updApp
446,34,FATİH,FATIH,0,3446,,,,,,
447,34,GAZİOSMANPAŞA,GAZIOSMANPASA,0,3447,,,,,,
448,34,GÜNGÖREN,GUNGOREN,0,3448,,,,,,
449,34,KAĞITHANE,KAGITHANE,0,3449,,,,,,
450,34,KÜÇÜKÇEKMECE,KUCUKCEKMECE,0,3450,,,,,,
451,34,SARIYER,SARIYER,0,3451,,,,,,
452,34,SİLİVRİ,SILIVRI,0,3452,,,,,,
453,34,ŞİŞLİ,SISLI,0,3453,,,,,,
454,34,ZEYTİNBURNU,ZEYTINBURNU,0,3454,,,,,,
455,34,ADALAR,ADALAR,0,3455,,,,,,
456,34,BEYKOZ,BEYKOZ,0,3456,,,,,,
457,34,KADIKÖY,KADIKOY,0,3457,,,,,,
458,34,KARTAL,KARTAL,0,3458,,,,,,
459,34,MALTEPE/KARTAL,MALTEPE/KARTAL,458,3459,,,,,,
460,34,PENDİK,PENDIK,0,3460,,,,,,
461,34,SULTANBEYLİ,SULTANBEYLI,0,3461,,,,,,
462,34,ŞİLE,SILE,0,3462,,,,,,
463,34,TUZLA,TUZLA,0,3463,,,,,,
464,34,ÜMRANİYE,UMRANIYE,0,3464,,,,,,
465,34,ÜSKÜDAR,USKUDAR,0,3465,,,,,,
467,35,GAZİEMİR,GAZIEMIR,0,3466,,,,,,
468,35,GÜZELBAHÇE,GUZELBAHCE,0,3467,,,,,,
469,35,NARLIDERE,NARLIDERE,0,3468,,,,,,
470,35,ALTINDAĞ,ALTINDAG,1879,3469,,,,,,
474,35,ALİAĞA,ALIAGA,0,3470,,,,,,
475,35,BAYINDIR,BAYINDIR,0,3471,,,,,,
476,35,BERGAMA,BERGAMA,0,3472,,,,,,
477,35,ÇEŞME,CESME,0,3473,,,,,,
478,35,DİKİLİ,DIKILI,0,3474,,,,,,
479,35,FOÇA,FOCA,0,3475,,,,,,
480,35,KARABURUN,KARABURUN,0,3476,,,,,,
481,35,KEMALPAŞA,KEMALPASA,0,3477,,,,,,
482,35,KINIK,KINIK,0,3478,,,,,,
483,35,KİRAZ,KIRAZ,0,3479,,,,,,
484,35,MENEMEN,MENEMEN,0,3480,,,,,,
485,35,ÖDEMİŞ,ODEMIS,0,3481,,,,,,
486,35,SEFERİHİSAR,SEFERIHISAR,0,3482,,,,,,
487,35,SELÇUK,SELCUK,0,3483,,,,,,
488,35,TİRE,TIRE,0,3484,,,,,,
489,35,TORBALI,TORBALI,0,3485,,,,,,
490,35,URLA,URLA,0,3486,,,,,,
491,35,BEYDAĞ,BEYDAG,0,3487,,,,,,
492,35,MENDERES(CUMAOVASI),MENDERES(CUMAOVASI),0,3488,,,,,,
493,36,MERKEZ,MERKEZ,0,3489,,,,,,
494,36,AKYAKA,AKYAKA,0,3490,,,,,,
495,36,ARPAÇAY,ARPACAY,0,3491,,,,,,
496,36,DİGOR,DIGOR,0,3492,,,,,,
497,36,KAĞIZMAN,KAGIZMAN,0,3493,,,,,,
498,36,SARIKAMIŞ,SARIKAMIS,0,3494,,,,,,
499,36,SELİM,SELIM,0,3495,,,,,,
500,36,SUSUZ,SUSUZ,0,3496,,,,,,
501,37,MERKEZ,MERKEZ,0,3497,,,,,,
502,37,ABANA,ABANA,0,3498,,,,,,
503,37,ARAÇ,ARAC,0,3499,,,,,,
504,37,AZDAVAY,AZDAVAY,0,3500,,,,,,
505,37,BOZKURT,BOZKURT,0,3501,,,,,,
506,37,CİDE,CIDE,0,3502,,,,,,
507,37,ÇATALZEYTİN,CATALZEYTIN,0,3503,,,,,,
508,37,DADAY,DADAY,0,3504,,,,,,
509,37,DEVREKANİ,DEVREKANI,0,3505,,,,,,
510,37,İHSANGAZİ,IHSANGAZI,0,3506,,,,,,
511,37,İNEBOLU,INEBOLU,0,3507,,,,,,
512,37,KÜRE,KURE,0,3508,,,,,,
513,37,SEYDİLER,SEYDILER,0,3509,,,,,,
514,37,TAŞKÖPRÜ,TASKOPRU,0,3510,,,,,,
515,37,TOSYA,TOSYA,0,3511,,,,,,
516,37,PINARBAŞI,PINARBASI,0,3512,,,,,,
517,37,ŞENPAZAR,SENPAZAR,0,3513,,,,,,
518,37,AĞLI,AGLI,0,3514,,,,,,
519,37,DOĞANYURT,DOGANYURT,0,3515,,,,,,
520,37,HANÖNÜ (GÖKÇEAĞAÇ),HANONU (GOKCEAGAC),0,3516,,,,,,
522,38,BÜNYAN,BUNYAN,0,3517,,,,,,
523,38,DEVELİ,DEVELI,0,3518,,,,,,
524,38,FELAHİYE,FELAHIYE,0,3519,,,,,,
525,38,İNCESU,INCESU,0,3520,,,,,,
526,38,PINARBAŞI,PINARBASI,0,3521,,,,,,
527,38,SARIOĞLAN,SARIOGLAN,0,3522,,,,,,
528,38,SARIZ,SARIZ,0,3523,,,,,,
529,38,TOMARZA,TOMARZA,0,3524,,,,,,
530,38,YAHYALI,YAHYALI,0,3525,,,,,,
531,38,YEŞİLHİSAR,YESILHISAR,0,3526,,,,,,
532,38,AKKIŞLA,AKKISLA,0,3527,,,,,,
533,38,TALAS,TALAS,0,3528,,,,,,
534,38,ÖZVATAN (ÇUKUR),OZVATAN (CUKUR),0,3529,,,,,,
535,38,HACILAR,HACILAR,0,3530,,,,,,
536,39,MERKEZ,MERKEZ,0,3531,,,,,,
537,39,ALPULLU,ALPULLU,538,3532,,,,,,
538,39,BABAESKİ,BABAESKI,0,3533,,,,,,
539,39,DEMİRKÖY,DEMIRKOY,0,3534,,,,,,
540,39,İĞNEADA,IGNEADA,539,3535,,,,,,
541,39,KOFÇAZ,KOFCAZ,0,3536,,,,,,
542,39,LÜLEBURGAZ,LULEBURGAZ,0,3537,,,,,,
543,39,PEHLİVANKÖY,PEHLIVANKOY,0,3538,,,,,,
544,39,PINARHİSAR,PINARHISAR,0,3539,,,,,,
545,39,VİZE,VIZE,0,3540,,,,,,
546,40,MERKEZ,MERKEZ,0,3541,,,,,,
547,40,ÇİÇEKDAĞI,CICEKDAGI,0,3542,,,,,,
548,40,KAMAN,KAMAN,0,3543,,,,,,
549,40,MUCUR,MUCUR,0,3544,,,,,,
550,40,AKPINAR,AKPINAR,0,3545,,,,,,
551,40,AKÇAKENT,AKCAKENT,0,3546,,,,,,
552,40,BOZTEPE,BOZTEPE,0,3547,,,,,,
553,41,MERKEZ,MERKEZ,0,3548,,,,,,
554,41,BAYRAMOĞLU,BAYRAMOGLU,558,3549,,,,,,
555,41,DARICA,DARICA,558,3550,,,,,,
556,41,DEĞİRMENDERE,DEGIRMENDERE,559,3551,,,,,,
557,41,DERİNCE,DERINCE,0,3552,,,,,,
558,41,GEBZE,GEBZE,0,3553,,,,,,
559,41,GÖLCÜK,GOLCUK,0,3554,,,,,,
560,41,HEREKE,HEREKE,4055,3555,,,,,,
561,41,KANDIRA,KANDIRA,0,3556,,,,,,
562,41,KARAMÜRSEL,KARAMURSEL,0,3557,,,,,,
563,41,TÜTÜNÇİFTLİK (KÖRFEZ),TUTUNCIFTLIK (KORFEZ),4055,3558,,,,,,
564,41,YARIMCA,YARIMCA,4055,3559,,,,,,
565,41,ÇAYIROVA,CAYIROVA,558,3560,,,,,,
566,41,DİLOVASI,DILOVASI,558,3561,,,,,,
568,42,AKŞEHİR,AKSEHIR,0,3562,,,,,,
569,42,BEYŞEHİR,BEYSEHIR,0,3563,,,,,,
570,42,BOZKIR,BOZKIR,0,3564,,,,,,
571,42,CİHANBEYLİ,CIHANBEYLI,0,3565,,,,,,
572,42,ÇUMRA,CUMRA,0,3566,,,,,,
573,42,DOĞANBEY,DOGANBEY,569,3567,,,,,,
574,42,DOĞANHİSAR,DOGANHISAR,0,3568,,,,,,
575,42,EREĞLİ,EREGLI,0,3569,,,,,,
576,42,HADIM,HADIM,0,3570,,,,,,
578,42,ILGIN,ILGIN,0,3571,,,,,,
580,42,KADINHANI,KADINHANI,0,3572,,,,,,
581,42,KARAPINAR,KARAPINAR,0,3573,,,,,,
582,42,KULU,KULU,0,3574,,,,,,
583,42,SARAYÖNÜ,SARAYONU,0,3575,,,,,,
584,42,SEYDİŞEHİR,SEYDISEHIR,0,3576,,,,,,
585,42,TAŞKENT,TASKENT,0,3577,,,,,,
586,42,YUNAK,YUNAK,0,3578,,,,,,
587,42,AKÖREN,AKOREN,0,3579,,,,,,
588,42,ALTINEKİN,ALTINEKIN,0,3580,,,,,,
589,42,DEREBUCAK,DEREBUCAK,0,3581,,,,,,
590,42,AHIRLI,AHIRLI,0,3582,,,,,,
591,42,ÇELTİK,CELTIK,0,3583,,,,,,
592,42,DERBENT,DERBENT,0,3584,,,,,,
593,42,EMİRGAZİ,EMIRGAZI,0,3585,,,,,,
594,42,GÜNEYSINIR,GUNEYSINIR,0,3586,,,,,,
595,42,HALKAPINAR,HALKAPINAR,0,3587,,,,,,
596,42,TUZLUKÇU,TUZLUKCU,0,3588,,,,,,
597,42,YALIHÖYÜK,YALIHOYUK,0,3589,,,,,,
598,43,MERKEZ,MERKEZ,0,3590,,,,,,
599,43,ALTINTAŞ,ALTINTAS,0,3591,,,,,,
600,43,ASLANAPA,ASLANAPA,0,3592,,,,,,
601,43,DOMANİÇ,DOMANIC,0,3593,,,,,,
602,43,EMET,EMET,0,3594,,,,,,
603,43,GEDİZ,GEDIZ,0,3595,,,,,,
604,43,TAVŞANLI,TAVSANLI,0,3596,,,,,,
606,43,HİSARCIK,HISARCIK,0,3597,,,,,,
607,43,SİMAV,SIMAV,0,3598,,,,,,
608,43,ŞAPHANE,SAPHANE,0,3599,,,,,,
609,43,DUMLUPINAR,DUMLUPINAR,0,3600,,,,,,
610,43,ÇAVDARHİSAR,CAVDARHISAR,0,3601,,,,,,
611,43,PAZARLAR,PAZARLAR,0,3602,,,,,,
612,44,MERKEZ,MERKEZ,0,3603,,,,,,
613,44,ARAPGİR,ARAPGIR,0,3604,,,,,,
614,44,AKÇADAĞ,AKCADAG,0,3605,,,,,,
615,44,ARGUVAN,ARGUVAN,0,3606,,,,,,
616,44,DOĞANŞEHİR,DOGANSEHIR,0,3607,,,,,,
617,44,DARENDE,DARENDE,0,3608,,,,,,
618,44,HEKİMHAN,HEKIMHAN,0,3609,,,,,,
619,44,PÖTÜRGE,POTURGE,0,3610,,,,,,
620,44,YEŞİLYURT,YESILYURT,0,3611,,,,,,
621,44,BATTALGAZİ,BATTALGAZI,0,3612,,,,,,
622,44,DOĞANYOL,DOGANYOL,0,3613,,,,,,
623,44,KALE,KALE,0,3614,,,,,,
624,44,KULUNCAK,KULUNCAK,0,3615,,,,,,
625,44,YAZIHAN,YAZIHAN,0,3616,,,,,,
626,45,MERKEZ,MERKEZ,0,3617,,,,,,
627,45,AKHİSAR,AKHISAR,0,3618,,,,,,
628,45,ALAŞEHİR,ALASEHIR,0,3619,,,,,,
629,45,DEMİRCİ,DEMIRCI,0,3620,,,,,,
630,45,GÖRDES,GORDES,0,3621,,,,,,
631,45,KIRKAĞAÇ,KIRKAGAC,0,3622,,,,,,
632,45,KULA,KULA,0,3623,,,,,,
633,45,SALİHLİ,SALIHLI,0,3624,,,,,,
634,45,SARIGÖL,SARIGOL,0,3625,,,,,,
635,45,SARUHANLI,SARUHANLI,0,3626,,,,,,
636,45,SELENDİ,SELENDI,0,3627,,,,,,
637,45,SOMA,SOMA,0,3628,,,,,,
638,45,TURGUTLU,TURGUTLU,0,3629,,,,,,
639,45,AHMETLİ,AHMETLI,0,3630,,,,,,
640,45,GÖLMARMARA,GOLMARMARA,0,3631,,,,,,
641,45,KÖPRÜBAŞI,KOPRUBASI,0,3632,,,,,,
642,45,ZEYTİOVA,ZEYTIOVA,626,3633,,,,,,
643,45,MURADİYE,MURADIYE,626,3634,,,,,,
644,46,MERKEZ,MERKEZ,0,3635,,,,,,
645,46,AFŞİN,AFSIN,0,3636,,,,,,
646,46,ANDIRIN,ANDIRIN,0,3637,,,,,,
647,46,ELBİSTAN,ELBISTAN,0,3638,,,,,,
648,46,GÖKSUN,GOKSUN,0,3639,,,,,,
649,46,PAZARCIK,PAZARCIK,0,3640,,,,,,
650,46,TÜRKOĞLU,TURKOGLU,0,3641,,,,,,
651,46,EKİNÖZÜ,EKINOZU,0,3642,,,,,,
652,46,NURHAK,NURHAK,0,3643,,,,,,
653,46,ÇAĞLAYANCERİT,CAGLAYANCERIT,0,3644,,,,,,
654,47,MERKEZ,MERKEZ,0,3645,,,,,,
655,47,NUSAYBİN,NUSAYBIN,0,3646,,,,,,
656,47,KIZILTEPE,KIZILTEPE,0,3647,,,,,,
657,47,MİDYAT,MIDYAT,0,3648,,,,,,
658,47,ÖMERLİ,OMERLI,0,3649,,,,,,
659,47,MAZIDAĞI,MAZIDAGI,0,3650,,,,,,
660,47,DERİK,DERIK,0,3651,,,,,,
661,47,SAVUR,SAVUR,0,3652,,,,,,
662,47,DARGEÇİT,DARGECIT,0,3653,,,,,,
663,47,YEŞİLLİ,YESILLI,0,3654,,,,,,
664,48,MERKEZ,MERKEZ,0,3655,,,,,,
665,48,KAVAKLIDERE,KAVAKLIDERE,0,3656,,,,,,
666,48,BODRUM,BODRUM,0,3657,,,,,,
667,48,DALAMAN,DALAMAN,0,3658,,,,,,
668,48,DATÇA,DATCA,0,3659,,,,,,
669,48,FETHİYE,FETHIYE,0,3660,,,,,,
670,48,GÜLLÜK,GULLUK,674,3661,,,,,,
671,48,KEMER,KEMER,669,3662,,,,,,
672,48,KÖYCEĞİZ,KOYCEGIZ,0,3663,,,,,,
673,48,MARMARİS,MARMARIS,0,3664,,,,,,
674,48,MİLAS,MILAS,0,3665,,,,,,
675,48,ORTACA,ORTACA,0,3666,,,,,,
676,48,TURGUTREİS,TURGUTREIS,666,3667,,,,,,
677,48,ULA,ULA,0,3668,,,,,,
678,48,YATAĞAN,YATAGAN,0,3669,,,,,,
679,48,DALYAN,DALYAN,675,3670,,,,,,
680,48,YERKESIK,YERKESIK,664,3671,,,,,,
681,49,MERKEZ,MERKEZ,0,3672,,,,,,
682,49,BULANIK,BULANIK,0,3673,,,,,,
683,49,HASKÖY,HASKOY,0,3674,,,,,,
684,49,MALAZGİRT,MALAZGIRT,0,3675,,,,,,
685,49,VARTO,VARTO,0,3676,,,,,,
686,49,KORKUT,KORKUT,0,3677,,,,,,
687,50,MERKEZ,MERKEZ,0,3678,,,,,,
688,50,AVANOS,AVANOS,0,3679,,,,,,
689,50,DERİNKUYU,DERINKUYU,0,3680,,,,,,
690,50,GÜLŞEHİR,GULSEHIR,0,3681,,,,,,
691,50,HACIBEKTAŞ,HACIBEKTAS,0,3682,,,,,,
692,50,KALABA,KALABA,688,3683,,,,,,
693,50,KAYMAKLI,KAYMAKLI,687,3684,,,,,,
694,50,KOZAKLI,KOZAKLI,0,3685,,,,,,
695,50,ORTAHİSAR,ORTAHISAR,696,3686,,,,,,
696,50,ÜRGÜP,URGUP,0,3687,,,,,,
697,50,TOPAKLI,TOPAKLI,688,3688,,,,,,
698,50,ACIGÖL,ACIGOL,0,3689,,,,,,
699,50,ÖZKONAK,OZKONAK,688,3690,,,,,,
701,51,MERKEZ,MERKEZ,0,3691,,,,,,
702,51,ALTUNHİSAR,ALTUNHISAR,0,3692,,,,,,
703,51,BOR,BOR,0,3693,,,,,,
704,51,ÇAMARDI,CAMARDI,0,3694,,,,,,
706,51,ÇİFTLİK (ÖZYURT),CIFTLIK (OZYURT),0,3695,,,,,,
707,52,MERKEZ,MERKEZ,0,3696,,,,,,
708,52,AKKUŞ,AKKUS,0,3697,,,,,,
709,52,AYBASTI,AYBASTI,0,3698,,,,,,
710,52,FATSA,FATSA,0,3699,,,,,,
711,52,GÖLKÖY,GOLKOY,0,3700,,,,,,
712,52,KORGAN,KORGAN,0,3701,,,,,,
713,52,KUMRU,KUMRU,0,3702,,,,,,
714,52,MESUDİYE,MESUDIYE,0,3703,,,,,,
715,52,PERŞEMBE,PERSEMBE,0,3704,,,,,,
716,52,ULUBEY,ULUBEY,0,3705,,,,,,
717,52,ÜNYE,UNYE,0,3706,,,,,,
718,52,ÇAYBAŞI,CAYBASI,0,3707,,,,,,
719,52,GÜLYALI,GULYALI,0,3708,,,,,,
721,52,ÇAMAŞ,CAMAS,0,3709,,,,,,
722,52,ÇATALPINAR,CATALPINAR,0,3710,,,,,,
723,52,İKİZCE,IKIZCE,0,3711,,,,,,
724,52,KABADÜZ,KABADUZ,0,3712,,,,,,
725,52,KABATAŞ,KABATAS,0,3713,,,,,,
726,53,MERKEZ,MERKEZ,0,3714,,,,,,
727,53,ARDEŞEN,ARDESEN,0,3715,,,,,,
728,53,ÇAYELİ,CAYELI,0,3716,,,,,,
729,53,ÇAMLIHEMŞİN,CAMLIHEMSIN,0,3717,,,,,,
730,53,KALKANDERE,KALKANDERE,0,3718,,,,,,
731,53,MÜDERRİSLER,MUDERRISLER,726,3719,,,,,,
732,53,PEHLİVANTAŞI,PEHLIVANTASI,726,3720,,,,,,
733,53,DEREPAZARI,DEREPAZARI,0,3721,,,,,,
734,53,İYİDERE,IYIDERE,0,3722,,,,,,
735,53,GÜNEYSU,GUNEYSU,0,3723,,,,,,
736,53,GÜNDOĞDU,GUNDOGDU,726,3724,,,,,,
737,53,FINDIKLI,FINDIKLI,0,3725,,,,,,
738,53,İKİZDERE,IKIZDERE,0,3726,,,,,,
739,53,HEMŞİN,HEMSIN,0,3727,,,,,,
740,53,PAZAR,PAZAR,0,3728,,,,,,
741,54,ADAPAZARI,ADAPAZARI,0,3729,,,,,,
742,54,AKYAZI,AKYAZI,0,3730,,,,,,
743,54,ALİFUATPAŞA,ALIFUATPASA,745,3731,,,,,,
744,54,ARİFİYE,ARIFIYE,741,3732,,,,,,
745,54,GEYVE,GEYVE,0,3733,,,,,,
746,54,HENDEK,HENDEK,0,3734,,,,,,
747,54,KARASU,KARASU,0,3735,,,,,,
748,54,KAYNARCA,KAYNARCA,0,3736,,,,,,
749,54,KOCAALİ,KOCAALI,0,3737,,,,,,
750,54,PAMUKOVA,PAMUKOVA,0,3738,,,,,,
751,54,SAPANCA,SAPANCA,0,3739,,,,,,
752,54,TARAKLI,TARAKLI,0,3740,,,,,,
753,54,FERİZLİ,FERIZLI,0,3741,,,,,,
754,54,KARAPÜRÇEK,KARAPURCEK,0,3742,,,,,,
755,54,SÖĞÜTLÜ,SOGUTLU,0,3743,,,,,,
756,55,MERKEZ,MERKEZ,0,3744,,,,,,
757,55,ALAÇAM,ALACAM,0,3745,,,,,,
758,55,BAFRA,BAFRA,0,3746,,,,,,
759,55,ÇARŞAMBA,CARSAMBA,0,3747,,,,,,
760,55,HAVZA,HAVZA,0,3748,,,,,,
761,55,KAVAK,KAVAK,0,3749,,,,,,
762,55,LADİK,LADIK,0,3750,,,,,,
763,55,TERME,TERME,0,3751,,,,,,
764,55,VEZİRKÖPRÜ,VEZIRKOPRU,0,3752,,,,,,
765,55,ASARCIK,ASARCIK,0,3753,,,,,,
766,55,ONDOKUZMAYIS,ONDOKUZMAYIS,0,3754,,,,,,
767,55,SALIPAZARI,SALIPAZARI,0,3755,,,,,,
768,55,YAKAKENT,YAKAKENT,0,3756,,,,,,
769,55,AYVACIK,AYVACIK,0,3757,,,,,,
770,55,TEKKEKÖY,TEKKEKOY,0,3758,,,,,,
771,56,MERKEZ,MERKEZ,0,3759,,,,,,
772,56,PERVARİ,PERVARI,0,3760,,,,,,
773,56,BAYKAN,BAYKAN,0,3761,,,,,,
774,56,KURTALAN,KURTALAN,0,3762,,,,,,
775,56,ŞİRVAN,SIRVAN,0,3763,,,,,,
776,56,ERUH,ERUH,0,3764,,,,,,
777,56,AYDINLAR,AYDINLAR,0,3765,,,,,,
778,57,MERKEZ,MERKEZ,0,3766,,,,,,
779,57,AYANCIK,AYANCIK,0,3767,,,,,,
780,57,BOYABAT,BOYABAT,0,3768,,,,,,
781,57,DURAĞAN,DURAGAN,0,3769,,,,,,
782,57,ERFELEK,ERFELEK,0,3770,,,,,,
783,57,GERZE,GERZE,0,3771,,,,,,
784,57,TÜRKELİ,TURKELI,0,3772,,,,,,
785,57,DİKMEN,DIKMEN,0,3773,,,,,,
786,57,SARAYDÜZÜ,SARAYDUZU,0,3774,,,,,,
787,58,MERKEZ,MERKEZ,0,3775,,,,,,
788,58,DİVRİĞİ,DIVRIGI,0,3776,,,,,,
789,58,GEMEREK,GEMEREK,0,3777,,,,,,
790,58,GÜRÜN,GURUN,0,3778,,,,,,
791,58,HAFİK,HAFIK,0,3779,,,,,,
792,58,İMRANLI,IMRANLI,0,3780,,,,,,
793,58,KANGAL,KANGAL,0,3781,,,,,,
794,58,KOYULHİSAR,KOYULHISAR,0,3782,,,,,,
795,58,SUŞEHRİ,SUSEHRI,0,3783,,,,,,
796,58,ŞARKIŞLA,SARKISLA,0,3784,,,,,,
797,58,YILDIZELİ,YILDIZELI,0,3785,,,,,,
798,58,ZARA,ZARA,0,3786,,,,,,
799,58,ULAŞ,ULAS,0,3787,,,,,,
800,58,YENİÇUBUK,YENICUBUK,789,3788,,,,,,
801,58,AKINCILAR,AKINCILAR,0,3789,,,,,,
802,58,ALTINYAYLA,ALTINYAYLA,0,3790,,,,,,
803,58,DOĞANŞAR,DOGANSAR,0,3791,,,,,,
804,58,GÖLOVA,GOLOVA,0,3792,,,,,,
805,59,MERKEZ,MERKEZ,0,3793,,,,,,
807,59,ÇORLU,CORLU,0,3794,,,,,,
808,59,HAYRABOLU,HAYRABOLU,0,3795,,,,,,
809,59,MALKARA,MALKARA,0,3796,,,,,,
810,59,MURATLI,MURATLI,0,3797,,,,,,
811,59,MÜREFTE,MUREFTE,814,3798,,,,,,
812,59,MARMARAEREĞLİSİ,MARMARAEREGLISI,0,3799,,,,,,
813,59,SARAY,SARAY,0,3800,,,,,,
814,59,ŞARKÖY,SARKOY,0,3801,,,,,,
816,60,MERKEZ,MERKEZ,0,3802,,,,,,
817,60,ALMUS,ALMUS,0,3803,,,,,,
818,60,ARTOVA,ARTOVA,0,3804,,,,,,
819,60,ERBAA,ERBAA,0,3805,,,,,,
820,60,NİKSAR,NIKSAR,0,3806,,,,,,
821,60,REŞADİYE,RESADIYE,0,3807,,,,,,
822,60,TURHAL,TURHAL,0,3808,,,,,,
823,60,ZİLE,ZILE,0,3809,,,,,,
824,60,PAZAR,PAZAR,0,3810,,,,,,
825,60,YEŞİLYURT,YESILYURT,0,3811,,,,,,
826,60,BAŞÇİFTLİK,BASCIFTLIK,0,3812,,,,,,
827,60,SULUSARAY,SULUSARAY,0,3813,,,,,,
828,61,MERKEZ,MERKEZ,0,3814,,,,,,
829,61,AKÇAABAT,AKCAABAT,0,3815,,,,,,
830,61,ARAKLI,ARAKLI,0,3816,,,,,,
831,61,VAKFIKEBİR,VAKFIKEBIR,0,3817,,,,,,
832,61,HAYRAT,HAYRAT,0,3818,,,,,,
833,61,YOMRA,YOMRA,0,3819,,,,,,
834,61,TONYA,TONYA,0,3820,,,,,,
836,61,SÜRMENE,SURMENE,0,3821,,,,,,
837,61,ŞALPAZARI,SALPAZARI,0,3822,,,,,,
838,61,MAÇKA,MACKA,0,3823,,,,,,
839,61,BEŞİKDÜZÜ,BESIKDUZU,0,3824,,,,,,
840,61,OF,OF,0,3825,,,,,,
841,61,ARSİN,ARSIN,0,3826,,,,,,
842,61,ÇAYKARA,CAYKARA,0,3827,,,,,,
843,61,TAŞHANPAZARI,TASHANPAZARI,840,3828,,,,,,
844,61,ÇARŞIBAŞI,CARSIBASI,0,3829,,,,,,
845,61,KIYICIK,KIYICIK,840,3830,,,,,,
846,61,DERNEKPAZARI,DERNEKPAZARI,0,3831,,,,,,
847,61,DÜZKÖY,DUZKOY,0,3832,,,,,,
848,61,KÖPRÜBAŞI,KOPRUBASI,0,3833,,,,,,
849,62,MERKEZ,MERKEZ,0,3834,,,,,,
850,62,ÇEMİŞGEZEK,CEMISGEZEK,0,3835,,,,,,
851,62,HOZAT,HOZAT,0,3836,,,,,,
852,62,MAZGİRT,MAZGIRT,0,3837,,,,,,
853,62,NAZIMİYE,NAZIMIYE,0,3838,,,,,,
854,62,OVACIK,OVACIK,0,3839,,,,,,
855,62,PÜLÜMÜR,PULUMUR,0,3840,,,,,,
856,62,PERTEK,PERTEK,0,3841,,,,,,
857,63,MERKEZ,MERKEZ,0,3842,,,,,,
858,63,AKÇAKALE,AKCAKALE,0,3843,,,,,,
859,63,BİRECİK,BIRECIK,0,3844,,,,,,
860,63,BOZOVA,BOZOVA,0,3845,,,,,,
861,63,CEYLANPINAR,CEYLANPINAR,0,3846,,,,,,
863,63,HİLVAN,HILVAN,0,3847,,,,,,
864,63,SİVEREK,SIVEREK,0,3848,,,,,,
865,63,SURUÇ,SURUC,0,3849,,,,,,
866,63,VİRANŞEHİR,VIRANSEHIR,0,3850,,,,,,
867,63,HARRAN,HARRAN,0,3851,,,,,,
868,64,MERKEZ,MERKEZ,0,3852,,,,,,
869,64,BANAZ,BANAZ,0,3853,,,,,,
870,64,EŞME,ESME,0,3854,,,,,,
871,64,KARAHALLI,KARAHALLI,0,3855,,,,,,
872,64,SİVASLI,SIVASLI,0,3856,,,,,,
873,64,ULUBEY,ULUBEY,0,3857,,,,,,
874,65,MERKEZ,MERKEZ,0,3858,,,,,,
875,65,BAŞKALE,BASKALE,0,3859,,,,,,
876,65,ÇALDIRAN,CALDIRAN,0,3860,,,,,,
877,65,ÇATAK,CATAK,0,3861,,,,,,
878,65,ERCİŞ,ERCIS,0,3862,,,,,,
879,65,GEVAŞ,GEVAS,0,3863,,,,,,
881,65,GÜRPINAR,GURPINAR,0,3864,,,,,,
882,65,MURADİYE,MURADIYE,0,3865,,,,,,
883,65,ÖZALP,OZALP,0,3866,,,,,,
884,65,BAHÇESARAY,BAHCESARAY,0,3867,,,,,,
885,65,EDREMİT (GÜMÜŞDERE),EDREMIT (GUMUSDERE),0,3868,,,,,,
886,65,SARAY,SARAY,0,3869,,,,,,
887,66,MERKEZ,MERKEZ,0,3870,,,,,,
888,66,AKDAĞMADENİ,AKDAGMADENI,0,3871,,,,,,
889,66,BOĞAZLIYAN,BOGAZLIYAN,0,3872,,,,,,
890,66,ÇANDIR,CANDIR,0,3873,,,,,,
891,66,ÇAYIRALAN,CAYIRALAN,0,3874,,,,,,
892,66,ÇEKEREK,CEKEREK,0,3875,,,,,,
893,66,SARIKAYA,SARIKAYA,0,3876,,,,,,
894,66,SORGUN,SORGUN,0,3877,,,,,,
895,66,ŞEFAATLİ,SEFAATLI,0,3878,,,,,,
896,66,YENİFAKILI,YENIFAKILI,0,3879,,,,,,
897,66,YERKÖY,YERKOY,0,3880,,,,,,
898,66,AYDINCIK,AYDINCIK,0,3881,,,,,,
899,66,KADIŞEHRİ,KADISEHRI,0,3882,,,,,,
900,66,SARAYKENT,SARAYKENT,0,3883,,,,,,
901,67,MERKEZ,MERKEZ,0,3884,,,,,,
902,67,ALAPLI,ALAPLI,0,3885,,,,,,
904,67,BEYCUMA,BEYCUMA,0,3886,,,,,,
905,67,ÇATALAĞZI,CATALAGZI,0,3887,,,,,,
906,67,ÇAYCUMA,CAYCUMA,0,3888,,,,,,
907,67,DEVREK,DEVREK,0,3889,,,,,,
908,67,GÖKÇEBEY,GOKCEBEY,0,3890,,,,,,
909,67,HİSARÖNÜ (FİLYOS),HISARONU (FILYOS),906,3891,,,,,,
910,67,KARADENİZ EREĞLİ,KARADENIZ EREGLI,4080,3892,,,,,,
912,67,KANDİLLİ (ARMUTÇUK),KANDILLI (ARMUTCUK),4080,3893,,,,,,
913,67,KİLİMLİ,KILIMLI,0,3894,,,,,,
915,67,KOZLU,KOZLU,0,3895,,,,,,
917,68,MERKEZ,MERKEZ,0,3896,,,,,,
918,68,AĞAÇÖREN,AGACOREN,0,3897,,,,,,
