FisNo,Bolum,FisTip,FisTar,BelgeNo,Kasa,Location,CariKod,OzKod1,OzKod2,MuhKod,MuhFisNo,iptal,MM,insUN,insDT,updUN,updDT,locked,CreaterApp,OzKod3,OzKod4,OzKod5,LastUpdate,LastCalculate,MakbuzSerino,MakbuzNo,NoBaBs,NeedCalculate
685352,K,KT,2023-01-21 15:17:53,NAKİT,H01,KS007,,,,,0,,,NUR,2023-01-21 15:18:35.137000,KÜBRA,2023-01-21 21:50:41.953000,,,,,,2023-01-21 21:50:41.960000,2023-01-21 21:50:42.523000,,,,0
685353,K,KT,2023-01-21 15:55:33,AVANS ,V01,KS002,,,,,0,,,LIN,2023-01-21 15:56:18.160000,LIN,2023-01-21 15:56:18.160000,,,,,,2023-01-21 15:56:18.200000,2023-01-21 15:56:18.673000,,,,0
685354,C,AD,2023-01-21 16:41:45,SDT,,KS001,,,,,0,,,BERRIN,2023-01-21 16:43:12.200000,BERRIN,2023-01-21 16:43:12.200000,,,,,,2023-01-21 16:43:12.273000,2023-01-21 16:43:12.843000,,,,0
685355,C,BD,2023-01-21 16:43:54,SDT,,KS001,,,,,0,,,BERRIN,2023-01-21 16:44:20.757000,BERRIN,2023-01-21 16:44:20.757000,,,,,,2023-01-21 16:44:20.807000,2023-01-21 16:44:21.387000,,,,0
685356,K,NT,2023-01-21 16:47:10,DOVIZ,KS01,KS001,,,,,0,,,BERRIN,2023-01-21 16:47:48.233000,BERRIN,2023-01-21 16:49:58.740000,,,,,,2023-01-21 16:49:58.763000,2023-01-21 16:49:59.090000,,,,0
685357,K,NO,2023-01-21 16:48:01,DOVIZ,KS01,KS001,,,,,0,,,BERRIN,2023-01-21 16:49:39.903000,BERRIN,2023-01-21 16:49:47.633000,,,,,,2023-01-21 16:49:47.673000,2023-01-21 16:49:48.087000,,,,0
685358,K,KT,2023-01-21 16:49:41,GIDER,D01,KM03,,,,,0,,,SEMRA,2023-01-21 16:50:14.820000,SEMRA,2023-01-21 16:50:14.820000,,,,,,2023-01-21 16:50:14.900000,2023-01-21 16:50:15.560000,,,,0
685359,K,NT,2023-01-21 16:50:30,TOPTAN,T01,KS001,,,,,0,,,BERRIN,2023-01-21 16:52:26.743000,BERRIN,2023-01-21 17:19:48.873000,,,,,,2023-01-21 17:19:48.900000,2023-01-21 17:19:49.413000,,,,0
685360,K,KT,2023-01-21 16:52:42,GIDER,D01,KM03,,,,,0,,,SEMRA,2023-01-21 16:53:23.280000,SEMRA,2023-01-21 16:53:23.280000,,,,,,2023-01-21 16:53:23.377000,2023-01-21 16:53:24.130000,,,,0
685361,K,NO,2023-01-21 17:06:46,FIRMA ,KS01,KS001,,,,,0,,,BERRIN,2023-01-21 17:08:55.020000,BERRIN,2023-01-21 18:19:06.040000,,,,,,2023-01-21 18:19:06.057000,2023-01-21 18:19:06.467000,,,,0
685362,K,NO,2023-01-21 17:08:58,HK,KS01,KS001,,,,,0,,,BERRIN,2023-01-21 17:09:20.487000,BERRIN,2023-01-21 18:24:17.810000,,,,,,2023-01-21 18:24:17.817000,2023-01-21 18:24:18.163000,,,,0
685363,K,NO,2023-01-21 17:09:29,,L01,KS006,,,,,0,,,laleli,2023-01-21 17:10:10.250000,laleli,2023-01-21 18:19:46.263000,,,,,,2023-01-21 18:19:46.273000,2023-01-21 18:19:46.783000,,,,0
685364,K,NO,2023-01-21 17:11:52,SEDATTR,KS01,KS001,,,,,0,,,BERRIN,2023-01-21 17:12:03.500000,BERRIN,2023-01-21 17:12:03.500000,,,,,,2023-01-21 17:12:03.577000,2023-01-21 17:12:03.937000,,,,0
685365,K,KT,2023-01-21 17:12:43,TOPTAN,T01,KS001,,,,,0,,,BERRIN,2023-01-21 17:13:03.250000,BERRIN,2023-01-21 17:20:07.550000,,,,,,2023-01-21 17:20:07.570000,2023-01-21 17:20:08.613000,,,,0
685366,K,GO,2023-01-21 17:43:28,TRGIDER,KS01,KS001,,,,,0,,,BERRIN,2023-01-21 17:45:09.167000,BERRIN,2023-01-23 11:37:40.803000,,,,,,2023-01-23 11:37:40.853000,2023-01-23 11:37:41.370000,,,,0
685367,K,NO,2023-01-21 17:46:31,PERS,KS01,KS001,,,,,0,,,BERRIN,2023-01-21 17:46:53.667000,BERRIN,2023-01-21 18:21:41.720000,,,,,,2023-01-21 18:21:41.750000,2023-01-21 18:21:41.983000,,,,0
685368,K,NO,2023-01-21 17:50:16,,K01,Z003,,,,,0,,,AKKALAMALL,2023-01-21 17:50:52.227000,AKKALAMALL,2023-01-21 17:50:52.227000,,,,,,2023-01-21 17:50:52.287000,2023-01-21 17:50:52.970000,,,,0
685369,K,GO,2023-01-21 17:48:37,IRAKGD,KS01,KS001,,,,,0,,,BERRIN,2023-01-21 17:51:26.313000,BERRIN,2023-01-23 18:25:12.583000,,,,,,2023-01-23 18:25:12.583000,2023-01-23 18:25:12.943000,,,,0
685370,K,GO,2023-01-21 17:51:08,,K01,Z003,,,,,0,,,AKKALAMALL,2023-01-21 17:51:34.260000,AKKALAMALL,2023-01-21 17:51:34.263000,,,,,,2023-01-21 17:51:34.340000,2023-01-21 17:51:35.023000,,,,0
685371,C,AD,2023-01-21 18:28:49,FIRMA,,KS001,,,,,0,,,BERRIN,2023-01-21 18:29:06.020000,BERRIN,2023-01-21 18:29:06.020000,,,,,,2023-01-21 18:29:06.060000,2023-01-21 18:29:06.463000,,,,0
685372,K,KT,2023-01-21 18:47:54,,A01,KS013,,,,,0,,,AYTOLGUN,2023-01-21 18:48:46.657000,AYTOLGUN,2023-01-21 18:48:46.657000,,,,,,2023-01-21 18:48:46.720000,2023-01-21 18:48:47.653000,,,,0
685373,K,KT,2023-01-21 18:53:03,GRANDPARK GIDERLERI,G01,KS012,,,,,0,,,NAZERKE,2023-01-21 18:57:25.100000,NAZERKE,2023-01-21 18:57:25.100000,,,,,,2023-01-21 18:57:25.277000,2023-01-21 18:57:25.803000,,,,0
685374,K,NO,2023-01-21 19:23:18,,K01,Z003,,,,,0,,,AKKALAMALL,2023-01-21 19:24:27.130000,AKKALAMALL,2023-01-21 19:24:27.130000,,,,,,2023-01-21 19:24:27.190000,2023-01-21 19:24:27.847000,,,,0
685375,K,KT,2023-01-21 19:28:31,GIDER,R01,KS005,,,,,0,,,RAYMOOL,2023-01-21 19:29:25.413000,RAYMOOL,2023-01-21 19:29:25.417000,,,,,,2023-01-21 19:29:25.460000,2023-01-21 19:29:26.113000,,,,0
685376,K,KT,2023-01-21 19:39:52,GIDER,D01,KM03,,,,,0,,,SEMRA,2023-01-21 19:40:25.367000,SEMRA,2023-01-21 19:40:25.367000,,,,,,2023-01-21 19:40:25.413000,2023-01-21 19:40:25.923000,,,,0
685377,K,KT,2023-01-22 13:08:29,GİDER,V01,KS002,,,,,0,,,LIN,2023-01-22 13:09:39.907000,AIDAANA,2023-01-23 00:55:48.950000,,,,,,2023-01-23 00:55:48.973000,2023-01-23 00:55:49.440000,,,,0
685378,K,KT,2023-01-22 14:36:01,GIDER,R01,KS005,,,,,0,,,RAYMOOL,2023-01-22 14:36:28.083000,RAYMOOL,2023-01-22 14:36:28.083000,,,,,,2023-01-22 14:36:28.140000,2023-01-22 14:36:28.613000,,,,0
685379,K,NO,2023-01-22 15:11:55,,K01,Z003,,,,,0,,,AKKALAMALL,2023-01-22 15:12:13.093000,AKKALAMALL,2023-01-22 15:12:13.093000,,,,,,2023-01-22 15:12:13.170000,2023-01-22 15:12:13.960000,,,,0
685380,K,GO,2023-01-22 15:12:20,,K01,Z003,,,,,0,,,AKKALAMALL,2023-01-22 15:12:37.120000,AKKALAMALL,2023-01-22 15:12:37.120000,,,,,,2023-01-22 15:12:37.193000,2023-01-22 15:12:37.810000,,,,0
685381,K,KT,2023-01-22 15:15:59,NAKIT,Z01,KM01,,,,,0,,,ZBURNU,2023-01-22 15:16:26.443000,ZBURNU,2023-01-22 15:16:26.443000,,,,,,2023-01-22 15:16:26.517000,2023-01-22 15:16:27.090000,,,,0
685382,K,KT,2023-01-22 16:59:31,GIDER,Z01,KM01,,,,,0,,,ZBURNU,2023-01-22 16:59:58.757000,ZBURNU,2023-01-22 16:59:58.760000,,,,,,2023-01-22 16:59:58.803000,2023-01-22 16:59:59.257000,,,,0
685383,K,KT,2023-01-22 17:06:30,NAKİT ,V01,KS002,,,,,0,,,LIN,2023-01-22 17:07:26.220000,AIDAANA,2023-01-23 00:58:16.100000,,,,,,2023-01-23 00:58:17.530000,2023-01-23 00:58:17.950000,,,,0
685384,K,KT,2023-01-22 17:19:17,NAKİT,H01,KS007,,,,,0,,,KÜBRA,2023-01-22 17:20:15.727000,KLAS,2023-01-23 00:10:38.987000,,,,,,2023-01-23 00:10:39.023000,2023-01-23 00:10:39.547000,,,,0
685385,K,KT,2023-01-22 18:49:18,GRANDPARK GIDERLERI,G01,KS012,,,,,0,,,NAZERKE,2023-01-22 18:58:35.660000,NAZERKE,2023-01-22 18:58:35.660000,,,,,,2023-01-22 18:58:35.783000,2023-01-22 18:58:36.470000,,,,0
685386,K,NO,2023-01-22 19:18:45,,K01,Z003,,,,,0,,,AKKALAMALL,2023-01-22 19:19:09.430000,AKKALAMALL,2023-01-22 19:56:29.403000,,,,,,2023-01-22 19:56:29.413000,2023-01-22 19:56:29.810000,,,,0
685387,K,KT,2023-01-22 19:29:26,,A01,KS013,,,,,0,,,AYTOLGUN,2023-01-22 19:32:25.690000,AYTOLGUN,2023-01-22 19:32:25.690000,,,,,,2023-01-22 19:32:26.203000,2023-01-22 19:32:27.380000,,,,0
685388,K,KT,2023-01-22 19:46:51,GIDER,E01,KS003,,,,,0,,,ERBIL,2023-01-22 19:51:01.110000,ERBIL,2023-01-22 19:51:01.110000,,,,,,2023-01-22 19:51:01.220000,2023-01-22 19:51:01.733000,,,,0
685389,K,NO,2023-01-18 19:59:47,,T02,KS010,,,,,0,,,TAMASA,2023-01-22 20:02:15.630000,TAMASA,2023-01-22 20:02:15.630000,,,,,,2023-01-22 20:02:16.017000,2023-01-22 20:02:19.007000,,,,0
685390,K,NO,2023-01-22 20:06:09,,T02,KS010,,,,,0,,,TAMASA,2023-01-22 20:10:07.683000,TAMASA,2023-01-22 20:10:07.683000,,,,,,2023-01-22 20:10:07.860000,2023-01-22 20:10:08.947000,,,,0
685391,K,NT,2023-01-22 20:10:17,,T02,KS010,,,,,0,,,TAMASA,2023-01-22 20:10:37.760000,TAMASA,2023-01-22 20:10:37.760000,,,,,,2023-01-22 20:10:37.820000,2023-01-22 20:10:38.217000,,,,0
685392,K,NO,2023-01-22 20:13:50,,T02,KS010,,,,,0,,,TAMASA,2023-01-22 20:14:17.863000,TAMASA,2023-01-22 20:14:17.863000,,,,,,2023-01-22 20:14:17.910000,2023-01-22 20:14:18.400000,,,,0
685393,C,BD,2023-01-23 10:58:14,FIRMA,,KS001,,,,,0,,,BARIŞ,2023-01-23 10:59:10.653000,BERRIN,2023-01-23 12:13:34.927000,,,,,,2023-01-23 12:13:34.927000,2023-01-23 12:13:35.170000,,,,0
685394,K,NO,2023-01-21 11:24:36,OK,KS01,KS001,,,,,0,,,BERRIN,2023-01-23 11:25:11.383000,BERRIN,2023-01-23 11:25:11.383000,,,,,,2023-01-23 11:25:11.450000,2023-01-23 11:25:11.860000,,,,0
685395,K,KT,2023-01-23 11:25:51,GİDER,V01,KS002,,,,,0,,,AIDAANA,2023-01-23 11:26:32.767000,AIDAANA,2023-01-24 08:16:09.590000,,,,,,2023-01-24 08:16:09.630000,2023-01-24 08:16:10.370000,,,,0
685396,K,BY,2023-01-21 11:26:16,,KS01,KS001,,,,,0,,,BERRIN,2023-01-23 11:26:57.370000,BERRIN,2023-01-23 11:26:57.370000,,,,,,2023-01-23 11:26:57.400000,2023-01-23 11:26:57.837000,,,,0
685397,K,GO,2023-01-22 11:46:21,IRAKGD,KS01,KS001,,,,,0,,,BERRIN,2023-01-23 11:54:48.757000,BERRIN,2023-01-23 11:54:48.757000,,,,,,2023-01-23 11:54:48.863000,2023-01-23 11:54:49.377000,,,,0
685398,K,GO,2023-01-22 11:58:18,TRGIDER,KS01,KS001,,,,,0,,,BERRIN,2023-01-23 12:03:42.967000,BERRIN,2023-01-23 13:24:52.803000,,,,,,2023-01-23 13:24:52.813000,2023-01-23 13:24:53.237000,,,,0
685399,C,AD,2023-01-22 12:11:55,PAYU,,KS001,,,,,0,,,BERRIN,2023-01-23 12:13:22.750000,BERRIN,2023-01-23 12:13:22.750000,,,,,,2023-01-23 12:13:22.790000,2023-01-23 12:13:23.173000,,,,0
685400,C,AD,2023-01-21 12:17:07,PAYU,,KS001,,,,,0,,,BERRIN,2023-01-23 12:18:05.030000,BERRIN,2023-01-23 12:18:05.030000,,,,,,2023-01-23 12:18:05.060000,2023-01-23 12:18:05.517000,,,,0
685401,C,BD,2023-01-21 12:19:09,PAYU,,KS001,,,,,0,,,BERRIN,2023-01-23 12:20:24.827000,BERRIN,2023-01-23 12:20:24.827000,,,,,,2023-01-23 12:20:24.863000,2023-01-23 12:20:25.257000,,,,0
685402,C,BD,2023-01-22 12:20:27,PAYU,,KS001,,,,,0,,,BERRIN,2023-01-23 12:21:00.533000,BERRIN,2023-01-23 12:21:00.533000,,,,,,2023-01-23 12:21:00.567000,2023-01-23 12:21:00.977000,,,,0
685403,K,KT,2023-01-23 12:23:03,GIDER,D01,KM03,,,,,0,,,SEMRA,2023-01-23 12:27:14.253000,SEMRA,2023-01-23 12:27:14.253000,,,,,,2023-01-23 12:27:14.430000,2023-01-23 12:27:15.327000,,,,0
685404,K,BY,2023-01-22 12:32:08,,KS01,KS001,,,,,0,,,BERRIN,2023-01-23 12:32:57.427000,BERRIN,2023-01-23 13:09:02.540000,,,,,,2023-01-23 13:09:02.550000,2023-01-23 13:09:03.077000,,,,0
685405,K,KT,2023-01-23 12:55:57,NAKIT ,F01,KS004,,,,,0,,,FAMILYMOOL,2023-01-23 12:56:33.233000,FAMILYMOOL,2023-01-23 12:56:33.233000,,,,,,2023-01-23 12:56:33.293000,2023-01-23 12:56:33.780000,,,,0
685406,K,NO,2023-01-22 13:07:41,EMANET,KS01,KS001,,,,,0,,,BERRIN,2023-01-23 13:08:43.770000,BERRIN,2023-01-23 13:21:58.070000,,,,,,2023-01-23 13:21:58.083000,2023-01-23 13:21:58.340000,,,,0
685407,K,KT,2023-01-23 13:55:11,NAKIT,R01,KS005,,,,,0,,,RAYMOOL,2023-01-23 13:55:38.470000,RAYMOOL,2023-01-23 13:55:38.470000,,,,,,2023-01-23 13:55:38.533000,2023-01-23 13:55:39.087000,,,,0
685408,K,KT,2023-01-23 14:43:20,NAKİT,V01,KS002,,,,,0,,,AIDAANA,2023-01-23 14:44:15.257000,AIDAANA,2023-01-24 00:39:19.913000,,,,,,2023-01-24 00:39:19.957000,2023-01-24 00:39:20.533000,,,,0
685409,K,KT,2023-01-23 15:16:07,NAKİT,H01,KS007,,,,,0,,,NUR,2023-01-23 15:17:30.863000,NUR,2023-01-24 00:30:03.703000,,,,,,2023-01-24 00:30:03.733000,2023-01-24 00:30:04.567000,,,,0
685410,K,KT,2023-01-23 15:41:16,GIDER,D01,KM03,,,,,0,,,SEMRA,2023-01-23 15:59:40.750000,SEMRA,2023-01-23 15:59:40.750000,,,,,,2023-01-23 15:59:40.843000,2023-01-23 15:59:41.620000,,,,0
685411,K,KT,2023-01-23 16:39:43,NAKIT,Z01,KM01,,,,,0,,,ZBURNU,2023-01-23 16:40:14.117000,ZBURNU,2023-01-23 16:40:14.117000,,,,,,2023-01-23 16:40:14.170000,2023-01-23 16:40:14.883000,,,,0
685412,K,BY,2023-01-23 17:49:10,,KS01,KS001,,,,,0,,,BERRIN,2023-01-23 17:49:22.713000,BERRIN,2023-01-24 11:36:52.480000,,,,,,2023-01-24 11:36:52.510000,2023-01-24 11:36:52.843000,,,,0
685413,K,NT,2023-01-23 18:09:58,FR,KS01,KS001,,,,,0,,,BERRIN,2023-01-23 18:10:20.997000,BERRIN,2023-01-23 18:10:20.997000,,,,,,2023-01-23 18:10:21.050000,2023-01-23 18:10:21.407000,,,,0
685414,K,NO,2023-01-23 18:14:00,,L01,KS006,,,,,0,,,laleli,2023-01-23 18:14:34.457000,laleli,2023-01-24 11:13:18.607000,,,,,,2023-01-24 11:13:18.620000,2023-01-24 11:13:18.973000,,,,0
685415,K,GO,2023-01-23 18:14:38,TRGIDER,KS01,KS001,,,,,0,,,BERRIN,2023-01-23 18:15:32.497000,BERRIN,2023-01-24 12:01:50.103000,,,,,,2023-01-24 12:01:50.133000,2023-01-24 12:01:51.310000,,,,0
685416,K,NO,2023-01-23 18:16:00,HK,KS01,KS001,,,,,0,,,BERRIN,2023-01-23 18:16:16.330000,BERRIN,2023-01-23 18:16:16.330000,,,,,,2023-01-23 18:16:16.360000,2023-01-23 18:16:16.780000,,,,0
685417,K,NT,2023-01-23 18:36:02,TOPTAN,T01,KS001,,,,,0,,,BERRIN,2023-01-23 18:38:22.137000,BERRIN,2023-01-23 18:38:22.137000,,,,,,2023-01-23 18:38:22.277000,2023-01-23 18:38:22.783000,,,,0
685418,K,KT,2023-01-23 18:38:29,TOPTAN,T01,KS001,,,,,0,,,BERRIN,2023-01-23 18:38:49.367000,BERRIN,2023-01-23 18:38:49.367000,,,,,,2023-01-23 18:38:49.507000,2023-01-23 18:38:49.947000,,,,0
685419,K,NT,2023-01-23 18:39:50,DOVIZ,KS01,KS001,,,,,0,,,BERRIN,2023-01-23 18:40:45.660000,BERRIN,2023-01-23 18:40:45.663000,,,,,,2023-01-23 18:40:45.693000,2023-01-23 18:40:46.020000,,,,0
685420,K,KT,2023-01-23 18:40:05,,A01,KS013,,,,,0,,,AYTOLGUN,2023-01-23 18:41:28.213000,AYTOLGUN,2023-01-23 18:41:28.213000,,,,,,2023-01-23 18:41:28.330000,2023-01-23 18:41:28.920000,,,,0
685421,K,NO,2023-01-23 18:41:11,DOVIZ,KS01,KS001,,,,,0,,,BERRIN,2023-01-23 18:41:35.337000,BERRIN,2023-01-23 18:41:35.337000,,,,,,2023-01-23 18:41:35.370000,2023-01-23 18:41:35.693000,,,,0
685422,K,KT,2023-01-23 18:45:34,GIDER,E01,KS003,,,,,0,,,ERBIL,2023-01-23 18:46:24.740000,ERBIL,2023-01-23 18:46:24.743000,,,,,,2023-01-23 18:46:24.793000,2023-01-23 18:46:25.383000,,,,0
685423,K,GO,2023-01-23 18:50:52,IRAKGD,KS01,KS001,,,,,0,,,BERRIN,2023-01-23 18:51:33.760000,BERRIN,2023-01-24 11:35:45.990000,,,,,,2023-01-24 11:35:46.003000,2023-01-24 11:35:46.247000,,,,0
685424,K,NO,2023-01-23 18:56:57,PERS,KS01,KS001,,,,,0,,,BERRIN,2023-01-23 18:57:09.680000,BERRIN,2023-01-24 11:15:06.243000,,,,,,2023-01-24 11:15:06.260000,2023-01-24 11:15:06.593000,,,,0
685425,K,KT,2023-01-23 18:51:29,GRANDPARK GIDERLERI,G01,KS012,,,,,0,,,NAZERKE,2023-01-23 18:57:52.907000,NAZERKE,2023-01-23 18:57:52.907000,,,,,,2023-01-23 18:57:54.650000,2023-01-23 18:57:55.710000,,,,0
685426,K,NO,2023-01-23 19:30:28,,K01,Z003,,,,,0,,,AKKALAMALL,2023-01-23 19:30:48.897000,AKKALAMALL,2023-01-23 19:30:48.897000,,,,,,2023-01-23 19:30:48.947000,2023-01-23 19:30:49.480000,,,,0
685427,K,GO,2023-01-23 19:30:55,,K01,Z003,,,,,0,,,AKKALAMALL,2023-01-23 19:31:15.913000,AKKALAMALL,2023-01-23 19:31:15.913000,,,,,,2023-01-23 19:31:15.970000,2023-01-23 19:31:16.543000,,,,0
685428,K,KT,2023-01-23 20:19:36,AVANS,V01,KS002,,,,,0,,,AIDAANA,2023-01-23 20:20:27.800000,AIDAANA,2023-01-23 20:20:27.800000,,,,,,2023-01-23 20:20:27.873000,2023-01-23 20:20:28.397000,,,,0
685429,K,KT,2023-01-23 20:45:09,GIDER,Z01,KM01,,,,,0,,,ZBURNU,2023-01-23 20:47:09.800000,ZBURNU,2023-01-23 20:47:09.800000,,,,,,2023-01-23 20:47:09.943000,2023-01-23 20:47:13.683000,,,,0
685430,K,KT,2023-01-23 20:48:19,GIDER,E01,KS003,,,,,0,,,ERBIL,2023-01-23 20:49:47.940000,ERBIL,2023-01-23 20:49:47.940000,,,,,,2023-01-23 20:49:47.997000,2023-01-23 20:49:48.593000,,,,0
685431,K,NO,2023-01-23 11:20:46,OK,KS01,KS001,,,,,0,,,BERRIN,2023-01-24 11:21:05.977000,BERRIN,2023-01-24 11:21:05.977000,,,,,,2023-01-24 11:21:06.010000,2023-01-24 11:21:06.333000,,,,0
685432,C,AD,2023-01-24 11:35:11,,,KS006,,,,,0,,,laleli,2023-01-24 11:35:35.983000,laleli,2023-01-24 11:35:35.987000,,,,,,2023-01-24 11:35:36.033000,2023-01-24 11:35:36.480000,,,,0
685433,K,KT,2023-01-24 12:08:19,GİDER,V01,KS002,,,,,0,,,AIDAANA,2023-01-24 12:09:46.953000,AIDAANA,2023-01-25 00:27:37.227000,,,,,,2023-01-25 00:27:37.240000,2023-01-25 00:27:37.763000,,,,0
685434,C,AD,2023-01-23 12:13:44,PAYU,,KS001,,,,,0,,,BERRIN,2023-01-24 12:15:36.203000,BERRIN,2023-01-24 12:15:47.030000,,,,,,2023-01-24 12:15:47.030000,2023-01-24 12:15:47.340000,,,,0
685435,K,KT,2023-01-24 13:03:02,GIDER,Z01,KM01,,,,,0,,,ZBURNU,2023-01-24 13:07:03.443000,ZBURNU,2023-01-24 13:07:03.443000,,,,,,2023-01-24 13:07:03.597000,2023-01-24 13:07:04.300000,,,,0
685436,K,KT,2023-01-24 14:58:35,GİDER,H01,KS007,,,,,0,,,KÜBRA,2023-01-24 14:59:11.397000,KÜBRA,2023-01-24 14:59:11.397000,,,,,,2023-01-24 14:59:11.440000,2023-01-24 14:59:11.957000,,,,0
685437,K,KT,2023-01-24 16:14:26,NAKİT,H01,KS007,,,,,0,,,KÜBRA,2023-01-24 16:16:29.400000,KLAS,2023-01-25 00:34:26.850000,,,,,,2023-01-25 00:34:26.867000,2023-01-25 00:34:27.700000,,,,0
685438,C,AD,2023-01-24 16:25:52,ONLINE TRENDYOL,,KS008,,,,,0,,,ASLINUR,2023-01-24 16:50:12.423000,ASLINUR,2023-01-24 16:50:12.423000,,,,,,2023-01-24 16:50:12.643000,2023-01-24 16:50:13.353000,,,,0
685439,C,AD,2023-01-24 16:50:17,ONLINE HEPSİBURADA,,KS008,,,,,0,,,ASLINUR,2023-01-24 16:55:41.367000,ASLINUR,2023-01-24 16:55:41.367000,,,,,,2023-01-24 16:55:41.460000,2023-01-24 16:55:41.977000,,,,0
685440,C,AD,2023-01-24 16:55:45,ONLINE ÇİÇEKSEPETİ,,KS008,,,,,0,,,ASLINUR,2023-01-24 16:56:50.577000,ASLINUR,2023-01-24 16:56:50.577000,,,,,,2023-01-24 16:56:50.633000,2023-01-24 16:56:51.127000,,,,0
685441,C,AD,2023-01-24 16:56:52,ONLINE HEPSİBURADA,,KS008,,,,,0,,,ASLINUR,2023-01-24 16:57:30.283000,ASLINUR,2023-01-24 16:57:30.283000,,,,,,2023-01-24 16:57:30.320000,2023-01-24 16:57:30.760000,,,,0
685442,K,KT,2023-01-24 17:16:42,GIDER,D01,KM03,,,,,0,,,SEMRA,2023-01-24 17:17:17.567000,SEMRA,2023-01-24 17:17:17.567000,,,,,,2023-01-24 17:17:17.690000,2023-01-24 17:17:18.437000,,,,0
685443,K,KT,2023-01-24 17:45:40,NAKİT ,V01,KS002,,,,,0,,,AIDAANA,2023-01-24 17:47:45.440000,AIDAANA,2023-01-24 22:58:43.937000,,,,,,2023-01-24 22:58:43.950000,2023-01-24 22:58:44.397000,,,,0
685444,K,BY,2023-01-24 18:06:19,,KS01,KS001,,,,,0,,,BERRIN,2023-01-24 18:06:32.887000,BERRIN,2023-01-25 11:41:25.540000,,,,,,2023-01-25 11:41:25.553000,2023-01-25 11:41:25.843000,,,,0
685445,K,NT,2023-01-24 18:17:39,DOVIZ,KS01,KS001,,,,,0,,,BERRIN,2023-01-24 18:17:59.733000,BERRIN,2023-01-24 18:19:02.757000,,,,,,2023-01-24 18:19:02.767000,2023-01-24 18:19:03.083000,,,,0
685446,K,KT,2023-01-24 18:13:16,,A01,KS013,,,,,0,,,AYTOLGUN,2023-01-24 18:18:22.080000,AYTOLGUN,2023-01-24 18:18:22.080000,,,,,,2023-01-24 18:18:22.263000,2023-01-24 18:18:23.113000,,,,0
685447,K,NO,2023-01-24 18:19:05,DOVIZ,KS01,KS001,,,,,0,,,BERRIN,2023-01-24 18:19:18.923000,BERRIN,2023-01-24 18:19:18.923000,,,,,,2023-01-24 18:19:18.950000,2023-01-24 18:19:19.317000,,,,0
685448,K,NT,2023-01-24 18:19:22,TOPTAN,T01,KS001,,,,,0,,,BERRIN,2023-01-24 18:21:45.190000,BERRIN,2023-01-25 12:26:38.860000,,,,,,2023-01-25 12:26:38.880000,2023-01-25 12:26:39.313000,,,,0
685449,K,NT,2023-01-24 18:26:24,FR,KS01,KS001,,,,,0,,,BERRIN,2023-01-24 18:26:41.507000,BERRIN,2023-01-24 18:26:41.507000,,,,,,2023-01-24 18:26:41.547000,2023-01-24 18:26:41.930000,,,,0
685450,K,NO,2023-01-24 18:34:51,EMANET,KS01,KS001,,,,,0,,,BERRIN,2023-01-24 18:35:33.823000,BERRIN,2023-01-25 11:30:12.213000,,,,,,2023-01-25 11:30:12.230000,2023-01-25 11:30:12.773000,,,,0
685451,K,NO,2023-01-24 18:35:37,,L01,KS006,,,,,0,,,laleli,2023-01-24 18:36:41.590000,laleli,2023-01-24 18:38:15.573000,,,,,,2023-01-24 18:38:15.583000,2023-01-24 18:38:15.913000,,,,0
685452,K,NO,2023-01-24 18:37:06,FIRMA ,KS01,KS001,,,,,0,,,BERRIN,2023-01-24 18:39:15.510000,BERRIN,2023-01-24 19:44:02.590000,,,,,,2023-01-24 19:44:02.603000,2023-01-24 19:44:02.893000,,,,0
685453,K,GO,2023-01-24 18:48:53,TRGIDER,KS01,KS001,,,,,0,,,BERRIN,2023-01-24 18:51:59.823000,BERRIN,2023-01-25 13:11:49.050000,,,,,,2023-01-25 13:11:49.067000,2023-01-25 13:11:49.800000,,,,0
685454,K,KT,2023-01-24 19:01:41,G'DER,F01,KS004,,,,,0,,,FAMILYMOOL,2023-01-24 19:03:10.523000,FAMILYMOOL,2023-01-24 19:03:10.523000,,,,,,2023-01-24 19:03:10.620000,2023-01-24 19:03:11.313000,,,,0
685455,K,KT,2023-01-24 19:07:39,GRAND PARK GIDERLER,G01,KS012,,,,,0,,,NAZERKE,2023-01-24 19:09:27.170000,NAZERKE,2023-01-24 19:09:27.170000,,,,,,2023-01-24 19:09:27.293000,2023-01-24 19:09:27.927000,,,,0
685456,K,KT,2023-01-24 19:30:04,AVANS,V01,KS002,,,,,0,,,AIDAANA,2023-01-24 19:31:03.297000,AIDAANA,2023-01-24 22:20:33.807000,,,,,,2023-01-24 22:20:33.820000,2023-01-24 22:20:34.127000,,,,0
685457,K,NO,2023-01-24 19:39:12,,K01,Z003,,,,,0,,,AKKALAMALL,2023-01-24 19:40:54.857000,AKKALAMALL,2023-01-24 19:40:54.857000,,,,,,2023-01-24 19:40:54.913000,2023-01-24 19:40:55.463000,,,,0
685458,K,GO,2023-01-24 19:41:23,,K01,Z003,,,,,0,,,AKKALAMALL,2023-01-24 19:42:17.833000,AKKALAMALL,2023-01-24 19:42:17.843000,,,,,,2023-01-24 19:42:18.047000,2023-01-24 19:42:18.687000,,,,0
