Modul,FisTip,FisNo,FisHarinx,SKod,RKod,Asorti,Miktar
F,fsa,1497,5369,393 3160,2174,0001,1.0
F,fsa,1498,5370,009 1070 ,232,0001,1.0
F,fsa,1498,5370,009 1070 ,2910,0001,1.0
F,fsa,1500,5372,009 1022,35,0001,1.0
F,fsa,1500,5372,009 1022,232,0001,1.0
F,fsa,1500,5372,009 1022,2902,0001,1.0
F,fsa,1500,5372,009 1022,3517,0001,1.0
F,fsa,1504,5385,403 991,2123,0001,9.0
F,fsa,1504,5386,403 991 KRK ,2124,0001,6.0
F,fsa,1504,5387,403 901 KRK ,507,0001,7.0
F,fsa,1504,5388,403 833,507,0001,8.0
F,fsa,1504,5389,403 832,507,0001,8.0
F,fsa,1504,5390,403 820,507,0001,8.0
F,fsa,1504,5391,403 790,507,0001,9.0
F,fsa,1504,5392,403 779 KRK ,507,0001,6.0
F,fsa,1504,5393,403 403,2059,0001,9.0
F,fsa,1504,5394,403 0271,2059,0001,8.0
F,fsa,1504,5395,393 9792,2116,0001,7.0
F,fsa,1504,5396,393 9792,2113,0001,7.0
F,fsa,1504,5397,204 5444,2110,0001,7.0
F,fsa,1504,5398,204 5444 KRK ,2112,0001,7.0
F,fsa,1504,5399,037 1988,2108,0001,8.0
F,fsa,1504,5400,037 1988,1514,0001,9.0
F,fsa,1504,5401,009 1022,35,0001,5.0
F,fsa,1504,5402,007 20 900,559,0001,7.0
F,fsa,1504,5403,007 20 900,2107,0001,7.0
F,fsa,1504,5404,007 20 855,57,0001,7.0
F,fsa,1504,5405,007 20 855,46,0001,7.0
F,fsa,1504,5406,007 20 751,305,0001,8.0
F,fsa,1504,5407,007 20 751,2106,0001,9.0
F,fsa,1504,5408,007 20 206,2104,0001,7.0
F,fsa,1504,5409,007 20 206,2055,0001,7.0
F,fsa,1504,5410,002 H 2104,1851,0001,8.0
F,fsa,1504,5411,002 H 2095,2100,0001,6.0
F,fsa,1504,5412,002 H 2095,2101,0001,8.0
F,fsa,1504,5413,002 H 1927,1851,0001,8.0
F,fsa,1504,5414,002 H 2028 DERI,2268,0001,7.0
F,fsa,1504,5415,002 H 1951,2098,0001,8.0
F,fsa,1504,5416,002 H 1928,2096,0001,8.0
F,fsa,1505,5417,393 3581,350,0001,1.0
F,fsa,1505,5417,393 3581,1248,0001,1.0
F,fsa,1506,5418,411 526,2873,0001,2.0
F,fsa,1507,5420,028 3778 ,1963,0365,2.0
F,fsa,1507,5421,418 6019,2256,0364,4.0
F,fsa,1507,5422,039 7846,2015,4,3.0
F,fsa,1507,5423,407 K22 1104,2267,4,4.0
F,fsa,1507,5424,407 K22 1107,2282,4,4.0
F,fsa,1507,5425,407 K22 1107,2282,4,4.0
F,fsa,1508,5426,007 20 872 KRK,1660,0001,4.0
F,fsa,1508,5427,171 2010,1686,0001,1.0
F,fsa,1508,5428,171 2008,1686,0001,3.0
F,fsa,1508,5429,171 03,3216,0001,5.0
F,fsa,1508,5430,007 20 872 KRK,1660,0001,20.0
F,fsa,1508,5431,171 2010,1686,0001,20.0
F,fsa,1508,5432,171 2008,1686,0001,30.0
F,fsa,1508,5433,171 03,3216,0001,30.0
F,fsa,1509,5434,393 3348,589,0001,1.0
F,fsa,1510,5435,128 513,1,0445,1.0
F,fsa,1510,5435,128 513,46,0445,1.0
F,fsa,1510,5438,418 0047,2237,0165,1.0
F,fsa,1510,5439,418 0047,2237,0021,5.0
F,fsa,1510,5440,039 7843,2011,0165,1.0
F,fsa,1510,5441,039 7843,2011,0250,1.0
F,fsa,1511,5442,418 0047,2236,0021,4.0
F,fsa,1522,5466,393 3290,2125,0038,1.0
F,fsa,1522,5466,393 3290,2897,0352,1.0
F,fsa,1522,5467,018 7637,1941,0038,1.0
F,fsa,1522,5468,039 7795,1976,0007,1.0
F,fsa,1522,5469,407 K21-1003,687,0349,1.0
F,fsa,1522,5470,395 701-1012,40,0007,1.0
F,fsa,1523,5471,403 600,350,0045,1.0
F,fsa,1523,5471,403 600,1548,0045,1.0
F,fsa,1523,5472,403 566,635,0045,1.0
F,fsa,1523,5473,018 7455,1944,0045,1.0
F,fsa,1523,5474,018 7637,1941,0045,1.0
F,fsa,1524,5475,210 611,2933,0149,2.0
F,fsa,1524,5475,210 611,2934,0446,1.0
F,fsa,1525,5476,393 429 KRK,2125,0001,1.0
F,fsa,1525,5476,393 429 KRK,3411,0001,1.0
F,fsa,1525,5477,393 429,2125,0001,1.0
F,fsa,1531,5486,009 1074,2911,0001,1.0
F,fsa,1531,5487,407 K22 1107,2282,0001,1.0
F,fsa,1531,5488,007 20 3150,141,0001,1.0
F,fsa,1531,5488,007 20 3150,2615,0001,1.0
F,fsa,1535,5492,039 7795,1976,0038,1.0
F,fsa,1537,5494,009 179,231,0453,1.0
F,fsa,1539,5496,009 179,5,0045,1.0
F,fsa,1539,5496,009 179,229,0045,1.0
F,fsa,1539,5496,009 179,796,0045,1.0
F,fsa,1539,5496,009 179,2821,0045,1.0
F,fsa,1539,5496,009 179,3560,0045,1.0
F,fsa,1539,5496,009 179,3742,0045,1.0
F,fsa,1540,5497,418 0019,2742,0001,1.0
F,fsa,1540,5498,403 0271,507,0001,1.0
F,fsa,1540,5499,018 7455 KRK,1944,0001,1.0
F,fsa,1540,5500,171 2023,1676,0001,1.0
F,fsa,1540,5501,007 20 2853 KRK,2611,0001,1.0
F,fsa,1541,5502,018 7637 KRK,1941,0402,1.0
F,fsa,1541,5503,009 610 ,229,0401,1.0
F,fsa,1541,5503,009 610 ,1548,0401,1.0
F,fsa,1542,5504,039 7805,1983,0411,1.0
F,fsa,1542,5505,018 7455,1944,0411,1.0
F,fsa,1542,5506,009 610 ,1439,0123,1.0
F,fsa,1542,5506,009 610 ,1548,0123,1.0
F,fsa,1543,5507,009 1070 ,232,0007,1.0
F,fsa,1543,5507,009 1070 ,2903,0007,1.0
F,fsa,1544,5508,393 3623,2172,0197,1.0
F,fsa,1544,5534,407 LUIJO,1851,0504,1.0
F,fsa,1546,5510,128 513,47,0445,1.0
F,fsa,1547,5512,009 1084,2911,0033,1.0
F,fsa,1547,5513,393 3349,2160,0033,1.0
F,fsa,1547,5514,393 3884,3558,0033,1.0
F,fsa,1547,5515,393 3348,1548,0033,1.0
F,fsa,1547,5516,393 3623,2171,0033,1.0
F,fsa,1547,5517,418 9059,3144,0033,1.0
F,fsa,1547,5518,037 1182,3622,0033,1.0
F,fsa,1547,5519,412 705,43,0033,1.0
F,fsa,1547,5519,412 705,746,0033,1.0
F,fsa,1547,5520,002 H 3279,3197,0033,1.0
F,fsa,1547,5521,002 H 3298,3210,0033,1.0
F,fsa,1547,5522,002 H 3329,3113,0033,1.0
F,fsa,1547,5522,002 H 3329,3518,0033,1.0
F,fsa,1547,5523,169 1226,752,0033,1.0
F,fsa,1547,5524,243 1550,322,0033,1.0
F,fsa,1547,5525,039 7805,1983,0033,1.0
F,fsa,1547,5526,039 7795,1975,0033,1.0
F,fsa,1547,5526,039 7795,2961,0033,1.0
F,fsa,1554,5537,009 179,1439,0458,1.0
F,fsa,1554,5538,009 179,35,0001,1.0
F,fsa,1555,5539,018 7455,1941,0001,1.0
F,fsa,1558,5545,002 H 3325,1919,0444,1.0
F,fsa,1559,5546,393 427,2081,0001,2.0
F,fsa,1560,5547,037 6824,2945,0466,1.0
F,fsa,1560,5548,210 698 KRK ,2252,0479,1.0
F,fsa,1560,5549,210 356 KRK,1659,0478,1.0
F,fsa,1561,5550,128 561,3163,0001,1.0
F,fsa,1561,5551,393 2347 KRK,3092,0001,1.0
F,fsa,1561,5552,393 3291,1851,0001,1.0
F,fsa,1561,5553,393 3160,2172,0001,1.0
F,fsa,1561,5554,393 3153,2174,0001,1.0
F,fsa,1561,5555,007 19 2359,1930,0001,1.0
F,fsa,1561,5556,007 19 2261-1,313,0001,1.0
F,fsa,1562,5557,009 1022,232,0438,1.0
F,fsa,1562,5558,009 1022,232,0436,1.0
F,fsa,1562,5558,009 1022,240,0436,1.0
F,fsa,1562,5559,128 513,1,0381,1.0
F,fsa,1562,5559,128 513,50,0381,1.0
F,fsa,1562,5560,009 1106,3442,0297,1.0
F,fsa,1562,5560,009 1106,3445,0297,1.0
F,fsa,1562,5561,039 7805,1983,0297,1.0
F,fsa,1562,5562,210 699 KRK ,40,0431,1.0
F,fsa,1562,5562,210 699 KRK ,2252,0031,1.0
F,fsa,1562,5563,018 7637,1941,0001,1.0
F,fsa,1563,5564,169 1229,210,0001,1.0
F,fsa,1563,5565,002 H 3205,210,0001,1.0
F,fsa,1563,5566,018 7268,1941,0001,1.0
F,fsa,1564,5567,393 3160,2174,0001,1.0
F,fsa,1564,5568,028 3759,1958,0049,1.0
F,fsa,1565,5569,007 20 3100,2614,0127,15.0
F,fsa,1566,5570,407 K22 1103 KR,2223,0165,1.0
F,fsa,1566,5570,407 K22 1103 KR,2229,0165,1.0
F,fsa,1566,5571,407 K22 1103 KR,2223,0021,5.0
F,fsa,1566,5571,407 K22 1103 KR,2229,0021,5.0
F,fsa,1566,5572,018 7493,1950,0165,1.0
F,fsa,1566,5573,018 7493,1950,0250,1.0
F,fsa,1566,5574,018 7513,1945,0165,1.0
F,fsa,1566,5574,018 7513,1952,0165,1.0
F,fsa,1566,5575,018 7513,1945,0250,1.0
F,fsa,1566,5575,018 7513,1952,0250,1.0
F,fsa,1576,5600,039 7842,2003,0001,1.0
F,fsa,1576,5601,018 7455,1944,0001,1.0
F,fsa,1576,5602,002 H 2379,1266,0489,1.0
F,fsa,1576,5603,002 H 2379,4129,0001,1.0
F,fsa,1576,5604,037 6824,2945,0487,1.0
F,fsa,1576,5604,037 6824,2951,0488,1.0
F,fsa,1579,5611,009 1052,240,0007,1.0
F,fsa,1579,5612,393 7895,1,0001,1.0
F,fsa,1582,5615,009 1084,2081,0033,1.0
F,fsa,1586,5622,393 1032,210,0001,1.0
F,fsa,1586,5623,393 1032,210,0001,1.0
F,fsa,1586,5624,002 H 3104,2885,0149,1.0
F,fsa,1586,5625,412 708,40,0149,1.0
F,fsa,1586,5626,303 88002,2441,0149,1.0
F,fsa,1586,5627,086 8693,58,0149,1.0
F,fsa,1586,5628,009 1084,2081,0149,1.0
F,fsa,1586,5629,037 6824,2945,0149,1.0
F,fsa,1586,5629,037 6824,2951,0049,1.0
F,fsa,1586,5630,393 3160,2174,0001,1.0
F,fsa,1586,5631,393 429,2080,0001,1.0
F,fsa,1586,5631,393 429,4062,0001,1.0
F,fsa,1586,5632,204 40133,3477,0049,1.0
F,fsa,1586,5633,303 B66001,2474,0049,1.0
F,fsa,1586,5633,303 B66001,2475,0149,1.0
F,fsa,1588,5639,204 40092 Y.KRK,3469,0045,3.0
F,fsa,1588,5640,403 1116 KRK,507,0045,4.0
F,fsa,1588,5641,403 1045 KRK,507,0045,4.0
F,fsa,1588,5642,403 1123 KRK,507,0045,4.0
F,fsa,1588,5643,403 1121 KRK,507,0045,4.0
F,fsa,1589,5644,418 0051,249,0001,1.0
F,fsa,1589,5644,418 0051,1851,0001,1.0
F,fsa,1589,5645,418 0018,2826,0001,1.0
F,fsa,1590,5646,393 3160,2171,0001,1.0
F,fsa,1592,5651,009 1022,35,0127,1.0
F,fsa,1592,5651,009 1022,1242,0127,1.0
F,fsa,1592,5651,009 1022,3774,0127,1.0
F,fsa,1593,5652,009 179,35,0407,1.0
F,fsa,1593,5652,009 179,1439,0405,1.0
F,fsa,1593,5653,009 179,1248,0459,1.0
F,fsa,1593,5654,009 179,1248,0001,1.0
F,fsa,1601,5664,018 7455 KRK,1940,0001,1.0
F,fsa,1602,5665,210 607 KRK ,40,0021,1.0
F,fsa,1602,5666,412 708 KRK,40,0021,1.0
F,fsa,1603,5667,039 7805,1983,0093,1.0
F,fsa,1603,5668,018 7493,1949,0093,1.0
F,fsa,1603,5669,018 7455,1944,0093,1.0
F,fsa,1605,5671,046 39 KRK ,216,0001,1.0
F,fsa,1605,5672,018 7455 KRK,1941,0001,1.0
F,fsa,1612,5684,393 3580,2094,0001,1.0
F,fsa,1613,5686,007 20 2803,536,0001,1.0
F,fsa,1613,5687,204 40092,3469,0001,1.0
F,fsa,1613,5687,204 40092,3477,0001,1.0
F,fsa,1614,5688,009 1022,229,0256,1.0
F,fsa,1614,5688,009 1022,235,0256,1.0
F,fsa,1614,5688,009 1022,306,0031,1.0
F,fsa,1616,5693,009 1090,306,0001,1.0
F,fsa,1616,5694,009 1022,229,0019,1.0
F,fsa,1618,5701,009 1022,35,0394,1.0
F,fsa,1618,5702,009 1052,1248,0240,1.0
F,fsa,1618,5703,009 1022,232,0001,1.0
F,fsa,1618,5704,009 1022,232,0001,1.0
F,fsa,1618,5705,009 179,2900,0001,5.0
F,fsa,1622,5715,039 7842,2003,0001,2.0
F,fsa,1623,5716,393 1273,1851,0001,1.0
F,fsa,1623,5717,037 6824,2945,0001,1.0
F,fsa,1623,5755,002 H 2379,1266,0519,1.0
F,fsa,1632,5734,037 6842,2974,0001,1.0
F,fsa,1632,5735,393 428,2081,0001,1.0
F,fsa,1632,5736,393 1273,1851,0001,1.0
F,fsa,1632,5737,037 6824,2945,0001,1.0
F,fsa,1632,5737,037 6824,2946,0001,1.0
F,fsa,1634,5739,243 552,322,0502,1.0
F,fsa,1638,5746,048 6016,40,0001,1.0
F,fsa,1638,5747,204 40102 ,3482,0001,1.0
F,fsa,1638,5748,009 1090,2903,0065,1.0
F,fsa,1638,5749,046 43 KRK,1015,0001,1.0
F,fsa,1638,5750,037 1988,2970,0001,1.0
F,fsa,1639,5751,210 723 KRK,47,0486,1.0
F,fsa,1639,5752,210 737 KRK,38,0486,1.0
F,fsa,1644,5760,018 7455,1533,0001,1.0
F,fsa,1645,5761,418 0051,249,0001,1.0
F,fsa,1645,5762,037 1988,1514,0001,1.0
F,fsa,1645,5763,037 22101,1828,0001,1.0
F,fsa,1647,5766,393 3160,2171,0455,2.0
F,fsa,1647,5766,393 3160,2174,0491,2.0
F,fsa,1649,5768,002 H 3436,3524,0149,1.0
F,fsa,1649,5769,002 H 2518,2889,0149,1.0
F,fsa,1649,5770,303 B101000,2575,0149,1.0
F,fsa,1649,5771,009 1084,2911,0049,1.0
F,fsa,1649,5772,007 20 2802,2879,0049,1.0
F,fsa,1649,5773,204 40133,3469,0149,1.0
F,fsa,1657,5787,418 6018,1265,0001,1.0
F,fsa,1657,5787,418 6018,1851,0001,1.0
F,fsa,1657,5787,418 6018,3772,0382,1.0
F,fsa,1657,5787,418 6018,3773,0382,1.0
F,fsa,1657,5788,418 0012,210,0143,1.0
F,fsa,1659,5790,009 1090,229,0007,1.0
F,fsa,1659,5790,009 1090,2910,0007,1.0
F,fsa,1661,5792,T-20201,263,0001,20.0
F,fsa,1665,5798,407 LUIJO,264,0524,1.0
F,fsa,1665,5798,407 LUIJO,1851,0322,1.0
F,fsa,1667,5803,039 7795 KRK,2961,0021,1.0
F,fsa,1667,5804,007 20 2273 KRK,162,0021,1.0
F,fsa,1667,5805,039 7798 KRK,3854,0021,1.0
F,fsa,1668,5807,039 7795 KRK,2961,0001,5.0
F,fsa,1669,5808,039 7805,1983,0503,1.0
F,fsa,1669,5809,039 7805,1983,0091,1.0
F,fsa,1673,5814,002 H 2379,4130,0490,1.0
F,fsa,1674,5815,007 20 2269,1519,0023,1.0
F,fsa,1674,5815,007 20 2269,1520,0023,1.0
F,fsa,1674,5816,007 20 2269,1519,0382,1.0
F,fsa,1676,5822,039 7795 KRK,1975,0484,1.0
F,fsa,1676,5823,393 603 KRK ,40,0273,1.0
F,fsa,1676,5823,393 603 KRK ,41,0289,1.0
F,fsa,1676,5824,393 603 KRK ,40,0457,1.0
F,fsa,1676,5824,393 603 KRK ,41,0288,1.0
F,fsa,1676,5825,393 603 KRK ,40,0277,2.0
F,fsa,1676,5825,393 603 KRK ,41,0277,1.0
F,fsa,1676,5826,393 603 KRK ,40,0275,2.0
F,fsa,1676,5826,393 603 KRK ,41,0275,1.0
F,fsa,1676,5827,393 603 KRK ,40,2,2.0
F,fsa,1676,5827,393 603 KRK ,41,2,1.0
F,fsa,1676,5828,393 603 KRK ,40,0272,2.0
F,fsa,1676,5828,393 603 KRK ,41,0272,1.0
F,fsa,1676,5843,018 7637 KRK,2289,0289,1.0
F,fsa,1676,5844,018 7637 KRK,2289,0277,1.0
F,fsa,1676,5845,018 7637 KRK,2289,0275,1.0
F,fsa,1676,5846,018 7637 KRK,2289,2,1.0
F,fsa,1676,5847,018 7455 KRK,1944,0289,1.0
F,fsa,1676,5848,018 7455 KRK,1944,0288,1.0
F,fsa,1676,5849,018 7455 KRK,1941,0277,2.0
F,fsa,1676,5849,018 7455 KRK,1944,0277,1.0
F,fsa,1676,5850,018 7455 KRK,1941,0275,2.0
F,fsa,1676,5850,018 7455 KRK,1944,0275,1.0
F,fsa,1676,5851,018 7455 KRK,1941,2,2.0
F,fsa,1676,5851,018 7455 KRK,1944,2,1.0
F,fsa,1676,5852,018 7455 KRK,1941,0272,1.0
F,fsa,1676,5852,018 7455 KRK,1944,0272,1.0
F,fsa,1681,5858,007 20 2802,141,0001,1.0
F,fsa,1681,5859,018 7455,1944,0001,1.0
F,fsa,1681,5860,393 3290,2125,0001,1.0
F,fsa,1683,5862,018 7637,1941,0001,1.0
F,fsa,1683,5904,018 7455,1944,0161,1.0
F,fsa,1685,5866,009 610 ,229,1,1.0
F,fsa,1685,5866,009 610 ,1548,1,1.0
F,fsa,1691,5873,018 7455,1941,0001,1.0
F,fsa,1691,5873,018 7455,1944,0001,1.0
F,fsa,1691,5874,037 1988,2945,0001,1.0
F,fsa,1691,5874,037 1988,2951,0001,1.0
F,fsa,1691,5875,407 K21 1024,2606,0001,1.0
F,fsa,1693,5878,009 1052,35,0007,1.0
F,fsa,1693,5878,009 1052,2908,0045,1.0
F,fsa,1695,5880,007 20 2802 KRK,2878,0211,1.0
F,fsa,1695,5881,393 3160 KRK ,2171,0211,1.0
F,fsa,1695,5882,393 3882,2174,0211,1.0
F,fsa,1695,5883,204 40133 Y.KRK,3481,0211,1.0
F,fsa,1695,5884,204 40133 Y.KRK,3487,0211,1.0
F,fsa,1696,5885,393 1659,1438,0033,1.0
F,fsa,1696,5886,009 1070 ,232,0033,1.0
F,fsa,1696,5887,047 201,35,0033,1.0
F,fsa,1696,5888,047 209,478,0033,1.0
F,fsa,1700,5895,009 1022,35,0019,1.0
F,fsa,1701,5897,009 1022,35,0381,1.0
F,fsa,1701,5897,009 1022,229,0381,1.0
F,fsa,1701,5897,009 1022,231,0381,1.0
F,fsa,1701,5897,009 1022,240,0381,1.0
F,fsa,1701,5897,009 1022,2907,0381,1.0
F,fsa,1701,5898,009 610 ,35,0381,1.0
F,fsa,1701,5898,009 610 ,229,0381,1.0
F,fsa,1701,5898,009 610 ,2907,0381,1.0
F,fsa,1703,5901,009 1022,35,0031,1.0
F,fsa,1703,5902,009 179,35,0482,1.0
F,fsa,1703,5902,009 179,1248,0483,1.0
F,fsa,1707,5908,002 H 3070,3023,0507,1.0
F,fsa,1707,5909,002 H 3049,3024,0331,1.0
F,fsa,1714,5932,204 40140 KRK,3469,0273,1.0
F,fsa,1714,5933,204 40140 KRK,3469,0457,1.0
F,fsa,1714,5934,204 40140 KRK,3469,0277,2.0
F,fsa,1714,5935,204 40140 KRK,3469,0275,2.0
F,fsa,1714,5936,204 40140 KRK,3469,2,2.0
F,fsa,1714,5937,204 40140 KRK,3469,0272,2.0
F,fsa,1716,5939,039 7795 KRK,2961,0485,1.0
F,fsa,1717,5940,002 H 3502,1919,0472,1.0
F,fsa,1717,5940,002 H 3502,3855,0103,1.0
F,fsa,1717,5941,002 H 3120,3063,0003,1.0
F,fsa,1717,5942,393 602,40,0001,1.0
F,fsa,1717,5943,204 40133,3469,0471,1.0
F,fsa,1718,5944,002 H 3299,1,0443,1.0
F,fsa,1718,5945,393 1273,1851,0001,1.0
F,fsa,1718,5946,002 H 3657,3054,0093,1.0
F,fsa,1718,5947,002 H 3675,4142,0093,1.0
F,fsa,1718,5948,086 8724,3085,0047,1.0
F,fsa,1718,5949,002 H 3654,1857,0492,1.0
F,fsa,1718,5950,002 H 3325,1919,0093,1.0
F,fsa,1720,5952,039 7795,1975,0001,1.0
F,fsa,1720,5952,039 7795,1976,0501,1.0
F,fsa,1723,5959,393 1273,1851,0033,1.0
F,fsa,1723,5960,002 H 3346,361,0033,1.0
F,fsa,1723,5961,002 H 3462,361,0033,1.0
F,fsa,1723,5962,403 1122,48,0033,1.0
F,fsa,1723,5963,403 1121,48,0033,1.0
F,fsa,1723,5964,018 7455,1941,0033,1.0
F,fsa,1723,5964,018 7455,1944,0033,1.0
F,fsa,1723,5965,393 1273,514,0033,1.0
F,fsa,1723,5966,393 1302,3153,0033,1.0
F,fsa,1724,5968,393 1273 KRK,514,0001,1.0
F,fsa,1724,5968,393 1273 KRK,1851,0001,1.0
F,fsa,1725,5969,009 1090,2903,0001,1.0
F,fsa,1725,5970,403 1123,507,0001,1.0
F,fsa,1725,5971,403 1045,507,0001,1.0
F,fsa,1725,5972,403 1143,507,0001,1.0
F,fsa,1726,5973,039 7805,1983,0001,1.0
F,fsa,1726,5974,411 526,1851,0001,1.0
F,fsa,1728,5977,204 40037,4279,0001,1.0
F,fsa,1730,5979,009 1022,232,0019,1.0
F,fsa,1730,5979,009 1022,240,0019,1.0
F,fsa,1733,5983,393 1273,514,0001,1.0
F,fsa,1733,5984,018 7455 KRK,1941,0001,1.0
F,fsa,1733,5984,018 7455 KRK,1944,0001,1.0
F,fsa,1741,5993,407 LUIJO,1851,0532,1.0
F,fsa,1743,5995,007 20 502 KRK,1932,0001,4.0
F,fsa,1745,5998,009 1022,1248,0395,1.0
F,fsa,1745,5999,009 1022,231,0001,1.0
F,fsa,1746,6000,303 B 900008,190,0419,1.0
F,fsa,1746,6000,303 B 900008,3797,0430,1.0
F,fsa,1746,6001,303 B 91003,3797,0428,1.0
F,fsa,1746,6002,303 B 93002,3797,0426,1.0
F,fsa,1750,6007,418 0010,1851,0143,1.0
F,fsa,1751,6008,009 610 ,35,0001,1.0
F,fsa,1751,6008,009 610 ,229,0001,1.0
F,fsa,1759,6038,018 7636 KRK,1941,0273,1.0
F,fsa,1759,6038,018 7636 KRK,2288,0273,1.0
F,fsa,1759,6039,018 7636 KRK,1941,0457,1.0
F,fsa,1759,6039,018 7636 KRK,2288,0457,1.0
F,fsa,1759,6040,018 7636 KRK,1941,0277,2.0
F,fsa,1759,6040,018 7636 KRK,2288,0277,2.0
F,fsa,1759,6041,018 7636 KRK,1941,0275,2.0
F,fsa,1759,6041,018 7636 KRK,2288,0275,2.0
F,fsa,1759,6042,018 7636 KRK,1941,2,2.0
F,fsa,1759,6042,018 7636 KRK,2288,2,2.0
F,fsa,1759,6043,018 7636 KRK,1941,0272,2.0
F,fsa,1759,6043,018 7636 KRK,2288,0272,2.0
F,fsa,1759,6044,018 7637 KRK,1941,0273,1.0
F,fsa,1759,6045,018 7637 KRK,1941,0457,1.0
F,fsa,1759,6045,018 7637 KRK,2289,0288,1.0
F,fsa,1759,6046,018 7637 KRK,1941,0277,2.0
F,fsa,1759,6047,018 7637 KRK,1941,0275,2.0
F,fsa,1759,6048,018 7637 KRK,1941,2,2.0
F,fsa,1759,6049,018 7637 KRK,1941,0272,2.0
F,fsa,1759,6049,018 7637 KRK,2289,0272,1.0
F,fsa,1759,6050,018 7455 KRK,1941,0273,1.0
F,fsa,1759,6051,018 7455 KRK,1941,0457,1.0
F,fsa,1759,6052,018 7455 KRK,1941,0272,1.0
F,fsa,1761,6054,007 20 872 KRK,216,0001,6.0
F,fsa,1761,6054,007 20 872 KRK,1851,0001,6.0
F,fsa,1762,6055,169 1229 KRK ,40,0001,1.0
F,fsa,1762,6056,169 1226,752,0001,1.0
F,fsa,1762,6057,204 40098 Y.KRK,3469,0001,1.0
F,fsa,1764,6059,393 1658,1438,0033,1.0
F,fsa,1765,6060,403 1121,507,0001,1.0
F,fsa,1765,6061,393 1746,1533,0001,1.0
F,fsa,1765,6062,403 1122,3511,0001,1.0
F,fsa,1766,6063,393 1273,514,0001,1.0
F,fsa,1769,6068,393 1748,2895,0001,1.0
F,fsa,1769,6069,393 1748,2091,0001,1.0
F,fsa,1771,6071,204 40070,3469,0001,1.0
F,fsa,1773,6073,393 3160,2171,0212,1.0
F,fsa,1773,6074,393 429 KRK,2125,0001,1.0
F,fsa,1773,6075,393 3160,2171,0001,1.0
F,fsa,1773,6075,393 3160,2174,0001,1.0
F,fsa,1775,6077,204 40070,3477,0001,1.0
F,fsa,1780,6091,009 1090,229,0049,1.0
F,fsa,1781,6092,009 1090,2903,0486,1.0
F,fsa,1782,6093,002 H 3205,3135,0149,1.0
F,fsa,1782,6094,002 H 3494,1919,0149,1.0
F,fsa,1782,6094,002 H 3494,3516,0149,1.0
F,fsa,1782,6095,002 H 3386,1919,0148,1.0
F,fsa,1782,6095,002 H 3386,3516,0148,1.0
F,fsa,1782,6096,002 H 3496,376,0149,1.0
F,fsa,1782,6096,002 H 3496,1919,0149,1.0
F,fsa,1782,6097,002 H 3659,4128,0148,1.0
F,fsa,1787,6102,393 428 KRK ,2128,0001,3.0
F,fsa,1788,6103,002 H 3132,3020,0065,1.0
F,fsa,1788,6104,039 7848,2280,0065,1.0
F,fsa,1788,6105,002 H 3164,2888,0065,1.0
F,fsa,1788,6106,002 H 3333,3219,0065,1.0
F,fsa,1788,6107,303 B94001,2477,0169,1.0
F,fsa,1788,6108,418 6019,2256,0169,1.0
F,fsa,1788,6109,303 B90006,2557,0169,1.0
F,fsa,1788,6110,028 019633,1959,0169,1.0
F,fsa,1788,6111,303 B79001,2659,0169,1.0
F,fsa,1796,6119,243 552,322,0441,1.0
F,fsa,1800,6123,007 20 2802,2798,0149,1.0
F,fsa,1800,6124,048 6005,40,0001,1.0
F,fsa,1801,6125,028 3759,1533,0442,1.0
F,fsa,1801,6126,028 3759,1959,0442,1.0
F,fsa,1801,6127,028 016208,1965,0085,1.0
F,fsa,1801,6128,303 B90000,2547,0442,1.0
F,fsa,1801,6129,303 B90006,2557,0442,1.0
F,fsa,1801,6130,002 H 3094,3069,0085,1.0
F,fsa,1801,6131,407 K21 1072,2285,0441,1.0
F,fsa,1801,6132,028 20083,1958,0085,1.0
F,fsa,1801,6132,028 20083,1965,0085,1.0
F,fsa,1801,6133,303 C90001,2339,0089,1.0
F,fsa,1801,6133,303 C90001,2343,0089,1.0
F,fsa,1801,6133,303 C90001,2344,0089,1.0
F,fsa,1806,6145,009 1052,1438,0045,1.0
F,fsa,1806,6146,009 1052,1438,0001,1.0
F,fsa,1806,6147,009 1052,1438,0009,1.0
F,fsa,1806,6148,009 1022,35,0001,1.0
F,fsa,1807,6151,393 7895,1,0001,1.0
F,fsa,1807,6152,393 3884,3558,0001,1.0
F,fsa,1807,6153,393 3160,2171,0527,1.0
F,fsa,1807,6153,393 3160,2174,0001,1.0
F,fsa,1809,6159,204 40133,3469,0001,1.0
F,fsa,1810,6160,007 20 3100 KRK,2614,0001,1.0
F,fsa,1810,6161,007 20 2852 KRK,162,0001,1.0
F,fsa,1810,6162,009 1090,2903,0001,1.0
F,fsa,1812,6164,418 RENNE 01,1851,0033,1.0
F,fsa,1814,6168,243 450,2998,0001,1.0
F,fsa,1814,6169,018 7746,3432,0001,1.0
F,fsa,1817,6172,204 40133,3487,0001,1.0
F,fsa,1818,6173,393 603,40,0031,5.0
F,fsa,1818,6173,393 603,41,0031,5.0
F,fsa,1818,6174,393 601,40,0031,5.0
F,fsa,1818,6174,393 601,41,0031,5.0
F,fsa,1818,6174,393 601,514,0031,5.0
F,fsa,1818,6175,393 600,40,0031,5.0
F,fsa,1818,6175,393 600,41,0031,5.0
F,fsa,1819,6176,009 201,240,0001,5.0
