BarCode,SKod,RKod,Asorti,Activ,OzKod1,OzKod2,OzKod3
8690025344,406 201-A1,2287,0200,*,,,
8690025345,406 201-A1,7208,0200,*,,,
8690025346,002 H 5026,7004,0065,*,,,
8690025347,002 H 5026,6946,0065,*,,,
8690025348,007 21 800,1239,0001,*,,,
8690025349,007 21 800,6944,0001,*,,,
8690025350,007 21 800,1239,0007,*,,,
8690025351,007 21 800,6944,0007,*,,,
8690025352,007 21 800,4355,0035,*,,,
8690025353,007 21 800,4262,0035,*,,,
8690025354,243 1002,3001,1254,*,,,
8690025355,393 7895,514,0001,*,,,
8690025356,310 524,7642,0001,*,,,
8690025357,310 524,7640,0001,*,,,
8690025358,002 H 5377,7721,0001,*,,,
8690025359,022 703 ,7826,0001,*,,,
8690025360,128 746 EVA,40,0001,*,,,
8690025361,128 746 EVA,7985,0001,*,,,
8690025362,128 746 EVA,141,0001,*,,,
8690025363,002 H 4567,6467,0001,*,,,
8690025364,210 109,283,0001,*,,,
8690025365,210 109,40,0001,*,,,
8690025366,007 23 06,305,0001,*,,,
8690025367,007 23 04,3354,0001,*,,,
8690025368,007 23 04,7814,0001,*,,,
8690025369,018 3293,8035,0001,*,,,
8690025370,018 3293,1941,0001,*,,,
8690025371,018 3295,8035,0001,*,,,
8690025372,018 3295,1941,0001,*,,,
8690025373,410 52 8921,3594,0001,*,,,
8690025374,410 52 8922,3732,0001,*,,,
8690025375,058 224001,8036,0001,*,,,
8690025376,058 224001,8037,0001,*,,,
8690025377,058 224001,5510,0001,*,,,
8690025378,007 23 550,277,0001,*,,,
8690025379,007 23 550,705,0001,*,,,
8690025380,007 23 200,8039,0001,*,,,
8690025381,007 23 200,8038,0001,*,,,
8690025382,410 52 9100,329,0001,*,,,
8690025383,022 537,6811,0001,*,,,
8690025384,018 8150,8044,0001,*,,,
8690025385,005 1101,57,0001,*,,,
8690025386,005 1103,2478,0001,*,,,
8690025387,018 7879,1941,0001,*,,,
8690025388,410 65-L189,1851,0001,*,,,
8690025389,022 775,7830,0001,*,,,
8690025390,410 71-2213,3718,0001,*,,,
8690025391,252 3214,7993,0001,*,,,
8690025392,007 23 103,312,0001,*,,,
8690025393,007 23 103,538,0001,*,,,
8690025394,009 1110,2903,0063,*,,,
8690025395,002 H4510,5968,0001,*,,,
8690025396,017 261,40,0001,*,,,
8690025397,017 215,687,0001,*,,,
8690025398,002 H 4731,8049,0001,*,,,
8690025399,002 H 4883,7256,0001,*,,,
8690025400,410 65-L188,1851,0001,*,,,
8690025401,018 3294,1941,0001,*,,,
8690025402,005 1703,1828,0001,*,,,
8690025403,007 23 700,42,0001,*,,,
8690025404,002 H 4618,6487,0001,*,,,
8690025405,410 52 9101,8051,0001,*,,,
8690025406,058 22 K 045,8052,0001,*,,,
8690025407,393 7063,1356,0403,*,,,
8690025408,393 7063,1356,0637,*,,,
8690025409,393 7895,1356,0400,*,,,
8690025410,018 8151,1941,0001,*,,,
8690025411,018 8176,1941,0001,*,,,
8690025412,018 8123,1941,0001,*,,,
8690025413,018 8112,5213,0001,*,,,
8690025414,393 7895,1356,1255,*,,,
8690025415,393 7895,1356,1256,*,,,
8690025416,393 7895,1356,0880,*,,,
8690025417,393 7895,1,1257,*,,,
8690025418,393 7895,1,0711,*,,,
8690025419,393 7895,1,0278,*,,,
8690025420,009 602,4934,0093,*,,,
8690025421,009 602,26,0093,*,,,
8690025422,009 602,3736,0093,*,,,
8690025423,009 602,232,0093,*,,,
8690025424,007 23 251,8045,0247,*,,,
8690025425,007 23 251,8045,0001,*,,,
8690025426,007 23 257,320,0001,*,,,
8690025427,058 22 U 001,8036,0200,*,,,
8690025428,058 22 U 001,5510,0200,*,,,
8690025429,007 23254,8060,0200,*,,,
8690025430,007 23254,8064,0200,*,,,
8690025431,018 3229,7753,0200,*,,,
8690025432,058 22 K 045,8052,0200,*,,,
8690025433,058 22 K 045,8078,0200,*,,,
8690025434,128 746 EVA,7985,0200,*,,,
8690025435,128 746 EVA,7986,0200,*,,,
8690025436,410 190560,1047,0200,*,,,
8690025437,410 190560,4095,0200,*,,,
8690025438,128 746 TBN1935,34,0200,*,,,
8690025439,017 02010,40,0200,*,,,
8690025440,018 3229,8079,0200,*,,,
8690025441,007 23 261,483,0247,*,,,
8690025442,007 23 261,140,0247,*,,,
8690025443,007 23 261,592,0247,*,,,
8690025444,007 23 261,306,0247,*,,,
8690025445,007 23 261,747,0247,*,,,
8690025446,007 23 260 K,232,0247,*,,,
8690025447,007 23 260 K,747,0247,*,,,
8690025448,007 23 260 K,592,0247,*,,,
8690025449,007 23 260 K,8046,0247,*,,,
8690025450,007 23 260 K,483,0247,*,,,
8690025451,007 23 103 K ,312,0247,*,,,
8690025452,007 23 103 K ,538,0247,*,,,
8690025453,007 23 254 S,8060,0247,*,,,
8690025454,017 0227,40,0247,*,,,
8690025455,002 H 4716,2881,0247,*,,,
8690025456,002 H 4883,7256,0247,*,,,
8690025457,002 H 4618,6487,0247,*,,,
8690025458,020 217 S,40,0247,*,,,
8690025459,018 8142,1941,0001,*,,,
8690025460,058 22 K 027,2081,0001,*,,,
8690025461,007 23 550,8080,0001,*,,,
8690025462,005 2009,57,0001,*,,,
8690025463,001 10126,8040,0001,*,,,
8690025464,018 8166,1941,0001,*,,,
8690025465,001 10128,8041,0001,*,,,
8690025466,022 614,3586,0001,*,,,
8690025467,055 22 K 016,5856,0001,*,,,
8690025468,410 52 9102,8042,0001,*,,,
8690025469,058 22K002,8043,0001,*,,,
8690025471,410 65-L189,1851,0247,*,,,
8690025472,001 10126,8040,0247,*,,,
8690025473,002 H 4695,2881,0247,*,,,
8690025474,018 8112,5213,0247,*,,,
8690025475,005 1701,8081,0247,*,,,
8690025476,005 1701,233,0247,*,,,
8690025477,018 7927,3448,0247,*,,,
8690025478,018 7927,6676,0247,*,,,
8690025479,018 7879,1941,0247,*,,,
8690025480,018 8151,1941,0247,*,,,
8690025481,005 1706,57,0247,*,,,
8690025482,018 8150,8044,0247,*,,,
8690025483,018 8123,1941,0247,*,,,
8690025484,018 8176,1941,0247,*,,,
8690025485,001 10107,304,0247,*,,,
8690025486,007 23 103 K ,229,0247,*,,,
8690025487,058 22 K 002,8043,0247,*,,,
8690025488,058 22 U 001,5510,0247,*,,,
8690025489,058 22 U 001,8037,0247,*,,,
8690025490,018 7962,1941,0937,*,,,
8690025491,007 22 3100,745,0093,*,,,
8690025492,007 22 3100,739,0093,*,,,
8690025493,018 7953,7625,0937,*,,,
8690025494,018 7953,1941,0937,*,,,
8690025495,058 22K 120,7902,0093,*,,,
8690025496,017 158,40,0937,*,,,
8690025497,018 3229,7751,0937,*,,,
8690025498,018 3229,7753,0937,*,,,
8690025499,018 3229,7752,0937,*,,,
8690025500,058 22K 120,8082,0093,*,,,
8690025501,410 46-1537,7948,0093,*,,,
8690025502,018 3295,8035,0937,*,,,
8690025503,018 3295,8083,0937,*,,,
8690025504,018 3295,1941,0937,*,,,
8690025505,410 46-1537,8040,0093,*,,,
8690025506,037 21124-3,1514,0937,*,,,
8690025507,001 10126,8040,0093,*,,,
8690025508,037 21124-2,7160,0937,*,,,
8690025509,001 10126,7741,0093,*,,,
8690025510,001 10817,7741,0093,*,,,
8690025511,018 3293,8084,0937,*,,,
8690025512,018 3293,8035,0937,*,,,
8690025513,018 3293,1941,0937,*,,,
8690025514,058 22 K 131,8085,0093,*,,,
8690025515,001 10043,8059,0093,*,,,
8690025516,018 3294,3448,0937,*,,,
8690025517,018 3294,4583,0937,*,,,
8690025518,018 3294,1941,0937,*,,,
8690025519,009 610 ,231,0093,*,,,
8690025520,009 610 ,232,0093,*,,,
8690025521,009 201,4153,0047,*,,,
8690025522,009 201,232,0093,*,,,
8690025523,018 8163,5573,0093,*,,,
8690025524,002 H 5016,2881,0937,*,,,
8690025525,018 7927-1,8086,0093,*,,,
8690025526,007 23 700,42,0937,*,,,
8690025527,009 201,4153,0009,*,,,
8690025528,058 22K120,8087,0937,*,,,
8690025529,007 23 350 S,277,0937,*,,,
8690025530,018 8114,5428,0937,*,,,
8690025531,018 8114,5573,0937,*,,,
8690025532,018 7927,6676,0001,*,,,
8690025533,007 23 550 S,277,0937,*,,,
8690025534,020 212,8088,0247,*,,,
8690025535,007 23 551 S,311,0937,*,,,
8690025536,007 23 551 S,538,0937,*,,,
8690025537,007 23 551 S,452,0937,*,,,
8690025538,007 23 550 S,705,0937,*,,,
8690025539,410 52-8715,8089,0937,*,,,
8690025540,058 22 U 001,8036,0247,*,,,
8690025541,007 23 450 M,57,0937,*,,,
8690025542,007 23 450 M,58,0937,*,,,
8690025543,007 23 450 M,39,0937,*,,,
8690025544,058 22K026,8090,0937,*,,,
8690025545,007 23 450 M,551,0937,*,,,
8690025546,007 23 256 K,46,0247,*,,,
8690025547,007 23 256 K,42,0247,*,,,
8690025548,007 23 255,593,0247,*,,,
8690025549,007 23 255,483,0247,*,,,
8690025550,058 22K012,8092,0937,*,,,
8690025551,058 22K012,8091,0937,*,,,
8690025552,002 H 4875 S,1919,0247,*,,,
8690025553,022 647,8093,0937,*,,,
8690025554,007 23 200,8069,0001,*,,,
8690025555,022 664 ,8094,0937,*,,,
8690025556,058 22K002,5868,0001,*,,,
8690025557,022 652,8095,0937,*,,,
8690025558,007 23 252 M,278,0001,*,,,
8690025559,007 23 252 M,140,0001,*,,,
8690025560,007 23 251 K,8047,0001,*,,,
8690025561,007 23 251 K,8045,0001,*,,,
8690025562,022 631,8096,0937,*,,,
8690025563,007 23 255,483,0001,*,,,
8690025564,007 23 255,593,0001,*,,,
8690025565,022 636,8097,0937,*,,,
8690025566,058 22 U 001,5510,0001,*,,,
8690025567,058 22 U 001,8036,0001,*,,,
8690025568,022 644,8098,0937,*,,,
8690025570,022 663,8100,0937,*,,,
8690025571,017 263,551,0583,*,,,
8690025572,017 263,303,0583,*,,,
8690025573,017 207,551,0583,*,,,
8690025574,018 3358,1941,0937,*,,,
8690025575,018 3358,7784,0937,*,,,
8690025576,418 20187,1239,0937,*,,,
8690025577,418 20187,8101,0937,*,,,
8690025578,018 3100,4583,0937,*,,,
8690025579,018 3313,1941,0937,*,,,
8690025581,018 7962,5573,0937,*,,,
8690025582,018 7978,7896,0583,*,,,
8690025583,001 10107,304,0001,*,,,
8690025584,018 8026 SA,8104,0937,*,,,
8690025585,018 8026 SA,4583,0937,*,,,
8690025586,005 1701,8048,0001,*,,,
8690025587,018 8142 SA,3448,0937,*,,,
8690025588,018 8125,8105,0583,*,,,
8690025589,018 8142 SA,1941,0937,*,,,
8690025590,018 8121 SA,8106,0937,*,,,
8690025591,018 3229,7753,0001,*,,,
8690025592,018 8119 SA,8108,0937,*,,,
8690025593,018 8119 SA,8107,0937,*,,,
8690025594,018 8119 SA,8109,0937,*,,,
8690025595,002 H 5163,2881,0583,*,,,
8690025596,018 7884 SA,3448,0937,*,,,
8690025597,018 7884 SA,5573,0937,*,,,
8690025598,018 7884 SA,1941,0937,*,,,
8690025599,018 8019,8077,0001,*,,,
8690025600,002 H 4883,7256,0583,*,,,
8690025601,018 8112 SA,1941,0937,*,,,
8690025602,002 H 4883,5968,0583,*,,,
8690025603,018 7802 SA,3448,0937,*,,,
8690025604,018 7802 SA,5573,0937,*,,,
8690025605,018 7802 SA,1941,0937,*,,,
8690025606,007 23 253,46,0038,*,,,
8690025607,007 23 253,283,0038,*,,,
8690025608,007 23 251 K,8047,0256,*,,,
8690025609,007 23 251 K,8045,0256,*,,,
8690025610,007 23 261,232,0045,*,,,
8690025611,007 23 261,483,0256,*,,,
8690025612,007 23 261,232,0256,*,,,
8690025613,007 23 260 K,747,0967,*,,,
8690025614,007 23 260 K,8046,0256,*,,,
8690025615,018 8177,1941,0583,*,,,
8690025616,005 2002,57,0001,*,,,
8690025617,018 7959,1851,0001,*,,,
8690025618,007 23 253,46,0001,*,,,
8690025619,007 23 250 K,46,0001,*,,,
8690025620,005 2011,57,0001,*,,,
8690025621,007 23 550 S,705,0001,*,,,
8690025622,017 160,40,0001,*,,,
8690025623,418 20187,8101,0001,*,,,
8690025624,418 20187,1239,0001,*,,,
8690025625,018 8125,8105,0001,*,,,
8690025626,007 23 253 M,278,0937,*,,,
8690025627,007 23 253 M,283,0937,*,,,
8690025628,007 23 253 M,480,0937,*,,,
8690025629,007 23 253 M,46,0937,*,,,
8690025630,007 23 253 M,277,0937,*,,,
8690025631,007 23 250 K,2089,0937,*,,,
8690025632,007 23 250 K,41,0937,*,,,
8690025633,007 23 250 K,46,0937,*,,,
8690025634,007 23 250 K,277,0937,*,,,
8690025635,007 23 250 K,8113,0937,*,,,
8690025636,007 23 250 K,8112,0937,*,,,
8690025637,007 23 250 K,8111,0937,*,,,
8690025638,007 23 258 M,40,0937,*,,,
8690025639,007 23 258 M,8116,0937,*,,,
8690025640,007 23 258 M,8114,0937,*,,,
8690025641,007 23 258 M,507,0937,*,,,
8690025642,007 23 258 M,44,0937,*,,,
8690025643,007 23 258 M,46,0937,*,,,
8690025644,007 23 258 M,8115,0937,*,,,
8690025645,007 23 252 M,41,0937,*,,,
8690025646,007 23 252 M,8119,0937,*,,,
8690025647,007 23 252 M,140,0937,*,,,
8690025648,007 23 252 M,278,0937,*,,,
8690025649,007 23 252 M,8121,0937,*,,,
8690025650,007 23 252 M,551,0937,*,,,
8690025651,007 23 252 M,46,0937,*,,,
8690025652,007 23 252 M,277,0937,*,,,
8690025653,007 23 252 M,8118,0937,*,,,
8690025654,007 23 252 M,8112,0937,*,,,
8690025655,007 23 252 M,8117,0937,*,,,
8690025656,007 23 252 M,8120,0937,*,,,
8690025657,007 23 254 S,8070,0937,*,,,
8690025658,007 23 254 S,8064,0937,*,,,
8690025659,007 23 254 S,8124,0937,*,,,
8690025660,007 23 254 S,8122,0937,*,,,
8690025661,007 23 254 S,8123,0937,*,,,
8690025662,007 23 255 K,593,0937,*,,,
8690025663,007 23 255 K,483,0937,*,,,
8690025664,007 23 255 K,745,0937,*,,,
8690025665,007 23 261 K,592,0937,*,,,
8690025666,007 23 261 K,306,0937,*,,,
8690025667,007 23 261 K,483,0937,*,,,
8690025668,007 23 261 K,747,0937,*,,,
8690025669,007 23 260 K,8046,0937,*,,,
8690025670,007 23 260 K,483,0937,*,,,
8690025671,007 23 260 K,592,0937,*,,,
8690025672,007 23 256 K,163,0937,*,,,
8690025673,007 23 256 K,42,0937,*,,,
8690025674,007 23 256 K,46,0937,*,,,
8690025675,007 23 254 S,8125,0937,*,,,
8690025676,007 23 254 S,8060,0937,*,,,
8690025677,007 23 254 S,8127,0937,*,,,
8690025678,007 23 254 S,8126,0937,*,,,
8690025679,007 23 251 K,8047,0937,*,,,
8690025680,007 23 251 K,8129,0937,*,,,
8690025681,007 23 251 K,8128,0937,*,,,
8690025682,007 23 251 K,8045,0937,*,,,
8690025683,007 23 257 K,41,0937,*,,,
8690025684,007 23 257 K,746,0937,*,,,
8690025685,007 23 257 K,277,0937,*,,,
8690025686,007 23 257 K,320,0937,*,,,
8690025687,007 23 257 K,2269,0937,*,,,
8690025688,007 23 257 K,1262,0937,*,,,
8690025689,007 23 257 K,493,0937,*,,,
8690025690,007 23 257 K,319,0937,*,,,
8690025691,007 23 252 K,8131,0937,*,,,
8690025692,007 23 252 K,8130,0937,*,,,
8690025693,007 23 259 M,8135,0937,*,,,
8690025694,007 23 259 M,8112,0937,*,,,
8690025695,007 23 259 M,8131,0937,*,,,
8690025696,007 23 259 M,8117,0937,*,,,
8690025697,007 23 259 M,8130,0937,*,,,
8690025698,007 23 259 M,8132,0937,*,,,
8690025699,007 23 259 M,8133,0937,*,,,
8690025700,007 23 259 M,8136,0937,*,,,
8690025701,007 23 259 M,8137,0937,*,,,
8690025702,007 23 259 M,8134,0937,*,,,
8690025703,007 23 257 M,42,0937,*,,,
8690025704,007 23 257 M,8138,0937,*,,,
8690025705,007 23 257 M,739,0937,*,,,
8690025706,007 23 257 K,8139,0937,*,,,
8690025707,007 23 257 K,8140,0937,*,,,
8690025708,007 23 252 M,8141,0937,*,,,
8690025709,007 23 252 M,283,0937,*,,,
8690025710,007 23 252 M,43,0937,*,,,
8690025711,007 23 259 K,8112,0937,*,,,
8690025712,007 23 259 K,8130,0937,*,,,
8690025713,007 23 201 S,239,0937,*,,,
8690025714,007 23 201 S,171,0937,*,,,
8690025717,400 17205,8143,0937,*,,,
8690025721,400 16402,8145,0937,*,,,
8690025722,400 16402,8146,0937,*,,,
8690025724,400 17203,8148,0937,*,,,
8690025725,018 3095,7619,0937,*,,,
8690025726,018 3095,7620,0937,*,,,
8690025727,410 KARMA 07,758,0937,*,,,
8690025728,018 8054,7896,0937,*,,,
8690025729,005 2008,7935,0937,*,,,
8690025730,005 2008,7937,0937,*,,,
8690025731,119 701,4357,0937,*,,,
8690025732,119 701,1761,0937,*,,,
8690025733,119 701,6819,0937,*,,,
8690025734,007 23 101 M,502,0937,*,,,
8690025735,007 23 101 M,1828,0937,*,,,
8690025736,007 23 101 M,242,0937,*,,,
8690025737,007 23 101 M,1829,0937,*,,,
8690025738,418 6021,5607,0937,*,,,
8690025739,418 6021,4352,0937,*,,,
8690025740,418 6021,7132,0937,*,,,
8690025741,418 6021,7132,1258,*,,,
8690025742,418 6021,5607,1258,*,,,
8690025743,418 6021,4352,1258,*,,,
8690025744,018 3423,4583,0937,*,,,
8690025745,400 15405-3,8151,0937,*,,,
8690025748,400 16404-2,8149,0937,*,,,
8690025749,400 17203-2,8148,0937,*,,,
8690025750,400 17204-3,8146,0937,*,,,
8690025751,400 17205-2,8153,0937,*,,,
8690025752,400 7703,8150,0937,*,,,
8690025753,400 7707-1,8146,0937,*,,,
8690025754,001 10230,7741,0247,*,,,
8690025755,007 23 450 M,39,0001,*,,,
8690025756,007 23 450 M,57,0001,*,,,
8690025757,022 644,8098,0001,*,,,
8690025758,022 631,8096,0001,*,,,
8690025759,481 605,263,0247,*,,,
8690025760,481 605,8159,0247,*,,,
8690025761,481 605,8156,0247,*,,,
8690025762,481 605,8157,0247,*,,,
8690025763,481 605,8158,0247,*,,,
8690025764,481 503,8162,0247,*,,,
8690025765,481 503,8161,0247,*,,,
8690025766,481 503,8160,0247,*,,,
8690025767,002 H 5109,7371,0700,*,,,
8690025768,303 A 2714,7135,0630,*,,,
8690025769,018 203,1941,0031,*,,,
8690025770,018 2794,1945,0031,*,,,
8690025771,393 3144,5077,0031,*,,,
8690025772,418 S 10367,6235,0031,*,,,
8690025773,418 S 80432,6391,0031,*,,,
8690025774,007 21 806,745,1259,*,,,
8690025775,007 21 806,745,0829,*,,,
8690025776,007 21 806,525,0095,*,,,
8690025777,007 21 806,6944,0149,*,,,
8690025778,007 21 806,4413,0149,*,,,
8690025779,007 21 800,1239,0127,*,,,
8690025780,007 21 800,4475,0001,*,,,
8690025781,007 21 800,8190,0001,*,,,
8690025782,007 21 803,8191,0001,*,,,
8690025783,007 21 803,5245,0001,*,,,
8690025784,007 21 806,8191,0001,*,,,
8690025785,007 21 806,6944,0001,*,,,
8690025786,007 21 806,1239,0001,*,,,
8690025787,007 21 806,4388,0001,*,,,
8690025788,007 21 806,4475,0001,*,,,
8690025789,007 21 806,8192,0001,*,,,
8690025790,007 21 806,8193,0127,*,,,
8690025791,007 21 806,8192,0127,*,,,
8690025792,007 21 806,4475,0127,*,,,
8690025793,009 1022,4388,0247,*,,,
8690025794,009 1022,4389,0247,*,,,
8690025795,009 1022,1548,0247,*,,,
8690025796,009 201,4351,0247,*,,,
8690025797,009 201,8191,0247,*,,,
8690025798,007 23 102 K,229,0247,*,,,
8690025799,007 23 102 K,311,0247,*,,,
8690025800,007 23 102 M,8194,0247,*,,,
8690025801,058 22 U 001,8050,0247,*,,,
8690025802,007 23 251 K,8047,0247,*,,,
8690025803,007 23 251 K,8128,0247,*,,,
8690025804,007 23 251 K,8045,0247,*,,,
8690025805,007 23 252 K,551,0247,*,,,
8690025806,007 23 252 K,283,0247,*,,,
8690025807,119 600 ,8195,0247,*,,,
8690025808,119 600 ,8196,0247,*,,,
8690025809,119 600 T,8198,0247,*,,,
8690025810,119 600 T,8199,0247,*,,,
8690025811,119 600 Z,8195,0247,*,,,
8690025812,119 600 Z,8197,0247,*,,,
8690025813,119 600 Z,8196,0247,*,,,
8690025814,005 1701,8163,0937,*,,,
8690025815,005 1701,8048,0937,*,,,
8690025816,005 1701,8081,0937,*,,,
8690025817,005 2009,234,0937,*,,,
8690025818,005 2009,57,0937,*,,,
8690025819,005 2001-1,2480,0937,*,,,
8690025820,005 2001-1,57,0937,*,,,
8690025821,005 2002,2480,0937,*,,,
8690025822,005 1103,233,0937,*,,,
8690025823,005 1103,2478,0937,*,,,
8690025824,005 2011,57,0937,*,,,
8690025825,017 158,551,0937,*,,,
8690025826,017 156,40,0937,*,,,
8690025827,017 540,40,0937,*,,,
8690025828,017 544,40,0937,*,,,
8690025829,017 541,478,0937,*,,,
8690025830,017 160,40,0937,*,,,
8690025831,017 160,45,0937,*,,,
8690025832,017 160,300,0937,*,,,
8690025833,007 20 3150,2615,0023,*,,,
8690025834,007 20 3150,2615,0149,*,,,
8690025835,037 21124-3,1514,2,*,,,
8690025836,037 21124-3,1514,1260,*,,,
8690025837,407 K22 1107,2282,0275,*,,,
8690025838,407 K22 1107,2282,1261,*,,,
8690025839,012 245Q105,1047,0247,*,,,
8690025840,012 414Q71,2200,0247,*,,,
8690025841,012 406Q51,49,0247,*,,,
8690025842,012 414QT74,4095,0247,*,,,
8690025843,012 406Q210,6407,0247,*,,,
8690025844,012 406Q108,7941,0247,*,,,
8690025845,012 217Q86,299,0247,*,,,
8690025846,012 218Q77,493,0247,*,,,
8690025847,012 306Q86,299,0247,*,,,
8690025848,012 404Q76,7943,0247,*,,,
8690025849,012 205Q210,7942,0247,*,,,
8690025850,012 205Q161,7941,0247,*,,,
8690025851,012 416Q95,5077,0247,*,,,
8690025852,012 205Q41,129,0247,*,,,
8690025853,012 406 -T10,7086,0937,*,,,
8690025854,012 412,5439,0937,*,,,
8690025855,012 205,5432,0247,*,,,
8690025856,012 205,5434,0247,*,,,
8690025857,012 401,5434,0247,*,,,
8690025858,012 205Q45,5432,0937,*,,,
8690025859,012 401Q61,5434,0937,*,,,
8690025860,012 412TTTB76,5439,0937,*,,,
8690025861,012 205Q61,5434,0937,*,,,
8690025862,058 23U001,8200,0937,*,,,
8690025863,058 23U001,8037,0937,*,,,
8690025864,058 23U001,5510,0937,*,,,
8690025865,058 22U001,8200,0937,*,,,
8690025866,058 22U001,8037,0937,*,,,
8690025867,058 22U001,5510,0937,*,,,
8690025868,058 21U17,5510,0937,*,,,
8690025869,058 21U17,5511,0937,*,,,
8690025870,058 21U17,8202,0937,*,,,
8690025871,058 21U17,8201,0937,*,,,
8690025872,007 21 314,514,0984,*,,,
8690025873,007 21 314,5213,1262,*,,,
8690025874,007 21 314,5213,1027,*,,,
8690025875,078 43559,1439,0001,*,,,
8690025876,078 43559,1548,0001,*,,,
8690025877,078 43559,1548,0907,*,,,
8690025878,078 43559,7458,0001,*,,,
8690025879,078 43559,7458,1263,*,,,
8690025880,078 43558,1548,0001,*,,,
8690025881,078 43558,1548,0907,*,,,
8690025882,078 43566,6798,0001,*,,,
8690025883,078 43566,6798,0907,*,,,
8690025884,078 43565,6798,0001,*,,,
8690025885,078 43565,6798,0907,*,,,
8690025886,007 23 257 M,41,0937,*,,,
8690025887,007 23 257 M,1262,0937,*,,,
8690025888,007 23 257 M,493,0937,*,,,
8690025889,007 20 2410,1660,1264,*,,,
8690025890,007 20 2410,1660,1265,*,,,
8690025891,007 20 2410,5450,1153,*,,,
8690025892,007 20 2410,5450,1266,*,,,
8690025893,007 20 2410,1661,1267,*,,,
8690025894,007 20 2410,1661,1071,*,,,
8690025895,480 151,508,0937,*,,,
8690025896,480 151,588,0937,*,,,
8690025897,480 151,312,0937,*,,,
8690025898,007 21 107,3660,1268,*,,,
8690025899,007 21 107,141,1269,*,,,
8690025900,007 21 107,129,0467,*,,,
8690025901,480 320,8184,0937,*,,,
8690025902,480 320,8185,0937,*,,,
8690025903,480 320,8178,0937,*,,,
8690025904,480 9101,8183,0937,*,,,
8690025905,480 9101,608,0937,*,,,
8690025906,480 9101,8051,0937,*,,,
8690025907,480 9208,6125,0937,*,,,
8690025908,480 9208,8189,0937,*,,,
8690025909,480 9208 K,6125,0937,*,,,
8690025910,480 155,598,0937,*,,,
8690025911,480 155,3362,0937,*,,,
8690025912,007 22 02,141,0817,*,,,
8690025913,480 403,2200,0937,*,,,
8690025914,480 403,5450,0937,*,,,
8690025915,480 403,3660,0937,*,,,
8690025916,480 403,493,0937,*,,,
8690025917,480 156,8046,0937,*,,,
8690025918,480 156 K,483,0937,*,,,
8690025919,480 9204,8188,0937,*,,,
8690025920,480 9204,6843,0937,*,,,
8690025921,480 9204,8186,0937,*,,,
8690025922,480 9204,8187,0937,*,,,
8690025923,480 105,5450,0937,*,,,
8690025924,480 105,2998,0937,*,,,
8690025925,480 201,796,0937,*,,,
