Modul,UnqID,FisNo
F,cc1e6767-76ec-4bf5-a739-7cb85294cb7b,11941
F,8b379731-93d2-497a-9733-7cc8b20ce765,7860
F,9cb9e9f9-94b2-4e44-888b-7cd9831b2655,10727
F,18a37857-c9de-4374-a350-7cfce5feacb4,4096
F,fdaf956a-0048-4712-9752-7d28b02cf102,12054
F,4e98add4-3fa0-4325-a9be-7d2def313c11,10481
F,4967132e-b0e0-4054-8472-7d34565825bf,12249
F,633d965a-e32b-47a3-aa7f-7d3b817f596f,8146
F,7e04be89-a491-438d-8cc0-7d536c717c79,8049
F,6ff40e03-bac9-4199-a3c7-7d54f857c251,8725
F,4b6492a4-d767-4b0c-b1d6-7d57737ea980,10420
F,3dfb9853-892a-43e2-9d32-7d7966d8af42,4763
F,1514880e-2820-465e-b0eb-7d83d3b09979,3882
F,83a6a068-9eec-4e6c-94f8-7d8dbbfbb2fa,11938
F,a9259487-2a0b-4821-8ca6-7d8ed169376a,10776
F,a62ec34b-a5b6-4b80-8078-7d90f4c293e0,6525
F,380e39dd-ea55-4806-a3b4-7dac2a449e6a,667
F,384a004d-8b56-4cf0-b299-7dc351b44242,12102
F,ef1bd092-ff7c-40de-9ccd-7dc5296164e3,11063
F,66e041b0-027a-4947-917a-7dc73670fba1,204
F,885df1af-ad74-42f4-a257-7dc8529023cc,12527
F,21cce1d6-248e-4c24-8530-7e0487708937,1345
F,5ee17ee2-eec4-4905-aa98-7e16621b792e,9509
F,308dfe6f-b014-4061-9785-7e18c372ec9f,6973
F,095b81ea-a380-404f-a865-7e2374b10549,8619
F,12de493e-b094-4ea3-9437-7e306267eced,6696
F,fe25cc35-f0bd-41b6-a612-7e32d31a0c74,4091
F,0185916f-5413-476d-be3e-7e38d6c1ac84,6626
F,ad66281c-7b6c-449e-b51c-7e413c5cec27,808
F,6fb9f2fe-64be-4496-8916-7e5b249576ba,8671
F,1f678b22-b1bc-46de-ab2f-7e621d6caa0a,10019
F,4df1f1b2-c1cb-4413-af46-7e631b398f14,5476
F,25f80e9b-b6fe-4a77-87e9-7e6c4d24b2ae,9612
F,8d31a81c-696c-4df1-b50b-7e80e202af73,8465
F,47cd0f91-6dee-453d-9fbc-7e819c103129,9465
F,83e5057f-493a-4dcb-b053-7e8e5f713323,4252
F,7ad00411-418f-4d1c-9525-7e93da5a8c97,9429
F,f65b8a88-ec7a-4eb9-937d-7e9d9a4586db,6857
F,b129d694-ba6f-4949-a74d-7ea0c841778b,1075
F,473cc1ec-b6e8-4162-8d6f-7ea596a857a4,10409
F,c8feefe4-e809-40ff-b54d-7eaa17ec6d79,9426
F,776bb1f4-8555-4a76-ab13-7eb9854e1e5a,12411
F,1507f787-e0ae-4cfd-b4aa-7ed00e813bbe,8810
F,dce32c29-48f4-424e-a06b-7ed64e120174,9338
F,6e951eca-1bac-4568-84ce-7ed65bbdae92,8741
F,8a196f15-54ac-4996-bc76-7edf555559ce,8446
F,8891800f-1533-4495-b98f-7f053e9ea827,11139
F,7ae72d20-3310-4113-9bde-7f0626d2a367,6996
F,010d7105-787f-4ea4-801e-7f0e56d02fdd,11169
F,a6ef6bb3-91fb-41b2-855d-7f222b977194,8730
F,8ca22a2d-9ae7-4fe4-8d63-7f33e09bc5a3,8098
F,e5c2c34b-3b25-430e-b5e6-7f361d167e8d,5010
F,f6cf2e6d-f22e-4316-a796-7f3cf7b4a5d5,11323
F,da3290dd-d53b-4133-81cd-7f6f4bd9642c,8426
F,8ffd3064-1315-459d-a3f8-7f7e304a5378,10549
F,274bf126-7130-4ecf-87dd-7fa640b3ad03,6516
F,09b037a9-d09c-44a3-8485-7faf16d739e4,6169
F,8ea190fa-6bcd-41e7-922c-7fb14a6c14c5,7834
F,3a7f9414-ea5e-492d-b9fe-7fc7c8cff5b6,6209
F,1356f59c-9d60-42ea-85fa-7fd94e5602ae,7948
F,ac040605-ada8-4abf-a085-7fece63a4993,10914
F,58719db2-20af-4e40-8a2a-7ff4eab3abd6,7272
F,363872e0-45a6-41f6-924c-7ff8b7ca9daa,8069
F,ddb0484a-dede-42ed-b894-8007afa54a3c,10125
F,6e299044-ccc8-411c-9690-800ba446265f,12018
F,e2a28a4b-d4d9-4ef3-b673-800f28377c22,11518
F,899653fe-0069-4b30-b3b3-801fe1927458,11160
F,abeef161-5c05-4d68-b1ff-8033e12bd53b,11282
F,d80b268e-cf2d-4371-a8c3-8037d52911bf,12783
F,6908c263-f349-47ae-8dc9-805233e0efcf,6773
F,6d14d525-fad1-4616-bac1-8063ca2bc5fe,10717
F,02961022-0d9f-41aa-a81d-80684713b916,11201
F,0efe96d0-7d04-4f58-8fca-8090a16c3360,10324
F,04d7a4a0-115b-42b3-899b-8098c97a9273,12272
F,478b46b8-ac92-4eb3-ac68-80a8fa6aaf7b,8381
F,4a7add4f-1d91-4724-b969-80aa90689f09,9269
F,07e5fc51-bb52-4d2d-9766-80b4a8fe255b,10479
F,08f7e744-bd98-452f-91a5-80bb27d014e0,9303
F,420b7617-15c8-4bfa-9a99-80bc3399f524,7254
F,75c6903d-70f0-46bb-ba25-80bddd9ab6a8,6942
F,70788928-5bf0-45df-b6b7-80c176946985,9141
F,a53ba40c-27fe-40ba-9861-80d47de555b3,5273
F,1bf808ad-306d-4113-9e9a-80dda5bf7359,11802
F,ea8494d2-5ed2-44f0-a707-80fb7a6e2e43,8798
F,4580d1a9-e554-4349-a013-80fcb628e491,5017
F,dc85f730-4b21-4bfa-ad7c-810306bc27ec,8257
F,35f05fa9-128d-403c-8394-81122fefa256,4136
F,a1d40ecc-413d-4b7c-82cb-8116f9f46bf0,11554
F,5b10c215-8703-429d-8850-81274cec99be,10045
F,b7d803d0-5d54-41fb-9df9-81311bc60643,6863
F,da381775-0b02-49ad-936d-81377730aef6,4887
F,794287be-7ba4-409a-9511-814f29d007a3,11620
F,2ce6fcb7-a46c-4255-b2ec-815d804fa234,12598
F,20407805-82c6-4e2e-b7af-817260d298b9,4939
F,61724dc5-047d-49e0-8554-817965cf30f1,5686
F,2d59f2c7-97b5-4e63-ba93-818f39e1c6b0,11996
F,0d97d930-ca12-4c48-8245-81b400e6312e,11263
F,cae0bc29-54ea-4aab-8f43-81d124b1eee1,8342
F,01d29de8-adbb-47ae-b690-81e7a25cf5f5,10385
F,ee260e93-e6a4-4a4e-b9a9-81ed474b16f9,6552
F,c39a00b1-ca4a-4173-ac37-81f5277b800e,7026
F,a28163b0-0a84-42db-b663-81f6b57d0fb8,71
F,2643a730-1e53-4165-94e4-820148fcd8f4,9256
F,ec76b3dd-d556-4027-a9d9-820a4061190c,7842
F,f2e95a51-90de-429c-9f51-82158801118c,6605
F,58c943af-7f4f-4d73-9929-8216ea1877f2,12548
F,55d1c975-e27d-4508-9b8f-822694c667e4,4690
F,1f94146b-a2ff-4380-bf3d-822be5924f15,3074
F,e813bfc8-1548-4793-b64a-822f1b5ed60f,10220
F,76dfeab4-d513-4d1d-9284-8234191ba511,9944
F,bc300805-6ca3-431d-afae-8246d27fccc6,2937
F,b2f729f9-7f86-48a6-9e3d-824eff5bf1bc,8802
F,29304260-cb96-4c47-974b-8254d5b4780d,7658
F,22342044-4ba3-4414-b558-82774ebeb458,11166
F,5e3d4a7e-b5ea-401c-bd2b-82cdc27c7484,8445
F,ac22b90f-9036-41fd-aaa7-82d007c3c084,10288
F,0a1a22c6-c2a4-4a0a-b79f-82d29f4ae9e8,12714
F,f697106e-3c18-463a-8e35-82f589df40e7,7059
F,d89db1e5-bc39-4573-9a35-82fd31272afd,11896
F,e29d9279-39fb-4033-a7a8-8305a0fe4a1c,12301
F,c9a3de58-3ab9-4aef-94e2-8313c8a32436,8498
F,2ac1beb0-896e-4e35-90dc-831446341ad4,7699
F,ab3097b0-52ad-413a-8c4b-832d282afd1f,10506
F,dd2f84dd-c17c-46a5-baca-8344fb571f4f,10326
F,c4920d78-2fa5-47e4-a55f-83520b443acb,7
F,015bad32-7199-495c-a91d-8370d3249b9a,11703
F,96d24faa-e45a-4a1b-9045-837f6ec28b9b,800
F,59f0d023-21d5-4162-92ac-8381dbaa0645,9169
F,f99b52e4-6c5c-4999-aaba-8398c4a0f36d,6544
F,035db02e-c67d-4e5c-89e7-83a0bbdf3793,12533
F,d01d5955-e369-4b83-80f2-83b0351dbf93,8808
F,834a3fb1-14d6-404a-8e6d-83d0fc1f4d0e,11066
F,f8541b9f-97f8-4285-9bf8-83dac60fc7e6,6112
F,e5bfd263-ff83-4381-9ae5-83db04b3cd11,5687
F,d1bfd479-d345-43c1-9bcf-83ebcd5cd069,7365
F,a5bd0330-0b7c-4ee3-ae89-83fdd7fb1f73,6224
F,09c6fd2c-e4b1-434d-9fac-84064afdbc4c,9323
F,44b09458-8ca5-46a1-ac8b-84076b5757c9,12453
F,688d8d67-0d0a-418c-9836-841f631d2f4f,10976
F,796a7a67-b03b-4822-9d02-842ef6b774a9,8967
F,b98a083b-afca-4f4e-a553-8438ba7ed9be,9262
F,f41de451-ec65-440e-b76f-843e0675a01b,5270
F,23da6c76-5603-4a8e-b8d5-8450dbf21687,7120
F,5b505a15-8c39-4343-a553-84598d236b00,12641
F,228dc1d9-f317-4f43-9552-845b5fb53b30,7372
F,ed98be23-c951-40ab-9a5b-845e465b46c4,6162
F,19ae18a0-642a-4b1c-a9fe-84628f94c44a,6748
F,8003c79c-1152-433c-a480-8469e7e5bf40,6151
F,a3793d7a-79d3-4de1-a347-8480d786ac14,9013
F,6e122fcf-bc93-4067-aff7-8485273dcb00,10443
F,693f3eee-7793-49a9-9090-84932fa8488d,11308
F,96629c4b-44a3-48b3-97ee-84a3526a4ed7,6984
F,1a3cff5e-8547-420e-b5bc-84b11c862703,7944
F,d63500e8-7150-413a-876f-84b653d95ed4,4020
F,6601baae-ba08-47bb-8388-84b80aa4625e,8485
F,3934d280-155f-4a6c-9138-84da37445e05,9873
F,72555a3b-c188-4122-a37a-84e7f948e34f,4431
F,ca360be6-8c99-4817-84cf-850f90ba32c5,9801
F,efae106b-7385-4346-83bf-85270a6a4f79,1791
F,544e78e6-dd6e-4e69-82e0-856906f4dc4c,11029
F,5ac4adce-e75d-43dd-907d-85807831ef40,7634
F,9f695666-2293-404c-82d1-8594aa919341,4390
F,712a7fce-ffb1-42bd-b960-85a9cbc2510c,12461
F,024b6cc5-5496-4f26-b675-85b9726365f7,9493
F,692d5129-75ac-410b-9349-85dd0a2445e9,12567
F,277be709-7de4-4a50-9069-85ef76fec9a4,7712
F,f2293cf1-67ef-4579-b5e6-85fe5ee7a1ef,7840
F,b46f23db-1ffe-4ffd-ab9d-860041634052,7628
F,365605f5-8d2a-4601-ab6c-86042217e0f4,7669
F,3d53b5fa-f6f2-4337-af22-860b595d939f,12435
F,58d9b342-5def-45b6-ad3d-860cec2c7cf6,6166
F,5f17dbe4-5d84-448a-ba5b-8620923a7e5d,9406
F,ef03ff91-27bd-4b1b-bbad-86214b89b357,7137
F,a162d6dc-6a93-49fa-8d1d-862488026dd0,6613
F,49edd6da-92f8-434f-9e22-862d439fae74,5275
F,a37adcd6-64e0-4c0d-b69d-8641a21e5548,11964
F,37aa4de9-a60d-46ca-a6cb-864373b95f75,10742
F,6b107b73-a904-497a-8adb-8648e8b2c9d3,8685
F,25c9f9c2-0c7e-4d95-af60-8654a18cc4e8,8635
F,933810be-43c4-41d9-aea5-865a6f0ec3e1,10503
F,a5211e80-ff25-4040-a20b-865dfc1c35bc,4181
F,41bb9260-0cf0-44d4-8087-8663aa4045e3,7375
F,1d0a0d06-cec5-44f5-8043-8667b1254ed8,3563
F,344dba85-7b48-4bcd-baf8-86680d14ccbc,11763
F,93a21c86-b876-4cdb-b7a2-86828c1d99f1,9378
F,be76cf56-8364-4c6d-a894-8687d749a61f,9250
F,82ce6c07-98d5-4dc5-96da-86940b0dfadf,10013
F,942ea6c6-7440-4f0c-b42e-869c6bd14b70,8609
F,ff0c5d92-9fba-4a2f-a079-86a48c126ceb,10079
F,107ad2e9-a14d-4304-9fdb-86cceec76c31,4105
F,13f8d304-2fd8-4aa3-864f-86cebb1fcb0b,12188
F,7cfb89da-8527-4518-abd4-86d8f491dc0a,7638
F,3ab438f8-f87d-4e75-b1ae-86efb17ab180,718
F,2b5f0313-a6cc-451b-a464-86f16f98d00d,11207
F,23e056a8-7c32-4b70-8fd3-86fe97d5f217,10627
F,bade0747-a12f-46b3-80e7-86fea6566635,8674
F,c6e8e954-cc73-4e5d-ac1b-87099b38aa78,8163
F,2205abf0-0727-406b-9868-870a2cef3bdc,12164
F,6c4acdef-e8ed-4be2-ae31-8711ce064adb,7843
F,5e6b577e-5d3a-4f42-b3ce-87230d87d4e3,9092
F,a01ad3ef-1a46-48d5-9561-8736eb370ae7,9828
F,0c8be7a0-502f-491a-afd7-873b2c96bbf5,10631
F,f3523399-2c67-4541-ac36-873d22803821,3863
F,4f957a5f-7318-47a4-aac3-874d4a9e8c0d,7061
F,70f9216d-3768-4688-8753-8758d2d6b62e,1018
F,c9b35359-893c-4686-adad-877bec10fbcb,8843
F,14efa520-a660-406a-86a2-878ebd41aad3,8727
F,3535e694-b1ff-473f-9c7a-879ab92133aa,5335
F,f69f2b89-7d42-436f-8764-87c00d476020,10705
F,5bdf6cba-06fb-4754-8cef-87d387adfc5b,11837
F,f171fb8b-121a-4ee0-b82f-87eb59fe39b6,3751
F,24bb14be-ea11-4cd0-8ebe-87f21bb84252,7670
F,d2b488ac-8253-416c-89ca-87fb4630ae2e,6161
F,eb3bfde4-5860-437a-8bd8-88223028f561,11194
F,3e4b58ae-ac3d-42c9-a99e-88377371dab2,1086
F,84dfb261-8b06-4ad8-83e4-8838ba2d4b6d,11366
F,5de0cd9a-4080-4af8-b625-883993feb359,8645
F,d779555e-a994-4a88-9161-884243fdd470,12455
F,513ade7a-c716-403a-a2db-884d5fe60fc2,6244
F,f60287a9-2fb7-41ba-a38d-8859661beb8f,10188
F,d57dfc98-d9df-40d7-af51-885c64596651,719
F,7d8a22af-9e2b-462a-8956-885ec8833c60,299
F,0e7b4384-89c9-471d-b087-885eff496916,1028
F,dbb02985-75e9-45d7-934c-885fb82b11c4,9940
F,48b11060-76d6-4c79-bd90-88607e5dc909,12277
F,d51a4f98-1870-4025-a01f-88633f130071,8643
F,da0809d7-e514-4a66-b744-8864d63e40bb,8629
F,4b856d6b-158d-474e-ace9-886f9235d523,293
F,c3e469a7-3a2a-4402-adf9-8871437cb7e3,6642
F,48cb6031-6a2f-4abd-8b44-889469909ce9,4992
F,a3f54cc7-6531-4e8f-90e0-88949054cd86,9353
F,a5d8ebde-034e-4a2b-839e-88955b2a5639,10228
F,d8d374a8-a658-4c2f-ab74-88a0ed5d2372,11288
F,7cf47637-0bd8-4b95-bfd9-88a73c07b8cc,8907
F,6cb50627-7c68-4e6e-8349-88af68f878bc,12377
F,55ba7d28-0933-4e6b-b8ac-88c0496c991f,6591
F,75f6d7c2-b50a-4578-98cb-88c49266ab19,11944
F,82ca4d92-a320-4f96-9fd5-88c90ca38456,11928
F,317f6b10-208f-4977-b534-88d5ae10c86c,11105
F,4a0fb952-39fd-42f7-b1cf-88d8d4712358,9374
F,251162dc-ac9a-4f9b-8ad1-88dc74d81c94,665
F,0c97d107-09bc-4843-8a4c-88dca0ada440,4735
F,de05c9b1-536f-4d5e-8213-88e00484bfcd,11213
F,466ea43d-4b45-4d14-840f-88e8ce20982b,11651
F,b8c5f698-ddd4-4e99-b5e7-88eca08b23c7,12396
F,8ee1c159-79a6-4d59-b225-88f48ee05d6d,6272
F,e35ccf11-5610-4ee0-b216-88f94b4fb28f,7062
F,a04d56eb-1eb2-46bd-b981-892905d2913c,7301
F,ef4a204e-90d0-402e-815b-893de034e84e,6183
F,ed6d4ffa-230f-432f-ae5b-894f9dc9b8e8,7505
F,ed0f97b0-7b33-493b-be71-8953cb83910c,12383
F,f5edb82a-b2c8-4c4f-8f86-895752d5a6a9,6950
F,f9c718fc-5ffb-456e-a318-895e4390beda,8515
F,b5f40dbf-c66f-4825-b760-895e49327e3e,7428
F,b43a2654-c253-4476-ad93-896048f7d149,12123
F,53227b4b-5a68-43af-b574-898faa8ebf2c,4611
F,b97003a3-0577-44c9-a315-8990e649ac1e,10102
F,11ce92bb-57d8-4a64-950d-89920b87451b,12065
F,aee7c885-7d5c-4ad9-92e3-89a5a3948ed6,191
F,911ca999-3218-475f-8c2b-89b596619229,8148
F,ad794729-ee21-41cb-9c7a-89b6fd9d36b8,9471
F,76efcdf9-7832-48c8-a089-89baf11bcc71,998
F,2e7e90c7-f696-48c5-991e-89c45c85df7d,11304
F,3d43a9ae-c490-4ed3-8746-89c4dea2c7fd,12385
F,862b7126-b016-4c00-ae38-89d796cb4af6,3931
F,eff844cb-39e7-44dc-b47f-89ddba5de471,6677
F,17513e88-3c58-4ccc-ac51-89e8b102047f,17
F,1dee79f6-6757-423c-a80b-89e99feb9cda,12928
F,fee4e82a-aae4-42a6-8a14-89e9fb52facd,10181
F,6ad92b63-b795-45c3-a215-89eb4e270f5b,11358
F,6d8862fa-d24a-496c-9f07-89f5e19a7d66,7346
F,dc90bca4-1b57-4fa9-98ff-8a18eb6e12c8,7145
F,9e082432-2ef2-423d-a502-8a2a055da24d,12179
F,012160f6-5db5-4208-a61a-8a31645b7bce,3442
F,a3bfa042-7bf0-4371-846a-8a318a35c379,1660
F,23c5aa99-39cb-40c1-a4f0-8a34a4d02ad7,10300
F,5ed50134-7eef-4467-9df0-8a3b7dcea9cf,9404
F,255aec2f-6f90-4360-a6f2-8a424c5e9b11,9285
F,ab663457-9ac3-4603-a4f1-8a57ca13fd2b,9281
F,80c8c8dd-7ed9-4d8f-bd4d-8a5a1301f617,487
F,78106732-a813-4d54-bf39-8a7d4c381889,11635
F,c90d4a8f-f0af-4f54-8e59-8a8de0d4af2b,6730
F,ee9ff052-69d0-4f7d-b6c4-8a995aba17be,5837
F,09ac3e36-eaa5-4c01-ba29-8aa9821616ad,7931
F,680b68e9-e6c3-46b9-a38a-8aae0e28e561,12735
F,f9625f2e-d46e-4137-9d4b-8ad0026331bf,8343
F,a34103c9-3539-4d84-80c0-8ae70e5f538f,6796
F,43c9044d-7f51-43c3-8efb-8ae83e0bd137,9870
F,9a18be15-a104-47dd-aad9-8aed622342f8,8696
F,d0ebabe7-0d6a-4af0-bde7-8af6858e943d,886
F,2cb2ec96-b47d-4cec-96fb-8b1b922618b3,3564
F,48bb5fb3-563b-42a9-999d-8b218714b787,1627
F,f973df1c-bedb-4f93-bb40-8b2ba56dfc45,5986
F,4de710fc-d628-42d7-9491-8b2f64e57e59,12246
F,444fd672-d1fb-487c-97eb-8b4a85956d88,12327
F,55ca157d-e2c1-43cd-ad15-8b4db7ad57ab,12682
F,3f563df4-6ebf-4945-97e9-8b52c6e1796e,6130
F,0847cdda-b66b-4367-bdec-8b5cf014a3a6,6698
F,486945b5-03af-4d1f-bd0c-8b69b3543914,9799
F,66310aba-a94f-408d-8e18-8b6a1955e0d6,10840
F,e7b1874e-c475-40fd-8e4f-8b73721365bb,12535
F,983189af-1ad2-42e5-bb81-8b7b6acb4b1f,9296
F,812e27fa-84a5-427c-b72e-8b7f8c0da71c,6541
F,c0824879-237a-4b41-be50-8b8429bd5513,10535
F,84ce8594-011e-4fd7-bb70-8bb9a8da09fe,8546
F,275a4fbc-92da-465c-9e7a-8bbe0359268b,10565
F,2a46c107-4776-4ff2-b623-8bea09023f7a,12250
F,ed092981-3ddc-4106-9736-8bf4f68a4b73,6431
F,0d1d70f7-02c7-45cb-8486-8c015df37cd9,11760
F,6517be49-ba04-4821-a9ef-8c0b86584071,11003
F,2ad5c5db-2db4-436a-85c5-8c0d29e6b148,12575
F,3e22549d-edd0-4d45-804b-8c0f65831dfd,7902
F,c98822f0-482a-4fd8-9376-8c1b3ac868c3,12855
F,e4aa5f3f-919d-46b6-bb55-8c36bfc7177b,12640
F,ca2d66a2-bb54-42d4-b748-8c696cd603e1,7814
F,ff56e45e-7c8b-4742-aa97-8c6ad1544715,5009
F,38d9185e-4dd6-4171-9b1a-8c882aaccaca,11662
F,7a3ddf10-6a7f-4232-8d65-8c9810af3157,7597
F,02bd7721-b06d-4440-9494-8cae3b5a97a2,8338
F,513f0aee-e3dc-463c-ae7b-8cc4ef10a31f,8024
F,380fa619-f762-492f-8d30-8cc8a7d74fbc,10619
F,b9a7d3bd-9396-43a8-a591-8cd1b6dd155c,11866
F,fc97bb06-f64f-4177-bb00-8cf097192d11,10518
F,053b0f37-2030-4828-a77b-8cf62bc46380,10267
F,eac056fc-363d-401e-8316-8d13514f47b2,10148
F,a48d09e7-fc09-40df-b1a9-8d1aed132d03,9145
F,801da50a-f689-4e14-a0ba-8d1e7dd0f067,7733
F,5baf55da-79dd-428b-bdfe-8d2311a243c2,6012
F,c524e22f-ed09-469f-98c9-8d3794c9814d,11609
F,4596e4e5-c398-436f-95c4-8d3ced5b506e,4128
F,193b1a79-d1b4-455f-a673-8d4026b1200b,11463
F,123ed894-c464-4f58-b34d-8d47fb7a4fc5,3819
F,7f049d37-d4cb-42e9-b3fe-8d5be0428c88,6154
F,f6569a38-88e6-41a2-ae68-8d5d0874c881,745
F,ce4da4c1-150d-47ae-8fcf-8d6e6d62bc72,11378
F,48be4e15-0757-4ac9-bef6-8d7694b3e078,8955
F,b3f8c29b-90b8-4491-89f5-8d8b62034163,7740
F,50d6964c-8b4f-4b47-9c88-8d8c391bbefe,9481
F,95d5e193-dcc0-42a7-8db1-8d8ecb8bf90c,11652
F,f50e8c16-4487-441d-9be2-8db5de4e4944,52
F,a27397c9-d5a2-4efe-afb0-8dc0f724a95f,9736
F,13e140c1-53de-443b-bc7b-8dc30052f711,9192
F,2ca0cc74-53af-45d1-bb2a-8dc413434e4d,10665
F,33aa1457-fc53-4f7f-877e-8dd816a46428,10263
F,3b1a668a-76a7-4a61-bb7c-8dd90647b65e,10994
F,2f1b96ed-e27c-4b57-bff4-8de682cb2693,7271
F,c04ba805-a121-4a36-8fd8-8dfb465432ba,11632
F,f5ff49ac-b201-4091-84e2-8dfc776330cf,12785
F,184d6249-6bc9-4c77-ae0a-8dfd07e5d1da,10983
F,911165dc-2607-448d-83cb-8e0f2654c755,11637
F,706d466d-1e41-45ce-ab75-8e1379827c45,9118
F,14a4b1bd-b1bd-4bfd-86fe-8e1ee8bb0512,9462
F,9f38a5f6-9198-4d36-aa69-8e28fb2e1ce7,4891
F,763207af-0d21-4bc2-84e2-8e32cd056858,8956
F,a80aff45-43fb-43e0-8e9c-8e3692d7bdea,12135
F,a856196a-6f73-413b-9d4d-8e5f1154dc1f,119
F,a8589d96-c927-40f0-86ab-8e5fe751cb5d,11065
F,77d651ce-22d1-4996-b5c0-8e6531b375db,8776
F,ae4a3ebf-f936-43ee-b767-8e7c62d66da8,8702
F,6c476f70-cc57-4e28-907a-8e8ec3914e17,12939
F,222c1b00-ed83-4f16-9da2-8ea0e6abc7fe,10764
F,995f3934-07ac-4e7c-be95-8ed14e54ebc3,11935
F,37b7e989-616c-4410-9a63-8ed5c2353747,8111
F,99d07e46-4fd2-4f49-9173-8edafedf3ebc,3877
F,004b2d23-f768-434b-abc4-8edb6aad6a67,6044
F,4db8b3f6-a37f-4359-a82e-8edeec184848,1430
F,94356c7d-882b-4582-ad23-8ef4d18f5223,9874
F,2f3ebed4-37c2-4bcf-a1be-8efcc99bdbb0,835
F,ed3edd2a-a1aa-46a7-9326-8efd56ea09dd,10211
F,09cd0a1e-5eab-4e8c-853e-8f03dcd55986,10394
F,0dbb44b6-687b-4df3-b3e2-8f26c9119e56,11189
F,c99fdf2e-c8b1-4d7f-814e-8f2897174563,11788
F,f878b422-0d9e-492a-a56d-8f2e45592e53,11158
F,fd94058c-a1d0-4898-aaeb-8f3265e1f01b,11596
F,cc583c4b-9328-423a-99aa-8f38dd2283b7,12534
F,48aa9df2-058d-4ff0-b5fb-8f3f97c1d751,12485
F,0df9ae73-5aa4-48e6-bee6-8f79cdc0c5f7,8202
F,a7d322c5-9293-4cd5-8ac1-8f7d45fbc394,4024
F,6ba08d64-fc15-4044-ab62-8f7d60fa124c,3752
F,9eb25411-e1c6-4652-8b2f-8f8e7eb63049,11615
F,903b4451-32ae-46cd-97bb-8fa36e05f6f4,9950
F,e125ab22-7215-41df-ba8a-8fd4114eac3a,10645
F,c102bfad-e8e2-42dd-beec-8fe866c81083,1183
F,d7a82473-8714-4d43-8f76-8feca0307df2,7039
F,cfd4e8fc-766a-43ce-b71b-8ff2a5dd3794,831
F,7c4091a3-0779-4c74-8ced-8ff460fb63e6,8879
F,2375b667-343f-4ea3-a596-8ff995a56d7d,6092
F,df45786d-28cc-4350-85a9-8ffeac246239,9175
F,671543f8-42e8-4526-9ee8-901b515a408b,5801
F,2fae927f-7471-4fde-932a-901d60596dc5,8996
F,96d94acc-4568-4f53-8242-9021519a2971,10064
F,6ccfe76a-071a-4493-9a5f-9023bf01307a,647
F,4a4b9a20-1289-43a0-bf13-9035093e934d,11621
F,2d7788e3-e297-48d3-b4ce-903c0d20b8e7,12704
F,d62e5c07-4f34-4233-b692-9047f5c5561a,7941
F,fdbb19c7-0d8c-40d8-8b3a-9048b9a3c6d7,10430
F,53704200-3645-46aa-b4fb-905ceee5e48d,4991
F,20aaa3ef-aeae-4439-8e63-9068b63789c5,4833
F,6adde781-56cb-4875-a1e9-9068e5b9588f,3262
F,6d213857-67ef-4586-b2ba-906d5c6d0769,8873
F,20874381-cf66-4e9b-99a2-9074bd455c3d,11367
F,723fab94-ac87-49f4-9efa-907bc75d3f99,6149
F,2cb3629f-12a6-4aea-a632-907fbacd2274,3954
F,5fc953e9-af70-4cbf-bb23-90869e67ccb3,5499
F,89440bc5-08db-4aeb-a1e8-909359a285e3,6016
F,1087cc6c-6239-4978-8fe9-909782117fc4,6381
F,fae029cc-7422-4c9c-adfd-909dbd2f9bb7,12393
F,801f149f-b828-4bab-9907-909de8d13861,3789
F,69e1cc8d-de94-40f5-bd9d-90b337cb3035,8279
F,7ea5f41e-d4af-47f5-bfec-90f0c198fbfd,3833
F,1e3cbffa-13f8-4182-b5d7-90fa461cc118,2990
F,4e200db9-2b30-4b13-bcca-90fc7308964a,1081
F,4adf9097-8676-4cf6-84d0-9102888bda51,4859
F,34c61473-c8f8-4d35-a714-91055a08357e,9284
F,a68c0c75-66e0-4c0b-b67a-910956b3e0c6,202
F,4c6f5674-93ff-4411-9110-9109e4e79fbb,12734
F,6a4a1aa1-3c81-45ec-978c-9116477281ed,7689
F,fe572d6c-64fa-40cc-9350-911d85e764ee,5680
F,53ff658e-828e-4a86-a5de-9139f140d4ef,5186
F,4347a07d-074e-4bde-be9e-914702989dce,6584
F,875e20cf-a373-42d5-9222-9168747185c0,12822
F,0063e323-8fd7-4520-9c39-917eadb9ca44,7777
F,40650289-7625-4a13-b7c6-91ae36626b21,11656
F,9d70df1d-7a08-4ea8-aed1-91b238f21803,7790
F,84cf380b-56f1-4fbb-99e2-91b54ba53fe2,11702
F,25a6c31f-451f-470a-b059-91c79cbed425,98
F,e3a3ecbf-6176-4b4b-9135-91ea6b85eec0,10496
F,0bd0229c-406f-48dc-b628-91ec5fe95f2a,6493
F,9d89dad4-dccd-4f01-8eb7-91f36ed0664b,4202
F,a088932d-e629-4b65-90ab-91f9ddf63ae8,9007
F,20e5d623-054c-48ae-a31f-91ff835aeb68,4724
F,7d3ef65f-4e99-41eb-b844-9206f85f07ce,849
F,6e028794-8afd-4a43-ba24-922de0501360,6577
F,6ae7775e-220a-4c35-9fdb-9236ddc1ed68,4504
F,e206b8e0-a818-4434-a0b9-92490ca63308,8435
F,f0a1dc0d-f0fb-4111-8b1a-924c2dcc1c58,3471
F,7c98527e-b22f-445d-b14e-924c7791d41f,12949
F,25b36c71-2b99-4682-a2cb-924d9465f086,9082
