AreaCode,CityCode,AreaDescriptionTr,AreaDescriptionEN,LinkedArea,DBName
2344,18,DODURGA,DODURGA,246,TANCA
2345,18,ELMALI,ELMALI,246,TANCA
2346,18,KALFAT,KALFAT,246,TANCA
2347,18,ÖZLÜ,OZLU,246,TANCA
2348,18,YAYLAKENT,YAYLAKENT,246,TANCA
2349,18,GÜMERDİĞİN,GUMERDIGIN,247,TANCA
2351,18,YUKARIÖZ,YUKARIOZ,248,TANCA
2352,19,DÜVENCİ,DUVENCI,250,TANCA
2353,19,KONAKLI,KONAKLI,250,TANCA
2354,19,SEYDİM,SEYDIM,250,TANCA
2355,19,ALACAHÖYÜK,ALACAHOYUK,251,TANCA
2356,19,ÇOPRAŞIK,COPRASIK,251,TANCA
2357,19,BÜYÜKHIRKA,BUYUKHIRKA,251,TANCA
2358,19,ESKİALİBEY,ESKIALIBEY,252,TANCA
2359,19,KUNDUZLU,KUNDUZLU,252,TANCA
2360,19,HACIHAMZA,HACIHAMZA,254,TANCA
2361,19,ELVANÇELEBİ,ELVANCELEBI,255,TANCA
2362,19,AŞDUĞUL,ASDUGUL,256,TANCA
2363,19,KARAHACİP,KARAHACIP,256,TANCA
2364,19,BAŞPINAR,BASPINAR,257,TANCA
2365,19,ARİFEGAZİLİ,ARIFEGAZILI,258,TANCA
2366,19,DEMİRŞEYH,DEMIRSEYH,258,TANCA
2367,19,KALEDERE,KALEDERE,258,TANCA
2368,19,KAVŞUT,KAVSUT,258,TANCA
2369,19,TUĞLU,TUGLU,258,TANCA
2370,19,YÖRÜKLÜ,YORUKLU,258,TANCA
2371,19,EVCİ,EVCI,259,TANCA
2372,19,EVREN,EVREN,259,TANCA
2373,19,ALPAGUT,ALPAGUT,261,TANCA
2374,19,ÇAMLICA,CAMLICA,263,TANCA
2375,19,NARLI,NARLI,263,TANCA
2376,20,AKKALE,AKKALE,264,TANCA
2377,20,AŞAĞIŞAMLI,ASAGISAMLI,264,TANCA
2378,20,BAĞBAŞI,BAGBASI,264,TANCA
2379,20,BAŞKARCI,BASKARCI,264,TANCA
2380,20,BEREKETLİ,BEREKETLI,264,TANCA
2381,20,CANKURTARAN,CANKURTARAN,264,TANCA
2382,20,GÖKPINAR,GOKPINAR,264,TANCA
2383,20,GÖVEÇLİK,GOVECLIK,264,TANCA
2384,20,GÖZLER,GOZLER,264,TANCA
2385,20,HALLAÇLAR,HALLACLAR,264,TANCA
2386,20,IRLIGANLI,IRLIGANLI,264,TANCA
2387,20,KARAHAYIT,KARAHAYIT,264,TANCA
2507,24,GEÇİT,GECIT,318,TANCA
2508,24,KAVAKYOLU,KAVAKYOLU,318,TANCA
2509,24,MOLLAKÖY,MOLLAKOY,318,TANCA
2510,24,ULULAR,ULULAR,318,TANCA
2511,24,ULUKÖY,ULUKOY,318,TANCA
2512,24,YALNIZBAĞ,YALNIZBAG,318,TANCA
2513,24,YAYLABAŞI,YAYLABASI,318,TANCA
2514,24,YOĞURTLU,YOGURTLU,318,TANCA
2515,24,ALTUNKENT,ALTUNKENT,324,TANCA
2516,24,ÇADIRKAYA,CADIRKAYA,324,TANCA
2517,24,ALTINBAŞAK,ALTINBASAK,327,TANCA
2518,24,BAYIRBAĞ,BAYIRBAG,327,TANCA
2187,8,MEYDANCIK,MEYDANCIK,110,TANCA
2188,8,KILIÇKAYA,KILICKAYA,111,TANCA
2189,9,KEŞTEPE,KESTEPE,113,TANCA
2190,9,DALAMAN,DALAMAN,113,TANCA
2191,9,OVAEYMİRİ,OVAEYMIRI,113,TANCA
2192,9,TEPECİK,TEPECIK,113,TANCA
2193,9,YAZIKENT,YAZIKENT,116,TANCA
2194,9,AKÇAOVA,AKCAOVA,117,TANCA
2195,9,HIDIRBEYLİ,HIDIRBEYLI,119,TANCA
2196,9,MURSALLI,MURSALLI,119,TANCA
2197,9,DAVUTLAR,DAVUTLAR,120,TANCA
2198,9,GÜZELÇAMLI,GUZELCAMLI,120,TANCA
2199,9,KURTULUŞ,KURTULUS,121,TANCA
2200,9,YAMALAK,YAMALAK,121,TANCA
2201,9,BAŞARAN,BASARAN,121,TANCA
2202,9,ACARLAR,ACARLAR,122,TANCA
2203,9,ATAEYMİR,ATAEYMIR,123,TANCA
2204,9,YENİCE,YENICE,123,TANCA
2205,9,GEYRE,GEYRE,123,TANCA
2206,9,BIYIKLI,BIYIKLI,124,TANCA
2207,9,YENİKÖY,YENIKOY,124,TANCA
2208,9,ARSLANLI,ARSLANLI,126,TANCA
2209,9,İSABEYLİ,ISABEYLI,126,TANCA
2210,9,PİRLİBEY,PIRLIBEY,126,TANCA
2211,9,ATBURGAZİ,ATBURGAZI,128,TANCA
2212,9,GÜLLÜBAHÇE,GULLUBAHCE,128,TANCA
2213,9,SARIKEMER,SARIKEMER,128,TANCA
2214,9,SAVUCA,SAVUCA,128,TANCA
2215,9,SAZLI,SAZLI,128,TANCA
2216,9,YENİDOĞAN,YENIDOGAN,128,TANCA
2217,9,SALAVATLI,SALAVATLI,129,TANCA
2218,10,KOCAAVŞAR,KOCAAVSAR,136,TANCA
2219,10,PAMUKÇU,PAMUKCU,136,TANCA
2220,10,ŞAMLI,SAMLI,136,TANCA
2221,10,KÜÇÜKKÖY,KUCUKKOY,140,TANCA
2223,10,AKSAKAL,AKSAKAL,142,TANCA
2224,10,İSKELE,ISKELE,143,TANCA
2225,10,PELİTKÖY,PELITKOY,144,TANCA
2226,10,GÜRE,GURE,147,TANCA
2227,10,KADIKÖY,KADIKOY,147,TANCA
2228,10,ZETİNLİ,ZETINLI,147,TANCA
2229,10,OCAKLAR,OCAKLAR,148,TANCA
2230,10,BÜYÜKDERE,BUYUKDERE,150,TANCA
2231,10,BÜYÜKYENİCE,BUYUKYENICE,151,TANCA
2232,10,GÖKÇEYAZI,GOKCEYAZI,151,TANCA
2233,10,KAYAPA,KAYAPA,151,TANCA
2234,10,KORUCU,KORUCU,151,TANCA
2235,10,KIZILKÖY,KIZILKOY,153,TANCA
2236,10,SALUR,SALUR,153,TANCA
2237,10,AVŞA ADASI,AVSA ADASI,154,TANCA
2238,10,SARAYLAR,SARAYLAR,154,TANCA
2239,10,SARIBEYLER,SARIBEYLER,156,TANCA
2240,10,GÖLCÜK,GOLCUK,157,TANCA
2241,10,YAYLABAYIR,YAYLABAYIR,157,TANCA
2242,10,YÜREĞİL,YUREGIL,157,TANCA
2243,10,GÖBEL,GOBEL,158,TANCA
2244,10,KARAPÜRÇEK,KARAPURCEK,158,TANCA
2245,10,KARAAĞAÇ,KARAAGAC,161,TANCA
2246,11,BAYIRKÖY,BAYIRKOY,162,TANCA
2247,11,VEZİRHAN,VEZIRHAN,162,TANCA
2248,11,CİHANGAZİ,CIHANGAZI,163,TANCA
2249,11,DODURGA,DODURGA,163,TANCA
2250,11,ÇALTI,CALTI,167,TANCA
2251,11,KÜRE,KURE,167,TANCA
2252,11,TARPAK,TARPAK,169,TANCA
2253,12,ILICALAR,ILICALAR,170,TANCA
2254,12,SANCAK,SANCAK,170,TANCA
2255,12,ÇAYTEPE,CAYTEPE,171,TANCA
2256,12,SERVİ,SERVI,171,TANCA
2257,13,YOLALAN,YOLALAN,178,TANCA
2258,13,AYDINLAR,AYDINLAR,179,TANCA
2259,13,OVAKIŞLA,OVAKISLA,180,TANCA
2260,13,GÖLBAŞI,GOLBASI,181,TANCA
2261,13,GÜNKIRI,GUNKIRI,181,TANCA
2262,13,KOLLUDERE,KOLLUDERE,182,TANCA
2263,13,KAVAKBAŞI,KAVAKBASI,183,TANCA
2264,13,KOYUNLU,KOYUNLU,183,TANCA
2265,14,GÖKÇESU,GOKCESU,189,TANCA
2266,14,PAZARKÖY,PAZARKOY,189,TANCA
2267,14,TAŞKESTİ,TASKESTI,190,TANCA
2388,20,KINIKLI,KINIKLI,264,TANCA
2389,20,KORUCUK,KORUCUK,264,TANCA
2390,20,PAMUKKALE,PAMUKKALE,264,TANCA
2391,20,PINARKENT,PINARKENT,264,TANCA
2392,20,SERVERGAZİ,SERVERGAZI,264,TANCA
2393,20,UZUNPINAR,UZUNPINAR,264,TANCA
2394,20,ÜÇLER,UCLER,264,TANCA
2395,20,AKALIN,AKALIN,265,TANCA
2396,20,ALAATTİN,ALAATTIN,265,TANCA
2397,20,DARIVEREN,DARIVEREN,265,TANCA
2398,20,DEDEDAĞI,DEDEDAGI,265,TANCA
2399,20,DODURGALAR,DODURGALAR,265,TANCA
2400,20,GÖLCÜK,GOLCUK,265,TANCA
2401,20,KELEKÇİ,KELEKCI,265,TANCA
2402,20,KUMAFŞARI,KUMAFSARI,265,TANCA
2403,20,YAZIR,YAZIR,265,TANCA
2404,20,YASSIHÖYÜK,YASSIHOYUK,265,TANCA
2405,20,YEŞİLDERE,YESILDERE,265,TANCA
2406,20,YEŞİLYUVA,YESILYUVA,265,TANCA
2407,20,YUMRUTAŞ,YUMRUTAS,265,TANCA
2073,3,SUSUZ,SUSUZ,22,TANCA
2074,3,SÜLÜMENLİ,SULUMENLI,22,TANCA
2075,3,SÜLÜN,SULUN,22,TANCA
2076,3,IŞIKLAR,ISIKLAR,22,TANCA
2077,3,ANITKAYA,ANITKAYA,22,TANCA
2079,3,BÜYÜKKALECİK,BUYUKKALECIK,22,TANCA
2080,3,BEYYAZI,BEYYAZI,22,TANCA
2081,2,KÖMÜR,KOMUR,13,TANCA
2082,2,HASANCIK,HASANCIK,13,TANCA
2083,2,YAYLAKONAK,YAYLAKONAK,13,TANCA
2084,4,YAYLADÜZÜ,YAYLADUZU,45,TANCA
2085,4,YÜCEKAPI,YUCEKAPI,45,TANCA
2086,4,TAHİR,TAHIR,45,TANCA
2087,4,DEDELİ,DEDELI,47,TANCA
2088,5,UYGUR,UYGUR,50,TANCA
2089,5,DOĞANTEPE,DOGANTEPE,50,TANCA
2090,5,YASSIÇAL,YASSICAL,50,TANCA
2091,5,YEŞİLYENİCE,YESILYENICE,50,TANCA
2092,5,ZİYARET,ZIYARET,50,TANCA
2093,5,AYDINCA,AYDINCA,50,TANCA
2095,5,GEDİKSARAY,GEDIKSARAY,51,TANCA
2096,5,DAMLAÇİMEN,DAMLACIMEN,51,TANCA
2097,5,GÜMÜŞ,GUMUS,52,TANCA
2098,5,KAYADÜZÜ,KAYADUZU,53,TANCA
2099,5,ERASLAN,ERASLAN,54,TANCA
2100,5,BALLIDERE,BALLIDERE,55,TANCA
2101,5,BELEVİ,BELEVI,55,TANCA
2102,5,BORABOY,BORABOY,55,TANCA
2103,5,ÇAYDİBİ,CAYDIBI,55,TANCA
2104,5,ÖZBARAKLI,OZBARAKLI,55,TANCA
2105,5,ULUKÖY,ULUKOY,55,TANCA
2106,5,DESTEK,DESTEK,55,TANCA
2107,5,AKINOĞLU,AKINOGLU,55,TANCA
2108,5,ALPASLAN,ALPASLAN,55,TANCA
2109,5,ESENÇAY,ESENCAY,55,TANCA
2110,7,ÇALKAYA,CALKAYA,82,TANCA
2111,7,ÇIĞLIK,CIGLIK,2114,TANCA
2112,7,DAĞBELİ,DAGBELI,2114,TANCA
2113,7,DOYRAN,DOYRAN,4022,TANCA
2114,7,DÖŞEMEALTI,DOSEMEALTI,2114,TANCA
2115,7,DÜZLERÇAMI,DUZLERCAMI,2114,TANCA
2116,7,PINARLI,PINARLI,82,TANCA
2117,7,EKŞİLİ,EKSILI,2114,TANCA
2118,7,BADEMAĞACI,BADEMAGACI,2114,TANCA
2119,7,VARSAK,VARSAK,4021,TANCA
2120,7,YEŞİLBAYIR,YESILBAYIR,2114,TANCA
2121,7,KARAÖZ,KARAOZ,2121,TANCA
2122,7,KARAVELİLER,KARAVELILER,2121,TANCA
2123,7,YURTPINAR,YURTPINAR,82,TANCA
2124,7,MAHMUTLAR,MAHMUTLAR,79,TANCA
2125,7,ÇIPLAKLI,CIPLAKLI,79,TANCA
2126,7,OKURCALAR,OKURCALAR,79,TANCA
2127,7,DEMİRTAŞ,DEMIRTAS,79,TANCA
2128,7,PAYALLAR,PAYALLAR,79,TANCA
2129,7,EMİŞBELENİ,EMISBELENI,79,TANCA
2130,7,TOSMUR,TOSMUR,79,TANCA
2131,7,GÜZELBAĞ,GUZELBAG,79,TANCA
2132,7,TÜRKLER,TURKLER,79,TANCA
2133,7,YEŞİLKÖY,YESILKOY,93,TANCA
2134,7,KARGICAK,KARGICAK,79,TANCA
2135,7,CİKCİLLİ,CIKCILLI,79,TANCA
2136,7,KESTEL,KESTEL,79,TANCA
2137,7,KUYUCAK,KUYUCAK,81,TANCA
2138,7,SÜLEYMANİYE,SULEYMANIYE,81,TANCA
2139,7,GÜÇLÜKÖY,GUCLUKOY,81,TANCA
2140,7,BAĞDEMLİ,BAGDEMLI,81,TANCA
2141,7,YARPUZ,YARPUZ,81,TANCA
2142,7,YUVA,YUVA,85,TANCA
2143,7,SAHİLKENT,SAHILKENT,86,TANCA
2144,7,TURUNÇOVA,TURUNCOVA,86,TANCA
2268,15,BÜĞDÜZ,BUGDUZ,195,TANCA
2269,15,KOZLUCA,KOZLUCA,195,TANCA
2270,15,ÇANAKLI,CANAKLI,196,TANCA
2271,15,YEŞİLBAŞKÖY,YESILBASKOY,196,TANCA
2272,15,ÇAMLIK,CAMLIK,197,TANCA
2273,15,GÜNDOĞDU,GUNDOGDU,197,TANCA
2274,15,KIZILKAYA,KIZILKAYA,197,TANCA
2275,15,KOCAALİLER,KOCAALILER,197,TANCA
2276,15,ÜRKÜTLÜ,URKUTLU,197,TANCA
2277,15,BAYIR,BAYIR,198,TANCA
2278,15,KOZAĞACI,KOZAGACI,198,TANCA
2279,15,SÖĞÜT,SOGUT,198,TANCA
2280,15,YUSUFÇA,YUSUFCA,200,TANCA
2281,15,BEYKÖY,BEYKOY,202,TANCA
2282,15,HASANPAŞA,HASANPASA,202,TANCA
2283,15,GÜNEY,GUNEY,203,TANCA
2284,15,SALDA,SALDA,203,TANCA
2285,15,BAĞSARAY,BAGSARAY,205,TANCA
2286,16,KÜÇÜKKUMLA,KUCUKKUMLA,208,TANCA
2287,16,UMURBEY,UMURBEY,208,TANCA
2288,16,ALANYURT,ALANYURT,211,TANCA
2289,16,CERRAH,CERRAH,211,TANCA
2290,16,TAHTAKÖPRÜ,TAHTAKOPRU,211,TANCA
2291,16,YENİCEKÖY,YENICEKOY,211,TANCA
2292,16,BOYALICA,BOYALICA,212,TANCA
2293,16,ELBEYLİ,ELBEYLI,212,TANCA
2294,16,BARAKFAKI,BARAKFAKI,215,TANCA
2295,16,GÜZELYALI,GUZELYALI,218,TANCA
2296,16,ZEYTİNBAĞI,ZEYTINBAGI,218,TANCA
2297,16,ÇELTİKÇİ,CELTIKCI,219,TANCA
1959,1,AKÇATEKİR,AKCATEKIR,8,TANCA
1960,1,BOZGÜNEY,BOZGUNEY,10,TANCA
1961,1,YEŞİLKÖY,YESILKOY,11,TANCA
1963,1,ZEYTİNBELİ,ZEYTINBELI,11,TANCA
1964,1,AKÖREN,AKOREN,12,TANCA
1965,1,BAKLALI,BAKLALI,5819,TANCA
1966,1,BURUK,BURUK,5819,TANCA
1967,1,KÜRKÇÜLER,KURKCULER,5819,TANCA
1968,1,ÇELEMLİ,CELEMLI,1882,TANCA
1969,1,DOĞANKENT,DOGANKENT,1882,TANCA
1970,1,SOFULU,SOFULU,5819,TANCA
1971,1,GEÇİTLİ,GECITLI,1882,TANCA
1972,1,SOLAKLI,SOLAKLI,1882,TANCA
1973,1,SULUCA,SULUCA,5819,TANCA
1974,1,HAVUTLU,HAVUTLU,1882,TANCA
1975,1,ABDİOĞLU,ABDIOGLU,1882,TANCA
1976,1,YUNUSOĞLU,YUNUSOGLU,1882,TANCA
1977,2,KESMETEPE,KESMETEPE,14,TANCA
1978,2,KÖSECELİ,KOSECELI,14,TANCA
1979,2,ÇAKIRHÜYÜK,CAKIRHUYUK,14,TANCA
1980,2,SARIYAPRAK,SARIYAPRAK,14,TANCA
1981,2,ESKİKÖY,ESKIKOY,14,TANCA
1982,2,SUVARLI,SUVARLI,14,TANCA
1983,2,ŞAMBAYAT,SAMBAYAT,14,TANCA
1984,2,ÜÇGÖZ,UCGOZ,14,TANCA
1985,2,PINARBAŞI,PINARBASI,15,TANCA
1986,2,BALKAR,BALKAR,17,TANCA
1987,2,BELÖREN,BELOREN,17,TANCA
1988,2,HARMANLI,HARMANLI,17,TANCA
1989,2,AKINCILAR,AKINCILAR,18,TANCA
1990,2,BÖLÜKYAYLA,BOLUKYAYLA,18,TANCA
1991,2,İNLİCE,INLICE,20,TANCA
1992,3,DİŞLİ,DISLI,23,TANCA
1993,3,ÖZBURUN,OZBURUN,23,TANCA
1994,3,BÜYÜKKARABAĞ,BUYUKKARABAG,23,TANCA
1995,3,KEMERKAYA,KEMERKAYA,23,TANCA
1996,3,DÖĞER,DOGER,24,TANCA
1997,3,GAZLIGÖL,GAZLIGOL,24,TANCA
1998,3,G. GÖLAKÖREN,G. GOLAKOREN,24,TANCA
1999,3,AYAZİNİ,AYAZINI,24,TANCA
2000,3,KARACAAHMET,KARACAAHMET,24,TANCA
2001,3,YAYLABAĞI,YAYLABAGI,24,TANCA
2002,3,BOZHÜYÜK,BOZHUYUK,24,TANCA
2003,3,KAYIHAN,KAYIHAN,24,TANCA
2004,3,KINIK,KINIK,25,TANCA
2005,3,ÇİÇEKTEPE,CICEKTEPE,25,TANCA
2006,3,ULUKÖY,ULUKOY,25,TANCA
2007,3,İNCESU,INCESU,25,TANCA
2008,3,DOĞANLI,DOGANLI,25,TANCA
2009,3,KADILAR,KADILAR,25,TANCA
2010,3,YIPRAK,YIPRAK,25,TANCA
2011,3,KIZIK,KIZIK,26,TANCA
2012,3,KUSURA,KUSURA,26,TANCA
2013,3,MENTEŞ,MENTES,26,TANCA
2014,3,ÖRENKAYA,ORENKAYA,26,TANCA
2015,3,SORKUN,SORKUN,26,TANCA
2016,3,AKHARIM,AKHARIM,26,TANCA
2017,3,KARADİREK,KARADIREK,26,TANCA
2145,7,YEŞİLYURT,YESILYURT,86,TANCA
2146,7,KAHYALAR,KAHYALAR,87,TANCA
2147,7,KÖPRÜLÜ,KOPRULU,88,TANCA
2148,7,ORTAKÖY,ORTAKOY,88,TANCA
2149,7,SENİR,SENIR,88,TANCA
2150,7,ORMANA,ORMANA,90,TANCA
2151,7,BEYMELEK,BEYMELEK,92,TANCA
2152,7,OVA,OVA,93,TANCA
2153,7,GÖMBE,GOMBE,93,TANCA
2154,7,KINIK,KINIK,93,TANCA
2155,7,ÇAMYUVA,CAMYUVA,94,TANCA
2156,7,GÖYNÜK,GOYNUK,94,TANCA
2157,7,BELDİBİ,BELDIBI,94,TANCA
2158,7,TEKİROVA,TEKIROVA,94,TANCA
2159,7,KÜÇÜKKÖY,KUCUKKOY,95,TANCA
2160,7,ÇOMAKLI,COMAKLI,95,TANCA
2161,7,YELTEN,YELTEN,95,TANCA
2162,7,YEŞİLYAYLA,YESILYAYLA,95,TANCA
2163,7,BOZOVA,BOZOVA,95,TANCA
2164,7,BÜYÜKKÖY,BUYUKKOY,95,TANCA
2165,7,ÇAVUŞKÖY,CAVUSKOY,96,TANCA
2166,7,MAVİKENT,MAVIKENT,96,TANCA
2167,7,BEYKONAK,BEYKONAK,96,TANCA
2168,7,ÇOLAKLI,COLAKLI,97,TANCA
2169,7,OYMAPINAR,OYMAPINAR,97,TANCA
2170,7,EVRENSEKİ,EVRENSEKI,97,TANCA
2171,7,SARILAR,SARILAR,97,TANCA
2172,7,TAŞAĞIL,TASAGIL,97,TANCA
2173,7,GÜNDOĞDU,GUNDOGDU,97,TANCA
2174,7,ILICA,ILICA,97,TANCA
2175,7,KIZILOT,KIZILOT,97,TANCA
2176,7,ÇANDIR,CANDIR,100,TANCA
2177,7,GEBİZ,GEBIZ,100,TANCA
2178,7,KADRİYE,KADRIYE,100,TANCA
2179,7,BELEK,BELEK,100,TANCA
2180,7,BELKIS,BELKIS,100,TANCA
2181,7,KARADAYI,KARADAYI,100,TANCA
2182,7,BOĞAZKENT,BOGAZKENT,100,TANCA
2183,7,ABDURRAHMANLAR,ABDURRAHMANLAR,100,TANCA
2184,7,YUKARI KOCAYATAK,YUKARI KOCAYATAK,100,TANCA
2185,8,DAMAR,DAMAR,108,TANCA
2186,8,KEMALPAŞA,KEMALPASA,109,TANCA
1832,34,PİYALEPAŞA/ZEYTİNBURNU,PIYALEPASA/ZEYTINBURNU,454,TANCA
1834,34,NAKKAŞTEPE,NAKKASTEPE,465,TANCA
1835,34,PARSELLER,PARSELLER,437,TANCA
1836,34,SARAYBURNU,SARAYBURNU,446,TANCA
1837,34,İÇLEVENT,ICLEVENT,439,TANCA
1838,34,BAYAZID,BAYAZID,439,TANCA
1839,34,RUMELİHİSARÜSTÜ,RUMELIHISARUSTU,451,TANCA
1840,34,SÖĞÜTLÜÇEŞME/KADIKÖY,SOGUTLUCESME/KADIKOY,457,TANCA
1841,34,YUSUFPAŞA,YUSUFPASA,454,TANCA
1842,34,AYŞEKADIN,AYSEKADIN,454,TANCA
1843,34,BÜYÜKBAKKALKÖY,BUYUKBAKKALKOY,457,TANCA
1844,34,GÜLHANE,GULHANE,446,TANCA
1845,34,ATATÜRK HAVALİMANI,ATATURK HAVALIMANI,435,TANCA
1846,34,ALTKAYNARCA,ALTKAYNARCA,460,TANCA
1847,34,HABİBLER,HABIBLER,447,TANCA
1848,34,REŞİTPAŞA,RESITPASA,451,TANCA
1849,34,KIZTAŞI,KIZTASI,446,TANCA
1850,34,TARABYAÜSTÜ,TARABYAUSTU,451,TANCA
1851,34,VALİDEÇEŞME,VALIDECESME,439,TANCA
1852,34,KORUKENT,KORUKENT,439,TANCA
1853,34,SETÜSTÜ,SETUSTU,440,TANCA
1854,34,AYVANSARAY,AYVANSARAY,446,TANCA
1855,34,DARPHANE,DARPHANE,439,TANCA
1856,34,IHLAMUR,IHLAMUR,439,TANCA
1857,34,ŞENESENEVLER,SENESENEVLER,457,TANCA
1858,34,EYÜPSULTAN,EYUPSULTAN,444,TANCA
1859,34,CİBALİ,CIBALI,446,TANCA
1860,34,TAŞDELEN,TASDELEN,464,TANCA
1861,34,MAÇKA,MACKA,439,TANCA
1862,34,GEBZE,GEBZE,0,TANCA
1863,34,MERCAN,MERCAN,446,TANCA
1864,34,YEŞİLYURT,YESILYURT,435,TANCA
1865,34,KANDİLLİ,KANDILLI,465,TANCA
1866,34,ULUS,ULUS,439,TANCA
1867,6,SIHHIYE,SIHHIYE,1698,TANCA
1868,34,BALMUMCU,BALMUMCU,439,TANCA
1869,34,ALTUNİZADE,ALTUNIZADE,465,TANCA
1870,34,DOLMABAHÇE,DOLMABAHCE,439,TANCA
1871,34,ELMADAĞ,ELMADAG,453,TANCA
1872,55,KUTLUKENT,KUTLUKENT,770,TANCA
1874,34,ALEMDAĞ,ALEMDAG,464,TANCA
1875,34,FINDIKLI/BEYOĞLU,FINDIKLI/BEYOGLU,440,TANCA
1876,34,KABATAŞ,KABATAS,440,TANCA
1877,34,POLENEZKÖY,POLENEZKOY,462,TANCA
1878,1,SEYHAN,SEYHAN,0,TANCA
1879,35,BORNOVA,BORNOVA,0,TANCA
1881,34,HASKÖY,HASKOY,440,TANCA
2018,3,BALLIK,BALLIK,26,TANCA
2019,3,YAVAŞLAR,YAVASLAR,26,TANCA
2020,3,BAŞAĞAÇ,BASAGAC,26,TANCA
2021,3,DAVULGA,DAVULGA,27,TANCA
2022,3,ADAYAZI,ADAYAZI,27,TANCA
2023,3,GÖMÜ,GOMU,27,TANCA
2024,3,AŞAĞIPİRİBEYLİ,ASAGIPIRIBEYLI,27,TANCA
2026,3,DERESİNEK,DERESINEK,28,TANCA
2027,3,KOÇBEYLİ,KOCBEYLI,28,TANCA
2028,3,EBER,EBER,28,TANCA
2029,3,PAZARAĞAÇ,PAZARAGAC,28,TANCA
2030,3,AKKONAK,AKKONAK,28,TANCA
2031,3,İNLİ,INLI,28,TANCA
2032,3,KARAMIK,KARAMIK,28,TANCA
2033,3,KARACAÖREN/ÇAY,KARACAOREN/CAY,28,TANCA
2034,3,EFEKÖY,EFEKOY,29,TANCA
2036,3,ALTIHİSAR,ALTIHISAR,29,TANCA
2037,3,KARAADİLLİ,KARAADILLI,29,TANCA
2038,3,BALÇIKHİSAR,BALCIKHISAR,29,TANCA
2039,3,KAYABELEN,KAYABELEN,29,TANCA
2040,3,NUH,NUH,4019,TANCA
2041,3,KILIÇARSLAN,KILICARSLAN,4019,TANCA
2042,3,KIRKA,KIRKA,4019,TANCA
2043,3,TINAZTEPE,TINAZTEPE,4019,TANCA
2044,3,KÜÇÜKHÜYÜK,KUCUKHUYUK,4019,TANCA
2045,3,DÜZAĞAÇ,DUZAGAC,4019,TANCA
2046,3,SAVRAN,SAVRAN,4019,TANCA
2047,3,AHMETPAŞA,AHMETPASA,4019,TANCA
2048,3,AKÖREN,AKOREN,4019,TANCA
2049,3,TAŞOLUK,TASOLUK,4019,TANCA
2050,3,TOKUŞLAR,TOKUSLAR,4019,TANCA
2051,3,GÜNEY,GUNEY,4019,TANCA
2052,3,KIRCA,KIRCA,31,TANCA
2053,3,DEREÇİNE,DERECINE,31,TANCA
2054,3,ÜÇKUYU,UCKUYU,31,TANCA
2055,3,YAKASİNEK,YAKASINEK,31,TANCA
2056,3,KARAPINAR,KARAPINAR,31,TANCA
2057,3,YEŞİLÇİFTLİK,YESILCIFTLIK,31,TANCA
2058,3,YÜREĞİL,YUREGIL,32,TANCA
2059,3,YEŞİLHİSAR,YESILHISAR,34,TANCA
2060,3,SEYDİLER,SEYDILER,35,TANCA
2061,3,ALANYURT,ALANYURT,35,TANCA
2062,3,YAKA,YAKA,36,TANCA
2063,3,KOCAÖZ,KOCAOZ,38,TANCA
2064,3,GÖKÇEK,GOKCEK,39,TANCA
2065,3,ÇAYIRBAĞ,CAYIRBAG,22,TANCA
2066,3,ÇIKRIK,CIKRIK,22,TANCA
2067,3,DEĞİRMENAYVALI,DEGIRMENAYVALI,22,TANCA
2068,3,NURİBEY,NURIBEY,22,TANCA
2069,3,ERKİMEN,ERKIMEN,22,TANCA
2070,3,FETHİBEY,FETHIBEY,22,TANCA
2071,3,SALAR,SALAR,22,TANCA
2072,3,GEBECELER,GEBECELER,22,TANCA
1712,34,KIZILTOPRAK,KIZILTOPRAK,457,TANCA
1713,34,TOPÇULAR,TOPCULAR,436,TANCA
1714,34,UNKAPANI,UNKAPANI,446,TANCA
1715,34,KÜÇÜKKÖY,KUCUKKOY,447,TANCA
1716,34,KAVACIK,KAVACIK,456,TANCA
1717,34,DUDULLU,DUDULLU,464,TANCA
1718,34,SULTANHAMAM,SULTANHAMAM,446,TANCA
1719,34,ÇAPA,CAPA,446,TANCA
1720,34,TOPHANE,TOPHANE,440,TANCA
1721,34,GÜMÜŞSUYU/BEYOĞLU,GUMUSSUYU/BEYOGLU,440,TANCA
1722,34,ATAŞEHİR,ATASEHIR,464,TANCA
1723,34,ÇİFTEHAVUZLAR/KADIKÖY,CIFTEHAVUZLAR/KADIKOY,457,TANCA
1724,34,ŞİŞHANE,SISHANE,440,TANCA
1725,34,NURUOSMANİYE,NURUOSMANIYE,446,TANCA
1726,34,YEŞİLDİREK,YESILDIREK,446,TANCA
1727,34,SELAMİÇEŞME,SELAMICESME,457,TANCA
1728,34,DİKİLİTAŞ,DIKILITAS,439,TANCA
1729,34,KALAMIŞ,KALAMIS,457,TANCA
1730,34,ŞAŞKINBAKKAL,SASKINBAKKAL,457,TANCA
1731,34,PANGALTI,PANGALTI,453,TANCA
1732,34,ÜSTBOSTANCI,USTBOSTANCI,457,TANCA
1733,34,MODA,MODA,457,TANCA
1734,34,GALATASARAY,GALATASARAY,440,TANCA
1735,34,KURTULUŞ,KURTULUS,453,TANCA
1736,34,HARAMİDERE,HARAMIDERE,5662,TANCA
