Banka,Sube,BTanim,STanim,kgid,insUN,insDT,insApp,updUN,updDT,updApp
0064,01069,T.IŞ BANKASI A.S. ,GÜLTEPE/İSTANBUL,4687,,,,,,
0064,01070,T.IŞ BANKASI A.S. ,KARAGÜMRÜK/İSTANBUL,4688,,,,,,
0064,01071,T.IŞ BANKASI A.S. ,KIZILTOPRAK/İSTANBUL,4689,,,,,,
0064,01072,T.IŞ BANKASI A.S. ,KUMKAPI/İSTANBUL,4690,,,,,,
0064,01073,T.IŞ BANKASI A.S. ,SEFAKÖY/İSTANBUL,4691,,,,,,
0064,01074,T.IŞ BANKASI A.S. ,TEŞVİKİYE/İSTANBUL,4692,,,,,,
0064,01076,T.IŞ BANKASI A.S. ,KISLA CADDESI-RAMI ISTANBUL,4693,,,,,,
0064,01077,T.IŞ BANKASI A.S. ,ALTIYOL/İSTANBUL,4694,,,,,,
0064,01078,T.IŞ BANKASI A.S. ,KULEDİBİ/İSTANBUL,4695,,,,,,
0064,01079,T.IŞ BANKASI A.S. ,YAVUZSELİM/İSTANBUL,4696,,,,,,
0064,01080,T.IŞ BANKASI A.S. ,GAYRETTEPE/İSTANBUL,4697,,,,,,
0064,01081,T.IŞ BANKASI A.S. ,BAHCELİEVLER/İSTANBUL,4698,,,,,,
0064,01082,T.IŞ BANKASI A.S. ,CADDEBOSTAN/İSTANBUL,4699,,,,,,
0064,01083,T.IŞ BANKASI A.S. ,CAGLAYAN/İSTANBUL,4700,,,,,,
0064,01084,T.IŞ BANKASI A.S. ,LALELİ/İSTANBUL,4701,,,,,,
0064,01085,T.IŞ BANKASI A.S. ,ACIBADEM/İSTANBUL,4702,,,,,,
0064,01086,T.IŞ BANKASI A.S. ,KÜCÜKKÖY/İSTANBUL,4703,,,,,,
0064,01088,T.IŞ BANKASI A.S. ,YEŞİLYURT/İSTANBUL,4704,,,,,,
0064,01089,T.IŞ BANKASI A.S. ,MECİDİYEKÖY/İSTANBUL,4705,,,,,,
0064,01090,T.IŞ BANKASI A.S. ,ALİBEYKÖY/İSTANBUL,4706,,,,,,
0064,01091,T.IŞ BANKASI A.S. ,BAGLARBAŞI/İSTANBUL,4707,,,,,,
0064,01092,T.IŞ BANKASI A.S. ,BEBEK/İSTANBUL,4708,,,,,,
0064,01094,T.IŞ BANKASI A.S. ,VALIDECESME/ISTANBUL,4709,,,,,,
0064,01095,T.IŞ BANKASI A.S. ,CAGALOGLU/İSTANBUL,4710,,,,,,
0064,01096,T.IŞ BANKASI A.S. ,CEVİZLİ/İSTANBUL,4711,,,,,,
0064,01097,T.IŞ BANKASI A.S. ,CENGELKÖY/İSTANBUL,4712,,,,,,
0064,01098,T.IŞ BANKASI A.S. ,ESENLER/İSTANBUL,4713,,,,,,
0064,01099,T.IŞ BANKASI A.S. ,FİKİRTEPE/İSTANBUL,4714,,,,,,
0064,01100,T.IŞ BANKASI A.S. ,BAGCILAR/İSTANBUL,4715,,,,,,
0064,01101,T.IŞ BANKASI A.S. ,GÖZTEPE/İSTANBUL,4716,,,,,,
0064,01102,T.IŞ BANKASI A.S. ,HASKÖY/İSTANBUL,4717,,,,,,
0064,01103,T.IŞ BANKASI A.S. ,İSTİNYE/İSTANBUL,4718,,,,,,
0064,01104,T.IŞ BANKASI A.S. ,KANARYA/İSTANBUL,4719,,,,,,
0064,01105,T.IŞ BANKASI A.S. ,KOCAMUSTAFAPAŞA/İSTANBUL,4720,,,,,,
0064,01106,T.IŞ BANKASI A.S. ,ŞİRİNEVLER/İSTANBUL,4721,,,,,,
0064,01107,T.IŞ BANKASI A.S. ,OTOSANAYI/İSTANBUL,4722,,,,,,
0064,01108,T.IŞ BANKASI A.S. ,SELAMİCEŞME/İSTANBUL,4723,,,,,,
0064,01111,T.IŞ BANKASI A.S. ,ISTANBUL KURUMSAL,4724,,,,,,
0064,01113,T.IŞ BANKASI A.S. ,TOPAGACI/İSTANBUL,4725,,,,,,
0064,01114,T.IŞ BANKASI A.S. ,DUDULLU SANAYİ SB./IST.,4726,,,,,,
0064,01116,T.IŞ BANKASI A.S. ,ORTAKÖY/İSTANBUL,4727,,,,,,
0064,01117,T.IŞ BANKASI A.S. ,YENİBOSNA/İSTANBUL,4728,,,,,,
0064,01118,T.IŞ BANKASI A.S. ,ATATURK CAD./TUCCARBASI-IST,4729,,,,,,
0064,01119,T.IŞ BANKASI A.S. ,ANADOLUHİSARI/İSTANBUL,4730,,,,,,
0064,01120,T.IŞ BANKASI A.S. ,AKATLAR/İSTANBUL,4731,,,,,,
0064,01121,T.IŞ BANKASI A.S. ,BEŞYÜZEVLER/İSTANBUL,4732,,,,,,
0064,01122,T.IŞ BANKASI A.S. ,CUKURPAZAR/İSTANBUL,4733,,,,,,
0064,01123,T.IŞ BANKASI A.S. ,BAKIRKÖY/İSTANBUL,4734,,,,,,
0064,01124,T.IŞ BANKASI A.S. ,OSMANBEY/İSTANBUL,4735,,,,,,
0064,01125,T.IŞ BANKASI A.S. ,BORSA/İSTANBUL,4736,,,,,,
0064,01126,T.IŞ BANKASI A.S. ,SELİMİYE/İSTANBUL,4737,,,,,,
0064,01127,T.IŞ BANKASI A.S. ,TEPEÜSTÜ/İSTANBUL,4738,,,,,,
0064,01128,T.IŞ BANKASI A.S. ,YEŞİLKÖY/İSTANBUL,4739,,,,,,
0064,01129,T.IŞ BANKASI A.S. ,TOPCULAR/İSTANBUL,4740,,,,,,
0064,01130,T.IŞ BANKASI A.S. ,AKDENİZ CADDESİ/İSTANBUL,4741,,,,,,
0064,01131,T.IŞ BANKASI A.S. ,ARNAVUTKÖY/İSTANBUL,4742,,,,,,
0064,01132,T.IŞ BANKASI A.S. ,ATAKÖY/İSTANBUL,4743,,,,,,
0064,01133,T.IŞ BANKASI A.S. ,AVCILAR/İSTANBUL,4744,,,,,,
0064,01134,T.IŞ BANKASI A.S. ,TASKOPRU-BESYUZEVLER/ISTANBUL,4745,,,,,,
0064,01135,T.IŞ BANKASI A.S. ,BALMUMCU/İSTANBUL,4746,,,,,,
0064,01136,T.IŞ BANKASI A.S. ,BEYLERBEYİ/İSTANBUL,4747,,,,,,
0064,01137,T.IŞ BANKASI A.S. ,ATRIUM/ISTANBUL,4748,,,,,,
0064,01138,T.IŞ BANKASI A.S. ,CENNET MAHALLESİ/İST.,4749,,,,,,
0064,01139,T.IŞ BANKASI A.S. ,RAHMANLAR/ISTANBUL,4750,,,,,,
0064,01140,T.IŞ BANKASI A.S. ,4.LEVENT/İSTANBUL,4751,,,,,,
0064,01141,T.IŞ BANKASI A.S. ,EMİRGAN/İSTANBUL,4752,,,,,,
0064,01142,T.IŞ BANKASI A.S. ,HÜRRİYET/İSTANBUL,4753,,,,,,
0064,01143,T.IŞ BANKASI A.S. ,IHLAMUR/İSTANBUL,4754,,,,,,
0064,01144,T.IŞ BANKASI A.S. ,KAGITHANE/İSTANBUL,4755,,,,,,
0064,01145,T.IŞ BANKASI A.S. ,KOCMAN CADDESI-BAGCILAR/ISTANBUL,4756,,,,,,
0064,01146,T.IŞ BANKASI A.S. ,OSMANİYE/İSTANBUL,4757,,,,,,
0064,01147,T.IŞ BANKASI A.S. ,SOGANLIK-KARTAL/İSTANBUL,4758,,,,,,
0064,01148,T.IŞ BANKASI A.S. ,ŞENESENEVLER/İSTANBUL,4759,,,,,,
0064,01149,T.IŞ BANKASI A.S. ,DAVUTPAŞA SAN.SİTESİ/İST,4760,,,,,,
0064,01150,T.IŞ BANKASI A.S. ,DEMİRCİLER SİTESİ/İST.,4761,,,,,,
0064,01151,T.IŞ BANKASI A.S. ,YENİKÖY/İSTANBUL,4762,,,,,,
0064,01153,T.IŞ BANKASI A.S. ,YEŞİLTEPE/İSTANBUL,4763,,,,,,
0064,01154,T.IŞ BANKASI A.S. ,ZİNCİRLİKUYU/İSTANBUL,4764,,,,,,
0064,01155,T.IŞ BANKASI A.S. ,ZİVERBEY/İSTANBUL,4765,,,,,,
0064,01156,T.IŞ BANKASI A.S. ,MERTER/İSTANBUL,4766,,,,,,
0064,01157,T.IŞ BANKASI A.S. ,ALTINTEPE/İSTANBUL,4767,,,,,,
0064,01159,T.IŞ BANKASI A.S. ,BARBAROS BULVARI/İST.,4768,,,,,,
0064,01160,T.IŞ BANKASI A.S. ,BAŞVEKİL CADDESİ/İST.,4769,,,,,,
0064,01161,T.IŞ BANKASI A.S. ,DİKİLİTAŞ/İSTANBUL,4770,,,,,,
0064,01162,T.IŞ BANKASI A.S. ,CEMİL TOPUZLU CAD./İST.,4771,,,,,,
0064,01163,T.IŞ BANKASI A.S. ,DOLAYOBA/İSTANBUL,4772,,,,,,
0064,01164,T.IŞ BANKASI A.S. ,FERİKÖY/İSTANBUL,4773,,,,,,
0064,01165,T.IŞ BANKASI A.S. ,GÜNGÖREN/İSTANBUL,4774,,,,,,
0064,01166,T.IŞ BANKASI A.S. ,HASANPAŞA/İSTANBUL,4775,,,,,,
0064,01167,T.IŞ BANKASI A.S. ,KAYISDAGI YOLU CADDESI/ISTANBUL,4776,,,,,,
0064,01168,T.IŞ BANKASI A.S. ,KALAMIŞ/İSTANBUL,4777,,,,,,
0064,01169,T.IŞ BANKASI A.S. ,KAYNARCA/İSTANBUL,4778,,,,,,
0064,01170,T.IŞ BANKASI A.S. ,KOŞUYOLU/İSTANBUL,4779,,,,,,
0064,01172,T.IŞ BANKASI A.S. ,KÜCÜKBAKKALKÖY/İSTANBUL,4780,,,,,,
0064,01173,T.IŞ BANKASI A.S. ,SIRACEVİZLER/İSTANBUL,4781,,,,,,
0064,01175,T.IŞ BANKASI A.S. ,SOFULAR/İSTANBUL,4782,,,,,,
0064,01176,T.IŞ BANKASI A.S. ,SUADİYE/İSTANBUL,4783,,,,,,
0064,01177,T.IŞ BANKASI A.S. ,DUNYA TICARET MERKEZI/ISTANBUL,4784,,,,,,
0064,01178,T.IŞ BANKASI A.S. ,TELSİZ MAHALLESİ/İST.,4785,,,,,,
0064,01179,T.IŞ BANKASI A.S. ,VALİKONAGI CAD./İSTANBUL,4786,,,,,,
0064,01181,T.IŞ BANKASI A.S. ,CAMLICA/İSTANBUL,4787,,,,,,
0064,01184,T.IŞ BANKASI A.S. ,MERTER TEKSTIL MER.,4788,,,,,,
0064,01185,T.IŞ BANKASI A.S. ,CARŞI-ÜSKÜDAR/İSTANBUL,4789,,,,,,
0064,01186,T.IŞ BANKASI A.S. ,İDEALTEPE/İSTANBUL,4790,,,,,,
0064,01187,T.IŞ BANKASI A.S. ,KADIKÖY,4791,,,,,,
0064,01188,T.IŞ BANKASI A.S. ,PERPA/ISTANBUL,4792,,,,,,
0064,01189,T.IŞ BANKASI A.S. ,CARSI-SEFAKOY/ISTANBUL,4793,,,,,,
0064,01190,T.IŞ BANKASI A.S. ,FIRUZKOY-ISTANBUL,4794,,,,,,
0064,01191,T.IŞ BANKASI A.S. ,ATATÜRK HAVALİMANI/İST.,4795,,,,,,
0064,01192,T.IŞ BANKASI A.S. ,CARSI-PENDIK/ISTANBUL,4796,,,,,,
0064,01193,T.IŞ BANKASI A.S. ,SULTANGAZİ/İSTANBUL,4797,,,,,,
0064,01194,T.IŞ BANKASI A.S. ,TOPKAPI SANAYİ SİT./İST,4798,,,,,,
0064,01195,T.IŞ BANKASI A.S. ,TÜCCARBAŞI/İSTANBUL,4799,,,,,,
0064,01196,T.IŞ BANKASI A.S. ,YAYLA-BAHCELIEVLER/ISTANBUL,4800,,,,,,
0064,01197,T.IŞ BANKASI A.S. ,FULYA / ISTANBUL,4801,,,,,,
0064,01198,T.IŞ BANKASI A.S. ,ATAKÖY 5.KISIM/İSTANBUL,4802,,,,,,
0064,01199,T.IŞ BANKASI A.S. ,YILDIZ ÜNİVERSİTESİ.,4803,,,,,,
0064,01200,T.IŞ BANKASI A.S. ,İSTANBUL TIP FAK.SB.,4804,,,,,,
0064,01201,T.IŞ BANKASI A.S. ,ATAKOY 5.KISIM OZEL BANKACILIK/IST,4805,,,,,,
0064,01202,T.IŞ BANKASI A.S. ,CERRAHPAŞA TIP FAK./İST.,4806,,,,,,
0064,01203,T.IŞ BANKASI A.S. ,MOZAIK CARSI-ATASEHIR/ISTANBUL,4807,,,,,,
0064,01204,T.IŞ BANKASI A.S. ,BEBEK OZEL BANKACILIK/ISTANBUL,4808,,,,,,
0064,01205,T.IŞ BANKASI A.S. ,CARSI-GAZIOSMANPASA/ISTANBUL,4809,,,,,,
0064,01206,T.IŞ BANKASI A.S. ,KOZYATAGI/ISTANBUL,4810,,,,,,
0064,01207,T.IŞ BANKASI A.S. ,YAKACIK/ISTANBUL,4811,,,,,,
0064,01208,T.IŞ BANKASI A.S. ,KIRAC/ISTANBUL,4812,,,,,,
0064,01209,T.IŞ BANKASI A.S. ,CARSI-ACIBADEM/IST.,4813,,,,,,
0064,01211,T.IŞ BANKASI A.S. ,MODOKO/DUDULLU SAN.-İST.,4814,,,,,,
0064,01212,T.IŞ BANKASI A.S. ,GÜNEŞLİ /ISTANBUL,4815,,,,,,
0064,01214,T.IŞ BANKASI A.S. ,ICERENKOY SUBESI/IST,4816,,,,,,
0064,01215,T.IŞ BANKASI A.S. ,OTOGAR/ISTANBUL,4817,,,,,,
0064,01217,T.IŞ BANKASI A.S. ,ALTUNIZADE/ISTANBUL,4818,,,,,,
0064,01218,T.IŞ BANKASI A.S. ,MALIYE -FATIH - IST,4819,,,,,,
0064,01219,T.IŞ BANKASI A.S. ,KARTAL SANAYI BOLGESI/IST.,4820,,,,,,
0064,01221,T.IŞ BANKASI A.S. ,KURTKOY SB./IST.,4821,,,,,,
0064,01222,T.IŞ BANKASI A.S. ,YEDPA / ISTANBUL,4822,,,,,,
0064,01223,T.IŞ BANKASI A.S. ,MASLAK SB.IST.,4823,,,,,,
0064,01224,T.IŞ BANKASI A.S. ,HADIMKOY/ISTANBUL,4824,,,,,,
0064,01225,T.IŞ BANKASI A.S. ,ISTOC SB./IST.,4825,,,,,,
0064,01226,T.IŞ BANKASI A.S. ,ATASEHIR SB./IST.,4826,,,,,,
0064,01227,T.IŞ BANKASI A.S. ,UNILEVER/ISTANBUL,4827,,,,,,
0064,01228,T.IŞ BANKASI A.S. ,ULUS/ISTANBUL,4828,,,,,,
0064,01229,T.IŞ BANKASI A.S. ,SABIHA GOKCEN HAVAALANI SB.,4829,,,,,,
0064,01230,T.IŞ BANKASI A.S. ,CARSI GUNESLI/ISTANBUL,4830,,,,,,
0064,01231,T.IŞ BANKASI A.S. ,YUKARI ACIBADEM/IST.,4831,,,,,,
0064,01232,T.IŞ BANKASI A.S. ,IHLAMURKUYU-UMRANIYE,4832,,,,,,
0064,01233,T.IŞ BANKASI A.S. ,SAMANDIRA/ISTANBUL,4833,,,,,,
0064,01234,T.IŞ BANKASI A.S. ,FATİH CADDESİ-ARNAVUTKÖY/İSTANBUL,4834,,,,,,
0064,01235,T.IŞ BANKASI A.S. ,KANYON/ISTANBUL,4835,,,,,,
0064,01236,T.IŞ BANKASI A.S. ,CEKMEKOY/ISTANBUL,4836,,,,,,
0064,01237,T.IŞ BANKASI A.S. ,KULTUR UNIVERSITESI/ISTANBUL,4837,,,,,,
0064,01238,T.IŞ BANKASI A.S. ,KUCUKKOY SANAYI SITESI/ISTANBUL,4838,,,,,,
0064,01239,T.IŞ BANKASI A.S. ,SANAYI SITESI-UMRANIYE/ISTANBUL,4839,,,,,,
0064,01240,T.IŞ BANKASI A.S. ,CEVAHIR ALISVERIS MERKEZI/ISTANBUL,4840,,,,,,
0064,01242,T.IŞ BANKASI A.S. ,NATO YOLU/ ISTANBUL,4841,,,,,,
0064,01243,T.IŞ BANKASI A.S. ,MIMARSINAN/ ISTANBUL,4842,,,,,,
0064,01244,T.IŞ BANKASI A.S. ,KIMYA SANAYICILERI OSB/ISTANBUL,4843,,,,,,
0064,01245,T.IŞ BANKASI A.S. ,BEYKENT/ISTANBUL,4844,,,,,,
0064,01246,T.IŞ BANKASI A.S. ,CIFTEHAVUZLAR/ISTANBUL,4845,,,,,,
0064,01247,T.IŞ BANKASI A.S. ,ESENYURT/ISTANBUL,4846,,,,,,
0064,01248,T.IŞ BANKASI A.S. ,TAŞDELEN-ÇEKMEKÖY/İSTANBUL,4847,,,,,,
0064,01249,T.IŞ BANKASI A.S. ,HALKALI/ISTANBUL,4848,,,,,,
0064,01250,T.IŞ BANKASI A.S. ,CATALCA/İSTANBUL,4849,,,,,,
0064,01251,T.IŞ BANKASI A.S. ,BÜYÜKCEKMECE/İSTANBUL,4850,,,,,,
0064,01252,T.IŞ BANKASI A.S. ,KEMERBURGAZ/İSTANBUL,4851,,,,,,
0064,01253,T.IŞ BANKASI A.S. ,GOKTURK/ISTANBUL,4852,,,,,,
0064,01254,T.IŞ BANKASI A.S. ,MASLAK KURUMSAL/ISTANBUL,4853,,,,,,
0064,01255,T.IŞ BANKASI A.S. ,GUNESLI KURUMSAL/ISTANBUL,4854,,,,,,
0064,01256,T.IŞ BANKASI A.S. ,KOZYATAGI KURUMSAL/ISTANBUL,4855,,,,,,
0064,01258,T.IŞ BANKASI A.S. ,SELİMPAŞA/İSTANBUL,4856,,,,,,
0064,01260,T.IŞ BANKASI A.S. ,SİLİVRİ/İSTANBUL,4857,,,,,,
0064,01261,T.IŞ BANKASI A.S. ,TARABYA/ ISTANBUL,4858,,,,,,
0064,01262,T.IŞ BANKASI A.S. ,SOGANLI MAHALLESI-BAHCELIEVLER/IST.,4859,,,,,,
0064,01263,T.IŞ BANKASI A.S. ,SANAYI-YENIBOSNA/ISTANBUL,4860,,,,,,
0064,01264,T.IŞ BANKASI A.S. ,ÖRNEK MAHALLESİ-ATAŞEHİR/İSTANBUL,4861,,,,,,
0064,01265,T.IŞ BANKASI A.S. ,MARMARA EGITIM KOYU/ISTANBUL,4862,,,,,,
0064,01266,T.IŞ BANKASI A.S. ,INONU MAHALLESI-KUCUKCEKMECE/IST.,4863,,,,,,
0064,01268,T.IŞ BANKASI A.S. ,CARSI-AVCILAR/ISTANBUL,4864,,,,,,
0064,01269,T.IŞ BANKASI A.S. ,MALTEPE E-5/ISTANBUL,4865,,,,,,
0064,01270,T.IŞ BANKASI A.S. ,TUZLA/İSTANBUL,4866,,,,,,
0064,01271,T.IŞ BANKASI A.S. ,TUZLA DERI SAN.SB./IST,4867,,,,,,
0064,01272,T.IŞ BANKASI A.S. ,TUZLA TERSANE/ISTANBUL,4868,,,,,,
0064,01273,T.IŞ BANKASI A.S. ,GIDA TOPTANCILARI SIT.,4869,,,,,,
0064,01274,T.IŞ BANKASI A.S. ,BAHCESEHIR SUBESI,4870,,,,,,
0064,01275,T.IŞ BANKASI A.S. ,SULTANBEYLI SB./IST.,4871,,,,,,
0064,01276,T.IŞ BANKASI A.S. ,FLORYA SB./IST.,4872,,,,,,
0064,01278,T.IŞ BANKASI A.S. ,IKITELLI SANAYI/IST.,4873,,,,,,
0064,01279,T.IŞ BANKASI A.S. ,KAVACIK SB./IST,4874,,,,,,
0064,01281,T.IŞ BANKASI A.S. ,I.T.U.AYAZAGA/ISTANBUL,4875,,,,,,
0064,01282,T.IŞ BANKASI A.S. ,CARSI-HADIMKOY/ISTANBUL,4876,,,,,,
0064,01283,T.IŞ BANKASI A.S. ,BASAKSEHIR/ISTANBUL,4877,,,,,,
0064,01284,T.IŞ BANKASI A.S. ,BEYLIKDUZU/ISTANBUL,4878,,,,,,
0064,01285,T.IŞ BANKASI A.S. ,KOCASINAN/ ISTANBUL,4879,,,,,,
0064,01286,T.IŞ BANKASI A.S. ,IKITELLI KERESTECILER SITESI/IST.,4880,,,,,,
0064,01287,T.IŞ BANKASI A.S. ,KUYUMCUKENT/ISTANBUL,4881,,,,,,
0064,01289,T.IŞ BANKASI A.S. ,YESILPINAR MAHALLESI-EYUP/ISTANBUL,4882,,,,,,
0064,01290,T.IŞ BANKASI A.S. ,ŞİLE/İSTANBUL,4883,,,,,,
0064,01291,T.IŞ BANKASI A.S. ,CARSI-BAGCILAR ISTANBUL,4884,,,,,,
0064,01292,T.IŞ BANKASI A.S. ,SARIGAZI,4885,,,,,,
0064,01293,T.IŞ BANKASI A.S. ,UNILEVER-SARIGAZI/ISTANBUL,4886,,,,,,
0064,01294,T.IŞ BANKASI A.S. ,EYUBOGLU KOLEJI/ ISTANBUL,4887,,,,,,
0064,01295,T.IŞ BANKASI A.S. ,BATI ATASEHIR/ISTANBUL,4888,,,,,,
0064,01296,T.IŞ BANKASI A.S. ,BILFEN KOLEJI/ ISTANBUL,4889,,,,,,
0064,01297,T.IŞ BANKASI A.S. ,SANAYI-GUNGOREN/ISTANBUL,4890,,,,,,
0064,01298,T.IŞ BANKASI A.S. ,AMBARLI LIMANI/ISTANBUL,4891,,,,,,
0064,01299,T.IŞ BANKASI A.S. ,ISTANBUL,4892,,,,,,
0064,01300,T.IŞ BANKASI A.S. ,EDİRNE,4893,,,,,,
0064,01301,T.IŞ BANKASI A.S. ,TRAKYA UNIV./EDIRNE,4894,,,,,,
0064,01302,T.IŞ BANKASI A.S. ,SULOGLU KISLASI/EDIRNE,4895,,,,,,
0064,01310,T.IŞ BANKASI A.S. ,HAVSA,4896,,,,,,
0064,01322,T.IŞ BANKASI A.S. ,UZUNKÖPRÜ/EDİRNE,4897,,,,,,
0064,01323,T.IŞ BANKASI A.S. ,KEŞAN/EDİRNE,4898,,,,,,
0064,01340,T.IŞ BANKASI A.S. ,İPSALA/EDİRNE,4899,,,,,,
0064,01343,T.IŞ BANKASI A.S. ,BAHARIYE/ISTANBUL,4900,,,,,,
0064,01344,T.IŞ BANKASI A.S. ,CEMENZAR/ISTANBUL,4901,,,,,,
0064,01346,T.IŞ BANKASI A.S. ,MALTEPE-TOPKAPI/ISTANBUL,4902,,,,,,
0064,01347,T.IŞ BANKASI A.S. ,MEYDAN-BAGCILAR/ISTANBUL,4903,,,,,,
0064,01348,T.IŞ BANKASI A.S. ,SASKINBAKKAL OZEL BANKACILIK/IST.,4904,,,,,,
0064,01351,T.IŞ BANKASI A.S. ,SEYRANTEPE/ISTANBUL,4905,,,,,,
0064,01352,T.IŞ BANKASI A.S. ,CARSI-UMRANIYE/ISTANBUL,4906,,,,,,
0064,01355,T.IŞ BANKASI A.S. ,UYDUKENT-KURTKOY/ISTANBUL,4907,,,,,,
0064,01356,T.IŞ BANKASI A.S. ,ZEYNEP KAMIL -USKUDAR/ISTANBUL,4908,,,,,,
0064,01357,T.IŞ BANKASI A.S. ,BUYUKDERE CADDESI-MECIDIYEKOY/IST,4909,,,,,,
0064,01358,T.IŞ BANKASI A.S. ,I.M.K.B./ISTANBUL,4910,,,,,,
0064,01359,T.IŞ BANKASI A.S. ,SERIFALI-UMRANIYE/ISTANBUL,4911,,,,,,
0064,01360,T.IŞ BANKASI A.S. ,YILDIZ/ISTANBUL,4912,,,,,,
0064,01363,T.IŞ BANKASI A.S. ,IMSAN SANAYI SITESI/ISTANBUL,4913,,,,,,
0064,01364,T.IŞ BANKASI A.S. ,MAHMUTBEY CADDESI/ISTANBUL,4914,,,,,,
0064,01365,T.IŞ BANKASI A.S. ,SIYAMI ERSEK HASTANESI/ISTANBUL,4915,,,,,,
0064,01366,T.IŞ BANKASI A.S. ,BARBAROS CADDESI-YUZYIL/ISTANBUL,4916,,,,,,
0064,01368,T.IŞ BANKASI A.S. ,CELIKTEPE/ISTANBUL,4917,,,,,,
0064,01369,T.IŞ BANKASI A.S. ,TERAZIDERE/ISTANBUL,4918,,,,,,
0064,01370,T.IŞ BANKASI A.S. ,AREL UNIVERSITESI/ISTANBUL,4919,,,,,,
0064,01371,T.IŞ BANKASI A.S. ,SAHIL-BUYUKCEKMECE/ISTANBUL,4920,,,,,,
0064,01372,T.IŞ BANKASI A.S. ,IKITELLI ORG. SANAYI BOLGESI/IST.,4921,,,,,,
0064,01374,T.IŞ BANKASI A.S. ,YENİMAHALLE/İSTANBUL,4922,,,,,,
0064,01375,T.IŞ BANKASI A.S. ,ISTANBUL OZEL BANKACILIK,4923,,,,,,
0064,01376,T.IŞ BANKASI A.S. ,ÇARŞI-KAVACIK/İSTANBUL,4924,,,,,,
0064,01379,T.IŞ BANKASI A.S. ,HADIMKOY TICARI/ISTANBUL,4925,,,,,,
0064,01380,T.IŞ BANKASI A.S. ,AVCILAR TICARI/ISTANBUL,4926,,,,,,
0064,01381,T.IŞ BANKASI A.S. ,DUDULLU SANAYI TICARI/ISTANBUL,4927,,,,,,
0064,01382,T.IŞ BANKASI A.S. ,UMRANIYE TICARI/ISTANBUL,4928,,,,,,
0064,01383,T.IŞ BANKASI A.S. ,CARSI-GUNESLI TICARI/ISTANBUL,4929,,,,,,
0064,01384,T.IŞ BANKASI A.S. ,IKITELLI SANAYI TICARI/ISTANBUL,4930,,,,,,
0064,01385,T.IŞ BANKASI A.S. ,SIRKECI TICARI/ISTANBUL,4931,,,,,,
0064,01386,T.IŞ BANKASI A.S. ,KOZYATAĞI TİCARİ/İSTANBUL,4932,,,,,,
0064,01387,T.IŞ BANKASI A.S. ,BAYRAMPASA TICARI/ISTANBUL,4933,,,,,,
0064,01388,T.IŞ BANKASI A.S. ,GALATA TICARI/ISTANBUL,4934,,,,,,
0064,01390,T.IŞ BANKASI A.S. ,ALTUNIZADE TICARI/ISTANBUL,4935,,,,,,
0064,01392,T.IŞ BANKASI A.S. ,KARTAL SANAYİ BÖLGESİ TİCARİ/İST.,4936,,,,,,
0064,01393,T.IŞ BANKASI A.S. ,ZINCIRLIKUYU TICARI/ISTANBUL,4937,,,,,,
0064,01394,T.IŞ BANKASI A.S. ,RIHTIM-KADIKOY TICARI/ISTANBUL,4938,,,,,,
0064,01395,T.IŞ BANKASI A.S. ,SEFAKOY TICARI/ISTANBUL,4939,,,,,,
0064,01396,T.IŞ BANKASI A.S. ,BAKIRKÖY TİCARİ/İSTANBUL,4940,,,,,,
0064,01398,T.IŞ BANKASI A.S. ,ŞİŞLİ TİCARİ/İSTANBUL,4941,,,,,,
0064,01400,T.IŞ BANKASI A.S. ,KIRKLARELİ,4942,,,,,,
0064,01420,T.IŞ BANKASI A.S. ,LÜLEBURGAZ/KIRKLARELİ,4943,,,,,,
0064,01421,T.IŞ BANKASI A.S. ,VİZE/KIRKLARELİ,4944,,,,,,
0064,01422,T.IŞ BANKASI A.S. ,BABAESKİ/KIRKLARELİ,4945,,,,,,
0064,01440,T.IŞ BANKASI A.S. ,PINARHİSAR/KIRKLARELİ,4946,,,,,,
0064,01500,T.IŞ BANKASI A.S. ,TEKİRDAG,4947,,,,,,
0064,01520,T.IŞ BANKASI A.S. ,CORLU/TEKİRDAG,4948,,,,,,
0064,01521,T.IŞ BANKASI A.S. ,MALKARA/TEKİRDAG,4949,,,,,,
0064,01522,T.IŞ BANKASI A.S. ,EMLAKKENT-CORLU/ TEKIRDAG,4950,,,,,,
0064,01530,T.IŞ BANKASI A.S. ,HAYRABOLU/TEKİRDAG,4951,,,,,,
0064,01540,T.IŞ BANKASI A.S. ,CERKEZKÖY/TEKİRDAG,4952,,,,,,
0064,01541,T.IŞ BANKASI A.S. ,KAPAKLI-CERKEZKOY/ TEKIRDAG,4953,,,,,,
0064,01551,T.IŞ BANKASI A.S. ,MURATLI/TEKIRDAG,4954,,,,,,
0064,01580,T.IŞ BANKASI A.S. ,SARAY/TEKİRDAG,4955,,,,,,
0064,01590,T.IŞ BANKASI A.S. ,ŞARKÖY/TEKİRDAG,4956,,,,,,
0064,02000,T.IŞ BANKASI A.S. ,ADAPAZARI/SAKARYA,4957,,,,,,
0064,02001,T.IŞ BANKASI A.S. ,ERENLER/SAKARYA,4958,,,,,,
0064,02002,T.IŞ BANKASI A.S. ,SAKARYA ÜNİVERSİTESİ/SAKARYA,4959,,,,,,
0064,02003,T.IŞ BANKASI A.S. ,SERDİVAN/SAKARYA,4960,,,,,,
