SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT,kgid,insApp,updApp
207- 0380,0,0,S02,36.0000000000,US,2025-01-27 00:00:00,*,yulya,2025-01-27 09:41:31.393000,yulya,2025-01-27 09:42:04.113000,7182,KGShop,KGShop
207- 0381,0,0,S02,35.0000000000,US,2025-01-27 00:00:00,*,yulya,2025-01-27 09:45:51.647000,yulya,2025-01-27 09:46:15.450000,7183,KGShop,KGShop
207- 0389,0,0,S02,40.0000000000,US,2025-02-14 00:00:00,*,yulya,2025-02-14 13:48:22.907000,yulya,2025-02-14 13:48:58.970000,7229,KGShop,KGShop
207 0759,0,0,S02,34.0000000000,US,2024-01-12 00:00:00,*,,,,,1828,,
207 0761,0,0,S02,31.0000000000,US,2024-01-12 00:00:00,*,,,,,1829,,
207 0772,0,0,S02,33.0000000000,US,2024-01-19 00:00:00,*,,,,,1969,,
207 0775,0,0,S02,38.0000000000,US,2024-01-31 00:00:00,*,,,,,2021,,
207 0776,0,0,S02,32.0000000000,US,2024-01-31 00:00:00,*,,,,,2022,,
207 0778,0,0,S02,34.0000000000,US,2024-02-27 00:00:00,*,,,,,2102,,
207 0779,0,0,S02,34.0000000000,US,2024-02-16 00:00:00,*,,,,,2086,,
207 0783,0,0,S02,33.0000000000,US,2024-02-27 00:00:00,*,,,,,2103,,
207 0784 ,0,0,S02,34.0000000000,US,2024-03-11 00:00:00,*,,,,,2121,,
207- 0803,0,0,S05,48.0000000000,US,2024-06-13 00:00:00,*,,,,,2958,,
207- 0804,0,0,S05,46.0000000000,US,2024-06-13 00:00:00,*,,,,,2959,,
207- 0805,0,0,S05,45.0000000000,US,2024-06-13 00:00:00,*,,,,,2960,,
207- 0808,0,0,S05,48.0000000000,US,2024-06-13 00:00:00,*,,,,,2961,,
207- 0809,0,0,S05,50.0000000000,US,2024-06-13 00:00:00,*,,,,,2962,,
207- 0811,0,0,S05,45.0000000000,US,2024-06-13 00:00:00,*,,,,,2963,,
207- 0813,0,0,S05,48.0000000000,US,2024-06-13 00:00:00,*,,,,,2964,,
207- 0814,0,0,S05,47.0000000000,US,2024-06-13 00:00:00,*,,,,,2965,,
207- 0815,0,0,S05,49.0000000000,US,2024-06-13 00:00:00,*,,,,,2966,,
207- 0816,0,0,S05,48.0000000000,US,2024-06-13 00:00:00,*,,,,,2967,,
207- 0818,0,0,S05,48.0000000000,US,2024-06-13 00:00:00,*,,,,,2968,,
207- 0819,0,0,S05,47.0000000000,US,2024-06-13 00:00:00,*,,,,,2969,,
207- 0822,0,0,S05,50.0000000000,US,2024-06-13 00:00:00,*,,,,,2970,,
207- 0823,0,0,S05,48.0000000000,US,2024-06-13 00:00:00,*,,,,,2971,,
207- 0824,0,0,S05,48.0000000000,US,2024-06-13 00:00:00,*,,,,,2972,,
207- 0836,0,0,S02,35.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-11 17:29:47,yulya,2024-12-12 10:27:20.600000,6381,KGShop,KGShop
207- 0846,0,0,S02,39.0000000000,US,2024-07-30 00:00:00,*,,,,,4032,,
212- 2811,0,0,S02,32.0000000000,US,2025-01-28 00:00:00,*,yulya,2025-01-28 11:04:01.720000,yulya,2025-01-28 11:11:19.340000,7186,KGShop,KGShop
212 5063,0,0,S02,37.0000000000,US,2024-01-23 00:00:00,*,,,,,1989,,
212 AL 101,0,0,S02,37.0000000000,US,2024-02-26 00:00:00,*,,,,,2097,,
212 AL 102,0,0,S02,34.0000000000,US,2024-02-26 00:00:00,*,,,,,2098,,
212 AL 150,0,0,S02,33.0000000000,US,2024-02-23 00:00:00,*,,,,,2091,,
212 AL 151,0,0,S02,34.0000000000,US,2024-02-26 00:00:00,*,,,,,2099,,
212 AL 152,0,0,S02,33.0000000000,US,2024-02-23 00:00:00,*,,,,,2092,,
212 AL 153,0,0,S02,36.0000000000,US,2024-02-26 00:00:00,*,,,,,2100,,
212 AL 154,0,0,S02,34.0000000000,US,2024-02-23 00:00:00,*,,,,,2093,,
212 AL 155,0,0,S02,35.0000000000,US,2024-02-23 00:00:00,*,,,,,2094,,
213- 2261,0,0,S02,36.0000000000,US,2024-07-29 00:00:00,*,,,,,4012,,
213- 2267,0,0,S02,36.0000000000,US,2024-07-29 00:00:00,*,,,,,4013,,
213- 2274,0,0,S02,37.0000000000,US,2024-07-29 00:00:00,*,,,,,4014,,
213- 2276,0,0,S02,36.0000000000,US,2024-07-29 00:00:00,*,,,,,4015,,
213- 2282,0,0,S02,38.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 12:32:41.413000,yulya,2024-12-20 12:33:50.120000,6620,KGShop,KGShop
213- 2283,0,0,S02,38.0000000000,US,2024-12-20 12:20:28.693000,*,yulya,2024-12-20 12:20:28.693000,,,6615,KGShop,
213- 2284,0,0,S02,36.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 11:23:10.990000,yulya,2024-12-20 11:23:58.090000,6606,KGShop,KGShop
213- 2285,0,0,S02,38.0000000000,US,2024-12-20 12:25:16.800000,*,yulya,2024-12-20 12:25:16.800000,,,6617,KGShop,
213- 2286,0,0,S02,38.0000000000,US,2024-12-20 12:22:47.230000,*,yulya,2024-12-20 12:22:47.230000,,,6616,KGShop,
213- 2287,0,0,S02,40.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 12:35:29.717000,yulya,2024-12-20 12:36:03.447000,6621,KGShop,KGShop
213- 2288,0,0,S02,38.0000000000,US,2024-12-20 12:17:07.993000,*,yulya,2024-12-20 12:17:07.993000,,,6614,KGShop,
213- 2289,0,0,S02,38.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 12:09:31.470000,yulya,2024-12-20 12:11:15.910000,6613,KGShop,KGShop
213- 2290,0,0,S02,40.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 12:41:08.427000,yulya,2024-12-20 12:41:40.213000,6623,KGShop,KGShop
213- 2291,0,0,S02,38.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 11:25:19.797000,yulya,2024-12-20 11:26:50.163000,6607,KGShop,KGShop
213- 2293,0,0,S02,36.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 11:43:18.750000,yulya,2024-12-20 11:43:52.047000,6612,KGShop,KGShop
213- 2294,0,0,S02,38.0000000000,US,2024-12-20 11:28:44.897000,*,yulya,2024-12-20 11:28:44.897000,,,6608,KGShop,
213- 2295,0,0,S02,40.0000000000,US,2024-12-20 12:29:57.420000,*,yulya,2024-12-20 12:29:57.420000,,,6619,KGShop,
213- 2296,0,0,S02,31.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 12:43:25.420000,yulya,2024-12-20 12:44:16.397000,6624,KGShop,KGShop
213- 2297,0,0,S02,35.0000000000,US,2024-12-20 11:20:31.730000,*,yulya,2024-12-20 11:20:31.730000,,,6605,KGShop,
213- 2299,0,0,S02,38.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 12:39:02.967000,yulya,2024-12-20 12:39:37.363000,6622,KGShop,KGShop
213- 2301,0,0,S02,40.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 12:27:36.200000,yulya,2024-12-20 12:28:22.333000,6618,KGShop,KGShop
213- 2302,0,0,S02,35.0000000000,US,2024-12-20 00:00:00,*,yulya,2024-12-20 11:16:01.763000,yulya,2024-12-20 11:17:20.903000,6604,KGShop,KGShop
213- 5060,0,0,S03,51.0000000000,US,2024-07-29 00:00:00,,,,,,4016,,
213- 5060,0,0,S05,45.0000000000,US,2024-07-29 00:00:00,*,,,,,4017,,
213- 5061,0,0,S03,48.0000000000,US,2024-07-29 00:00:00,,,,,,4018,,
213- 5061,0,0,S05,42.0000000000,US,2024-07-29 00:00:00,*,,,,,4019,,
213- 5062,0,0,S03,48.0000000000,US,2024-07-29 00:00:00,,,,,,4020,,
213- 5062,0,0,S05,42.0000000000,US,2024-07-29 00:00:00,*,,,,,4021,,
213- 5063,0,0,S03,49.0000000000,US,2024-07-29 00:00:00,,,,,,4022,,
213- 5063,0,0,S05,43.0000000000,US,2024-07-29 00:00:00,*,,,,,4023,,
213- 5064,0,0,S03,49.0000000000,US,2024-07-29 00:00:00,,,,,,4024,,
213- 5064,0,0,S05,43.0000000000,US,2024-07-29 00:00:00,*,,,,,4025,,
213- 5065,0,0,S03,49.0000000000,US,2024-07-29 00:00:00,,,,,,4026,,
213- 5065,0,0,S05,43.0000000000,US,2024-07-29 00:00:00,*,,,,,4027,,
213- 5066,0,0,S03,48.0000000000,US,2024-07-29 00:00:00,,,,,,4028,,
213- 5066,0,0,S05,42.0000000000,US,2024-07-29 00:00:00,*,,,,,4029,,
213- 5067,0,0,S03,48.0000000000,US,2024-07-29 00:00:00,,,,,,4030,,
213- 5067,0,0,S05,42.0000000000,US,2024-07-29 00:00:00,*,,,,,4031,,
214- 180,0,0,S02,27.0000000000,US,2024-12-05 15:41:19.873000,*,yulya,2024-12-05 15:41:19.873000,,,6318,KGShop,
214- 180-1,0,0,S02,27.0000000000,US,2024-12-05 15:43:14.060000,*,yulya,2024-12-05 15:43:14.060000,,,6319,KGShop,
214- 181,0,0,S02,28.0000000000,US,2024-12-05 00:00:00,*,yulya,2024-12-05 15:25:08.243000,yulya,2024-12-05 15:26:41.527000,6311,KGShop,KGShop
214- 181-1,0,0,S02,28.0000000000,US,2024-12-05 15:27:12.123000,*,yulya,2024-12-05 15:27:12.123000,,,6312,KGShop,
214- 182,0,0,S02,28.0000000000,US,2024-12-05 00:00:00,*,yulya,2024-12-05 15:04:52.080000,yulya,2024-12-05 15:05:16.720000,6309,KGShop,KGShop
214- 183,0,0,S02,27.0000000000,US,2024-12-05 00:00:00,*,yulya,2024-12-05 14:56:53.230000,yulya,2024-12-05 15:02:45.893000,6307,KGShop,KGShop
214- 184,0,0,S02,27.0000000000,US,2024-12-05 15:03:19.867000,*,yulya,2024-12-05 15:03:19.867000,,,6308,KGShop,
214- 185,0,0,S02,27.0000000000,US,2024-12-05 00:00:00,*,yulya,2024-12-05 15:29:44.297000,yulya,2024-12-05 15:30:25.727000,6313,KGShop,KGShop
214- 185-1,0,0,S02,27.0000000000,US,2024-12-05 15:32:01.837000,*,yulya,2024-12-05 15:32:01.837000,,,6314,KGShop,
214- 185-ZMBSIZ,0,0,S02,27.0000000000,US,2024-12-05 15:47:43.793000,*,yulya,2024-12-05 15:47:43.797000,,,6321,KGShop,
214- 186,0,0,S02,27.0000000000,US,2024-12-05 15:34:46.610000,*,yulya,2024-12-05 15:34:46.610000,,,6315,KGShop,
214- 186-1,0,0,S02,27.0000000000,US,2024-12-05 15:37:29.500000,*,yulya,2024-12-05 15:37:29.500000,,,6316,KGShop,
214- 188,0,0,S02,27.0000000000,US,2024-12-05 00:00:00,*,yulya,2024-12-05 15:06:21.490000,yulya,2024-12-05 15:06:45.747000,6310,KGShop,KGShop
214- 188-1,0,0,S02,27.0000000000,US,2024-12-05 15:45:23.073000,*,yulya,2024-12-05 15:45:23.073000,,,6320,KGShop,
214- 191,0,0,S02,27.0000000000,US,2024-12-05 15:39:04.093000,*,yulya,2024-12-05 15:39:04.093000,,,6317,KGShop,
214- 20,0,0,S02,22.0000000000,US,2025-01-06 00:00:00,*,yulya,2025-01-06 12:47:14.293000,yulya,2025-01-06 12:48:20.353000,6821,KGShop,KGShop
214- 21,0,0,S02,23.0000000000,US,2025-01-06 00:00:00,*,yulya,2025-01-06 12:35:24.163000,yulya,2025-01-06 12:37:29.707000,6819,KGShop,KGShop
214- 2500,0,0,S03,37.0000000000,US,2024-06-04 00:00:00,,,,,,2636,,
214- 2500,0,0,S04,33.0000000000,US,2024-06-04 00:00:00,,,,,,2637,,
214- 2500,0,0,S05,31.0000000000,US,2024-06-04 00:00:00,*,,,,,2638,,
214- 2500-2,0,0,S03,37.0000000000,US,2024-06-04 00:00:00,,,,,,2639,,
214- 2500-2,0,0,S04,33.0000000000,US,2024-06-04 00:00:00,,,,,,2640,,
214- 2500-2,0,0,S05,31.0000000000,US,2024-06-04 00:00:00,*,,,,,2641,,
214- 2504,0,0,S03,37.0000000000,US,2024-06-04 00:00:00,,,,,,2642,,
214- 2504,0,0,S04,33.0000000000,US,2024-06-04 00:00:00,,,,,,2643,,
214- 2504,0,0,S05,31.0000000000,US,2024-06-04 00:00:00,*,,,,,2644,,
214- 2527,0,0,S03,42.0000000000,US,2024-06-04 00:00:00,,,,,,2645,,
214- 2527,0,0,S04,38.0000000000,US,2024-06-04 00:00:00,,,,,,2646,,
214- 2527,0,0,S05,36.0000000000,US,2024-06-04 00:00:00,*,,,,,2647,,
214- 2528,0,0,S03,43.0000000000,US,2024-06-04 00:00:00,,,,,,2648,,
214- 2528,0,0,S04,39.0000000000,US,2024-06-04 00:00:00,,,,,,2649,,
214- 2528,0,0,S05,37.0000000000,US,2024-06-04 00:00:00,*,,,,,2650,,
214- 2531,0,0,S03,42.0000000000,US,2024-06-04 00:00:00,,,,,,2651,,
214- 2531,0,0,S04,37.0000000000,US,2024-06-04 00:00:00,,,,,,2652,,
214- 2531,0,0,S05,35.0000000000,US,2024-06-04 00:00:00,*,,,,,2653,,
214- 2540-2,0,0,S03,37.0000000000,US,2024-06-04 00:00:00,,,,,,2654,,
214- 2540-2,0,0,S04,33.0000000000,US,2024-06-04 00:00:00,,,,,,2655,,
214- 2540-2,0,0,S05,31.0000000000,US,2024-06-04 00:00:00,*,,,,,2656,,
214- 2543,0,0,S03,39.0000000000,US,2024-06-04 00:00:00,,,,,,2657,,
214- 2543,0,0,S04,35.0000000000,US,2024-06-04 00:00:00,,,,,,2658,,
214- 2543,0,0,S05,33.0000000000,US,2024-06-04 00:00:00,*,,,,,2659,,
214- 31,0,0,S02,23.0000000000,US,2025-01-06 00:00:00,*,yulya,2025-01-06 12:50:08.503000,yulya,2025-01-06 12:51:00.087000,6822,KGShop,KGShop
214- 40,0,0,S02,22.0000000000,US,2025-01-06 00:00:00,*,yulya,2025-01-06 12:53:20.910000,yulya,2025-01-06 12:53:59.700000,6823,KGShop,KGShop
214- 41,0,0,S02,23.0000000000,US,2025-01-06 12:44:02.600000,*,yulya,2025-01-06 12:44:02.600000,,,6820,KGShop,
214- 46,0,0,S02,26.0000000000,US,2024-06-04 00:00:00,*,,,,,2660,,
214- 50,0,0,S02,22.0000000000,US,2025-01-06 00:00:00,*,yulya,2025-01-06 13:02:53.970000,yulya,2025-01-06 13:04:08.897000,6825,KGShop,KGShop
214- 51,0,0,S02,23.0000000000,US,2025-01-06 00:00:00,*,yulya,2025-01-06 12:57:17.557000,yulya,2025-01-06 12:57:43.707000,6824,KGShop,KGShop
214- 63,0,0,S02,26.0000000000,US,2024-06-04 00:00:00,*,,,,,2661,,
214- 64,0,0,S02,26.0000000000,US,2024-06-04 00:00:00,*,,,,,2662,,
214- 65,0,0,S02,26.0000000000,US,2024-06-04 00:00:00,*,,,,,2663,,
214- 66,0,0,S02,26.0000000000,US,2024-06-04 00:00:00,*,,,,,2664,,
214- 67,0,0,S02,26.0000000000,US,2024-06-04 00:00:00,*,,,,,2665,,
214- 68,0,0,S02,26.0000000000,US,2024-06-04 00:00:00,*,,,,,2666,,
214- 800,0,0,S03,39.0000000000,US,2024-06-04 00:00:00,,,,,,2667,,
214- 800,0,0,S04,35.0000000000,US,2024-06-04 00:00:00,,,,,,2668,,
214- 800,0,0,S05,33.0000000000,US,2024-06-04 00:00:00,*,,,,,2669,,
214- 98,0,0,S02,26.0000000000,US,2024-06-04 00:00:00,*,,,,,2670,,
216 06,0,0,S02,24.0000000000,US,2024-02-06 00:00:00,*,,,,,2059,,
216- 1172,0,0,S03,44.0000000000,US,2024-06-24 00:00:00,,,,,,3162,,
216- 1172,0,0,S04,43.0000000000,US,2024-06-24 00:00:00,,,,,,3163,,
216- 1172,0,0,S05,41.0000000000,US,2024-06-24 00:00:00,*,,,,,3164,,
216- 1230,0,0,S03,44.0000000000,US,2024-06-24 00:00:00,,,,,,3165,,
216- 1230,0,0,S04,43.0000000000,US,2024-06-24 00:00:00,,,,,,3166,,
216- 1230,0,0,S05,41.0000000000,US,2024-06-24 00:00:00,*,,,,,3167,,
216- 1276,0,0,S03,42.0000000000,US,2024-06-24 00:00:00,,,,,,3168,,
216- 1276,0,0,S04,41.0000000000,US,2024-06-24 00:00:00,,,,,,3169,,
216- 1276,0,0,S05,39.0000000000,US,2024-06-24 00:00:00,*,,,,,3170,,
216- 1278,0,0,S03,42.0000000000,US,2024-06-24 00:00:00,,,,,,3171,,
216- 1278,0,0,S04,41.0000000000,US,2024-06-24 00:00:00,,,,,,3172,,
216- 1278,0,0,S05,39.0000000000,US,2024-06-24 00:00:00,*,,,,,3173,,
216- 1280,0,0,S03,42.0000000000,US,2024-06-24 00:00:00,,,,,,3174,,
216- 1280,0,0,S04,41.0000000000,US,2024-06-24 00:00:00,,,,,,3175,,
216- 1280,0,0,S05,39.0000000000,US,2024-06-24 00:00:00,*,,,,,3176,,
216- 255,0,0,S02,28.0000000000,US,2024-06-24 00:00:00,*,,,,,3177,,
216- 255,0,0,S03,30.0000000000,US,2024-06-24 00:00:00,,,,,,3178,,
216- 256,0,0,S02,28.0000000000,US,2024-06-24 00:00:00,*,,,,,3179,,
216- 256,0,0,S03,30.0000000000,US,2024-06-24 00:00:00,,,,,,3180,,
216- 257,0,0,S02,28.0000000000,US,2024-06-24 00:00:00,*,,,,,3181,,
216- 257,0,0,S03,30.0000000000,US,2024-06-24 00:00:00,,,,,,3182,,
216- 258,0,0,S02,29.0000000000,US,2024-06-24 00:00:00,*,,,,,3183,,
216- 258,0,0,S03,31.0000000000,US,2024-06-24 00:00:00,,,,,,3184,,
216- 259,0,0,S02,28.0000000000,US,2024-06-24 00:00:00,*,,,,,3185,,
216- 259,0,0,S03,30.0000000000,US,2024-06-24 00:00:00,,,,,,3186,,
219 144,0,0,S02,25.0000000000,US,2024-01-26 00:00:00,*,,,,,1998,,
219 164,0,0,S02,25.0000000000,US,2024-01-26 00:00:00,*,,,,,1999,,
219 186 ,0,0,S02,25.0000000000,US,2024-01-26 00:00:00,*,,,,,2000,,
219-106,0,0,S02,26.0000000000,US,2024-11-04 10:59:18.187000,*,yulya,2024-11-04 10:59:18.187000,,,5760,KGShop,
219-142,0,0,S02,26.0000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-04 11:02:51.800000,yulya,2024-11-04 11:03:37.863000,5762,KGShop,KGShop
219-166,0,0,S02,26.0000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-04 10:20:16.590000,yulya,2024-11-04 10:22:34.867000,5754,KGShop,KGShop
219-183,0,0,S02,26.0000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-04 11:18:25.820000,yulya,2024-11-04 11:19:47.030000,5767,KGShop,KGShop
219-44350,0,0,S02,29.0000000000,US,2024-11-04 11:07:36.840000,*,yulya,2024-11-04 11:07:36.840000,,,5764,KGShop,
219-44351,0,0,S02,29.0000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-04 11:05:33.873000,yulya,2024-11-04 11:06:26.990000,5763,KGShop,KGShop
219-44352,0,0,S02,29.0000000000,US,2024-11-04 11:11:00.457000,*,yulya,2024-11-04 11:11:00.457000,,,5765,KGShop,
219-44380,0,0,S02,24.0000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-04 10:27:24.473000,yulya,2024-11-04 10:28:35.383000,5755,KGShop,KGShop
219-44381,0,0,S02,24.0000000000,US,2024-11-04 10:47:18.693000,*,yulya,2024-11-04 10:47:18.693000,,,5757,KGShop,
219-44382,0,0,S02,24.0000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-04 11:13:13.620000,yulya,2024-11-04 11:15:19.890000,5766,KGShop,KGShop
219-4601,0,0,S02,27.0000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-04 11:00:59.930000,yulya,2024-11-04 11:01:28.620000,5761,KGShop,KGShop
219-4602,0,0,S02,27.0000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-04 10:53:05.713000,yulya,2024-11-04 10:53:44.183000,5758,KGShop,KGShop
219-4603,0,0,S02,26.0000000000,US,2024-11-04 00:00:00,*,yulya,2024-11-04 10:55:09.280000,yulya,2024-11-04 10:56:48.180000,5759,KGShop,KGShop
219-704,0,0,S02,24.0000000000,US,2024-11-04 10:41:25.613000,*,yulya,2024-11-04 10:41:25.613000,,,5756,KGShop,
220 1372,0,0,S02,32.0000000000,US,2024-04-15 00:00:00,*,,,,,2172,,
220 1379,0,0,S02,33.0000000000,US,2024-04-15 00:00:00,*,,,,,2173,,
220 2332,0,0,S02,33.0000000000,US,2024-03-18 00:00:00,*,,,,,2126,,
220 3503 ,0,0,S02,34.0000000000,US,2024-04-30 00:00:00,*,,,,,2182,,
220 8195,0,0,S02,33.0000000000,US,2024-03-18 00:00:00,*,,,,,2127,,
220 8198,0,0,S02,33.0000000000,US,2024-03-18 00:00:00,*,,,,,2128,,
222 A01,0,0,S02,24.0000000000,US,2024-01-26 00:00:00,*,,,,,2001,,
222 A02,0,0,S02,23.0000000000,US,2024-01-26 00:00:00,*,,,,,2002,,
225- 2820,0,0,S03,39.0000000000,US,2024-06-21 00:00:00,,,,,,3043,,
225- 2820,0,0,S05,33.0000000000,US,2024-06-21 00:00:00,*,,,,,3044,,
225- 2822,0,0,S03,41.0000000000,US,2024-06-21 00:00:00,,,,,,3045,,
225- 2822,0,0,S05,35.0000000000,US,2024-06-21 00:00:00,*,,,,,3046,,
225- 2824,0,0,S03,43.0000000000,US,2024-06-21 00:00:00,,,,,,3047,,
225- 2824,0,0,S05,37.0000000000,US,2024-06-21 00:00:00,*,,,,,3048,,
225- 2825,0,0,S03,40.0000000000,US,2024-06-21 00:00:00,,,,,,3049,,
225- 2825,0,0,S05,34.0000000000,US,2024-06-21 00:00:00,*,,,,,3050,,
225- 2826,0,0,S03,44.0000000000,US,2024-06-21 00:00:00,,,,,,3051,,
225- 2826,0,0,S05,37.0000000000,US,2024-06-21 00:00:00,*,,,,,3052,,
225- 2827,0,0,S03,39.0000000000,US,2024-06-21 00:00:00,,,,,,3053,,
225- 2827,0,0,S05,33.0000000000,US,2024-06-21 00:00:00,*,,,,,3054,,
225- 2829,0,0,S02,30.0000000000,US,2024-06-21 00:00:00,*,,,,,3055,,
225- 2829,0,0,S03,32.0000000000,US,2024-06-21 00:00:00,,,,,,3056,,
225- 2829,0,0,S05,29.0000000000,US,2024-06-21 00:00:00,,,,,,3057,,
225- 2830,0,0,S02,30.0000000000,US,2024-06-21 00:00:00,*,,,yulya,2024-06-21 10:37:05.363000,3058,,
225- 2830,0,0,S03,32.0000000000,US,2024-06-21 00:00:00,,,,,,3059,,
225- 2830,0,0,S05,29.0000000000,US,2024-06-21 00:00:00,,,,yulya,2024-06-21 10:37:05.363000,3060,,
225- 2831,0,0,S03,40.0000000000,US,2024-06-21 00:00:00,,,,,,3061,,
225- 2831,0,0,S05,34.0000000000,US,2024-06-21 00:00:00,*,,,,,3062,,
225- 2832,0,0,S03,39.0000000000,US,2024-06-21 00:00:00,,,,,,3063,,
225- 2832,0,0,S05,33.0000000000,US,2024-06-21 00:00:00,*,,,,,3064,,
225- 2837,0,0,S03,38.0000000000,US,2024-06-21 00:00:00,,,,,,3065,,
225- 2837,0,0,S05,32.0000000000,US,2024-06-21 00:00:00,*,,,,,3066,,
225- 2840,0,0,S03,40.0000000000,US,2024-06-21 00:00:00,,,,,,3067,,
225- 2840,0,0,S05,34.0000000000,US,2024-06-21 00:00:00,*,,,,,3068,,
225- 2841,0,0,S03,41.0000000000,US,2024-06-21 00:00:00,,,,,,3069,,
225- 2841,0,0,S05,35.0000000000,US,2024-06-21 00:00:00,*,,,,,3070,,
225- 2843,0,0,S03,42.0000000000,US,2024-06-21 00:00:00,,,,,,3071,,
225- 2843,0,0,S05,36.0000000000,US,2024-06-21 00:00:00,*,,,,,3072,,
225- 2844,0,0,S03,45.0000000000,US,2024-06-21 00:00:00,,,,,,3073,,
225- 2844,0,0,S05,38.0000000000,US,2024-06-21 00:00:00,*,,,,,3074,,
225- 2845,0,0,S03,42.0000000000,US,2024-06-21 00:00:00,,,,,,3075,,
225- 2845,0,0,S05,36.0000000000,US,2024-06-21 00:00:00,*,,,,,3076,,
225- 2846,0,0,S03,42.0000000000,US,2024-06-21 00:00:00,,,,,,3077,,
225- 2846,0,0,S05,36.0000000000,US,2024-06-21 00:00:00,*,,,,,3078,,
225- 2850,0,0,S03,40.0000000000,US,2024-06-21 00:00:00,,,,,,3079,,
225- 2850,0,0,S05,34.0000000000,US,2024-06-21 00:00:00,*,,,,,3080,,
225- 2852,0,0,S02,32.0000000000,US,2024-06-21 00:00:00,*,,,,,3081,,
225- 2852,0,0,S03,36.0000000000,US,2024-06-21 00:00:00,,,,,,3082,,
225- 2852,0,0,S05,31.0000000000,US,2024-06-21 00:00:00,,,,,,3083,,
225- 2855,0,0,S02,34.0000000000,US,2024-06-21 00:00:00,*,,,,,3084,,
225- 2855,0,0,S03,38.0000000000,US,2024-06-21 00:00:00,,,,,,3085,,
225- 2855,0,0,S05,33.0000000000,US,2024-06-21 00:00:00,,,,,,3086,,
225- 2858,0,0,S02,34.0000000000,US,2024-06-21 00:00:00,*,,,,,3087,,
225- 2858,0,0,S03,38.0000000000,US,2024-06-21 00:00:00,,,,,,3088,,
225- 2858,0,0,S05,33.0000000000,US,2024-06-21 00:00:00,,,,,,3089,,
225- 2859,0,0,S03,33.0000000000,US,2024-06-21 00:00:00,,,,,,3090,,
225- 2859,0,0,S05,29.0000000000,US,2024-06-21 00:00:00,*,,,,,3091,,
225- 2860,0,0,S03,41.0000000000,US,2024-06-21 00:00:00,,,,,,3092,,
225- 2860,0,0,S05,35.0000000000,US,2024-06-21 00:00:00,*,,,,,3093,,
225- 2861,0,0,S02,31.0000000000,US,2024-06-21 00:00:00,*,,,,,3094,,
225- 2861,0,0,S03,35.0000000000,US,2024-06-21 00:00:00,,,,,,3095,,
225- 2861,0,0,S05,30.0000000000,US,2024-06-21 00:00:00,,,,,,3096,,
225- 2862,0,0,S02,30.0000000000,US,2024-06-21 00:00:00,*,,,,,3097,,
225- 2862,0,0,S03,32.0000000000,US,2024-06-21 00:00:00,,,,,,3098,,
225- 2862,0,0,S05,29.0000000000,US,2024-06-21 00:00:00,,,,,,3099,,
225-2905,0,0,S02,30.0000000000,US,2024-10-21 00:00:00,*,yulya,2024-10-21 18:05:07.323000,yulya,2024-10-21 18:06:01.853000,4308,KGShop,KGShop
225-2906,0,0,S02,29.0000000000,US,2025-01-21 00:00:00,*,yulya,2025-01-21 16:08:21.183000,yulya,2025-01-21 16:09:12.140000,7109,KGShop,KGShop
225-2910,0,0,S02,31.0000000000,US,2024-10-21 18:26:02.877000,*,yulya,2024-10-21 18:26:02.877000,,,4317,KGShop,
225-2918,0,0,S02,24.0000000000,US,2025-01-21 00:00:00,*,yulya,2025-01-21 16:51:25.290000,yulya,2025-01-21 16:51:58.120000,7122,KGShop,KGShop
225-2923,0,0,S02,31.0000000000,US,2024-10-21 00:00:00,*,yulya,2024-10-21 18:46:12.490000,yulya,2024-10-21 18:46:52.930000,4327,KGShop,KGShop
225-2929,0,0,S02,30.0000000000,US,2024-10-21 00:00:00,*,yulya,2024-10-21 18:40:19.470000,yulya,2024-10-21 18:40:46.940000,4324,KGShop,KGShop
225-2930,0,0,S02,29.0000000000,US,2025-01-21 00:00:00,*,yulya,2025-01-21 16:44:03.990000,yulya,2025-01-21 16:45:57.927000,7119,KGShop,KGShop
225-2932,0,0,S02,31.0000000000,US,2024-10-21 00:00:00,*,yulya,2024-10-21 18:23:31.630000,yulya,2024-10-21 18:24:12.693000,4316,KGShop,KGShop
