FisNo,FisTip,FisTar,Location,CariKod,BelgeNo,BelgeTar,iskonto,iskontoTut,ParaCinsi,GelenDep,GidenDep,SKullanici,KDVCheck,MuhFisNo,iptal,insUN,insDT,updUN,updDT,FisTur,locked,kgid,insApp,updApp
7832,0,2025-01-10 11:12:18,L001,,,2025-01-10 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-10 11:12:36.727000,yulya,2025-01-10 11:13:02.920000,0,,7832,KGShop,KGShop
7833,0,2025-01-10 11:42:10,L001,,,2025-01-10 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-10 12:18:52.920000,,,0,,7833,KGShop,
7834,0,2025-01-10 13:24:39,L001,,,2025-01-10 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-10 13:56:16.933000,,,0,,7834,KGShop,
7835,0,2025-01-10 15:23:27,L001,,,2025-01-10 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-10 15:56:01.583000,,,0,,7835,KGShop,
7836,0,2025-01-13 11:28:28,L001,,,2025-01-13 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-13 12:35:50.123000,yulya,2025-01-13 14:08:21.967000,0,,7836,KGShop,KGShop
7837,0,2025-01-13 14:49:34,L001,,,2025-01-13 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-13 14:49:47.710000,,,0,,7837,KGShop,
7838,0,2025-01-13 15:10:42,L001,,,2025-01-13 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-13 15:21:00.150000,,,0,,7838,KGShop,
7839,0,2025-01-13 15:31:45,L001,,,2025-01-13 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-13 15:31:59.303000,,,0,,7839,KGShop,
7840,0,2025-01-14 10:03:30,L001,,,2025-01-14 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-14 10:35:46.043000,yulya,2025-01-14 12:21:27.347000,0,,7840,KGShop,KGShop
7841,0,2025-01-14 16:17:39,L001,,,2025-01-14 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-14 16:44:33.160000,yulya,2025-01-14 17:32:52.800000,0,,7841,KGShop,KGShop
7842,0,2025-01-14 17:38:34,L001,,,2025-01-14 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-14 18:03:19.780000,,,0,,7842,KGShop,
7843,0,2025-01-15 10:11:25,L001,,,2025-01-15 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-15 10:40:50.800000,,,0,,7843,KGShop,
7844,0,2025-01-15 11:31:26,L001,,,2025-01-15 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-15 12:26:27.360000,yulya,2025-01-15 12:46:40.790000,0,,7844,KGShop,KGShop
7850,0,2025-01-15 13:45:30,L001,,,2025-01-15 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-15 14:10:46.437000,,,0,,7850,KGShop,
7851,0,2025-01-15 14:31:51,L001,,,2025-01-15 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-15 14:32:10.447000,,,0,,7851,KGShop,
7852,0,2025-01-16 10:46:24,L001,,,2025-01-16 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-16 11:27:56.057000,,,0,,7852,KGShop,
7853,0,2025-01-16 11:52:50,L001,,,2025-01-16 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-16 11:53:05.003000,,,0,,7853,KGShop,
7854,0,2025-01-16 12:42:44,L001,,,2025-01-16 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-16 13:38:00.853000,,,0,,7854,KGShop,
7855,0,2025-01-16 16:44:44,L001,,,2025-01-16 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-16 17:27:26.233000,,,0,,7855,KGShop,
7856,0,2025-01-16 17:29:24,L001,,,2025-01-16 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-16 17:29:38.893000,,,0,,7856,KGShop,
7857,0,2025-01-17 11:47:41,L001,,,2025-01-17 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-17 11:56:43.633000,,,0,,7857,KGShop,
7858,0,2025-01-17 12:21:56,L001,,,2025-01-17 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-17 12:26:35.793000,,,0,,7858,KGShop,
7859,0,2025-01-20 10:47:32,L001,,,2025-01-20 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-20 12:36:34.167000,,,0,,7859,KGShop,
7860,0,2025-01-20 12:57:25,L001,,,2025-01-20 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-20 12:57:43.260000,,,0,,7860,KGShop,
7861,0,2025-01-21 09:51:00,L001,,,2025-01-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-21 10:29:46.140000,,,0,,7861,KGShop,
7862,0,2025-01-21 13:01:01,L001,,,2025-01-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-21 13:40:26.597000,,,0,,7862,KGShop,
7863,0,2025-01-21 15:30:36,L001,,,2025-01-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-21 16:58:26.357000,,,0,,7863,KGShop,
7864,0,2025-01-21 17:20:45,L001,,,2025-01-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-21 17:21:03.950000,,,0,,7864,KGShop,
7865,0,2025-01-21 17:24:03,L001,,,2025-01-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-21 17:24:15.877000,,,0,,7865,KGShop,
7866,0,2025-01-22 11:03:24,L001,,,2025-01-22 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-22 11:03:48.540000,,,0,,7866,KGShop,
7867,0,2025-01-22 12:49:10,L001,,,2025-01-22 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-22 12:49:26.397000,,,0,,7867,KGShop,
7868,0,2025-01-23 11:27:38,L001,,,2025-01-23 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-23 14:33:17.533000,yulya,2025-01-23 18:12:19.120000,0,,7868,KGShop,KGShop
7869,0,2025-01-23 14:59:04,L001,,,2025-01-23 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-23 14:59:15.467000,,,0,,7869,KGShop,
7870,0,2025-01-23 16:45:12,L001,,,2025-01-23 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-23 16:48:31.563000,yulya,2025-01-23 16:48:52.780000,0,,7870,KGShop,KGShop
7871,0,2025-01-27 09:45:23,L001,,,2025-01-27 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-27 09:47:52.020000,yulya,2025-01-27 09:54:32.560000,0,,7871,KGShop,KGShop
7872,0,2025-01-28 10:47:20,L001,,,2025-01-28 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-28 10:47:35.443000,,,0,,7872,KGShop,
7873,0,2025-01-28 13:39:03,L001,,,2025-01-28 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-28 13:39:20.700000,,,0,,7873,KGShop,
7874,0,2025-01-28 18:46:08,L001,,,2025-01-28 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-28 18:46:54.827000,,,0,,7874,KGShop,
7875,0,2025-01-29 09:56:16,L001,,,2025-01-29 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-29 10:25:38.750000,,,0,,7875,KGShop,
7876,0,2025-01-30 11:17:07,L001,,,2025-01-30 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-30 14:42:36.390000,,,0,,7876,KGShop,
7877,0,2025-01-31 10:25:14,L001,,,2025-01-31 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-01-31 10:38:08.067000,yulya,2025-01-31 11:00:13.337000,0,,7877,KGShop,KGShop
7878,0,2025-02-03 17:33:17,L001,,,2025-02-03 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-03 17:45:40.410000,,,0,,7878,KGShop,
7879,0,2025-02-04 11:55:10,L001,,,2025-02-04 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-04 11:57:29.600000,,,0,,7879,KGShop,
7880,0,2025-02-05 15:20:12,L001,,,2025-02-05 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-05 15:25:17.253000,,,0,,7880,KGShop,
7881,0,2025-02-06 13:37:00,L001,,,2025-02-06 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-06 13:37:15.100000,,,0,,7881,KGShop,
7882,0,2025-02-12 12:26:54,L001,,,2025-02-12 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-12 12:27:22.450000,,,0,,7882,KGShop,
7883,0,2025-02-14 13:10:13,L001,,,2025-02-14 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-14 13:21:15.580000,,,0,,7883,KGShop,
7884,0,2025-02-14 13:52:20,L001,,,2025-02-14 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-14 14:00:20.533000,,,0,,7884,KGShop,
7885,0,2025-02-17 13:59:31,L001,,,2025-02-17 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-17 14:29:46.333000,,,0,,7885,KGShop,
7886,0,2025-02-17 15:49:28,L001,,,2025-02-17 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-17 16:14:28.650000,,,0,,7886,KGShop,
7887,0,2025-02-17 17:37:29,L001,,,2025-02-17 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-17 17:39:50.073000,,,0,,7887,KGShop,
7888,0,2025-02-17 18:18:39,L001,,,2025-02-17 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-17 18:19:10.187000,,,0,,7888,KGShop,
7889,0,2025-02-18 11:10:38,L001,,,2025-02-18 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-18 11:47:09.043000,,,0,,7889,KGShop,
7890,0,2025-02-21 11:37:26,L001,,,2025-02-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-21 11:37:50.277000,,,0,,7890,KGShop,
7891,0,2025-02-24 15:40:19,L001,,,2025-02-24 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-24 15:40:34.863000,,,0,,7891,KGShop,
7892,0,2025-02-24 16:45:01,L001,,,2025-02-24 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-24 16:48:45.967000,,,0,,7892,KGShop,
7893,0,2025-02-25 10:22:36,L001,,,2025-02-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-25 10:30:22.880000,,,0,,7893,KGShop,
7894,0,2025-02-25 16:18:55,L001,,,2025-02-25 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-25 16:19:12.400000,yulya,2025-03-03 16:07:19.410000,0,,7894,KGShop,KGShop
7895,0,2025-02-27 18:04:43,L001,,,2025-02-27 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-02-27 19:02:48.290000,,,0,,7895,KGShop,
7896,0,2025-03-03 16:08:19,L001,,,2025-03-03 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-03-03 16:08:31.650000,,,0,,7896,KGShop,
7897,0,2025-03-06 16:39:52,L001,,,2025-03-06 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-03-06 16:42:48.250000,,,0,,7897,KGShop,
7898,0,2025-03-07 17:41:38,L001,,,2025-03-07 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-03-07 17:42:15.090000,,,0,,7898,KGShop,
7899,0,2025-03-10 16:23:45,L001,,,2025-03-10 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-03-10 16:26:59.857000,,,0,,7899,KGShop,
7900,0,2025-03-21 14:15:04,L001,,,2025-03-21 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-03-21 14:15:54.213000,,,0,,7900,KGShop,
7901,0,2025-03-27 15:44:05,L001,,,2025-03-27 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-03-27 15:44:42.480000,,,0,,7901,KGShop,
7902,0,2025-04-23 11:18:48,L001,,,2025-04-23 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-04-23 11:53:25.743000,,,0,,7902,KGShop,
7903,0,2025-04-29 14:53:58,L001,,,2025-04-29 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-04-29 14:56:51.820000,,,0,,7903,KGShop,
7904,0,2025-04-29 15:01:56,L001,,,2025-04-29 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-04-29 15:02:06.180000,,,0,,7904,KGShop,
7905,0,2025-04-30 17:21:58,L001,,,2025-04-30 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-04-30 17:22:15.460000,,,0,,7905,KGShop,
7906,0,2025-05-22 12:16:20,L001,,,2025-05-22 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-05-22 13:01:32.147000,,,0,,7906,KGShop,
7907,0,2025-05-26 14:45:54,L001,,,2025-05-26 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-05-26 15:37:50.253000,,,0,,7907,KGShop,
7908,0,2025-05-29 14:02:04,L001,,,2025-05-29 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-05-29 14:33:03.993000,,,0,,7908,KGShop,
7910,0,2025-05-30 11:09:06,L001,,,2025-05-30 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-05-30 11:52:10.587000,,,0,,7910,KGShop,
7911,0,2025-05-30 16:24:14,L001,,,2025-05-30 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-05-30 17:10:07.440000,,,0,,7911,KGShop,
7912,0,2025-05-30 17:46:58,L001,,,2025-05-30 00:00:00,0E-10,0.000000,,,,Yulya,,0,,yulya,2025-05-30 17:47:18.503000,,,0,,7912,KGShop,
