SKOD,RKOD,BedKod,Tip,Fiyat,ParaCinsi,FTarih,exCheck,insUN,insDT,UpdUN,UpdDT,kgid,insApp,updApp
163- 3005,0,0,A03,35.0000000000,US,2024-07-12 00:00:00,,,,,,3725,,
163- 3005,0,0,A05,28.0000000000,US,2024-07-12 00:00:00,*,,,,,3726,,
163- 3010,0,0,A03,35.0000000000,US,2024-07-12 00:00:00,,,,,,3727,,
163- 3010,0,0,A05,28.0000000000,US,2024-07-12 00:00:00,*,,,,,3728,,
163- 3015,0,0,A03,35.0000000000,US,2024-07-12 00:00:00,,,,,,3729,,
163- 3015,0,0,A05,28.0000000000,US,2024-07-12 00:00:00,*,,,,,3730,,
163- 4010,0,0,A02,18.0000000000,US,2024-12-19 00:00:00,*,yulya,2024-12-19 18:08:05.730000,yulya,2024-12-19 18:08:42.467000,6612,KGShop,KGShop
163- 4015,0,0,A02,18.0000000000,US,2024-12-19 00:00:00,*,yulya,2024-12-19 18:02:08.033000,yulya,2024-12-19 18:02:33.300000,6609,KGShop,KGShop
163 5055,0,0,A02,17.0000000000,US,2024-01-15 00:00:00,*,,,,,1842,,
163 5058,0,0,A02,17.0000000000,US,2024-01-15 00:00:00,*,,,,,1843,,
163 5550,0,0,A02,22.0000000000,US,2024-01-15 00:00:00,*,,,,,1844,,
163 5555,0,0,A02,22.0000000000,US,2024-01-15 00:00:00,*,,,,,1845,,
163- 750,0,0,A03,35.0000000000,US,2024-07-12 00:00:00,,,,,,3731,,
163- 750,0,0,A05,28.0000000000,US,2024-07-12 00:00:00,*,,,,,3732,,
163- 830,0,0,A02,24.0000000000,US,2024-07-12 00:00:00,*,,,,,3733,,
163- 832,0,0,A02,24.0000000000,US,2024-07-12 00:00:00,*,,,,,3734,,
163- 850,0,0,A03,35.0000000000,US,2024-07-12 00:00:00,,,,,,3735,,
163- 850,0,0,A05,28.0000000000,US,2024-07-12 00:00:00,*,,,,,3736,,
163- 860,0,0,A03,35.0000000000,US,2024-07-12 00:00:00,,,,,,3737,,
163- 860,0,0,A05,28.0000000000,US,2024-07-12 00:00:00,*,,,,,3738,,
163- 952,0,0,A03,37.0000000000,US,2024-07-12 00:00:00,,,,,,3739,,
163- 952,0,0,A05,30.0000000000,US,2024-07-12 00:00:00,*,,,,,3740,,
163- 956,0,0,A03,38.0000000000,US,2024-07-12 00:00:00,,,,,,3741,,
163- 956,0,0,A05,31.0000000000,US,2024-07-12 00:00:00,*,,,,,3742,,
168 1001,0,0,A02,21.0000000000,US,2024-04-17 00:00:00,*,,,,,2181,,
170 110,0,0,A02,25.0000000000,US,2024-01-25 00:00:00,*,,,,,1994,,
170 501,0,0,A02,27.0000000000,US,2024-01-25 00:00:00,*,,,,,1995,,
176- 1176,0,0,A02,24.0000000000,US,2025-02-27 00:00:00,*,yulya,2025-02-27 17:58:50.343000,yulya,2025-02-27 18:00:07.723000,7275,KGShop,KGShop
176- 1177,0,0,A02,24.0000000000,US,2025-02-28 00:00:00,*,yulya,2025-02-27 18:32:39.017000,yulya,2025-02-28 12:19:21.047000,7282,KGShop,KGShop
176- 1178 L1,0,0,A02,22.0000000000,US,2025-02-27 00:00:00,*,yulya,2025-02-27 18:37:31.660000,yulya,2025-02-27 18:38:13.390000,7283,KGShop,KGShop
176- 1178 L2,0,0,A02,20.0000000000,US,2025-05-01 00:00:00,*,yulya,2025-02-27 18:40:12.890000,yulya,2025-05-01 11:27:09.200000,7284,KGShop,KGShop
176- 1182,0,0,A02,20.0000000000,US,2025-02-27 00:00:00,*,yulya,2025-02-27 18:57:41.243000,yulya,2025-02-27 18:58:37.357000,7288,KGShop,KGShop
176- 1190,0,0,A02,20.0000000000,US,2025-02-27 00:00:00,*,yulya,2025-02-27 18:27:44.810000,yulya,2025-02-27 18:30:36.423000,7281,KGShop,KGShop
176- 1191,0,0,A02,22.0000000000,US,2025-02-27 18:55:03.267000,*,yulya,2025-02-27 18:55:03.267000,,,7287,KGShop,
176- 1192,0,0,A02,22.0000000000,US,2025-02-27 18:51:23.380000,*,yulya,2025-02-27 18:51:23.380000,,,7286,KGShop,
176- 3820,0,0,A02,0E-10,US,2024-12-10 00:00:00,*,yulya,2024-12-10 10:21:04.280000,yulya,2024-12-10 10:24:19.733000,6360,KGShop,KGShop
176- 6001,0,0,A02,30.0000000000,US,2025-01-21 10:27:50.357000,*,yulya,2025-01-21 10:27:50.357000,,,7100,KGShop,
176- 6002,0,0,A02,30.0000000000,US,2025-01-21 10:15:22.867000,*,yulya,2025-01-21 10:15:22.867000,,,7095,KGShop,
176- 6003,0,0,A02,30.0000000000,US,2025-01-21 10:01:05.993000,*,yulya,2025-01-21 10:01:05.993000,,,7091,KGShop,
176- 6004,0,0,A02,30.0000000000,US,2025-01-21 10:20:35.153000,*,yulya,2025-01-21 10:20:35.153000,,,7097,KGShop,
176- 6005,0,0,A02,30.0000000000,US,2025-01-21 10:04:06.700000,*,yulya,2025-01-21 10:04:06.700000,,,7092,KGShop,
176- 6006,0,0,A02,30.0000000000,US,2025-01-21 10:06:39.820000,*,yulya,2025-01-21 10:06:39.820000,,,7093,KGShop,
176- 6007,0,0,A02,30.0000000000,US,2025-01-21 09:58:02.300000,*,yulya,2025-01-21 09:58:02.300000,,,7090,KGShop,
176- 6008,0,0,A02,30.0000000000,US,2025-01-21 00:00:00,*,yulya,2025-01-21 09:46:57.790000,yulya,2025-01-21 09:48:04.730000,7087,KGShop,KGShop
176- 6009,0,0,A02,30.0000000000,US,2025-01-21 10:13:23.267000,*,yulya,2025-01-21 10:13:23.267000,,,7094,KGShop,
176- 6010,0,0,A02,30.0000000000,US,2025-01-21 09:54:26.753000,*,yulya,2025-01-21 09:54:26.753000,,,7089,KGShop,
176- 6011,0,0,A02,30.0000000000,US,2025-01-21 10:18:03.577000,*,yulya,2025-01-21 10:18:03.577000,,,7096,KGShop,
176- 6012,0,0,A02,30.0000000000,US,2025-01-21 10:25:11.247000,*,yulya,2025-01-21 10:25:11.247000,,,7099,KGShop,
176- 6013,0,0,A02,30.0000000000,US,2025-01-21 10:22:43.860000,*,yulya,2025-01-21 10:22:43.860000,,,7098,KGShop,
176- 6014,0,0,A02,22.0000000000,US,2025-02-27 00:00:00,*,yulya,2025-02-27 19:00:26.550000,yulya,2025-02-27 19:01:13.037000,7289,KGShop,KGShop
176- 6015,0,0,A02,23.0000000000,US,2025-02-27 00:00:00,*,yulya,2025-02-27 18:24:42.530000,yulya,2025-02-27 18:25:44.153000,7280,KGShop,KGShop
176- 6016,0,0,A02,23.0000000000,US,2025-02-27 00:00:00,*,yulya,2025-02-27 18:44:31.360000,yulya,2025-02-27 18:45:22.730000,7285,KGShop,KGShop
176- 6017,0,0,A02,23.0000000000,US,2025-02-27 00:00:00,*,yulya,2025-02-27 18:11:27.773000,yulya,2025-02-27 18:11:45.530000,7277,KGShop,KGShop
176- 6018,0,0,A02,24.0000000000,US,2025-02-27 18:05:56.373000,*,yulya,2025-02-27 18:05:56.373000,,,7276,KGShop,
176- 6019,0,0,A02,24.0000000000,US,2025-02-27 00:00:00,*,yulya,2025-02-27 18:14:21.453000,yulya,2025-02-27 18:15:13.017000,7278,KGShop,KGShop
176- 6020,0,0,A02,23.0000000000,US,2025-02-27 00:00:00,*,yulya,2025-02-27 19:01:47.837000,yulya,2025-02-27 19:03:03.717000,7290,KGShop,KGShop
176- 6021,0,0,A02,23.0000000000,US,2025-02-28 00:00:00,*,yulya,2025-02-27 18:20:28.893000,yulya,2025-02-28 11:38:20.880000,7279,KGShop,KGShop
176 8000,0,0,A02,19.0000000000,US,2024-03-25 00:00:00,*,,,,,2157,,
176 8001,0,0,A02,19.0000000000,US,2024-03-25 00:00:00,*,,,,,2158,,
176 8002,0,0,A02,21.0000000000,US,2024-03-25 00:00:00,*,,,,,2159,,
176- 9070,0,0,A02,27.0000000000,US,2024-06-14 00:00:00,*,,,,,3041,,
176- 9070,0,0,A03,30.0000000000,US,2024-06-14 00:00:00,,,,,,3042,,
176- 9070 T,0,0,A02,27.0000000000,US,2024-06-14 00:00:00,*,,,,,3043,,
176- 9070 T,0,0,A03,30.0000000000,US,2024-06-14 00:00:00,,,,,,3044,,
176- 9071,0,0,A02,27.0000000000,US,2024-06-14 00:00:00,*,,,,,3045,,
176- 9071,0,0,A03,30.0000000000,US,2024-06-14 00:00:00,,,,,,3046,,
176- 9072,0,0,A02,27.0000000000,US,2024-06-14 00:00:00,*,,,,,3047,,
176- 9072,0,0,A03,30.0000000000,US,2024-06-14 00:00:00,,,,,,3048,,
176- 9073,0,0,A02,27.0000000000,US,2024-06-14 00:00:00,*,,,,,3049,,
176- 9073,0,0,A03,30.0000000000,US,2024-06-14 00:00:00,,,,,,3050,,
176- 9074,0,0,A02,27.0000000000,US,2024-06-14 00:00:00,*,,,,,3051,,
176- 9074,0,0,A03,30.0000000000,US,2024-06-14 00:00:00,,,,,,3052,,
176- 9075,0,0,A02,27.0000000000,US,2024-06-14 00:00:00,*,,,,,3053,,
176- 9075,0,0,A03,30.0000000000,US,2024-06-14 00:00:00,,,,,,3054,,
176- 9076,0,0,A02,27.0000000000,US,2024-06-14 00:00:00,*,,,,,3055,,
176- 9076,0,0,A03,30.0000000000,US,2024-06-14 00:00:00,,,,,,3056,,
176- 9100,0,0,A03,44.0000000000,US,2024-07-10 00:00:00,,,,,,3599,,
176- 9100,0,0,A05,38.0000000000,US,2024-07-10 00:00:00,*,,,,,3600,,
176- 9101,0,0,A03,43.0000000000,US,2024-07-10 00:00:00,,,,,,3601,,
176- 9101,0,0,A05,37.0000000000,US,2024-07-10 00:00:00,*,,,,,3602,,
176- 9102,0,0,A03,44.0000000000,US,2024-07-10 00:00:00,,,,,,3603,,
176- 9102,0,0,A05,38.0000000000,US,2024-07-10 00:00:00,*,,,,,3604,,
176- 9103,0,0,A03,43.0000000000,US,2024-07-10 00:00:00,,,,,,3605,,
176- 9103,0,0,A05,37.0000000000,US,2024-07-10 00:00:00,*,,,,,3606,,
176- 9104,0,0,A03,43.0000000000,US,2024-07-10 00:00:00,,,,,,3607,,
176- 9104,0,0,A05,37.0000000000,US,2024-07-10 00:00:00,*,,,,,3608,,
176- 9105,0,0,A03,43.0000000000,US,2024-07-10 00:00:00,,,,,,3609,,
176- 9105,0,0,A05,37.0000000000,US,2024-07-10 00:00:00,*,,,,,3610,,
176- 9106,0,0,A03,44.0000000000,US,2024-07-10 00:00:00,,,,,,3611,,
176- 9106,0,0,A05,38.0000000000,US,2024-07-10 00:00:00,*,,,,,3612,,
176- 9107,0,0,A03,39.0000000000,US,2024-07-10 00:00:00,,,,,,3613,,
176- 9107,0,0,A05,33.0000000000,US,2024-07-10 00:00:00,*,,,,,3614,,
176- 9108,0,0,A03,43.0000000000,US,2024-07-10 00:00:00,,,,,,3615,,
176- 9108,0,0,A05,37.0000000000,US,2024-07-10 00:00:00,*,,,,,3616,,
176- 9109,0,0,A03,44.0000000000,US,2024-07-10 00:00:00,,,,,,3617,,
176- 9109,0,0,A05,38.0000000000,US,2024-07-10 00:00:00,*,,,,,3618,,
176- 9110,0,0,A03,44.0000000000,US,2024-07-10 00:00:00,,,,,,3619,,
176- 9110,0,0,A05,38.0000000000,US,2024-07-10 00:00:00,*,,,,,3620,,
176- 9111,0,0,A03,44.0000000000,US,2024-07-10 00:00:00,,,,,,3621,,
176- 9111,0,0,A05,38.0000000000,US,2024-07-10 00:00:00,*,,,,,3622,,
176- 9112,0,0,A03,44.0000000000,US,2024-07-10 00:00:00,,,,,,3623,,
176- 9112,0,0,A05,38.0000000000,US,2024-07-10 00:00:00,*,,,,,3624,,
176- 9113,0,0,A03,43.0000000000,US,2024-07-10 00:00:00,,,,,,3625,,
176- 9113,0,0,A05,37.0000000000,US,2024-07-10 00:00:00,*,,,,,3626,,
176- 9114,0,0,A03,44.0000000000,US,2024-07-10 00:00:00,,,,,,3627,,
176- 9114,0,0,A05,38.0000000000,US,2024-07-10 00:00:00,*,,,,,3628,,
176- 9115,0,0,A03,43.0000000000,US,2024-07-10 00:00:00,,,,,,3629,,
176- 9115,0,0,A05,37.0000000000,US,2024-07-10 00:00:00,*,,,,,3630,,
176- 9116,0,0,A03,44.0000000000,US,2024-07-10 00:00:00,,,,,,3631,,
176- 9116,0,0,A05,38.0000000000,US,2024-07-10 00:00:00,*,,,,,3632,,
176- 9117,0,0,A03,43.0000000000,US,2024-07-10 00:00:00,,,,,,3633,,
176- 9117,0,0,A05,37.0000000000,US,2024-07-10 00:00:00,*,,,,,3634,,
176- 9118,0,0,A03,44.0000000000,US,2024-07-10 00:00:00,,,,,,3635,,
176- 9118,0,0,A05,38.0000000000,US,2024-07-10 00:00:00,*,,,,,3636,,
176- 9119,0,0,A03,44.0000000000,US,2024-07-10 00:00:00,,,,,,3637,,
176- 9119,0,0,A05,38.0000000000,US,2024-07-10 00:00:00,*,,,,,3638,,
176- 9120,0,0,A03,38.0000000000,US,2024-07-10 00:00:00,,,,,,3639,,
176- 9120,0,0,A05,32.0000000000,US,2024-07-10 00:00:00,*,,,,,3640,,
176- 9121,0,0,A03,38.0000000000,US,2024-07-10 00:00:00,,,,,,3641,,
176- 9121,0,0,A05,32.0000000000,US,2024-07-10 00:00:00,*,,,,,3642,,
179 308,0,0,A02,25.0000000000,US,2024-01-11 00:00:00,*,,,yulya,2024-01-11 14:39:30.683000,1797,,
179 402,0,0,A02,25.0000000000,US,2024-01-11 00:00:00,*,,,yulya,2024-01-11 14:39:59.987000,1798,,
179 86,0,0,A02,25.0000000000,US,2024-01-11 00:00:00,*,,,yulya,2024-01-11 14:40:18.410000,1799,,
179 91,0,0,A02,25.0000000000,US,2024-01-11 00:00:00,*,,,yulya,2024-01-11 14:40:35.813000,1800,,
180 100,0,0,A02,20.0000000000,US,2024-01-15 00:00:00,*,,,,,1846,,
184-36 M-12,0,0,A02,21.0000000000,US,2024-11-08 12:24:37.780000,*,yulya,2024-11-08 12:24:37.780000,,,5816,KGShop,
184-36 M-13,0,0,A02,21.0000000000,US,2024-11-08 12:21:52.123000,*,yulya,2024-11-08 12:21:52.123000,,,5815,KGShop,
184-36 M-3,0,0,A02,21.0000000000,US,2024-11-08 12:26:30.097000,*,yulya,2024-11-08 12:26:30.097000,,,5817,KGShop,
184-36 M-7,0,0,A02,21.0000000000,US,2024-11-08 11:06:09.447000,*,yulya,2024-11-08 11:06:09.447000,,,5814,KGShop,
184-36 M-9,0,0,A02,21.0000000000,US,2024-11-08 00:00:00,*,yulya,2024-11-08 10:52:28.650000,yulya,2024-11-08 11:03:13.663000,5813,KGShop,KGShop
190- 0408,0,0,A02,52.0000000000,US,2024-07-16 00:00:00,*,,,,,3817,,
190- 0805,0,0,A02,48.0000000000,US,2024-07-16 00:00:00,*,,,,,3818,,
190 22862,0,0,A02,36.0000000000,US,2024-01-25 00:00:00,*,,,,,1996,,
190- 24356-1,0,0,A02,20.0000000000,US,2025-01-15 00:00:00,*,yulya,2025-01-15 12:21:15.810000,yulya,2025-01-15 12:22:15.650000,6995,KGShop,KGShop
190 24357,0,0,A02,14.0000000000,US,2024-03-05 00:00:00,*,,,,,2117,,
190 24357-1,0,0,A02,13.0000000000,US,2025-01-15 00:00:00,*,,,yulya,2025-01-15 11:32:32.930000,2118,,KGShop
190- 24503,0,0,A02,20.0000000000,US,2025-01-15 12:24:09.580000,*,yulya,2025-01-15 12:24:09.580000,,,6996,KGShop,
190 24533,0,0,A02,22.0000000000,US,2024-03-04 00:00:00,*,,,,,2108,,
190- 24535,0,0,A02,20.0000000000,US,2025-01-15 12:06:53.440000,*,yulya,2025-01-15 12:06:53.440000,,,6993,KGShop,
190 24536,0,0,A02,,US,2024-03-04 00:00:00,,,,,,2109,,
190 24537,0,0,A02,14.0000000000,US,2024-03-04 00:00:00,*,,,,,2110,,
190 24539,0,0,A02,20.0000000000,US,2024-03-05 00:00:00,*,,,,,2119,,
190 24547,0,0,A02,26.0000000000,US,2024-03-14 00:00:00,*,,,yulya,2024-03-14 16:04:05.843000,2128,,
190 24548,0,0,A02,20.0000000000,US,2024-03-14 00:00:00,*,,,yulya,2024-03-14 16:04:47.443000,2129,,
190 24557,0,0,A02,20.0000000000,US,2025-01-15 00:00:00,*,,,yulya,2025-01-15 12:15:36.623000,2111,,KGShop
190 24558,0,0,A02,15.0000000000,US,2024-03-04 00:00:00,*,,,,,2112,,
190 24559,0,0,A02,15.0000000000,US,2024-03-04 00:00:00,*,,,,,2113,,
190 24560,0,0,A02,22.0000000000,US,2024-03-05 00:00:00,*,,,,,2120,,
190 24561,0,0,A02,17.0000000000,US,2024-03-05 00:00:00,*,,,,,2121,,
190 24562,0,0,A02,15.0000000000,US,2024-03-04 00:00:00,*,,,,,2114,,
190 24568,0,0,A02,22.0000000000,US,2024-03-05 00:00:00,*,,,,,2122,,
190 24576,0,0,A02,20.0000000000,US,2024-03-04 00:00:00,*,,,,,2115,,
190- 24588,0,0,A03,51.0000000000,US,2024-07-31 00:00:00,,,,yulya,2024-07-31 17:51:00.280000,4040,,
190- 24588,0,0,A05,45.0000000000,US,2024-07-31 00:00:00,*,,,yulya,2024-07-31 17:51:00.253000,4041,,
190- 24589,0,0,A03,54.0000000000,US,2024-07-31 00:00:00,,,,,,4042,,
190- 24589,0,0,A05,48.0000000000,US,2024-07-31 00:00:00,*,,,,,4043,,
190- 24590,0,0,A03,56.0000000000,US,2024-07-31 00:00:00,,,,,,4044,,
190- 24590,0,0,A05,50.0000000000,US,2024-07-31 00:00:00,*,,,,,4045,,
190- 24591,0,0,A03,51.0000000000,US,2024-07-31 00:00:00,,,,,,4046,,
190- 24591,0,0,A05,45.0000000000,US,2024-07-31 00:00:00,*,,,,,4047,,
190- 24592,0,0,A03,77.0000000000,US,2024-07-31 00:00:00,,,,,,4048,,
190- 24592,0,0,A05,65.0000000000,US,2024-07-31 00:00:00,*,,,,,4049,,
190- 24593,0,0,A03,67.0000000000,US,2024-07-31 00:00:00,,,,,,4050,,
190- 24593,0,0,A05,55.0000000000,US,2024-07-31 00:00:00,*,,,,,4051,,
190- 24595,0,0,A03,38.0000000000,US,2024-07-31 00:00:00,,,,,,4052,,
190- 24595,0,0,A05,32.0000000000,US,2024-07-31 00:00:00,*,,,,,4053,,
190- 24596,0,0,A02,28.0000000000,US,2024-07-31 00:00:00,*,,,,,4054,,
190- 24598,0,0,A03,46.0000000000,US,2024-07-31 00:00:00,,,,,,4055,,
190- 24598,0,0,A05,40.0000000000,US,2024-07-31 00:00:00,*,,,,,4056,,
190- 24599,0,0,A03,51.0000000000,US,2024-07-31 00:00:00,,,,,,4057,,
190- 24599,0,0,A05,45.0000000000,US,2024-07-31 00:00:00,*,,,,,4058,,
190- 24600,0,0,A03,51.0000000000,US,2024-07-31 00:00:00,,,,,,4059,,
190- 24600,0,0,A05,45.0000000000,US,2024-07-31 00:00:00,*,,,,,4060,,
190- 24601,0,0,A03,46.0000000000,US,2024-07-31 00:00:00,,,,,,4061,,
190- 24601,0,0,A05,40.0000000000,US,2024-07-31 00:00:00,*,,,,,4062,,
190- 24605,0,0,A03,46.0000000000,US,2024-07-31 00:00:00,,,,,,4063,,
190- 24605,0,0,A05,40.0000000000,US,2024-07-31 00:00:00,*,,,,,4064,,
190- 24607,0,0,A03,56.0000000000,US,2024-07-31 00:00:00,,,,,,4065,,
190- 24607,0,0,A05,50.0000000000,US,2024-07-31 00:00:00,*,,,,,4066,,
190- 24657,0,0,A02,22.0000000000,US,2025-01-15 00:00:00,*,yulya,2025-01-15 11:59:42.140000,yulya,2025-01-15 12:00:36.443000,6991,KGShop,KGShop
190- 24658,0,0,A02,20.0000000000,US,2025-01-15 00:00:00,*,yulya,2025-01-15 12:03:10.980000,yulya,2025-01-15 12:03:51.020000,6992,KGShop,KGShop
190- 24659,0,0,A02,17.0000000000,US,2025-01-15 00:00:00,*,yulya,2025-01-15 12:17:46.607000,yulya,2025-01-15 12:18:40.280000,6994,KGShop,KGShop
190- 24660,0,0,A02,14.0000000000,US,2025-01-15 00:00:00,*,yulya,2025-01-15 11:46:18.273000,yulya,2025-01-15 11:46:59.537000,6990,KGShop,KGShop
190- 24661,0,0,A02,13.0000000000,US,2025-01-15 11:42:20.800000,*,yulya,2025-01-15 11:42:20.800000,,,6989,KGShop,
190- 24662,0,0,A02,15.0000000000,US,2025-02-04 00:00:00,*,yulya,2025-02-03 17:34:15.923000,yulya,2025-02-04 11:58:18.550000,7225,KGShop,KGShop
190-24357-2,0,0,A02,13.0000000000,US,2025-01-15 00:00:00,*,yulya,2025-01-15 11:28:38.267000,yulya,2025-01-15 11:29:32.483000,6988,KGShop,KGShop
190-24609,0,0,A02,17.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-10-23 15:14:08.590000,yulya,2024-12-12 13:11:48.437000,5384,KGShop,KGShop
190-24610,0,0,A02,20.0000000000,US,2024-10-23 14:46:26.980000,*,yulya,2024-10-23 14:46:26.980000,,,5378,KGShop,
190-24613,0,0,A02,13.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 15:16:53.417000,yulya,2024-10-23 15:17:27.133000,5385,KGShop,KGShop
190-24614,0,0,A02,14.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 15:19:23.677000,yulya,2024-10-23 15:20:05.453000,5386,KGShop,KGShop
190-24615,0,0,A02,17.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 15:10:41.623000,yulya,2024-10-23 15:11:23.270000,5383,KGShop,KGShop
190-24617,0,0,A02,19.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-10-23 14:03:56.103000,yulya,2024-12-12 13:11:16.783000,5374,KGShop,KGShop
190-24618,0,0,A02,20.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 13:50:42.273000,yulya,2024-10-23 13:51:14.513000,5371,KGShop,KGShop
190-24620,0,0,A02,20.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 14:01:03.397000,yulya,2024-10-23 14:02:42.393000,5373,KGShop,KGShop
190-24627,0,0,A02,22.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 13:55:26.473000,yulya,2024-10-23 13:58:30.170000,5372,KGShop,KGShop
190-24628,0,0,A02,19.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 13:40:59.237000,yulya,2024-10-23 13:43:11.467000,5369,KGShop,KGShop
190-24629,0,0,A02,20.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 14:42:23.820000,yulya,2024-10-23 14:42:50.650000,5377,KGShop,KGShop
190-24630,0,0,A02,22.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 14:36:42.347000,yulya,2024-10-23 14:37:30.407000,5376,KGShop,KGShop
190-24631,0,0,A02,13.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-10-23 15:30:05.630000,yulya,2024-12-12 13:11:00.383000,5388,KGShop,KGShop
190-24632,0,0,A02,16.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 14:55:32.257000,yulya,2024-10-23 14:56:44.360000,5379,KGShop,KGShop
190-24633,0,0,A02,23.0000000000,US,2024-10-23 00:00:00,*,yulya,2024-10-23 14:07:56.947000,yulya,2024-10-23 14:08:52.717000,5375,KGShop,KGShop
190-24634,0,0,A02,15.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-10-23 15:27:14.033000,yulya,2024-12-12 13:11:31.927000,5387,KGShop,KGShop
190-24635,0,0,A02,13.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-10-23 15:05:12.237000,yulya,2024-12-12 13:12:06.377000,5381,KGShop,KGShop
190-24636,0,0,A02,17.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-10-23 15:00:00.530000,yulya,2024-12-12 10:33:41.367000,5380,KGShop,KGShop
190-24637,0,0,A02,17.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-10-23 15:07:38.237000,yulya,2024-12-12 13:12:23.020000,5382,KGShop,KGShop
190-24638,0,0,A02,19.0000000000,US,2024-10-23 13:49:03.470000,*,yulya,2024-10-23 13:49:03.470000,,,5370,KGShop,
190-24640,0,0,A02,22.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-12 11:21:24.223000,yulya,2024-12-12 12:03:12.697000,6425,KGShop,KGShop
190-24641,0,0,A02,22.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-12 11:48:56.187000,yulya,2024-12-12 11:49:41.867000,6430,KGShop,KGShop
190-24642,0,0,A02,20.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-12 11:10:06.393000,yulya,2024-12-12 11:10:55.353000,6423,KGShop,KGShop
190-24643,0,0,A02,20.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-12 11:06:55.467000,yulya,2024-12-12 12:02:45.430000,6422,KGShop,KGShop
190-24644,0,0,A02,14.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-12 11:00:14.050000,yulya,2024-12-12 12:02:27.473000,6419,KGShop,KGShop
190-24645,0,0,A02,14.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-12 10:51:38.017000,yulya,2024-12-12 12:02:02.127000,6418,KGShop,KGShop
190-24646,0,0,A02,15.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-12 11:38:03.680000,yulya,2024-12-12 12:01:41.230000,6427,KGShop,KGShop
190-24647,0,0,A02,20.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-12 11:04:42.470000,yulya,2024-12-12 11:05:27.100000,6421,KGShop,KGShop
190-24648,0,0,A02,20.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-12 11:43:43.107000,yulya,2024-12-12 11:44:48.223000,6429,KGShop,KGShop
190-24649,0,0,A02,25.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-12 11:51:34.880000,yulya,2024-12-12 11:54:28.590000,6431,KGShop,KGShop
190-24650,0,0,A02,15.0000000000,US,2025-01-15 00:00:00,*,yulya,2024-12-12 10:46:56.030000,yulya,2025-01-15 11:58:16.260000,6417,KGShop,KGShop
190-24651,0,0,A02,17.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-12 11:12:30.960000,yulya,2024-12-12 12:01:05.173000,6424,KGShop,KGShop
190-24652,0,0,A02,15.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-12 11:02:14.140000,yulya,2024-12-12 12:00:44.763000,6420,KGShop,KGShop
190-24653,0,0,A02,24.0000000000,US,2024-12-12 11:32:49.600000,*,yulya,2024-12-12 11:32:49.600000,,,6426,KGShop,
190-24654,0,0,A02,13.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-12 10:34:15.687000,yulya,2024-12-12 12:00:17.050000,6416,KGShop,KGShop
190-24655,0,0,A02,18.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-12 11:40:43.063000,yulya,2024-12-12 11:41:57.297000,6428,KGShop,KGShop
190-24656,0,0,A02,19.0000000000,US,2024-12-12 00:00:00,*,yulya,2024-12-12 11:57:51.540000,yulya,2024-12-12 11:58:32.777000,6432,KGShop,KGShop
195- 09-01,0,0,A03,36.0000000000,US,2024-05-29 00:00:00,,,,,,2479,,
195- 09-01,0,0,A05,30.0000000000,US,2024-05-29 00:00:00,*,,,,,2480,,
195- 09-12,0,0,A03,36.0000000000,US,2024-05-29 00:00:00,,,,,,2481,,
195- 09-12,0,0,A05,30.0000000000,US,2024-05-29 00:00:00,*,,,,,2482,,
195- 09-20,0,0,A03,37.0000000000,US,2024-05-29 00:00:00,,,,,,2483,,
195- 09-20,0,0,A05,31.0000000000,US,2024-05-29 00:00:00,*,,,,,2484,,
195- 09-40,0,0,A03,35.0000000000,US,2024-05-29 00:00:00,,,,,,2485,,
195- 09-40,0,0,A05,29.0000000000,US,2024-05-29 00:00:00,*,,,,,2486,,
