SipNo,CariKod,TedFirmaCode,BelgeNo,SendtoMail,kgid,insUN,insDT,insApp,updUN,updDT,updApp
23688,320.023,100,000836,*,1262,yulya,2025-04-07 15:13:35.100000,KGShop,yulya,2025-04-07 15:14:34.220000,KGShop
23689,320.029,100,000836,*,1263,yulya,2025-04-07 15:13:35.147000,KGShop,yulya,2025-04-07 15:14:35,KGShop
23690,320.033,100,000836,*,1264,yulya,2025-04-07 15:13:35.170000,KGShop,yulya,2025-04-07 15:14:35.713000,KGShop
23691,320.077,100,000836,*,1265,yulya,2025-04-07 15:13:35.220000,KGShop,yulya,2025-04-07 15:14:36.507000,KGShop
23692,320.131,100,000836,*,1266,yulya,2025-04-07 15:13:35.263000,KGShop,yulya,2025-04-07 15:14:37.353000,KGShop
23693,320.176,100,000836,*,1267,yulya,2025-04-07 15:13:35.290000,KGShop,yulya,2025-04-07 15:14:38.157000,KGShop
23694,320.195,100,000836,*,1268,yulya,2025-04-07 15:13:35.313000,KGShop,yulya,2025-04-07 15:14:38.907000,KGShop
23695,320.268,100,000836,*,1269,yulya,2025-04-07 15:13:35.340000,KGShop,yulya,2025-04-07 15:14:39.697000,KGShop
23696,320.277,100,000836,*,1270,yulya,2025-04-07 15:13:35.363000,KGShop,yulya,2025-04-07 15:14:40.483000,KGShop
23697,320.063,100,000837,*,1271,yulya,2025-04-07 15:14:53.907000,KGShop,yulya,2025-04-07 15:19:23.460000,KGShop
23698,320.161,100,000837,*,1272,yulya,2025-04-07 15:14:53.933000,KGShop,yulya,2025-04-07 15:19:24.467000,KGShop
23699,320.072,100,000838,*,1273,yulya,2025-04-07 15:15:51.150000,KGShop,yulya,2025-04-07 15:19:25.503000,KGShop
23700,320.254,100,000839,*,1274,yulya,2025-04-07 15:16:43.687000,KGShop,yulya,2025-04-07 15:19:26.717000,KGShop
23701,320.020,100,000840,*,1275,yulya,2025-04-07 15:24:02.657000,KGShop,yulya,2025-04-07 15:24:23.533000,KGShop
23702,320.054,100,000840,*,1276,yulya,2025-04-07 15:24:02.683000,KGShop,yulya,2025-04-07 15:24:24.490000,KGShop
23703,320.131,100,000840,*,1277,yulya,2025-04-07 15:24:02.710000,KGShop,yulya,2025-04-07 15:24:25.323000,KGShop
23704,320.263,100,000840,*,1278,yulya,2025-04-07 15:24:02.760000,KGShop,yulya,2025-04-07 15:24:26.260000,KGShop
23705,320.048,100,000841,*,1279,yulya,2025-04-07 15:25:51.663000,KGShop,yulya,2025-04-07 15:29:23.493000,KGShop
23706,320.213,100,000841,*,1280,yulya,2025-04-07 15:25:51.777000,KGShop,yulya,2025-04-07 15:29:24.287000,KGShop
23707,320.269,100,000841,*,1281,yulya,2025-04-07 15:25:51.820000,KGShop,yulya,2025-04-07 15:29:25.190000,KGShop
23708,320.131,100,000842,*,1282,yulya,2025-04-07 15:30:56.360000,KGShop,yulya,2025-04-07 15:34:23.500000,KGShop
23709,320.063,100,000837,*,1283,yulya,2025-04-07 16:51:38.853000,KGShop,yulya,2025-04-07 16:54:23.610000,KGShop
23710,320.023,100,000843,*,1284,yulya,2025-04-07 17:10:35.350000,KGShop,yulya,2025-04-07 17:14:23.720000,KGShop
23711,320.033,100,000844,*,1285,yulya,2025-04-07 17:12:03.120000,KGShop,yulya,2025-04-07 17:14:24.653000,KGShop
23712,320.043,100,000845,*,1286,yulya,2025-04-07 17:12:43.913000,KGShop,yulya,2025-04-07 17:14:25.580000,KGShop
23713,320.054,100,000846,*,1287,yulya,2025-04-07 17:13:46.860000,KGShop,yulya,2025-04-07 17:14:26.570000,KGShop
23714,320.163,100,000846,*,1288,yulya,2025-04-07 17:13:46.890000,KGShop,yulya,2025-04-07 17:14:27.407000,KGShop
23715,320.054,100,000847,*,1289,yulya,2025-04-07 17:15:45.560000,KGShop,yulya,2025-04-07 17:19:23.560000,KGShop
23716,320.080,100,000848,*,1290,yulya,2025-04-07 17:17:11.210000,KGShop,yulya,2025-04-07 17:19:24.313000,KGShop
23717,320.229,100,000848,*,1291,yulya,2025-04-07 17:17:11.250000,KGShop,yulya,2025-04-07 17:19:25.083000,KGShop
23718,320.063,100,000837,*,1292,yulya,2025-04-07 17:17:55.010000,KGShop,yulya,2025-04-07 17:19:25.860000,KGShop
23719,320.072,100,000837,*,1293,yulya,2025-04-07 17:44:48.547000,KGShop,yulya,2025-04-07 17:49:23.930000,KGShop
23723,320.133,100,000839,*,1294,yulya,2025-04-08 12:14:18.267000,KGShop,yulya,2025-04-08 12:15:36.950000,KGShop
23724,320.072,100,000837,*,1295,yulya,2025-04-08 12:14:40.950000,KGShop,yulya,2025-04-08 12:15:37.727000,KGShop
23725,320.133,100,000837,*,1296,yulya,2025-04-08 12:14:40.977000,KGShop,yulya,2025-04-08 12:15:38.547000,KGShop
23726,320.023,100,000849,*,1297,yulya,2025-04-08 12:15:42.293000,KGShop,yulya,2025-04-08 12:20:36.807000,KGShop
23727,320.133,100,000850,*,1298,yulya,2025-04-08 12:16:06.370000,KGShop,yulya,2025-04-08 12:20:37.717000,KGShop
23728,320.133,100,000851,*,1299,yulya,2025-04-08 12:16:22.843000,KGShop,yulya,2025-04-08 12:20:38.520000,KGShop
23729,320.023,100,000815,*,1300,yulya,2025-04-08 15:09:48.080000,KGShop,yulya,2025-04-08 15:10:37.163000,KGShop
23731,320.023,100,000849,*,1301,yulya,2025-04-08 17:17:23.167000,KGShop,yulya,2025-04-08 17:20:36.357000,KGShop
23734,320.131,100,000853,*,1302,yulya,2025-04-09 13:29:49.873000,KGShop,yulya,2025-04-09 13:31:49.750000,KGShop
23735,320.161,100,000853,*,1303,yulya,2025-04-09 13:29:49.903000,KGShop,yulya,2025-04-09 13:31:50.577000,KGShop
23737,320.163,100,000855,*,1304,yulya,2025-04-09 17:34:08.227000,KGShop,yulya,2025-04-09 17:36:49.240000,KGShop
23738,320.184,100,000855,*,1305,yulya,2025-04-09 17:34:08.257000,KGShop,yulya,2025-04-09 17:36:49.997000,KGShop
23740,320.130,100,000856,*,1306,yulya,2025-04-10 15:55:49.940000,KGShop,yulya,2025-04-10 15:58:00.900000,KGShop
23741,320.023,100,000852,*,1307,yulya,2025-04-10 16:03:44.730000,KGShop,yulya,2025-04-10 16:08:00.660000,KGShop
23742,320.161,100,000854,*,1308,yulya,2025-04-10 16:05:17.147000,KGShop,yulya,2025-04-10 16:08:01.477000,KGShop
23744,320.020,100,000857,*,1309,yulya,2025-04-11 10:54:53.693000,KGShop,yulya,2025-04-11 10:55:51.657000,KGShop
23752,320.144,100,000864,*,1310,yulya,2025-04-14 13:13:24.627000,KGShop,yulya,2025-04-14 13:15:14.523000,KGShop
23753,320.020,100,000859,*,1311,yulya,2025-04-14 14:53:33.463000,KGShop,yulya,2025-04-14 14:55:14.290000,KGShop
23754,320.033,100,000859,*,1312,yulya,2025-04-14 14:53:33.490000,KGShop,yulya,2025-04-14 14:55:15.113000,KGShop
23755,320.077,100,000859,*,1313,yulya,2025-04-14 14:53:33.523000,KGShop,yulya,2025-04-14 14:55:16.017000,KGShop
23756,320.131,100,000859,*,1314,yulya,2025-04-14 14:53:33.550000,KGShop,yulya,2025-04-14 14:55:16.850000,KGShop
23757,320.254,100,000859,*,1315,yulya,2025-04-14 14:53:33.577000,KGShop,yulya,2025-04-14 14:55:17.723000,KGShop
23758,320.020,100,000860,*,1316,yulya,2025-04-14 14:54:52.927000,KGShop,yulya,2025-04-14 14:55:18.673000,KGShop
23759,320.033,100,000860,*,1317,yulya,2025-04-14 14:54:52.950000,KGShop,yulya,2025-04-14 14:55:19.490000,KGShop
23760,320.077,100,000860,*,1318,yulya,2025-04-14 14:54:52.977000,KGShop,yulya,2025-04-14 14:55:20.307000,KGShop
23761,320.131,100,000860,*,1319,yulya,2025-04-14 14:54:53.003000,KGShop,yulya,2025-04-14 14:55:21.323000,KGShop
23762,320.278,100,000860,*,1320,yulya,2025-04-14 14:54:53.030000,KGShop,yulya,2025-04-14 14:55:22.213000,KGShop
23763,320.043,100,000863,*,1321,yulya,2025-04-14 15:00:17.630000,KGShop,yulya,2025-04-14 15:05:14.740000,KGShop
23764,320.119,100,000863,*,1322,yulya,2025-04-14 15:00:17.680000,KGShop,yulya,2025-04-14 15:05:15.553000,KGShop
23765,320.144,100,000863,*,1323,yulya,2025-04-14 15:00:17.747000,KGShop,yulya,2025-04-14 15:05:16.310000,KGShop
23766,320.263,100,000862,*,1324,yulya,2025-04-14 15:01:49.083000,KGShop,yulya,2025-04-14 15:05:17.073000,KGShop
23767,320.048,100,000858,*,1325,yulya,2025-04-14 15:04:02.563000,KGShop,yulya,2025-04-14 15:05:18.070000,KGShop
23768,320.077,100,000858,*,1326,yulya,2025-04-14 15:04:02.590000,KGShop,yulya,2025-04-14 15:05:18.860000,KGShop
23769,320.095,100,000858,*,1327,yulya,2025-04-14 15:04:02.613000,KGShop,yulya,2025-04-14 15:05:19.573000,KGShop
23770,320.110,100,000858,*,1328,yulya,2025-04-14 15:04:02.640000,KGShop,yulya,2025-04-14 15:05:20.350000,KGShop
23771,320.190,100,000858,*,1329,yulya,2025-04-14 15:04:02.670000,KGShop,yulya,2025-04-14 15:05:21.110000,KGShop
23772,320.259,100,000858,*,1330,yulya,2025-04-14 15:04:02.713000,KGShop,yulya,2025-04-14 15:05:21.897000,KGShop
23774,320.161,100,000865,*,1331,yulya,2025-04-14 16:48:34.480000,KGShop,yulya,2025-04-14 16:50:13.997000,KGShop
23776,320.260,100,000866,*,1332,yulya,2025-04-15 12:46:06.620000,KGShop,yulya,2025-04-15 12:47:50.627000,KGShop
23777,320.063,100,000816,*,1333,yulya,2025-04-15 13:55:20.253000,KGShop,yulya,2025-04-15 13:57:49.987000,KGShop
23778,320.219,100,000816,*,1334,yulya,2025-04-15 13:55:20.300000,KGShop,yulya,2025-04-15 13:57:51.087000,KGShop
23779,320.229,100,000816,*,1335,yulya,2025-04-15 13:55:20.340000,KGShop,yulya,2025-04-15 13:57:52.303000,KGShop
23780,320.260,100,000816,*,1336,yulya,2025-04-15 13:55:20.417000,KGShop,yulya,2025-04-15 13:57:54.333000,KGShop
23781,320.052,100,000816,*,1337,yulya,2025-04-15 14:01:48.723000,KGShop,yulya,2025-04-15 14:02:49.850000,KGShop
23783,320.020,100,000867,*,1338,yulya,2025-04-15 17:58:15.833000,KGShop,yulya,2025-04-15 18:02:49.793000,KGShop
23784,320.176,100,000867,*,1339,yulya,2025-04-15 17:58:15.857000,KGShop,yulya,2025-04-15 18:02:50.827000,KGShop
23785,320.020,100,000867,*,1340,yulya,2025-04-16 10:48:57.430000,KGShop,yulya,2025-04-16 10:52:40.613000,KGShop
23789,320.133,100,000870,*,1341,yulya,2025-04-16 14:32:09.113000,KGShop,yulya,2025-04-16 14:32:40.310000,KGShop
23790,320.144,100,000869,*,1342,yulya,2025-04-16 14:50:31.493000,KGShop,yulya,2025-04-16 14:52:40.083000,KGShop
23791,320.144,100,000868,*,1343,yulya,2025-04-16 14:51:00.763000,KGShop,yulya,2025-04-16 14:52:40.913000,KGShop
23793,320.285,100,000871,*,1344,yulya,2025-04-16 17:38:23.503000,KGShop,yulya,2025-04-16 17:42:39.217000,KGShop
23796,320.054,100,000873,*,1345,yulya,2025-04-17 17:06:45.567000,KGShop,yulya,2025-04-17 17:08:10.970000,KGShop
23797,320.033,100,000872,*,1346,yulya,2025-04-17 17:08:00.730000,KGShop,yulya,2025-04-17 17:08:11.920000,KGShop
23798,320.054,100,000872,*,1347,yulya,2025-04-17 17:08:00.750000,KGShop,yulya,2025-04-17 17:08:12.830000,KGShop
23800,320.054,100,000874,*,1348,yulya,2025-04-17 18:22:34.320000,KGShop,yulya,2025-04-17 18:23:10.433000,KGShop
23806,320.072,100,000879,*,1349,yulya,2025-04-21 11:50:24.690000,KGShop,yulya,2025-04-21 11:51:16.180000,KGShop
23807,320.072,100,000876,*,1350,yulya,2025-04-21 11:51:07.033000,KGShop,yulya,2025-04-21 11:51:16.963000,KGShop
23808,320.020,100,000877,*,1351,yulya,2025-04-21 12:24:50.177000,KGShop,yulya,2025-04-21 12:26:16.090000,KGShop
23809,320.077,100,000877,*,1352,yulya,2025-04-21 12:24:50.220000,KGShop,yulya,2025-04-21 12:26:16.880000,KGShop
23810,320.108,100,000877,*,1353,yulya,2025-04-21 12:24:50.247000,KGShop,yulya,2025-04-21 12:26:17.723000,KGShop
23811,320.119,100,000877,*,1354,yulya,2025-04-21 12:24:50.290000,KGShop,yulya,2025-04-21 12:26:19.387000,KGShop
23812,320.132,100,000877,*,1355,yulya,2025-04-21 12:24:50.320000,KGShop,yulya,2025-04-21 12:26:20.530000,KGShop
23813,320.176,100,000877,*,1356,yulya,2025-04-21 12:24:50.370000,KGShop,yulya,2025-04-21 12:26:21.457000,KGShop
23814,320.190,100,000877,*,1357,yulya,2025-04-21 12:24:50.400000,KGShop,yulya,2025-04-21 12:26:22.283000,KGShop
23816,320.281,100,000880,*,1358,yulya,2025-04-21 13:54:45.787000,KGShop,yulya,2025-04-21 13:56:15.890000,KGShop
23819,320.190,100,000882,*,1359,yulya,2025-04-21 17:11:15.150000,KGShop,yulya,2025-04-21 17:16:17.327000,KGShop
23820,320.023,100,000881,*,1360,yulya,2025-04-22 12:58:55.643000,KGShop,yulya,2025-04-22 12:59:46.500000,KGShop
23821,320.033,100,000881,*,1361,yulya,2025-04-22 12:58:55.680000,KGShop,yulya,2025-04-22 12:59:47.270000,KGShop
23822,320.130,100,000881,*,1362,yulya,2025-04-22 12:58:55.710000,KGShop,yulya,2025-04-22 12:59:48.017000,KGShop
23823,320.190,100,000881,*,1363,yulya,2025-04-22 12:58:55.740000,KGShop,yulya,2025-04-22 12:59:48.813000,KGShop
23824,320.263,100,000881,*,1364,yulya,2025-04-22 12:58:55.767000,KGShop,yulya,2025-04-22 12:59:49.697000,KGShop
23826,320.144,100,000883,*,1365,yulya,2025-04-22 13:41:12.253000,KGShop,yulya,2025-04-22 13:44:46.183000,KGShop
23828,320.144,100,000884,*,1366,yulya,2025-04-22 15:00:36.540000,KGShop,yulya,2025-04-22 15:04:46.140000,KGShop
23829,320.023,100,000878,*,1367,yulya,2025-04-22 15:01:48.187000,KGShop,yulya,2025-04-22 15:04:47.133000,KGShop
23833,320.184,100,000887,*,1368,yulya,2025-04-23 14:54:35.400000,KGShop,yulya,2025-04-23 14:59:30.707000,KGShop
23834,320.072,100,000886,*,1369,yulya,2025-04-23 14:55:36.653000,KGShop,yulya,2025-04-23 14:59:31.640000,KGShop
23835,320.163,100,000886,*,1370,yulya,2025-04-23 14:55:36.693000,KGShop,yulya,2025-04-23 14:59:32.510000,KGShop
23836,320.004,100,000885,*,1371,yulya,2025-04-23 15:10:50.180000,KGShop,yulya,2025-04-23 15:14:30.343000,KGShop
23837,320.020,100,000885,*,1372,yulya,2025-04-23 15:10:50.230000,KGShop,yulya,2025-04-23 15:14:31.187000,KGShop
23838,320.033,100,000885,*,1373,yulya,2025-04-23 15:10:50.260000,KGShop,yulya,2025-04-23 15:14:31.920000,KGShop
23839,320.043,100,000885,*,1374,yulya,2025-04-23 15:10:50.290000,KGShop,yulya,2025-04-23 15:14:32.780000,KGShop
23840,320.063,100,000885,*,1375,yulya,2025-04-23 15:10:50.317000,KGShop,yulya,2025-04-23 15:14:33.713000,KGShop
23841,320.072,100,000885,*,1376,yulya,2025-04-23 15:10:50.343000,KGShop,yulya,2025-04-23 15:14:34.507000,KGShop
23842,320.074,100,000885,*,1377,yulya,2025-04-23 15:10:50.370000,KGShop,yulya,2025-04-23 15:14:35.250000,KGShop
23843,320.077,100,000885,*,1378,yulya,2025-04-23 15:10:50.400000,KGShop,yulya,2025-04-23 15:14:36.193000,KGShop
23844,320.176,100,000885,*,1379,yulya,2025-04-23 15:10:50.427000,KGShop,yulya,2025-04-23 15:14:37.087000,KGShop
23845,320.190,100,000885,*,1380,yulya,2025-04-23 15:10:50.453000,KGShop,yulya,2025-04-23 15:14:37.923000,KGShop
23846,320.207,100,000885,*,1381,yulya,2025-04-23 15:10:50.480000,KGShop,yulya,2025-04-23 15:14:38.730000,KGShop
23847,320.266,100,000885,*,1382,yulya,2025-04-23 15:10:50.510000,KGShop,yulya,2025-04-23 15:14:39.680000,KGShop
23849,320.072,100,000888,*,1383,yulya,2025-04-24 10:50:21.997000,KGShop,yulya,2025-04-24 10:54:49.927000,KGShop
23851,320.020,100,000889,*,1384,yulya,2025-04-24 12:10:26.630000,KGShop,yulya,2025-04-24 12:14:49.823000,KGShop
23852,320.072,100,000889,*,1385,yulya,2025-04-24 12:10:26.657000,KGShop,yulya,2025-04-24 12:14:50.647000,KGShop
23853,320.133,100,000889,*,1386,yulya,2025-04-24 12:10:26.680000,KGShop,yulya,2025-04-24 12:14:51.520000,KGShop
23855,320.052,100,000816,*,1387,yulya,2025-04-24 14:34:02.630000,KGShop,yulya,2025-04-24 14:34:49.433000,KGShop
23856,320.033,100,000890,*,1388,yulya,2025-04-25 15:08:00.120000,KGShop,yulya,2025-04-25 15:12:13.937000,KGShop
23857,320.256,100,000890,*,1389,yulya,2025-04-25 15:08:00.157000,KGShop,yulya,2025-04-25 15:12:15.453000,KGShop
23861,320.063,100,000893,*,1390,yulya,2025-04-28 14:28:01.640000,KGShop,yulya,2025-04-28 14:32:22.060000,KGShop
23864,320.004,100,000895,*,1391,yulya,2025-04-29 10:02:40.270000,KGShop,yulya,2025-04-29 10:06:34.270000,KGShop
23865,320.190,100,000894,*,1392,yulya,2025-04-29 10:03:41.950000,KGShop,yulya,2025-04-29 10:06:35.400000,KGShop
23866,320.029,100,000892,*,1393,yulya,2025-04-29 15:07:51.750000,KGShop,yulya,2025-04-29 15:11:33.247000,KGShop
23867,320.080,100,000892,*,1394,yulya,2025-04-29 15:07:51.777000,KGShop,yulya,2025-04-29 15:11:34.173000,KGShop
23868,320.095,100,000892,*,1395,yulya,2025-04-29 15:07:51.837000,KGShop,yulya,2025-04-29 15:11:35.027000,KGShop
23869,320.131,100,000892,*,1396,yulya,2025-04-29 15:07:51.887000,KGShop,yulya,2025-04-29 15:11:35.897000,KGShop
23870,320.160,100,000892,*,1397,yulya,2025-04-29 15:07:51.913000,KGShop,yulya,2025-04-29 15:11:36.827000,KGShop
23871,320.190,100,000892,*,1398,yulya,2025-04-29 15:07:51.943000,KGShop,yulya,2025-04-29 15:11:37.700000,KGShop
23872,320.272,100,000892,*,1399,yulya,2025-04-29 15:07:52.020000,KGShop,yulya,2025-04-29 15:11:38.583000,KGShop
23873,320.080,100,000891,*,1400,yulya,2025-04-29 15:08:47.137000,KGShop,yulya,2025-04-29 15:11:39.560000,KGShop
23874,320.131,100,000891,*,1401,yulya,2025-04-29 15:08:47.183000,KGShop,yulya,2025-04-29 15:11:40.573000,KGShop
23875,320.190,100,000891,*,1402,yulya,2025-04-29 15:08:47.210000,KGShop,yulya,2025-04-29 15:11:41.520000,KGShop
23877,320.020,100,000896,*,1403,yulya,2025-04-29 16:22:55.620000,KGShop,yulya,2025-04-29 16:26:33.490000,KGShop
23879,320.072,100,000897,*,1404,yulya,2025-04-29 16:26:25.893000,KGShop,yulya,2025-04-29 16:26:34.510000,KGShop
23883,320.080,100,000900,*,1405,yulya,2025-04-30 11:35:02.127000,KGShop,yulya,2025-04-30 11:39:02.307000,KGShop
23884,320.161,100,000898,*,1406,yulya,2025-04-30 12:08:15.003000,KGShop,yulya,2025-04-30 12:09:02.090000,KGShop
23886,320.033,100,000899,*,1407,yulya,2025-04-30 12:51:28.983000,KGShop,yulya,2025-04-30 12:54:02.100000,KGShop
23887,320.031,100,000901,*,1408,yulya,2025-04-30 12:58:57.543000,KGShop,yulya,2025-04-30 12:59:02.540000,KGShop
23888,320.176,100,000901,*,1409,yulya,2025-04-30 12:58:57.570000,KGShop,yulya,2025-04-30 12:59:03.837000,KGShop
23889,320.229,100,000901,*,1410,yulya,2025-04-30 12:58:57.613000,KGShop,yulya,2025-04-30 12:59:05.120000,KGShop
23890,320.161,100,000900,*,1411,yulya,2025-04-30 13:01:34.340000,KGShop,yulya,2025-04-30 13:04:07.153000,KGShop
23891,320.176,100,000901,*,1412,yulya,2025-04-30 13:09:13.193000,KGShop,yulya,2025-04-30 13:14:02.157000,KGShop
23893,320.190,100,000902,*,1413,yulya,2025-04-30 15:00:32.883000,KGShop,yulya,2025-04-30 15:04:02.050000,KGShop
23894,320.190,100,000885,*,1414,yulya,2025-04-30 15:46:17.763000,KGShop,yulya,2025-04-30 15:49:02,KGShop
23895,320.043,100,000900,*,1415,yulya,2025-04-30 16:13:53.497000,KGShop,yulya,2025-04-30 16:14:02.093000,KGShop
23897,320.054,100,000903,*,1416,yulya,2025-05-01 15:25:55.470000,KGShop,yulya,2025-05-01 15:30:40.543000,KGShop
23900,320.163,100,000904,*,1417,yulya,2025-05-05 10:55:46.587000,KGShop,yulya,2025-05-05 11:00:19.430000,KGShop
23901,320.144,100,000905,*,1418,yulya,2025-05-05 10:56:00.453000,KGShop,yulya,2025-05-05 11:00:20.320000,KGShop
23903,320.054,100,000906,*,1419,yulya,2025-05-05 16:52:05.443000,KGShop,yulya,2025-05-05 16:55:18.920000,KGShop
23904,320.074,100,000906,*,1420,yulya,2025-05-05 16:52:05.477000,KGShop,yulya,2025-05-05 16:55:19.737000,KGShop
23905,320.129,100,000906,*,1421,yulya,2025-05-05 16:52:05.527000,KGShop,yulya,2025-05-05 16:55:30.500000,KGShop
23906,320.130,100,000906,*,1422,yulya,2025-05-05 16:52:05.553000,KGShop,yulya,2025-05-05 16:55:36.337000,KGShop
23907,320.190,100,000906,*,1423,yulya,2025-05-05 16:52:05.607000,KGShop,yulya,2025-05-05 16:55:42.053000,KGShop
23908,320.263,100,000906,*,1424,yulya,2025-05-05 16:52:05.637000,KGShop,yulya,2025-05-05 16:55:42.810000,KGShop
23910,320.020,100,000907,*,1425,yulya,2025-05-05 17:00:47.823000,KGShop,yulya,2025-05-05 17:05:18.993000,KGShop
23911,320.072,100,000907,*,1426,yulya,2025-05-05 17:00:47.850000,KGShop,yulya,2025-05-05 17:05:19.787000,KGShop
23912,320.229,100,000907,*,1427,yulya,2025-05-05 17:00:47.897000,KGShop,yulya,2025-05-05 17:05:20.547000,KGShop
23914,320.130,100,000906,*,1428,yulya,2025-05-05 17:39:38.893000,KGShop,yulya,2025-05-05 17:40:18.833000,KGShop
23915,320.025,100,000908,*,1429,yulya,2025-05-06 13:25:36.627000,KGShop,yulya,2025-05-06 13:28:50.987000,KGShop
23918,320.020,100,000910,*,1430,yulya,2025-05-06 16:23:53.890000,KGShop,yulya,2025-05-06 16:28:50.707000,KGShop
23919,320.048,100,000909,*,1431,yulya,2025-05-06 16:24:34.240000,KGShop,yulya,2025-05-06 16:28:51.580000,KGShop
23920,320.095,100,000909,*,1432,yulya,2025-05-06 16:24:34.293000,KGShop,yulya,2025-05-06 16:28:52.360000,KGShop
23922,320.023,100,000911,*,1433,yulya,2025-05-07 11:14:02.807000,KGShop,yulya,2025-05-07 11:17:11.823000,KGShop
23923,320.095,100,000911,*,1434,yulya,2025-05-07 11:14:02.863000,KGShop,yulya,2025-05-07 11:17:12.707000,KGShop
23924,320.023,100,000911,*,1435,yulya,2025-05-07 11:46:50.717000,KGShop,yulya,2025-05-07 11:47:03.983000,KGShop
23926,320.072,100,000912,*,1436,yulya,2025-05-07 13:08:21.423000,KGShop,yulya,2025-05-07 13:12:04.057000,KGShop
23928,320.176,100,000913,*,1437,yulya,2025-05-08 15:07:10.267000,KGShop,yulya,2025-05-08 15:09:28.160000,KGShop
23929,320.190,100,000913,*,1438,yulya,2025-05-08 15:07:10.310000,KGShop,yulya,2025-05-08 15:09:28.863000,KGShop
23931,320.023,100,000914,*,1439,yulya,2025-05-08 17:08:12.897000,KGShop,yulya,2025-05-08 17:09:44.627000,KGShop
23932,320.059,100,000914,*,1440,yulya,2025-05-08 17:08:12.940000,KGShop,yulya,2025-05-08 17:09:45.420000,KGShop
23933,320.063,100,000914,*,1441,yulya,2025-05-08 17:08:13.003000,KGShop,yulya,2025-05-08 17:09:46.293000,KGShop
23934,320.184,100,000914,*,1442,yulya,2025-05-08 17:08:13.033000,KGShop,yulya,2025-05-08 17:09:47.097000,KGShop
23935,320.260,100,000914,*,1443,yulya,2025-05-08 17:08:13.060000,KGShop,yulya,2025-05-08 17:09:47.947000,KGShop
23937,320.033,100,000915,*,1444,yulya,2025-05-09 10:14:23.143000,KGShop,yulya,2025-05-09 10:17:54.647000,KGShop
23938,320.077,100,000915,*,1445,yulya,2025-05-09 10:14:23.203000,KGShop,yulya,2025-05-09 10:17:55.367000,KGShop
23939,320.163,100,000915,*,1446,yulya,2025-05-09 10:14:23.277000,KGShop,yulya,2025-05-09 10:17:56.103000,KGShop
23940,320.225,100,000915,*,1447,yulya,2025-05-09 10:14:23.310000,KGShop,yulya,2025-05-09 10:17:56.863000,KGShop
23942,320.020,100,000916,*,1448,yulya,2025-05-09 11:03:50.657000,KGShop,yulya,2025-05-09 11:07:54.410000,KGShop
23943,320.033,100,000916,*,1449,yulya,2025-05-09 11:03:50.800000,KGShop,yulya,2025-05-09 11:07:55.300000,KGShop
23944,320.108,100,000916,*,1450,yulya,2025-05-09 11:03:50.830000,KGShop,yulya,2025-05-09 11:07:56.013000,KGShop
23945,320.074,100,000915,*,1451,yulya,2025-05-09 12:37:44.270000,KGShop,yulya,2025-05-09 12:37:54.353000,KGShop
23946,320.161,100,000915,*,1452,yulya,2025-05-09 12:37:44.303000,KGShop,yulya,2025-05-09 12:37:55.503000,KGShop
23948,320.250,100,000917,*,1453,yulya,2025-05-09 14:43:42.337000,KGShop,yulya,2025-05-09 14:47:54.097000,KGShop
23951,320.020,100,000918,*,1454,yulya,2025-05-12 10:06:51.597000,KGShop,yulya,2025-05-12 10:07:42.947000,KGShop
23952,320.033,100,000918,*,1455,yulya,2025-05-12 10:06:51.663000,KGShop,yulya,2025-05-12 10:07:43.833000,KGShop
23953,320.063,100,000918,*,1456,yulya,2025-05-12 10:06:51.797000,KGShop,yulya,2025-05-12 10:07:44.843000,KGShop
23954,320.176,100,000918,*,1457,yulya,2025-05-12 10:06:51.927000,KGShop,yulya,2025-05-12 10:07:46.640000,KGShop
23955,320.267,100,000918,*,1458,yulya,2025-05-12 10:06:52.010000,KGShop,yulya,2025-05-12 10:07:47.543000,KGShop
23956,320.080,100,000919,*,1459,yulya,2025-05-12 10:25:16.937000,KGShop,yulya,2025-05-12 10:27:41.897000,KGShop
23959,320.020,100,000920,*,1460,yulya,2025-05-12 11:17:17.563000,KGShop,yulya,2025-05-12 11:17:41.910000,KGShop
23960,320.033,100,000920,*,1461,yulya,2025-05-12 11:17:17.630000,KGShop,yulya,2025-05-12 11:17:42.680000,KGShop
23961,320.132,100,000920,*,1462,yulya,2025-05-12 11:17:17.657000,KGShop,yulya,2025-05-12 11:17:43.517000,KGShop
23962,320.144,100,000920,*,1463,yulya,2025-05-12 11:17:17.683000,KGShop,yulya,2025-05-12 11:17:44.290000,KGShop
23963,320.161,100,000920,*,1464,yulya,2025-05-12 11:17:17.710000,KGShop,yulya,2025-05-12 11:17:45.073000,KGShop
23964,320.190,100,000920,*,1465,yulya,2025-05-12 11:17:17.760000,KGShop,yulya,2025-05-12 11:17:45.833000,KGShop
23965,320.163,100,000921,*,1466,yulya,2025-05-12 11:18:15.527000,KGShop,yulya,2025-05-12 11:22:41.887000,KGShop
23967,320.059,100,000922,*,1467,yulya,2025-05-12 11:33:54.610000,KGShop,yulya,2025-05-12 11:37:41.823000,KGShop
23969,320.108,100,000923,*,1468,yulya,2025-05-12 11:38:57.990000,KGShop,yulya,2025-05-12 11:42:41.897000,KGShop
23971,320.080,100,000924,*,1469,yulya,2025-05-12 12:11:40.327000,KGShop,yulya,2025-05-12 12:12:41.857000,KGShop
