FisNo,Fisinx,cbpg,tanim,ParaCinsi,EvrakNo,Tutar,Banka,Sube,Vade,MuhKod,KurFarkiMuhKod,MM,KurFarkiMM,StpjOran,KDVOran,StpjMuhKod,KDVMuhKod,locked,Tanim2,KurFarkiDvz,BABSCODE,ExtraField1,ExtraField2,ExtraField3,TevKod,TevOran,TevMuhKod,kgid,mkgid,insUN,insDT,insApp,updUN,updDT,updApp
384,1144,120.168,,US,,300.0000000000,,,,,,,,,,,,,,,,,,,,,,1144,384,yulya,2025-04-29 10:53:30.977000,KGShop,,,
384,1145,120.127,,US,,714.0000000000,,,,,,,,,,,,,,,,,,,,,,1145,384,yulya,2025-04-29 10:53:30.980000,KGShop,,,
384,1146,120.024,SVETA,US,,700.0000000000,,,,,,,,,,,,,,,,,,,,,,1146,384,yulya,2025-04-29 10:53:30.983000,KGShop,,,
385,1147,120.033,OKSANADAN ALINDI,US,,222.0000000000,,,,,,,,,,,,,,,,,,,,,,1147,385,yulya,2025-04-29 10:54:17.683000,KGShop,,,
384,1148,120.034,,US,,1024.0000000000,,,,,,,,,,,,,,,,,,,,,,1148,384,yulya,2025-04-29 10:54:52.213000,KGShop,,,
386,1149,320.259,6 ÇİFT İADE KALİTE 5861*30,US,,180.0000000000,,,,,,,,,,,,,,,,,,,,,,1149,386,yulya,2025-04-29 12:52:45.777000,KGShop,,,
386,1150,320.013,1 ÇİFT 1645 KALİTE İADE,US,,30.0000000000,,,,,,,,,,,,,,,,,,,,,,1150,386,yulya,2025-04-29 12:54:43.997000,KGShop,,,
387,1151,320.196,EMRAH HAVALE,US,,902.0000000000,,,,,,,,,,,,,,,,,,,,,,1151,387,yulya,2025-04-29 13:52:05.300000,KGShop,,,
388,1152,120.033,İADE,US,,40.0000000000,,,,,,,,,,,,,,,,,,,,,,1152,388,yulya,2025-04-29 14:00:20.240000,KGShop,,,
389,1153,320.263,1 ÇİFT 303 KALİTE İADE,US,,20.0000000000,,,,,,,,,,,,,,,,,,,,,,1153,389,yulya,2025-04-29 16:15:43.653000,KGShop,,,
390,1154,120.150,263-303 KALİTE 1 ÇİFT İADE,US,,23.0000000000,,,,,,,,,,,,,,,,,,,,,,1154,390,yulya,2025-04-29 16:24:20.300000,KGShop,yulya,2025-04-29 17:04:49.657000,KGShop
391,1155,120.021 ,1 ÇİFT 6033 KALİTE İADE,US,,37.0000000000,,,,,,,,,,,,,,,,,,,,,,1155,391,yulya,2025-04-29 16:31:53.893000,KGShop,,,
392,1156,320.132,1 ÇİFT 6033 KALİTE İADE,US,,33.0000000000,,,,,,,,,,,,,,,,,,,,,,1156,392,yulya,2025-04-29 16:32:34.933000,KGShop,,,
390,1157,120.150,263-26 KALİTE 4 ÇİFT İADE,US,,92.0000000000,,,,,,,,,,,,,,,,,,,,,,1157,390,yulya,2025-04-29 17:00:01.607000,KGShop,yulya,2025-04-29 17:04:49.660000,KGShop
389,1158,320.263,26 KALİTE 4 ÇİFT İADE,US,,80.0000000000,,,,,,,,,,,,,,,,,,,,,,1158,389,yulya,2025-04-29 17:00:32,KGShop,,,
393,1159,120.083,,US,,4000.0000000000,,,,,,,,,,,,,,,,,,,,,,1159,393,yulya,2025-04-29 18:17:30.483000,KGShop,,,
394,1160,320.063,,US,,2000.0000000000,,,,,,,,,,,,,,,,,,,,,,1160,394,yulya,2025-04-30 12:03:31.857000,KGShop,,,
394,1161,320.108,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1161,394,yulya,2025-04-30 12:03:31.860000,KGShop,,,
394,1162,320.263,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1162,394,yulya,2025-04-30 12:03:31.863000,KGShop,,,
395,1163,120.033,,US,,1712.0000000000,,,,,,,,,,,,,,,,,,,,,,1163,395,yulya,2025-04-30 12:05:10.177000,KGShop,,,
396,1164,120.113,,US,,2300.0000000000,,,,,,,,,,,,,,,,,,,,,,1164,396,yulya,2025-04-30 12:29:38.310000,KGShop,,,
396,1165,120.092,,US,,698.0000000000,,,,,,,,,,,,,,,,,,,,,,1165,396,yulya,2025-04-30 13:41:55.960000,KGShop,,,
396,1166,120.118,,US,,2320.0000000000,,,,,,,,,,,,,,,,,,,,,,1166,396,yulya,2025-04-30 13:41:55.960000,KGShop,,,
396,1167,120.043,,US,,188.0000000000,,,,,,,,,,,,,,,,,,,,,,1167,396,yulya,2025-04-30 15:01:15.573000,KGShop,,,
396,1168,120.046,,US,,3885.0000000000,,,,,,,,,,,,,,,,,,,,,,1168,396,yulya,2025-04-30 15:12:16.763000,KGShop,,,
396,1169,120.123,,US,,448.0000000000,,,,,,,,,,,,,,,,,,,,,,1169,396,yulya,2025-04-30 16:49:59.097000,KGShop,,,
397,1170,320.031,113-03 1 ÇİFT İADE,US,,25.0000000000,,,,,,,,,,,,,,,,,,,,,,1170,397,yulya,2025-05-01 10:28:31.990000,KGShop,,,
398,1171,120.056,113-03 1 ÇİFT İADE RESİM,US,,28.0000000000,,,,,,,,,,,,,,,,,,,,,,1171,398,yulya,2025-05-01 10:29:14.560000,KGShop,,,
399,1172,120.084,FATURA,US,,19.0000000000,,,,,,,,,,,,,,,,,,,,,,1172,399,yulya,2025-05-01 10:31:32.987000,KGShop,,,
397,1173,320.031,104-13 KALŞİTE 7 ÇİFT İADE ,US,,224.0000000000,,,,,,,,,,,,,,,,,,,,,,1173,397,yulya,2025-05-01 11:52:05.950000,KGShop,,,
397,1174,320.031,104-04 KALİTE 1 ÇİFT İADE,US,,28.0000000000,,,,,,,,,,,,,,,,,,,,,,1174,397,yulya,2025-05-01 11:52:05.957000,KGShop,,,
400,1175,320.077,1008 kalite 1 çift iade ,US,,30.0000000000,,,,,,,,,,,,,,,,,,,,,,1175,400,yulya,2025-05-01 13:52:19.563000,KGShop,,,
401,1176,320.045,1015 kaLİTE KÜRKLÜ 8 ÇİFT İADE,US,,288.0000000000,,,,,,,,,,,,,,,,,,,,,,1176,401,yulya,2025-05-01 13:54:48.803000,KGShop,,,
401,1177,320.045,1011 KALİTE 1 ÇİFT İADE,US,,32.0000000000,,,,,,,,,,,,,,,,,,,,,,1177,401,yulya,2025-05-01 13:54:48.810000,KGShop,,,
402,1178,120.120,,US,,1788.0000000000,,,,,,,,,,,,,,,,,,,,,,1178,402,yulya,2025-05-01 15:19:12.287000,KGShop,,,
402,1179,120.157,,US,,400.0000000000,,,,,,,,,,,,,,,,,,,,,,1179,402,yulya,2025-05-01 15:24:27.410000,KGShop,,,
403,1180,120.049,045-1011 1 ÇİFT,US,,36.0000000000,,,,,,,,,,,,,,,,,,,,,,1180,403,yulya,2025-05-01 15:27:22.650000,KGShop,,,
403,1181,120.049,045-1015  8 ÇİFT KÜRKLÜ,US,,320.0000000000,,,,,,,,,,,,,,,,,,,,,,1181,403,yulya,2025-05-01 15:27:22.653000,KGShop,,,
403,1182,120.049,031-104 13  7 ÇİFT,US,,252.0000000000,,,,,,,,,,,,,,,,,,,,,,1182,403,yulya,2025-05-01 15:27:22.657000,KGShop,,,
403,1183,120.049,031-104 04 1 ÇİFT,US,,32.0000000000,,,,,,,,,,,,,,,,,,,,,,1183,403,yulya,2025-05-01 15:27:22.663000,KGShop,,,
403,1184,120.049,077-1008 1 ÇİFT,US,,33.0000000000,,,,,,,,,,,,,,,,,,,,,,1184,403,yulya,2025-05-01 15:27:22.663000,KGShop,,,
404,1185,320.006,14 çift  *26,US,,350.0000000000,,,,,,,,,,,,,,,,,,,,,,1185,404,yulya,2025-05-01 15:43:15.133000,KGShop,yulya,2025-05-01 15:45:25.970000,KGShop
405,1186,120.135,,US,,1300.0000000000,,,,,,,,,,,,,,,,,,,,,,1186,405,yulya,2025-05-01 16:26:19.153000,KGShop,,,
405,1187,120.115,,US,,2000.0000000000,,,,,,,,,,,,,,,,,,,,,,1187,405,yulya,2025-05-01 17:09:11,KGShop,,,
406,1188,120.121,FATURA,US,,30.0000000000,,,,,,,,,,,,,,,,,,,,,,1188,406,yulya,2025-05-02 15:39:00.393000,KGShop,,,
407,1189,120.176,KARGO MERTATEKS,US,,1950.0000000000,,,,,,,,,,,,,,,,,,,,,,1189,407,yulya,2025-05-02 15:39:55.887000,KGShop,,,
407,1190,120.084,KARGO MERTATEKS,US,,371.0000000000,,,,,,,,,,,,,,,,,,,,,,1190,407,yulya,2025-05-02 15:40:31.440000,KGShop,,,
408,1191,320.004,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1191,408,yulya,2025-05-02 16:50:12.553000,KGShop,,,
408,1192,320.020,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1192,408,yulya,2025-05-02 16:50:12.563000,KGShop,,,
408,1193,320.023,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1193,408,yulya,2025-05-02 16:50:12.567000,KGShop,,,
408,1194,320.031,,US,,700.0000000000,,,,,,,,,,,,,,,,,,,,,,1194,408,yulya,2025-05-02 16:50:12.570000,KGShop,,,
408,1195,320.033,,US,,300.0000000000,,,,,,,,,,,,,,,,,,,,,,1195,408,yulya,2025-05-02 16:50:12.570000,KGShop,yulya,2025-05-02 16:53:52.273000,KGShop
408,1196,320.052,,US,,378.0000000000,,,,,,,,,,,,,,,,,,,,,,1196,408,yulya,2025-05-02 16:50:12.573000,KGShop,,,
408,1197,320.054,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1197,408,yulya,2025-05-02 16:50:12.573000,KGShop,,,
408,1198,320.072,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1198,408,yulya,2025-05-02 16:50:12.577000,KGShop,,,
408,1199,320.074,,US,,800.0000000000,,,,,,,,,,,,,,,,,,,,,,1199,408,yulya,2025-05-02 16:50:12.577000,KGShop,,,
408,1200,320.077,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1200,408,yulya,2025-05-02 16:50:12.580000,KGShop,,,
408,1201,320.080,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1201,408,yulya,2025-05-02 16:50:12.580000,KGShop,,,
408,1202,320.108,,US,,200.0000000000,,,,,,,,,,,,,,,,,,,,,,1202,408,yulya,2025-05-02 16:50:12.583000,KGShop,,,
408,1203,320.110,,US,,220.0000000000,,,,,,,,,,,,,,,,,,,,,,1203,408,yulya,2025-05-02 16:50:12.587000,KGShop,,,
408,1204,320.129,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1204,408,yulya,2025-05-02 16:50:12.587000,KGShop,,,
408,1205,320.131,,US,,700.0000000000,,,,,,,,,,,,,,,,,,,,,,1205,408,yulya,2025-05-02 16:50:12.590000,KGShop,,,
408,1206,320.133,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1206,408,yulya,2025-05-02 16:50:12.590000,KGShop,,,
408,1207,320.006,,US,,350.0000000000,,,,,,,,,,,,,,,,,,,,,,1207,408,yulya,2025-05-02 16:50:12.593000,KGShop,,,
408,1208,320.134,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1208,408,yulya,2025-05-02 16:50:12.597000,KGShop,,,
408,1209,320.144,,US,,1500.0000000000,,,,,,,,,,,,,,,,,,,,,,1209,408,yulya,2025-05-02 16:50:12.597000,KGShop,,,
408,1210,320.161,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1210,408,yulya,2025-05-02 16:50:12.600000,KGShop,,,
408,1211,320.163,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1211,408,yulya,2025-05-02 16:50:12.600000,KGShop,,,
408,1212,320.176,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1212,408,yulya,2025-05-02 16:50:12.603000,KGShop,,,
408,1213,320.190,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1213,408,yulya,2025-05-02 16:50:12.603000,KGShop,,,
408,1214,320.207,,US,,700.0000000000,,,,,,,,,,,,,,,,,,,,,,1214,408,yulya,2025-05-02 16:50:12.607000,KGShop,,,
408,1215,320.213,,US,,200.0000000000,,,,,,,,,,,,,,,,,,,,,,1215,408,yulya,2025-05-02 16:50:12.610000,KGShop,,,
408,1216,320.229,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1216,408,yulya,2025-05-02 16:50:12.610000,KGShop,,,
408,1217,320.250,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1217,408,yulya,2025-05-02 16:50:12.613000,KGShop,,,
408,1218,320.254,,US,,590.0000000000,,,,,,,,,,,,,,,,,,,,,,1218,408,yulya,2025-05-02 16:50:12.613000,KGShop,,,
408,1219,320.260,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1219,408,yulya,2025-05-02 16:50:12.617000,KGShop,,,
408,1220,320.262,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1220,408,yulya,2025-05-02 16:50:12.617000,KGShop,,,
408,1221,320.269,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1221,408,yulya,2025-05-02 16:50:12.620000,KGShop,,,
408,1222,320.278,,US,,160.0000000000,,,,,,,,,,,,,,,,,,,,,,1222,408,yulya,2025-05-02 16:50:12.620000,KGShop,,,
408,1223,320.281,,US,,326.0000000000,,,,,,,,,,,,,,,,,,,,,,1223,408,yulya,2025-05-02 16:50:12.623000,KGShop,yulya,2025-05-02 17:09:29.953000,KGShop
409,1224,320.054,,US,,300.0000000000,,,,,,,,,,,,,,,,,,,,,,1224,409,yulya,2025-05-05 09:48:48.267000,KGShop,,,
410,1225,120.016 ,,US,,902.0000000000,,,,,,,,,,,,,,,,,,,,,,1225,410,yulya,2025-05-05 09:57:31.570000,KGShop,,,
407,1226,120.050,,US,,1648.0000000000,,,,,,,,,,,,,,,,,,,,,,1226,407,yulya,2025-05-05 11:13:40.360000,KGShop,,,
407,1227,120.053,,US,,1112.0000000000,,,,,,,,,,,,,,,,,,,,,,1227,407,yulya,2025-05-05 11:13:40.363000,KGShop,,,
407,1228,120.148,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1228,407,yulya,2025-05-05 12:43:07.477000,KGShop,,,
411,1229,320.072,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1229,411,yulya,2025-05-05 13:49:29.337000,KGShop,,,
412,1230,120.085,İPTALLERDEN ÖDEME GERİ VERİLDİ,US,,432.0000000000,,,,,,,,,,,,,,,,,,,,,,1230,412,yulya,2025-05-05 15:19:01.337000,KGShop,,,
407,1231,120.024,LENA,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1231,407,yulya,2025-05-05 15:23:59.713000,KGShop,,,
413,1232,320.080,"800 $  VE  22,500 TL KDV DE ÖDENDİ",US,,800.0000000000,,,,,,,,,,,,,,,,,,,,,,1232,413,yulya,2025-05-05 15:34:31.627000,KGShop,yulya,2025-05-05 15:34:59.600000,KGShop
414,1233,120.152,,US,,3168.0000000000,,,,,,,,,,,,,,,,,,,,,,1233,414,yulya,2025-05-05 17:05:59.337000,KGShop,,,
415,1234,120.039,,US,,1327.0000000000,,,,,,,,,,,,,,,,,,,,,,1234,415,yulya,2025-05-06 13:25:06.997000,KGShop,,,
415,1235,120.093,,US,,700.0000000000,,,,,,,,,,,,,,,,,,,,,,1235,415,yulya,2025-05-06 13:25:07,KGShop,,,
416,1236,320.059,1 ÇİFT İADE 120 KALİTE,US,,24.0000000000,,,,,,,,,,,,,,,,,,,,,,1236,416,yulya,2025-05-06 13:48:58.617000,KGShop,yulya,2025-05-06 13:51:17.600000,KGShop
417,1237,120.053,059-120 KALİTE 1 ÇİFT İADE,US,,27.0000000000,,,,,,,,,,,,,,,,,,,,,,1237,417,yulya,2025-05-06 13:52:47.773000,KGShop,,,
418,1238,120.020,,US,,1800.0000000000,,,,,,,,,,,,,,,,,,,,,,1238,418,yulya,2025-05-06 15:46:49.477000,KGShop,,,
419,1239,120.030,023-9210 2 ÇİFT İADE 2 SİDE SOL GİTMİŞ,US,,58.0000000000,,,,,,,,,,,,,,,,,,,,,,1239,419,yulya,2025-05-06 16:07:32.837000,KGShop,,,
420,1240,320.023,9210 KALİTE 2 ÇİFT SOL GİTMİŞ,US,,52.0000000000,,,,,,,,,,,,,,,,,,,,,,1240,420,yulya,2025-05-06 16:11:23.047000,KGShop,,,
421,1241,320.092,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1241,421,yulya,2025-05-06 16:50:09.150000,KGShop,,,
421,1242,320.286,,US,,1300.0000000000,,,,,,,,,,,,,,,,,,,,,,1242,421,yulya,2025-05-06 16:50:09.150000,KGShop,,,
418,1243,120.108,,US,,8925.0000000000,,,,,,,,,,,,,,,,,,,,,,1243,418,yulya,2025-05-06 17:42:24.070000,KGShop,,,
422,1244,120.066,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1244,422,yulya,2025-05-08 12:54:26.043000,KGShop,,,
422,1245,120.107,,US,,1070.0000000000,,,,,,,,,,,,,,,,,,,,,,1245,422,yulya,2025-05-08 13:50:28.663000,KGShop,,,
422,1246,120.197,,US,,1024.0000000000,,,,,,,,,,,,,,,,,,,,,,1246,422,yulya,2025-05-08 13:50:28.663000,KGShop,,,
423,1247,320.286,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1247,423,yulya,2025-05-08 16:40:18.167000,KGShop,,,
422,1248,120.062,,US,,1500.0000000000,,,,,,,,,,,,,,,,,,,,,,1248,422,yulya,2025-05-08 17:29:24.010000,KGShop,,,
424,1249,120.133,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1249,424,yulya,2025-05-09 09:51:34.610000,KGShop,,,
425,1250,320.286,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1250,425,yulya,2025-05-09 12:28:43.143000,KGShop,,,
427,1252,320.004,,US,,400.0000000000,,,,,,,,,,,,,,,,,,,,,,1252,427,yulya,2025-05-09 16:59:41.890000,KGShop,,,
427,1253,320.020,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1253,427,yulya,2025-05-09 16:59:41.893000,KGShop,,,
427,1254,320.023,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1254,427,yulya,2025-05-09 16:59:41.893000,KGShop,,,
427,1255,320.033,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1255,427,yulya,2025-05-09 16:59:41.897000,KGShop,,,
427,1256,320.048,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1256,427,yulya,2025-05-09 16:59:41.900000,KGShop,,,
427,1257,320.054,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1257,427,yulya,2025-05-09 17:15:30.543000,KGShop,,,
427,1258,320.072,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1258,427,yulya,2025-05-09 17:15:30.553000,KGShop,,,
427,1259,320.077,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1259,427,yulya,2025-05-09 17:15:30.570000,KGShop,,,
427,1260,320.080,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1260,427,yulya,2025-05-09 17:15:30.580000,KGShop,,,
427,1261,320.108,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1261,427,yulya,2025-05-09 17:15:30.587000,KGShop,,,
427,1263,320.129,,US,,200.0000000000,,,,,,,,,,,,,,,,,,,,,,1263,427,yulya,2025-05-09 17:15:30.607000,KGShop,,,
427,1264,320.131,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1264,427,yulya,2025-05-09 17:15:30.620000,KGShop,,,
427,1265,320.144,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1265,427,yulya,2025-05-09 17:15:30.630000,KGShop,,,
427,1266,320.163,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1266,427,yulya,2025-05-09 17:15:30.647000,KGShop,,,
427,1267,320.190,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1267,427,yulya,2025-05-09 17:15:30.653000,KGShop,,,
427,1268,320.207,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1268,427,yulya,2025-05-09 17:15:30.663000,KGShop,,,
427,1269,320.250,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1269,427,yulya,2025-05-09 17:15:30.673000,KGShop,,,
427,1270,320.256,,US,,400.0000000000,,,,,,,,,,,,,,,,,,,,,,1270,427,yulya,2025-05-09 17:15:30.673000,KGShop,,,
427,1271,320.260,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1271,427,yulya,2025-05-09 17:15:30.677000,KGShop,,,
427,1272,320.262,,US,,200.0000000000,,,,,,,,,,,,,,,,,,,,,,1272,427,yulya,2025-05-09 17:15:30.680000,KGShop,,,
427,1273,320.263,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1273,427,yulya,2025-05-09 17:15:30.680000,KGShop,,,
427,1274,320.269,,US,,800.0000000000,,,,,,,,,,,,,,,,,,,,,,1274,427,yulya,2025-05-09 17:15:30.683000,KGShop,,,
427,1275,320.277,,US,,400.0000000000,,,,,,,,,,,,,,,,,,,,,,1275,427,yulya,2025-05-09 17:15:30.687000,KGShop,,,
427,1276,320.275,DAHA ÖNCE ÖDENMİŞ,US,,200.0000000000,,,,,,,,,,,,,,,,,,,,,,1276,427,yulya,2025-05-09 17:15:30.690000,KGShop,,,
428,1277,120.068,,US,,480.0000000000,,,,,,,,,,,,,,,,,,,,,,1277,428,yulya,2025-05-09 17:24:22.760000,KGShop,,,
429,1278,120.204,,US,,2000.0000000000,,,,,,,,,,,,,,,,,,,,,,1278,429,yulya,2025-05-12 10:00:03.010000,KGShop,,,
430,1279,320.054,,US,,300.0000000000,,,,,,,,,,,,,,,,,,,,,,1279,430,yulya,2025-05-12 10:01:53.100000,KGShop,,,
431,1280,320.229,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1280,431,yulya,2025-05-12 10:38:00.797000,KGShop,,,
432,1281,120.201,,US,,336.0000000000,,,,,,,,,,,,,,,,,,,,,,1281,432,yulya,2025-05-12 11:16:10.453000,KGShop,,,
433,1282,120.098,190-24357      8*16  İADE,US,,128.0000000000,,,,,,,,,,,,,,,,,,,,,,1282,433,yulya,2025-05-12 11:26:40.717000,KGShop,yulya,2025-05-12 11:29:41.387000,KGShop
434,1283,320.190,8 ÇİFT 24357 KALİTE İADE,US,,104.0000000000,,,,,,,,,,,,,,,,,,,,,,1283,434,yulya,2025-05-12 11:30:14.447000,KGShop,,,
433,1284,120.098,072-605   1 ÇİFT İADE,US,,25.0000000000,,,,,,,,,,,,,,,,,,,,,,1284,433,yulya,2025-05-12 12:27:30.820000,KGShop,yulya,2025-05-12 12:29:50.040000,KGShop
435,1285,120.098,,US,,360.0000000000,,,,,,,,,,,,,,,,,,,,,,1285,435,yulya,2025-05-12 12:28:10.757000,KGShop,,,
436,1287,320.072,6058 KALİTE 1 ÇİFT İADE,US,,22.0000000000,,,,,,,,,,,,,,,,,,,,,,1287,436,yulya,2025-05-12 12:30:33.060000,KGShop,,,
432,1288,120.093,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1288,432,yulya,2025-05-12 12:38:43.510000,KGShop,,,
432,1289,120.104,,US,,400.0000000000,,,,,,,,,,,,,,,,,,,,,,1289,432,yulya,2025-05-12 12:38:43.513000,KGShop,,,
432,1290,120.191,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1290,432,yulya,2025-05-12 12:38:43.517000,KGShop,,,
437,1291,320.043,SORUNLU ÜRÜN TAMİR,US,,25.0000000000,,,,,,,,,,,,,,,,,,,,,,1291,437,yulya,2025-05-12 12:45:28.063000,KGShop,yulya,2025-05-12 12:46:35.533000,KGShop
438,1292,120.061,SORUNLU ÜRÜN TAMİR,US,,25.0000000000,,,,,,,,,,,,,,,,,,,,,,1292,438,yulya,2025-05-12 12:45:49.813000,KGShop,,,
432,1293,120.201,VİKA,US,,336.0000000000,,,,,,,,,,,,,,,,,,,,,,1293,432,yulya,2025-05-12 12:48:00.160000,KGShop,,,
435,1295,120.062,,US,,1500.0000000000,,,,,,,,,,,,,,,,,,,,,,1295,435,yulya,2025-05-12 13:42:29.983000,KGShop,,,
435,1296,120.027,,US,,1052.0000000000,,,,,,,,,,,,,,,,,,,,,,1296,435,yulya,2025-05-12 13:46:23.357000,KGShop,,,
440,1297,120.123,219-44381  1 çift iade,US,,23.0000000000,,,,,,,,,,,,,,,,,,,,,,1297,440,yulya,2025-05-12 16:07:57.800000,KGShop,,,
441,1298,320.219,44381 kalite  1 çft iade,US,,20.0000000000,,,,,,,,,,,,,,,,,,,,,,1298,441,yulya,2025-05-12 16:09:03.270000,KGShop,,,
432,1299,120.103,,US,,1776.0000000000,,,,,,,,,,,,,,,,,,,,,,1299,432,yulya,2025-05-12 18:25:09.463000,KGShop,,,
442,1300,120.168,,US,,644.0000000000,,,,,,,,,,,,,,,,,,,,,,1300,442,yulya,2025-05-13 11:09:08.853000,KGShop,,,
442,1302,120.102,,US,,1904.0000000000,,,,,,,,,,,,,,,,,,,,,,1302,442,yulya,2025-05-13 11:23:11.920000,KGShop,,,
442,1303,120.021 ,,US,,171.0000000000,,,,,,,,,,,,,,,,,,,,,,1303,442,yulya,2025-05-13 11:59:10.090000,KGShop,,,
442,1304,120.088,,US,,464.0000000000,,,,,,,,,,,,,,,,,,,,,,1304,442,yulya,2025-05-13 16:23:22.470000,KGShop,,,
442,1305,120.037,,US,,2058.0000000000,,,,,,,,,,,,,,,,,,,,,,1305,442,yulya,2025-05-13 16:23:22.473000,KGShop,,,
442,1306,120.069,,US,,1500.0000000000,,,,,,,,,,,,,,,,,,,,,,1306,442,yulya,2025-05-13 16:40:16.610000,KGShop,,,
442,1307,120.030,,US,,4000.0000000000,,,,,,,,,,,,,,,,,,,,,,1307,442,yulya,2025-05-13 18:33:42.980000,KGShop,,,
444,1308,120.133,FATURA,US,,21.0000000000,,,,,,,,,,,,,,,,,,,,,,1308,444,yulya,2025-05-14 10:00:12.113000,KGShop,,,
445,1309,320.134,,US,,400.0000000000,,,,,,,,,,,,,,,,,,,,,,1309,445,yulya,2025-05-14 10:29:50.740000,KGShop,,,
445,1310,320.225,,US,,300.0000000000,,,,,,,,,,,,,,,,,,,,,,1310,445,yulya,2025-05-14 10:29:50.743000,KGShop,,,
445,1311,320.009,,US,,500.0000000000,,,,,,,,,,,,,,,,,,,,,,1311,445,yulya,2025-05-14 10:29:50.747000,KGShop,,,
445,1312,320.099,,US,,400.0000000000,,,,,,,,,,,,,,,,,,,,,,1312,445,yulya,2025-05-14 10:29:50.750000,KGShop,,,
445,1313,320.219,,US,,700.0000000000,,,,,,,,,,,,,,,,,,,,,,1313,445,yulya,2025-05-14 10:29:50.750000,KGShop,,,
445,1314,320.184,HAVALE 28764 TL,US,,742.0000000000,,,,,,,,,,,,,,,,,,,,,,1314,445,yulya,2025-05-14 11:04:38.923000,KGShop,yulya,2025-05-14 11:04:54.357000,KGShop
446,1315,320.023,,US,,2000.0000000000,,,,,,,,,,,,,,,,,,,,,,1315,446,yulya,2025-05-15 14:03:53.617000,KGShop,,,
447,1316,120.110,,US,,400.0000000000,,,,,,,,,,,,,,,,,,,,,,1316,447,yulya,2025-05-15 14:05:03.440000,KGShop,,,
447,1317,120.024,LENA,US,,700.0000000000,,,,,,,,,,,,,,,,,,,,,,1317,447,yulya,2025-05-15 16:52:24.403000,KGShop,,,
447,1318,120.024,SVETA,US,,700.0000000000,,,,,,,,,,,,,,,,,,,,,,1318,447,yulya,2025-05-15 16:52:24.410000,KGShop,,,
447,1319,120.094,,US,,1000.0000000000,,,,,,,,,,,,,,,,,,,,,,1319,447,yulya,2025-05-15 16:52:24.413000,KGShop,,,
