Koli_KOD,Beden_No,Koli_ADET,kgid,insUN,insDT,insApp,updUN,updDT,updApp
A822,2,0.000000,8798,yulya,2025-01-28 16:27:01.437000,KGShop,,,
A822,3,0.000000,8799,yulya,2025-01-28 16:27:01.450000,KGShop,,,
A822,4,0.000000,8800,yulya,2025-01-28 16:27:01.470000,KGShop,,,
A822,5,0.000000,8801,yulya,2025-01-28 16:27:01.487000,KGShop,,,
A822,6,3.000000,8802,yulya,2025-01-28 16:27:01.507000,KGShop,,,
A822,7,2.000000,8803,yulya,2025-01-28 16:27:01.523000,KGShop,,,
A822,8,3.000000,8804,yulya,2025-01-28 16:27:01.540000,KGShop,,,
A822,9,1.000000,8805,yulya,2025-01-28 16:27:01.560000,KGShop,,,
A822,10,0.000000,8806,yulya,2025-01-28 16:27:01.577000,KGShop,,,
A822,11,1.000000,8807,yulya,2025-01-28 16:27:01.593000,KGShop,,,
A822,12,0.000000,8808,yulya,2025-01-28 16:27:01.610000,KGShop,,,
A824,1,0.000000,8809,yulya,2025-01-28 17:43:04.763000,KGShop,,,
A824,2,0.000000,8810,yulya,2025-01-28 17:43:04.780000,KGShop,,,
A824,3,0.000000,8811,yulya,2025-01-28 17:43:04.797000,KGShop,,,
A824,4,1.000000,8812,yulya,2025-01-28 17:43:04.813000,KGShop,,,
A824,5,2.000000,8813,yulya,2025-01-28 17:43:04.830000,KGShop,,,
A824,6,3.000000,8814,yulya,2025-01-28 17:43:04.843000,KGShop,,,
A824,7,3.000000,8815,yulya,2025-01-28 17:43:04.860000,KGShop,,,
A824,8,2.000000,8816,yulya,2025-01-28 17:43:04.877000,KGShop,,,
A824,9,2.000000,8817,yulya,2025-01-28 17:43:04.893000,KGShop,,,
A824,10,2.000000,8818,yulya,2025-01-28 17:43:04.910000,KGShop,,,
A824,11,1.000000,8819,yulya,2025-01-28 17:43:04.927000,KGShop,,,
A824,12,0.000000,8820,yulya,2025-01-28 17:43:04.943000,KGShop,,,
A826,1,0.000000,8821,yulya,2025-01-29 11:14:07.247000,KGShop,,,
A826,2,3.000000,8822,yulya,2025-01-29 11:14:07.267000,KGShop,,,
A826,3,2.000000,8823,yulya,2025-01-29 11:14:07.280000,KGShop,,,
A826,4,1.000000,8824,yulya,2025-01-29 11:14:07.297000,KGShop,,,
A826,5,1.000000,8825,yulya,2025-01-29 11:14:07.310000,KGShop,,,
A826,6,1.000000,8826,yulya,2025-01-29 11:14:07.327000,KGShop,,,
A826,7,1.000000,8827,yulya,2025-01-29 11:14:07.340000,KGShop,,,
A826,8,1.000000,8828,yulya,2025-01-29 11:14:07.357000,KGShop,,,
A826,9,0.000000,8829,yulya,2025-01-29 11:14:07.370000,KGShop,,,
A826,10,0.000000,8830,yulya,2025-01-29 11:14:07.387000,KGShop,,,
A826,11,0.000000,8831,yulya,2025-01-29 11:14:07.400000,KGShop,,,
A826,12,0.000000,8832,yulya,2025-01-29 11:14:07.417000,KGShop,,,
A828,1,0.000000,8833,yulya,2025-01-29 14:05:57.737000,KGShop,,,
A828,2,0.000000,8834,yulya,2025-01-29 14:05:57.750000,KGShop,,,
A828,3,0.000000,8835,yulya,2025-01-29 14:05:57.770000,KGShop,,,
A828,4,1.000000,8836,yulya,2025-01-29 14:05:57.783000,KGShop,,,
A828,5,1.000000,8837,yulya,2025-01-29 14:05:57.800000,KGShop,,,
A828,6,3.000000,8838,yulya,2025-01-29 14:05:57.813000,KGShop,,,
A828,7,3.000000,8839,yulya,2025-01-29 14:05:57.827000,KGShop,,,
A828,8,2.000000,8840,yulya,2025-01-29 14:05:57.840000,KGShop,,,
A828,9,2.000000,8841,yulya,2025-01-29 14:05:57.857000,KGShop,,,
A828,10,1.000000,8842,yulya,2025-01-29 14:05:57.870000,KGShop,,,
A828,11,0.000000,8843,yulya,2025-01-29 14:05:57.887000,KGShop,,,
A828,12,0.000000,8844,yulya,2025-01-29 14:05:57.900000,KGShop,,,
A830,1,0.000000,8845,yulya,2025-01-29 14:12:03.927000,KGShop,,,
A830,2,0.000000,8846,yulya,2025-01-29 14:12:03.947000,KGShop,,,
A830,3,0.000000,8847,yulya,2025-01-29 14:12:03.960000,KGShop,,,
A830,4,1.000000,8848,yulya,2025-01-29 14:12:03.977000,KGShop,,,
A830,5,1.000000,8849,yulya,2025-01-29 14:12:03.997000,KGShop,,,
A830,6,3.000000,8850,yulya,2025-01-29 14:12:04.020000,KGShop,,,
A830,7,3.000000,8851,yulya,2025-01-29 14:12:04.033000,KGShop,,,
A830,8,2.000000,8852,yulya,2025-01-29 14:12:04.050000,KGShop,,,
A830,9,2.000000,8853,yulya,2025-01-29 14:12:04.077000,KGShop,,,
A830,10,2.000000,8854,yulya,2025-01-29 14:12:04.103000,KGShop,,,
A830,11,0.000000,8855,yulya,2025-01-29 14:12:04.123000,KGShop,,,
A830,12,0.000000,8856,yulya,2025-01-29 14:12:04.137000,KGShop,,,
A832,1,0.000000,8857,yulya,2025-01-29 15:06:43.990000,KGShop,,,
A832,2,0.000000,8858,yulya,2025-01-29 15:06:44.007000,KGShop,,,
A832,3,0.000000,8859,yulya,2025-01-29 15:06:44.023000,KGShop,,,
A832,4,0.000000,8860,yulya,2025-01-29 15:06:44.040000,KGShop,,,
A832,5,1.000000,8861,yulya,2025-01-29 15:06:44.053000,KGShop,,,
A832,6,1.000000,8862,yulya,2025-01-29 15:06:44.073000,KGShop,,,
A832,7,1.000000,8863,yulya,2025-01-29 15:06:44.090000,KGShop,,,
A832,8,2.000000,8864,yulya,2025-01-29 15:06:44.103000,KGShop,,,
A832,9,2.000000,8865,yulya,2025-01-29 15:06:44.120000,KGShop,,,
A832,10,1.000000,8866,yulya,2025-01-29 15:06:44.137000,KGShop,,,
A832,11,1.000000,8867,yulya,2025-01-29 15:06:44.150000,KGShop,,,
A832,12,0.000000,8868,yulya,2025-01-29 15:06:44.167000,KGShop,,,
A834,1,0.000000,8869,yulya,2025-01-29 15:07:13.600000,KGShop,,,
A834,2,0.000000,8870,yulya,2025-01-29 15:07:13.617000,KGShop,,,
A834,3,0.000000,8871,yulya,2025-01-29 15:07:13.630000,KGShop,,,
A834,4,0.000000,8872,yulya,2025-01-29 15:07:13.647000,KGShop,,,
A834,5,1.000000,8873,yulya,2025-01-29 15:07:13.660000,KGShop,,,
A834,6,1.000000,8874,yulya,2025-01-29 15:07:13.677000,KGShop,,,
A834,7,2.000000,8875,yulya,2025-01-29 15:07:13.693000,KGShop,,,
A834,8,2.000000,8876,yulya,2025-01-29 15:07:13.710000,KGShop,,,
A834,9,2.000000,8877,yulya,2025-01-29 15:07:13.723000,KGShop,,,
A834,10,1.000000,8878,yulya,2025-01-29 15:07:13.740000,KGShop,,,
A834,11,1.000000,8879,yulya,2025-01-29 15:07:13.757000,KGShop,,,
A834,12,0.000000,8880,yulya,2025-01-29 15:07:13.770000,KGShop,,,
A836,1,0.000000,8881,yulya,2025-01-30 16:05:15.193000,KGShop,,,
A836,2,0.000000,8882,yulya,2025-01-30 16:05:15.210000,KGShop,,,
A836,3,0.000000,8883,yulya,2025-01-30 16:05:15.223000,KGShop,,,
A836,4,2.000000,8884,yulya,2025-01-30 16:05:15.240000,KGShop,,,
A836,5,2.000000,8885,yulya,2025-01-30 16:05:15.257000,KGShop,,,
A836,6,2.000000,8886,yulya,2025-01-30 16:05:15.270000,KGShop,,,
A836,7,2.000000,8887,yulya,2025-01-30 16:05:15.287000,KGShop,,,
A836,8,2.000000,8888,yulya,2025-01-30 16:05:15.300000,KGShop,,,
A836,9,2.000000,8889,yulya,2025-01-30 16:05:15.317000,KGShop,,,
A836,10,2.000000,8890,yulya,2025-01-30 16:05:15.330000,KGShop,,,
A836,11,2.000000,8891,yulya,2025-01-30 16:05:15.347000,KGShop,,,
A836,12,0.000000,8892,yulya,2025-01-30 16:05:15.363000,KGShop,,,
A838,1,0.000000,8893,yulya,2025-01-31 12:13:02.540000,KGShop,,,
A838,2,0.000000,8894,yulya,2025-01-31 12:13:02.560000,KGShop,,,
A838,3,0.000000,8895,yulya,2025-01-31 12:13:02.573000,KGShop,,,
A838,4,1.000000,8896,yulya,2025-01-31 12:13:02.590000,KGShop,,,
A838,5,3.000000,8897,yulya,2025-01-31 12:13:02.607000,KGShop,,,
A838,6,3.000000,8898,yulya,2025-01-31 12:13:02.620000,KGShop,,,
A838,7,3.000000,8899,yulya,2025-01-31 12:13:02.637000,KGShop,,,
A838,8,2.000000,8900,yulya,2025-01-31 12:13:02.650000,KGShop,,,
A838,9,0.000000,8901,yulya,2025-01-31 12:13:02.663000,KGShop,,,
A838,10,0.000000,8902,yulya,2025-01-31 12:13:02.680000,KGShop,,,
A838,11,0.000000,8903,yulya,2025-01-31 12:13:02.693000,KGShop,,,
A838,12,0.000000,8904,yulya,2025-01-31 12:13:02.710000,KGShop,,,
A840,1,0.000000,8905,yulya,2025-01-31 16:26:48.543000,KGShop,,,
A840,2,0.000000,8906,yulya,2025-01-31 16:26:48.563000,KGShop,,,
A840,3,0.000000,8907,yulya,2025-01-31 16:26:48.580000,KGShop,,,
A840,4,0.000000,8908,yulya,2025-01-31 16:26:48.597000,KGShop,,,
A840,5,0.000000,8909,yulya,2025-01-31 16:26:48.613000,KGShop,,,
A840,6,0.000000,8910,yulya,2025-01-31 16:26:48.627000,KGShop,,,
A840,7,0.000000,8911,yulya,2025-01-31 16:26:48.643000,KGShop,,,
A840,8,0.000000,8912,yulya,2025-01-31 16:26:48.657000,KGShop,,,
A840,9,2.000000,8913,yulya,2025-01-31 16:26:48.673000,KGShop,,,
A840,10,2.000000,8914,yulya,2025-01-31 16:26:48.687000,KGShop,,,
A840,11,2.000000,8915,yulya,2025-01-31 16:26:48.703000,KGShop,,,
A840,12,2.000000,8916,yulya,2025-01-31 16:26:48.717000,KGShop,,,
A842,1,0.000000,8917,yulya,2025-02-03 11:15:46.717000,KGShop,,,
A842,2,0.000000,8918,yulya,2025-02-03 11:15:46.743000,KGShop,,,
A842,3,0.000000,8919,yulya,2025-02-03 11:15:46.763000,KGShop,,,
A842,4,1.000000,8920,yulya,2025-02-03 11:15:46.783000,KGShop,,,
A842,5,1.000000,8921,yulya,2025-02-03 11:15:46.800000,KGShop,,,
A842,6,2.000000,8922,yulya,2025-02-03 11:15:46.820000,KGShop,,,
A842,7,1.000000,8923,yulya,2025-02-03 11:15:46.840000,KGShop,,,
A842,8,1.000000,8924,yulya,2025-02-03 11:15:46.857000,KGShop,,,
A842,9,1.000000,8925,yulya,2025-02-03 11:15:46.877000,KGShop,,,
A842,10,0.000000,8926,yulya,2025-02-03 11:15:46.893000,KGShop,,,
A842,11,0.000000,8927,yulya,2025-02-03 11:15:46.913000,KGShop,,,
A842,12,0.000000,8928,yulya,2025-02-03 11:15:46.930000,KGShop,,,
A844,1,0.000000,8929,yulya,2025-02-04 10:30:30.923000,KGShop,,,
A844,2,0.000000,8930,yulya,2025-02-04 10:30:30.943000,KGShop,,,
A844,3,0.000000,8931,yulya,2025-02-04 10:30:30.963000,KGShop,,,
A844,4,1.000000,8932,yulya,2025-02-04 10:30:30.980000,KGShop,,,
A844,5,1.000000,8933,yulya,2025-02-04 10:30:30.997000,KGShop,,,
A844,6,2.000000,8934,yulya,2025-02-04 10:30:31.013000,KGShop,,,
A844,7,3.000000,8935,yulya,2025-02-04 10:30:31.033000,KGShop,,,
A844,8,1.000000,8936,yulya,2025-02-04 10:30:31.050000,KGShop,,,
A844,9,1.000000,8937,yulya,2025-02-04 10:30:31.067000,KGShop,,,
A844,10,1.000000,8938,yulya,2025-02-04 10:30:31.087000,KGShop,,,
A844,11,0.000000,8939,yulya,2025-02-04 10:30:31.107000,KGShop,,,
A844,12,0.000000,8940,yulya,2025-02-04 10:30:31.123000,KGShop,,,
A846,1,0.000000,8941,yulya,2025-02-04 10:34:57.250000,KGShop,,,
A846,2,0.000000,8942,yulya,2025-02-04 10:34:57.267000,KGShop,,,
A846,3,0.000000,8943,yulya,2025-02-04 10:34:57.283000,KGShop,,,
A846,4,0.000000,8944,yulya,2025-02-04 10:34:57.300000,KGShop,,,
A846,5,0.000000,8945,yulya,2025-02-04 10:34:57.313000,KGShop,,,
A846,6,2.000000,8946,yulya,2025-02-04 10:34:57.330000,KGShop,,,
A846,7,2.000000,8947,yulya,2025-02-04 10:34:57.343000,KGShop,,,
A846,8,1.000000,8948,yulya,2025-02-04 10:34:57.360000,KGShop,,,
A846,9,1.000000,8949,yulya,2025-02-04 10:34:57.380000,KGShop,,,
A846,10,1.000000,8950,yulya,2025-02-04 10:34:57.400000,KGShop,,,
A846,11,1.000000,8951,yulya,2025-02-04 10:34:57.420000,KGShop,,,
A846,12,0.000000,8952,yulya,2025-02-04 10:34:57.443000,KGShop,,,
A848,1,0.000000,8953,yulya,2025-02-04 12:44:17.100000,KGShop,,,
A848,2,0.000000,8954,yulya,2025-02-04 12:44:17.120000,KGShop,,,
A848,3,0.000000,8955,yulya,2025-02-04 12:44:17.133000,KGShop,,,
A848,4,2.000000,8956,yulya,2025-02-04 12:44:17.153000,KGShop,,,
A848,5,3.000000,8957,yulya,2025-02-04 12:44:17.170000,KGShop,,,
A848,6,3.000000,8958,yulya,2025-02-04 12:44:17.187000,KGShop,,,
A848,7,3.000000,8959,yulya,2025-02-04 12:44:17.203000,KGShop,,,
A848,8,3.000000,8960,yulya,2025-02-04 12:44:17.223000,KGShop,,,
A848,9,3.000000,8961,yulya,2025-02-04 12:44:17.240000,KGShop,,,
A848,10,3.000000,8962,yulya,2025-02-04 12:44:17.260000,KGShop,,,
A848,11,3.000000,8963,yulya,2025-02-04 12:44:17.280000,KGShop,,,
A848,12,0.000000,8964,yulya,2025-02-04 12:44:17.297000,KGShop,,,
A850,1,0.000000,8965,yulya,2025-02-04 12:44:42.037000,KGShop,,,
A850,2,0.000000,8966,yulya,2025-02-04 12:44:42.057000,KGShop,,,
A850,3,0.000000,8967,yulya,2025-02-04 12:44:42.073000,KGShop,,,
A850,4,0.000000,8968,yulya,2025-02-04 12:44:42.090000,KGShop,,,
A850,5,2.000000,8969,yulya,2025-02-04 12:44:42.107000,KGShop,,,
A850,6,3.000000,8970,yulya,2025-02-04 12:44:42.123000,KGShop,,,
A850,7,3.000000,8971,yulya,2025-02-04 12:44:42.143000,KGShop,,,
A850,8,3.000000,8972,yulya,2025-02-04 12:44:42.160000,KGShop,,,
A850,9,3.000000,8973,yulya,2025-02-04 12:44:42.177000,KGShop,,,
A850,10,3.000000,8974,yulya,2025-02-04 12:44:42.193000,KGShop,,,
A850,11,3.000000,8975,yulya,2025-02-04 12:44:42.210000,KGShop,,,
A850,12,0.000000,8976,yulya,2025-02-04 12:44:42.223000,KGShop,,,
A852,1,0.000000,8977,yulya,2025-02-04 16:26:12.207000,KGShop,,,
A852,2,0.000000,8978,yulya,2025-02-04 16:26:12.227000,KGShop,,,
A852,3,2.000000,8979,yulya,2025-02-04 16:26:12.240000,KGShop,,,
A852,4,1.000000,8980,yulya,2025-02-04 16:26:12.257000,KGShop,,,
A852,5,2.000000,8981,yulya,2025-02-04 16:26:12.287000,KGShop,,,
A852,6,2.000000,8982,yulya,2025-02-04 16:26:12.303000,KGShop,,,
A852,7,2.000000,8983,yulya,2025-02-04 16:26:12.320000,KGShop,,,
A852,8,2.000000,8984,yulya,2025-02-04 16:26:12.333000,KGShop,,,
A852,9,1.000000,8985,yulya,2025-02-04 16:26:12.350000,KGShop,,,
A852,10,0.000000,8986,yulya,2025-02-04 16:26:12.367000,KGShop,,,
A852,11,0.000000,8987,yulya,2025-02-04 16:26:12.383000,KGShop,,,
A852,12,0.000000,8988,yulya,2025-02-04 16:26:12.403000,KGShop,,,
A854,1,0.000000,8989,yulya,2025-02-05 13:11:20.353000,KGShop,,,
A854,2,0.000000,8990,yulya,2025-02-05 13:11:20.377000,KGShop,,,
A854,3,0.000000,8991,yulya,2025-02-05 13:11:20.393000,KGShop,,,
A854,4,1.000000,8992,yulya,2025-02-05 13:11:20.410000,KGShop,,,
A854,5,1.000000,8993,yulya,2025-02-05 13:11:20.430000,KGShop,,,
A854,6,1.000000,8994,yulya,2025-02-05 13:11:20.447000,KGShop,,,
A854,7,2.000000,8995,yulya,2025-02-05 13:11:20.463000,KGShop,,,
A854,8,1.000000,8996,yulya,2025-02-05 13:11:20.480000,KGShop,,,
A854,9,1.000000,8997,yulya,2025-02-05 13:11:20.503000,KGShop,,,
A854,10,1.000000,8998,yulya,2025-02-05 13:11:20.527000,KGShop,,,
A854,11,1.000000,8999,yulya,2025-02-05 13:11:20.550000,KGShop,,,
A854,12,1.000000,9000,yulya,2025-02-05 13:11:20.570000,KGShop,,,
A856,1,1.000000,9013,yulya,2025-02-05 19:42:33.217000,KGShop,,,
A856,2,2.000000,9014,yulya,2025-02-05 19:42:33.230000,KGShop,,,
A856,3,1.000000,9015,yulya,2025-02-05 19:42:33.247000,KGShop,,,
A856,4,1.000000,9016,yulya,2025-02-05 19:42:33.263000,KGShop,,,
A856,5,1.000000,9017,yulya,2025-02-05 19:42:33.280000,KGShop,,,
A856,6,1.000000,9018,yulya,2025-02-05 19:42:33.293000,KGShop,,,
A856,7,1.000000,9019,yulya,2025-02-05 19:42:33.310000,KGShop,,,
A856,8,0.000000,9020,yulya,2025-02-05 19:42:33.327000,KGShop,,,
A856,9,0.000000,9021,yulya,2025-02-05 19:42:33.340000,KGShop,,,
A856,10,0.000000,9022,yulya,2025-02-05 19:42:33.357000,KGShop,,,
A856,11,0.000000,9023,yulya,2025-02-05 19:42:33.377000,KGShop,,,
A856,12,0.000000,9024,yulya,2025-02-05 19:42:33.390000,KGShop,,,
A858,1,0.000000,9025,yulya,2025-02-06 13:31:21.840000,KGShop,,,
A858,2,0.000000,9026,yulya,2025-02-06 13:31:22.117000,KGShop,,,
A858,3,0.000000,9027,yulya,2025-02-06 13:31:22.137000,KGShop,,,
A858,4,1.000000,9028,yulya,2025-02-06 13:31:22.157000,KGShop,,,
A858,5,1.000000,9029,yulya,2025-02-06 13:31:22.173000,KGShop,,,
A858,6,2.000000,9030,yulya,2025-02-06 13:31:22.193000,KGShop,,,
A858,7,1.000000,9031,yulya,2025-02-06 13:31:22.210000,KGShop,,,
A858,8,1.000000,9032,yulya,2025-02-06 13:31:22.237000,KGShop,,,
A858,9,2.000000,9033,yulya,2025-02-06 13:31:22.253000,KGShop,,,
A858,10,0.000000,9034,yulya,2025-02-06 13:31:25.373000,KGShop,,,
A858,11,0.000000,9035,yulya,2025-02-06 13:31:27.630000,KGShop,,,
A858,12,0.000000,9036,yulya,2025-02-06 13:31:30.580000,KGShop,,,
A860,1,0.000000,9037,yulya,2025-02-06 15:22:03.910000,KGShop,,,
A860,2,0.000000,9038,yulya,2025-02-06 15:22:03.933000,KGShop,,,
A860,3,0.000000,9039,yulya,2025-02-06 15:22:03.953000,KGShop,,,
A860,4,1.000000,9040,yulya,2025-02-06 15:22:03.973000,KGShop,,,
A860,5,1.000000,9041,yulya,2025-02-06 15:22:03.990000,KGShop,,,
A860,6,2.000000,9042,yulya,2025-02-06 15:22:04.010000,KGShop,,,
A860,7,2.000000,9043,yulya,2025-02-06 15:22:04.030000,KGShop,,,
A860,8,1.000000,9044,yulya,2025-02-06 15:22:04.047000,KGShop,,,
A860,9,1.000000,9045,yulya,2025-02-06 15:22:04.067000,KGShop,,,
A860,10,1.000000,9046,yulya,2025-02-06 15:22:04.090000,KGShop,,,
A860,11,1.000000,9047,yulya,2025-02-06 15:22:04.110000,KGShop,,,
A860,12,0.000000,9048,yulya,2025-02-06 15:22:04.133000,KGShop,,,
A862,1,0.000000,9049,yulya,2025-02-06 15:31:17.997000,KGShop,,,
A862,2,0.000000,9050,yulya,2025-02-06 15:31:18.017000,KGShop,,,
A862,3,0.000000,9051,yulya,2025-02-06 15:31:18.040000,KGShop,,,
A862,4,0.000000,9052,yulya,2025-02-06 15:31:18.053000,KGShop,,,
A862,5,1.000000,9053,yulya,2025-02-06 15:31:18.073000,KGShop,,,
A862,6,1.000000,9054,yulya,2025-02-06 15:31:18.090000,KGShop,,,
A862,7,1.000000,9055,yulya,2025-02-06 15:31:18.107000,KGShop,,,
A862,8,2.000000,9056,yulya,2025-02-06 15:31:18.127000,KGShop,,,
A862,9,1.000000,9057,yulya,2025-02-06 15:31:18.143000,KGShop,,,
A862,10,2.000000,9058,yulya,2025-02-06 15:31:18.163000,KGShop,,,
A862,11,0.000000,9059,yulya,2025-02-06 15:31:18.183000,KGShop,,,
A862,12,0.000000,9060,yulya,2025-02-06 15:31:18.200000,KGShop,,,
A864,1,0.000000,9061,yulya,2025-02-06 18:10:13.883000,KGShop,,,
A864,2,0.000000,9062,yulya,2025-02-06 18:10:13.900000,KGShop,,,
A864,3,0.000000,9063,yulya,2025-02-06 18:10:13.917000,KGShop,,,
A864,4,1.000000,9064,yulya,2025-02-06 18:10:13.933000,KGShop,,,
A864,5,3.000000,9065,yulya,2025-02-06 18:10:13.950000,KGShop,,,
A864,6,6.000000,9066,yulya,2025-02-06 18:10:13.967000,KGShop,,,
A864,7,0.000000,9067,yulya,2025-02-06 18:10:13.983000,KGShop,,,
A864,8,0.000000,9068,yulya,2025-02-06 18:10:14,KGShop,,,
A864,9,0.000000,9069,yulya,2025-02-06 18:10:14.013000,KGShop,,,
A864,10,0.000000,9070,yulya,2025-02-06 18:10:14.030000,KGShop,,,
A864,11,0.000000,9071,yulya,2025-02-06 18:10:14.043000,KGShop,,,
A864,12,0.000000,9072,yulya,2025-02-06 18:10:14.060000,KGShop,,,
A866,1,0.000000,9073,yulya,2025-02-06 18:11:03.553000,KGShop,,,
A866,2,0.000000,9074,yulya,2025-02-06 18:11:03.577000,KGShop,,,
A866,3,0.000000,9075,yulya,2025-02-06 18:11:03.600000,KGShop,,,
A866,4,0.000000,9076,yulya,2025-02-06 18:11:03.617000,KGShop,,,
A866,5,0.000000,9077,yulya,2025-02-06 18:11:03.637000,KGShop,,,
A866,6,0.000000,9078,yulya,2025-02-06 18:11:03.657000,KGShop,,,
A866,7,0.000000,9079,yulya,2025-02-06 18:11:03.670000,KGShop,,,
A866,8,8.000000,9080,yulya,2025-02-06 18:11:03.690000,KGShop,,,
A866,9,0.000000,9081,yulya,2025-02-06 18:11:03.713000,KGShop,,,
A866,10,0.000000,9082,yulya,2025-02-06 18:11:03.730000,KGShop,,,
A866,11,0.000000,9083,yulya,2025-02-06 18:11:03.750000,KGShop,,,
A866,12,0.000000,9084,yulya,2025-02-06 18:11:03.767000,KGShop,,,
A868,1,0.000000,9085,yulya,2025-02-06 18:11:30.910000,KGShop,,,
A868,2,0.000000,9086,yulya,2025-02-06 18:11:30.937000,KGShop,,,
A868,3,0.000000,9087,yulya,2025-02-06 18:11:30.953000,KGShop,,,
A868,4,0.000000,9088,yulya,2025-02-06 18:11:30.973000,KGShop,,,
A868,5,0.000000,9089,yulya,2025-02-06 18:11:30.993000,KGShop,,,
A868,6,0.000000,9090,yulya,2025-02-06 18:11:31.010000,KGShop,,,
A868,7,0.000000,9091,yulya,2025-02-06 18:11:31.030000,KGShop,,,
A868,8,0.000000,9092,yulya,2025-02-06 18:11:31.053000,KGShop,,,
A868,9,6.000000,9093,yulya,2025-02-06 18:11:31.077000,KGShop,,,
A868,10,4.000000,9094,yulya,2025-02-06 18:11:31.093000,KGShop,,,
A868,11,0.000000,9095,yulya,2025-02-06 18:11:31.117000,KGShop,,,
A868,12,0.000000,9096,yulya,2025-02-06 18:11:31.137000,KGShop,,,
A870,1,0.000000,9097,yulya,2025-02-06 18:16:15.370000,KGShop,,,
A870,2,0.000000,9098,yulya,2025-02-06 18:16:15.390000,KGShop,,,
A870,3,0.000000,9099,yulya,2025-02-06 18:16:15.410000,KGShop,,,
A870,4,0.000000,9100,yulya,2025-02-06 18:16:15.430000,KGShop,,,
A870,5,1.000000,9101,yulya,2025-02-06 18:16:15.453000,KGShop,,,
A870,6,3.000000,9102,yulya,2025-02-06 18:16:15.477000,KGShop,,,
A870,7,6.000000,9103,yulya,2025-02-06 18:16:15.493000,KGShop,,,
A870,8,0.000000,9104,yulya,2025-02-06 18:16:15.513000,KGShop,,,
A870,9,0.000000,9105,yulya,2025-02-06 18:16:15.533000,KGShop,,,
A870,10,0.000000,9106,yulya,2025-02-06 18:16:15.553000,KGShop,,,
A870,11,0.000000,9107,yulya,2025-02-06 18:16:15.570000,KGShop,,,
A870,12,0.000000,9108,yulya,2025-02-06 18:16:15.590000,KGShop,,,
A872,1,0.000000,9109,yulya,2025-02-06 18:20:48.143000,KGShop,,,
A872,2,0.000000,9110,yulya,2025-02-06 18:20:48.170000,KGShop,,,
A872,3,0.000000,9111,yulya,2025-02-06 18:20:48.190000,KGShop,,,
A872,4,0.000000,9112,yulya,2025-02-06 18:20:48.210000,KGShop,,,
A872,5,0.000000,9113,yulya,2025-02-06 18:20:48.230000,KGShop,,,
A872,6,0.000000,9114,yulya,2025-02-06 18:20:48.250000,KGShop,,,
A872,7,0.000000,9115,yulya,2025-02-06 18:20:48.263000,KGShop,,,
A872,8,4.000000,9116,yulya,2025-02-06 18:20:48.283000,KGShop,,,
A872,9,4.000000,9117,yulya,2025-02-06 18:20:48.300000,KGShop,,,
A872,10,4.000000,9118,yulya,2025-02-06 18:20:48.320000,KGShop,,,
A872,11,0.000000,9119,yulya,2025-02-06 18:20:48.340000,KGShop,,,
A872,12,0.000000,9120,yulya,2025-02-06 18:20:48.357000,KGShop,,,
A874,1,0.000000,9121,yulya,2025-02-07 11:03:42.170000,KGShop,,,
A874,2,0.000000,9122,yulya,2025-02-07 11:03:42.187000,KGShop,,,
A874,3,0.000000,9123,yulya,2025-02-07 11:03:42.203000,KGShop,,,
A874,4,1.000000,9124,yulya,2025-02-07 11:03:42.220000,KGShop,,,
A874,5,1.000000,9125,yulya,2025-02-07 11:03:42.237000,KGShop,,,
A874,6,2.000000,9126,yulya,2025-02-07 11:03:42.253000,KGShop,,,
A874,7,3.000000,9127,yulya,2025-02-07 11:03:42.270000,KGShop,,,
A874,8,1.000000,9128,yulya,2025-02-07 11:03:42.290000,KGShop,,,
A874,9,1.000000,9129,yulya,2025-02-07 11:03:42.313000,KGShop,,,
A874,10,0.000000,9130,yulya,2025-02-07 11:03:42.333000,KGShop,,,
A874,11,0.000000,9131,yulya,2025-02-07 11:03:42.353000,KGShop,,,
A874,12,0.000000,9132,yulya,2025-02-07 11:03:42.373000,KGShop,,,
A876,1,0.000000,9133,yulya,2025-02-07 12:03:53.250000,KGShop,,,
A876,2,0.000000,9134,yulya,2025-02-07 12:03:53.263000,KGShop,,,
A876,3,0.000000,9135,yulya,2025-02-07 12:03:53.280000,KGShop,,,
A876,4,0.000000,9136,yulya,2025-02-07 12:03:53.297000,KGShop,,,
A876,5,0.000000,9137,yulya,2025-02-07 12:03:53.317000,KGShop,,,
A876,6,2.000000,9138,yulya,2025-02-07 12:03:53.333000,KGShop,,,
A876,7,2.000000,9139,yulya,2025-02-07 12:03:53.350000,KGShop,,,
A876,8,3.000000,9140,yulya,2025-02-07 12:03:53.367000,KGShop,,,
A876,9,0.000000,9141,yulya,2025-02-07 12:03:53.387000,KGShop,,,
A876,10,1.000000,9142,yulya,2025-02-07 12:03:53.403000,KGShop,,,
A876,11,0.000000,9143,yulya,2025-02-07 12:03:53.420000,KGShop,,,
A876,12,0.000000,9144,yulya,2025-02-07 12:03:53.437000,KGShop,,,
A878,1,0.000000,9145,yulya,2025-02-10 09:51:04.540000,KGShop,,,
A878,2,0.000000,9146,yulya,2025-02-10 09:51:04.570000,KGShop,,,
A878,3,0.000000,9147,yulya,2025-02-10 09:51:04.590000,KGShop,,,
A878,4,2.000000,9148,yulya,2025-02-10 09:51:04.610000,KGShop,,,
A878,5,3.000000,9149,yulya,2025-02-10 09:51:04.630000,KGShop,,,
