kgid,mkgid,RKod,Asorti,Miktar,insUN,insDT,insApp,updUN,updDT,updApp
3658,3689,16909,A01,1.0000000000,Depo,2025-03-26 12:30:01.100000,,,,
3659,3690,16524,A063,1.0000000000,yulya,2025-03-26 13:59:33.670000,,,,
3660,3691,16545,A037,1.0000000000,yulya,2025-03-26 13:59:45.397000,,,,
3661,3692,16545,A063,1.0000000000,yulya,2025-03-26 13:59:54.513000,,,,
3662,3693,16531,A037,1.0000000000,yulya,2025-03-26 13:59:56.540000,,,,
3663,3694,16545,A063,1.0000000000,yulya,2025-03-26 14:00:02.083000,,,,
3664,3695,16533,A037,1.0000000000,yulya,2025-03-26 14:05:18.983000,KGShop,,,
3665,3696,16553,A143,1.0000000000,Depo,2025-03-26 14:13:32.160000,,,,
3666,3697,16522,B032,1.0000000000,Depo,2025-03-26 14:13:35.597000,,,,
3667,3698,20506,A143,1.0000000000,Depo,2025-03-26 14:13:40.167000,,,,
3668,3699,16531,A063,1.0000000000,Depo,2025-03-26 14:13:41.697000,,,,
3669,3700,16547,A01,1.0000000000,Depo,2025-03-26 14:13:44.247000,,,,
3670,3701,20093,A179,1.0000000000,Depo,2025-03-26 14:13:47.287000,,,,
3671,3702,16545,A063,1.0000000000,Depo,2025-03-26 14:14:02.530000,,,,
3672,3703,16522,B042,1.0000000000,Depo,2025-03-26 14:14:04.067000,,,,
3673,3704,16856,A01,1.0000000000,Depo,2025-03-26 14:14:06.103000,,,,
3674,3705,19761,A01,1.0000000000,Depo,2025-03-26 14:14:08.170000,,,,
3675,3706,18110,A01,1.0000000000,Depo,2025-03-26 14:14:09.197000,,,,
3676,3707,19765,A01,1.0000000000,Depo,2025-03-26 14:14:11.737000,,,,
3677,3708,19765,A01,1.0000000000,Depo,2025-03-26 14:14:13.730000,,,,
3678,3709,19414,A976,1.0000000000,yulya,2025-03-26 15:57:46.637000,,,,
3679,3710,19671,A976,1.0000000000,yulya,2025-03-26 15:57:48.033000,,,,
3680,3711,19414,A01,1.0000000000,yulya,2025-03-26 15:57:50.090000,,,,
3681,3712,17077,A063,1.0000000000,yulya,2025-03-26 15:58:12.647000,,,,
3682,3713,17077,A234,1.0000000000,yulya,2025-03-26 15:58:25.860000,,,,
3683,3714,17077,A132,1.0000000000,yulya,2025-03-26 15:58:30.923000,,,,
3684,3715,17077,A132,1.0000000000,yulya,2025-03-26 15:58:44.217000,,,,
3685,3716,16697,A132,1.0000000000,yulya,2025-03-26 15:59:08.737000,,,,
3686,3717,16528,A234,1.0000000000,yulya,2025-03-26 15:59:23.007000,,,,
3687,3718,18462,A063,1.0000000000,yulya,2025-03-26 15:59:27.723000,,,,
3688,3719,17204,A01,2.0000000000,yulya,2025-03-26 15:59:31.810000,,yulya,2025-03-26 16:00:10.373000,
3689,3720,19881,A167,1.0000000000,yulya,2025-03-26 15:59:57.230000,,,,
3690,3721,16697,A298,1.0000000000,yulya,2025-03-26 16:00:05.940000,,,,
3691,3722,16697,A234,1.0000000000,yulya,2025-03-26 16:00:22.690000,,,,
3692,3723,19355,A593,1.0000000000,yulya,2025-03-26 16:00:28.343000,,,,
3693,3724,19671,A01,1.0000000000,yulya,2025-03-26 16:00:33.920000,,,,
3694,3725,16784,A912,1.0000000000,yulya,2025-03-26 16:00:48.263000,,,,
3695,3726,19357,A035,1.0000000000,yulya,2025-03-26 16:00:53.313000,,,,
3696,3727,17196,A162,1.0000000000,yulya,2025-03-26 16:00:58.363000,,,,
3697,3728,19671,A348,1.0000000000,yulya,2025-03-26 16:01:03.453000,,,,
3698,3729,16784,A914,1.0000000000,yulya,2025-03-26 16:01:09.463000,,,,
3699,3730,16545,A063,1.0000000000,Depo,2025-03-26 16:16:36.550000,,,,
3700,3731,17594,A326,1.0000000000,Depo,2025-03-26 16:16:38.027000,,,,
3701,3732,16531,A063,1.0000000000,Depo,2025-03-26 16:16:39.007000,,,,
3702,3733,16697,A234,1.0000000000,Depo,2025-03-26 16:34:45.717000,,,,
3703,3734,17077,A234,1.0000000000,Depo,2025-03-26 16:34:48.700000,,,,
3704,3735,16528,A234,1.0000000000,Depo,2025-03-26 16:34:51.703000,,,,
3705,3736,20404,A234,1.0000000000,Depo,2025-03-26 16:34:53.247000,,,,
3706,3737,20092,A584,1.0000000000,Depo,2025-03-26 16:34:55.797000,,,,
3707,3738,20395,A143,1.0000000000,Depo,2025-03-26 17:00:52.090000,,,,
3708,3739,16856,A01,1.0000000000,Depo,2025-03-26 17:00:53.530000,,,,
3709,3740,16525,A143,1.0000000000,Depo,2025-03-26 17:00:55.587000,,,,
3710,3741,20104,A01,1.0000000000,yulya,2025-03-26 17:34:11.310000,,,,
3711,3742,17503,A142,1.0000000000,yulya,2025-03-26 17:34:13.277000,,,,
3712,3743,19463,A053,1.0000000000,yulya,2025-03-26 17:34:16.840000,,,,
3713,3744,17514,A063,1.0000000000,yulya,2025-03-26 17:34:37.590000,,,,
3714,3745,17514,B056,1.0000000000,yulya,2025-03-26 17:34:39.023000,,,,
3715,3746,16522,A996,1.0000000000,yulya,2025-03-26 17:34:42.073000,,,,
3716,3747,17241,A01,1.0000000000,yulya,2025-03-26 17:34:44.060000,,,,
3717,3748,17289,A242,1.0000000000,yulya,2025-03-26 17:35:18.413000,,,,
3718,3749,19461,A242,1.0000000000,yulya,2025-03-26 17:35:19.913000,,,,
3720,3751,16522,B054,1.0000000000,yulya,2025-03-26 17:35:41.163000,,,,
3721,3752,18111,A557,1.0000000000,yulya,2025-03-26 17:35:42.690000,,,,
3722,3753,19927,A01,1.0000000000,yulya,2025-03-26 17:35:51.353000,,,,
3723,3754,20551,A063,1.0000000000,yulya,2025-03-26 17:36:18.260000,,,,
3724,3755,19268,A01,1.0000000000,yulya,2025-03-26 17:36:19.743000,,,,
3725,3756,20332,A01,1.0000000000,yulya,2025-03-26 17:36:21.233000,,,,
3726,3757,16788,A058,1.0000000000,Depo,2025-03-26 17:43:23.907000,,,,
3727,3758,16525,A047,1.0000000000,Depo,2025-03-26 17:43:29.883000,,,,
3728,3759,17251,A047,1.0000000000,Depo,2025-03-26 17:43:32.440000,,,,
3729,3760,17514,B056,1.0000000000,Depo,2025-03-26 18:06:32.443000,,,,
3730,3761,16522,B054,1.0000000000,Depo,2025-03-26 18:06:34.903000,,,,
3731,3762,16525,A01,1.0000000000,yulya,2025-03-26 18:29:42.950000,,,,
3732,3763,17421,A01,1.0000000000,Depo,2025-03-26 18:34:28.643000,,,,
3733,3764,17427,A01,1.0000000000,Depo,2025-03-26 18:34:31.087000,,,,
3734,3765,19268,A01,1.0000000000,Depo,2025-03-26 18:34:33.633000,,,,
3735,3766,20332,A01,1.0000000000,Depo,2025-03-26 18:34:35.100000,,,,
3736,3767,19414,A01,1.0000000000,Depo,2025-03-26 18:34:36.617000,,,,
3737,3768,19671,A01,1.0000000000,Depo,2025-03-26 18:34:38.140000,,,,
3738,3769,16525,A01,1.0000000000,Depo,2025-03-26 18:34:40.150000,,,,
3739,3770,16603,A01,1.0000000000,yulya,2025-03-26 18:49:52.797000,,,,
3740,3771,20559,A01,1.0000000000,yulya,2025-03-26 18:49:54.670000,,,,
3741,3772,16603,A01,1.0000000000,Depo,2025-03-26 18:50:34.077000,,,,
3742,3773,20559,A01,1.0000000000,Depo,2025-03-26 18:50:35.047000,,,,
3743,3774,19795,A142,1.0000000000,yulya,2025-03-27 09:14:03.503000,,,,
3744,3775,16547,A142,1.0000000000,yulya,2025-03-27 09:14:16.430000,,,,
3745,3776,20273,A031,1.0000000000,yulya,2025-03-27 09:14:30.707000,,,,
3746,3777,16531,B048,1.0000000000,yulya,2025-03-27 09:14:46.093000,,,,
3747,3778,20273,A01,1.0000000000,yulya,2025-03-27 09:15:32.783000,,,,
3748,3779,16523,A143,1.0000000000,yulya,2025-03-27 09:15:34.313000,,,,
3749,3780,19803,A033,1.0000000000,yulya,2025-03-27 09:15:57.383000,,,,
3750,3781,16769,A142,1.0000000000,yulya,2025-03-27 09:16:41.180000,,,,
3751,3782,16874,A142,1.0000000000,yulya,2025-03-27 09:16:43.123000,,,,
3752,3783,16534,A033,1.0000000000,yulya,2025-03-27 09:17:40.667000,,,,
3753,3784,16874,A201,1.0000000000,yulya,2025-03-27 09:17:58.267000,,,,
3754,3785,16874,A01,1.0000000000,yulya,2025-03-27 09:18:00.263000,,,,
3755,3786,17910,A01,1.0000000000,yulya,2025-03-27 09:18:02.347000,,,,
3756,3787,17811,A01,1.0000000000,yulya,2025-03-27 09:18:03.773000,,,,
3757,3788,16704,A01,1.0000000000,yulya,2025-03-27 09:18:53.147000,,,,
3758,3789,17910,A01,1.0000000000,yulya,2025-03-27 09:18:55.187000,,,,
3759,3790,17811,A01,1.0000000000,yulya,2025-03-27 09:18:57.140000,,,,
3760,3791,17910,A01,1.0000000000,yulya,2025-03-27 09:18:59.147000,,,,
3761,3792,16533,A01,1.0000000000,yulya,2025-03-27 09:19:00.670000,,,,
3762,3793,20251,A201,1.0000000000,yulya,2025-03-27 09:19:25.440000,,,,
3763,3794,20559,A142,1.0000000000,yulya,2025-03-27 09:19:27.440000,,,,
3764,3795,17968,A093,1.0000000000,yulya,2025-03-27 09:19:28.913000,,,,
3765,3796,17968,A035,1.0000000000,yulya,2025-03-27 09:19:57.463000,,,,
3766,3797,17968,A01,1.0000000000,yulya,2025-03-27 09:20:25.110000,,,,
3767,3798,16538,A01,1.0000000000,yulya,2025-03-27 09:20:27.157000,,,,
3768,3799,16706,A411,1.0000000000,yulya,2025-03-27 09:20:29.190000,,,,
3769,3800,16856,A01,1.0000000000,yulya,2025-03-27 09:20:30.827000,,,,
3770,3801,16531,A081,1.0000000000,yulya,2025-03-27 09:20:59.850000,,,,
3771,3802,16531,A01,1.0000000000,yulya,2025-03-27 09:21:01.757000,,,,
3772,3803,16523,A01,1.0000000000,yulya,2025-03-27 09:21:03.787000,,,,
3773,3804,16523,A01,1.0000000000,yulya,2025-03-27 09:21:05.753000,,,,
3774,3805,18106,A01,1.0000000000,yulya,2025-03-27 09:21:07.317000,,,,
3775,3806,16531,A142,1.0000000000,yulya,2025-03-27 09:21:31.543000,,,,
3776,3807,16531,A590,1.0000000000,yulya,2025-03-27 09:21:34.053000,,,,
3777,3808,18105,A571,1.0000000000,yulya,2025-03-27 09:21:36.030000,,,,
3778,3809,16547,A850,1.0000000000,yulya,2025-03-27 09:21:37.067000,,,,
3779,3810,16523,A01,1.0000000000,yulya,2025-03-27 09:21:45.027000,,,,
3780,3811,16523,A01,1.0000000000,yulya,2025-03-27 09:21:46.493000,,,,
3781,3812,16523,A033,1.0000000000,Depo,2025-03-27 10:07:42.167000,,,,
3782,3813,19803,A033,1.0000000000,Depo,2025-03-27 10:07:44.037000,,,,
3783,3814,16524,A033,1.0000000000,Depo,2025-03-27 10:07:46.077000,,,,
3784,3815,16531,A058,1.0000000000,Depo,2025-03-27 10:07:47.580000,,,,
3785,3816,16531,A033,1.0000000000,Depo,2025-03-27 10:07:49.630000,,,,
3786,3817,19210,A033,1.0000000000,Depo,2025-03-27 10:07:51.257000,,,,
3787,3818,17427,A174,1.0000000000,Depo,2025-03-27 10:07:52.687000,,,,
3788,3819,16698,A058,1.0000000000,Depo,2025-03-27 10:07:54.660000,,,,
3789,3820,18830,A179,1.0000000000,Depo,2025-03-27 10:07:57.180000,,,,
3790,3821,19423,A033,1.0000000000,Depo,2025-03-27 10:07:59.200000,,,,
3791,3822,19795,A142,1.0000000000,Depo,2025-03-27 11:20:28.837000,,,,
3792,3823,16547,A142,1.0000000000,Depo,2025-03-27 11:20:30.820000,,,,
3793,3824,19414,A976,1.0000000000,Depo,2025-03-27 11:20:32.833000,,,,
3794,3825,19671,A976,1.0000000000,Depo,2025-03-27 11:20:34.850000,,,,
3796,3827,19813,A142,1.0000000000,Depo,2025-03-27 11:20:38.367000,,,,
3797,3828,16970,A102,1.0000000000,Depo,2025-03-27 11:20:39.893000,,,,
3798,3829,20040,A570,1.0000000000,yulya,2025-03-27 11:24:25.543000,KGShop,,,
3799,3830,20620,A201,1.0000000000,yulya,2025-03-27 11:24:36.250000,KGShop,,,
3800,3831,20527,A129,1.0000000000,yulya,2025-03-27 11:43:25.823000,KGShop,,,
3801,3832,20527,A129,1.0000000000,yulya,2025-03-27 11:44:09.853000,KGShop,,,
3802,3833,18106,A01,1.0000000000,Depo,2025-03-27 12:37:23.687000,,,,
3803,3834,19398,A01,1.0000000000,Depo,2025-03-27 12:37:25.120000,,,,
3804,3835,16784,A912,1.0000000000,Depo,2025-03-27 12:37:26.667000,,,,
3805,3836,16771,A571,1.0000000000,Depo,2025-03-27 12:37:28.163000,,,,
3806,3837,18105,A571,1.0000000000,Depo,2025-03-27 12:37:29.207000,,,,
3807,3838,16784,A914,1.0000000000,Depo,2025-03-27 12:37:31.453000,,,,
3808,3839,16697,A174,1.0000000000,yulya,2025-03-27 12:38:28.507000,,,,
3809,3840,17472,A047,1.0000000000,yulya,2025-03-27 12:38:30.597000,,,,
3810,3841,16697,A132,1.0000000000,yulya,2025-03-27 12:38:32.523000,,,,
3811,3842,16522,A060,1.0000000000,yulya,2025-03-27 12:38:47.677000,,,,
3812,3843,17514,A060,1.0000000000,yulya,2025-03-27 12:38:49.627000,,,,
3813,3844,17241,A01,1.0000000000,yulya,2025-03-27 12:38:51.317000,,,,
3814,3845,17241,A01,1.0000000000,yulya,2025-03-27 12:38:52.640000,,,,
3815,3846,17241,A033,1.0000000000,yulya,2025-03-27 12:38:54.180000,,,,
3816,3847,16522,A032,1.0000000000,yulya,2025-03-27 12:38:55.703000,,,,
3818,3849,17811,A01,1.0000000000,Depo,2025-03-27 13:05:12.293000,,,,
3819,3850,17910,A01,1.0000000000,Depo,2025-03-27 13:05:13.730000,,,,
3820,3851,17910,A01,1.0000000000,Depo,2025-03-27 13:05:15.270000,,,,
3821,3852,17811,A01,1.0000000000,Depo,2025-03-27 13:05:17.293000,,,,
3822,3853,19881,A167,1.0000000000,Depo,2025-03-27 13:29:56.537000,,,,
3823,3854,20559,A142,1.0000000000,Depo,2025-03-27 13:29:57.980000,,,,
3824,3855,16531,A142,1.0000000000,Depo,2025-03-27 14:08:37.497000,,,,
3825,3856,17241,A01,1.0000000000,Depo,2025-03-27 14:20:11.643000,,,,
3826,3857,17503,A01,1.0000000000,Depo,2025-03-27 14:20:13.627000,,,,
3827,3858,16577,A174,1.0000000000,Depo,2025-03-27 14:20:15.180000,,,,
3828,3859,16599,A01,1.0000000000,Depo,2025-03-27 14:39:00.767000,,,,
3829,3860,18462,A063,1.0000000000,Depo,2025-03-27 14:39:02.197000,,,,
3830,3861,16523,A01,1.0000000000,Depo,2025-03-27 14:39:04.207000,,,,
3831,3862,16524,A063,1.0000000000,Depo,2025-03-27 14:39:06.213000,,,,
3832,3863,20040,A570,1.0000000000,Depo,2025-03-27 14:56:46.213000,,,,
3833,3864,19541,A067,1.0000000000,Depo,2025-03-27 14:56:47.650000,,,,
3834,3865,16577,A333,1.0000000000,Depo,2025-03-27 14:56:49.160000,,,,
3835,3866,16525,A431,1.0000000000,yulya,2025-03-27 15:05:02.510000,KGShop,,,
3836,3867,16874,A01,1.0000000000,Depo,2025-03-27 15:12:37.870000,,,,
3837,3868,16704,A01,1.0000000000,Depo,2025-03-27 15:12:39.790000,,,,
3838,3869,16533,A01,1.0000000000,Depo,2025-03-27 15:12:41.327000,,,,
3839,3870,16522,A060,1.0000000000,Depo,2025-03-27 15:42:03.633000,,,,
3840,3871,20620,A201,1.0000000000,Depo,2025-03-27 15:42:05.600000,,,,
3841,3872,17514,A060,1.0000000000,Depo,2025-03-27 15:42:06.607000,,,,
3842,3873,17514,A063,1.0000000000,Depo,2025-03-27 15:42:09.580000,,,,
3843,3874,18111,A557,1.0000000000,Depo,2025-03-27 15:42:10.810000,,,,
3844,3875,16697,A174,1.0000000000,Depo,2025-03-27 15:42:12.600000,,,,
3845,3876,16784,A912,1.0000000000,yulya,2025-03-27 16:02:25.807000,,,,
3846,3877,16784,A910,1.0000000000,yulya,2025-03-27 16:02:27.150000,,,,
3847,3878,16524,A063,1.0000000000,Depo,2025-03-27 16:04:45.790000,,,,
3848,3879,16599,A01,1.0000000000,Depo,2025-03-27 16:04:47.267000,,,,
3849,3880,16523,A01,1.0000000000,Depo,2025-03-27 16:04:48.757000,,,,
3850,3881,16593,A01,1.0000000000,yulya,2025-03-27 16:29:09.847000,,,,
3851,3882,16531,A01,1.0000000000,yulya,2025-03-27 16:29:20.420000,,,,
3852,3883,16531,A01,1.0000000000,yulya,2025-03-27 16:29:22.877000,,,,
3854,3885,20273,A031,1.0000000000,Depo,2025-03-27 16:32:10.570000,,,,
3855,3886,16531,A590,1.0000000000,Depo,2025-03-27 16:32:11.903000,,,,
3856,3887,16874,A201,1.0000000000,Depo,2025-03-27 17:05:18.420000,,,,
3857,3888,16522,A996,1.0000000000,Depo,2025-03-27 17:05:20.383000,,,,
3858,3889,16525,A431,1.0000000000,yulya,2025-03-27 17:08:32.893000,KGShop,,,
3859,3890,16599,A01,1.0000000000,Depo,2025-03-27 17:16:20.070000,,,,
3860,3891,16523,A01,1.0000000000,Depo,2025-03-27 17:16:21.500000,,,,
3861,3892,16547,A850,1.0000000000,Depo,2025-03-27 17:19:36.747000,,,,
3862,3893,17241,A01,1.0000000000,yulya,2025-03-27 17:28:49.130000,KGShop,,,
3863,3894,20588,A063,1.0000000000,yulya,2025-03-27 17:29:06.887000,KGShop,,,
3864,3895,17968,A093,1.0000000000,Depo,2025-03-27 17:30:26.260000,,,,
3865,3896,16531,B048,1.0000000000,Depo,2025-03-27 17:30:28.217000,,,,
3866,3897,16549,A01,1.0000000000,yulya,2025-03-27 17:34:25.473000,,,,
3867,3898,16549,A01,1.0000000000,yulya,2025-03-27 17:34:26.877000,,,,
3868,3899,18081,A01,1.0000000000,yulya,2025-03-27 17:34:28.987000,,,,
3869,3900,16577,A01,1.0000000000,yulya,2025-03-27 18:06:03.123000,,,,
3870,3901,16551,A01,1.0000000000,yulya,2025-03-27 18:06:32.520000,,,,
3871,3902,16784,A063,1.0000000000,yulya,2025-03-27 18:06:33.997000,,,,
3872,3903,16545,A201,1.0000000000,yulya,2025-03-27 18:06:35.513000,,,,
3873,3904,16551,A201,1.0000000000,yulya,2025-03-27 18:07:00.380000,,,,
3874,3905,16784,A058,1.0000000000,yulya,2025-03-27 18:07:01.930000,,,,
3875,3906,16599,A201,1.0000000000,yulya,2025-03-27 18:07:05,,,,
3876,3907,16599,A142,1.0000000000,yulya,2025-03-27 18:07:28.877000,,,,
3877,3908,16523,B044,1.0000000000,yulya,2025-03-27 18:07:30.903000,,,,
3878,3909,16523,B060,1.0000000000,yulya,2025-03-27 18:07:35.357000,,,,
3879,3910,16523,A431,2.0000000000,yulya,2025-03-27 18:08:08.773000,,yulya,2025-03-27 18:08:13.660000,
3880,3911,17157,A01,1.0000000000,Depo,2025-03-27 18:13:01.130000,,,,
3881,3912,19545,A01,1.0000000000,Depo,2025-03-27 18:13:03.030000,,,,
3882,3913,16577,A01,1.0000000000,Depo,2025-03-27 18:13:04.530000,,,,
3883,3914,19921,A01,1.0000000000,Depo,2025-03-27 18:13:06.037000,,,,
3884,3915,17241,A01,1.0000000000,Depo,2025-03-27 18:29:21.857000,,,,
3885,3916,16856,A01,1.0000000000,yulya,2025-03-27 18:32:56.870000,,,,
3886,3917,18061,A033,1.0000000000,yulya,2025-03-27 18:33:00.837000,,,,
3887,3918,16523,A01,1.0000000000,yulya,2025-03-27 18:33:03.843000,,,,
3888,3919,17574,A093,1.0000000000,yulya,2025-03-27 18:33:20.643000,,,,
3889,3920,17042,A142,1.0000000000,yulya,2025-03-27 18:33:22.143000,,,,
3890,3921,20559,A142,1.0000000000,yulya,2025-03-27 18:33:23.687000,,,,
3891,3922,16577,A142,1.0000000000,yulya,2025-03-27 18:33:39.847000,,,,
3892,3923,16577,A142,1.0000000000,yulya,2025-03-27 18:33:41.280000,,,,
3893,3924,18061,A142,1.0000000000,yulya,2025-03-27 18:33:42.770000,,,,
3894,3925,20198,A142,1.0000000000,yulya,2025-03-27 18:34:00.560000,,,,
3895,3926,18498,A201,1.0000000000,yulya,2025-03-27 18:34:02.117000,,,,
3896,3927,20199,A201,1.0000000000,yulya,2025-03-27 18:34:04.083000,,,,
3897,3928,17574,A035,1.0000000000,yulya,2025-03-27 18:34:06.173000,,,,
3898,3929,16599,A728,1.0000000000,yulya,2025-03-27 18:34:07.713000,,,,
3899,3930,16551,A201,1.0000000000,Depo,2025-03-27 18:41:36.180000,,,,
3900,3931,16545,A201,1.0000000000,Depo,2025-03-27 18:41:38.120000,,,,
3901,3932,16599,A201,1.0000000000,Depo,2025-03-27 18:41:39.623000,,,,
3902,3933,20585,A01,1.0000000000,yulya,2025-03-27 18:51:53.607000,KGShop,,,
3903,3934,20583,A01,1.0000000000,yulya,2025-03-27 18:52:06.650000,KGShop,,,
3904,3935,17077,A132,1.0000000000,Depo,2025-03-27 18:52:42.577000,,,,
3905,3936,16697,A132,1.0000000000,Depo,2025-03-27 18:52:45.013000,,,,
3906,3937,16523,B060,1.0000000000,Depo,2025-03-27 18:52:46.547000,,,,
3907,3938,16694,A335,1.0000000000,yulya,2025-03-27 19:01:08.150000,,,,
3908,3939,17912,A335,1.0000000000,yulya,2025-03-27 19:01:10.787000,,,,
3909,3940,16622,A01,1.0000000000,yulya,2025-03-27 19:01:12.660000,,,,
3910,3941,16622,A063,1.0000000000,yulya,2025-03-27 19:01:15.187000,,,,
3911,3942,16647,A058,1.0000000000,yulya,2025-03-27 19:01:17.247000,,,,
3912,3943,17912,A01,1.0000000000,yulya,2025-03-27 19:01:19.727000,,,,
3913,3944,16577,A063,1.0000000000,yulya,2025-03-27 19:01:48.677000,,,,
3914,3945,16603,A065,1.0000000000,yulya,2025-03-27 19:01:51.197000,,,,
3915,3946,16647,A01,1.0000000000,yulya,2025-03-27 19:01:53.197000,,,,
3916,3947,16577,A298,1.0000000000,yulya,2025-03-27 19:02:02.823000,,,,
3917,3948,16577,A058,1.0000000000,yulya,2025-03-27 19:02:04.880000,,,,
3918,3949,16577,B020,1.0000000000,yulya,2025-03-27 19:02:08.343000,,,,
3919,3950,19541,A01,1.0000000000,Depo,2025-03-27 19:11:55.387000,,,,
3920,3951,16528,A243,1.0000000000,Depo,2025-03-27 19:12:09.883000,,,,
3921,3952,16599,A728,1.0000000000,Depo,2025-03-28 09:40:12.347000,,,,
3922,3953,16576,A01,1.0000000000,Depo,2025-03-28 09:40:16.520000,,,,
3923,3954,16874,A142,1.0000000000,yulya,2025-03-28 09:47:12.443000,KGShop,,,
3924,3954,16769,A142,1.0000000000,yulya,2025-03-28 09:47:12.443000,KGShop,,,
3925,3955,19357,A035,1.0000000000,yulya,2025-03-28 09:47:12.773000,KGShop,,,
3926,3956,17196,A162,1.0000000000,yulya,2025-03-28 09:47:12.810000,KGShop,,,
3927,3957,17979,A142,1.0000000000,yulya,2025-03-28 09:47:12.827000,KGShop,,,
3930,3959,16704,A033,1.0000000000,Depo,2025-03-28 09:59:49.727000,,,,
3931,3960,16523,A431,2.0000000000,Depo,2025-03-28 09:59:51.633000,,Depo,2025-03-28 09:59:53.420000,
3932,3961,20551,A063,1.0000000000,Depo,2025-03-28 10:21:01.333000,,,,
3933,3962,19464,A174,1.0000000000,Depo,2025-03-28 10:21:05.307000,,,,
3934,3963,20330,A063,1.0000000000,Depo,2025-03-28 10:21:07.280000,,,,
3935,3964,20585,A01,1.0000000000,yulya,2025-03-28 10:28:55.587000,KGShop,,,
3936,3965,20583,A01,1.0000000000,yulya,2025-03-28 10:29:02.867000,KGShop,,,
3937,3966,16524,A058,1.0000000000,yulya,2025-03-28 10:30:19.840000,KGShop,,,
3938,3967,16577,A298,1.0000000000,Depo,2025-03-28 10:38:42.773000,,,,
3939,3968,16531,A01,1.0000000000,Depo,2025-03-28 10:38:43.717000,,,,
3940,3969,16697,A298,1.0000000000,Depo,2025-03-28 10:38:52.287000,,,,
3941,3970,17912,A01,1.0000000000,Depo,2025-03-28 10:54:34.303000,,,,
3942,3971,20104,A01,1.0000000000,Depo,2025-03-28 10:54:37.753000,,,,
3943,3972,16647,A058,1.0000000000,Depo,2025-03-28 10:54:41.263000,,,,
3944,3973,17472,A047,1.0000000000,Depo,2025-03-28 10:54:44.867000,,,,
3945,3974,16784,A063,1.0000000000,Depo,2025-03-28 11:10:05.923000,,,,
3946,3975,16549,A01,1.0000000000,Depo,2025-03-28 11:10:07.373000,,,,
3947,3976,16622,A063,1.0000000000,Depo,2025-03-28 11:10:08.357000,,,,
3948,3977,20185,A01,1.0000000000,Depo,2025-03-28 11:27:57.553000,,,,
3949,3978,16603,A065,1.0000000000,Depo,2025-03-28 11:27:59.020000,,,,
3950,3979,16647,A01,1.0000000000,Depo,2025-03-28 11:28:00.500000,,,,
3951,3980,16784,A058,1.0000000000,Depo,2025-03-28 11:28:02.007000,,,,
3952,3981,16523,A01,1.0000000000,Depo,2025-03-28 11:42:09.097000,,,,
3953,3982,16531,A01,1.0000000000,Depo,2025-03-28 11:42:11.003000,,,,
3954,3983,17968,A035,1.0000000000,yulya,2025-03-28 13:15:29.727000,KGShop,,,
3955,3984,20589,A178,1.0000000000,yulya,2025-03-28 14:52:31.840000,,,,
3956,3985,20589,A178,1.0000000000,Depo,2025-03-28 14:53:44.603000,,,,
3957,3986,18846,A986,1.0000000000,yulya,2025-03-28 17:38:47.173000,,,,
3958,3987,19494,A01,1.0000000000,yulya,2025-03-28 17:38:49.713000,,,,
3959,3988,18068,A01,1.0000000000,yulya,2025-03-28 17:38:52.467000,,,,
3960,3989,19494,A123,1.0000000000,yulya,2025-03-28 17:38:55.187000,,,,
3961,3990,18846,A986,1.0000000000,Depo,2025-03-28 18:06:49.727000,,,,
3962,3991,19461,A242,1.0000000000,Depo,2025-03-28 18:06:51.150000,,,,
3963,3992,17289,A242,1.0000000000,Depo,2025-03-28 18:06:52.683000,,,,
3964,3993,17289,A288,1.0000000000,yulya,2025-03-28 18:15:21.800000,,,,
3965,3994,16525,A200,1.0000000000,yulya,2025-03-28 18:15:23.737000,,,,
3966,3995,16909,A920,1.0000000000,yulya,2025-03-28 18:15:25.290000,,,,
3967,3996,18096,A920,1.0000000000,yulya,2025-03-28 18:15:27.257000,,,,
3968,3997,19986,A01,1.0000000000,yulya,2025-03-28 18:15:42.050000,,,,
3969,3998,19921,A081,1.0000000000,yulya,2025-03-28 18:43:38.897000,,,,
