Bolum,FisTur,FisTip,HareketNo,EvrakNo,EvrakNo2,DeleteUN,DeleteDT,EvrakNo3,FisTar,kgid
Si,N,A,6540,000225,,yulya,2024-10-15 10:32:14.410000,,2024-04-16 15:32:28,1259
Si,N,A,6541,000225,,yulya,2024-10-15 10:32:21.190000,,2024-04-16 15:32:28,1260
Si,N,A,6542,000225,,yulya,2024-10-15 10:32:27.713000,,2024-04-16 15:32:28,1261
Si,N,A,6543,000225,,yulya,2024-10-15 10:32:47.363000,,2024-04-16 15:32:28,1262
Si,N,A,6545,000226,,yulya,2024-10-15 10:32:54.507000,,2024-04-16 16:50:08,1263
Si,N,A,6546,000226,,yulya,2024-10-15 10:33:02.690000,,2024-04-16 16:50:08,1264
Si,N,A,6549,000228,,yulya,2024-10-15 10:33:08.733000,,2024-04-16 18:18:14,1265
Si,N,A,6550,000227,,yulya,2024-10-15 10:33:15.393000,,2024-04-16 18:07:38,1266
Si,N,A,6551,000227,,yulya,2024-10-15 10:33:22.077000,,2024-04-16 18:07:38,1267
Si,N,A,6553,000229,,yulya,2024-10-15 10:33:31.213000,,2024-04-16 19:12:47,1268
Si,N,A,6554,000229,,yulya,2024-10-15 10:33:39.543000,,2024-04-16 19:12:47,1269
Si,N,A,6555,000229,,yulya,2024-10-15 10:33:48.043000,,2024-04-16 19:12:47,1270
Si,N,A,6558,000230,,yulya,2024-10-15 10:33:56.070000,,2024-04-17 11:24:22,1271
Si,N,A,6559,000230,,yulya,2024-10-15 10:34:02.370000,,2024-04-17 11:24:22,1272
Si,N,A,6560,000231,,yulya,2024-10-15 10:34:10.283000,,2024-04-17 11:39:12,1273
Si,N,A,6564,000234,,yulya,2024-10-15 10:34:19.340000,,2024-04-17 14:26:04,1274
Si,N,A,6566,000235,,yulya,2024-10-15 10:34:38.913000,,2024-04-17 17:33:35,1275
Si,N,A,6567,000235,,yulya,2024-10-15 10:34:48.417000,,2024-04-17 17:33:35,1276
Si,N,A,6568,000235,,yulya,2024-10-15 10:34:55.797000,,2024-04-17 17:33:35,1277
Si,N,A,6569,000235,,yulya,2024-10-15 10:35:05.453000,,2024-04-17 17:33:35,1278
Si,N,A,6570,000235,,yulya,2024-10-15 10:35:11.940000,,2024-04-17 17:33:35,1279
Si,N,A,6571,000235,,yulya,2024-10-15 10:35:18.773000,,2024-04-17 17:33:35,1280
Si,N,A,6572,000235,,yulya,2024-10-15 10:35:25.143000,,2024-04-17 17:33:35,1281
Si,N,A,6578,000240,,yulya,2024-10-15 10:35:50.697000,,2024-04-18 13:00:40,1282
Si,N,A,6579,000240,,yulya,2024-10-15 10:35:57.397000,,2024-04-18 13:00:40,1283
Si,N,A,6580,000240,,yulya,2024-10-15 10:37:58.060000,,2024-04-18 13:00:40,1284
Si,N,A,6581,000240,,yulya,2024-10-15 10:36:04.420000,,2024-04-18 13:00:40,1285
Si,N,A,6582,000240,,yulya,2024-10-15 10:36:15.110000,,2024-04-18 13:00:40,1286
Si,N,A,6583,000240,,yulya,2024-10-15 10:36:23.367000,,2024-04-18 13:00:40,1287
Si,N,A,6584,000239,,yulya,2024-10-15 10:36:30.903000,,2024-04-18 12:52:53,1288
Si,N,A,6585,000239,,yulya,2024-10-15 10:36:38.010000,,2024-04-18 12:52:53,1289
Si,N,A,6586,000239,,yulya,2024-10-15 10:36:44.460000,,2024-04-18 12:52:53,1290
Si,N,A,6587,000239,,yulya,2024-10-15 10:36:50.547000,,2024-04-18 12:52:53,1291
Si,N,A,6588,000239,,yulya,2024-10-15 10:36:57.117000,,2024-04-18 12:52:53,1292
Si,N,A,6589,000239,,yulya,2024-10-15 10:37:03.457000,,2024-04-18 12:52:53,1293
Si,N,A,6590,000238,,yulya,2024-10-15 10:37:10.617000,,2024-04-18 12:19:29,1294
Si,N,A,6591,000237,,yulya,2024-10-15 10:37:16.900000,,2024-04-18 12:02:09,1295
Si,N,A,6592,000183,,yulya,2024-10-15 10:37:30.213000,,2024-03-27 16:39:57,1296
Si,N,A,6593,000236,,yulya,2024-10-15 10:37:45.617000,,2024-04-18 09:46:45,1297
Si,N,A,6598,000242,,yulya,2024-10-15 10:38:06.980000,,2024-04-19 10:13:43,1298
Si,N,A,6599,000241,,yulya,2024-10-15 10:38:15.907000,,2024-04-18 15:04:46,1299
Si,N,A,6600,000241,,yulya,2024-10-15 10:38:22.840000,,2024-04-18 15:04:46,1300
Si,N,A,6601,000241,,yulya,2024-10-15 10:38:29.757000,,2024-04-18 15:04:46,1301
Si,N,A,6602,000241,,yulya,2024-10-15 10:38:36.687000,,2024-04-18 15:04:46,1302
Si,N,A,6603,000244,,yulya,2024-10-15 10:38:44.373000,,2024-04-19 11:15:35,1303
Si,N,A,6605,000245,,yulya,2024-10-15 10:38:53.637000,,2024-04-19 13:41:02,1304
Si,N,A,6606,000245,,yulya,2024-10-15 10:39:00.597000,,2024-04-19 13:41:02,1305
Si,N,A,6607,000245,,yulya,2024-10-15 10:39:07.877000,,2024-04-19 13:41:02,1306
Si,N,A,6609,000246,,yulya,2024-10-15 10:39:15.117000,,2024-04-19 14:54:26,1307
Si,N,A,6611,000247,,yulya,2024-10-15 10:39:22.700000,,2024-04-19 15:42:28,1308
Si,N,A,6614,000249,,yulya,2024-10-15 10:39:29.850000,,2024-04-22 09:46:35,1309
Si,N,A,6615,000249,,yulya,2024-10-15 10:39:37.957000,,2024-04-22 09:46:35,1310
Si,N,A,6616,000249,,yulya,2024-10-15 10:39:44.820000,,2024-04-22 09:46:35,1311
Si,N,A,6618,000050,,yulya,2024-10-15 10:39:53.117000,,2024-02-08 13:22:47,1312
Si,N,A,6619,000050,,yulya,2024-10-15 10:39:59.530000,,2024-02-08 13:22:47,1313
Si,N,A,6621,000050,,yulya,2024-10-15 10:40:07.460000,,2024-02-08 13:22:47,1314
Si,N,A,6622,000050,,yulya,2024-10-15 10:40:15.707000,,2024-02-08 13:22:47,1315
Si,N,A,6623,000050,,yulya,2024-10-15 10:40:22.353000,,2024-02-08 13:22:47,1316
Si,N,A,6624,000050,,yulya,2024-10-15 10:41:01.317000,,2024-02-08 13:22:47,1317
Si,N,A,6625,000050,,yulya,2024-10-15 10:40:30.333000,,2024-02-08 13:22:47,1318
Si,N,A,6626,000050,,yulya,2024-10-15 10:40:53.753000,,2024-02-08 13:22:47,1319
Si,N,A,6627,000050,,yulya,2024-10-15 10:40:37.483000,,2024-02-08 13:22:47,1320
Si,N,A,6628,000050,,yulya,2024-10-15 10:40:44.603000,,2024-02-08 13:22:47,1321
Si,N,A,6629,000050,,yulya,2024-10-15 10:41:08.863000,,2024-02-08 13:22:47,1322
Si,N,A,6630,000050,,yulya,2024-10-15 10:41:15.650000,,2024-02-08 13:22:47,1323
Si,N,A,6631,000050,,yulya,2024-10-15 10:41:22.350000,,2024-02-08 13:22:47,1324
Si,N,A,6632,000050,,yulya,2024-10-15 10:41:29.100000,,2024-02-08 13:22:47,1325
Si,N,A,6633,000050,,yulya,2024-10-15 10:41:45.077000,,2024-02-08 13:22:47,1326
Si,N,A,6634,000050,,yulya,2024-10-15 10:41:53.030000,,2024-02-08 13:22:47,1327
Si,N,A,6635,000232,,yulya,2024-10-15 10:41:59.427000,,2024-04-17 11:47:50,1328
Si,N,A,6636,000232,,yulya,2024-10-15 10:42:05.577000,,2024-04-17 11:47:50,1329
Si,N,A,6637,000232,,yulya,2024-10-15 10:42:12.073000,,2024-04-17 11:47:50,1330
Si,N,A,6638,000248,,yulya,2024-10-15 10:42:18.120000,,2024-04-19 17:25:04,1331
Si,N,A,6639,000248,,yulya,2024-10-15 10:42:25.120000,,2024-04-19 17:25:04,1332
Si,N,A,6640,000248,,yulya,2024-10-15 10:42:31.783000,,2024-04-19 17:25:04,1333
Si,N,A,6641,000248,,yulya,2024-10-15 10:42:39.603000,,2024-04-19 17:25:04,1334
Si,N,A,6642,000250,,yulya,2024-10-15 10:42:45.793000,,2024-04-22 11:37:29,1335
Si,N,A,6647,000252,,yulya,2024-10-15 10:42:59.187000,,2024-04-22 13:31:44,1336
Si,N,A,6648,000254,,yulya,2024-10-15 10:43:05.467000,,2024-04-22 17:07:55,1337
Si,N,A,6649,000254,,yulya,2024-10-15 10:43:11.223000,,2024-04-22 17:07:55,1338
Si,N,A,6650,000254,,yulya,2024-10-15 10:43:17.557000,,2024-04-22 17:07:55,1339
Si,N,A,6651,000254,,yulya,2024-10-15 10:43:24.293000,,2024-04-22 17:07:55,1340
Si,N,A,6652,000253,,yulya,2024-10-15 10:43:30.733000,,2024-04-22 15:00:29,1341
Si,N,A,6655,000255,,yulya,2024-10-15 10:43:52.760000,,2024-04-23 11:34:18,1342
Si,N,A,6662,000253,,yulya,2024-10-15 10:44:47.253000,,2024-04-22 15:10:36,1343
Si,N,A,6663,000253,,yulya,2024-10-15 10:44:57.333000,,2024-04-22 15:10:36,1344
Si,N,A,6664,000259,,yulya,2024-10-15 10:45:05.097000,,2024-04-23 14:11:09,1345
Si,N,A,6665,000259,,yulya,2024-10-15 10:45:11.407000,,2024-04-23 14:11:09,1346
Si,N,A,6666,000251,,yulya,2024-10-15 10:45:23.107000,,2024-04-22 11:54:25,1347
Si,N,A,6667,000251,,yulya,2024-10-15 10:45:29.797000,,2024-04-22 11:54:25,1348
Si,N,A,6668,000261,,yulya,2024-10-15 10:45:36.483000,,2024-04-23 15:20:21,1349
Si,N,A,6669,000260,,yulya,2024-10-15 10:45:44.090000,,2024-04-23 14:14:35,1350
Si,N,A,6670,000260,,yulya,2024-10-15 10:45:51.610000,,2024-04-23 14:14:35,1351
Si,N,A,6671,000256,,yulya,2024-10-15 10:45:57.923000,,2024-04-23 11:50:21,1352
Si,N,A,6672,000257,,yulya,2024-10-15 10:46:04.407000,,2024-04-23 12:02:04,1353
Si,N,A,6673,000257,,yulya,2024-10-15 10:46:10.640000,,2024-04-23 12:02:04,1354
Si,N,A,6674,000258,,yulya,2024-10-15 10:46:18.980000,,2024-04-23 13:23:40,1355
Si,N,A,6675,000258,,yulya,2024-10-15 10:46:26.107000,,2024-04-23 13:23:40,1356
Si,N,A,6676,000258,,yulya,2024-10-15 10:46:32.707000,,2024-04-23 13:23:40,1357
Si,N,A,6677,000258,,yulya,2024-10-15 10:46:45.483000,,2024-04-23 13:23:40,1358
Si,N,A,6679,000262,,yulya,2024-10-15 10:46:58.130000,,2024-04-23 18:33:00,1359
Si,N,A,6681,000263,,yulya,2024-10-15 10:47:05.820000,,2024-04-24 10:49:30,1360
Si,N,A,6683,000163,,yulya,2024-10-15 10:47:13.160000,,2024-03-20 14:47:58,1361
Si,N,A,6684,000163,,yulya,2024-10-15 10:47:20.363000,,2024-03-20 14:47:58,1362
Si,N,A,6685,000163,,yulya,2024-10-15 10:47:27.103000,,2024-03-20 14:47:58,1363
Si,N,A,6686,000163,,yulya,2024-10-15 10:47:34.027000,,2024-03-20 14:47:58,1364
Si,N,A,6687,000163,,yulya,2024-10-15 10:47:41.143000,,2024-03-20 14:47:58,1365
Si,N,A,6688,000163,,yulya,2024-10-15 10:47:50.620000,,2024-03-20 14:47:58,1366
Si,N,A,6689,000163,,yulya,2024-10-15 10:48:09.200000,,2024-03-20 14:47:58,1367
Si,N,A,6690,000163,,yulya,2024-10-15 10:48:15.977000,,2024-03-20 14:47:58,1368
Si,N,A,6691,000163,,yulya,2024-10-15 10:48:22.590000,,2024-03-20 14:47:58,1369
Si,N,A,6694,000163,,yulya,2024-10-16 15:52:28.800000,,2024-03-20 14:47:58,1370
Si,N,A,6695,000163,,yulya,2024-10-16 15:58:49.650000,,2024-03-20 14:47:58,1371
Si,N,A,6696,000163,,yulya,2024-10-16 15:53:20.560000,,2024-03-20 14:47:58,1372
Si,N,A,6707,000268,,yulya,2024-10-16 15:57:16.843000,,2024-04-29 12:49:04,1373
Si,N,A,6723,000271,,yulya,2024-10-16 15:53:11.540000,,2024-04-29 15:39:34,1374
Si,N,A,6728,000274,,yulya,2024-10-16 15:58:55.750000,,2024-04-30 13:38:31,1375
Si,N,A,6729,000274,,yulya,2024-10-16 15:53:42.270000,,2024-04-30 13:38:31,1376
Si,N,A,6734,000272,,yulya,2024-04-30 15:04:09.407000,,2024-04-30 11:41:51,1377
Si,N,A,6745,000276,,yulya,2024-10-16 15:52:37.910000,,2024-05-02 10:53:14,1378
Si,N,A,6754,000278,,yulya,2024-10-16 15:52:10.500000,,2024-05-02 18:24:06,1379
Si,N,A,8772,000299,,yulya,2024-10-16 15:56:51.437000,,2024-05-20 10:34:23,1380
Si,N,A,8775,000298,,yulya,2024-10-16 15:54:42.523000,,2024-05-20 10:17:56,1381
Si,N,A,8776,000298,,yulya,2024-10-16 15:57:23.060000,,2024-05-20 10:17:56,1382
Si,N,A,8788,000304,,yulya,2024-10-16 15:52:56.520000,,2024-05-21 10:39:17,1383
Si,N,A,9787,000309,,yulya,2024-10-16 15:24:03.650000,,2024-05-27 10:21:03,1384
Si,N,A,10803,000316,,yulya,2024-10-16 15:57:10.590000,,2024-06-01 10:55:48,1385
Si,N,A,10864,000337,,yulya,2024-10-16 15:54:19.760000,,2024-07-01 10:39:26,1386
Si,N,A,10867,000331,,yulya,2024-07-02 13:24:56.313000,,2024-06-24 18:06:54,1387
Si,N,A,10869,000331,,yulya,2024-10-16 15:52:47.227000,,2024-06-24 18:06:54,1388
Si,N,A,10886,000334,,yulya,2024-10-16 15:54:06.663000,,2024-06-25 12:21:24,1389
Si,N,A,10892,000335,,yulya,2024-07-02 15:17:11.503000,,2024-06-25 16:09:14,1390
Si,N,A,10934,000345,,yulya,2024-10-16 15:54:26.310000,,2024-07-04 14:45:25,1391
Si,N,A,10944,000353,,yulya,2024-07-09 17:31:16.060000,,2024-07-09 16:15:13,1392
Si,N,A,10948,000353,,yulya,2024-07-09 17:31:28.753000,,2024-07-09 16:15:13,1393
Si,N,A,10952,000353,,yulya,2024-07-09 17:35:20.867000,,2024-07-09 16:15:13,1394
Si,N,A,11958,000352,,yulya,2024-10-16 15:54:34.630000,,2024-07-09 15:45:30,1395
Si,N,A,12224,000392,,yulya,2024-07-26 09:47:16.303000,,2024-07-24 17:13:29,1396
Si,N,A,12225,000392,,yulya,2024-07-26 09:50:35.320000,,2024-07-24 17:13:29,1397
Si,N,A,12362,000410,,yulya,2024-08-01 17:32:42.423000,,2024-07-30 16:38:04,1398
Si,N,A,14357,000433,,yulya,2024-08-07 11:07:00.510000,,2024-08-06 15:27:21,1399
Si,N,A,14380,000419,,yulya,2024-08-07 11:58:03.670000,,2024-08-01 14:20:23,1400
Si,N,A,17460,000455,,yulya,2024-08-20 13:07:54.523000,,2024-08-13 10:31:35,1401
Si,N,A,17461,000455,,yulya,2024-08-20 13:07:37.060000,,2024-08-13 10:31:35,1402
Si,N,A,17463,000455,,yulya,2024-08-20 13:42:48.150000,,2024-08-13 10:31:35,1403
Si,N,A,17631,000474,,yulya,2024-08-28 10:45:07.053000,,2024-08-20 18:24:14,1404
Si,N,A,17635,000474,,yulya,2024-08-28 10:40:46.813000,,2024-08-20 18:24:14,1405
Si,N,A,17645,000474,,yulya,2024-08-28 10:38:48.450000,,2024-08-20 18:24:14,1406
Si,N,A,17649,000474,,yulya,2024-08-28 10:41:41.893000,,2024-08-20 18:24:14,1407
Si,N,A,17650,000474,,yulya,2024-08-28 10:42:38.290000,,2024-08-20 18:24:14,1408
Si,N,A,19674,000477,,yulya,2024-08-30 11:00:27.603000,,2024-08-26 12:03:16,1409
Si,N,A,20681,000487,,yulya,2024-09-02 14:21:37.780000,,2024-08-29 17:09:50,1410
Si,N,A,20756,000495,,yulya,2024-09-04 18:12:05.957000,,2024-09-03 13:34:16,1411
Si,N,A,20757,000495,,yulya,2024-09-04 18:13:05.890000,,2024-09-03 13:34:16,1412
Si,N,A,20758,000495,,yulya,2024-09-04 18:16:09.663000,,2024-09-03 13:34:16,1413
Si,N,A,20785,000510,,yulya,2024-09-13 12:03:17.623000,,2024-09-13 11:16:25,1414
Si,N,A,20791,000503,,yulya,2024-09-13 12:26:18.300000,,2024-09-11 11:04:39,1415
Si,N,A,20912,000488,,yulya,2024-09-24 10:23:23.100000,,2024-08-30 13:31:23,1416
Si,N,A,20923,000471,,yulya,2024-10-16 15:27:37.820000,,2024-08-19 16:02:56,1417
Si,N,A,20924,000471,,yulya,2024-10-16 15:27:18.787000,,2024-08-19 16:02:56,1418
Si,N,A,21032,000546,,yulya,2024-10-16 15:23:02.600000,,2024-10-09 14:19:20,1419
Si,N,A,22057,000558,,yulya,2024-10-23 16:45:32.730000,,2024-10-22 11:20:01,2101
Si,N,A,22059,000558,,yulya,2024-10-23 16:44:02.517000,,2024-10-22 11:20:01,2100
Si,N,A,22124,000578,,yulya,2025-01-08 16:59:11.583000,,2024-11-12 10:45:46,2396
Si,N,A,22135,000580,,yulya,2024-11-13 13:41:36.193000,,2024-11-13 13:21:09,2351
Si,N,A,22143,000565,,yulya,2024-11-14 16:51:57.390000,,2024-10-28 14:23:30,2356
Si,N,A,22158,000590,,yulya,2024-12-10 10:06:45.337000,,2024-11-28 10:35:05,2372
Si,N,A,22206,000619,,yulya,2024-12-26 17:17:21.553000,,2024-12-26 17:13:53,2385
Si,N,A,22225,000607,,yulya,2025-04-18 11:06:17.250000,,2024-12-30 12:03:57,2499
Si,N,A,22233,000609,,yulya,2025-04-18 11:06:26.430000,,2024-12-30 12:47:36,2500
Si,N,A,22248,000622,,yulya,2025-01-22 11:48:04.973000,,2024-12-30 13:28:12,2414
Si,N,A,22251,000626,,yulya,2025-01-08 12:18:14.807000,,2025-01-08 09:40:16,2391
Si,N,A,22252,000626,,yulya,2025-01-08 12:18:33.510000,,2025-01-08 09:40:16,2393
Si,N,A,22253,000626,,yulya,2025-01-08 12:18:24.167000,,2025-01-08 09:40:16,2392
Si,N,A,22255,000626,,yulya,2025-01-08 12:44:27.667000,,2025-01-08 09:40:16,2394
Si,N,A,22262,000629,,yulya,2025-02-10 11:08:24.190000,,2025-01-09 17:36:42,2427
Si,N,A,22307,000621,,yulya,2025-01-24 11:26:05.060000,,2025-01-15 11:47:30,2415
Si,N,A,22362,000637,,yulya,2025-01-27 17:41:17.297000,,2025-01-20 16:04:28,2416
Si,N,A,22363,000637,,yulya,2025-02-04 18:10:12.160000,,2025-01-20 16:04:28,2423
Si,N,A,22374,000638,,yulya,2025-04-18 11:06:36.080000,,2025-01-20 16:42:11,2501
Si,N,A,22486,000652,,yulya,2025-03-04 11:43:36.240000,,2025-01-24 13:30:36,2455
Si,N,A,22539,000657,,yulya,2025-01-29 16:39:40.850000,,2025-01-28 14:40:02,2417
Si,N,A,22604,000669,,yulya,2025-01-30 10:22:07.133000,,2025-01-29 15:00:30,2418
Si,N,A,22612,000673,,yulya,2025-03-03 13:56:54.500000,,2025-01-29 10:42:13,2454
Si,N,A,22618,000660,,yulya,2025-01-31 09:17:35.860000,,2025-01-29 13:11:29,2420
Si,N,A,22636,000674,,yulya,2025-04-24 12:13:30.470000,,2025-01-31 13:50:52,2509
Si,N,A,22703,000688,,yulya,2025-02-11 09:51:11.577000,,2025-02-06 12:39:19,2428
Si,N,A,22727,000693,,yulya,2025-03-26 10:48:39.040000,,2025-02-06 16:16:18,2483
Si,N,A,22746,000674,,yulya,2025-02-07 12:27:38.880000,,2025-01-31 13:50:52,2425
Si,N,A,22754,000685,,yulya,2025-03-14 11:20:56.580000,,2025-02-07 13:11:04,2470
Si,N,A,22776,000661,,yulya,2025-02-11 11:17:33.740000,,2025-02-10 16:17:43,2429
Si,N,A,22796,000661,,yulya,2025-04-18 11:06:43.343000,,2025-02-10 16:17:43,2502
Si,N,A,22837,000697,,yulya,2025-02-12 14:25:32.330000,,2025-02-10 15:59:40,2431
Si,N,A,22887,000702,,yulya,2025-02-12 14:25:45.060000,,2025-02-10 15:16:31,2432
Si,N,A,22985,000665,,yulya,2025-04-16 12:29:19.547000,,2025-02-14 16:14:31,2497
Si,N,A,23040,000733,,yulya,2025-02-18 17:18:24.603000,,2025-02-18 14:05:05,2436
Si,N,A,23050,000736,,yulya,2025-02-18 14:03:06.153000,,2025-02-18 11:39:27,2433
Si,N,A,23062,000737,,yulya,2025-02-18 17:18:53.987000,,2025-02-18 16:59:15,2437
Si,N,A,23065,000736,,yulya,2025-02-18 14:21:29.177000,,2025-02-18 11:39:27,2434
Si,N,A,23126,000747,,yulya,2025-02-21 11:45:19.777000,,2025-02-20 11:28:25,2441
Si,N,A,23322,000772,,yulya,2025-03-05 15:13:32.067000,,2025-03-05 18:35:42,2460
Si,N,A,23353,000770,,yulya,2025-04-29 11:22:11.687000,,2025-03-04 15:55:44,2515
Si,N,A,23373,000782,,yulya,2025-03-11 11:32:14.803000,,2025-03-10 13:07:59,2467
Si,N,A,23399,000644,,yulya,2025-03-18 11:03:48.477000,,2025-02-07 11:11:02,2473
Si,N,A,23460,000790,,yulya,2025-03-25 15:10:19.463000,,2025-03-14 17:59:53,2481
Si,N,A,23470,000791,,yulya,2025-03-25 15:10:45.207000,,2025-03-14 19:10:08,2482
Si,N,A,23477,000792,,yulya,2025-03-14 17:13:54.153000,,2025-03-14 13:06:58,2471
Si,N,A,23492,000800,,yulya,2025-03-17 13:36:10.023000,,2025-03-17 11:49:57,2472
Si,N,A,23564,000815,,yulya,2025-04-08 15:08:48.990000,,2025-03-20 09:44:43,2491
Si,N,A,23576,000807,,yulya,2025-04-29 10:46:18.660000,,2025-03-24 15:27:54,2512
Si,N,A,23578,000807,,yulya,2025-04-30 14:09:37,,2025-03-24 15:27:54,2519
Si,N,A,23591,000818,,yulya,2025-04-30 10:37:59.223000,,2025-03-24 13:56:52,2517
Si,N,A,23597,000819,,yulya,2025-04-07 11:27:38.257000,,2025-03-24 09:36:06,2486
Si,N,A,23612,000823,,yulya,2025-04-07 11:34:15.413000,,2025-03-25 09:49:32,2487
Si,N,A,23619,000827,,yulya,2025-04-22 10:15:04.483000,,2025-03-26 11:33:26,2506
Si,N,A,23678,000835,,yulya,2025-04-24 10:58:58.733000,,2025-04-07 10:55:20,2508
Si,N,A,23685,000835,,yulya,2025-04-24 10:31:44.833000,,2025-04-07 10:55:20,2507
Si,N,A,23697,000837,,yulya,2025-04-07 16:44:25.930000,,2025-04-07 13:00:31,2488
Si,N,A,23706,000841,,yulya,2025-05-26 12:47:57.323000,,2025-04-07 17:18:16,2536
Si,N,A,23709,000837,,yulya,2025-04-07 17:01:06.087000,,2025-04-07 13:00:31,2489
Si,N,A,23781,000816,,yulya,2025-04-24 14:33:33.090000,,2025-04-15 17:07:58,2510
Si,N,A,23783,000867,,yulya,2025-04-16 10:48:19.073000,,2025-04-15 17:13:29,2496
Si,N,A,23845,000885,,yulya,2025-04-30 15:44:30.180000,,2025-04-23 18:31:33,2522
Si,N,A,23865,000894,,yulya,2025-04-30 14:09:50.960000,,2025-04-29 15:27:43,2520
Si,N,A,23872,000892,,yulya,2025-05-16 11:50:40.673000,,2025-04-29 12:57:19,2531
Si,N,A,23888,000901,,yulya,2025-04-30 13:08:46.760000,,2025-04-30 12:04:02,2518
Si,N,A,23915,000908,,yulya,2025-05-21 11:28:37.340000,,2025-05-05 17:20:36,2534
Si,N,A,23922,000911,,yulya,2025-05-07 11:45:39.623000,,2025-05-07 18:26:01,2524
Si,N,A,23961,000920,,yulya,2025-05-12 11:38:01.310000,,2025-05-12 10:28:14,2526
Si,N,A,23965,000921,,yulya,2025-05-19 10:11:43.453000,,2025-05-12 11:10:52,2532
Si,N,S,1,,,yulya,2023-09-18 14:31:10.807000,,2023-09-18 13:50:38,1420
Si,N,S,2,,,yulya,2023-09-18 14:30:31.823000,,2023-09-18 13:52:50,1421
Si,N,S,4,,,yulya,2023-09-25 11:03:57.233000,,2023-09-25 10:58:37,1422
Si,N,S,6,,,yulya,2023-09-25 11:08:16.010000,,2023-09-25 11:05:03,1423
Si,N,S,7,,,yulya,2023-09-25 11:46:46.793000,,2023-09-25 11:12:11,1424
Si,N,S,8,,,yulya,2023-09-25 11:25:29.637000,,2023-09-25 11:14:29,1425
Si,N,S,9,,,yulya,2023-10-24 11:23:24.720000,,2023-10-24 11:12:07,1426
Si,N,S,11,,,yulya,2023-10-24 11:56:36.810000,,2023-10-24 11:48:34,1427
Si,N,S,13,,,yulya,2023-10-24 12:44:19.520000,,2023-10-24 12:15:57,1428
Si,N,S,14,,,yulya,2023-10-24 12:44:15.600000,,2023-10-24 12:22:11,1429
Si,N,S,15,,,yulya,2023-10-24 12:44:09.750000,,2023-10-24 12:28:41,1430
Si,N,S,16,,,yulya,2023-10-24 14:13:01.293000,,2023-10-24 12:46:13,1431
Si,N,S,17,,,yulya,2023-10-24 14:08:27.527000,,2023-10-24 13:02:26,1432
Si,N,S,18,,,yulya,2023-10-24 14:13:22.943000,,2023-10-24 13:08:44,1433
Si,N,S,20,,,yulya,2023-10-24 14:08:32.907000,,2023-10-24 13:36:11,1434
Si,N,S,21,,,yulya,2023-11-10 09:47:36.100000,,2023-10-24 20:13:37,1435
Si,N,S,22,,,yulya,2023-11-10 09:47:49.307000,,2023-10-28 13:02:52,1436
Si,N,S,23,,,yulya,2023-11-08 18:18:45.123000,,2023-10-28 13:05:09,1437
Si,N,S,24,,,yulya,2024-10-14 15:44:42.553000,,2023-11-08 11:42:44,1438
Si,N,S,25,,,yulya,2023-11-21 16:46:18.257000,,2023-11-08 12:46:01,1439
Si,N,S,26,,,yulya,2024-10-14 15:45:05.047000,,2023-11-08 16:11:00,1440
Si,N,S,27,,,yulya,2024-10-14 15:45:16.170000,,2023-11-09 12:49:13,1441
Si,N,S,28,,,yulya,2024-10-14 15:45:25.093000,,2023-11-09 15:19:52,1442
Si,N,S,29,,,yulya,2024-10-14 15:45:34.177000,,2023-11-09 17:35:38,1443
Si,N,S,30,,,yulya,2024-10-14 15:45:44.393000,,2023-11-09 18:12:50,1444
Si,N,S,31,,,yulya,2024-10-14 15:45:54.743000,,2023-11-09 18:20:06,1445
Si,N,S,32,,,yulya,2024-10-14 15:46:03.840000,,2023-11-09 18:40:19,1446
Si,N,S,33,,,yulya,2024-10-14 15:46:13.897000,,2023-11-09 19:37:46,1447
Si,N,S,34,,,yulya,2023-11-10 11:58:18.440000,,2023-11-10 11:20:18,1448
Si,N,S,35,,,yulya,2023-11-10 12:33:17.883000,,2023-11-10 12:01:06,1449
Si,N,S,36,,,yulya,2024-10-14 15:46:24.657000,,2023-11-10 12:35:39,1450
Si,N,S,37,,,yulya,2024-10-14 15:46:34.803000,,2023-11-10 12:53:09,1451
Si,N,S,38,,,yulya,2023-11-10 15:18:17.630000,,2023-11-10 14:20:05,1452
Si,N,S,39,,,yulya,2024-10-14 15:46:45.497000,,2023-11-10 16:14:51,1453
Si,N,S,40,,,yulya,2024-10-14 15:46:54.390000,,2023-11-10 16:21:19,1454
Si,N,S,41,,,yulya,2023-11-10 18:02:52.617000,,2023-11-10 17:46:48,1455
Si,N,S,42,,,yulya,2024-10-14 15:47:03.990000,,2023-11-11 11:18:54,1456
Si,N,S,43,,,yulya,2024-10-14 15:47:12.330000,,2023-11-11 13:24:54,1457
Si,N,S,81,,,yulya,2024-10-14 15:47:23.480000,,2023-11-29 12:45:14,1458
Si,N,S,91,,,yulya,2024-10-14 15:47:31.920000,,2023-11-30 10:54:07,1459
Si,N,S,194,,,yulya,2024-10-14 15:47:45.263000,,2023-12-06 12:11:51,1460
Si,N,S,195,,,yulya,2024-10-14 15:47:53.763000,,2023-12-06 16:17:09,1461
Si,N,S,196,,,yulya,2024-10-14 15:48:02.437000,,2023-12-06 17:46:47,1462
Si,N,S,197,,,yulya,2024-10-14 15:48:12.933000,,2023-12-07 11:35:30,1463
Si,N,S,198,,,yulya,2024-10-14 15:48:22.203000,,2023-12-07 14:42:50,1464
