Modul,MOption,CheckValue,Tanim,Typex,Valuex,EditTypeX,PWinCaption,PTable,PRField,PRFields,PRFieldsValues,Katalog,PassChar,DBName
FatFis,EFXMLDir,\\KorgunApp\Korgun\EFatura\EfXML\,E-Fatura son xml dosyaları için dizin,Edit,,txt,,,,,,,,KORGUNYAZILIM1910
FatFis,EFXMLZip,Evet,Gönderilen E-Fatura taslakları zip dosyası şeklinde saklansın mı?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,EFxslt,,E-Fatura görüntülemek için .xslt dosyası,Edit,,txt,,,,,,,,KORGUNYAZILIM1910
FatFis,EFxslt,\\KorgunApp\Korgun\EFatura\Antrepo_Fatura.xslt,E-Fatura görüntülemek için .xslt dosyası (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM1910
FatFis,EFxslt,\\192.168.1.8\Korgun\efatura\general.xslt,E-Fatura görüntülemek için .xslt dosyası (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM1910
FatFis,EFxslt,\\KorgunApp\Korgun\EFatura\Cabani_Fatura.xslt,E-Fatura görüntülemek için .xslt dosyası (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM1910
FatFis,EFxslt,\\192.168.1.8\Korgun\efatura\general.xslt,E-Fatura görüntülemek için .xslt dosyası (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM1910
FatFis,EFxslt,\\192.168.1.8\Korgun\efatura\general.xslt,E-Fatura görüntülemek için .xslt dosyası (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM1910
FatFis,EFxslt,C:\1910\efatura\general.xslt,E-Fatura görüntülemek için .xslt dosyası (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM1910
FatFis,EFxslt,C:\1910\efatura\general.xslt,E-Fatura görüntülemek için .xslt dosyası (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM1910
FatFis,EFxslt,,E-Fatura görüntülemek için .xslt dosyası (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM1910
FatFis,EFxsltea,\\KorgunApp\Korgun\EFatura\Antrepo_Arsiv.xslt,E-Arşiv görüntülemek için .xslt dosyası (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM1910
FatFis,EFxsltea,\\192.168.1.8\Korgun\efatura\generalea.xslt,E-Arşiv görüntülemek için .xslt dosyası (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM1910
FatFis,EFxsltea,\\KorgunApp\Korgun\EFatura\Cabani_Arsiv.xslt,E-Arşiv görüntülemek için .xslt dosyası (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM1910
FatFis,EFxsltea,\\192.168.1.8\Korgun\efatura\generalea.xslt,E-Arşiv görüntülemek için .xslt dosyası (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM1910
FatFis,EFxsltea,\\192.168.1.8\Korgun\efatura\generalea.xslt,E-Arşiv görüntülemek için .xslt dosyası (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM1910
FatFis,EFxsltea,C:\1910\efatura\generalea.xslt,E-Arşiv görüntülemek için .xslt dosyası (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM1910
FatFis,EFxsltea,C:\1910\efatura\generalea.xslt,E-Arşiv görüntülemek için .xslt dosyası (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM1910
FatFis,EFxsltea,,E-Arşiv görüntülemek için .xslt dosyası (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM1910
FatFis,EFxsltea_Net,,E-Arşiv netten satış görüntülemek için .xslt dosyası,Edit,,txt,,,,,,,,KORGUNYAZILIM1910
FatFis,EFxsltea_Net,\\KorgunApp\Korgun\EFatura\Antrepo_Net.xslt,E-Arşiv netten satış görüntülemek için .xslt dosyası (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM1910
FatFis,EFxsltea_Net,\\192.168.1.8\Korgun\efatura\generaleanet.xslt,E-Arşiv netten satış görüntülemek için .xslt dosyası (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM1910
FatFis,EFxsltea_Net,\\KorgunApp\Korgun\EFatura\Cabani_Net.xslt,E-Arşiv netten satış görüntülemek için .xslt dosyası (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM1910
FatFis,EFxsltea_Net,\\192.168.1.8\Korgun\efatura\generaleanet.xslt,E-Arşiv netten satış görüntülemek için .xslt dosyası (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM1910
FatFis,EFxsltea_Net,\\192.168.1.8\Korgun\efatura\generaleanet.xslt,E-Arşiv netten satış görüntülemek için .xslt dosyası (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM1910
FatFis,EFxsltea_Net,C:\1910\efatura\generaleanet.xslt,E-Arşiv netten satış görüntülemek için .xslt dosyası (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM1910
FatFis,EFxsltea_Net,C:\1910\efatura\generaleanet.xslt,E-Arşiv netten satış görüntülemek için .xslt dosyası (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM1910
FatFis,EFxsltea_Net,,E-Arşiv netten satış görüntülemek için .xslt dosyası (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM1910
FatFis,EFYB_Onekea,CTF,Yolcu Beraber E-Fatura numaraları için 3 harfli ön ek :  (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM1910
FatFis,EFYB_Onekea,KYA,Yolcu Beraber E-Fatura numaraları için 3 harfli ön ek :  (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM1910
FatFis,EFYB_Onekea,CBY,Yolcu Beraber E-Fatura numaraları için 3 harfli ön ek :  (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM1910
FatFis,EFYB_Onekea,KYA,Yolcu Beraber E-Fatura numaraları için 3 harfli ön ek :  (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM1910
FatFis,EFYB_Onekea,KYA,Yolcu Beraber E-Fatura numaraları için 3 harfli ön ek :  (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM1910
FatFis,EFYB_Onekea,KYA,Yolcu Beraber E-Fatura numaraları için 3 harfli ön ek :  (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM1910
FatFis,EFYB_Onekea,KYA,Yolcu Beraber E-Fatura numaraları için 3 harfli ön ek :  (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM1910
FatFis,EFYB_Onekea,,Yolcu Beraber E-Fatura numaraları için 3 harfli ön ek :  (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM1910
FatFis,EFYerelBelgeNo,Evet,E-Faturalar da Yerel BelgeNo alanı görünsün mü?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,EI_Entegrator,Park,E-İrsaliye için hangi özel entegratör ile anlaşmalısınız? (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Antrepo20),ComboBox,Yok&Veriban&Türkkep&DigitalPlanet&FIT&Nes&Park&EDM,,,,,,,Antrepo20,,KORGUNYAZILIM1910
FatFis,EI_Entegrator,Yok,E-İrsaliye için hangi özel entegratör ile anlaşmalısınız? (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Antrepo20Sel),ComboBox,Yok&Veriban&Türkkep&DigitalPlanet&FIT&Nes&Park,,,,,,,Antrepo20Sel,,KORGUNYAZILIM1910
FatFis,EI_Entegrator,Park,E-İrsaliye için hangi özel entegratör ile anlaşmalısınız? (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Cabani20),ComboBox,Yok&Veriban&Türkkep&DigitalPlanet&FIT&Nes&Park&EDM,,,,,,,Cabani20,,KORGUNYAZILIM1910
FatFis,EI_Entegrator,Yok,E-İrsaliye için hangi özel entegratör ile anlaşmalısınız? (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Cabani20Muh),ComboBox,Yok&Veriban&Türkkep&DigitalPlanet&FIT&Nes&Park,,,,,,,Cabani20Muh,,KORGUNYAZILIM1910
FatFis,EI_Entegrator,Yok,E-İrsaliye için hangi özel entegratör ile anlaşmalısınız? (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Cabani20Sel),ComboBox,Yok&Veriban&Türkkep&DigitalPlanet&FIT&Nes&Park,,,,,,,Cabani20Sel,,KORGUNYAZILIM1910
FatFis,EI_Entegrator,Yok,E-İrsaliye için hangi özel entegratör ile anlaşmalısınız? (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (KORGUNYAZILIM1910),ComboBox,Yok&Veriban&Türkkep&DigitalPlanet&FIT&Nes&Park&EDM,,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM1910
FatFis,EI_Entegrator,Yok,E-İrsaliye için hangi özel entegratör ile anlaşmalısınız? (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (KORGUNYAZILIM2310),ComboBox,Yok&Veriban&Türkkep&DigitalPlanet&FIT&Nes&Park&EDM,,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM1910
FatFis,EI_Entegrator,Yok,E-İrsaliye için hangi özel entegratör ile anlaşmalısınız? (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Uretim20),ComboBox,Yok&Veriban&Türkkep&DigitalPlanet&FIT&Nes&Park&EDM,,,,,,,Uretim20,,KORGUNYAZILIM1910
FatFis,EI_FirmaKod,,E-irsaliye için Özel entegratörünüze ait firma kodunuz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM1910
FatFis,EI_FirmaKod,,E-irsaliye için Özel entegratörünüze ait firma kodunuz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM1910
FatFis,EI_FirmaKod,,E-irsaliye için Özel entegratörünüze ait firma kodunuz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM1910
FatFis,EI_FirmaKod,,E-irsaliye için Özel entegratörünüze ait firma kodunuz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM1910
FatFis,EI_FirmaKod,,E-irsaliye için Özel entegratörünüze ait firma kodunuz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM1910
FatFis,EI_FirmaKod,,E-irsaliye için Özel entegratörünüze ait firma kodunuz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM1910
FatFis,EI_FirmaKod,,E-irsaliye için Özel entegratörünüze ait firma kodunuz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM1910
FatFis,EI_FirmaKod,,E-irsaliye için Özel entegratörünüze ait firma kodunuz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM1910
FatFis,EI_PassWord,,E-irsaliye için Özel entegratörünüze ait şifreniz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Antrepo20),Edit,,txt,,,,,,Antrepo20,*,KORGUNYAZILIM1910
FatFis,EI_PassWord,,E-irsaliye için Özel entegratörünüze ait şifreniz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,*,KORGUNYAZILIM1910
FatFis,EI_PassWord,,E-irsaliye için Özel entegratörünüze ait şifreniz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Cabani20),Edit,,txt,,,,,,Cabani20,*,KORGUNYAZILIM1910
FatFis,EI_PassWord,,E-irsaliye için Özel entegratörünüze ait şifreniz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,*,KORGUNYAZILIM1910
FatFis,EI_PassWord,,E-irsaliye için Özel entegratörünüze ait şifreniz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,*,KORGUNYAZILIM1910
FatFis,EI_PassWord,,E-irsaliye için Özel entegratörünüze ait şifreniz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,*,KORGUNYAZILIM1910
FatFis,EI_PassWord,,E-irsaliye için Özel entegratörünüze ait şifreniz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,*,KORGUNYAZILIM1910
FatFis,EI_PassWord,,E-irsaliye için Özel entegratörünüze ait şifreniz (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Uretim20),Edit,,txt,,,,,,Uretim20,*,KORGUNYAZILIM1910
FatFis,EI_UserName,,E-irsaliye için Özel entegratörünüze ait kullanıcı adınız (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM1910
FatFis,EI_UserName,,E-irsaliye için Özel entegratörünüze ait kullanıcı adınız (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM1910
FatFis,EI_UserName,,E-irsaliye için Özel entegratörünüze ait kullanıcı adınız (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM1910
FatFis,EI_UserName,,E-irsaliye için Özel entegratörünüze ait kullanıcı adınız (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM1910
FatFis,EI_UserName,,E-irsaliye için Özel entegratörünüze ait kullanıcı adınız (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM1910
FatFis,EI_UserName,,E-irsaliye için Özel entegratörünüze ait kullanıcı adınız (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM1910
FatFis,EI_UserName,,E-irsaliye için Özel entegratörünüze ait kullanıcı adınız (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM1910
FatFis,EI_UserName,,E-irsaliye için Özel entegratörünüze ait kullanıcı adınız (E-İrsaliye için ayrı bir entegratör ile anlaşmalı iseniz) (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM1910
FatFis,EIAnserSystem,KarsilastirmaTablosu,E-İrsaliye Yanıt oluşturmada kullanılacak sistem,ComboBox,KarsilastirmaTablosu&AlternatifKod&AlternatifBarkod,,,,,,,,,KORGUNYAZILIM1910
FatFis,EIGelenYanitDir,C:\Users\gulsen.gumus\Desktop\EIGelenYanitPdf\,Gelen E-İrsaliye Yanıt pdf dosyalarının indireleceği dizin,Edit,,txt,,,,,,,,KORGUNYAZILIM1910
FatFis,EIrs_AnswerXSLT,\\192.168.1.8\Korgun\efatura\irsaliye.xslt,E-irsaliye gelen yanıt görüntülemek için .xslt dosyası (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM1910
FatFis,EIrs_AnswerXSLT,\\192.168.1.8\Korgun\efatura\irsaliyeyaniti.xslt,E-irsaliye gelen yanıt görüntülemek için .xslt dosyası (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM1910
FatFis,EIrs_AnswerXSLT,\\192.168.1.8\Korgun\efatura\irsaliye.xslt,E-irsaliye gelen yanıt görüntülemek için .xslt dosyası (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM1910
FatFis,EIrs_AnswerXSLT,\\192.168.1.8\Korgun\efatura\irsaliyeyaniti.xslt,E-irsaliye gelen yanıt görüntülemek için .xslt dosyası (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM1910
FatFis,EIrs_AnswerXSLT,\\192.168.1.8\Korgun\efatura\irsaliyeyaniti.xslt,E-irsaliye gelen yanıt görüntülemek için .xslt dosyası (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM1910
FatFis,EIrs_AnswerXSLT,C:\1910\efatura\irsaliyeyaniti.xslt,E-irsaliye gelen yanıt görüntülemek için .xslt dosyası (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM1910
FatFis,EIrs_AnswerXSLT,C:\1910\efatura\irsaliyeyaniti.xslt,E-irsaliye gelen yanıt görüntülemek için .xslt dosyası (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM1910
FatFis,EIrs_AnswerXSLT,C:\Korgun\efatura\irsaliyeyaniti.xslt,E-irsaliye gelen yanıt görüntülemek için .xslt dosyası (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM1910
FatFis,EIRS_Dahili,Hayir,Dahili irsaliyeler e-irsaliye kapsamına alınsın mi?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,EIRS_Onek,PRR,E-irsaliye numaraları için 3 harfli ön ek : ,Edit,,txt,,,,,,,,KORGUNYAZILIM1910
FatFis,EIRS_Onek,AIR,E-irsaliye numaraları için 3 harfli ön ek :  (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM1910
FatFis,EIRS_Onek,KIR,E-irsaliye numaraları için 3 harfli ön ek :  (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM1910
FatFis,EIRS_Onek,CIR,E-irsaliye numaraları için 3 harfli ön ek :  (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM1910
FatFis,EIRS_Onek,KIR,E-irsaliye numaraları için 3 harfli ön ek :  (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM1910
FatFis,EIRS_Onek,KIR,E-irsaliye numaraları için 3 harfli ön ek :  (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM1910
FatFis,EIRS_Onek,KIR,E-irsaliye numaraları için 3 harfli ön ek :  (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM1910
FatFis,EIRS_Onek,KIR,E-irsaliye numaraları için 3 harfli ön ek :  (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM1910
FatFis,EIRS_Onek,KIR,E-irsaliye numaraları için 3 harfli ön ek :  (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM1910
FatFis,EIRS_Price,Hayir,E-irsaliye taslağında fiyat çıksın mı?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,EIRSBasTar,01/07/2022,E-İrsaliye için başlangıç tarihi(gg/aa/yyyy formatında giriniz),Edit,,txt,,,,,,,,KORGUNYAZILIM1910
FatFis,EIRSSevkAdres,Adres1,E-irsaliye de gösterilecek sevkiyat adresi ,ComboBox,Adres1&Adres2,,,,,,,,,KORGUNYAZILIM1910
FatFis,EIrsXSLT,D:\Kg_YeniNesil\efatura\EIrsaliye.xslt,E-irsaliye görüntülemek için .xslt dosyası,Edit,,txt,,,,,,,,KORGUNYAZILIM1910
FatFis,EIrsXSLT,\\192.168.1.8\Korgun\efatura\irsaliye.xslt,E-irsaliye görüntülemek için .xslt dosyası (Antrepo20),Edit,,txt,,,,,,Antrepo20,,KORGUNYAZILIM1910
FatFis,EIrsXSLT,\\192.168.1.8\Korgun\efatura\irsaliye.xslt,E-irsaliye görüntülemek için .xslt dosyası (Antrepo20Sel),Edit,,txt,,,,,,Antrepo20Sel,,KORGUNYAZILIM1910
FatFis,EIrsXSLT,\\192.168.1.8\Korgun\efatura\irsaliye.xslt,E-irsaliye görüntülemek için .xslt dosyası (Cabani20),Edit,,txt,,,,,,Cabani20,,KORGUNYAZILIM1910
FatFis,EIrsXSLT,\\192.168.1.8\Korgun\efatura\irsaliye.xslt,E-irsaliye görüntülemek için .xslt dosyası (Cabani20Muh),Edit,,txt,,,,,,Cabani20Muh,,KORGUNYAZILIM1910
FatFis,EIrsXSLT,\\192.168.1.8\Korgun\efatura\irsaliye.xslt,E-irsaliye görüntülemek için .xslt dosyası (Cabani20Sel),Edit,,txt,,,,,,Cabani20Sel,,KORGUNYAZILIM1910
FatFis,EIrsXSLT,C:\1910\efatura\irsaliye.xslt,E-irsaliye görüntülemek için .xslt dosyası (KORGUNYAZILIM1910),Edit,,txt,,,,,,KORGUNYAZILIM1910,,KORGUNYAZILIM1910
FatFis,EIrsXSLT,C:\1910\efatura\irsaliye.xslt,E-irsaliye görüntülemek için .xslt dosyası (KORGUNYAZILIM2310),Edit,,txt,,,,,,KORGUNYAZILIM2310,,KORGUNYAZILIM1910
FatFis,EIrsXSLT,C:\Korgun\efatura\irsaliye.xslt,E-irsaliye görüntülemek için .xslt dosyası (Uretim20),Edit,,txt,,,,,,Uretim20,,KORGUNYAZILIM1910
FatFis,eksistock,Hayir,Eksi(-) ye düşen ürünü satarken uyarı versin mi?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,eksistock2,Evet,Eksi(-) ye düşen ürünün satışına izin versin mi?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,FaKurCheckit,Hayir,Fatura irsaliye işlemlerinde girilen kurları göster ve onaylat,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,FastFisList,Hayir,Eski fiş listesi boş açılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,FastStokList,Hayir,Stok listesi boş açılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,FatCariChg,Evet,Kaydedilmiş irsaliye ve faturalarda cari değişiklik yapılabilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,FatCariKasaAck,SabitYazKisa,Fatura için cari ve kasa defterindeki açıklamaya ne yansısın?,ComboBox,SabitYazKisa&SabitYazUzun&FaturaNo&BelgeNo&OzKod1&OzKod2&OzKod3&OzKod4&OzKod5&Not,,,,,,,,,KORGUNYAZILIM1910
FatFis,FatNoCheck,Evet,Fatura numarası kontrolü yapılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,FatNoCTip,Evet,Fatura numarası kontrolünde fiş tipi dikkate alınsın mı?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,FatNoVisinirs,Hayir,İrsaliyenin içinde fatura numarası ve tarihi gözüksün mü?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,FatSilPsw,852258,Fatura ve irsaliye silinebilmesi için gerekli olan şifre?,Edit,,txt,,,,,,,*,KORGUNYAZILIM1910
FatFis,FFEkleSir,Fatura,Fiyat farkı faturasına ekleme yaparken önce ne sorsun?,ComboBox,Stok&Fatura,,,,,,,,,KORGUNYAZILIM1910
FatFis,FiiliSevkirsTar,Evet,"Satış İrsaliyelerde ""Fiili Sevk Tarihi"" irsaliye tarihinden alınsın mı?",ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,FiiliSevkirsTarF,Hayir,"Satış Faturalarda ""Fiili Sevk Tarihi"" irsaliye tarihinden alınsın mı?",ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,FiyReadOnly,Evet,Fiyatlara elle müdahale edilebilsin mi?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,FiyTipSatir,Hayir,Fatura ve irsaliyede opsiyonlarda ki fiyat tipi satıra atansın mı?,ComboBox,Hayir&Kodu&Tanimi,,,,,,,,,KORGUNYAZILIM1910
FatFis,FRapFFormat,"#,##0.####",Faturada sayısal alanların formatı,Edit,,txt,,,,,,,,KORGUNYAZILIM1910
FatFis,FRapTFormat,"#,##0.##",Faturada toplam alanların formatı,Edit,,txt,,,,,,,,KORGUNYAZILIM1910
FatFis,FRapYSor,Evet,Faturada yuvarlama yapılsın mı?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,FRapYuv,"0,01",Faturada yuvarlama katsayısı,Edit,,num,,,,,,,,KORGUNYAZILIM1910
FatFis,FRapYuvYon,Evet,Faturada yuvarlama yönü,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,GenTopEs,AraToplam,"Fatura içerisindeki genel toplam eşitle,genel toplam üzerinden mi olsun ara toplam üzerinden mi?",ComboBox,AraToplam&GenelToplam,,,,,,,,,KORGUNYAZILIM1910
FatFis,GetProductCart,Ekstre,"Fatura-İrsaliye ekranlarında sağ tuş ""stok kartına git"" seçeneğinde hangisi ile açılsın ?",ComboBox,Ekstre&Genel Tanımlar,,,,,,,,,KORGUNYAZILIM1910
FatFis,GrpBarCode,Sorsun,Barkod hazırlama şekli nasıl gerçekleştirilsin?,ComboBox,Sorsun&Detay&Gruplu,,,,,,,,,KORGUNYAZILIM1910
FatFis,HariskChar,   ,Fatura yazdırda hareket iskontolarının arasına koyulacak karakter,Edit,,txt,,,,,,,,KORGUNYAZILIM1910
FatFis,HizDetIslem ,Hayir,Hizmet Faturalarında Hizmet siparişine bağlı Detaylı Giriş butonu görünsün mü?,ComboBox,Evet&Hayir,,,,,,,,,KORGUNYAZILIM1910
FatFis,HizDetIslem ,Hayir,Hizmet Faturalarında Hizmet siparişine bağlı Detaylı Giriş butonu görünsün mü? (Antrepo20),ComboBox,Evet&Hayir,,,,,,,Antrepo20,,KORGUNYAZILIM1910
FatFis,HizDetIslem ,Hayir,Hizmet Faturalarında Hizmet siparişine bağlı Detaylı Giriş butonu görünsün mü? (Antrepo20Sel),ComboBox,Evet&Hayir,,,,,,,Antrepo20Sel,,KORGUNYAZILIM1910
