SKOD,StokSekli,Tanim,BEDKod,StokTip,Birim,Takim,GRUPKOD,CinsKod,KARTTAR,KritikSeviye,OptimalSeviye,UreticiKodu,UMarka,SResim,KDVOran,Temin,Reyon,EanCode,OzKod1,OzKod2,OzKod3,OzKod4,OzKod5,Carpan,OTVCheck,BGrup_Kod,KGrupKod,insUN,insDT,updUN,updDT,Lotlu,Serili,OzKod6,OzKod7,OzKod8,OzKod9,OzKod10,FuarKod,OTVOran,Pasif,OzKod11,OzKod12,OzKod13,OzKod14,OzKod15,OzKod16,OzKod17,OzKod18,OzKod19,OzKod20,GTip,ModelAcma,Notu,ToleransKS,CanRezerv,SatinalmaMlyt,StokTutmaMlyt,MrpType,VERA_KISIM_ID,mrptedariktipi,OzKod21,OzKod22,OzKod23,OzKod24,OzKod25,OzKod26,OzKod27,OzKod28,OzKod29,OzKod30,OzKod31,OzKod32,OzKod33,OzKod34,OzKod35,OzKod36,OzKod37,OzKod38,OzKod39,OzKod40,OzKod41,OzKod42,OzKod43,OzKod44,OzKod45,OzKod46,OzKod47,OzKod48,OzKod49,OzKod50,kgid,insApp,updApp
LNRCNKM863,M,Riccon Unisex Sneaker 0012863,UNI,Sneaker,Çift,U,010,X,2022-10-07 00:00:00,0E-10,0E-10,KFYO,Riccon,C:\Resim\LNRCNKM8630140-1.jpg,10.0000000000,2025-03-28 00:00:00,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2024-07-08 09:41:02.103000,MUAZ,2025-03-28 16:21:01.097000, , ,,,,Türkiye,E,,0E-10,,"2,5 cm",1 cm,,,,1,,,,,, ,"Topuk yüksekliği;2,5 cm----Burun yüksekliği:1 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Sade ve şık bu spor ayakkabılar, rahatlık ve gösterişin bir arada olabileceğini kanıtlıyor. Vegan deriden üretilen ve gün boyu kullanım için tasarlanan bu ayakkabılar, ayaklarınızın şafaktan gün batımına kadar ferah hissetmesi için ortopedik iç tabana ve kokuyla mücadele eden astara sahiptir. Kaliteli malzemeler ve özenli yapı, bu ayakkabıların her türlü maceraya dayanacak şekilde üretildiği anlamına gelir. Ofis veya dış mekan için eşit derecede uygun olan minimalist profili, her türlü kombini tamamlar. Gününüz durmaksızın hareket gerektirdiğinde, bu spor ayakkabılar destek ve yedek stil ile ayak uydurur. Vegan derinin bu kadar çok yönlü görünebileceğini ve bu kadar rahat hissettirebileceğini kim bilebilirdi? Tüm spor ayakkabılar eşit yaratılmamıştır, ancak bunlar stilden bir gram bile ödün vermeden maksimum konfor ve uzun ömürlülük için üretildi. Ayaklarınız size teşekkür edecek ve iltifatların ardı arkası kesilmeyecek. Sade, şık, rahat; bir spor ayakkabıdan daha ne isteyebilirsiniz ki?",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670,,KGShop
LNRCNKM865,M,Riccon Unisex Sneaker 0012865,UNI,Sneaker,Çift,U,010,X,2022-10-07 00:00:00,0E-10,0E-10,KFYO,Riccon,C:\Resim\LNRCNKM8650140-1.jpg,10.0000000000,2025-03-28 00:00:00,,,Riccon,EM,Yetişkin,,Sneaker,0E-10,,,,Zeki,2024-07-08 09:41:38.887000,MUAZ,2025-03-28 16:21:13.537000, , ,,,,Türkiye,E,,0E-10,,"3,5 cm",1 cm,,,,1,,,,,, ,"Topuk yüksekliği;3,5 cm----Burun yüksekliği:1 cm Ayakkabınızın ömrünü uzatmak ve tam verim alabilmek için kullanım talimatlarına uymanızı tavsiye ederiz. Kullanım talimatlarını kutunuzun içinde bulabilirsiniz. Sade ve şık bu spor ayakkabılar, rahatlık ve gösterişin bir arada olabileceğini kanıtlıyor. Vegan deriden üretilen ve gün boyu kullanım için tasarlanan bu ayakkabılar, ayaklarınızın şafaktan gün batımına kadar ferah hissetmesi için ortopedik iç tabana ve kokuyla mücadele eden astara sahiptir. Kaliteli malzemeler ve özenli yapı, bu ayakkabıların her türlü maceraya dayanacak şekilde üretildiği anlamına gelir. Ofis veya dış mekan için eşit derecede uygun olan minimalist profili, her türlü kombini tamamlar. Gününüz durmaksızın hareket gerektirdiğinde, bu spor ayakkabılar destek ve yedek stil ile ayak uydurur. Vegan derinin bu kadar çok yönlü görünebileceğini ve bu kadar rahat hissettirebileceğini kim bilebilirdi? Tüm spor ayakkabılar eşit yaratılmamıştır, ancak bunlar stilden bir gram bile ödün vermeden maksimum konfor ve uzun ömürlülük için üretildi. Ayaklarınız size teşekkür edecek ve iltifatların ardı arkası kesilmeyecek. Sade, şık, rahat; bir spor ayakkabıdan daha ne isteyebilirsiniz ki?",0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671,,KGShop
LNRCNKMBR012,M,Riccon Emelkaela Kadın Topuklu Ayakkabı 0012012,ZN,Topuklu Ayakkab,Çift,,013,K,2025-01-27 00:00:00,0E-10,0E-10,KMBR,Riccon,,10.0000000000,2025-02-21 00:00:00,,,,,,,Topuklu Ayakkabı,0E-10,,,,MUAZ,2025-01-27 15:33:24.303000,Zeki,2025-04-30 13:11:25.760000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363,KGShop,
LNRCNKMBR020,M,Riccon Iselradyl Kadın Topuklu Ayakkabı 0012020,ZN,Topuklu Ayakkab,Çift,,013,K,2025-01-27 00:00:00,0E-10,0E-10,KMBR,Riccon,,10.0000000000,2025-03-14 00:00:00,,,,,,,Topuklu Ayakkabı,0E-10,,,,MUAZ,2025-01-27 15:29:26.213000,Zeki,2025-04-30 13:11:25.783000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361,KGShop,
LNRCNKMBR021,M,Riccon Relthaela Kadın Topuklu Ayakkabı 0012021,ZN,Topuklu Ayakkab,Çift,,013,K,2025-01-27 00:00:00,0E-10,0E-10,KMBR,Riccon,,10.0000000000,2025-02-27 00:00:00,,,,,,,Topuklu Ayakkabı,0E-10,,,,MUAZ,2025-01-27 15:38:37.330000,Zeki,2025-04-30 13:11:25.810000, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366,KGShop,
LNRCNKMBR110,M,Riccon Esasyra Kadın Topuklu Ayakkabı 0012110,ZN,Topuklu Ayakkab,Çift,,013,K,2025-01-27 00:00:00,0E-10,0E-10,KMBR,Riccon,,10.0000000000,2025-03-07 00:00:00,,,,,,,Topuklu Ayakkabı,0E-10,,,,MUAZ,2025-01-27 15:39:53.133000,Zeki,2025-04-30 13:11:25.837000, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367,KGShop,
LNRCNKMBR111,M,Riccon Glomythe Kadın Topuklu Ayakkabı 0012111,ZN,Topuklu Ayakkab,Çift,,013,K,2025-01-27 00:00:00,0E-10,0E-10,KMBR,Riccon,,10.0000000000,2025-02-27 00:00:00,,,,,,,Topuklu Ayakkabı,0E-10,,,,MUAZ,2025-01-27 15:26:32.470000,Zeki,2025-04-30 13:11:25.870000, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360,KGShop,
LNRCNKMBR112,M,Riccon Phayeshia Kadın Topuklu Ayakkabı 0012112,ZN,Topuklu Ayakkab,Çift,,013,K,2025-01-27 00:00:00,0E-10,0E-10,KMBR,Riccon,,10.0000000000,2025-02-27 00:00:00,,,,,,,Topuklu Ayakkabı,0E-10,,,,MUAZ,2025-01-27 15:35:01.103000,Zeki,2025-04-30 13:11:25.903000, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364,KGShop,
LNRCNKMBR12,M,,,,Çift,,,,2025-01-30 00:00:00,,,,,,10.0000000000,2025-01-30 17:16:52.587000,,,,,,,,0E-10,,,,Zeki,2025-01-30 17:16:52.587000,Zeki,2025-04-30 13:11:25.927000,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462,,
LNRCNKMBR124,M,Riccon Iohsevel Kadın Topuklu Ayakkabı 0012124,ZN,Topuklu Ayakkab,Çift,U,013,K,2025-01-27 00:00:00,0E-10,0E-10,KMBR,Riccon,,10.0000000000,2025-05-15 00:00:00,,,,,,,Topuklu Ayakkabı,0E-10,,,,MUAZ,2025-01-27 15:36:24.010000,MUAZ,2025-05-15 16:34:07.773000, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365,KGShop,KGShop
LNRCNKMBR125,M,Riccon Gischaris Kadın Topuklu Ayakkabı 0012125,ZN,Topuklu Ayakkab,Çift,,013,K,2025-01-27 00:00:00,0E-10,0E-10,KMBR,Riccon,,10.0000000000,2025-01-27 00:00:00,,,,,,,Topuklu Ayakkabı,0E-10,,,,MUAZ,2025-01-27 15:30:53.563000,Zeki,2025-04-30 13:11:26, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362,KGShop,
LNRCNKMBR126,M,Riccon Elyenria Arkası Açık Sivri Burunlu Kadın Topuklu Ayakkabı 0012126,ZN,Topuklu Ayakkab,Çift,U,013,K,2025-05-20 00:00:00,0E-10,0E-10,KMBR,Riccon,,10.0000000000,2025-05-20 00:00:00,,,,,,,Topuklu Ayakkabı,0E-10,,,,MUAZ,2025-05-20 17:02:47.687000,MUAZ,2025-05-20 17:03:50.090000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629,KGShop,KGShop
LNRCNKMBR20,M,,,,Çift,,,,2025-01-30 00:00:00,,,,,,10.0000000000,2025-01-30 17:16:52.527000,,,,,,,,0E-10,,,,Zeki,2025-01-30 17:16:52.527000,Zeki,2025-04-30 13:11:26.033000,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461,,
LNRCNKMK009016,M,Riccon Elysnarra Kadın Sneaker 0012009016,ZN,Sneaker,Çift,,010,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-04-10 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2025-03-25 16:55:45.273000,Zeki,2025-04-16 16:51:34.027000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584,KGShop,
LNRCNKMK00902,M,Riccon Eveheira Kadın Sneaker 001200902,ZN,Sneaker,Çift,,010,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-04-10 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2025-03-25 16:51:49.677000,Zeki,2025-04-16 16:51:34.123000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581,KGShop,
LNRCNKMK00903,M,Riccon Maersaria Kadın Sneaker 001200903,ZN,Sneaker,Çift,,010,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-04-10 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2025-03-25 16:52:51.230000,Zeki,2025-04-16 16:51:34.017000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582,KGShop,
LNRCNKMK00905,M,Riccon Aubthyl Kadın Sneaker 001200905,ZN,Sneaker,Çift,,010,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-04-10 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2025-03-25 16:54:26.523000,Zeki,2025-04-16 16:51:33.990000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583,KGShop,
LNRCNKMK00908,M,Riccon Vyllorna Kadın Sneaker 001200908,ZN,Sneaker,Çift,,010,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-04-10 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2025-03-25 16:50:21.023000,Zeki,2025-04-16 16:51:33.977000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580,KGShop,
LNRCNKMK00911,M,Riccon Avilnastha Kadın Sneaker 001200911,ZN,Sneaker,Çift,,010,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-04-10 00:00:00,,,,,,,Sneaker,0E-10,,,,MUAZ,2025-03-25 16:57:29.630000,Zeki,2025-04-16 16:51:33.967000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585,KGShop,
LNRCNKMK050034,M,Riccon Maudlarel Kadın Sandalet 0012050034,ZN,Sandalet,Çift,U,009,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-04-25 00:00:00,,,,,,,Sandalet,0E-10,,,,MUAZ,2025-03-25 17:06:58.257000,Zeki,2025-04-25 11:31:29.080000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591,KGShop,KGShop
LNRCNKMK050035,M,Riccon Ophikilia Kadın Sandalet 0012050035,ZN,Sandalet,Çift,U,009,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-05-02 00:00:00,,,,,,,Sandalet,0E-10,,,,MUAZ,2025-03-25 17:05:35.603000,Nurcan,2025-05-02 19:20:50.477000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590,KGShop,KGShop
LNRCNKMK079455,M,Riccon Xyrtarzah Kadın Sandalet 0012079455,ZN,Sandalet,Çift,U,009,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-03-25 00:00:00,,,,,,,Sandalet,0E-10,,,,MUAZ,2025-03-25 17:03:04.837000,MUAZ,2025-03-25 17:03:37.757000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589,KGShop,KGShop
LNRCNKMK079505,M,Riccon Clarronyn Kadın Sandalet 0012079505,ZN,Sandalet,Çift,,009,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-04-10 00:00:00,,,,,,,Sandalet,0E-10,,,,MUAZ,2025-03-25 17:01:52.060000,Zeki,2025-04-16 16:51:34.113000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1588,KGShop,
LNRCNKMK079506,M,Riccon Elyenyana Kadın Sandalet 0012079506,ZN,Sandalet,Çift,,009,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-04-10 00:00:00,,,,,,,Sandalet,0E-10,,,,MUAZ,2025-03-25 17:00:28.470000,Zeki,2025-04-16 16:51:34.103000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587,KGShop,
LNRCNKMK079507,M,Riccon Marekilia Kadın Sandalet 0012079507,ZN,Sandalet,Çift,,009,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-04-10 00:00:00,,,,,,,Sandalet,0E-10,,,,MUAZ,2025-03-25 16:59:08.950000,Zeki,2025-04-16 16:51:34.090000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586,KGShop,
LNRCNKMK1397011,M,Riccon Unayeth Kadın Terlik 00121397011,ZN,Terlik,Çift,U,012,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-03-25 00:00:00,,,,,,,Terlik,0E-10,,,,MUAZ,2025-03-25 17:08:28.513000,MUAZ,2025-03-25 17:13:27.870000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592,KGShop,KGShop
LNRCNKMK1397021,M,Riccon Jisthion Kadın Terlik 00121397021,ZN,Terlik,Çift,U,012,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-03-25 00:00:00,,,,,,,Terlik,0E-10,,,,MUAZ,2025-03-25 17:09:52.753000,MUAZ,2025-03-25 17:10:32.930000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593,KGShop,KGShop
LNRCNKMK1397022,M,Riccon Therleia Kadın Terlik 00121397022,ZN,Terlik,Çift,U,012,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-03-25 00:00:00,,,,,,,Terlik,0E-10,,,,MUAZ,2025-03-25 17:11:24.347000,MUAZ,2025-03-25 17:13:15.803000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594,KGShop,KGShop
LNRCNKMK1397023,M,Riccon Nanlartha Kadın Terlik 00121397023,ZN,Terlik,Çift,,012,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-04-10 00:00:00,,,,,,,Terlik,0E-10,,,,MUAZ,2025-03-25 17:14:57.187000,Zeki,2025-04-16 16:51:34.080000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,KGShop,
LNRCNKMK1397110,M,Riccon Vyllynor Kadın Terlik 00121397110,ZN,Terlik,Çift,,012,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-04-10 00:00:00,,,,,,,Terlik,0E-10,,,,MUAZ,2025-03-25 17:16:25.270000,Zeki,2025-04-16 16:51:34.070000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596,KGShop,
LNRCNKMK1398041,M,Riccon Iohlica Kadın Terlik 00121398041,ZN,Terlik,Çift,,012,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-04-10 00:00:00,,,,,,,Terlik,0E-10,,,,MUAZ,2025-03-25 17:17:55.113000,Zeki,2025-04-16 16:51:34.060000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597,KGShop,
LNRCNKMK1398042,M,Riccon Brunlynna Kadın Terlik 00121398042,ZN,Terlik,Çift,,012,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-04-10 00:00:00,,,,,,,Terlik,0E-10,,,,MUAZ,2025-03-25 17:20:07.937000,Zeki,2025-04-16 16:51:34.050000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598,KGShop,
LNRCNKMK1398110,M,Riccon Elizliana Kadın Terlik 00121398110,ZN,Terlik,Çift,U,012,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-03-25 00:00:00,,,,,,,Terlik,0E-10,,,,MUAZ,2025-03-25 17:21:15.890000,MUAZ,2025-03-25 17:21:58.240000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599,KGShop,KGShop
LNRCNKMK1398124,M,Riccon Bynelor Kadın Terlik 00121398124,ZN,Terlik,Çift,U,012,K,2025-03-25 00:00:00,0E-10,0E-10,KMK,Riccon,,10.0000000000,2025-03-25 00:00:00,,,,,,,Terlik,0E-10,,,,MUAZ,2025-03-25 17:22:40.673000,MUAZ,2025-03-25 17:23:21.140000, , ,,,,Türkiye,E,,0E-10,,,,,,,,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,KGShop,KGShop
LNRCNKMSN01,M,Riccon Iohthion Kadın Stiletto Topuklu Ayakkabı 001201,ZN,Topuklu Ayakkab,Çift,,013,K,2025-01-30 00:00:00,0E-10,0E-10,KMSN,Riccon,,10.0000000000,2025-02-18 00:00:00,,,,,,,Topuklu Ayakkabı,0E-10,,,,Zeki,2025-01-30 17:16:51.550000,Zeki,2025-03-12 15:21:09.043000, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444,,
LNRCNKMSN02,M,Riccon Malxaris Kadın Topuklu Ayakkabı 001202,ZN,Topuklu Ayakkab,Çift,,013,K,2025-01-30 00:00:00,0E-10,0E-10,KMSN,Riccon,,10.0000000000,2025-02-21 00:00:00,,,,,,,Topuklu Ayakkabı,0E-10,,,,Zeki,2025-01-30 17:16:51.607000,Zeki,2025-03-12 15:21:09.067000, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446,,
LNRCNKMSN200,M,Riccon Aviraele Kadın Loafer 0012200,ZN,Loafer,Çift,U,007,K,2025-01-30 00:00:00,0E-10,0E-10,KMSN,Riccon,,10.0000000000,2025-04-10 00:00:00,,,,,,,Loafer,0E-10,,,,Zeki,2025-01-30 17:16:51.763000,MUAZ,2025-04-10 19:07:15.427000, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451,,KGShop
LNRCNKMSN202,M,Riccon Sephlynthi Kadın Babet 0012202,ZN,Babet,Çift,U,001,K,2025-01-30 00:00:00,0E-10,0E-10,KMSN,Riccon,,10.0000000000,2025-04-23 00:00:00,,,,,,,Babet,0E-10,,,,Zeki,2025-01-30 17:16:51.790000,MUAZ,2025-04-23 16:02:21.207000, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452,,KGShop
LNRCNKMSN203,M,Riccon Saelrona Kadın Günlük Ayakkabı 0012203,ZN,Babet,Çift,U,001,K,2025-01-30 00:00:00,0E-10,0E-10,KMSN,Riccon,,10.0000000000,2025-04-18 00:00:00,,,,,,,Babet,0E-10,,,,Zeki,2025-01-30 17:16:51.727000,MUAZ,2025-04-18 19:01:04.773000, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,,KGShop
LNRCNKMSN205,M,Riccon Glorkaen Kadın Babet 0012205,ZN,Babet,Çift,,001,K,2025-01-30 00:00:00,0E-10,0E-10,KMSN,Riccon,,10.0000000000,2025-01-30 00:00:00,,,,,,,Babet,0E-10,,,,Zeki,2025-01-30 17:16:51.820000,Zeki,2025-03-12 15:21:09.150000, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453,,
LNRCNKMSN300,M,Riccon Saeldyl Kadın Klasik Topuklu Ayakkabı 0012300,ZN,Topuklu Ayakkab,Çift,U,013,K,2025-01-30 00:00:00,0E-10,0E-10,KMSN,Riccon,,10.0000000000,2025-03-14 00:00:00,,,,,,,Topuklu Ayakkabı,0E-10,,,,Zeki,2025-01-30 17:16:52.023000,MUAZ,2025-03-14 16:25:11.923000, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459,,KGShop
LNRCNKMSN302,M,Riccon Evelyrra Kadın Loafer 0012302,ZN,Loafer,Çift,U,007,K,2025-01-30 00:00:00,0E-10,0E-10,KMSN,Riccon,,10.0000000000,2025-03-14 00:00:00,,,,,,,Loafer,0E-10,,,,Zeki,2025-01-30 17:16:51.987000,MUAZ,2025-03-14 16:26:14.400000, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458,,KGShop
LNRCNKMSN452,M,Riccon Safthaela Kadın Loafer 0012452,ZN,Loafer,Çift,U,007,K,2025-01-30 00:00:00,0E-10,0E-10,KMSN,Riccon,,10.0000000000,2025-03-25 00:00:00,,,,,,,Loafer,0E-10,,,,Zeki,2025-01-30 17:16:51.913000,MUAZ,2025-03-25 15:04:06.680000, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456,,KGShop
LNRCNKMSN453,M,Riccon Jintheris Kadın Loafer 0012453,ZN,Loafer,Çift,,007,K,2025-01-30 00:00:00,0E-10,0E-10,KMSN,Riccon,,10.0000000000,2025-03-03 00:00:00,,,,,,,Loafer,0E-10,,,,Zeki,2025-01-30 17:16:51.853000,Zeki,2025-03-12 15:21:09.230000, , ,,,,Türkiye,E,,0E-10,,,,,,,1,,,,,, ,,0, ,0E-10,0E-10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454,,
