BarCode,SKod,RKod,Asorti,Activ,OzKod1,OzKod2,OzKod3,kgid,insUN,insDT,insApp,updUN,updDT,updApp
1487197938,LNRCNKGDY326,161,Z003,*,,,,5199,Rumeysa,2025-01-08 18:11:39.367000,KGShop,,,
1487197939,LNRCNKGDY326,293,Z003,*,,,,5200,Rumeysa,2025-01-08 18:11:43.190000,KGShop,,,
1487197940,LNRCNKGDY322,378,Z003,*,,,,5201,Rumeysa,2025-01-08 18:12:10.410000,KGShop,,,
1487197941,LNRCNKGDY322,356,Z003,*,,,,5202,Rumeysa,2025-01-08 18:12:14.010000,KGShop,,,
1487197942,LNRCNKGDY322,46,Z003,*,,,,5203,Rumeysa,2025-01-08 18:12:17.340000,KGShop,,,
1487197943,LNRCNKGDY322,47,Z003,*,,,,5204,Rumeysa,2025-01-08 18:12:21.857000,KGShop,,,
1487197944,LNRCNKGDY320,232,Z003,*,,,,5205,Rumeysa,2025-01-08 18:12:48.503000,KGShop,,,
1487197945,LNRCNKGDY320,355,Z003,*,,,,5206,Rumeysa,2025-01-08 18:12:51.760000,KGShop,,,
1487197946,LNRCNKGDY320,46,Z003,*,,,,5207,Rumeysa,2025-01-08 18:12:55.180000,KGShop,,,
1487197947,LNRCNKGDY320,455,Z003,*,,,,5208,Rumeysa,2025-01-08 18:12:58.703000,KGShop,,,
1487197948,LNRCNKGDY327,232,Z003,*,,,,5209,Rumeysa,2025-01-08 18:17:32.170000,KGShop,,,
1487197949,LNRCNKGDY327,355,Z003,*,,,,5210,Rumeysa,2025-01-08 18:17:36.013000,KGShop,,,
1487197950,LNRCNKGDY327,46,Z003,*,,,,5211,Rumeysa,2025-01-08 18:17:39.550000,KGShop,,,
1487197951,LNRCNKGDY327,455,Z003,*,,,,5212,Rumeysa,2025-01-08 18:17:42.970000,KGShop,,,
1487197952,LNRCNKGDY324,232,Z003,*,,,,5213,Rumeysa,2025-01-08 18:18:17.100000,KGShop,,,
1487197953,LNRCNKGDY324,355,Z003,*,,,,5214,Rumeysa,2025-01-08 18:18:21.217000,KGShop,,,
1487197954,LNRCNKGDY324,46,Z003,*,,,,5215,Rumeysa,2025-01-08 18:18:24.727000,KGShop,,,
1487197955,LNRCNKGDY324,233,Z003,*,,,,5216,Rumeysa,2025-01-08 18:18:28.397000,KGShop,,,
1487197956,LNRCNKGDY324,455,Z003,*,,,,5217,Rumeysa,2025-01-08 18:18:31.773000,KGShop,,,
1487197957,LNRCNKGDY129,46,KLAS,*,,,,5218,Rumeysa,2025-01-08 18:18:58.203000,KGShop,,,
1487197958,LNRCNKGDY129,233,Z003,*,,,,5219,Rumeysa,2025-01-08 18:19:02.973000,KGShop,,,
1487197959,LNRCNKGDY129,455,Z003,*,,,,5220,Rumeysa,2025-01-08 18:19:08.097000,KGShop,,,
1487197960,LNRCNKGDY120,9,Z003,*,,,,5221,Rumeysa,2025-01-08 18:19:37.950000,KGShop,,,
1487197961,LNRCNKGDY120,1,Z003,*,,,,5222,Rumeysa,2025-01-08 18:19:41.613000,KGShop,,,
1487197962,LNRCNKGDY120,293,Z003,*,,,,5223,Rumeysa,2025-01-08 18:19:45.023000,KGShop,,,
1487197963,LNRCNKGDY329,233,KLAS,*,,,,5224,Rumeysa,2025-01-08 18:20:07.777000,KGShop,,,
1487197964,LNRCNKGDY329,548,Z003,*,,,,5225,Rumeysa,2025-01-08 18:20:11.360000,KGShop,,,
1487197965,LNRCNKFYO90,352,Z003,*,,,,5226,Rumeysa,2025-01-08 18:21:08.597000,KGShop,,,
1487197966,LNRCNKFYO90,370,Z003,*,,,,5227,Rumeysa,2025-01-08 18:21:12.407000,KGShop,,,
1487197967,LNRCNKFYO90,240,Z003,*,,,,5228,Rumeysa,2025-01-08 18:21:19.740000,KGShop,,,
1487197968,LNRCNKFYO80,1,Z003,*,,,,5229,Rumeysa,2025-01-08 18:21:41.380000,KGShop,,,
1487197969,LNRCNKFYO80,293,Z003,*,,,,5230,Rumeysa,2025-01-08 18:21:45.300000,KGShop,,,
1487197970,LNRCNKFYO91,355,Z003,*,,,,5231,Rumeysa,2025-01-08 18:22:14.477000,KGShop,,,
1487197971,LNRCNKFYO91,1,Z003,*,,,,5232,Rumeysa,2025-01-08 18:22:18.233000,KGShop,,,
1487197972,LNRCNKFYO91,293,Z003,*,,,,5233,Rumeysa,2025-01-08 18:22:22.210000,KGShop,,,
1487197973,LNRCNKFYO88,631,Z003,*,,,,5234,Rumeysa,2025-01-08 18:22:50.927000,KGShop,,,
1487197974,LNRCNKFYO88,454,Z003,*,,,,5235,Rumeysa,2025-01-08 18:22:54.020000,KGShop,,,
1487197975,LNRCNKFYO88,630,Z003,*,,,,5236,Rumeysa,2025-01-08 18:22:57.160000,KGShop,,,
1487197976,LNRCNKFYO88,622,Z003,*,,,,5237,Rumeysa,2025-01-08 18:23:00.683000,KGShop,,,
1487197977,LNRCNKFYO177,370,Z003,*,,,,5238,Rumeysa,2025-01-08 18:23:26.107000,KGShop,,,
1487197978,LNRCNKFYO177,1,Z003,*,,,,5239,Rumeysa,2025-01-08 18:23:29.560000,KGShop,,,
1487197979,LNRCNKFYO177,293,Z003,*,,,,5240,Rumeysa,2025-01-08 18:23:32.840000,KGShop,,,
1487197980,LNRCNKFYO66,1,Z003,*,,,,5241,Rumeysa,2025-01-08 18:23:55.233000,KGShop,,,
1487197981,LNRCNKTK138,46,Z003,*,,,,5242,Rumeysa,2025-01-08 18:25:19.223000,KGShop,,,
1487197982,LNRCNKTK138,233,Z003,*,,,,5243,Rumeysa,2025-01-08 18:25:22.557000,KGShop,,,
1487197983,LNRCNKTK138,617,Z003,*,,,,5244,Rumeysa,2025-01-08 18:25:26.650000,KGShop,,,
1487197984,LNRCNKTK138,548,Z003,*,,,,5245,Rumeysa,2025-01-08 18:25:30.537000,KGShop,,,
1487197985,LNRCNACT4541,78,ZNN1,*,,,,5246,Rumeysa,2025-01-09 11:39:00.160000,KGShop,,,
1487197986,LNRCNACT4541,78,0002,*,,,,5247,Rumeysa,2025-01-09 11:41:40.650000,KGShop,,,
1487197987,LNRCNACT4541,11,ZNN1,*,,,,5248,Rumeysa,2025-01-09 11:42:28.533000,KGShop,,,
1487197988,LNRCNACT4541,11,0002,*,,,,5249,Rumeysa,2025-01-09 11:43:46.323000,KGShop,,,
1487197989,LNRCNACT780,9,0002,*,,,,5250,Rumeysa,2025-01-09 11:45:08.057000,KGShop,,,
1487197990,LNRCNACT780,8,0002,*,,,,5251,Rumeysa,2025-01-09 11:46:10.657000,KGShop,,,
1487197991,LNRCNACT780,1,0002,*,,,,5252,Rumeysa,2025-01-09 11:46:45.520000,KGShop,,,
1487197992,LNRCNJLX43,78,mrd1,*,,,,5253,Rumeysa,2025-01-09 11:48:41.613000,KGShop,,,
1487197993,LNRCNJLX43,91,mrd1,*,,,,5254,Rumeysa,2025-01-09 11:49:43.837000,KGShop,,,
1487197994,LNRCNJLX43,8,mrd1,*,,,,5255,Rumeysa,2025-01-09 11:50:11.533000,KGShop,,,
1487197995,LNRCNJLX43,11,mrd1,*,,,,5256,Rumeysa,2025-01-09 11:50:44.747000,KGShop,,,
1487197996,LNRCNJLX110,82,mrd1,*,,,,5257,Rumeysa,2025-01-09 11:51:25.193000,KGShop,,,
1487197997,LNRCNJLX110,11,mrd1,*,,,,5258,Rumeysa,2025-01-09 11:52:37.503000,KGShop,,,
1487197998,LNRCNJLX110,4,mrd1,*,,,,5259,Rumeysa,2025-01-09 12:00:29.720000,KGShop,,,
1487197999,LNRCNJLX110,73,mrd1,*,,,,5260,Rumeysa,2025-01-09 12:02:47.400000,KGShop,,,
1487198000,LNRCNJLX15,9,Z003,*,,,,5261,Rumeysa,2025-01-09 12:04:16.890000,KGShop,,,
1487198001,LNRCNJLX15,449,Z003,*,,,,5262,Rumeysa,2025-01-09 12:05:39.487000,KGShop,,,
1487198002,LNRCNJLX15,11,Z003,*,,,,5263,Rumeysa,2025-01-09 12:06:18.563000,KGShop,,,
1487198003,LNRCNJLX15,4,Z003,*,,,,5264,Rumeysa,2025-01-09 12:07:00.530000,KGShop,,,
1487198004,LNRCNACT4541,78,ZNN5,*,,,,5265,Rumeysa,2025-01-09 12:57:01.653000,KGShop,,,
1487198005,LNRCNACT4541,11,ZNN5,*,,,,5266,Rumeysa,2025-01-09 12:57:06.080000,KGShop,,,
1487198006,LNRCNKD04,8,A060,*,,,,5267,Rumeysa,2025-01-09 13:03:36.797000,KGShop,,,
1487198007,LNRCNKD04,8,A061,*,,,,5268,Rumeysa,2025-01-09 13:03:36.950000,KGShop,,,
1487198008,LNRCNKD04,8,A062,*,,,,5269,Rumeysa,2025-01-09 13:03:37.090000,KGShop,,,
1487198009,LNRCNKD04,8,A063,*,,,,5270,Rumeysa,2025-01-09 13:03:37.233000,KGShop,,,
1487198010,LNRCNKD04,8,A064,*,,,,5271,Rumeysa,2025-01-09 13:03:37.380000,KGShop,,,
1487198011,LNRCNKD04,8,A065,*,,,,5272,Rumeysa,2025-01-09 13:03:37.537000,KGShop,,,
1487198012,LNRCNKD04,629,A060,*,,,,5273,Rumeysa,2025-01-09 13:03:41.223000,KGShop,,,
1487198013,LNRCNKD04,629,A061,*,,,,5274,Rumeysa,2025-01-09 13:03:41.257000,KGShop,,,
1487198014,LNRCNKD04,629,A062,*,,,,5275,Rumeysa,2025-01-09 13:03:41.290000,KGShop,,,
1487198015,LNRCNKD04,629,A063,*,,,,5276,Rumeysa,2025-01-09 13:03:41.323000,KGShop,,,
1487198016,LNRCNKD04,629,A064,*,,,,5277,Rumeysa,2025-01-09 13:03:41.353000,KGShop,,,
1487198017,LNRCNKD04,629,A065,*,,,,5278,Rumeysa,2025-01-09 13:03:41.387000,KGShop,,,
1487198018,LNRCNKD04,333,A060,*,,,,5279,Rumeysa,2025-01-09 13:03:45.677000,KGShop,,,
1487198019,LNRCNKD04,333,A061,*,,,,5280,Rumeysa,2025-01-09 13:03:45.723000,KGShop,,,
1487198020,LNRCNKD04,333,A062,*,,,,5281,Rumeysa,2025-01-09 13:03:45.760000,KGShop,,,
1487198021,LNRCNKD04,333,A063,*,,,,5282,Rumeysa,2025-01-09 13:03:45.790000,KGShop,,,
1487198022,LNRCNKD04,333,A064,*,,,,5283,Rumeysa,2025-01-09 13:03:45.827000,KGShop,,,
1487198023,LNRCNKD04,333,A065,*,,,,5284,Rumeysa,2025-01-09 13:03:45.860000,KGShop,,,
1487198024,LNRCNJLX43,4,mrd1,*,,,,5285,Rumeysa,2025-01-09 13:16:15.607000,KGShop,,,
1487198025,LNRCNDN066,91,mrd1,*,,,,5286,Rumeysa,2025-01-11 09:37:37.120000,KGShop,,,
1487198026,LNRCNDN066,6,mrd1,*,,,,5287,Rumeysa,2025-01-11 09:38:44.640000,KGShop,,,
1487198027,LNRCNDN066,11,mrd1,*,,,,5288,Rumeysa,2025-01-11 09:39:10.770000,KGShop,,,
1487198028,LNRCNDN066,5,mrd1,*,,,,5289,Rumeysa,2025-01-11 09:39:38.177000,KGShop,,,
1487198029,LNRCNDN066,4,mrd1,*,,,,5290,Rumeysa,2025-01-11 09:40:02.883000,KGShop,,,
1487198030,LNRCNDN217,9,mrd1,*,,,,5291,Rumeysa,2025-01-11 09:40:49.030000,KGShop,,,
1487198031,LNRCNDN217,91,mrd1,*,,,,5292,Rumeysa,2025-01-11 09:41:35.143000,KGShop,,,
1487198032,LNRCNDN217,11,mrd1,*,,,,5293,Rumeysa,2025-01-11 09:42:01.510000,KGShop,,,
1487198033,LNRCNDN217,4,m44,*,,,,5294,Rumeysa,2025-01-11 09:42:25.843000,KGShop,,,
1487198034,LNRCNDN217,4,mrd1,*,,,,5295,Rumeysa,2025-01-11 09:42:31.303000,KGShop,,,
1487198035,LNRCNDN158,8,mrd1,*,,,,5296,Rumeysa,2025-01-11 09:43:55.190000,KGShop,,,
1487198036,LNRCNDN158,17,mrd1,*,,,,5297,Rumeysa,2025-01-11 09:44:46.433000,KGShop,,,
1487198037,LNRCNDN158,6,mrd1,*,,,,5298,Rumeysa,2025-01-11 09:45:20.653000,KGShop,,,
1487198038,LNRCNDN158,11,mrd1,*,,,,5299,Rumeysa,2025-01-11 09:45:50.503000,KGShop,,,
1487198039,LNRCNDN158,4,mrd1,*,,,,5300,Rumeysa,2025-01-11 09:46:20.143000,KGShop,,,
1487198040,LNRCNDN207,632,mrd1,*,,,,5301,Rumeysa,2025-01-11 09:47:13.730000,KGShop,,,
1487198041,LNRCNDN207,311,mrd1,*,,,,5302,Rumeysa,2025-01-11 09:48:22.657000,KGShop,,,
1487198042,LNRCNDN207,132,mrd1,*,,,,5303,Rumeysa,2025-01-11 09:48:52.693000,KGShop,,,
1487198043,LNRCNDN207,11,mrd1,*,,,,5304,Rumeysa,2025-01-11 09:49:20.730000,KGShop,,,
1487198044,LNRCNDN207,18,mrd1,*,,,,5305,Rumeysa,2025-01-11 09:49:45.957000,KGShop,,,
1487198045,LNRCNDPF185,9,Z003,*,,,,5306,Rumeysa,2025-01-11 09:51:26.100000,KGShop,,,
1487198046,LNRCNDPF185,412,Z003,*,,,,5307,Rumeysa,2025-01-11 09:52:19.183000,KGShop,,,
1487198047,LNRCNDPF185,11,Z003,*,,,,5308,Rumeysa,2025-01-11 09:53:21.227000,KGShop,,,
1487198048,LNRCNDPF171,9,Z005,*,,,,5309,Rumeysa,2025-01-11 09:54:12.490000,KGShop,,,
1487198049,LNRCNDPF171,9,Z003,*,,,,5310,Rumeysa,2025-01-11 09:54:22.377000,KGShop,,,
1487198050,LNRCNDPF171,412,Z003,*,,,,5311,Rumeysa,2025-01-11 09:55:27.100000,KGShop,,,
1487198051,LNRCNDPF171,11,Z003,*,,,,5312,Rumeysa,2025-01-11 09:55:55.050000,KGShop,,,
1487198052,LNRCNDPF164,9,Z003,*,,,,5313,Rumeysa,2025-01-11 09:56:39.040000,KGShop,,,
1487198053,LNRCNDPF164,107,Z003,*,,,,5314,Rumeysa,2025-01-11 09:57:30.423000,KGShop,,,
1487198054,LNRCNDPF164,525,Z003,*,,,,5315,Rumeysa,2025-01-11 09:57:59.580000,KGShop,,,
1487198055,LNRCNDPF164,11,Z003,*,,,,5316,Rumeysa,2025-01-11 09:58:42.643000,KGShop,,,
1487198056,LNRCNDPF182,52,Z003,*,,,,5317,Rumeysa,2025-01-11 10:00:00.440000,KGShop,,,
1487198057,LNRCNDPF182,435,22,*,,,,5318,Rumeysa,2025-01-11 10:01:32.020000,KGShop,,,
1487198058,LNRCNDPF182,435,Z003,*,,,,5319,Rumeysa,2025-01-11 10:01:40.527000,KGShop,,,
1487198059,LNRCNDPF182,525,Z003,*,,,,5320,Rumeysa,2025-01-11 10:02:14.663000,KGShop,,,
1487198060,LNRCNDPF182,11,Z003,*,,,,5321,Rumeysa,2025-01-11 10:02:47.617000,KGShop,,,
1487198061,LNRCNDPF182,4,Z003,*,,,,5322,Rumeysa,2025-01-11 10:03:57.380000,KGShop,,,
1487198062,LNRCNKHZ174,378,KLAS,*,,,,5323,Rumeysa,2025-01-20 14:52:26.700000,KGShop,,,
1487198063,LNRCNKHZ174,232,KLAS,*,,,,5324,Rumeysa,2025-01-20 14:52:36.170000,KGShop,,,
1487198064,LNRCNKHZ174,638,KLAS,*,,,,5325,Rumeysa,2025-01-20 14:52:41.960000,KGShop,,,
1487198065,LNRCNKHZ174,46,KLAS,*,,,,5326,Rumeysa,2025-01-20 14:52:56.403000,KGShop,,,
1487198066,LNRCNKHZ174,454,KLAS,*,,,,5327,Rumeysa,2025-01-20 14:53:06.767000,KGShop,,,
1487198067,LNRCNKHZ174,488,KLAS,*,,,,5328,Rumeysa,2025-01-20 14:53:13.297000,KGShop,,,
1487198068,LNRCNKHZ174,535,KLAS,*,,,,5329,Rumeysa,2025-01-20 14:53:19.963000,KGShop,,,
1487198069,LNRCNKHZ174,637,KLAS,*,,,,5330,Rumeysa,2025-01-20 14:53:26.930000,KGShop,,,
1487198070,LNRCNKHZ059,638,KLAS,*,,,,5331,Rumeysa,2025-01-20 14:58:23.853000,KGShop,,,
1487198071,LNRCNKHZ059,454,KLAS,*,,,,5332,Rumeysa,2025-01-20 14:58:30.123000,KGShop,,,
1487198072,LNRCNKHZ059,637,KLAS,*,,,,5333,Rumeysa,2025-01-20 14:58:38.537000,KGShop,,,
1487198073,LNRCNKHZ058,638,KLAS,*,,,,5334,Rumeysa,2025-01-20 14:59:54.190000,KGShop,,,
1487198074,LNRCNKHZ058,454,KLAS,*,,,,5335,Rumeysa,2025-01-20 15:00:01.893000,KGShop,,,
1487198075,LNRCNKHZ058,637,KLAS,*,,,,5336,Rumeysa,2025-01-20 15:00:07.450000,KGShop,,,
1487198076,LNRCNKHZ205,378,KLAS,*,,,,5337,Rumeysa,2025-01-20 15:02:07.370000,KGShop,,,
1487198077,LNRCNKHZ205,232,KLAS,*,,,,5338,Rumeysa,2025-01-20 15:02:12.570000,KGShop,,,
1487198078,LNRCNKHZ205,638,KLAS,*,,,,5339,Rumeysa,2025-01-20 15:02:18.077000,KGShop,,,
1487198079,LNRCNKHZ205,46,KLAS,*,,,,5340,Rumeysa,2025-01-20 15:02:24.530000,KGShop,,,
1487198080,LNRCNKHZ205,454,KLAS,*,,,,5341,Rumeysa,2025-01-20 15:02:32.547000,KGShop,,,
1487198081,LNRCNKHZ205,535,KLAS,*,,,,5342,Rumeysa,2025-01-20 15:02:37.533000,KGShop,,,
1487198082,LNRCNKHZ205,637,KLAS,*,,,,5343,Rumeysa,2025-01-20 15:02:42.560000,KGShop,,,
1487198083,LNRCNKSTK2306,240,KLAS,*,,,,5344,Rumeysa,2025-01-20 15:22:38.767000,KGShop,,,
1487198106,LNRCNALM123,196,FLT1,*,,,,5367,Rumeysa,2025-01-21 18:20:12.740000,KGShop,,,
1487198107,LNRCNALM123,196,ZNN1,*,,,,5368,Rumeysa,2025-01-21 18:28:53.963000,KGShop,,,
1487198108,LNRCNALM123,9,FLT1,*,,,,5369,Rumeysa,2025-01-21 18:29:54.610000,KGShop,,,
1487198109,LNRCNALM123,9,ZNN1,*,,,,5370,Rumeysa,2025-01-21 18:31:18.960000,KGShop,,,
1487198110,LNRCNALM123,91,FLT1,*,,,,5371,Rumeysa,2025-01-21 18:31:50.273000,KGShop,,,
1487198111,LNRCNALM123,91,ZNN1,*,,,,5372,Rumeysa,2025-01-21 18:32:30.627000,KGShop,,,
1487198112,LNRCNALM123,239,FLT1,*,,,,5373,Rumeysa,2025-01-21 18:33:02.053000,KGShop,,,
1487198113,LNRCNALM123,239,ZNN1,*,,,,5374,Rumeysa,2025-01-21 18:33:43.470000,KGShop,,,
1487198114,LNRCNALM123,371,FLT1,*,,,,5375,Rumeysa,2025-01-21 18:34:10.363000,KGShop,,,
1487198115,LNRCNALM123,371,ZNN1,*,,,,5376,Rumeysa,2025-01-21 18:35:02.193000,KGShop,,,
1487198116,LNRCNALM123,4,FLT1,*,,,,5377,Rumeysa,2025-01-21 18:35:33.633000,KGShop,,,
1487198117,LNRCNALM123,4,ZNN1,*,,,,5378,Rumeysa,2025-01-21 18:36:29.900000,KGShop,,,
1487198118,LNRCNALM141,4,ZNN1,*,,,,5379,Rumeysa,2025-01-24 10:50:49.093000,KGShop,,,
1487198119,LNRCNALM141,4,0002,*,,,,5380,Rumeysa,2025-01-24 10:52:08.713000,KGShop,,,
1487198120,LNRCNALM141,11,ZNN1,*,,,,5381,Rumeysa,2025-01-24 10:52:53.380000,KGShop,,,
1487198121,LNRCNALM141,11,0002,*,,,,5382,Rumeysa,2025-01-24 10:53:36.317000,KGShop,,,
1487198122,LNRCNALM141,25,ZNN1,*,,,,5383,Rumeysa,2025-01-24 10:54:07.187000,KGShop,,,
1487198123,LNRCNALM141,25,ZNN5,*,,,,5384,Rumeysa,2025-01-24 10:54:54.150000,KGShop,,,
1487198124,LNRCNALM141,311,ZNN1,*,,,,5385,Rumeysa,2025-01-24 10:55:33.730000,KGShop,,,
1487198125,LNRCNALM141,311,0002,*,,,,5386,Rumeysa,2025-01-24 10:56:11.797000,KGShop,,,
1487198126,LNRCNALM141,78,ZNN1,*,,,,5387,Rumeysa,2025-01-24 10:56:49.340000,KGShop,,,
1487198127,LNRCNALM141,78,0002,*,,,,5388,Rumeysa,2025-01-24 10:57:25.400000,KGShop,,,
1487198128,LNRCNALM141,449,ZNN1,*,,,,5389,Rumeysa,2025-01-24 10:58:02.077000,KGShop,,,
1487198129,LNRCNALM141,53,ZNN1,*,,,,5390,Rumeysa,2025-01-24 10:58:59.963000,KGShop,,,
1487198130,LNRCNALM137,4,0002,*,,,,5391,Mürüvvet,2025-01-24 11:44:19.117000,KGShop,,,
1487198131,LNRCNALM137,4,ZNN1,*,,,,5392,Mürüvvet,2025-01-24 11:44:52.193000,KGShop,,,
1487198132,LNRCNALM137,52,0002,*,,,,5393,Mürüvvet,2025-01-24 11:47:53.360000,KGShop,,,
1487198133,LNRCNALM137,4,ZNN5,*,,,,5394,Mürüvvet,2025-01-24 11:48:45.887000,KGShop,,,
1487198134,LNRCNALM137,21,ZNN1,*,,,,5395,Mürüvvet,2025-01-24 11:49:52.193000,KGShop,,,
1487198135,LNRCNALM137,21,0002,*,,,,5396,Mürüvvet,2025-01-24 11:51:42.190000,KGShop,,,
1487198136,LNRCNALM137,52,ZNN1,*,,,,5397,Mürüvvet,2025-01-24 11:52:28.703000,KGShop,,,
1487198137,LNRCNALM137,25,0002,*,,,,5398,Mürüvvet,2025-01-24 11:54:23.350000,KGShop,,,
1487198138,LNRCNALM137,640,ZNN1,*,,,,5399,Mürüvvet,2025-01-24 11:55:34.527000,KGShop,,,
1487198139,LNRCNALM137,449,0002,*,,,,5400,Mürüvvet,2025-01-24 11:56:41.493000,KGShop,,,
1487198140,LNRCNALM141,25,0002,*,,,,5401,Rumeysa,2025-01-25 10:48:39.470000,KGShop,,,
1487198141,LNRCNALM137,449,ZNN1,*,,,,5402,Rumeysa,2025-01-25 10:51:36.197000,KGShop,,,
1487198142,LNRCNKFM212,378,Z003,*,,,,5403,Rumeysa,2025-01-28 13:20:26.833000,KGShop,,,
1487198143,LNRCNKFM212,232,Z003,*,,,,5404,Rumeysa,2025-01-28 13:20:33.383000,KGShop,,,
1487198144,LNRCNKFM212,46,Z003,*,,,,5405,Rumeysa,2025-01-28 13:20:38.177000,KGShop,,,
1487198145,LNRCNKFM215,378,Z003,*,,,,5406,Rumeysa,2025-01-28 13:21:33.110000,KGShop,,,
1487198146,LNRCNKFM215,232,Z003,*,,,,5407,Rumeysa,2025-01-28 13:21:38.563000,KGShop,,,
1487198147,LNRCNKFM215,46,Z003,*,,,,5408,Rumeysa,2025-01-28 13:21:44.907000,KGShop,,,
1487198148,LNRCNKFM207,378,Z003,*,,,,5409,Rumeysa,2025-01-28 13:22:24.143000,KGShop,,,
1487198149,LNRCNKFM207,232,Z003,*,,,,5410,Rumeysa,2025-01-28 13:22:29.133000,KGShop,,,
1487198150,LNRCNKFM207,46,Z003,*,,,,5411,Rumeysa,2025-01-28 13:22:34.270000,KGShop,,,
1487198151,LNRCNKFM210,378,Z003,*,,,,5412,Rumeysa,2025-01-28 13:23:28.830000,KGShop,,,
1487198152,LNRCNKFM210,232,Z003,*,,,,5413,Rumeysa,2025-01-28 13:23:33.730000,KGShop,,,
1487198153,LNRCNKFM210,46,Z003,*,,,,5414,Rumeysa,2025-01-28 13:23:38.983000,KGShop,,,
1487198154,LNRCNKFM111,378,Z003,*,,,,5415,Rumeysa,2025-01-28 13:24:25.660000,KGShop,,,
1487198155,LNRCNKFM111,232,Z003,*,,,,5416,Rumeysa,2025-01-28 13:24:34.793000,KGShop,,,
1487198156,LNRCNKFM111,46,Z003,*,,,,5417,Rumeysa,2025-01-28 13:24:40.223000,KGShop,,,
1487198157,LNRCNKFM415,645,Z003,*,,,,5418,Rumeysa,2025-01-28 13:25:33.433000,KGShop,,,
1487198158,LNRCNKFM415,646,Z003,*,,,,5419,Rumeysa,2025-01-28 13:25:38.390000,KGShop,,,
1487198159,LNRCNKFM415,641,Z003,*,,,,5420,Rumeysa,2025-01-28 13:25:43.360000,KGShop,,,
1487198160,LNRCNKFM420,378,Z003,*,,,,5421,Rumeysa,2025-01-28 13:26:36.407000,KGShop,,,
1487198161,LNRCNKFM420,232,Z003,*,,,,5422,Rumeysa,2025-01-28 13:26:41.700000,KGShop,,,
1487198162,LNRCNKFM420,46,Z003,*,,,,5423,Rumeysa,2025-01-28 13:26:46.750000,KGShop,,,
1487198163,LNRCNKFM206,378,Z003,*,,,,5424,Rumeysa,2025-01-28 13:27:18.120000,KGShop,,,
1487198164,LNRCNKFM206,232,Z003,*,,,,5425,Rumeysa,2025-01-28 13:27:23.487000,KGShop,,,
1487198165,LNRCNKFM206,46,Z003,*,,,,5426,Rumeysa,2025-01-28 13:27:33.430000,KGShop,,,
1487198166,LNRCNKFM300,378,Z003,*,,,,5427,Rumeysa,2025-01-28 13:28:14.510000,KGShop,,,
1487198167,LNRCNKFM300,232,Z003,*,,,,5428,Rumeysa,2025-01-28 13:28:19.600000,KGShop,,,
1487198168,LNRCNKFM300,46,Z003,*,,,,5429,Rumeysa,2025-01-28 13:28:24.430000,KGShop,,,
1487198169,LNRCNKFM301,378,Z003,*,,,,5430,Rumeysa,2025-01-28 13:28:59.010000,KGShop,,,
1487198170,LNRCNKFM301,232,Z003,*,,,,5431,Rumeysa,2025-01-28 13:29:03.637000,KGShop,,,
1487198171,LNRCNKFM301,46,Z003,*,,,,5432,Rumeysa,2025-01-28 13:29:08.183000,KGShop,,,
1487198172,LNRCNKFM400,378,Z003,*,,,,5433,Rumeysa,2025-01-28 13:29:42.823000,KGShop,,,
1487198173,LNRCNKFM400,232,Z003,*,,,,5434,Rumeysa,2025-01-28 13:29:47.527000,KGShop,,,
1487198174,LNRCNKFM400,46,Z003,*,,,,5435,Rumeysa,2025-01-28 13:29:53.053000,KGShop,,,
1487198175,LNRCNKRNS3801,232,Z003,*,,,,5436,Rumeysa,2025-01-28 13:36:34.580000,KGShop,,,
1487198176,LNRCNKRNS3801,403,Z003,*,,,,5437,Rumeysa,2025-01-28 13:36:39.490000,KGShop,,,
1487198177,LNRCNKRNS3801,351,Z003,*,,,,5438,Rumeysa,2025-01-28 13:36:44.060000,KGShop,,,
1487198178,LNRCNKRNS3801,46,Z003,*,,,,5439,Rumeysa,2025-01-28 13:36:52.137000,KGShop,,,
1487198179,LNRCNKRNS3801,47,Z003,*,,,,5440,Rumeysa,2025-01-28 13:36:57.587000,KGShop,,,
1487198180,LNRCNKRNS3801,478,Z003,*,,,,5441,Rumeysa,2025-01-28 13:37:02.150000,KGShop,,,
1487198181,LNRCNKRNS3801,356,Z003,*,,,,5442,Rumeysa,2025-01-28 13:37:38.110000,KGShop,,,
1487198182,LNRCNKMBR111,232,Z003,*,,,,5443,Mürüvvet,2025-01-29 14:03:51.207000,KGShop,,,
1487198183,LNRCNKMBR111,479,Z003,*,,,,5444,Mürüvvet,2025-01-29 14:03:57.200000,KGShop,,,
1487198184,LNRCNKMBR111,346,Z003,*,,,,5445,Mürüvvet,2025-01-29 14:04:02.170000,KGShop,,,
1487198185,LNRCNKMBR111,46,Z003,*,,,,5446,Mürüvvet,2025-01-29 14:04:12.323000,KGShop,,,
1487198186,LNRCNKMBR111,455,Z003,*,,,,5447,Mürüvvet,2025-01-29 14:04:18.337000,KGShop,,,
1487198187,LNRCNKMBR111,478,Z003,*,,,,5448,Mürüvvet,2025-01-29 14:04:24.290000,KGShop,,,
1487198188,LNRCNKMBR020,572,Z003,*,,,,5449,Mürüvvet,2025-01-29 14:05:56.890000,KGShop,,,
1487198189,LNRCNKMBR020,46,Z003,*,,,,5450,Mürüvvet,2025-01-29 14:06:02.323000,KGShop,,,
