Cekinx,Harinx,HarTip,BordroNo,Tarih,istut,muhkod,cmb,cmb_Kod,Banka,Sube,GiderMuhKod,ProGiderKod,MuhFisNo,KarsiMuhKod,MM,KarsiMM,GiderMM,GiderTip,GiderParaCinsi,insUN,insDT,updUN,updDT,OzKod1,OzKod2,locked,Resim,Resim2,Aciklama,OzKod3,OzKod4,OzKod5,LastUpdate,LastCalculate,NeedCalculate,iptal,kgid,mkgid,insApp,updApp
29657,29915,BO,0000001944,2019-01-24 00:00:00,,103.01.001,B,161097,01,01,,,6801357,102.01.001.01,,,,,,3372,2019-01-25 08:14:21.930000,3372,2019-01-25 08:14:23.197000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,29915,29657,,
29664,30866,BO,0000002019,2019-02-28 00:00:00,,103.01.001,B,161097,01,01,,,6926768,102.01.001.01,,,,,,3372,2019-02-28 16:04:03.440000,3372,2019-02-28 16:04:03.440000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30866,29664,,
29665,30889,BO,0000002026,2019-03-04 00:00:00,,103.01.001,B,161097,01,01,,,6930234,102.01.001.01,,,,,,3372,2019-03-05 08:27:31.940000,3372,2019-03-05 08:27:31.953000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30889,29665,,
29666,29914,BO,0000001943,2019-01-21 00:00:00,,103.01.001,B,161097,01,01,,,6799588,102.01.001.01,,,,,,3372,2019-01-22 08:16:02.873000,3372,2019-01-22 08:16:02.873000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,29914,29666,,
29667,30544,BO,0000002003,2019-02-25 00:00:00,,103.01.001,B,161097,01,01,,,6925201,102.01.001.01,,,,,,3372,2019-02-26 10:58:07.460000,3372,2019-02-26 10:58:07.460000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30544,29667,,
29669,29935,BO,0000001946,2019-01-25 00:00:00,,103.01.001,B,161097,01,01,,,6802141,102.01.001.01,,,,,,3372,2019-01-28 08:17:58.253000,3372,2019-01-28 08:17:58.253000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,29935,29669,,
29670,30545,BO,0000002003,2019-02-25 00:00:00,,103.01.001,B,161097,01,01,,,6925201,102.01.001.01,,,,,,3372,2019-02-26 10:58:07.460000,3372,2019-02-26 10:58:07.460000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30545,29670,,
29679,30867,BO,0000002019,2019-02-28 00:00:00,,103.01.001,B,161097,01,01,,,6926768,102.01.001.01,,,,,,3372,2019-02-28 16:04:03.440000,3372,2019-02-28 16:04:03.440000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30867,29679,,
29680,30868,BO,0000002019,2019-02-28 00:00:00,,103.01.001,B,161097,01,01,,,6926768,102.01.001.01,,,,,,3372,2019-02-28 16:04:03.440000,3372,2019-02-28 16:04:03.440000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30868,29680,,
29681,30869,BO,0000002019,2019-02-28 00:00:00,,103.01.001,B,161097,01,01,,,6926768,102.01.001.01,,,,,,3372,2019-02-28 16:04:03.457000,3372,2019-02-28 16:04:03.457000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30869,29681,,
29683,30871,BO,0000002019,2019-02-28 00:00:00,,103.01.001,B,161097,01,01,,,6926768,102.01.001.01,,,,,,3372,2019-02-28 16:04:03.457000,3372,2019-02-28 16:04:03.457000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30871,29683,,
29685,31244,BO,0000002102,2019-04-01 00:00:00,,103.01.001,B,161097,01,01,,,7389118,102.01.001.01,,,,,,ADEM,2019-05-15 16:51:12.720000,ADEM,2019-05-15 16:51:22.160000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31244,29685,,
29686,31245,BO,0000002102,2019-04-01 00:00:00,,103.01.001,B,161097,01,01,,,7389118,102.01.001.01,,,,,,ADEM,2019-05-15 16:51:12.737000,ADEM,2019-05-15 16:51:22.160000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31245,29686,,
29687,31246,BO,0000002102,2019-04-01 00:00:00,,103.01.001,B,161097,01,01,,,7389118,102.01.001.01,,,,,,ADEM,2019-05-15 16:51:12.753000,ADEM,2019-05-15 16:51:22.160000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31246,29687,,
29688,31247,BO,0000002102,2019-04-01 00:00:00,,103.01.001,B,161097,01,01,,,7389118,102.01.001.01,,,,,,ADEM,2019-05-15 16:51:12.753000,ADEM,2019-05-15 16:51:22.160000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31247,29688,,
29689,31305,BO,0000002106,2019-04-30 00:00:00,,103.01.001,B,161097,01,01,,,7389130,102.01.001.01,,,,,,ADEM,2019-05-15 17:00:13.363000,ADEM,2019-05-15 17:00:13.363000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31305,29689,,
29690,31306,BO,0000002106,2019-04-30 00:00:00,,103.01.001,B,161097,01,01,,,7389130,102.01.001.01,,,,,,ADEM,2019-05-15 17:00:13.363000,ADEM,2019-05-15 17:00:13.363000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31306,29690,,
29691,31307,BO,0000002106,2019-04-30 00:00:00,,103.01.001,B,161097,01,01,,,7389130,102.01.001.01,,,,,,ADEM,2019-05-15 17:00:13.363000,ADEM,2019-05-15 17:00:13.363000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31307,29691,,
29692,31308,BO,0000002106,2019-04-30 00:00:00,,103.01.001,B,161097,01,01,,,7389130,102.01.001.01,,,,,,ADEM,2019-05-15 17:00:13.363000,ADEM,2019-05-15 17:00:13.363000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31308,29692,,
29693,31309,BO,0000002106,2019-04-30 00:00:00,,103.01.001,B,161097,01,01,,,7389130,102.01.001.01,,,,,,ADEM,2019-05-15 17:00:13.363000,ADEM,2019-05-15 17:00:13.363000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31309,29693,,
29694,31325,BO,0000002107,2019-05-02 00:00:00,,103.01.001,B,161097,01,01,,,7389131,102.01.001.01,,,,,,ADEM,2019-05-15 17:00:52.303000,ADEM,2019-05-15 17:00:52.303000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31325,29694,,
29695,31310,BO,0000002106,2019-04-30 00:00:00,,103.01.001,B,161097,01,01,,,7389130,102.01.001.01,,,,,,ADEM,2019-05-15 17:00:13.380000,ADEM,2019-05-15 17:00:13.380000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31310,29695,,
29696,32281,BO,0000002225,2019-05-31 00:00:00,,103.01.001,B,161097,01,01,,,7642803,102.01.001.01,,,,,,ADEM,2019-07-17 14:26:38.650000,ADEM,2019-07-17 14:26:38.650000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32281,29696,,
29697,32282,BO,0000002225,2019-05-31 00:00:00,,103.01.001,B,161097,01,01,,,7642803,102.01.001.01,,,,,,ADEM,2019-07-17 14:26:38.650000,ADEM,2019-07-17 14:26:38.650000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32282,29697,,
29698,32314,BO,0000002228,2019-07-01 00:00:00,,103.01.001,B,161097,01,01,,,7642907,102.01.001.01,,,,,,ADEM,2019-07-17 15:36:08.120000,ADEM,2019-07-17 15:36:08.120000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32314,29698,,
29699,32315,BO,0000002228,2019-07-01 00:00:00,,103.01.001,B,161097,01,01,,,7642907,102.01.001.01,,,,,,ADEM,2019-07-17 15:36:08.133000,ADEM,2019-07-17 15:36:08.133000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32315,29699,,
29700,32316,BO,0000002228,2019-07-01 00:00:00,,103.01.001,B,161097,01,01,,,7642907,102.01.001.01,,,,,,ADEM,2019-07-17 15:36:08.133000,ADEM,2019-07-17 15:36:08.133000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32316,29700,,
29701,32317,BO,0000002228,2019-07-01 00:00:00,,103.01.001,B,161097,01,01,,,7642907,102.01.001.01,,,,,,ADEM,2019-07-17 15:36:08.133000,ADEM,2019-07-17 15:36:08.133000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32317,29701,,
29702,32318,BO,0000002228,2019-07-01 00:00:00,,103.01.001,B,161097,01,01,,,7642907,102.01.001.01,,,,,,ADEM,2019-07-17 15:36:08.133000,ADEM,2019-07-17 15:36:08.133000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32318,29702,,
29703,32319,BO,0000002228,2019-07-01 00:00:00,,103.01.001,B,161097,01,01,,,7642907,102.01.001.01,,,,,,ADEM,2019-07-17 15:36:08.133000,ADEM,2019-07-17 15:36:08.133000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32319,29703,,
29704,32541,BO,0000002267,2019-07-31 00:00:00,,103.01.001,B,161097,01,01,,,7793839,102.01.001.01,,,,,,3372,2019-08-19 10:42:46.780000,3372,2019-08-19 10:42:46.780000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32541,29704,,
29705,32540,BO,0000002267,2019-07-31 00:00:00,,103.01.001,B,161097,01,01,,,7793839,102.01.001.01,,,,,,3372,2019-08-19 10:42:46.767000,3372,2019-08-19 10:42:46.773000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32540,29705,,
29706,32565,BO,0000002267,2019-07-31 00:00:00,,103.01.001,B,161097,01,01,,,7793839,102.01.001.01,,,,,,3372,2019-08-19 10:42:46.817000,3372,2019-08-19 10:42:46.817000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32565,29706,,
29707,32553,BO,0000002267,2019-07-31 00:00:00,,103.01.001,B,161097,01,01,,,7793839,102.01.001.01,,,,,,3372,2019-08-19 10:42:46.800000,3372,2019-08-19 10:42:46.800000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32553,29707,,
29708,32567,BO,0000002267,2019-07-31 00:00:00,,103.01.001,B,161097,01,01,,,7793839,102.01.001.01,,,,,,3372,2019-08-19 10:42:46.820000,3372,2019-08-19 10:42:46.820000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32567,29708,,
29709,32579,BO,0000002269,2019-08-02 00:00:00,,103.01.001,B,161097,01,01,,,7793851,102.01.001.01,,,,,,3372,2019-08-19 10:58:20.280000,3372,2019-08-19 10:58:21.800000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32579,29709,,
29710,32562,BO,0000002267,2019-07-31 00:00:00,,103.01.001,B,161097,01,01,,,7793839,102.01.001.01,,,,,,3372,2019-08-19 10:42:46.813000,3372,2019-08-19 10:42:46.813000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32562,29710,,
29711,33375,BO,0000002392,2019-09-02 00:00:00,,103.01.001,B,161097,01,01,,,7918126,102.01.001.01,,,,,,3372,2019-09-10 08:50:38.400000,3372,2019-09-10 08:50:38.400000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33375,29711,,
29712,33376,BO,0000002392,2019-09-02 00:00:00,,103.01.001,B,161097,01,01,,,7918126,102.01.001.01,,,,,,3372,2019-09-10 08:50:38.400000,3372,2019-09-10 08:50:38.400000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33376,29712,,
29713,33377,BO,0000002392,2019-09-02 00:00:00,,103.01.001,B,161097,01,01,,,7918126,102.01.001.01,,,,,,3372,2019-09-10 08:50:38.400000,3372,2019-09-10 08:50:38.400000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33377,29713,,
29714,33378,BO,0000002392,2019-09-02 00:00:00,,103.01.001,B,161097,01,01,,,7918126,102.01.001.01,,,,,,3372,2019-09-10 08:50:38.417000,3372,2019-09-10 08:50:38.417000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33378,29714,,
29715,33379,BO,0000002392,2019-09-02 00:00:00,,103.01.001,B,161097,01,01,,,7918126,102.01.001.01,,,,,,3372,2019-09-10 08:50:38.417000,3372,2019-09-10 08:50:38.417000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33379,29715,,
29716,33977,BO,0000002450,2019-10-01 00:00:00,,103.01.001,B,161097,01,01,,,8090112,102.01.001.01,,,,,,3372,2019-10-14 08:49:58.827000,3372,2019-10-14 08:49:58.827000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33977,29716,,
29717,30870,BO,0000002019,2019-02-28 00:00:00,,103.01.001,B,161097,01,01,,,6926768,102.01.001.01,,,,,,3372,2019-02-28 16:04:03.457000,3372,2019-02-28 16:04:03.457000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30870,29717,,
29718,30872,BO,0000002019,2019-02-28 00:00:00,,103.01.001,B,161097,01,01,,,6926768,102.01.001.01,,,,,,3372,2019-02-28 16:04:03.457000,3372,2019-02-28 16:04:03.457000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30872,29718,,
29719,30873,BO,0000002019,2019-02-28 00:00:00,,103.01.001,B,161097,01,01,,,6926768,102.01.001.01,,,,,,3372,2019-02-28 16:04:03.457000,3372,2019-02-28 16:04:03.457000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30873,29719,,
29720,29943,BO,0000001949,2019-01-28 00:00:00,,103.01.001,B,161097,01,01,,,6802974,102.01.001.01,,,,,,3372,2019-01-29 08:18:45.373000,3372,2019-01-29 08:18:45.373000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,29943,29720,,
29721,30546,BO,0000002003,2019-02-25 00:00:00,,103.01.001,B,161097,01,01,,,6925201,102.01.001.01,,,,,,3372,2019-02-26 10:58:07.460000,3372,2019-02-26 10:58:07.460000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30546,29721,,
29723,32320,BO,0000002228,2019-07-01 00:00:00,,103.01.001,B,161097,01,01,,,7642907,102.01.001.01,,,,,,ADEM,2019-07-17 15:36:08.133000,ADEM,2019-07-17 15:36:08.133000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32320,29723,,
29724,32321,BO,0000002228,2019-07-01 00:00:00,,103.01.001,B,161097,01,01,,,7642907,102.01.001.01,,,,,,ADEM,2019-07-17 15:36:08.133000,ADEM,2019-07-17 15:36:08.133000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32321,29724,,
29725,32484,BO,0000002257,2019-07-01 00:00:00,,103.01.007,B,17079,07,1399,,,7789552,102.07.001.21,,,,,,ADEM,2019-08-05 10:47:44.277000,ADEM,2019-08-05 10:48:02.387000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32484,29725,,
29726,32485,BO,0000002257,2019-07-01 00:00:00,,103.01.007,B,17079,07,1399,,,7789552,102.07.001.21,,,,,,ADEM,2019-08-05 10:47:44.303000,ADEM,2019-08-05 10:47:44.303000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32485,29726,,
29727,34906,4,0000000329,2022-12-31 00:00:00,,103.01.001,C,320.01.401,,,,,11440645,320.01.401,,,,,,5382,2023-01-17 17:46:43.140000,5382,2023-01-17 17:46:44.950000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 17:46:44.903000,0,,34906,29727,,
29728,34907,4,0000000329,2022-12-31 00:00:00,,103.01.001,C,320.01.401,,,,,11440645,320.01.401,,,,,,5382,2023-01-17 17:46:43.183000,5382,2023-01-17 17:46:44.993000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 17:46:44.950000,0,,34907,29728,,
29729,34404,4,0000000239,2019-11-28 00:00:00,,103.01.001,C,320.01.401,,,,,8329099,320.01.401,,,,,,6963,2019-11-28 15:28:24.150000,3390,2022-06-16 14:01:45.787000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34404,29729,,
29730,34258,4,0000000118,2019-10-10 00:00:00,,103.01.001,C,320.01.401,,,,,8222428,320.01.401,,,,,,3372,2019-11-14 16:42:00.697000,3372,2019-11-14 16:42:01.807000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34258,29730,,
29731,34908,4,0000000329,2022-12-31 00:00:00,,103.01.001,C,320.01.401,,,,,11440645,320.01.401,,,,,,5382,2023-01-17 17:46:43.283000,5382,2023-01-17 17:46:45.037000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 17:46:44.997000,0,,34908,29731,,
29732,34909,4,0000000329,2022-12-31 00:00:00,,103.01.001,C,320.01.401,,,,,11440645,320.01.401,,,,,,5382,2023-01-17 17:46:43.297000,5382,2023-01-17 17:46:45.080000,,,,,,,,,K,1900-01-01 00:00:00,2023-01-17 17:46:45.037000,0,,34909,29732,,
29733,32171,BO,0000002222,2019-05-16 00:00:00,,103.01.001,B,161097,01,01,,,7642705,102.01.001.01,,,,,,ADEM,2019-07-17 11:20:15.347000,ADEM,2019-07-17 11:20:17.677000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32171,29733,,
29738,31248,BO,0000002102,2019-04-01 00:00:00,,103.01.001,B,161097,01,01,,,7389118,102.01.001.01,,,,,,ADEM,2019-05-15 16:51:12.770000,ADEM,2019-05-15 16:51:22.160000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31248,29738,,
29739,29630,BO,0000001934,2019-01-15 00:00:00,,103.01.001,B,161097,01,01,,,6795624,102.01.001.01,,,,,,3372,2019-01-16 08:19:15.337000,3372,2019-01-16 08:19:15.337000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,29630,29739,,
29740,30504,BO,0000001990,2019-02-15 00:00:00,,103.01.001,B,161097,01,01,,,6918315,102.01.001.01,,,,,,3372,2019-02-18 08:23:02,3372,2019-02-18 08:23:03.330000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30504,29740,,
29742,29903,BO,0000001941,2019-01-18 00:00:00,,103.01.001,B,161097,01,01,,,6798596,102.01.001.01,,,,,,3372,2019-01-21 08:23:38.613000,3372,2019-01-21 08:23:38.613000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,29903,29742,,
29743,30511,BO,0000001994,2019-02-18 00:00:00,,103.01.001,B,161097,01,01,,,6918845,102.01.001.01,,,,,,3372,2019-02-19 08:18:38.923000,3372,2019-02-19 08:18:40.770000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30511,29743,,
29744,30934,BO,0000002049,2019-03-18 00:00:00,,103.01.001,B,161097,01,01,,,7201874,102.01.001.01,,,,,,3372,2019-03-19 12:24:05.777000,3372,2019-03-19 12:24:19.777000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30934,29744,,
29746,30357,BO,0000001966,2019-01-31 00:00:00,,103.01.001,B,161097,01,01,,,6803808,102.01.001.01,,,,,,3372,2019-01-31 17:40:31.110000,3372,2019-01-31 17:40:31.110000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30357,29746,,
29747,30874,BO,0000002019,2019-02-28 00:00:00,,103.01.001,B,161097,01,01,,,6926768,102.01.001.01,,,,,,3372,2019-02-28 16:04:03.457000,3372,2019-02-28 16:04:03.457000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30874,29747,,
29748,31249,BO,0000002102,2019-04-01 00:00:00,,103.01.001,B,161097,01,01,,,7389118,102.01.001.01,,,,,,ADEM,2019-05-15 16:51:12.770000,ADEM,2019-05-15 16:51:22.160000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31249,29748,,
29749,31250,BO,0000002102,2019-04-01 00:00:00,,103.01.001,B,161097,01,01,,,7389118,102.01.001.01,,,,,,ADEM,2019-05-15 16:51:12.770000,ADEM,2019-05-15 16:51:22.160000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31250,29749,,
29750,31311,BO,0000002106,2019-04-30 00:00:00,,103.01.001,B,161097,01,01,,,7389130,102.01.001.01,,,,,,ADEM,2019-05-15 17:00:13.380000,ADEM,2019-05-15 17:00:13.380000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31311,29750,,
29751,32283,BO,0000002225,2019-05-31 00:00:00,,103.01.001,B,161097,01,01,,,7642803,102.01.001.01,,,,,,ADEM,2019-07-17 14:26:38.650000,ADEM,2019-07-17 14:26:38.650000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32283,29751,,
29753,31251,BO,0000002102,2019-04-01 00:00:00,,103.01.001,B,161097,01,01,,,7389118,102.01.001.01,,,,,,ADEM,2019-05-15 16:51:12.770000,ADEM,2019-05-15 16:51:22.160000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31251,29753,,
29754,31252,BO,0000002102,2019-04-01 00:00:00,,103.01.001,B,161097,01,01,,,7389118,102.01.001.01,,,,,,ADEM,2019-05-15 16:51:12.783000,ADEM,2019-05-15 16:51:22.160000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,31252,29754,,
29755,33380,BO,0000002392,2019-09-02 00:00:00,,103.01.001,B,161097,01,01,,,7918126,102.01.001.01,,,,,,3372,2019-09-10 08:50:38.417000,3372,2019-09-10 08:50:38.417000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33380,29755,,
29756,33381,BO,0000002392,2019-09-02 00:00:00,,103.01.001,B,161097,01,01,,,7918126,102.01.001.01,,,,,,3372,2019-09-10 08:50:38.417000,3372,2019-09-10 08:50:38.417000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33381,29756,,
29757,34272,4,0000000132,2019-10-16 00:00:00,,103.01.001,C,320.01.566,,,,,8222953,320.01.566,,,,,,3372,2019-11-18 08:31:59.560000,3372,2019-11-18 08:32:00.593000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34272,29757,,
29758,34326,4,0000000184,2019-10-25 00:00:00,,103.01.001,C,320.01.566,,,,,8310362,320.01.566,,,,,,3372,2019-11-21 08:17:23.117000,3372,2019-11-21 08:17:24.337000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34326,29758,,
29759,34114,4,0000000080,2019-11-04 00:00:00,,103.01.001,C,320.01.566,,,,,8218565,320.01.566,,,,,,6963,2019-11-04 15:26:09.893000,6963,2019-11-04 15:26:12.647000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34114,29759,,
29764,34454,4,0000000267,2019-12-20 00:00:00,,103.01.001,C,320.01.566,,,,,8403717,320.01.566,,,,,,6963,2019-12-20 14:11:31.070000,6963,2019-12-20 14:11:45.977000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34454,29764,,
29765,30358,BO,0000001966,2019-01-31 00:00:00,,103.01.001,B,161097,01,01,,,6803808,102.01.001.01,,,,,,3372,2019-01-31 17:40:31.110000,3372,2019-01-31 17:40:31.110000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30358,29765,,
29766,30875,BO,0000002019,2019-02-28 00:00:00,,103.01.001,B,161097,01,01,,,6926768,102.01.001.01,,,,,,3372,2019-02-28 16:04:03.457000,3372,2019-02-28 16:04:03.457000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30875,29766,,
29767,30488,BO,0000001982,2019-02-05 00:00:00,,103.01.001,B,161097,01,01,,,6806056,102.01.001.01,,,,,,3372,2019-02-06 08:23:36.433000,3372,2019-02-06 08:23:36.433000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30488,29767,,
29768,30876,BO,0000002019,2019-02-28 00:00:00,,103.01.001,B,161097,01,01,,,6926768,102.01.001.01,,,,,,3372,2019-02-28 16:04:03.457000,3372,2019-02-28 16:04:03.457000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30876,29768,,
29769,30359,BO,0000001966,2019-01-31 00:00:00,,103.01.001,B,161097,01,01,,,6803808,102.01.001.01,,,,,,3372,2019-01-31 17:40:31.110000,3372,2019-01-31 17:40:31.110000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30359,29769,,
29770,30877,BO,0000002019,2019-02-28 00:00:00,,103.01.001,B,161097,01,01,,,6926768,102.01.001.01,,,,,,3372,2019-02-28 16:04:03.457000,3372,2019-02-28 16:04:03.457000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,30877,29770,,
29771,32322,BO,0000002228,2019-07-01 00:00:00,,103.01.001,B,161097,01,01,,,7642907,102.01.001.01,,,,,,ADEM,2019-07-17 15:36:08.133000,ADEM,2019-07-17 15:36:08.133000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32322,29771,,
29772,32560,BO,0000002267,2019-07-31 00:00:00,,103.01.001,B,161097,01,01,,,7793839,102.01.001.01,,,,,,3372,2019-08-19 10:42:46.810000,3372,2019-08-19 10:42:46.810000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,32560,29772,,
29773,33382,BO,0000002392,2019-09-02 00:00:00,,103.01.001,B,161097,01,01,,,7918126,102.01.001.01,,,,,,3372,2019-09-10 08:50:38.417000,3372,2019-09-10 08:50:38.417000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,33382,29773,,
29774,34311,4,0000000169,2019-10-21 00:00:00,,103.01.001,C,320.01.532,,,,,8309894,320.01.532,,,,,,3372,2019-11-20 10:00:12.840000,3372,2019-11-20 10:00:14.107000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,34311,29774,,
29775,35854,4,0000000449,2024-12-31 00:00:00,,103.01.001,C,320.01.532,,,,,13431148,320.01.532,,,,,,3390,2025-01-17 13:09:58.050000,3390,2025-01-17 13:46:57.587000,,,,,,,,,K,2025-01-17 13:46:57.260000,2025-01-17 13:46:57.533000,0,False,35854,29775,,
29776,29904,BO,0000001941,2019-01-18 00:00:00,,103.01.001,B,161097,01,01,,,6798596,102.01.001.01,,,,,,3372,2019-01-21 08:23:38.630000,3372,2019-01-21 08:23:38.630000,,,,,,,,,K,1900-01-01 00:00:00,2022-08-10 01:45:21.677000,0,,29904,29776,,
